decision_at,cik10
2025-01-01 00:00:00+00:00,0000920112
2023-01-01 00:00:00+00:00,0000923139
2023-04-01 00:00:00+00:00,0000923139
2023-07-01 00:00:00+00:00,0000923139
2023-10-01 00:00:00+00:00,0000923139
2024-01-01 00:00:00+00:00,0000923139
2024-04-01 00:00:00+00:00,0000923139
2024-07-01 00:00:00+00:00,0000923139
2024-10-01 00:00:00+00:00,0000923139
2025-01-01 00:00:00+00:00,0000923139
2025-04-01 00:00:00+00:00,0000923139
2025-07-01 00:00:00+00:00,0000923139
2025-10-01 00:00:00+00:00,0000923139
2026-01-01 00:00:00+00:00,0000923139
2026-04-01 00:00:00+00:00,0000923139
2023-01-01 00:00:00+00:00,0000923571
2023-04-01 00:00:00+00:00,0000923571
2023-07-01 00:00:00+00:00,0000923571
2023-01-01 00:00:00+00:00,0000924717
2023-04-01 00:00:00+00:00,0000924717
2023-07-01 00:00:00+00:00,0000924717
2023-10-01 00:00:00+00:00,0000924717
2024-01-01 00:00:00+00:00,0000924717
2024-04-01 00:00:00+00:00,0000924717
2024-07-01 00:00:00+00:00,0000924717
2024-10-01 00:00:00+00:00,0000924717
2025-01-01 00:00:00+00:00,0000924717
2025-04-01 00:00:00+00:00,0000924717
2025-07-01 00:00:00+00:00,0000924717
2025-10-01 00:00:00+00:00,0000924717
2023-01-01 00:00:00+00:00,0000924901
2023-04-01 00:00:00+00:00,0000924901
2023-07-01 00:00:00+00:00,0000924901
2023-10-01 00:00:00+00:00,0000924901
2024-01-01 00:00:00+00:00,0000924901
2024-04-01 00:00:00+00:00,0000924901
2024-07-01 00:00:00+00:00,0000924901
2024-10-01 00:00:00+00:00,0000924901
2025-01-01 00:00:00+00:00,0000924901
2025-04-01 00:00:00+00:00,0000924901
2025-07-01 00:00:00+00:00,0000924901
2025-10-01 00:00:00+00:00,0000924901
2026-01-01 00:00:00+00:00,0000924901
2026-04-01 00:00:00+00:00,0000924901
2023-01-01 00:00:00+00:00,0000928022
2023-04-01 00:00:00+00:00,0000928022
2023-07-01 00:00:00+00:00,0000928022
2023-10-01 00:00:00+00:00,0000928022
2024-01-01 00:00:00+00:00,0000928022
2024-04-01 00:00:00+00:00,0000928022
2023-01-01 00:00:00+00:00,0000931584
2023-04-01 00:00:00+00:00,0000931584
2023-07-01 00:00:00+00:00,0000931584
2023-10-01 00:00:00+00:00,0000931584
2024-01-01 00:00:00+00:00,0000931584
2024-04-01 00:00:00+00:00,0000931584
2024-07-01 00:00:00+00:00,0000931584
2024-10-01 00:00:00+00:00,0000931584
2025-01-01 00:00:00+00:00,0000931584
2023-01-01 00:00:00+00:00,0000933136
2023-04-01 00:00:00+00:00,0000933136
2023-07-01 00:00:00+00:00,0000933136
2023-10-01 00:00:00+00:00,0000933136
2024-01-01 00:00:00+00:00,0000933136
2024-04-01 00:00:00+00:00,0000933136
2024-07-01 00:00:00+00:00,0000933136
2024-10-01 00:00:00+00:00,0000933136
2025-01-01 00:00:00+00:00,0000933136
2025-04-01 00:00:00+00:00,0000933136
2025-07-01 00:00:00+00:00,0000933136
2025-10-01 00:00:00+00:00,0000933136
2023-01-01 00:00:00+00:00,0000935494
2023-04-01 00:00:00+00:00,0000935494
2023-07-01 00:00:00+00:00,0000935494
2023-10-01 00:00:00+00:00,0000935494
2023-01-01 00:00:00+00:00,0000937556
2023-04-01 00:00:00+00:00,0000937556
2023-07-01 00:00:00+00:00,0000937556
2023-10-01 00:00:00+00:00,0000937556
2024-01-01 00:00:00+00:00,0000937556
2024-04-01 00:00:00+00:00,0000937556
2024-07-01 00:00:00+00:00,0000937556
2024-10-01 00:00:00+00:00,0000937556
2025-01-01 00:00:00+00:00,0000937556
2025-04-01 00:00:00+00:00,0000937556
2025-07-01 00:00:00+00:00,0000937556
2025-10-01 00:00:00+00:00,0000937556
2026-01-01 00:00:00+00:00,0000937556
2026-04-01 00:00:00+00:00,0000937556
2023-01-01 00:00:00+00:00,0000944314
2023-04-01 00:00:00+00:00,0000944314
2023-07-01 00:00:00+00:00,0000944314
2023-01-01 00:00:00+00:00,0000946647
2023-04-01 00:00:00+00:00,0000946647
2023-07-01 00:00:00+00:00,0000946647
2023-10-01 00:00:00+00:00,0000946647
2024-01-01 00:00:00+00:00,0000946647
2024-04-01 00:00:00+00:00,0000946647
2024-07-01 00:00:00+00:00,0000946647
2024-10-01 00:00:00+00:00,0000946647
2025-01-01 00:00:00+00:00,0000946647
2023-01-01 00:00:00+00:00,0000947559
2023-04-01 00:00:00+00:00,0000947559
2023-07-01 00:00:00+00:00,0000947559
2023-10-01 00:00:00+00:00,0000947559
2024-01-01 00:00:00+00:00,0000947559
2024-04-01 00:00:00+00:00,0000947559
2024-07-01 00:00:00+00:00,0000947559
2024-10-01 00:00:00+00:00,0000947559
2025-01-01 00:00:00+00:00,0000947559
2025-04-01 00:00:00+00:00,0000947559
2023-04-01 00:00:00+00:00,0000949039
2023-07-01 00:00:00+00:00,0000949039
2023-10-01 00:00:00+00:00,0000949039
2024-01-01 00:00:00+00:00,0000949039
2024-04-01 00:00:00+00:00,0000949039
2024-07-01 00:00:00+00:00,0000949039
2023-01-01 00:00:00+00:00,0001001902
2023-04-01 00:00:00+00:00,0001001902
2023-07-01 00:00:00+00:00,0001001902
2023-10-01 00:00:00+00:00,0001001902
2024-01-01 00:00:00+00:00,0001001902
2023-01-01 00:00:00+00:00,0001012100
2023-04-01 00:00:00+00:00,0001012100
2023-07-01 00:00:00+00:00,0001012100
2023-10-01 00:00:00+00:00,0001012100
2024-01-01 00:00:00+00:00,0001012100
2024-04-01 00:00:00+00:00,0001012100
2024-07-01 00:00:00+00:00,0001012100
2024-10-01 00:00:00+00:00,0001012100
2025-01-01 00:00:00+00:00,0001012100
2025-04-01 00:00:00+00:00,0001012100
2025-07-01 00:00:00+00:00,0001012100
2025-10-01 00:00:00+00:00,0001012100
2026-01-01 00:00:00+00:00,0001012100
2026-04-01 00:00:00+00:00,0001012100
2023-01-01 00:00:00+00:00,0001012477
2023-04-01 00:00:00+00:00,0001012477
2023-07-01 00:00:00+00:00,0001012477
2024-04-01 00:00:00+00:00,0001012477
2024-07-01 00:00:00+00:00,0001012477
2024-10-01 00:00:00+00:00,0001012477
2025-01-01 00:00:00+00:00,0001012477
2025-04-01 00:00:00+00:00,0001012477
2025-07-01 00:00:00+00:00,0001012477
2025-10-01 00:00:00+00:00,0001012477
2026-01-01 00:00:00+00:00,0001012477
2023-01-01 00:00:00+00:00,0001013462
2023-04-01 00:00:00+00:00,0001013462
2023-07-01 00:00:00+00:00,0001013462
2023-10-01 00:00:00+00:00,0001013462
2024-01-01 00:00:00+00:00,0001013462
2024-04-01 00:00:00+00:00,0001013462
2024-07-01 00:00:00+00:00,0001013462
2024-10-01 00:00:00+00:00,0001013462
2025-01-01 00:00:00+00:00,0001013462
2025-04-01 00:00:00+00:00,0001013462
2025-07-01 00:00:00+00:00,0001013462
2023-01-01 00:00:00+00:00,0001017480
2023-04-01 00:00:00+00:00,0001017480
2023-07-01 00:00:00+00:00,0001017480
2023-10-01 00:00:00+00:00,0001017480
2024-01-01 00:00:00+00:00,0001017480
2024-04-01 00:00:00+00:00,0001017480
2024-07-01 00:00:00+00:00,0001017480
2023-01-01 00:00:00+00:00,0001018399
2023-04-01 00:00:00+00:00,0001018399
2023-07-01 00:00:00+00:00,0001018399
2023-10-01 00:00:00+00:00,0001018399
2024-01-01 00:00:00+00:00,0001018399
2024-04-01 00:00:00+00:00,0001018399
2024-07-01 00:00:00+00:00,0001018399
2024-10-01 00:00:00+00:00,0001018399
2025-01-01 00:00:00+00:00,0001018399
2025-04-01 00:00:00+00:00,0001018399
2025-07-01 00:00:00+00:00,0001018399
2023-01-01 00:00:00+00:00,0001021162
2023-04-01 00:00:00+00:00,0001021162
2023-07-01 00:00:00+00:00,0001021162
2023-10-01 00:00:00+00:00,0001021162
2024-01-01 00:00:00+00:00,0001021162
2024-04-01 00:00:00+00:00,0001021162
2024-07-01 00:00:00+00:00,0001021162
2024-10-01 00:00:00+00:00,0001021162
2025-01-01 00:00:00+00:00,0001021162
2025-04-01 00:00:00+00:00,0001021162
2025-07-01 00:00:00+00:00,0001021162
2023-01-01 00:00:00+00:00,0001028918
2023-04-01 00:00:00+00:00,0001028918
2023-07-01 00:00:00+00:00,0001028918
2023-10-01 00:00:00+00:00,0001028918
2024-01-01 00:00:00+00:00,0001028918
2024-04-01 00:00:00+00:00,0001028918
2024-07-01 00:00:00+00:00,0001028918
2024-10-01 00:00:00+00:00,0001028918
2025-01-01 00:00:00+00:00,0001028918
2025-04-01 00:00:00+00:00,0001028918
2025-07-01 00:00:00+00:00,0001028918
2023-01-01 00:00:00+00:00,0001029142
2023-04-01 00:00:00+00:00,0001029142
2023-07-01 00:00:00+00:00,0001029142
2023-10-01 00:00:00+00:00,0001029142
2024-01-01 00:00:00+00:00,0001029142
2024-04-01 00:00:00+00:00,0001029142
2024-07-01 00:00:00+00:00,0001029142
2024-10-01 00:00:00+00:00,0001029142
2025-01-01 00:00:00+00:00,0001029142
2025-04-01 00:00:00+00:00,0001029142
2025-07-01 00:00:00+00:00,0001029142
2025-10-01 00:00:00+00:00,0001029142
2026-01-01 00:00:00+00:00,0001029142
2023-01-01 00:00:00+00:00,0001029800
2023-04-01 00:00:00+00:00,0001029800
2023-07-01 00:00:00+00:00,0001029800
2023-01-01 00:00:00+00:00,0001031029
2023-04-01 00:00:00+00:00,0001031029
2023-07-01 00:00:00+00:00,0001031029
2023-10-01 00:00:00+00:00,0001031029
2024-01-01 00:00:00+00:00,0001031029
2023-01-01 00:00:00+00:00,0001037676
2023-04-01 00:00:00+00:00,0001037676
2023-07-01 00:00:00+00:00,0001037676
2023-10-01 00:00:00+00:00,0001037676
2024-01-01 00:00:00+00:00,0001037676
2024-04-01 00:00:00+00:00,0001037676
2024-07-01 00:00:00+00:00,0001037676
2024-10-01 00:00:00+00:00,0001037676
2025-01-01 00:00:00+00:00,0001037676
2023-01-01 00:00:00+00:00,0001038133
2023-04-01 00:00:00+00:00,0001038133
2023-01-01 00:00:00+00:00,0001038357
2023-04-01 00:00:00+00:00,0001038357
2023-07-01 00:00:00+00:00,0001038357
2023-10-01 00:00:00+00:00,0001038357
2024-01-01 00:00:00+00:00,0001038357
2024-04-01 00:00:00+00:00,0001038357
2023-01-01 00:00:00+00:00,0001043604
2023-04-01 00:00:00+00:00,0001043604
2023-07-01 00:00:00+00:00,0001043604
2023-10-01 00:00:00+00:00,0001043604
2024-01-01 00:00:00+00:00,0001043604
2024-04-01 00:00:00+00:00,0001043604
2024-07-01 00:00:00+00:00,0001043604
2024-10-01 00:00:00+00:00,0001043604
2025-01-01 00:00:00+00:00,0001043604
2025-04-01 00:00:00+00:00,0001043604
2025-07-01 00:00:00+00:00,0001043604
2023-01-01 00:00:00+00:00,0001050825
2023-04-01 00:00:00+00:00,0001050825
2023-07-01 00:00:00+00:00,0001050825
2023-10-01 00:00:00+00:00,0001050825
2024-01-01 00:00:00+00:00,0001050825
2024-04-01 00:00:00+00:00,0001050825
2024-07-01 00:00:00+00:00,0001050825
2024-10-01 00:00:00+00:00,0001050825
2025-01-01 00:00:00+00:00,0001050825
2025-04-01 00:00:00+00:00,0001050825
2025-07-01 00:00:00+00:00,0001050825
2025-10-01 00:00:00+00:00,0001050825
2023-01-01 00:00:00+00:00,0001053352
2023-04-01 00:00:00+00:00,0001053352
2023-07-01 00:00:00+00:00,0001053352
2023-10-01 00:00:00+00:00,0001053352
2024-01-01 00:00:00+00:00,0001053352
2024-04-01 00:00:00+00:00,0001053352
2024-07-01 00:00:00+00:00,0001053352
2024-10-01 00:00:00+00:00,0001053352
2025-01-01 00:00:00+00:00,0001053352
2025-04-01 00:00:00+00:00,0001053352
2025-07-01 00:00:00+00:00,0001053352
2025-10-01 00:00:00+00:00,0001053352
2026-01-01 00:00:00+00:00,0001053352
2026-04-01 00:00:00+00:00,0001053352
2023-01-01 00:00:00+00:00,0001057083
2023-04-01 00:00:00+00:00,0001057083
2023-07-01 00:00:00+00:00,0001057083
2023-10-01 00:00:00+00:00,0001057083
2023-01-01 00:00:00+00:00,0001058867
2023-04-01 00:00:00+00:00,0001058867
2023-07-01 00:00:00+00:00,0001058867
2023-10-01 00:00:00+00:00,0001058867
2024-01-01 00:00:00+00:00,0001058867
2024-04-01 00:00:00+00:00,0001058867
2024-07-01 00:00:00+00:00,0001058867
2024-10-01 00:00:00+00:00,0001058867
2025-01-01 00:00:00+00:00,0001058867
2025-04-01 00:00:00+00:00,0001058867
2025-07-01 00:00:00+00:00,0001058867
2025-10-01 00:00:00+00:00,0001058867
2023-01-01 00:00:00+00:00,0001059262
2023-04-01 00:00:00+00:00,0001059262
2023-07-01 00:00:00+00:00,0001059262
2023-10-01 00:00:00+00:00,0001059262
2024-01-01 00:00:00+00:00,0001059262
2024-04-01 00:00:00+00:00,0001059262
2023-01-01 00:00:00+00:00,0001060736
2023-04-01 00:00:00+00:00,0001060736
2023-07-01 00:00:00+00:00,0001060736
2023-10-01 00:00:00+00:00,0001060736
2023-01-01 00:00:00+00:00,0001063344
2023-04-01 00:00:00+00:00,0001063344
2023-07-01 00:00:00+00:00,0001063344
2023-10-01 00:00:00+00:00,0001063344
2023-01-01 00:00:00+00:00,0001065837
2023-04-01 00:00:00+00:00,0001065837
2023-07-01 00:00:00+00:00,0001065837
2023-10-01 00:00:00+00:00,0001065837
2024-01-01 00:00:00+00:00,0001065837
2024-04-01 00:00:00+00:00,0001065837
2024-07-01 00:00:00+00:00,0001065837
2024-10-01 00:00:00+00:00,0001065837
2025-01-01 00:00:00+00:00,0001065837
2025-04-01 00:00:00+00:00,0001065837
2025-07-01 00:00:00+00:00,0001065837
2023-01-01 00:00:00+00:00,0001066605
2023-04-01 00:00:00+00:00,0001066605
2023-07-01 00:00:00+00:00,0001066605
2023-10-01 00:00:00+00:00,0001066605
2024-01-01 00:00:00+00:00,0001066605
2024-04-01 00:00:00+00:00,0001066605
2024-07-01 00:00:00+00:00,0001066605
2024-10-01 00:00:00+00:00,0001066605
2025-01-01 00:00:00+00:00,0001066605
2025-04-01 00:00:00+00:00,0001066605
2025-07-01 00:00:00+00:00,0001066605
2025-10-01 00:00:00+00:00,0001066605
2023-01-01 00:00:00+00:00,0001068875
2023-04-01 00:00:00+00:00,0001068875
2023-07-01 00:00:00+00:00,0001068875
2023-10-01 00:00:00+00:00,0001068875
2023-01-01 00:00:00+00:00,0001071255
2023-04-01 00:00:00+00:00,0001071255
2023-07-01 00:00:00+00:00,0001071255
2023-10-01 00:00:00+00:00,0001071255
2024-01-01 00:00:00+00:00,0001071255
2024-04-01 00:00:00+00:00,0001071255
2024-07-01 00:00:00+00:00,0001071255
2024-10-01 00:00:00+00:00,0001071255
2025-01-01 00:00:00+00:00,0001071255
2025-04-01 00:00:00+00:00,0001071255
2025-07-01 00:00:00+00:00,0001071255
2025-10-01 00:00:00+00:00,0001071255
2026-01-01 00:00:00+00:00,0001071255
2026-04-01 00:00:00+00:00,0001071255
2023-01-01 00:00:00+00:00,0001077771
2023-01-01 00:00:00+00:00,0001085869
2023-04-01 00:00:00+00:00,0001085869
2023-07-01 00:00:00+00:00,0001085869
2023-10-01 00:00:00+00:00,0001085869
2024-01-01 00:00:00+00:00,0001085869
2024-04-01 00:00:00+00:00,0001085869
2024-07-01 00:00:00+00:00,0001085869
2024-10-01 00:00:00+00:00,0001085869
2023-01-01 00:00:00+00:00,0001091907
2023-04-01 00:00:00+00:00,0001091907
2023-07-01 00:00:00+00:00,0001091907
2023-01-01 00:00:00+00:00,0001092662
2023-04-01 00:00:00+00:00,0001092662
2023-01-01 00:00:00+00:00,0001095315
2023-04-01 00:00:00+00:00,0001095315
2023-07-01 00:00:00+00:00,0001095315
2023-10-01 00:00:00+00:00,0001095315
2023-01-01 00:00:00+00:00,0001102112
2023-04-01 00:00:00+00:00,0001102112
2023-07-01 00:00:00+00:00,0001102112
2023-10-01 00:00:00+00:00,0001102112
2023-01-01 00:00:00+00:00,0001110805
2023-04-01 00:00:00+00:00,0001110805
2023-07-01 00:00:00+00:00,0001110805
2023-10-01 00:00:00+00:00,0001110805
2024-01-01 00:00:00+00:00,0001110805
2024-04-01 00:00:00+00:00,0001110805
2023-01-01 00:00:00+00:00,0001115128
2023-04-01 00:00:00+00:00,0001115128
2023-07-01 00:00:00+00:00,0001115128
2023-01-01 00:00:00+00:00,0001118417
2023-04-01 00:00:00+00:00,0001118417
2023-07-01 00:00:00+00:00,0001118417
2023-10-01 00:00:00+00:00,0001118417
2024-01-01 00:00:00+00:00,0001118417
2024-04-01 00:00:00+00:00,0001118417
2023-01-01 00:00:00+00:00,0001121142
2023-04-01 00:00:00+00:00,0001121142
2023-01-01 00:00:00+00:00,0001124140
2023-04-01 00:00:00+00:00,0001124140
2023-07-01 00:00:00+00:00,0001124140
2023-10-01 00:00:00+00:00,0001124140
2024-01-01 00:00:00+00:00,0001124140
2024-04-01 00:00:00+00:00,0001124140
2024-07-01 00:00:00+00:00,0001124140
2024-10-01 00:00:00+00:00,0001124140
2025-01-01 00:00:00+00:00,0001124140
2025-04-01 00:00:00+00:00,0001124140
2025-07-01 00:00:00+00:00,0001124140
2025-10-01 00:00:00+00:00,0001124140
2026-01-01 00:00:00+00:00,0001124140
2023-01-01 00:00:00+00:00,0001124610
2023-04-01 00:00:00+00:00,0001124610
2023-07-01 00:00:00+00:00,0001124610
2023-10-01 00:00:00+00:00,0001124610
2023-01-01 00:00:00+00:00,0001124941
2023-04-01 00:00:00+00:00,0001124941
2023-07-01 00:00:00+00:00,0001124941
2023-10-01 00:00:00+00:00,0001124941
2024-01-01 00:00:00+00:00,0001124941
2024-04-01 00:00:00+00:00,0001124941
2024-07-01 00:00:00+00:00,0001124941
2024-10-01 00:00:00+00:00,0001124941
2025-01-01 00:00:00+00:00,0001124941
2025-04-01 00:00:00+00:00,0001124941
2023-01-01 00:00:00+00:00,0001126975
2023-04-01 00:00:00+00:00,0001126975
2023-07-01 00:00:00+00:00,0001126975
2023-01-01 00:00:00+00:00,0001127703
2023-04-01 00:00:00+00:00,0001127703
2023-07-01 00:00:00+00:00,0001127703
2023-10-01 00:00:00+00:00,0001127703
2024-01-01 00:00:00+00:00,0001127703
2024-04-01 00:00:00+00:00,0001127703
2024-07-01 00:00:00+00:00,0001127703
2024-10-01 00:00:00+00:00,0001127703
2025-01-01 00:00:00+00:00,0001127703
2025-04-01 00:00:00+00:00,0001127703
2025-07-01 00:00:00+00:00,0001127703
2025-10-01 00:00:00+00:00,0001127703
2026-01-01 00:00:00+00:00,0001127703
2026-04-01 00:00:00+00:00,0001127703
2023-01-01 00:00:00+00:00,0001129155
2023-04-01 00:00:00+00:00,0001129155
2023-07-01 00:00:00+00:00,0001129155
2023-10-01 00:00:00+00:00,0001129155
2024-01-01 00:00:00+00:00,0001129155
2024-04-01 00:00:00+00:00,0001129155
2024-07-01 00:00:00+00:00,0001129155
2024-10-01 00:00:00+00:00,0001129155
2025-01-01 00:00:00+00:00,0001129155
2025-04-01 00:00:00+00:00,0001129155
2025-07-01 00:00:00+00:00,0001129155
2025-10-01 00:00:00+00:00,0001129155
2026-01-01 00:00:00+00:00,0001129155
2026-04-01 00:00:00+00:00,0001129155
2023-01-01 00:00:00+00:00,0001131554
2023-04-01 00:00:00+00:00,0001131554
2023-07-01 00:00:00+00:00,0001131554
2023-10-01 00:00:00+00:00,0001131554
2024-01-01 00:00:00+00:00,0001131554
2024-04-01 00:00:00+00:00,0001131554
2024-07-01 00:00:00+00:00,0001131554
2024-10-01 00:00:00+00:00,0001131554
2025-01-01 00:00:00+00:00,0001131554
2025-04-01 00:00:00+00:00,0001131554
2025-07-01 00:00:00+00:00,0001131554
2025-10-01 00:00:00+00:00,0001131554
2026-01-01 00:00:00+00:00,0001131554
2023-01-01 00:00:00+00:00,0001133470
2023-04-01 00:00:00+00:00,0001133470
2023-07-01 00:00:00+00:00,0001133470
2023-10-01 00:00:00+00:00,0001133470
2024-01-01 00:00:00+00:00,0001133470
2024-04-01 00:00:00+00:00,0001133470
2024-07-01 00:00:00+00:00,0001133470
2024-10-01 00:00:00+00:00,0001133470
2025-01-01 00:00:00+00:00,0001133470
2025-04-01 00:00:00+00:00,0001133470
2025-07-01 00:00:00+00:00,0001133470
2025-10-01 00:00:00+00:00,0001133470
2026-01-01 00:00:00+00:00,0001133470
2026-04-01 00:00:00+00:00,0001133470
2023-01-01 00:00:00+00:00,0001135185
2023-01-01 00:00:00+00:00,0001136352
2023-04-01 00:00:00+00:00,0001136352
2023-07-01 00:00:00+00:00,0001136352
2023-10-01 00:00:00+00:00,0001136352
2023-01-01 00:00:00+00:00,0001138639
2023-04-01 00:00:00+00:00,0001138639
2023-07-01 00:00:00+00:00,0001138639
2023-10-01 00:00:00+00:00,0001138639
2024-01-01 00:00:00+00:00,0001138639
2024-04-01 00:00:00+00:00,0001138639
2024-07-01 00:00:00+00:00,0001138639
2024-10-01 00:00:00+00:00,0001138639
2025-01-01 00:00:00+00:00,0001138639
2023-01-01 00:00:00+00:00,0001141103
2023-04-01 00:00:00+00:00,0001141103
2023-07-01 00:00:00+00:00,0001141103
2023-10-01 00:00:00+00:00,0001141103
2024-01-01 00:00:00+00:00,0001141103
2024-04-01 00:00:00+00:00,0001141103
2024-07-01 00:00:00+00:00,0001141103
2024-10-01 00:00:00+00:00,0001141103
2025-01-01 00:00:00+00:00,0001141103
2025-04-01 00:00:00+00:00,0001141103
2025-07-01 00:00:00+00:00,0001141103
2025-10-01 00:00:00+00:00,0001141103
2026-01-01 00:00:00+00:00,0001141103
2026-04-01 00:00:00+00:00,0001141103
2023-01-01 00:00:00+00:00,0001142596
2023-04-01 00:00:00+00:00,0001142596
2023-07-01 00:00:00+00:00,0001142596
2023-01-01 00:00:00+00:00,0001156388
2023-04-01 00:00:00+00:00,0001156388
2023-07-01 00:00:00+00:00,0001156388
2023-10-01 00:00:00+00:00,0001156388
2024-01-01 00:00:00+00:00,0001156388
2024-04-01 00:00:00+00:00,0001156388
2024-07-01 00:00:00+00:00,0001156388
2024-10-01 00:00:00+00:00,0001156388
2025-01-01 00:00:00+00:00,0001156388
2025-04-01 00:00:00+00:00,0001156388
2025-07-01 00:00:00+00:00,0001156388
2025-10-01 00:00:00+00:00,0001156388
2023-01-01 00:00:00+00:00,0001159167
2023-04-01 00:00:00+00:00,0001159167
2023-07-01 00:00:00+00:00,0001159167
2023-10-01 00:00:00+00:00,0001159167
2024-01-01 00:00:00+00:00,0001159167
2024-04-01 00:00:00+00:00,0001159167
2024-07-01 00:00:00+00:00,0001159167
2024-10-01 00:00:00+00:00,0001159167
2025-01-01 00:00:00+00:00,0001159167
2025-04-01 00:00:00+00:00,0001159167
2025-07-01 00:00:00+00:00,0001159167
2025-10-01 00:00:00+00:00,0001159167
2026-01-01 00:00:00+00:00,0001159167
2023-01-01 00:00:00+00:00,0001160951
2023-01-01 00:00:00+00:00,0001162461
2023-04-01 00:00:00+00:00,0001162461
2023-07-01 00:00:00+00:00,0001162461
2023-10-01 00:00:00+00:00,0001162461
2024-01-01 00:00:00+00:00,0001162461
2024-04-01 00:00:00+00:00,0001162461
2024-07-01 00:00:00+00:00,0001162461
2024-10-01 00:00:00+00:00,0001162461
2025-01-01 00:00:00+00:00,0001162461
2023-01-01 00:00:00+00:00,0001163302
2023-04-01 00:00:00+00:00,0001163302
2023-07-01 00:00:00+00:00,0001163302
2023-10-01 00:00:00+00:00,0001163302
2024-01-01 00:00:00+00:00,0001163302
2024-04-01 00:00:00+00:00,0001163302
2024-07-01 00:00:00+00:00,0001163302
2024-10-01 00:00:00+00:00,0001163302
2025-01-01 00:00:00+00:00,0001163302
2025-04-01 00:00:00+00:00,0001163302
2023-01-01 00:00:00+00:00,0001166388
2023-04-01 00:00:00+00:00,0001166388
2023-07-01 00:00:00+00:00,0001166388
2023-10-01 00:00:00+00:00,0001166388
2024-01-01 00:00:00+00:00,0001166388
2024-04-01 00:00:00+00:00,0001166388
2024-07-01 00:00:00+00:00,0001166388
2024-10-01 00:00:00+00:00,0001166388
2025-01-01 00:00:00+00:00,0001166388
2025-04-01 00:00:00+00:00,0001166388
2025-07-01 00:00:00+00:00,0001166388
2025-10-01 00:00:00+00:00,0001166388
2023-01-01 00:00:00+00:00,0001169445
2023-04-01 00:00:00+00:00,0001169445
2023-07-01 00:00:00+00:00,0001169445
2023-10-01 00:00:00+00:00,0001169445
2024-01-01 00:00:00+00:00,0001169445
2024-04-01 00:00:00+00:00,0001169445
2024-07-01 00:00:00+00:00,0001169445
2024-10-01 00:00:00+00:00,0001169445
2025-01-01 00:00:00+00:00,0001169445
2025-04-01 00:00:00+00:00,0001169445
2025-07-01 00:00:00+00:00,0001169445
2025-10-01 00:00:00+00:00,0001169445
2026-01-01 00:00:00+00:00,0001169445
2026-04-01 00:00:00+00:00,0001169445
2023-01-01 00:00:00+00:00,0001172222
2023-04-01 00:00:00+00:00,0001172222
2023-07-01 00:00:00+00:00,0001172222
2023-10-01 00:00:00+00:00,0001172222
2024-01-01 00:00:00+00:00,0001172222
2024-04-01 00:00:00+00:00,0001172222
2024-07-01 00:00:00+00:00,0001172222
2023-01-01 00:00:00+00:00,0001175535
2023-04-01 00:00:00+00:00,0001175535
2023-07-01 00:00:00+00:00,0001175535
2023-10-01 00:00:00+00:00,0001175535
2024-01-01 00:00:00+00:00,0001175535
2024-04-01 00:00:00+00:00,0001175535
2024-07-01 00:00:00+00:00,0001175535
2024-10-01 00:00:00+00:00,0001175535
2025-01-01 00:00:00+00:00,0001175535
2025-04-01 00:00:00+00:00,0001175535
2025-07-01 00:00:00+00:00,0001175535
2025-10-01 00:00:00+00:00,0001175535
2026-01-01 00:00:00+00:00,0001175535
2026-04-01 00:00:00+00:00,0001175535
2023-04-01 00:00:00+00:00,0001178711
2023-07-01 00:00:00+00:00,0001178711
2023-01-01 00:00:00+00:00,0001178879
2023-04-01 00:00:00+00:00,0001178879
2023-07-01 00:00:00+00:00,0001178879
2023-10-01 00:00:00+00:00,0001178879
2024-01-01 00:00:00+00:00,0001178879
2024-04-01 00:00:00+00:00,0001178879
2024-07-01 00:00:00+00:00,0001178879
2024-10-01 00:00:00+00:00,0001178879
2025-01-01 00:00:00+00:00,0001178879
2025-04-01 00:00:00+00:00,0001178879
2025-07-01 00:00:00+00:00,0001178879
2025-10-01 00:00:00+00:00,0001178879
2026-01-01 00:00:00+00:00,0001178879
2026-04-01 00:00:00+00:00,0001178879
2023-01-01 00:00:00+00:00,0001180145
2023-04-01 00:00:00+00:00,0001180145
2023-01-01 00:00:00+00:00,0001195734
2023-04-01 00:00:00+00:00,0001195734
2023-07-01 00:00:00+00:00,0001195734
2023-10-01 00:00:00+00:00,0001195734
2024-01-01 00:00:00+00:00,0001195734
2024-04-01 00:00:00+00:00,0001195734
2024-07-01 00:00:00+00:00,0001195734
2024-10-01 00:00:00+00:00,0001195734
2025-01-01 00:00:00+00:00,0001195734
2025-04-01 00:00:00+00:00,0001195734
2025-07-01 00:00:00+00:00,0001195734
2025-10-01 00:00:00+00:00,0001195734
2023-01-01 00:00:00+00:00,0001209028
2023-01-01 00:00:00+00:00,0001253176
2023-04-01 00:00:00+00:00,0001253176
2023-07-01 00:00:00+00:00,0001253176
2023-10-01 00:00:00+00:00,0001253176
2024-01-01 00:00:00+00:00,0001253176
2024-04-01 00:00:00+00:00,0001253176
2024-07-01 00:00:00+00:00,0001253176
2023-01-01 00:00:00+00:00,0001270073
2023-04-01 00:00:00+00:00,0001270073
2023-07-01 00:00:00+00:00,0001270073
2023-10-01 00:00:00+00:00,0001270073
2023-01-01 00:00:00+00:00,0001273931
2023-04-01 00:00:00+00:00,0001273931
