candidate,sleeve,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,active_share,average_valuation_weight,full_cagr,full_sharpe,full_drawdown,recent_delta,full_delta,beats_both
sales_yield__top10__floor25m__exclude_split_affected__static__lb26__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,26,0.3,50,trailing_1y,1.1017468690927852,2.423216799961963,-0.13605282849089917,1.1319836929100013,1.0,0.29999999999999993,0.4317187735195154,1.5288248246109293,-0.2570282838307898,0.050738667781838664,0.02237109635785095,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb4__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,4,0.3,50,trailing_1y,1.1017468690927852,2.423216799961963,-0.13605282849089917,1.1319836929100013,1.0,0.29999999999999993,0.4317187735195154,1.5288248246109293,-0.2570282838307898,0.050738667781838664,0.02237109635785095,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb8__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,8,0.3,50,trailing_1y,1.1017468690927852,2.423216799961963,-0.13605282849089917,1.1319836929100013,1.0,0.29999999999999993,0.4317187735195154,1.5288248246109293,-0.2570282838307898,0.050738667781838664,0.02237109635785095,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb13__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,13,0.3,50,trailing_1y,1.1017468690927852,2.423216799961963,-0.13605282849089917,1.1319836929100013,1.0,0.29999999999999993,0.4317187735195154,1.5288248246109293,-0.2570282838307898,0.050738667781838664,0.02237109635785095,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,11,0.3,50,trailing_1y,1.1017468690927852,2.423216799961963,-0.13605282849089917,1.1319836929100013,1.0,0.29999999999999993,0.4317187735195154,1.5288248246109293,-0.2570282838307898,0.050738667781838664,0.02237109635785095,True
sales_yield__top10__floor25m__static__lb13__w0.50__50bps,sales_yield__top10__floor25m,static,13,0.5,50,trailing_1y,1.098627302480899,2.11034461847462,-0.1623429237250139,1.1287584379064617,1.0,0.5,0.5054797507449851,1.504053800880406,-0.2880135076381918,0.047619101169952494,0.09613207358332065,True
sales_yield__top10__floor25m__static__lb8__w0.50__50bps,sales_yield__top10__floor25m,static,8,0.5,50,trailing_1y,1.098627302480899,2.11034461847462,-0.1623429237250139,1.1287584379064617,1.0,0.5,0.5054797507449851,1.504053800880406,-0.2880135076381918,0.047619101169952494,0.09613207358332065,True
sales_yield__top10__floor25m__static__lb26__w0.50__50bps,sales_yield__top10__floor25m,static,26,0.5,50,trailing_1y,1.098627302480899,2.11034461847462,-0.1623429237250139,1.1287584379064617,1.0,0.5,0.5054797507449851,1.504053800880406,-0.2880135076381918,0.047619101169952494,0.09613207358332065,True
sales_yield__top10__floor25m__static__lb11__w0.50__50bps,sales_yield__top10__floor25m,static,11,0.5,50,trailing_1y,1.098627302480899,2.11034461847462,-0.1623429237250139,1.1287584379064617,1.0,0.5,0.5054797507449851,1.504053800880406,-0.2880135076381918,0.047619101169952494,0.09613207358332065,True
sales_yield__top10__floor25m__static__lb4__w0.50__50bps,sales_yield__top10__floor25m,static,4,0.5,50,trailing_1y,1.098627302480899,2.11034461847462,-0.1623429237250139,1.1287584379064617,1.0,0.5,0.5054797507449851,1.504053800880406,-0.2880135076381918,0.047619101169952494,0.09613207358332065,True
sales_yield__top10__floor25m__static__lb26__w0.40__50bps,sales_yield__top10__floor25m,static,26,0.4,50,trailing_1y,1.0966824475781718,2.2572244106121304,-0.14925539070514937,1.1267477395418641,1.0,0.39999999999999997,0.48953101664171705,1.5674004369425811,-0.2720264993803334,0.04567424626722527,0.08018333948005263,True
sales_yield__top10__floor25m__static__lb4__w0.40__50bps,sales_yield__top10__floor25m,static,4,0.4,50,trailing_1y,1.0966824475781718,2.2572244106121304,-0.14925539070514937,1.1267477395418641,1.0,0.39999999999999997,0.48953101664171705,1.5674004369425811,-0.2720264993803334,0.04567424626722527,0.08018333948005263,True
sales_yield__top10__floor25m__static__lb8__w0.40__50bps,sales_yield__top10__floor25m,static,8,0.4,50,trailing_1y,1.0966824475781718,2.2572244106121304,-0.14925539070514937,1.1267477395418641,1.0,0.39999999999999997,0.48953101664171705,1.5674004369425811,-0.2720264993803334,0.04567424626722527,0.08018333948005263,True
sales_yield__top10__floor25m__static__lb13__w0.40__50bps,sales_yield__top10__floor25m,static,13,0.4,50,trailing_1y,1.0966824475781718,2.2572244106121304,-0.14925539070514937,1.1267477395418641,1.0,0.39999999999999997,0.48953101664171705,1.5674004369425811,-0.2720264993803334,0.04567424626722527,0.08018333948005263,True
sales_yield__top10__floor25m__static__lb11__w0.40__50bps,sales_yield__top10__floor25m,static,11,0.4,50,trailing_1y,1.0966824475781718,2.2572244106121304,-0.14925539070514937,1.1267477395418641,1.0,0.39999999999999997,0.48953101664171705,1.5674004369425811,-0.2720264993803334,0.04567424626722527,0.08018333948005263,True
sales_yield__top10__floor25m__static__lb11__w0.30__50bps,sales_yield__top10__floor25m,static,11,0.3,50,trailing_1y,1.0909632229885515,2.404234086692891,-0.13605282849089928,1.1208350973723542,1.0,0.29999999999999993,0.4718957534062913,1.6215193025691463,-0.2570282838307896,0.03995502167760501,0.06254807624462688,True
sales_yield__top10__floor25m__static__lb4__w0.30__50bps,sales_yield__top10__floor25m,static,4,0.3,50,trailing_1y,1.0909632229885515,2.404234086692891,-0.13605282849089928,1.1208350973723542,1.0,0.29999999999999993,0.4718957534062913,1.6215193025691463,-0.2570282838307896,0.03995502167760501,0.06254807624462688,True
sales_yield__top10__floor25m__static__lb26__w0.30__50bps,sales_yield__top10__floor25m,static,26,0.3,50,trailing_1y,1.0909632229885515,2.404234086692891,-0.13605282849089928,1.1208350973723542,1.0,0.29999999999999993,0.4718957534062913,1.6215193025691463,-0.2570282838307896,0.03995502167760501,0.06254807624462688,True
sales_yield__top10__floor25m__static__lb13__w0.30__50bps,sales_yield__top10__floor25m,static,13,0.3,50,trailing_1y,1.0909632229885515,2.404234086692891,-0.13605282849089928,1.1208350973723542,1.0,0.29999999999999993,0.4718957534062913,1.6215193025691463,-0.2570282838307896,0.03995502167760501,0.06254807624462688,True
sales_yield__top10__floor25m__static__lb8__w0.30__50bps,sales_yield__top10__floor25m,static,8,0.3,50,trailing_1y,1.0909632229885515,2.404234086692891,-0.13605282849089928,1.1208350973723542,1.0,0.29999999999999993,0.4718957534062913,1.6215193025691463,-0.2570282838307896,0.03995502167760501,0.06254807624462688,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,11,0.2,50,trailing_1y,1.088550015669703,2.551637544409364,-0.1227349321747011,1.1183403714140372,1.0,0.19999999999999998,0.425957336927955,1.5899020255121616,-0.24277089790985418,0.037541814358756476,0.016609659766290585,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb13__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,13,0.2,50,trailing_1y,1.088550015669703,2.551637544409364,-0.1227349321747011,1.1183403714140372,1.0,0.19999999999999998,0.425957336927955,1.5899020255121616,-0.24277089790985418,0.037541814358756476,0.016609659766290585,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb4__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,4,0.2,50,trailing_1y,1.088550015669703,2.551637544409364,-0.1227349321747011,1.1183403714140372,1.0,0.19999999999999998,0.425957336927955,1.5899020255121616,-0.24277089790985418,0.037541814358756476,0.016609659766290585,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb8__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,8,0.2,50,trailing_1y,1.088550015669703,2.551637544409364,-0.1227349321747011,1.1183403714140372,1.0,0.19999999999999998,0.425957336927955,1.5899020255121616,-0.24277089790985418,0.037541814358756476,0.016609659766290585,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb26__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,26,0.2,50,trailing_1y,1.088550015669703,2.551637544409364,-0.1227349321747011,1.1183403714140372,1.0,0.19999999999999998,0.425957336927955,1.5899020255121616,-0.24277089790985418,0.037541814358756476,0.016609659766290585,True
sales_yield__top10__floor25m__static__lb13__w0.20__50bps,sales_yield__top10__floor25m,static,13,0.2,50,trailing_1y,1.081446354871694,2.538420581200332,-0.12273493217470088,1.1109970694823499,1.0,0.19999999999999998,0.45261936823645055,1.6565371606378545,-0.24277089790985407,0.030438153560747416,0.04327169107478612,True
sales_yield__top10__floor25m__static__lb26__w0.20__50bps,sales_yield__top10__floor25m,static,26,0.2,50,trailing_1y,1.081446354871694,2.538420581200332,-0.12273493217470088,1.1109970694823499,1.0,0.19999999999999998,0.45261936823645055,1.6565371606378545,-0.24277089790985407,0.030438153560747416,0.04327169107478612,True
sales_yield__top10__floor25m__static__lb11__w0.20__50bps,sales_yield__top10__floor25m,static,11,0.2,50,trailing_1y,1.081446354871694,2.538420581200332,-0.12273493217470088,1.1109970694823499,1.0,0.19999999999999998,0.45261936823645055,1.6565371606378545,-0.24277089790985407,0.030438153560747416,0.04327169107478612,True
sales_yield__top10__floor25m__static__lb8__w0.20__50bps,sales_yield__top10__floor25m,static,8,0.2,50,trailing_1y,1.081446354871694,2.538420581200332,-0.12273493217470088,1.1109970694823499,1.0,0.19999999999999998,0.45261936823645055,1.6565371606378545,-0.24277089790985407,0.030438153560747416,0.04327169107478612,True
sales_yield__top10__floor25m__static__lb4__w0.20__50bps,sales_yield__top10__floor25m,static,4,0.2,50,trailing_1y,1.081446354871694,2.538420581200332,-0.12273493217470088,1.1109970694823499,1.0,0.19999999999999998,0.45261936823645055,1.6565371606378545,-0.24277089790985407,0.030438153560747416,0.04327169107478612,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,11,0.15,50,trailing_1y,1.08055361185865,2.605091695970808,-0.11669767284355348,1.1100742439483207,1.0,0.14999999999999997,0.4224392331227036,1.6114571680377774,-0.2356031285851441,0.029545410547703543,0.01309155596103917,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb13__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,13,0.15,50,trailing_1y,1.08055361185865,2.605091695970808,-0.11669767284355348,1.1100742439483207,1.0,0.14999999999999997,0.4224392331227036,1.6114571680377774,-0.2356031285851441,0.029545410547703543,0.01309155596103917,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb8__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,8,0.15,50,trailing_1y,1.08055361185865,2.605091695970808,-0.11669767284355348,1.1100742439483207,1.0,0.14999999999999997,0.4224392331227036,1.6114571680377774,-0.2356031285851441,0.029545410547703543,0.01309155596103917,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb4__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,4,0.15,50,trailing_1y,1.08055361185865,2.605091695970808,-0.11669767284355348,1.1100742439483207,1.0,0.14999999999999997,0.4224392331227036,1.6114571680377774,-0.2356031285851441,0.029545410547703543,0.01309155596103917,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb26__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,26,0.15,50,trailing_1y,1.08055361185865,2.605091695970808,-0.11669767284355348,1.1100742439483207,1.0,0.14999999999999997,0.4224392331227036,1.6114571680377774,-0.2356031285851441,0.029545410547703543,0.01309155596103917,True
sales_yield__top10__floor0m__static__lb4__w0.30__50bps,sales_yield__top10__floor0m,static,4,0.3,50,trailing_1y,1.07624669436401,2.366042683540214,-0.13733236503991153,1.1056223044561841,1.0,0.29999999999999993,0.5355498737050797,1.687330225959692,-0.2499225841760494,0.025238493053063582,0.12620219654341525,True
sales_yield__top10__floor0m__static__lb13__w0.30__50bps,sales_yield__top10__floor0m,static,13,0.3,50,trailing_1y,1.07624669436401,2.366042683540214,-0.13733236503991153,1.1056223044561841,1.0,0.29999999999999993,0.5355498737050797,1.687330225959692,-0.2499225841760494,0.025238493053063582,0.12620219654341525,True
sales_yield__top10__floor0m__static__lb11__w0.30__50bps,sales_yield__top10__floor0m,static,11,0.3,50,trailing_1y,1.07624669436401,2.366042683540214,-0.13733236503991153,1.1056223044561841,1.0,0.29999999999999993,0.5355498737050797,1.687330225959692,-0.2499225841760494,0.025238493053063582,0.12620219654341525,True
sales_yield__top10__floor0m__static__lb8__w0.30__50bps,sales_yield__top10__floor0m,static,8,0.3,50,trailing_1y,1.07624669436401,2.366042683540214,-0.13733236503991153,1.1056223044561841,1.0,0.29999999999999993,0.5355498737050797,1.687330225959692,-0.2499225841760494,0.025238493053063582,0.12620219654341525,True
sales_yield__top10__floor0m__static__lb26__w0.30__50bps,sales_yield__top10__floor0m,static,26,0.3,50,trailing_1y,1.07624669436401,2.366042683540214,-0.13733236503991153,1.1056223044561841,1.0,0.29999999999999993,0.5355498737050797,1.687330225959692,-0.2499225841760494,0.025238493053063582,0.12620219654341525,True
sales_yield__top10__floor0m__static__lb26__w0.40__50bps,sales_yield__top10__floor0m,static,26,0.4,50,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997,0.5730361800699504,1.6224577195388326,-0.26986726914460035,0.025236657850926658,0.16368850290828596,True
sales_yield__top10__floor0m__static__lb4__w0.40__50bps,sales_yield__top10__floor0m,static,4,0.4,50,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997,0.5730361800699504,1.6224577195388326,-0.26986726914460035,0.025236657850926658,0.16368850290828596,True
sales_yield__top10__floor0m__static__lb8__w0.40__50bps,sales_yield__top10__floor0m,static,8,0.4,50,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997,0.5730361800699504,1.6224577195388326,-0.26986726914460035,0.025236657850926658,0.16368850290828596,True
sales_yield__top10__floor0m__static__lb11__w0.40__50bps,sales_yield__top10__floor0m,static,11,0.4,50,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997,0.5730361800699504,1.6224577195388326,-0.26986726914460035,0.025236657850926658,0.16368850290828596,True
sales_yield__top10__floor0m__static__lb13__w0.40__50bps,sales_yield__top10__floor0m,static,13,0.4,50,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997,0.5730361800699504,1.6224577195388326,-0.26986726914460035,0.025236657850926658,0.16368850290828596,True
sales_yield__top10__floor25m__static__lb11__w0.15__50bps,sales_yield__top10__floor25m,static,11,0.15,50,trailing_1y,1.0752609673104048,2.5950660302411386,-0.1166976728435537,1.1046034110832905,1.0,0.14999999999999997,0.44238120849915097,1.663229966613804,-0.23560312858514398,0.024252765999458248,0.033033531337486544,True
sales_yield__top10__floor25m__static__lb13__w0.15__50bps,sales_yield__top10__floor25m,static,13,0.15,50,trailing_1y,1.0752609673104048,2.5950660302411386,-0.1166976728435537,1.1046034110832905,1.0,0.14999999999999997,0.44238120849915097,1.663229966613804,-0.23560312858514398,0.024252765999458248,0.033033531337486544,True
sales_yield__top10__floor25m__static__lb4__w0.15__50bps,sales_yield__top10__floor25m,static,4,0.15,50,trailing_1y,1.0752609673104048,2.5950660302411386,-0.1166976728435537,1.1046034110832905,1.0,0.14999999999999997,0.44238120849915097,1.663229966613804,-0.23560312858514398,0.024252765999458248,0.033033531337486544,True
sales_yield__top10__floor25m__static__lb26__w0.15__50bps,sales_yield__top10__floor25m,static,26,0.15,50,trailing_1y,1.0752609673104048,2.5950660302411386,-0.1166976728435537,1.1046034110832905,1.0,0.14999999999999997,0.44238120849915097,1.663229966613804,-0.23560312858514398,0.024252765999458248,0.033033531337486544,True
sales_yield__top10__floor25m__static__lb8__w0.15__50bps,sales_yield__top10__floor25m,static,8,0.15,50,trailing_1y,1.0752609673104048,2.5950660302411386,-0.1166976728435537,1.1046034110832905,1.0,0.14999999999999997,0.44238120849915097,1.663229966613804,-0.23560312858514398,0.024252765999458248,0.033033531337486544,True
sales_yield__top10__floor0m__static__lb26__w0.50__50bps,sales_yield__top10__floor0m,static,26,0.5,50,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5,0.6080516459543996,1.549414421364911,-0.28964441475344527,0.021106238466551464,0.19870396879273522,True
sales_yield__top10__floor0m__static__lb4__w0.50__50bps,sales_yield__top10__floor0m,static,4,0.5,50,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5,0.6080516459543996,1.549414421364911,-0.28964441475344527,0.021106238466551464,0.19870396879273522,True
sales_yield__top10__floor0m__static__lb8__w0.50__50bps,sales_yield__top10__floor0m,static,8,0.5,50,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5,0.6080516459543996,1.549414421364911,-0.28964441475344527,0.021106238466551464,0.19870396879273522,True
sales_yield__top10__floor0m__static__lb11__w0.50__50bps,sales_yield__top10__floor0m,static,11,0.5,50,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5,0.6080516459543996,1.549414421364911,-0.28964441475344527,0.021106238466551464,0.19870396879273522,True
sales_yield__top10__floor0m__static__lb13__w0.50__50bps,sales_yield__top10__floor0m,static,13,0.5,50,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5,0.6080516459543996,1.549414421364911,-0.28964441475344527,0.021106238466551464,0.19870396879273522,True
sales_yield__top10__floor0m__static__lb4__w0.20__50bps,sales_yield__top10__floor0m,static,4,0.2,50,trailing_1y,1.0720628338727614,2.51515633053888,-0.12360158399532772,1.1012977355784153,1.0,0.19999999999999998,0.49569783671299206,1.7261930719930496,-0.2298176209923669,0.021054632561814834,0.08635015955132763,True
sales_yield__top10__floor0m__static__lb13__w0.20__50bps,sales_yield__top10__floor0m,static,13,0.2,50,trailing_1y,1.0720628338727614,2.51515633053888,-0.12360158399532772,1.1012977355784153,1.0,0.19999999999999998,0.49569783671299206,1.7261930719930496,-0.2298176209923669,0.021054632561814834,0.08635015955132763,True
sales_yield__top10__floor0m__static__lb8__w0.20__50bps,sales_yield__top10__floor0m,static,8,0.2,50,trailing_1y,1.0720628338727614,2.51515633053888,-0.12360158399532772,1.1012977355784153,1.0,0.19999999999999998,0.49569783671299206,1.7261930719930496,-0.2298176209923669,0.021054632561814834,0.08635015955132763,True
sales_yield__top10__floor0m__static__lb11__w0.20__50bps,sales_yield__top10__floor0m,static,11,0.2,50,trailing_1y,1.0720628338727614,2.51515633053888,-0.12360158399532772,1.1012977355784153,1.0,0.19999999999999998,0.49569783671299206,1.7261930719930496,-0.2298176209923669,0.021054632561814834,0.08635015955132763,True
sales_yield__top10__floor0m__static__lb26__w0.20__50bps,sales_yield__top10__floor0m,static,26,0.2,50,trailing_1y,1.0720628338727614,2.51515633053888,-0.12360158399532772,1.1012977355784153,1.0,0.19999999999999998,0.49569783671299206,1.7261930719930496,-0.2298176209923669,0.021054632561814834,0.08635015955132763,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb4__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,4,0.1,50,trailing_1y,1.0716285159486385,2.6479343970857814,-0.11139494539910277,1.1008488206218954,1.0,0.09999999999999999,0.41849737168555046,1.6251519708002231,-0.22840966604481416,0.020620314637691983,0.009149694523886032,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb13__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,13,0.1,50,trailing_1y,1.0716285159486385,2.6479343970857814,-0.11139494539910277,1.1008488206218954,1.0,0.09999999999999999,0.41849737168555046,1.6251519708002231,-0.22840966604481416,0.020620314637691983,0.009149694523886032,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,11,0.1,50,trailing_1y,1.0716285159486385,2.6479343970857814,-0.11139494539910277,1.1008488206218954,1.0,0.09999999999999999,0.41849737168555046,1.6251519708002231,-0.22840966604481416,0.020620314637691983,0.009149694523886032,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb8__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,8,0.1,50,trailing_1y,1.0716285159486385,2.6479343970857814,-0.11139494539910277,1.1008488206218954,1.0,0.09999999999999999,0.41849737168555046,1.6251519708002231,-0.22840966604481416,0.020620314637691983,0.009149694523886032,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb26__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,26,0.1,50,trailing_1y,1.0716285159486385,2.6479343970857814,-0.11139494539910277,1.1008488206218954,1.0,0.09999999999999999,0.41849737168555046,1.6251519708002231,-0.22840966604481416,0.020620314637691983,0.009149694523886032,True
sales_yield__top10__floor0m__static__lb8__w0.15__50bps,sales_yield__top10__floor0m,static,8,0.15,50,trailing_1y,1.0683887614755267,2.5790879408151386,-0.11729547937958396,1.0975002380624952,1.0,0.14999999999999997,0.47491926884541535,1.727907264259382,-0.21983401597570118,0.017380560164580228,0.06557159168375093,True
sales_yield__top10__floor0m__static__lb4__w0.15__50bps,sales_yield__top10__floor0m,static,4,0.15,50,trailing_1y,1.0683887614755267,2.5790879408151386,-0.11729547937958396,1.0975002380624952,1.0,0.14999999999999997,0.47491926884541535,1.727907264259382,-0.21983401597570118,0.017380560164580228,0.06557159168375093,True
sales_yield__top10__floor0m__static__lb13__w0.15__50bps,sales_yield__top10__floor0m,static,13,0.15,50,trailing_1y,1.0683887614755267,2.5790879408151386,-0.11729547937958396,1.0975002380624952,1.0,0.14999999999999997,0.47491926884541535,1.727907264259382,-0.21983401597570118,0.017380560164580228,0.06557159168375093,True
sales_yield__top10__floor0m__static__lb26__w0.15__50bps,sales_yield__top10__floor0m,static,26,0.15,50,trailing_1y,1.0683887614755267,2.5790879408151386,-0.11729547937958396,1.0975002380624952,1.0,0.14999999999999997,0.47491926884541535,1.727907264259382,-0.21983401597570118,0.017380560164580228,0.06557159168375093,True
sales_yield__top10__floor0m__static__lb11__w0.15__50bps,sales_yield__top10__floor0m,static,11,0.15,50,trailing_1y,1.0683887614755267,2.5790879408151386,-0.11729547937958396,1.0975002380624952,1.0,0.14999999999999997,0.47491926884541535,1.727907264259382,-0.21983401597570118,0.017380560164580228,0.06557159168375093,True
sales_yield__top10__floor25m__static__lb26__w0.10__50bps,sales_yield__top10__floor25m,static,26,0.1,50,trailing_1y,1.06812482662035,2.6412302362780893,-0.11139494539910277,1.0972274416910497,1.0,0.09999999999999999,0.43175187104918744,1.6608138501193659,-0.22840966604481405,0.0171166253094035,0.022404193887523016,True
sales_yield__top10__floor25m__static__lb8__w0.10__50bps,sales_yield__top10__floor25m,static,8,0.1,50,trailing_1y,1.06812482662035,2.6412302362780893,-0.11139494539910277,1.0972274416910497,1.0,0.09999999999999999,0.43175187104918744,1.6608138501193659,-0.22840966604481405,0.0171166253094035,0.022404193887523016,True
sales_yield__top10__floor25m__static__lb11__w0.10__50bps,sales_yield__top10__floor25m,static,11,0.1,50,trailing_1y,1.06812482662035,2.6412302362780893,-0.11139494539910277,1.0972274416910497,1.0,0.09999999999999999,0.43175187104918744,1.6608138501193659,-0.22840966604481405,0.0171166253094035,0.022404193887523016,True
sales_yield__top10__floor25m__static__lb13__w0.10__50bps,sales_yield__top10__floor25m,static,13,0.1,50,trailing_1y,1.06812482662035,2.6412302362780893,-0.11139494539910277,1.0972274416910497,1.0,0.09999999999999999,0.43175187104918744,1.6608138501193659,-0.22840966604481405,0.0171166253094035,0.022404193887523016,True
sales_yield__top10__floor25m__static__lb4__w0.10__50bps,sales_yield__top10__floor25m,static,4,0.1,50,trailing_1y,1.06812482662035,2.6412302362780893,-0.11139494539910277,1.0972274416910497,1.0,0.09999999999999999,0.43175187104918744,1.6608138501193659,-0.22840966604481405,0.0171166253094035,0.022404193887523016,True
