date,original_gross,before_max_single_issuer_weight,before_max_single_exchange_traded_weight,before_max_total_exchange_traded_weight,before_max_look_through_sector_weight,before_invested_weight,after_max_single_issuer_weight,after_max_single_exchange_traded_weight,after_max_total_exchange_traded_weight,after_max_look_through_sector_weight,after_invested_weight,cash_released,names_capped
2023-01-06,0.98,0.019999999999999997,0.5399999999999999,0.8999999999999999,0.6,0.98,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.20000000000000018,6
2023-01-13,0.98,0.019999999999999997,0.5399999999999999,0.8999999999999999,0.6,0.98,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.20000000000000018,6
2023-01-20,0.98,0.019999999999999997,0.5399999999999999,0.8999999999999999,0.6,0.98,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.20000000000000018,6
2023-01-27,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-03,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-10,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-17,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-24,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-03,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-10,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-17,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-24,0.8274999999999997,0.024999999999999994,0.26999999999999996,0.44999999999999996,0.5591,0.8274999999999997,0.052473697672049215,0.17201542975586492,0.33112564645023557,0.35000000012805094,0.8274999999999997,0.0,24
2023-03-31,0.8274999999999996,0.024999999999999994,0.4049999999999999,0.4499999999999999,0.6724999999999999,0.8274999999999996,0.05542452830188678,0.16908212560386465,0.2972425029623552,0.34999999999999964,0.8274999999999997,-1.1102230246251565e-16,24
2023-04-07,0.9800000000000001,0.02,0.81,0.9,0.8700000000000001,0.9800000000000001,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.2000000000000003,6
2023-04-14,0.9800000000000001,0.02,0.81,0.9,0.8700000000000001,0.9800000000000001,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.2000000000000003,6
2023-04-21,0.9800000000000001,0.02,0.81,0.9,0.8700000000000001,0.9800000000000001,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.2000000000000003,6
