block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.014181580305821912,-0.0039577095119488655,0.013420245134753714,0.03506062941657064,0.885
13,0.014181580305821912,-0.005551339946608572,0.012819375950346127,0.03650781540707653,0.8424
