candidate,cash_sector_cap,balance_sector_cap,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,severe_recent_cagr,worst_delay_recent_cagr,endpoint_outperformance_share,rolling26_outperformance_share,worst_missing_bundle_recent_cagr,peak_total_stock_weight,latest_max_sector_share,latest_distinct_holdings,surface_gates
uncapped_control,1.0,1.0,1.2355522249300335,3.0880985765008626,-0.08708758375337311,0.4251677206423654,1.0666810009696333,1.2232470732582343,0.5,0.5705521472392638,1.093171297501553,0.0704758668327816,0.8750000000000003,26,False
both_sector90,0.9,0.9,1.235552224930034,3.0880985765008617,-0.08708758375337311,0.42569976057004255,1.0666810009696333,1.2232470732582348,0.5,0.5705521472392638,1.093171297501553,0.07047586683278159,0.8750000000000003,26,False
cash85_balance_uncapped,0.85,1.0,1.2355522249300335,3.0880985765008626,-0.08708758375337311,0.4251677206423654,1.0666810009696333,1.2232470732582343,0.5,0.5705521472392638,1.093171297501553,0.0704758668327816,0.8750000000000003,26,False
cash80_balance90,0.8,0.9,1.2420414930921906,3.1028844174788257,-0.08708758375337322,0.4273578340691979,1.0726891496158184,1.2280379258660892,0.5,0.5705521472392638,1.0931712975015522,0.07025288590307753,0.8500000000000003,26,False
both_sector85,0.85,0.85,1.205490747421376,3.0388341273488444,-0.08708758375337333,0.4211323821885804,1.0389794985380356,1.1950863128576747,0.42857142857142855,0.5705521472392638,1.0931712975015522,0.07179433964877195,0.8500000000000003,26,False
cash_uncapped_balance85,1.0,0.85,1.205490747421376,3.0388341273488444,-0.08708758375337333,0.4211323821885804,1.0389794985380356,1.1950863128576747,0.42857142857142855,0.5705521472392638,1.0931712975015522,0.07179433964877195,0.8500000000000003,26,False
both_sector80,0.8,0.8,1.2060280582518939,3.0509257430214336,-0.08708758375337311,0.415388249856645,1.039659613168666,1.1923249042141872,0.5,0.4723926380368098,1.0928472801747375,0.0715625104908601,0.8000000000000003,26,False
both_sector75,0.75,0.75,1.1382724134478743,2.912478495076858,-0.087087583753373,0.40539384350495555,0.9774148347359792,1.1222974322992694,0.07142857142857142,0.43558282208588955,1.080199048382588,0.07180164453172867,0.7500000000000002,26,False
both_sector70,0.7,0.7,1.020473808696083,2.730169677901395,-0.08708758375337311,0.3827549688429277,0.841070301564663,1.0077502092951605,0.0,0.37423312883435583,0.9517571197245398,0.07345378644538612,0.7000000000000002,26,False
