decision_date,realization_date,gross_return,net_return,turnover,cost,wealth,drawdown
2015-12-25,2016-01-01,-0.004662333826399235,-0.005263901758077172,0.6015679316779367,0.0006015679316779366,2.2100491365351402,-0.06986961291889882
2016-01-01,2016-01-08,-0.05942036340601538,-0.05942036340601538,0.0,0.0,2.078727213697072,-0.12513829853423553
2016-01-08,2016-01-15,-0.025638789981661515,-0.025638789981661515,0.0,0.0,2.025431163235928,-0.14756869396111538
2016-01-15,2016-01-22,0.017670880422045742,0.017670880422045742,0.0,0.0,2.0612223151245552,-0.13250548228409398
2016-01-22,2016-01-29,0.013201249620908333,0.013201249620908333,0.0,0.0,2.0884330254307013,-0.12105347061095673
2016-01-29,2016-02-05,-0.04574569824963978,-0.04586572926889551,0.12003101925573047,0.00012003101925573048,1.9926455216900762,-0.16136699416974998
2016-02-05,2016-02-12,-0.02155027106556979,-0.02155027106556979,0.0,0.0,1.9497034705600613,-0.17943976276992546
2016-02-12,2016-02-19,0.03591121339947417,0.03591121339947417,0.0,0.0,2.019719687957039,-0.14997244898363304
2016-02-19,2016-02-26,0.01659299184323153,0.01659299184323153,0.0,0.0,2.0532328802649245,-0.13586794876309638
2016-02-26,2016-03-04,0.006950283279823321,0.0062274809257669775,0.7228023540563427,0.0007228023540563428,2.0660193488629317,-0.1304865828966747
2016-03-04,2016-03-11,-0.0005745537660986651,-0.0005745537660986651,0.0,0.0,2.0648323096652095,-0.13098616510514494
2016-03-11,2016-03-18,0.01024119109845431,0.01024119109845431,0.0,0.0,2.0859786519347536,-0.12208642835478611
2016-03-18,2016-03-25,-0.0011108323119846165,-0.0011108323119846165,0.0,0.0,2.0836614794460746,-0.12306164311729928
2016-03-25,2016-04-01,0.00815718044794472,0.007777365859888182,0.3798145880565372,0.0003798145880565372,2.0998668770998825,-0.11624137267925339
2016-04-01,2016-04-08,0.004476756669996461,0.004476756669996461,0.0,0.0,2.109267470148044,-0.11228500034972833
2016-04-08,2016-04-15,0.00069709996924187,0.00069709996924187,0.0,0.0,2.1107378404366073,-0.11166617425077652
2016-04-15,2016-04-22,-0.010035591884319068,-0.010035591884319068,0.0,0.0,2.0895553368951965,-0.1205811299830315
2016-04-22,2016-04-29,0.009535049040804584,0.009535049040804584,0.0,0.0,2.109479349505967,-0.11219582793001082
2016-04-29,2016-05-06,0.007792612677178181,0.007321316054159735,0.47129662301844544,0.00047129662301844544,2.1249235145334233,-0.1056959329920849
2016-05-06,2016-05-13,0.0013858091661860103,0.0013858091661860103,0.0,0.0,2.127868253017308,-0.10445659821866793
2016-05-13,2016-05-20,-0.013698545384566111,-0.013698545384566111,0.0,0.0,2.0987195531809726,-0.11672424015181837
2016-05-20,2016-05-27,-0.0005542911814802228,-0.0005542911814802228,0.0,0.0,2.097556251440244,-0.11721383211631753
2016-05-27,2016-06-03,0.01663634037562598,0.016369855525691597,0.26648484993438254,0.0002664848499343826,2.1318929442333325,-0.10276275008798252
2016-06-03,2016-06-10,0.007164670899517785,0.007164670899517785,0.0,0.0,2.1471672555717687,-0.09633434047357436
2016-06-10,2016-06-17,0.002212126973833173,0.002212126973833173,0.0,0.0,2.15191706217515,-0.09433531729280942
2016-06-17,2016-06-24,0.002946902024223841,0.002946902024223841,0.0,0.0,2.158258550921636,-0.09166641220607152
2016-06-24,2016-07-01,0.017137160757633024,0.01680382742429969,0.3333333333333333,0.0003333333333333333,2.194525555148342,-0.0764029313530874
2016-07-01,2016-07-08,0.009302224211512066,0.009302224211512066,0.0,0.0,2.214939523900225,-0.06781142433943843
2016-07-08,2016-07-15,-0.011131040894244035,-0.011131040894244035,0.0,0.0,2.1902849414814143,-0.07818765349626322
2016-07-15,2016-07-22,0.002347433941007612,0.002347433941007612,0.0,0.0,2.1954264906935257,-0.07602375990684052
2016-07-22,2016-07-29,0.006748685964321856,0.006748685964321856,0.0,0.0,2.210242734636969,-0.06978813442395704
2016-07-29,2016-08-05,-0.011538577492180216,-0.011705244158846884,0.16666666666666655,0.00016666666666666655,2.184371303777726,-0.08067649142998101
2016-08-05,2016-08-12,0.00759076610958802,0.00759076610958802,0.0,0.0,2.2009523554411987,-0.0736981216973801
2016-08-12,2016-08-19,-0.003890234293427543,-0.003890234293427543,0.0,0.0,2.192390135109861,-0.07730165303041936
2016-08-19,2016-08-26,-0.0023197576177364965,-0.0023197576177364965,0.0,0.0,2.1873043213928898,-0.07944208954967491
2016-08-26,2016-09-02,0.004300906143692787,0.004036987091155786,0.26391905253700126,0.00026391905253700127,2.196134440702782,-0.07572580914852567
2016-09-02,2016-09-09,-0.016411899222954503,-0.016411899222954503,0.0,0.0,2.1600917035819083,-0.09089490402315792
2016-09-09,2016-09-16,0.00036207421796596276,0.00036207421796596276,0.0,0.0,2.1608738170962174,-0.09056574050648325
2016-09-16,2016-09-23,0.013225024222062665,0.013225024222062665,0.0,0.0,2.189451425668136,-0.07853845039630791
2016-09-23,2016-09-30,-0.001399652099181105,-0.001399652099181105,0.0,0.0,2.1863869553841444,-0.07982817598852532
