path,corr_valuation,corr_growth,max_abs_corr,passes_gate,cagr,sharpe,volatility,max_drawdown,weeks,pre_break_cagr,post_break_cagr
evidence/indonesia_survival_diagnostic_v1/20260822T091430Z-preliminary-v1/daily_paths.csv,0.02069040292562967,0.016148821939382826,0.02069040292562967,True,0.052695373127805034,0.23248172035022657,0.22666458699815656,-0.34787447971905106,132,-0.0922736350208454,0.19560414787729008
evidence/indonesia_survival_diagnostic_extended_v2/20260822T094300Z-inactive-repair-v2b/daily_paths.csv,-0.0213408171483777,0.013347851060334339,0.0213408171483777,True,0.03142168813431856,0.15545363174888577,0.20212900644917728,-0.34787449179477403,188,-0.0062446999693080985,0.09663183041776002
evidence/indonesia_survival_diagnostic_extended_v2/20260822T094300Z-inactive-repair-v2/daily_paths.csv,-0.0213408171483777,0.013347851060334339,0.0213408171483777,True,0.03142168813431856,0.15545363174888577,0.20212900644917728,-0.34787449179477403,188,-0.0062446999693080985,0.09663183041776002
evidence/indonesia_multihorizon_momentum_challenger_v1/20260822T094300Z-predeclared-v1/daily_paths.csv,-0.0213408171483777,0.013347851060334339,0.0213408171483777,True,0.03142168813431856,0.15545363174888577,0.20212900644917728,-0.34787449179477403,188,-0.0062446999693080985,0.09663183041776002
evidence/indonesia_dynamic_breadth_challenger_v1/20260822T094300Z-predeclared-v1/daily_paths.csv,-0.0213408171483777,0.013347851060334339,0.0213408171483777,True,0.03142168813431856,0.15545363174888577,0.20212900644917728,-0.34787449179477403,188,-0.0062446999693080985,0.09663183041776002
evidence/indonesia_survival_diagnostic_extended_v1/20260822T094300Z-reconstructed-v1a/daily_paths.csv,-0.006535722571524641,0.032483201417991145,0.032483201417991145,True,0.061197188310509354,0.3052312716665915,0.20049449054275123,-0.34787449179477403,188,-0.012886311199581502,0.19560412040167452
evidence/indonesia_survival_diagnostic_extended_v1/20260822T094300Z-reconstructed-v1/daily_paths.csv,-0.006535722571524641,0.032483201417991145,0.032483201417991145,True,0.061197188310509354,0.3052312716665915,0.20049449054275123,-0.34787449179477403,188,-0.012886311199581502,0.19560412040167452
evidence/indonesia_fundamental_momentum_v1/20260822T231317Z-predeclared-v1/daily_paths.csv,-0.019889115351175244,0.05779628579285115,0.05779628579285115,True,-0.023060182565361464,-0.09948353041167539,0.23179899697905293,-0.42946799386107715,188,0.024036562705874953,-0.09599177220941868
evidence/indonesia_fundamental_momentum_v2/20260822T231615Z-predeclared-v2/daily_paths.csv,-0.019889115351175244,0.05779628579285115,0.05779628579285115,True,-0.023060182565361464,-0.09948353041167539,0.23179899697905293,-0.42946799386107715,188,0.024036562705874953,-0.09599177220941868
evidence/indonesia_fundamental_momentum_v2/20260822T231841Z-corrected-gates-v2/daily_paths.csv,-0.019889115351175244,0.05779628579285115,0.05779628579285115,True,-0.023060182565361464,-0.09948353041167539,0.23179899697905293,-0.42946799386107715,188,0.024036562705874953,-0.09599177220941868
evidence/indonesia_fundamental_momentum_v3/20260823T002914Z-quarterly-yoy-v3/daily_paths.csv,-0.02164183782773833,-0.06514535239208558,0.06514535239208558,True,0.05133119333144309,0.29599321445114335,0.173420169197547,-0.23858603988868632,188,-0.006295707430264419,0.1536757425476858
evidence/intraday_opening_range_breakout_v1/session_path__orb_momentum__2bps.csv,-0.09009563398791955,-0.02170160220914302,0.09009563398791955,True,-0.03911645757021054,-0.9777868729059928,0.040005095848705784,-0.12309318405952496,149,-0.04556124738835854,-0.03198608949863857
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLE__100bps.csv,0.07800827713604619,0.21173324559268386,0.21173324559268386,True,0.13174191964936655,0.567692889790517,0.23206547416505482,-0.1771340486243661,188,-0.013008267774901827,0.41803761978467424
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLE__50bps.csv,0.07800827713604619,0.21173324559268386,0.21173324559268386,True,0.13174191964936655,0.567692889790517,0.23206547416505482,-0.1771340486243661,188,-0.013008267774901827,0.41803761978467424
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLE__200bps.csv,0.07800827713604619,0.21173324559268386,0.21173324559268386,True,0.13174191964936655,0.567692889790517,0.23206547416505482,-0.1771340486243661,188,-0.013008267774901827,0.41803761978467424
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLE__100bps.csv,0.07800827713604619,0.21173324559268386,0.21173324559268386,True,0.13174191964936655,0.567692889790517,0.23206547416505482,-0.1771340486243661,188,-0.013008267774901827,0.41803761978467424
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLE__50bps.csv,0.07800827713604619,0.21173324559268386,0.21173324559268386,True,0.13174191964936655,0.567692889790517,0.23206547416505482,-0.1771340486243661,188,-0.013008267774901827,0.41803761978467424
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLE__200bps.csv,0.07800827713604619,0.21173324559268386,0.21173324559268386,True,0.13174191964936655,0.567692889790517,0.23206547416505482,-0.1771340486243661,188,-0.013008267774901827,0.41803761978467424
evidence/intraday_opening_range_breakout_v1/session_path__orb_breakout__2bps.csv,-0.21419090428693235,0.016254281936811592,0.21419090428693235,True,0.0048783704094961244,0.14042304856221638,0.03474052486002463,-0.034857778298038045,149,0.0055115988421781115,0.004183170688079274
evidence/intraday_opening_range_breakout_v1/session_path__orb_long_only__2bps.csv,0.3025803135128325,-0.08667172604666393,0.3025803135128325,False,0.001122904197037089,0.03009967451182516,0.037306190689734446,-0.04248341885892737,149,-0.00751167587983359,0.010695400291986568
evidence/daily_ohlcv_alpha_zoo_v1/weekly_paths.csv,0.3649201073549486,-0.053055564813907455,0.3649201073549486,False,0.2171860176015603,1.291167973531864,0.16820895658329346,-0.09499409458534647,188,0.23471691574179898,0.18883845320868953
evidence/sec_quant_math_tournament_v3/selected_path.csv,0.3979562542991018,0.016664483938865354,0.3979562542991018,False,0.4245377100556329,0.6980043416969756,0.6082164317538549,-0.4461278435233641,188,0.00980025981159649,1.5114915094675996
evidence/strategy_allocator_diagnostic_v1/allocator_path.csv,0.25171306234422813,0.4106529028751702,0.4106529028751702,False,0.1779076284229164,1.1505870333856172,0.15462335595719423,-0.16612023798523512,188,-0.03670418260627861,0.6408042131150677
evidence/sec_survivorship_valuation_discovery_v1/best_path_adverse_50bps.csv,0.028899305081863315,0.42267212663341414,0.42267212663341414,False,0.7591789560141109,1.362349743003081,0.5572570185542979,-0.3835217098384742,188,0.623386919249485,1.0081746451478737
evidence/sec_survivorship_valuation_discovery_v1/best_path_base_50bps.csv,0.028899305081863315,0.42267212663341414,0.42267212663341414,False,0.7591789560141109,1.362349743003081,0.5572570185542979,-0.3835217098384742,188,0.623386919249485,1.0081746451478737
evidence/residual_sleeve_tiebreak_audit_v1/declared_path.csv,0.4866619874108233,0.04493227000772641,0.4866619874108233,False,0.37485444798363443,1.3914656741710387,0.2693953972001162,-0.2550841301813993,188,0.10306037076385066,0.9764662710224188
evidence/sec_survivorship_valuation_falsification_v1/best_path_excluding_split_affected_50bps.csv,0.14931296882573622,0.5069774315792225,0.5069774315792225,False,0.43658895719318935,1.0017713008383322,0.4358169941860282,-0.3791065187551994,188,0.17373409128393535,1.0042677451457274
evidence/sec_survivorship_valuation_falsification_v1/best_path_50bps.csv,0.13394866006038597,0.509829798830415,0.509829798830415,False,0.5722671101133345,1.277271781938698,0.4480386384522822,-0.37910651875519974,188,0.3680536117355142,0.977411136725431
evidence/formal_markov_regime_scaling_v1/primary_path.csv,0.5389926596304164,-0.06083188402002813,0.5389926596304164,False,0.18278374837226252,1.3735681968261482,0.13307220478358045,-0.1226670975000298,171,0.12559853440967506,0.31684900392520965
evidence/sector_mechanism_regime_probe_v1/weekly_path.csv,0.5620902364919855,-0.18439992853732667,0.5620902364919855,False,0.14475003564329514,1.1055574340082939,0.13092945801874029,-0.13301385029391244,188,0.10862442980824127,0.20686726891934626
evidence/full_history_out_of_sample_v1/path__growth_survivorship__adverse.csv,-0.00927590885822993,0.570625272895718,0.570625272895718,False,0.4536141488547327,1.1886419291363342,0.3816238833038039,-0.37239947061616163,149,-0.16424451580855015,1.6700382902345776
evidence/full_history_out_of_sample_v1/path__growth_survivorship__base.csv,-0.00927590885822993,0.570625272895718,0.570625272895718,False,0.4536141488547327,1.1886419291363342,0.3816238833038039,-0.37239947061616163,149,-0.16424451580855015,1.6700382902345776
evidence/full_history_out_of_sample_v1/path__residual_momentum_breadth20__adverse.csv,-0.0587152706959036,0.5819798211496986,0.5819798211496986,False,0.6886168269936537,2.0315852306531084,0.33895542092136544,-0.25650807962820654,149,0.25301928079838976,1.3435774461113006
evidence/full_history_out_of_sample_v1/path__residual_momentum_breadth20__base.csv,-0.0587152706959036,0.5819798211496986,0.5819798211496986,False,0.6886168269936537,2.0315852306531084,0.33895542092136544,-0.25650807962820654,149,0.25301928079838976,1.3435774461113006
evidence/sec_growth_survivorship_retest_full_v1/path_growth__base__200bps.csv,0.006351558477276329,0.5843607037275781,0.5843607037275781,False,0.340233980701665,0.9502622758421925,0.3580421840908338,-0.3665720858286361,188,-0.12417173855895314,1.7017616876286352
evidence/sec_growth_survivorship_retest_full_v1/path_growth__base__100bps.csv,0.0063101253908381125,0.5844937160700174,0.5844937160700174,False,0.3409222227454982,0.9519439220620423,0.3581326744615518,-0.36632662518728565,188,-0.12362010120960432,1.7026312945378383
evidence/sec_growth_survivorship_retest_full_v1/path_growth__base__50bps.csv,0.006289412046075571,0.5845597646360361,0.5845597646360361,False,0.3412663525092885,0.9527837461599358,0.3581781845930052,-0.36620390024933125,188,-0.12334425441970709,1.703066061506894
evidence/sec_growth_survivorship_retest_v1/path_growth__base__200bps.csv,0.005727169602571669,0.5865985855441518,0.5865985855441518,False,0.3309760715200474,0.9267806215418627,0.35712450587217764,-0.3665720706594344,188,-0.12417176895739501,1.6526254007294425
evidence/sec_growth_survivorship_retest_v1/path_growth__base__100bps.csv,0.005685781254267647,0.5867306357577331,0.5867306357577331,False,0.3316595591355298,0.928458060782718,0.3572154447729506,-0.36632661001498923,188,-0.12362013207290412,1.6534791930984114
evidence/sec_growth_survivorship_retest_v1/path_growth__base__50bps.csv,0.005665090770831161,0.5867961995087173,0.5867961995087173,False,0.33200131162485635,0.9292957937510463,0.35726117976360694,-0.366203885075427,188,-0.12334428551549204,1.6539060534613848
evidence/sec_growth_survivorship_retest_full_v1/path_growth__adverse__200bps.csv,0.009337170630344432,0.5872318529145069,0.5872318529145069,False,0.33498303521823436,0.9203817055391419,0.36396098836189683,-0.36657208582863565,188,-0.1296789401732138,1.7017616876286334
