effective_date,scenario,selected,available,missing,missing_ciks,turnover,cost,adverse_loss,candidate,cost_bps
2024-04-05,adverse,30,30,0,,0.3155163307757389,0.002254171738375798,0.0,sales_yield__top30__floor0m,50
2024-07-05,adverse,30,30,0,,0.3564029837658714,0.002947451214334788,0.0,sales_yield__top30__floor0m,50
2024-10-04,adverse,30,30,0,,0.3690513105290545,0.0039997095627774225,0.0,sales_yield__top30__floor0m,50
2025-01-03,adverse,30,30,0,,0.47720971550153324,0.008161100039394485,0.0,sales_yield__top30__floor0m,50
2025-04-04,adverse,30,30,0,,0.3392085997627175,0.0041435069455455715,0.0,sales_yield__top30__floor0m,50
2025-07-04,adverse,30,30,0,,0.30214353068879923,0.005116216981422509,0.0,sales_yield__top30__floor0m,50
2025-10-03,adverse,30,30,0,,0.3554126511411023,0.007365940862010447,0.0,sales_yield__top30__floor0m,50
2026-01-02,adverse,30,30,0,,0.32870906826426055,0.006746377859160707,0.0,sales_yield__top30__floor0m,50
2026-04-03,adverse,30,30,0,,0.27563747767161983,0.0050891505535656635,0.0,sales_yield__top30__floor0m,50
2023-01-06,base,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor100m,50
2023-04-07,base,30,30,0,,0.25205250665157175,0.001192216392721809,0.0,sales_yield__top30__floor100m,50
2023-07-07,base,30,30,0,,0.25579128081745783,0.0013309150776259712,0.0,sales_yield__top30__floor100m,50
2023-10-06,base,30,30,0,,0.30352723905331574,0.00154000230886943,0.0,sales_yield__top30__floor100m,50
2024-01-05,base,30,30,0,,0.17446317756470509,0.001002945757368513,0.0,sales_yield__top30__floor100m,50
2024-04-05,base,30,30,0,,0.21824849840857363,0.00121738540187656,0.0,sales_yield__top30__floor100m,50
2024-07-05,base,30,30,0,,0.24368146767112184,0.0013654128335433748,0.0,sales_yield__top30__floor100m,50
2024-10-04,base,30,30,0,,0.252126734503151,0.0017422911415583182,0.0,sales_yield__top30__floor100m,50
2025-01-03,base,30,30,0,,0.3380242450857886,0.0031534029303552052,0.0,sales_yield__top30__floor100m,50
2025-04-04,base,30,30,0,,0.23387451681089697,0.001535421883197857,0.0,sales_yield__top30__floor100m,50
2025-07-04,base,30,30,0,,0.3269534117752319,0.0031326783476860005,0.0,sales_yield__top30__floor100m,50
2025-10-03,base,30,30,0,,0.3340256145197744,0.003834485464581087,0.0,sales_yield__top30__floor100m,50
2026-01-02,base,30,30,0,,0.3610676513240058,0.003871092967532497,0.0,sales_yield__top30__floor100m,50
2026-04-03,base,30,30,0,,0.3390457717888619,0.0035224154292525624,0.0,sales_yield__top30__floor100m,50
2023-01-06,adverse,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor100m,50
2023-04-07,adverse,30,30,0,,0.25205250665157175,0.001192216392721809,0.0,sales_yield__top30__floor100m,50
2023-07-07,adverse,30,30,0,,0.25579128081745783,0.0013309150776259712,0.0,sales_yield__top30__floor100m,50
2023-10-06,adverse,30,30,0,,0.30352723905331574,0.00154000230886943,0.0,sales_yield__top30__floor100m,50
2024-01-05,adverse,30,30,0,,0.17446317756470509,0.001002945757368513,0.0,sales_yield__top30__floor100m,50
2024-04-05,adverse,30,30,0,,0.21824849840857363,0.00121738540187656,0.0,sales_yield__top30__floor100m,50
2024-07-05,adverse,30,30,0,,0.24368146767112184,0.0013654128335433748,0.0,sales_yield__top30__floor100m,50
2024-10-04,adverse,30,30,0,,0.252126734503151,0.0017422911415583182,0.0,sales_yield__top30__floor100m,50
2025-01-03,adverse,30,30,0,,0.3380242450857886,0.0031534029303552052,0.0,sales_yield__top30__floor100m,50
2025-04-04,adverse,30,30,0,,0.23387451681089697,0.001535421883197857,0.0,sales_yield__top30__floor100m,50
2025-07-04,adverse,30,30,0,,0.3269534117752319,0.0031326783476860005,0.0,sales_yield__top30__floor100m,50
2025-10-03,adverse,30,30,0,,0.3340256145197744,0.003834485464581087,0.0,sales_yield__top30__floor100m,50
2026-01-02,adverse,30,30,0,,0.3610676513240058,0.003871092967532497,0.0,sales_yield__top30__floor100m,50
2026-04-03,adverse,30,30,0,,0.3390457717888619,0.0035224154292525624,0.0,sales_yield__top30__floor100m,50
2023-01-06,base,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor250m,50
2023-04-07,base,30,30,0,,0.26834186526492065,0.0012853877760297416,0.0,sales_yield__top30__floor250m,50
2023-07-07,base,30,30,0,,0.28720070728654074,0.0015286493210468913,0.0,sales_yield__top30__floor250m,50
2023-10-06,base,30,30,0,,0.26618989867071363,0.0013791074307465362,0.0,sales_yield__top30__floor250m,50
2024-01-05,base,30,30,0,,0.15159627804011327,0.000879283819640281,0.0,sales_yield__top30__floor250m,50
2024-04-05,base,30,30,0,,0.2114078976334032,0.0013081850325332922,0.0,sales_yield__top30__floor250m,50
2024-07-05,base,30,30,0,,0.20048680821495793,0.0012269193104455973,0.0,sales_yield__top30__floor250m,50
2024-10-04,base,30,30,0,,0.23550781364067272,0.0017771761944955734,0.0,sales_yield__top30__floor250m,50
2025-01-03,base,30,30,0,,0.24125269865552107,0.001936630440305494,0.0,sales_yield__top30__floor250m,50
2025-04-04,base,30,30,0,,0.24281113692414932,0.0014874271839427837,0.0,sales_yield__top30__floor250m,50
2025-07-04,base,30,30,0,,0.2784088251829291,0.0024974996193368616,0.0,sales_yield__top30__floor250m,50
2025-10-03,base,30,30,0,,0.2582019809756343,0.002543913778882102,0.0,sales_yield__top30__floor250m,50
2026-01-02,base,30,30,0,,0.36635662887179476,0.00374658323741805,0.0,sales_yield__top30__floor250m,50
2026-04-03,base,30,30,0,,0.46545038748733136,0.005363452603005603,0.0,sales_yield__top30__floor250m,50
2023-01-06,adverse,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor250m,50
2023-04-07,adverse,30,30,0,,0.26834186526492065,0.0012853877760297416,0.0,sales_yield__top30__floor250m,50
2023-07-07,adverse,30,30,0,,0.28720070728654074,0.0015286493210468913,0.0,sales_yield__top30__floor250m,50
2023-10-06,adverse,30,30,0,,0.26618989867071363,0.0013791074307465362,0.0,sales_yield__top30__floor250m,50
2024-01-05,adverse,30,30,0,,0.15159627804011327,0.000879283819640281,0.0,sales_yield__top30__floor250m,50
2024-04-05,adverse,30,30,0,,0.2114078976334032,0.0013081850325332922,0.0,sales_yield__top30__floor250m,50
2024-07-05,adverse,30,30,0,,0.20048680821495793,0.0012269193104455973,0.0,sales_yield__top30__floor250m,50
2024-10-04,adverse,30,30,0,,0.23550781364067272,0.0017771761944955734,0.0,sales_yield__top30__floor250m,50
2025-01-03,adverse,30,30,0,,0.24125269865552107,0.001936630440305494,0.0,sales_yield__top30__floor250m,50
2025-04-04,adverse,30,30,0,,0.24281113692414932,0.0014874271839427837,0.0,sales_yield__top30__floor250m,50
2025-07-04,adverse,30,30,0,,0.2784088251829291,0.0024974996193368616,0.0,sales_yield__top30__floor250m,50
2025-10-03,adverse,30,30,0,,0.2582019809756343,0.002543913778882102,0.0,sales_yield__top30__floor250m,50
2026-01-02,adverse,30,30,0,,0.36635662887179476,0.00374658323741805,0.0,sales_yield__top30__floor250m,50
2026-04-03,adverse,30,30,0,,0.46545038748733136,0.005363452603005603,0.0,sales_yield__top30__floor250m,50
2023-01-06,base,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor25m,50
2023-04-07,base,30,30,0,,0.2144874974435091,0.0010649261871422773,0.0,sales_yield__top30__floor25m,50
2023-07-07,base,30,30,0,,0.2704363082181369,0.0015127222932436628,0.0,sales_yield__top30__floor25m,50
2023-10-06,base,30,30,0,,0.21834249474529044,0.001128903881492673,0.0,sales_yield__top30__floor25m,50
2024-01-05,base,30,30,0,,0.24777778853679047,0.0015475257247107746,0.0,sales_yield__top30__floor25m,50
2024-04-05,base,30,30,0,,0.22108375130870242,0.001399204609348299,0.0,sales_yield__top30__floor25m,50
2024-07-05,base,30,30,0,,0.31262943588268727,0.002252789504257202,0.0,sales_yield__top30__floor25m,50
2024-10-04,base,30,30,0,,0.2945423696782967,0.0027319123759861263,0.0,sales_yield__top30__floor25m,50
2025-01-03,base,30,30,0,,0.2595410087495967,0.00279566473436262,0.0,sales_yield__top30__floor25m,50
2025-04-04,base,30,30,0,,0.35603401126667694,0.0027358587220903856,0.0,sales_yield__top30__floor25m,50
2025-07-04,base,30,30,0,,0.3209626399932874,0.003481530946603748,0.0,sales_yield__top30__floor25m,50
2025-10-03,base,30,30,0,,0.4032196853354648,0.005160589384872096,0.0,sales_yield__top30__floor25m,50
2026-01-02,base,30,30,0,,0.3543437281218111,0.004521155610914557,0.0,sales_yield__top30__floor25m,50
2026-04-03,base,30,30,0,,0.2747896249121041,0.0031834166087770354,0.0,sales_yield__top30__floor25m,50
2023-01-06,adverse,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor25m,50
2023-04-07,adverse,30,30,0,,0.2144874974435091,0.0010649261871422773,0.0,sales_yield__top30__floor25m,50
2023-07-07,adverse,30,30,0,,0.2704363082181369,0.0015127222932436628,0.0,sales_yield__top30__floor25m,50
2023-10-06,adverse,30,30,0,,0.21834249474529044,0.001128903881492673,0.0,sales_yield__top30__floor25m,50
2024-01-05,adverse,30,30,0,,0.24777778853679047,0.0015475257247107746,0.0,sales_yield__top30__floor25m,50
2024-04-05,adverse,30,30,0,,0.22108375130870242,0.001399204609348299,0.0,sales_yield__top30__floor25m,50
2024-07-05,adverse,30,30,0,,0.31262943588268727,0.002252789504257202,0.0,sales_yield__top30__floor25m,50
2024-10-04,adverse,30,30,0,,0.2945423696782967,0.0027319123759861263,0.0,sales_yield__top30__floor25m,50
2025-01-03,adverse,30,30,0,,0.2595410087495967,0.00279566473436262,0.0,sales_yield__top30__floor25m,50
2025-04-04,adverse,30,30,0,,0.35603401126667694,0.0027358587220903856,0.0,sales_yield__top30__floor25m,50
2025-07-04,adverse,30,30,0,,0.3209626399932874,0.003481530946603748,0.0,sales_yield__top30__floor25m,50
2025-10-03,adverse,30,30,0,,0.4032196853354648,0.005160589384872096,0.0,sales_yield__top30__floor25m,50
2026-01-02,adverse,30,30,0,,0.3543437281218111,0.004521155610914557,0.0,sales_yield__top30__floor25m,50
2026-04-03,adverse,30,30,0,,0.2747896249121041,0.0031834166087770354,0.0,sales_yield__top30__floor25m,50
2023-01-06,base,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor500m,50
2023-04-07,base,30,30,0,,0.1627405656398323,0.0007933531133151391,0.0,sales_yield__top30__floor500m,50
2023-07-07,base,30,30,0,,0.3031488293768732,0.0016051591885070475,0.0,sales_yield__top30__floor500m,50
2023-10-06,base,30,30,0,,0.26263605890771574,0.001408173193542089,0.0,sales_yield__top30__floor500m,50
2024-01-05,base,30,30,0,,0.22258824758587142,0.0013589588878043586,0.0,sales_yield__top30__floor500m,50
2024-04-05,base,30,30,0,,0.18598351726951656,0.0012137018118410867,0.0,sales_yield__top30__floor500m,50
2024-07-05,base,30,30,0,,0.2094283598877827,0.0013388249977803308,0.0,sales_yield__top30__floor500m,50
2024-10-04,base,30,30,0,,0.22686303240311365,0.0015169983495754795,0.0,sales_yield__top30__floor500m,50
2025-01-03,base,30,30,0,,0.2900258894939976,0.001977510083200701,0.0,sales_yield__top30__floor500m,50
2025-04-04,base,30,30,0,,0.38664841062501043,0.0020744205050772604,0.0,sales_yield__top30__floor500m,50
2025-07-04,base,30,30,0,,0.30348122000471434,0.002503175474096921,0.0,sales_yield__top30__floor500m,50
2025-10-03,base,30,30,0,,0.26205078064277,0.002310740002394894,0.0,sales_yield__top30__floor500m,50
2026-01-02,base,30,30,0,,0.21612845187028618,0.00188964302074578,0.0,sales_yield__top30__floor500m,50
2026-04-03,base,30,30,0,,0.4184811165375268,0.004332638942492179,0.0,sales_yield__top30__floor500m,50
2023-01-06,adverse,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor500m,50
2023-04-07,adverse,30,30,0,,0.1627405656398323,0.0007933531133151391,0.0,sales_yield__top30__floor500m,50
2023-07-07,adverse,30,30,0,,0.3031488293768732,0.0016051591885070475,0.0,sales_yield__top30__floor500m,50
2023-10-06,adverse,30,30,0,,0.26263605890771574,0.001408173193542089,0.0,sales_yield__top30__floor500m,50
2024-01-05,adverse,30,30,0,,0.22258824758587142,0.0013589588878043586,0.0,sales_yield__top30__floor500m,50
2024-04-05,adverse,30,30,0,,0.18598351726951656,0.0012137018118410867,0.0,sales_yield__top30__floor500m,50
2024-07-05,adverse,30,30,0,,0.2094283598877827,0.0013388249977803308,0.0,sales_yield__top30__floor500m,50
2024-10-04,adverse,30,30,0,,0.22686303240311365,0.0015169983495754795,0.0,sales_yield__top30__floor500m,50
2025-01-03,adverse,30,30,0,,0.2900258894939976,0.001977510083200701,0.0,sales_yield__top30__floor500m,50
2025-04-04,adverse,30,30,0,,0.38664841062501043,0.0020744205050772604,0.0,sales_yield__top30__floor500m,50
2025-07-04,adverse,30,30,0,,0.30348122000471434,0.002503175474096921,0.0,sales_yield__top30__floor500m,50
2025-10-03,adverse,30,30,0,,0.26205078064277,0.002310740002394894,0.0,sales_yield__top30__floor500m,50
2026-01-02,adverse,30,30,0,,0.21612845187028618,0.00188964302074578,0.0,sales_yield__top30__floor500m,50
2026-04-03,adverse,30,30,0,,0.4184811165375268,0.004332638942492179,0.0,sales_yield__top30__floor500m,50
2023-01-06,base,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor50m,50
2023-04-07,base,30,30,0,,0.32337519096311473,0.001554257899854803,0.0,sales_yield__top30__floor50m,50
2023-07-07,base,30,30,0,,0.22601414650043744,0.0012231843818678615,0.0,sales_yield__top30__floor50m,50
2023-10-06,base,30,30,0,,0.24125686618131537,0.0012292887116127482,0.0,sales_yield__top30__floor50m,50
2024-01-05,base,30,30,0,,0.28959066834814623,0.0017998248600150375,0.0,sales_yield__top30__floor50m,50
2024-04-05,base,30,30,0,,0.30390096735756583,0.0021198746613027247,0.0,sales_yield__top30__floor50m,50
2024-07-05,base,30,30,0,,0.2393685653861643,0.0017411072986659253,0.0,sales_yield__top30__floor50m,50
2024-10-04,base,30,30,0,,0.26297907201349496,0.002423857749137023,0.0,sales_yield__top30__floor50m,50
2025-01-03,base,30,30,0,,0.2595410087495967,0.0027785657207266643,0.0,sales_yield__top30__floor50m,50
2025-04-04,base,30,30,0,,0.35707685234377956,0.0027071679347447793,0.0,sales_yield__top30__floor50m,50
2025-07-04,base,30,30,0,,0.3823804165630968,0.004195280734853897,0.0,sales_yield__top30__floor50m,50
2025-10-03,base,30,30,0,,0.3811596321391912,0.005043756742370571,0.0,sales_yield__top30__floor50m,50
2026-01-02,base,30,30,0,,0.3469829922640657,0.004408514953044707,0.0,sales_yield__top30__floor50m,50
2026-04-03,base,30,30,0,,0.3073142429834058,0.0035163210975019906,0.0,sales_yield__top30__floor50m,50
2023-01-06,adverse,30,30,0,,1.0,0.005,0.0,sales_yield__top30__floor50m,50
2023-04-07,adverse,30,30,0,,0.32337519096311473,0.001554257899854803,0.0,sales_yield__top30__floor50m,50
2023-07-07,adverse,30,30,0,,0.22601414650043744,0.0012231843818678615,0.0,sales_yield__top30__floor50m,50
2023-10-06,adverse,30,30,0,,0.24125686618131537,0.0012292887116127482,0.0,sales_yield__top30__floor50m,50
2024-01-05,adverse,30,30,0,,0.28959066834814623,0.0017998248600150375,0.0,sales_yield__top30__floor50m,50
2024-04-05,adverse,30,30,0,,0.30390096735756583,0.0021198746613027247,0.0,sales_yield__top30__floor50m,50
2024-07-05,adverse,30,30,0,,0.2393685653861643,0.0017411072986659253,0.0,sales_yield__top30__floor50m,50
2024-10-04,adverse,30,30,0,,0.26297907201349496,0.002423857749137023,0.0,sales_yield__top30__floor50m,50
2025-01-03,adverse,30,30,0,,0.2595410087495967,0.0027785657207266643,0.0,sales_yield__top30__floor50m,50
2025-04-04,adverse,30,30,0,,0.35707685234377956,0.0027071679347447793,0.0,sales_yield__top30__floor50m,50
2025-07-04,adverse,30,30,0,,0.3823804165630968,0.004195280734853897,0.0,sales_yield__top30__floor50m,50
2025-10-03,adverse,30,30,0,,0.3811596321391912,0.005043756742370571,0.0,sales_yield__top30__floor50m,50
2026-01-02,adverse,30,30,0,,0.3469829922640657,0.004408514953044707,0.0,sales_yield__top30__floor50m,50
2026-04-03,adverse,30,30,0,,0.3073142429834058,0.0035163210975019906,0.0,sales_yield__top30__floor50m,50
2023-01-06,base,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor0m,100
2023-04-07,base,10,10,0,,0.06616779586647333,0.0006993026348199847,0.0,composite_value__top10__floor0m,100
2023-07-07,base,10,10,0,,0.35395026480846964,0.004074362976453366,0.0,composite_value__top10__floor0m,100
2023-10-06,base,10,10,0,,0.24803667986389133,0.002727395748850204,0.0,composite_value__top10__floor0m,100
2024-01-05,base,10,10,0,,0.5,0.006128049958823753,0.0,composite_value__top10__floor0m,100
2024-04-05,base,10,10,0,,0.4609105190847522,0.0063038859466804705,0.0,composite_value__top10__floor0m,100
2024-07-05,base,10,10,0,,0.5255361096433465,0.007164061697540856,0.0,composite_value__top10__floor0m,100
2024-10-04,base,10,10,0,,0.46511116912120226,0.007106875902281519,0.0,composite_value__top10__floor0m,100
2025-01-03,base,10,10,0,,0.3767937755245166,0.006166306766822155,0.0,composite_value__top10__floor0m,100
2025-04-04,base,10,10,0,,0.34749209113163754,0.004831578083253393,0.0,composite_value__top10__floor0m,100
2025-07-04,base,10,10,0,,0.44687428866537887,0.008190216782029466,0.0,composite_value__top10__floor0m,100
2025-10-03,base,10,10,0,,0.339111094138784,0.006795246223807125,0.0,composite_value__top10__floor0m,100
2026-01-02,base,10,10,0,,0.5760733904276174,0.010938423527551791,0.0,composite_value__top10__floor0m,100
2026-04-03,base,10,10,0,,0.34658889161496564,0.00603805715972981,0.0,composite_value__top10__floor0m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor0m,100
2023-04-07,adverse,10,10,0,,0.06616779586647333,0.0006993026348199847,0.0,composite_value__top10__floor0m,100
2023-07-07,adverse,10,10,0,,0.35395026480846964,0.004074362976453366,0.0,composite_value__top10__floor0m,100
2023-10-06,adverse,10,10,0,,0.24803667986389133,0.002727395748850204,0.0,composite_value__top10__floor0m,100
2024-01-05,adverse,10,10,0,,0.5,0.006128049958823753,0.0,composite_value__top10__floor0m,100
2024-04-05,adverse,10,10,0,,0.4609105190847522,0.0063038859466804705,0.0,composite_value__top10__floor0m,100
2024-07-05,adverse,10,10,0,,0.5255361096433465,0.007164061697540856,0.0,composite_value__top10__floor0m,100
2024-10-04,adverse,10,10,0,,0.46511116912120226,0.007106875902281519,0.0,composite_value__top10__floor0m,100
2025-01-03,adverse,10,10,0,,0.3767937755245166,0.006166306766822155,0.0,composite_value__top10__floor0m,100
2025-04-04,adverse,10,10,0,,0.34749209113163754,0.004831578083253393,0.0,composite_value__top10__floor0m,100
2025-07-04,adverse,10,10,0,,0.44687428866537887,0.008190216782029466,0.0,composite_value__top10__floor0m,100
2025-10-03,adverse,10,10,0,,0.339111094138784,0.006795246223807125,0.0,composite_value__top10__floor0m,100
2026-01-02,adverse,10,10,0,,0.5760733904276174,0.010938423527551791,0.0,composite_value__top10__floor0m,100
2026-04-03,adverse,10,10,0,,0.34658889161496564,0.00603805715972981,0.0,composite_value__top10__floor0m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor100m,100
2023-04-07,base,10,10,0,,0.2248387517576981,0.00219660663291319,0.0,composite_value__top10__floor100m,100
2023-07-07,base,10,10,0,,0.3228174054384346,0.0034770913364236917,0.0,composite_value__top10__floor100m,100
2023-10-06,base,10,10,0,,0.24612617343878454,0.0026096913546280053,0.0,composite_value__top10__floor100m,100
2024-01-05,base,10,10,0,,0.5145074650605692,0.00596472818124937,0.0,composite_value__top10__floor100m,100
2024-04-05,base,10,10,0,,0.48529030746071816,0.006398390945045623,0.0,composite_value__top10__floor100m,100
2024-07-05,base,10,10,0,,0.31259999056326365,0.004173215759260147,0.0,composite_value__top10__floor100m,100
2024-10-04,base,10,10,0,,0.4455429992538804,0.006435671246644928,0.0,composite_value__top10__floor100m,100
2025-01-03,base,10,10,0,,0.5637548412564394,0.00865657069566457,0.0,composite_value__top10__floor100m,100
2025-04-04,base,10,10,0,,0.25179850022150385,0.0030478710956401904,0.0,composite_value__top10__floor100m,100
2025-07-04,base,10,10,0,,0.5317636383770206,0.008493829903705933,0.0,composite_value__top10__floor100m,100
2025-10-03,base,10,10,0,,0.500332321407057,0.008200745084951618,0.0,composite_value__top10__floor100m,100
2026-01-02,base,10,10,0,,0.547913471963216,0.008544751525855994,0.0,composite_value__top10__floor100m,100
2026-04-03,base,10,10,0,,0.5617308733656239,0.008744589156382921,0.0,composite_value__top10__floor100m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor100m,100
2023-04-07,adverse,10,10,0,,0.2248387517576981,0.00219660663291319,0.0,composite_value__top10__floor100m,100
2023-07-07,adverse,10,10,0,,0.3228174054384346,0.0034770913364236917,0.0,composite_value__top10__floor100m,100
2023-10-06,adverse,10,10,0,,0.24612617343878454,0.0026096913546280053,0.0,composite_value__top10__floor100m,100
2024-01-05,adverse,10,10,0,,0.5145074650605692,0.00596472818124937,0.0,composite_value__top10__floor100m,100
2024-04-05,adverse,10,10,0,,0.48529030746071816,0.006398390945045623,0.0,composite_value__top10__floor100m,100
2024-07-05,adverse,10,10,0,,0.31259999056326365,0.004173215759260147,0.0,composite_value__top10__floor100m,100
2024-10-04,adverse,10,10,0,,0.4455429992538804,0.006435671246644928,0.0,composite_value__top10__floor100m,100
2025-01-03,adverse,10,10,0,,0.5637548412564394,0.00865657069566457,0.0,composite_value__top10__floor100m,100
2025-04-04,adverse,10,10,0,,0.25179850022150385,0.0030478710956401904,0.0,composite_value__top10__floor100m,100
2025-07-04,adverse,10,10,0,,0.5317636383770206,0.008493829903705933,0.0,composite_value__top10__floor100m,100
2025-10-03,adverse,10,10,0,,0.500332321407057,0.008200745084951618,0.0,composite_value__top10__floor100m,100
2026-01-02,adverse,10,10,0,,0.547913471963216,0.008544751525855994,0.0,composite_value__top10__floor100m,100
2026-04-03,adverse,10,10,0,,0.5617308733656239,0.008744589156382921,0.0,composite_value__top10__floor100m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor250m,100
2023-04-07,base,10,10,0,,0.11623506942266854,0.0011555240541221321,0.0,composite_value__top10__floor250m,100
2023-07-07,base,10,10,0,,0.31096464410163854,0.003402541105692746,0.0,composite_value__top10__floor250m,100
2023-10-06,base,10,10,0,,0.1783409396700767,0.0019118023243874756,0.0,composite_value__top10__floor250m,100
2024-01-05,base,10,10,0,,0.5133833547301196,0.005943239024470872,0.0,composite_value__top10__floor250m,100
2024-04-05,base,10,10,0,,0.48529030746071816,0.006389371142844647,0.0,composite_value__top10__floor250m,100
2024-07-05,base,10,10,0,,0.3109328121512424,0.0041085560912465435,0.0,composite_value__top10__floor250m,100
2024-10-04,base,10,10,0,,0.4418449921628614,0.00631201682003505,0.0,composite_value__top10__floor250m,100
2025-01-03,base,10,10,0,,0.4360128997555671,0.006461913395341092,0.0,composite_value__top10__floor250m,100
2025-04-04,base,10,10,0,,0.4180190723996131,0.00449109898211353,0.0,composite_value__top10__floor250m,100
2025-07-04,base,10,10,0,,0.44008488794011286,0.006362952178158513,0.0,composite_value__top10__floor250m,100
2025-10-03,base,10,10,0,,0.5,0.0073738300673935,0.0,composite_value__top10__floor250m,100
2026-01-02,base,10,10,0,,0.6269064930790667,0.008918620215742822,0.0,composite_value__top10__floor250m,100
2026-04-03,base,10,10,0,,0.5844330756647074,0.008745973575199338,0.0,composite_value__top10__floor250m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor250m,100
2023-04-07,adverse,10,10,0,,0.11623506942266854,0.0011555240541221321,0.0,composite_value__top10__floor250m,100
2023-07-07,adverse,10,10,0,,0.31096464410163854,0.003402541105692746,0.0,composite_value__top10__floor250m,100
2023-10-06,adverse,10,10,0,,0.1783409396700767,0.0019118023243874756,0.0,composite_value__top10__floor250m,100
2024-01-05,adverse,10,10,0,,0.5133833547301196,0.005943239024470872,0.0,composite_value__top10__floor250m,100
2024-04-05,adverse,10,10,0,,0.48529030746071816,0.006389371142844647,0.0,composite_value__top10__floor250m,100
2024-07-05,adverse,10,10,0,,0.3109328121512424,0.0041085560912465435,0.0,composite_value__top10__floor250m,100
2024-10-04,adverse,10,10,0,,0.4418449921628614,0.00631201682003505,0.0,composite_value__top10__floor250m,100
2025-01-03,adverse,10,10,0,,0.4360128997555671,0.006461913395341092,0.0,composite_value__top10__floor250m,100
2025-04-04,adverse,10,10,0,,0.4180190723996131,0.00449109898211353,0.0,composite_value__top10__floor250m,100
2025-07-04,adverse,10,10,0,,0.44008488794011286,0.006362952178158513,0.0,composite_value__top10__floor250m,100
2025-10-03,adverse,10,10,0,,0.5,0.0073738300673935,0.0,composite_value__top10__floor250m,100
2026-01-02,adverse,10,10,0,,0.6269064930790667,0.008918620215742822,0.0,composite_value__top10__floor250m,100
2026-04-03,adverse,10,10,0,,0.5844330756647074,0.008745973575199338,0.0,composite_value__top10__floor250m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor25m,100
2023-04-07,base,10,10,0,,0.1620508763224742,0.0017191826664640921,0.0,composite_value__top10__floor25m,100
2023-07-07,base,10,10,0,,0.33884634219479465,0.004004683094221215,0.0,composite_value__top10__floor25m,100
2023-10-06,base,10,10,0,,0.24633819498120255,0.002762866811333507,0.0,composite_value__top10__floor25m,100
2024-01-05,base,10,10,0,,0.4,0.005060882858730652,0.0,composite_value__top10__floor25m,100
2024-04-05,base,10,10,0,,0.46091051908475217,0.006514162762133246,0.0,composite_value__top10__floor25m,100
2024-07-05,base,10,10,0,,0.3255361096433465,0.004585705741404997,0.0,composite_value__top10__floor25m,100
2024-10-04,base,10,10,0,,0.46764398171506516,0.007526499516918329,0.0,composite_value__top10__floor25m,100
2025-01-03,base,10,10,0,,0.47903156892218296,0.008584015426836096,0.0,composite_value__top10__floor25m,100
2025-04-04,base,10,10,0,,0.2517985002215038,0.0035598953485994228,0.0,composite_value__top10__floor25m,100
2025-07-04,base,10,10,0,,0.4661573299531765,0.008696771822724962,0.0,composite_value__top10__floor25m,100
2025-10-03,base,10,10,0,,0.5028260248371397,0.00976987310451235,0.0,composite_value__top10__floor25m,100
2026-01-02,base,10,10,0,,0.5479134719632162,0.010128962798090745,0.0,composite_value__top10__floor25m,100
2026-04-03,base,10,10,0,,0.45519546627228136,0.008040454423054236,0.0,composite_value__top10__floor25m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,composite_value__top10__floor25m,100
2023-04-07,adverse,10,10,0,,0.1620508763224742,0.0017191826664640921,0.0,composite_value__top10__floor25m,100
2023-07-07,adverse,10,10,0,,0.33884634219479465,0.004004683094221215,0.0,composite_value__top10__floor25m,100
2023-10-06,adverse,10,10,0,,0.24633819498120255,0.002762866811333507,0.0,composite_value__top10__floor25m,100
2024-01-05,adverse,10,10,0,,0.4,0.005060882858730652,0.0,composite_value__top10__floor25m,100
2024-04-05,adverse,10,10,0,,0.46091051908475217,0.006514162762133246,0.0,composite_value__top10__floor25m,100
2024-07-05,adverse,10,10,0,,0.3255361096433465,0.004585705741404997,0.0,composite_value__top10__floor25m,100
2024-10-04,adverse,10,10,0,,0.46764398171506516,0.007526499516918329,0.0,composite_value__top10__floor25m,100
2025-01-03,adverse,10,10,0,,0.47903156892218296,0.008584015426836096,0.0,composite_value__top10__floor25m,100
2025-04-04,adverse,10,10,0,,0.2517985002215038,0.0035598953485994228,0.0,composite_value__top10__floor25m,100
