strategy_name,audit_type,item,category,average_weight,max_weight,holding_frequency
ppo__risk_aware__seed1__softmax_long_only,category,US broad equity,US broad equity,0.16709452284516885,0.2263423167169094,1.0
ppo__risk_aware__seed1__softmax_long_only,category,US sectors,US sectors,0.24733825271605905,0.32150425389409065,1.0
ppo__risk_aware__seed1__softmax_long_only,summary,average_SPY_QQQ_SMH_weight,,0.1744778329602181,0.22638500854372978,
ppo__risk_aware__seed1__softmax_long_only,summary,average_BIL_weight,,0.059627479550026334,0.09355298429727554,
ppo__risk_aware__seed1__softmax_long_only,summary,average_safe_asset_weight,,0.20726600522316113,0.2566724866628647,
ppo__risk_aware__seed1__softmax_long_only,summary,average_top3_weight,,0.22593931648936516,0.28067556768655777,
ppo__risk_aware__seed2__softmax_long_only,ticker,LQD,Credit,0.057451740886419564,0.12305272370576859,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,BIL,Bonds,0.05671638789448853,0.1139633059501648,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,IWM,US broad equity,0.05484701339661895,0.08227071166038513,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,SPY,US broad equity,0.053706374379533295,0.07992253452539444,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,USO,Commodities,0.05351789174123113,0.07309538125991821,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,DBC,Commodities,0.05321079598925445,0.10068617016077042,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,HYG,Credit,0.051875837220391116,0.07935601472854614,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,VNQ,Real estate,0.051348355905437036,0.11210820823907852,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,XLK,US sectors,0.05034056212471691,0.0814945325255394,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,EEM,International equity,0.04968983519068297,0.06819940358400345,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,SLV,Commodities,0.04956450340340865,0.07405051589012146,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,GLD,Commodities,0.04868343008789051,0.06599043309688568,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,SMH,US sectors,0.04834309366624521,0.06426743417978287,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,IEF,Bonds,0.04832104321715515,0.07231250405311584,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,XLV,US sectors,0.047521365733305135,0.060360051691532135,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,QQQ,US broad equity,0.04726579806730827,0.060698460787534714,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,XLE,US sectors,0.046740483301283726,0.06003393232822418,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,XLF,US sectors,0.04499073271439875,0.06918877363204956,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,TLT,Bonds,0.04418289447569055,0.06274819374084473,1.0
ppo__risk_aware__seed2__softmax_long_only,ticker,EFA,International equity,0.041681860835260494,0.0654631108045578,1.0
ppo__risk_aware__seed2__softmax_long_only,category,Bonds,Bonds,0.14922032558733422,0.21264174580574036,1.0
ppo__risk_aware__seed2__softmax_long_only,category,Commodities,Commodities,0.20497662122178473,0.25223107635974884,1.0
ppo__risk_aware__seed2__softmax_long_only,category,Credit,Credit,0.10932757810681068,0.16324355080723763,1.0
ppo__risk_aware__seed2__softmax_long_only,category,International equity,International equity,0.09137169602594347,0.11097921803593636,1.0
ppo__risk_aware__seed2__softmax_long_only,category,Real estate,Real estate,0.051348355905437036,0.11210820823907852,1.0
ppo__risk_aware__seed2__softmax_long_only,category,US broad equity,US broad equity,0.15581918584346052,0.1824016124010086,1.0
ppo__risk_aware__seed2__softmax_long_only,category,US sectors,US sectors,0.23793623753994975,0.2659388594329357,1.0
ppo__risk_aware__seed2__softmax_long_only,summary,average_SPY_QQQ_SMH_weight,,0.14931526611308676,0.19222699478268623,
ppo__risk_aware__seed2__softmax_long_only,summary,average_BIL_weight,,0.05671638789448853,0.1139633059501648,
ppo__risk_aware__seed2__softmax_long_only,summary,average_safe_asset_weight,,0.2066720664737538,0.2551976144313812,
ppo__risk_aware__seed2__softmax_long_only,summary,average_top3_weight,,0.20963067609783026,0.26657816022634506,
ppo__turnover_penalized__seed0__softmax_long_only,ticker,IEF,Bonds,0.06280808808602775,0.10019044578075409,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,LQD,Credit,0.061333717609505276,0.09005643427371979,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,EFA,International equity,0.059789390621138486,0.1181972324848175,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,EEM,International equity,0.055508225199589194,0.07441798597574234,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,SMH,US sectors,0.05440921183349143,0.08209739625453949,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,SPY,US broad equity,0.053311325896677655,0.0727037563920021,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,XLK,US sectors,0.05148497696549511,0.07793697714805603,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,QQQ,US broad equity,0.05060850783867418,0.0676412284374237,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,XLV,US sectors,0.05001417119224806,0.07722797244787216,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,HYG,Credit,0.04962420759559398,0.05949554219841957,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,BIL,Bonds,0.049539162076762074,0.0694432184100151,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,VNQ,Real estate,0.049498606529480745,0.07867559790611267,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,XLE,US sectors,0.04834097444876083,0.06894654035568237,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,GLD,Commodities,0.04741875280336311,0.06611829996109009,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,USO,Commodities,0.04682490350031421,0.0706530287861824,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,SLV,Commodities,0.044689692039144004,0.07450006902217865,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,DBC,Commodities,0.04354813594787502,0.0643453299999237,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,IWM,US broad equity,0.04269916952511695,0.0764707550406456,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,TLT,Bonds,0.039333251015117164,0.0762164294719696,1.0
ppo__turnover_penalized__seed0__softmax_long_only,ticker,XLF,US sectors,0.03921552907304101,0.08583061397075653,1.0
ppo__turnover_penalized__seed0__softmax_long_only,category,Bonds,Bonds,0.151680501177907,0.1763470284640789,1.0
ppo__turnover_penalized__seed0__softmax_long_only,category,Commodities,Commodities,0.18248148429069636,0.23902613297104836,1.0
ppo__turnover_penalized__seed0__softmax_long_only,category,Credit,Credit,0.11095792520509926,0.13831889256834984,1.0
ppo__turnover_penalized__seed0__softmax_long_only,category,International equity,International equity,0.11529761582072769,0.18108109384775162,1.0
ppo__turnover_penalized__seed0__softmax_long_only,category,Real estate,Real estate,0.049498606529480745,0.07867559790611267,1.0
ppo__turnover_penalized__seed0__softmax_long_only,category,US broad equity,US broad equity,0.14661900326046878,0.17302904278039932,1.0
ppo__turnover_penalized__seed0__softmax_long_only,category,US sectors,US sectors,0.24346486351303645,0.29153382033109665,1.0
ppo__turnover_penalized__seed0__softmax_long_only,summary,average_SPY_QQQ_SMH_weight,,0.15832904556884325,0.2011672854423523,
ppo__turnover_penalized__seed0__softmax_long_only,summary,average_BIL_weight,,0.049539162076762074,0.0694432184100151,
ppo__turnover_penalized__seed0__softmax_long_only,summary,average_safe_asset_weight,,0.21301421878741228,0.24699044786393642,
ppo__turnover_penalized__seed0__softmax_long_only,summary,average_top3_weight,,0.21620908399813124,0.26305457949638367,
ppo__turnover_penalized__seed1__softmax_long_only,ticker,SMH,US sectors,0.0646567688326371,0.09353271126747131,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,USO,Commodities,0.06453344140348118,0.09741722792387009,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,BIL,Bonds,0.06209786572800302,0.08704932034015656,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,SPY,US broad equity,0.05828975871475441,0.07799520343542099,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,XLK,US sectors,0.052989928884673694,0.08604289591312408,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,IEF,Bonds,0.05241234862777402,0.08608771860599518,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,GLD,Commodities,0.051571647650660704,0.07482466101646423,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,XLV,US sectors,0.051466965344467194,0.08110146969556808,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,IWM,US broad equity,0.0509440627658115,0.07432636618614197,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,QQQ,US broad equity,0.04858180388155481,0.08971081674098969,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,EEM,International equity,0.04625065362480472,0.06757206469774246,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,VNQ,Real estate,0.04618895506300595,0.06538337469100952,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,XLE,US sectors,0.046079054564867855,0.07373928278684616,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,SLV,Commodities,0.045848329638741525,0.10322535783052444,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,LQD,Credit,0.044908188863058106,0.07651527225971222,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,DBC,Commodities,0.04455557241022947,0.07670941203832626,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,EFA,International equity,0.04424894161049693,0.0666637197136879,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,XLF,US sectors,0.04417557649742081,0.0753759890794754,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,HYG,Credit,0.0414557566027807,0.08042735606431961,1.0
ppo__turnover_penalized__seed1__softmax_long_only,ticker,TLT,Bonds,0.03874437924013037,0.1367783099412918,1.0
ppo__turnover_penalized__seed1__softmax_long_only,category,Bonds,Bonds,0.1532545935959074,0.21498066559433937,1.0
ppo__turnover_penalized__seed1__softmax_long_only,category,Commodities,Commodities,0.20650899110311288,0.2347383089363575,1.0
ppo__turnover_penalized__seed1__softmax_long_only,category,Credit,Credit,0.0863639454658388,0.1501011922955513,1.0
ppo__turnover_penalized__seed1__softmax_long_only,category,International equity,International equity,0.09049959523530166,0.12865017354488373,1.0
ppo__turnover_penalized__seed1__softmax_long_only,category,Real estate,Real estate,0.04618895506300595,0.06538337469100952,1.0
ppo__turnover_penalized__seed1__softmax_long_only,category,US broad equity,US broad equity,0.15781562536212074,0.18102466687560081,1.0
ppo__turnover_penalized__seed1__softmax_long_only,category,US sectors,US sectors,0.25936829412406665,0.28752298280596733,1.0
ppo__turnover_penalized__seed1__softmax_long_only,summary,average_SPY_QQQ_SMH_weight,,0.17152833142894633,0.20631571486592293,
ppo__turnover_penalized__seed1__softmax_long_only,summary,average_BIL_weight,,0.06209786572800302,0.08704932034015656,
ppo__turnover_penalized__seed1__softmax_long_only,summary,average_safe_asset_weight,,0.19816278245896551,0.2587097957730293,
ppo__turnover_penalized__seed1__softmax_long_only,summary,average_top3_weight,,0.22533632980327592,0.28253088891506195,
ppo__turnover_penalized__seed2__softmax_long_only,ticker,IWM,US broad equity,0.062308772205406086,0.09903403371572495,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,BIL,Bonds,0.05861058131175459,0.09002485871315002,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,USO,Commodities,0.0565169746692087,0.10467194765806198,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,LQD,Credit,0.05569751722192296,0.11814585328102112,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,XLV,US sectors,0.05308604193147936,0.08247248083353043,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,HYG,Credit,0.05304392733895347,0.09460406005382538,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,XLK,US sectors,0.052316138672774654,0.07402753829956055,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,GLD,Commodities,0.0523090978403466,0.06751725822687149,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,XLE,US sectors,0.050524273718456844,0.08709535002708435,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,XLF,US sectors,0.049540384365892844,0.08242420852184296,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,VNQ,Real estate,0.04868572792798011,0.09509508311748505,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,IEF,Bonds,0.047063031619319025,0.0665171816945076,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,EEM,International equity,0.04644683541398034,0.059093885123729706,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,QQQ,US broad equity,0.04629550150559028,0.053144361823797226,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,SPY,US broad equity,0.04624405333890476,0.0807819813489914,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,SLV,Commodities,0.04599877884695897,0.08942887932062149,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,DBC,Commodities,0.045282239004339336,0.07675616443157196,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,SMH,US sectors,0.04386811121577943,0.06979251652956009,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,EFA,International equity,0.04338297939485113,0.07638462632894516,1.0
ppo__turnover_penalized__seed2__softmax_long_only,ticker,TLT,Bonds,0.04277903286126805,0.0635470598936081,1.0
ppo__turnover_penalized__seed2__softmax_long_only,category,Bonds,Bonds,0.14845264579234166,0.17082734405994415,1.0
ppo__turnover_penalized__seed2__softmax_long_only,category,Commodities,Commodities,0.2001070903608536,0.2294483631849289,1.0
ppo__turnover_penalized__seed2__softmax_long_only,category,Credit,Credit,0.10874144456087642,0.15414365008473396,1.0
ppo__turnover_penalized__seed2__softmax_long_only,category,International equity,International equity,0.08982981480883147,0.13024085760116577,1.0
ppo__turnover_penalized__seed2__softmax_long_only,category,Real estate,Real estate,0.04868572792798011,0.09509508311748505,1.0
ppo__turnover_penalized__seed2__softmax_long_only,category,US broad equity,US broad equity,0.15484832704990112,0.18854142725467682,1.0
ppo__turnover_penalized__seed2__softmax_long_only,category,US sectors,US sectors,0.24933494990438312,0.29328952729701996,1.0
ppo__turnover_penalized__seed2__softmax_long_only,summary,average_SPY_QQQ_SMH_weight,,0.13640766606027446,0.1893293261528015,
ppo__turnover_penalized__seed2__softmax_long_only,summary,average_BIL_weight,,0.05861058131175459,0.09002485871315002,
ppo__turnover_penalized__seed2__softmax_long_only,summary,average_safe_asset_weight,,0.2041501630142646,0.25752080976963043,
ppo__turnover_penalized__seed2__softmax_long_only,summary,average_top3_weight,,0.2142482295159667,0.25943469256162643,
