Date,net_return,wealth,drawdown
2023-01-06,-0.004397999999999902,0.9956020000000001,0.0
2023-01-09,0.004844420276264971,1.00042511451589,0.0
2023-01-10,0.005019466960619612,1.0054467153247766,0.0
2023-01-11,0.009159634935256511,1.0146562401840042,0.0
2023-01-12,0.010831700944719636,1.025646693139371,0.0
2023-01-13,0.0019872851241291567,1.0276849455552592,0.0
2023-01-17,0.005073609878519347,1.032899018047034,0.0
2023-01-18,-0.01277983118712911,1.0196987429630415,-0.01277983118712911
2023-01-19,-0.004247357862719792,1.015367717489512,-0.016972908533372077
2023-01-20,0.016410722405791667,1.0320306352410347,-0.0008407238179404253
2023-01-23,0.013404896533374622,1.0458648991257136,0.0
2023-01-24,-0.004813677207800571,1.0408304430983535,-0.004813677207800571
2023-01-25,-0.003008410125818317,1.0376991982540764,-0.0078076058183644825
2023-01-26,0.01844833465618767,1.0568430203359254,0.0
2023-01-27,-0.004829891601660363,1.0517385831077315,-0.004829891601660363
2023-01-30,-0.01104326367615438,1.0401239566160878,-0.015819817511330325
2023-01-31,0.008988008290945038,1.0494725993617637,-0.006973997871338455
2023-02-01,0.01635034962005477,1.0666318432779962,0.0
2023-02-02,0.014092006173175964,1.0816628257979757,0.0
2023-02-03,-0.010188544588966453,1.0706422558671056,-0.010188544588966453
2023-02-06,-0.010156903059296507,1.0597678462630769,-0.020241963588557454
2023-02-07,0.015701591048126406,1.0764078875910534,-0.004858203574709674
2023-02-08,-0.0071878720622203796,1.068670805408284,-0.012011155491182701
2023-02-09,-0.003085778949432738,1.065373123533082,-0.015059870669842379
2023-02-10,-0.003135680370384586,1.062032453942484,-0.018148328099387045
2023-02-13,0.011142562853611038,1.0738662173131128,-0.007207984132311385
2023-02-14,0.00321278930125235,1.0773163232070728,-0.004018352565362759
2023-02-15,0.002269726055609489,1.0797615361359894,-0.0017577470692714536
2023-02-16,-0.012815030346550293,1.065924359283369,-0.014550251833787442
2023-02-17,-0.006573713109684798,1.0589172783488154,-0.021028315762243288
2023-02-21,-0.015292878878366722,1.0427233846688173,-0.03599961115464201
2023-02-22,-0.0016222471703650765,1.0410318296085648,-0.037563458057677246
2023-02-23,0.009846223853194225,1.0512820620411911,-0.028087092421218873
2023-02-24,-0.012439681501059452,1.0382044480216217,-0.0401773794382676
2023-02-27,0.006470043486014987,1.0449216759476958,-0.03396728534437232
2023-02-28,-0.004567118874918563,1.0401493944386635,-0.038379271589264796
2023-03-01,-0.0012712842633968435,1.0388270688819319,-0.03960176488864964
2023-03-02,0.005971365508695259,1.0450302850105524,-0.03386687599289395
2023-03-03,0.015393252845507854,1.061116700418933,-0.018994944532632063
2023-03-06,0.0016592542849471759,1.062877362850932,-0.01736720769079314
2023-03-07,-0.011056108514292617,1.051126075389867,-0.028231302472266018
2023-03-08,0.0027849718997186024,1.0540534319728894,-0.02552495395662513
2023-03-09,-0.010261522577858617,1.0432372388824303,-0.03552455164315893
2023-03-10,-0.014323561671168772,1.0282943659536379,-0.04933927520802639
2023-03-13,0.0002097364168540672,1.0285100367294242,-0.04913988703396466
2023-03-14,0.014600892221519945,1.043527200924462,-0.03525648100680523
2023-03-15,-0.010166176576548502,1.0329185191374326,-0.04506423397197079
2023-03-16,0.01797876763498074,1.0514891211788728,-0.027895665728220553
2023-03-17,-0.006464746283478262,1.0446915107906138,-0.03418007361035724
2023-03-20,0.006231255727507046,1.0512012507507058,-0.028161802662301394
2023-03-21,0.012031451660162729,1.0638487277842155,-0.01646917836953321
2023-03-22,-0.007859101006037372,1.055487833177415,-0.024198846439278054
2023-03-23,0.008126842634676557,1.0640656167004634,-0.016268664021554247
2023-03-24,-0.003212117942594128,1.0606477124409623,-0.019428525096542804
2023-03-27,0.002517001392084106,1.0633173642096871,-0.016960425329172746
2023-03-28,-0.003420278009498179,1.0596805232117632,-0.020322693968885752
2023-03-29,0.012496524093998929,1.0729228464020204,-0.00808013290972398
2023-03-30,0.008225364539019564,1.0817480279359195,0.0
2023-03-31,0.011597610542930292,1.0942937202695031,0.0
2023-04-03,-0.0010907368812792528,1.093100133749853,-0.0010907368812792528
2023-04-04,-0.0028839578275713373,1.0899476790628058,-0.0039715490696839995
2023-04-05,-0.009178974643563542,1.0799430769538774,-0.013114068965041192
2023-04-06,0.0028059852249615602,1.0829733812716096,-0.010344881623834512
2023-04-10,0.0008493096965331848,1.0838931610654108,-0.009504357935574026
2023-04-11,-0.005867616994756686,1.0775332911330429,-0.015316206998183701
2023-04-12,-0.002800374781619319,1.0745157940781986,-0.018073690659975217
2023-04-13,0.014660553374939544,1.0902687902294976,-0.0036781075916384465
2023-04-14,-0.004790992304162467,1.0850453208460396,-0.008451478110635513
2023-04-17,0.004603554589619474,1.0900403862127654,-0.0038868303618613265
2023-04-18,0.003123722287579511,1.09344536966154,-0.0007752494529111864
