Date,gross_return,net_return,turnover,cost,adverse_loss,wealth,drawdown
2023-01-06,0.032606061576946566,0.012606061576946548,1.0000000000000004,0.020000000000000007,0.0,1.0126060615769465,0.0
2023-01-13,0.010272967130725563,0.010272967130725563,0.0,0.0,0.0,1.0230085303639,0.0
2023-01-20,0.022158320052100278,0.022158320052100278,0.0,0.0,0.0,1.045676680795732,0.0
2023-01-27,0.005500114753605123,0.005500114753605123,0.0,0.0,0.0,1.0514280225352775,0.0
2023-02-03,-0.002571097591862581,-0.002571097591862581,0.0,0.0,0.0,1.0487246984785201,-0.002571097591862581
2023-02-10,-0.012639161593248627,-0.012639161593248627,0.0,0.0,0.0,1.0354696975476192,-0.015177762667175632
2023-02-17,-0.033568520970022386,-0.033568520970022386,0.0,0.0,0.0,1.0007105112916692,-0.048236788592826874
2023-02-24,0.05776327534447656,0.05776327534447656,0.0,0.0,0.0,1.0585148280955219,0.0
2023-03-03,-0.0653943984518991,-0.0653943984518991,0.0,0.0,0.0,0.9892938876597999,-0.0653943984518991
2023-03-10,-0.05503811452318397,-0.05503811452318397,0.0,0.0,0.0,0.9348450173736939,-0.11683332858391271
2023-03-17,0.015699316735699353,0.015699316735699353,0.0,0.0,0.0,0.9495214454002339,-0.10296821527893829
2023-03-24,0.06362518049146781,0.06362518049146781,0.0,0.0,0.0,1.0099349187443432,-0.045894406069477145
2023-03-31,-0.023499726905980456,-0.023499726905980456,0.0,0.0,0.0,0.9862017239610376,-0.06831562696631277
2023-04-07,0.029082807318520754,0.026135657594848816,0.14735748618360084,0.002947149723672017,0.0,1.0119767545379328,-0.04396544320623297
2023-04-14,-0.02908992033556579,-0.02908992033556579,0.0,0.0,0.0,0.9825384313669799,-0.07177641230141152
2023-04-21,-0.017416233767843403,-0.017416233767843403,0.0,0.0,0.0,0.9654263123604024,-0.0879425712935965
2023-04-28,-0.036300187865237254,-0.036300187865237254,0.0,0.0,0.0,0.9303811558516766,-0.1210504272995242
2023-05-05,-0.0015647640271293506,-0.0015647640271293506,0.0,0.0,0.0,0.9289253288874808,-0.12242577597254667
2023-05-12,0.04088569788225471,0.04088569788225471,0.0,0.0,0.0,0.9669050892395485,-0.08654554137970594
2023-05-19,0.029515897183341355,0.029515897183341355,0.0,0.0,0.0,0.9954441604395925,-0.05958411349740467
2023-05-26,0.006622553440489121,0.006622553440489121,0.0,0.0,0.0,1.0020365425891264,-0.05335615903275637
2023-06-02,0.01953110472687336,0.01953110472687336,0.0,0.0,0.0,1.0216074232425887,-0.03486715903577553
2023-06-09,0.020025497899002875,0.020025497899002875,0.0,0.0,0.0,1.042065620550339,-0.015539893356787848
2023-06-16,-0.0379502146699896,-0.0379502146699896,0.0,0.0,0.0,1.0025190065502376,-0.05290036573793855
2023-06-23,0.048030621508471594,0.048030621508471594,0.0,0.0,0.0,1.0506706175089011,-0.00741058167388553
2023-06-30,-0.022089354278796436,-0.022089354278796436,0.0,0.0,0.0,1.0274619820084252,-0.029336240988675488
2023-07-07,0.018799068404020458,0.009926227010276678,0.4436420696871865,0.00887284139374373,0.0,1.0376608028862697,-0.01970121216608056
2023-07-14,0.014350189284463521,0.014350189284463521,0.0,0.0,0.0,1.052551431820756,-0.005633739005333704
2023-07-21,0.020094806232675788,0.020094806232675788,0.0,0.0,0.0,1.0737022488931196,0.0
2023-07-28,-0.04436784106464675,-0.04436784106464675,0.0,0.0,0.0,1.0260643981634758,-0.04436784106464675
