family,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week,correlation_growth,correlation_spy,correlation_xlk,correlation_xle,adverse_full_cagr,independence_gate,robustness_gate
balance_sheet_quality,base,50,full_recent,188,2023-01-06,2026-08-07,0.21545688561365517,0.750100395850869,1.1432329317750547,-0.3612891583584713,1.5620390057813074,1.0247252330434216,0.3349303399496221,0.5319148936170213,0.1759508845764275,-0.1485377612155505,0.5909766050911401,0.6378040838857321,0.5971996012859433,0.34700965215716306,0.21545688561365517,True,True
balance_sheet_quality,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.16147781195859623,0.623749237141059,0.9548837058696465,-0.3336494491066425,1.2819587713007514,0.5713863028393633,0.3232939911819139,0.5095541401273885,0.1759508845764275,-0.1485377612155505,0.5909766050911401,0.6378040838857321,0.5971996012859433,0.34700965215716306,0.21545688561365517,True,True
balance_sheet_quality,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.42050542153928316,1.1931656902944134,1.9745493555749052,-0.3336494491066425,1.2570661695889247,1.031502613377691,0.34381876594279076,0.5428571428571428,0.1759508845764275,-0.1485377612155505,0.5909766050911401,0.6378040838857321,0.5971996012859433,0.34700965215716306,0.21545688561365517,True,True
balance_sheet_quality,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.6710865977925777,1.715748309927322,3.0204627857009356,-0.16893030619666838,1.2579963008891157,0.6876694838448008,0.3318903517184822,0.5660377358490566,0.12951481199111115,-0.0865424494678384,0.5909766050911401,0.6378040838857321,0.5971996012859433,0.34700965215716306,0.21545688561365517,True,True
balance_sheet_quality,base,50,ytd,32,2026-01-02,2026-08-07,0.5209304305379479,1.3810909695393159,2.3303182864083776,-0.1689303061966685,1.8034882173113522,0.2943963864714949,0.34665356662275176,0.53125,0.12951481199111115,-0.0865424494678384,0.5909766050911401,0.6378040838857321,0.5971996012859433,0.34700965215716306,0.21545688561365517,True,True
cash_conversion,base,50,full_recent,188,2023-01-06,2026-08-07,0.1910506218067758,0.848891756982651,1.3243634483171647,-0.33098086229416257,2.03817195014891,0.8815551390880767,0.24000843711008693,0.5531914893617021,0.10134029550900991,-0.12588601573356717,0.45228552425816876,0.6039830782834198,0.5582334820184669,0.3477225640228536,0.12256549408121953,True,True
cash_conversion,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.12466196180324518,0.6174328894021798,0.9282323006112829,-0.3309808622941628,1.823848330427825,0.42576258136429623,0.23501268340425743,0.5414012738853503,0.09767332857787059,-0.12588601573356717,0.45228552425816876,0.6039830782834198,0.5582334820184669,0.3477225640228536,0.12256549408121953,True,True
cash_conversion,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.16442351851922266,0.7250945853732731,1.0859604574610755,-0.3309808622941627,1.709068688638248,0.3598571900326337,0.2547035452779549,0.5714285714285714,0.09767332857787059,-0.12588601573356717,0.45228552425816876,0.6039830782834198,0.5582334820184669,0.3477225640228536,0.12256549408121953,True,True
cash_conversion,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.4845554681078241,1.7173400001816725,3.1321507578064947,-0.12274728887474518,1.873607050831021,0.49587863817303335,0.2483138451110647,0.6037735849056604,0.09767332857787059,-0.06489028947349629,0.45228552425816876,0.6039830782834198,0.5582334820184669,0.3477225640228536,0.12256549408121953,True,True
cash_conversion,base,50,ytd,32,2026-01-02,2026-08-07,0.8042856978418169,2.4698231454969926,5.239013404712455,-0.08243056151223938,2.4242497371574663,0.4378922485758625,0.2525777934058513,0.625,0.09767332857787059,-0.05572482531481915,0.45228552425816876,0.6039830782834198,0.5582334820184669,0.3477225640228536,0.12256549408121953,True,True
profitability,base,50,full_recent,188,2023-01-06,2026-08-07,0.2418062814101467,1.1101294735872937,1.8007282897548442,-0.189682324653204,1.4338055115070305,1.1879674189548663,0.21639200612400708,0.526595744680851,0.11525546583504398,-0.11600637523909685,0.5905185506738873,0.7860040101929789,0.773545721164248,0.1463936149062499,0.2418062814101467,True,True
profitability,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.2183941073194171,1.0151781271947273,1.650712830663301,-0.18968232465320378,1.0988641098897955,0.8155705723922395,0.21812897391296232,0.5159235668789809,0.11525546583504398,-0.11600637523909685,0.5905185506738873,0.7860040101929789,0.773545721164248,0.1463936149062499,0.2418062814101467,True,True
