Date,gross_return,net_return,turnover,cost,adverse_loss,wealth,drawdown
2023-01-06,0.03293877649099697,0.02293877649099696,1.0000000000000004,0.010000000000000004,0.0,1.022938776490997,0.0
2023-01-13,0.010272967130725563,0.010272967130725563,0.0,0.0,0.0,1.0334473929186336,0.0
2023-01-20,0.0221583200521005,0.0221583200521005,0.0,0.0,0.0,1.0563468510079335,0.0
2023-01-27,0.005500114753605123,0.005500114753605123,0.0,0.0,0.0,1.0621568799080865,0.0
2023-02-03,-0.002571097591862692,-0.002571097591862692,0.0,0.0,0.0,1.0594259709119744,-0.002571097591862692
2023-02-10,-0.012639161593248627,-0.012639161593248627,0.0,0.0,0.0,1.0460357148695336,-0.015177762667175743
2023-02-17,-0.03356852097002205,-0.03356852097002205,0.0,0.0,0.0,1.0109218430395437,-0.04823678859282676
2023-02-24,0.05776327534447656,0.05776327534447656,0.0,0.0,0.0,1.0693159998107826,0.0
2023-03-03,-0.06539439845189943,-0.06539439845189943,0.0,0.0,0.0,0.9993887232481651,-0.06539439845189943
2023-03-10,-0.055038114523183745,-0.055038114523183745,0.0,0.0,0.0,0.9443842522448542,-0.11683332858391282
2023-03-17,0.01569931673569913,0.01569931673569913,0.0,0.0,0.0,0.9592104397410526,-0.10296821527893851
2023-03-24,0.06362518049146826,0.06362518049146826,0.0,0.0,0.0,1.0202403770988777,-0.045894406069477034
2023-03-31,-0.023499726905980678,-0.023499726905980678,0.0,0.0,0.0,0.9962650068585993,-0.06831562696631288
2023-04-07,0.029125789687775017,0.027652214825938826,0.1473574861836009,0.001473574861836009,0.0,1.0238139408518188,-0.04255249053321519
2023-04-14,-0.029089920335566122,-0.029089920335566122,0.0,0.0,0.0,0.9940312748739973,-0.0704045623090902
2023-04-21,-0.017416233767843292,-0.017416233767843292,0.0,0.0,0.0,0.9767189938182446,-0.08659461376143562
2023-04-28,-0.036300187865237254,-0.036300187865237254,0.0,0.0,0.0,0.9412639108510967,-0.11975140087901515
2023-05-05,-0.0015647640271292396,-0.0015647640271292396,0.0,0.0,0.0,0.9397910549433619,-0.12112878222185064
2023-05-12,0.040885697882254934,0.040885697882254934,0.0,0.0,0.0,0.9782150680882218,-0.08519551913436374
2023-05-19,0.029515897183341577,0.029515897183341577,0.0,0.0,0.0,1.0070879634611092,-0.05819424413427354
2023-05-26,0.006622553440488899,0.006622553440488899,0.0,0.0,0.0,1.0137574573184036,-0.05195708518549258
2023-06-02,0.01953110472687314,0.01953110472687314,0.0,0.0,0.0,1.033557260384938,-0.0334407597306805
2023-06-09,0.020025497899002875,0.020025497899002875,0.0,0.0,0.0,1.0542547591312756,-0.014084929695405424
2023-06-16,-0.03795021466998949,-0.03795021466998949,0.0,0.0,0.0,1.0142455647053856,-0.051500618259842534
2023-06-23,0.048030621508471816,0.048030621508471816,0.0,0.0,0.0,1.0629604095403962,-0.0059436034544616545
2023-06-30,-0.02208935427879677,-0.02208935427879677,0.0,0.0,0.0,1.0394803004697235,-0.027901667370860084
2023-07-07,0.018883215604937664,0.014446794908065774,0.44364206968718656,0.004436420696871866,0.0,1.054497459181584,-0.01385796212889423
2023-07-14,0.014350189284463521,0.014350189284463521,0.0,0.0,0.0,1.0696296973208257,0.0
2023-07-21,0.020094806232675788,0.020094806232675788,0.0,0.0,0.0,1.0911236988292032,0.0
2023-07-28,-0.04436784106464675,-0.04436784106464675,0.0,0.0,0.0,1.0427128959776797,-0.04436784106464675
2023-08-04,0.03185876543506083,0.03185876543506083,0.0,0.0,0.0,1.0759324415467455,-0.013922580270924634
2023-08-11,-0.008082244542941042,-0.008082244542941042,0.0,0.0,0.0,1.067236492442481,-0.021892299115447322
2023-08-18,0.004290156421945968,0.004290156421945968,0.0,0.0,0.0,1.0718151039342683,-0.01769606408114266
