family,decision_at,cik10,company_name,sector,score,available_features,intended_weight
profitability,2012-10-01 00:00:00+00:00,0000814549,EBIX INC,technology,0.8611060748090562,4,0.1
profitability,2012-10-01 00:00:00+00:00,0001173489,CEVA INC,technology,0.8409783773569198,4,0.1
profitability,2012-10-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8396482284809859,4,0.1
profitability,2013-01-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9797508988186955,4,0.1
profitability,2013-01-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.9699143425023476,4,0.1
profitability,2013-01-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9292031740532393,3,0.1
profitability,2013-01-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.9114794520270401,3,0.1
profitability,2013-01-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.9006444683136412,2,0.1
profitability,2013-01-01 00:00:00+00:00,0001308547,"DOLBY LABORATORIES, INC.",technology,0.8829334615840484,4,0.1
profitability,2013-01-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.8382691623891102,3,0.1
profitability,2013-01-01 00:00:00+00:00,0000006281,ANALOG DEVICES INC,technology,0.8355506727084303,4,0.1
profitability,2013-01-01 00:00:00+00:00,0000814549,EBIX INC,technology,0.831543217755734,4,0.1
profitability,2013-01-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8290610193804457,4,0.1
profitability,2013-04-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9750857602547589,4,0.1
profitability,2013-04-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9324818421280888,3,0.1
profitability,2013-04-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.9134836631385181,2,0.1
profitability,2013-04-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8987848491903713,3,0.1
profitability,2013-04-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.8968054014818466,3,0.1
profitability,2013-04-01 00:00:00+00:00,0000874499,GULFPORT ENERGY CORP,energy,0.8846448841846909,3,0.1
profitability,2013-04-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,0.8785778462328327,3,0.1
profitability,2013-04-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8450383918932518,4,0.1
profitability,2013-04-01 00:00:00+00:00,0000814549,EBIX INC,technology,0.8377332735497569,4,0.1
profitability,2013-04-01 00:00:00+00:00,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.8268943599954053,4,0.1
profitability,2013-07-01 00:00:00+00:00,0000896878,INTUIT INC,technology,1.0,4,0.1
profitability,2013-07-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9852616493294459,4,0.1
profitability,2013-07-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,0.9753086419753085,3,0.1
profitability,2013-07-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.9237922681990478,4,0.1
profitability,2013-07-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9035618669516975,3,0.1
profitability,2013-07-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.8968253968253967,2,0.1
profitability,2013-07-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.8646092096939554,3,0.1
profitability,2013-07-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8523400882722916,3,0.1
profitability,2013-07-01 00:00:00+00:00,0001418819,IRIDIUM COMMUNICATIONS INC.,technology,0.8498850149697608,4,0.1
profitability,2013-07-01 00:00:00+00:00,0001273441,GRAN TIERRA ENERGY INC.,energy,0.845925925925926,2,0.1
profitability,2013-10-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9909806619276924,4,0.1
profitability,2013-10-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,0.9748427672955975,3,0.1
profitability,2013-10-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.9383631526289136,4,0.1
profitability,2013-10-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9272099474884667,3,0.1
profitability,2013-10-01 00:00:00+00:00,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.8589299290107917,4,0.1
profitability,2013-10-01 00:00:00+00:00,0001418819,IRIDIUM COMMUNICATIONS INC.,technology,0.8558881888675349,4,0.1
profitability,2013-10-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8485157825278254,3,0.1
profitability,2013-10-01 00:00:00+00:00,0001273441,GRAN TIERRA ENERGY INC.,energy,0.8459761262995764,2,0.1
profitability,2013-10-01 00:00:00+00:00,0000814549,EBIX INC,technology,0.83724137533011,4,0.1
profitability,2013-10-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8313902919580314,4,0.1
profitability,2014-01-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.992044413919414,4,0.1
profitability,2014-01-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,0.9876543209876543,3,0.1
profitability,2014-01-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9501128188628188,3,0.1
profitability,2014-01-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.94616386991387,4,0.1
profitability,2014-01-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.9453933088308089,4,0.1
profitability,2014-01-01 00:00:00+00:00,0001273441,GRAN TIERRA ENERGY INC.,energy,0.8844444444444444,2,0.1
profitability,2014-01-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.8794142980189492,2,0.1
profitability,2014-01-01 00:00:00+00:00,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.8528165374677001,4,0.1
profitability,2014-01-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8505933509058509,4,0.1
profitability,2014-01-01 00:00:00+00:00,0000814549,EBIX INC,technology,0.8498716092466092,4,0.1
profitability,2014-04-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.988963963963964,4,0.1
profitability,2014-04-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,0.9757575757575757,3,0.1
profitability,2014-04-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9581078623631815,3,0.1
profitability,2014-04-01 00:00:00+00:00,0001001115,GEOSPACE TECHNOLOGIES CORP,technology,0.9440741068400643,4,0.1
profitability,2014-04-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.9135555358959615,4,0.1
profitability,2014-04-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8966544285693222,4,0.1
profitability,2014-04-01 00:00:00+00:00,0001273441,GRAN TIERRA ENERGY INC.,energy,0.8866310160427807,2,0.1
profitability,2014-04-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8632213227957909,3,0.1
profitability,2014-04-01 00:00:00+00:00,0000814549,EBIX INC,technology,0.8577346986921455,4,0.1
profitability,2014-04-01 00:00:00+00:00,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.836955288056755,4,0.1
profitability,2014-07-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,1.0,3,0.1
profitability,2014-07-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.980549109099321,4,0.1
profitability,2014-07-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9384744552952194,3,0.1
profitability,2014-07-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9168583511739652,4,0.1
profitability,2014-07-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.9131799364461456,4,0.1
profitability,2014-07-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.8956581522026549,2,0.1
profitability,2014-07-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.8844628753841185,3,0.1
profitability,2014-07-01 00:00:00+00:00,0001120914,PDF SOLUTIONS INC,technology,0.8770110012920401,4,0.1
profitability,2014-07-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.867319204427539,4,0.1
profitability,2014-07-01 00:00:00+00:00,0001526520,"TRIPADVISOR, INC.",technology,0.8512408046664366,4,0.1
profitability,2014-10-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9864453391873098,4,0.1
profitability,2014-10-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,0.9766081871345028,3,0.1
profitability,2014-10-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9490817944572033,3,0.1
profitability,2014-10-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.9130483498263677,3,0.1
profitability,2014-10-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9106140664812601,4,0.1
profitability,2014-10-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.8930852564072731,4,0.1
profitability,2014-10-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.887103913349129,2,0.1
profitability,2014-10-01 00:00:00+00:00,0001120914,PDF SOLUTIONS INC,technology,0.8810642822094539,4,0.1
profitability,2014-10-01 00:00:00+00:00,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.8533808479532163,4,0.1
profitability,2014-10-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8527223427066187,4,0.1
profitability,2015-01-01 00:00:00+00:00,0001486159,OASIS PETROLEUM INC.,energy,1.0,3,0.1
profitability,2015-01-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9916969132431825,4,0.1
profitability,2015-01-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.962933887416188,3,0.1
profitability,2015-01-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.9039961956895614,3,0.1
profitability,2015-01-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.8995790279372369,2,0.1
profitability,2015-01-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.8895793461896235,4,0.1
profitability,2015-01-01 00:00:00+00:00,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.8651134186694531,4,0.1
profitability,2015-01-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8499564901415699,4,0.1
profitability,2015-01-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8361613075681412,4,0.1
profitability,2015-01-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.8336617110381668,4,0.1
profitability,2015-04-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9816026872235211,4,0.1
profitability,2015-04-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9646773226366557,3,0.1
profitability,2015-04-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.9048360505587104,2,0.1
profitability,2015-04-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9001963782778688,4,0.1
profitability,2015-04-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.8853001206571315,4,0.1
profitability,2015-04-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.8587448313222265,3,0.1
profitability,2015-04-01 00:00:00+00:00,0000874499,GULFPORT ENERGY CORP,energy,0.851791658815401,3,0.1
profitability,2015-04-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8399349046633156,4,0.1
profitability,2015-04-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8390662493970167,4,0.1
profitability,2015-04-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8275342307901845,4,0.1
profitability,2015-07-01 00:00:00+00:00,0000048039,HOLLYFRONTIER CORP,energy,1.0,4,0.1
profitability,2015-07-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9652796144465015,4,0.1
profitability,2015-07-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.9622163496188875,2,0.1
profitability,2015-07-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9393336101229645,3,0.1
profitability,2015-07-01 00:00:00+00:00,0001120914,PDF SOLUTIONS INC,technology,0.9199057210727216,4,0.1
profitability,2015-07-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8673698525142155,4,0.1
profitability,2015-07-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8579608236381469,4,0.1
profitability,2015-07-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.8531010050144074,4,0.1
profitability,2015-07-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.8230502107585123,2,0.1
profitability,2015-07-01 00:00:00+00:00,0001111928,IPG PHOTONICS CORP,technology,0.8186800721567183,4,0.1
profitability,2015-10-01 00:00:00+00:00,0000048039,HOLLYFRONTIER CORP,energy,1.0,4,0.1
profitability,2015-10-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.9952830188679245,2,0.1
profitability,2015-10-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9656715382974184,4,0.1
profitability,2015-10-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9393479891523858,3,0.1
profitability,2015-10-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.8766729331631853,4,0.1
profitability,2015-10-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8761910805077069,4,0.1
profitability,2015-10-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.8698719058334775,2,0.1
profitability,2015-10-01 00:00:00+00:00,0001559865,"EVERTEC, INC.",technology,0.8555911372684785,2,0.1
profitability,2015-10-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8304596414812548,4,0.1
profitability,2015-10-01 00:00:00+00:00,0001013237,FACTSET RESEARCH SYSTEMS INC,technology,0.825534517392547,4,0.1
profitability,2016-01-01 00:00:00+00:00,0000048039,HOLLYFRONTIER CORP,energy,1.0,4,0.1
profitability,2016-01-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9637744447451553,4,0.1
profitability,2016-01-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9300894494794409,3,0.1
profitability,2016-01-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.9081423633337601,2,0.1
profitability,2016-01-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.8844140144329389,4,0.1
profitability,2016-01-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8761562955140445,4,0.1
profitability,2016-01-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8609323842850879,4,0.1
profitability,2016-01-01 00:00:00+00:00,0001005284,UNIVERSAL DISPLAY CORP PA,technology,0.8489285399616673,4,0.1
profitability,2016-01-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.8396814986050152,4,0.1
profitability,2016-01-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.8354779411764706,2,0.1
profitability,2016-04-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9650472594363777,4,0.1
profitability,2016-04-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.945581985597376,3,0.1
profitability,2016-04-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.9260238286786959,2,0.1
profitability,2016-04-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.889312517246338,3,0.1
profitability,2016-04-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.8530331747899311,4,0.1
profitability,2016-04-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.847487322608824,4,0.1
profitability,2016-04-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.8363414817702135,4,0.1
profitability,2016-04-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.8331435323080154,4,0.1
profitability,2016-04-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8324016553841733,4,0.1
profitability,2016-04-01 00:00:00+00:00,0000927003,ADVANCED ENERGY INDUSTRIES INC,technology,0.8278890279498592,4,0.1
profitability,2016-07-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.9824561403508771,2,0.1
profitability,2016-07-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.965703311322786,4,0.1
profitability,2016-07-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9258459611248867,4,0.1
profitability,2016-07-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9252804576804537,3,0.1
profitability,2016-07-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.8702093215872299,2,0.1
profitability,2016-07-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.853083852511928,4,0.1
profitability,2016-07-01 00:00:00+00:00,0001590955,"PAYCOM SOFTWARE, INC.",technology,0.8400722837135758,2,0.1
profitability,2016-07-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.8385480038135187,3,0.1
profitability,2016-07-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8290268018269985,4,0.1
profitability,2016-07-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.8284483449921316,4,0.1
profitability,2016-10-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.9827937095282147,2,0.1
profitability,2016-10-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9723381523913439,4,0.1
profitability,2016-10-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.9422731998703322,4,0.1
profitability,2016-10-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9251488412913019,3,0.1
profitability,2016-10-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9212924088964791,4,0.1
profitability,2016-10-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.8886216466234967,2,0.1
profitability,2016-10-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.853361678407932,3,0.1
profitability,2016-10-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8474948014263464,4,0.1
profitability,2016-10-01 00:00:00+00:00,0000779152,HENRY JACK & ASSOCIATES INC,technology,0.842496313558987,4,0.1
profitability,2016-10-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.8343563948385873,4,0.1
profitability,2017-01-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9652397531483449,4,0.1
profitability,2017-01-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.9250359081180328,4,0.1
profitability,2017-01-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9110618804476017,3,0.1
profitability,2017-01-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.9071122011036175,2,0.1
profitability,2017-01-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9022788771146542,4,0.1
profitability,2017-01-01 00:00:00+00:00,0000804328,QUALCOMM INC/DE,technology,0.8630500765926428,3,0.1
profitability,2017-01-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.8399668325041459,2,0.1
profitability,2017-01-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8375310718022946,4,0.1
profitability,2017-01-01 00:00:00+00:00,0001023459,SIMULATIONS PLUS INC,technology,0.8365418164848919,4,0.1
profitability,2017-01-01 00:00:00+00:00,0001048695,F5 NETWORKS INC,technology,0.8345971758746713,4,0.1
profitability,2017-04-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9773379819524199,4,0.1
profitability,2017-04-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.958501919286233,2,0.1
profitability,2017-04-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9490819074467409,4,0.1
profitability,2017-04-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9355163759734811,3,0.1
profitability,2017-04-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.9065062574924135,4,0.1
profitability,2017-04-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.884742951907131,2,0.1
profitability,2017-04-01 00:00:00+00:00,0000796343,ADOBE SYSTEMS INC,technology,0.8751132824837163,4,0.1
profitability,2017-04-01 00:00:00+00:00,0001023459,SIMULATIONS PLUS INC,technology,0.8209755762461559,4,0.1
profitability,2017-04-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8171747096432229,4,0.1
profitability,2017-04-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8045330557404501,4,0.1
profitability,2017-07-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.9634607726005575,2,0.1
profitability,2017-07-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9547491039426523,4,0.1
profitability,2017-07-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9532829360338321,4,0.1
profitability,2017-07-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.9309538032656313,2,0.1
profitability,2017-07-01 00:00:00+00:00,0000077159,PENN VIRGINIA CORP,energy,0.8921875,4,0.1
profitability,2017-07-01 00:00:00+00:00,0000743988,XILINX INC,technology,0.8913897896872807,4,0.1
profitability,2017-07-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.8874223258930547,3,0.1
profitability,2017-07-01 00:00:00+00:00,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.8851590495946839,4,0.1
profitability,2017-07-01 00:00:00+00:00,0001107843,"QUALYS, INC.",technology,0.8441938802601885,4,0.1
profitability,2017-07-01 00:00:00+00:00,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.8425118724559022,3,0.1
profitability,2017-10-01 00:00:00+00:00,0000712515,ELECTRONIC ARTS INC.,technology,0.9877872144314964,2,0.1
profitability,2017-10-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9641394161872017,4,0.1
profitability,2017-10-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9530142631619956,4,0.1
profitability,2017-10-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.9473796826650867,2,0.1
profitability,2017-10-01 00:00:00+00:00,0000077159,PENN VIRGINIA CORP,energy,0.905593487394958,4,0.1
profitability,2017-10-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9017197782960187,3,0.1
profitability,2017-10-01 00:00:00+00:00,0001596532,"ARISTA NETWORKS, INC.",technology,0.8560459631466633,4,0.1
profitability,2017-10-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.8435889285426926,4,0.1
profitability,2017-10-01 00:00:00+00:00,0000851205,COGNEX CORP,technology,0.8425215621333122,4,0.1
profitability,2017-10-01 00:00:00+00:00,0000796343,ADOBE SYSTEMS INC,technology,0.841814234322095,4,0.1
profitability,2018-01-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9589069239704697,4,0.1
profitability,2018-01-01 00:00:00+00:00,0000097476,TEXAS INSTRUMENTS INC,technology,0.9554941075778524,2,0.1
profitability,2018-01-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9350408909741493,4,0.1
profitability,2018-01-01 00:00:00+00:00,0001006655,EVOLUTION PETROLEUM CORP,energy,0.933982683982684,2,0.1
profitability,2018-01-01 00:00:00+00:00,0001511737,"UBIQUITI NETWORKS, INC.",technology,0.9089380147329775,4,0.1
profitability,2018-01-01 00:00:00+00:00,0000723125,MICRON TECHNOLOGY INC,technology,0.9052163870517007,4,0.1
profitability,2018-01-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9018372031756331,3,0.1
profitability,2018-01-01 00:00:00+00:00,0001596532,"ARISTA NETWORKS, INC.",technology,0.8661868328765817,4,0.1
profitability,2018-01-01 00:00:00+00:00,0000796343,ADOBE SYSTEMS INC,technology,0.8620135636473907,4,0.1
profitability,2018-01-01 00:00:00+00:00,0000789019,MICROSOFT CORP,technology,0.843472192928823,4,0.1
profitability,2018-04-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9683817601612361,4,0.1
profitability,2018-04-01 00:00:00+00:00,0001326801,FACEBOOK INC,technology,0.9498027360087468,4,0.1
profitability,2018-04-01 00:00:00+00:00,0000796343,ADOBE SYSTEMS INC,technology,0.9155869015392519,4,0.1
profitability,2018-04-01 00:00:00+00:00,0000723125,MICRON TECHNOLOGY INC,technology,0.9056022808854816,4,0.1
profitability,2018-04-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9039195926943165,3,0.1
