cost_bps,cagr,sharpe,annualised_volatility,max_drawdown,recent_52w_return
0.0,0.2115103967845302,1.1795028941339152,0.17596799212145803,-0.2051583959634865,0.32549354838404043
10.0,0.2057884713033038,1.1518294227823744,0.17608986956970676,-0.20672086086045427,0.3205582405392533
50.0,0.18308940454182254,1.039407669319335,0.17693581221423355,-0.21296103032599045,0.300930052407256
100.0,0.15513722107703098,0.8963779667211709,0.17878855834605514,-0.22073943938265805,0.2766483273870568
