block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.006384976142261297,-0.005859354815490988,0.006129245542320944,0.022924439723436295,0.6802
13,0.006384976142261297,-0.005067683854190067,0.006384976142261294,0.018875710931230215,0.7144
