name,ann_imp_pp_vs_prod,sharpe_imp_vs_prod,sharpe_vs_ggg1,sharpe_vs_eee1,sharpe_vs_fff3,mdd_imp_pp_vs_prod,cvar_imp_pp_vs_prod,turnover_ratio_vs_prod,spy_inc_pp_vs_prod,stressed_panic_ann_delta_pp_vs_prod,stressed_panic_ann_delta_pp_vs_ggg1,recovery_confirmed_ann_delta_pp_vs_prod,recovery_confirmed_ann_delta_pp_vs_ggg1,recovery_fragile_ann_delta_pp_vs_prod,recovery_fragile_ann_delta_pp_vs_ggg1,calm_trend_ann_delta_pp_vs_ggg1,neutral_mixed_ann_delta_pp_vs_ggg1,decomposition_intact,passes_strict_gates,passes_challenger_track,passes_shadow_track,fail_reasons_strict
improved_phasehhh_confirmed_stressed_robust_offense,0.28572710994152484,0.05123113132141577,-0.0005441144998886704,0.0007594255324097077,0.02163659396392703,1.8372574525666985,0.05739769970297126,1.1117051108009175,-1.0275111426542132,0.5155111208462237,0.3045505207151189,-0.060418319479205174,-0.01614411024652984,-0.3060617425969747,0.0003936818403937892,-0.1393029344277652,0.03237644396323347,True,False,False,False,turnover>1.10x (1.1117x)
improved_phasehhh_confirmed_robust_stressed_blended_offense,0.2489147448879736,0.05122828200886409,-0.0005469638124403486,0.0007565762198580295,0.021633744651375353,2.1834412515841506,0.08018591980010412,1.1053637064900512,-1.0100998635341232,0.23463141163466705,0.023670811503562206,-0.04992308317983696,-0.005648873947161626,-0.30591515234006383,0.0005402720973046726,-0.06322991537226486,0.03650487889779175,True,False,False,False,turnover>1.10x (1.1054x)
improved_phasehhh_confirmed_quality_stressed_robust_offense,0.28880616489146416,0.05164600205418801,-0.00012924376711642704,0.001174296265181951,0.022051464696699274,1.8372574525666985,0.05741404805830533,1.1124756575824635,-1.0275477029748494,0.5154851782465553,0.3045245781154504,0.01637079282070797,0.0606450020533833,-0.30663166026585476,-0.00017623582848624864,-0.13927770639534653,0.032196405123507965,True,False,False,False,turnover>1.10x (1.1125x)
