candidate,components,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,severe_recent_cagr,worst_delay_recent_cagr,endpoint_outperformance_share,rolling26_outperformance_share,rolling26_windows,peak_total_stock_weight,latest_distinct_holdings,surface_gates
cash50_balance20_50,"{""balance20"": 0.5, ""cash100"": 0.5}",1.2355522249300335,3.0880985765008626,-0.08708758375337311,0.4251677206423654,1.0666810009696333,1.2232470732582343,0.5,0.5705521472392638,163,0.0704758668327816,26,True
balance20_25_equal,"{""balance20"": 0.5, ""balance25"": 0.5}",1.2581508131274144,3.130169145134593,-0.08708758375337311,0.41046741670340237,1.1017961240758711,1.2278635240565343,0.14285714285714285,0.3619631901840491,163,0.06785923575683418,21,False
stable_equal3,"{""balance20"": 0.3333333333333333, ""balance225"": 0.3333333333333333, ""balance25"": 0.3333333333333333}",1.258031043091436,3.1287563380450143,-0.08708758375337311,0.412080121102679,1.1015221564770292,1.2290885328571335,0.14285714285714285,0.3987730061349693,163,0.06795837007739197,21,False
stable_centered50_25_25,"{""balance20"": 0.5, ""balance225"": 0.25, ""balance25"": 0.25}",1.2580278875998094,3.1280960990242774,-0.08708758375337322,0.40957362235993666,1.1016036258478916,1.2291133373236343,0.14285714285714285,0.36809815950920244,163,0.06800804593470902,21,False
balance20_control,"{""balance20"": 1.0}",1.2580051317705303,3.1260250369235703,-0.08708758375337311,0.42469917661542333,1.1017886610128262,1.2291839478078113,0.14285714285714285,0.5153374233128835,163,0.06815751020591886,20,False
balance20_225_equal,"{""balance20"": 0.5, ""balance225"": 0.5}",1.2579119819944382,3.125948579084686,-0.08708758375337322,0.4086773730217219,1.1014168667005353,1.23037717569667,0.14285714285714285,0.36809815950920244,163,0.0681575102059188,20,False
cash25_stable75,"{""balance20"": 0.25, ""balance225"": 0.25, ""balance25"": 0.25, ""cash100"": 0.25}",1.2460727306128598,3.108454094552627,-0.087087583753373,0.4053871628678303,1.0903019430719811,1.224715196012081,0.14285714285714285,0.3312883435582822,163,0.0691428042925668,27,False
cash25_centered,"{""balance20"": 0.375, ""balance225"": 0.1875, ""balance25"": 0.1875, ""cash100"": 0.25}",1.2460627651449387,3.1079333966314864,-0.087087583753373,0.4038464892680511,1.0903556345206198,1.2247303563871803,0.14285714285714285,0.3374233128834356,163,0.06918136451203577,27,False
cash25_balance20_75,"{""balance20"": 0.75, ""cash100"": 0.25}",1.2460204576900904,3.1063077130859598,-0.08708758375337311,0.4190323009289503,1.0904644957708731,1.2247687122061608,0.14285714285714285,0.50920245398773,163,0.06929730365848867,26,False
