variant,decision_date,realization_date,cost_bps,annual_borrow_fee,long_exposure,short_exposure,invested_weight,turnover,gross_return,trading_cost,borrow_cost,net_return
threshold_long_short,2005-09-06,2005-09-07,50,0.03,0,0.4,0.4,0.4,0.00213326668463,0.002,4.7619047619e-05,8.56476370152e-05
threshold_long_short,2005-09-07,2005-09-08,50,0.03,0,0,0,0.397019784237,0,0.00198509892118,0,-0.00198509892118
threshold_long_short,2005-09-08,2005-09-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-09-09,2005-09-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-09-12,2005-09-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-09-13,2005-09-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-09-14,2005-09-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-09-15,2005-09-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-09-16,2005-09-19,50,0.03,0,0.2,0.2,0.2,-0.00187691099101,0.001,2.38095238095e-05,-0.00290072051482
threshold_long_short,2005-09-19,2005-09-20,50,0.03,0,0.2,0.2,0.00225652849234,8.64884660051e-05,1.12826424617e-05,2.38095238095e-05,5.13962997339e-05
threshold_long_short,2005-09-20,2005-09-21,50,0.03,0,0.2,0.2,0.000103777183677,-0.00359074989952,5.18885918383e-07,2.38095238095e-05,-0.00361507830924
threshold_long_short,2005-09-21,2005-09-22,50,0.03,0,0.2,0.2,0.00432442781817,0.00297492878246,2.16221390909e-05,2.38095238095e-05,0.00292949711956
threshold_long_short,2005-09-22,2005-09-23,50,0.03,0,0,0,0.196440674202,0,0.000982203371009,0,-0.000982203371009
threshold_long_short,2005-09-23,2005-09-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-09-26,2005-09-27,50,0.03,0,0.2,0.2,0.2,0.00117546824043,0.001,2.38095238095e-05,0.000151658716619
threshold_long_short,2005-09-27,2005-09-28,50,0.03,0,0,0,0.198591094235,0,0.000992955471177,0,-0.000992955471177
threshold_long_short,2005-09-28,2005-09-29,50,0.03,0,0.2,0.2,0.2,-0.0058139035365,0.001,2.38095238095e-05,-0.00683771306031
threshold_long_short,2005-09-29,2005-09-30,50,0.03,0,0.6,0.6,0.407017483214,0.00464878904473,0.00203508741607,7.14285714286e-05,0.00254227305723
threshold_long_short,2005-09-30,2005-10-03,50,0.03,0,0.2,0.2,0.393893631617,0.000971700513017,0.00196946815808,2.38095238095e-05,-0.00102157716888
threshold_long_short,2005-10-03,2005-10-04,50,0.03,0,0,0,0.198835091327,0,0.000994175456634,0,-0.000994175456634
threshold_long_short,2005-10-04,2005-10-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-05,2005-10-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-06,2005-10-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-07,2005-10-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-10,2005-10-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-11,2005-10-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-12,2005-10-13,50,0.03,0.4,0,0.4,0.4,-8.31306098614e-05,0.002,0,-0.00208313060986
threshold_long_short,2005-10-13,2005-10-14,50,0.03,0.4,0,0.4,0.00015510442821,0.00674802800686,7.7552214105e-07,0,0.00674725248472
threshold_long_short,2005-10-14,2005-10-17,50,0.03,0.2,0,0.2,0.604021678406,0.000278121871466,0.00302010839203,0,-0.00274198652056
threshold_long_short,2005-10-17,2005-10-18,50,0.03,0,0,0,0.200222435633,0,0.00100111217816,0,-0.00100111217816
threshold_long_short,2005-10-18,2005-10-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-19,2005-10-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-20,2005-10-21,50,0.03,0.2,0,0.2,0.2,0.00659000987025,0.001,0,0.00559000987025
threshold_long_short,2005-10-21,2005-10-24,50,0.03,0,0,0,0.205237492767,0,0.00102618746384,0,-0.00102618746384
threshold_long_short,2005-10-24,2005-10-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-25,2005-10-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-26,2005-10-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-27,2005-10-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-28,2005-10-31,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-10-31,2005-11-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-01,2005-11-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-02,2005-11-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-03,2005-11-04,50,0.03,0.2,0,0.2,0.2,0.000150758856712,0.001,0,-0.000849241143288
threshold_long_short,2005-11-04,2005-11-07,50,0.03,0.4,0,0.4,0.200120588906,0.000887709479542,0.00100060294453,0,-0.000112893464986
threshold_long_short,2005-11-07,2005-11-08,50,0.03,0,0,0,0.40053215329,0,0.00200266076645,0,-0.00200266076645
threshold_long_short,2005-11-08,2005-11-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-09,2005-11-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-10,2005-11-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-11,2005-11-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-14,2005-11-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-15,2005-11-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-16,2005-11-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_short,2005-11-17,2005-11-18,50,0.03,0,0.2,0.2,0.2,-0.000677843143185,0.001,2.38095238095e-05,-0.00170165266699
threshold_long_short,2005-11-18,2005-11-21,50,0.03,0,0.2,0.2,0.000813963511407,-0.000482464162807,4.06981755704e-06,2.38095238095e-05,-0.000510343504174
threshold_long_short,2005-11-21,2005-11-22,50,0.03,0,0.6,0.6,0.400579236456,-0.00292796525644,0.00200289618228,7.14285714286e-05,-0.00500229001015
threshold_long_short,2005-11-22,2005-11-23,50,0.03,0,0.6,0.6,0.00469850145933,-0.000946328588383,2.34925072966e-05,7.14285714286e-05,-0.00104124966711
threshold_long_short,2005-11-23,2005-11-25,50,0.03,0,0.8,0.8,0.202516712115,-0.00236471835684,0.00101258356057,9.52380952381e-05,-0.00347254001265
threshold_long_short,2005-11-25,2005-11-28,50,0.03,0,0.8,0.8,0.00426658230781,0.00397982763614,2.1332911539e-05,9.52380952381e-05,0.00386325662936
threshold_long_short,2005-11-28,2005-11-29,50,0.03,0,0.2,0.2,0.592864707489,-0.00024124469871,0.00296432353745,2.38095238095e-05,-0.00322937775997
threshold_long_short,2005-11-29,2005-11-30,50,0.03,0,0.2,0.2,0.00028956349411,0.002811248087,1.44781747055e-06,2.38095238095e-05,0.00278599074572
threshold_long_short,2005-11-30,2005-12-01,50,0.03,0,0,0,0.196635959448,0,0.000983179797241,0,-0.000983179797241
threshold_long_short,2005-12-01,2005-12-02,50,0.03,0,0.4,0.4,0.4,-0.00107400592841,0.002,4.7619047619e-05,-0.00312162497603
threshold_long_short,2005-12-02,2005-12-05,50,0.03,0,0.4,0.4,0.00150522492026,-0.000356071784638,7.52612460131e-06,4.7619047619e-05,-0.000411216956858
threshold_long_short,2005-12-05,2005-12-06,50,0.03,0,0.4,0.4,0.400498678064,-0.00291818213641,0.00200249339032,4.7619047619e-05,-0.00496829457435
threshold_long_short,2005-12-06,2005-12-07,50,0.03,0,0.4,0.4,0.00409741198544,-0.000329977644656,2.04870599272e-05,4.7619047619e-05,-0.000398083752202
threshold_long_short,2005-12-07,2005-12-08,50,0.03,0,0.2,0.2,0.200462121192,-0.00226033450703,0.00100231060596,2.38095238095e-05,-0.0032864546368
