variant,decision_date,realization_date,cost_bps,annual_borrow_fee,long_exposure,short_exposure,invested_weight,turnover,gross_return,trading_cost,borrow_cost,net_return
threshold_long_only,2005-02-17,2005-02-18,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-02-18,2005-02-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-02-22,2005-02-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-02-23,2005-02-24,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-02-24,2005-02-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-02-25,2005-02-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-02-28,2005-03-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-01,2005-03-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-02,2005-03-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-03,2005-03-04,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-04,2005-03-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-07,2005-03-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-08,2005-03-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-09,2005-03-10,50,0.03,0.2,0,0.2,0.2,0.000272333821813,0.001,0,-0.000727666178187
threshold_long_only,2005-03-10,2005-03-11,50,0.03,0,0,0,0.200217807741,0,0.00100108903871,0,-0.00100108903871
threshold_long_only,2005-03-11,2005-03-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-14,2005-03-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-15,2005-03-16,50,0.03,0.2,0,0.2,0.2,0.000693258381247,0.001,0,-0.000306741618753
threshold_long_only,2005-03-16,2005-03-17,50,0.03,0,0,0,0.200554222486,0,0.00100277111243,0,-0.00100277111243
threshold_long_only,2005-03-17,2005-03-18,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-18,2005-03-21,50,0.03,0.2,0,0.2,0.2,-0.000237710111081,0.001,0,-0.00123771011108
threshold_long_only,2005-03-21,2005-03-22,50,0.03,0.2,0,0.2,0.00019021330449,-0.00172002661071,9.51066522452e-07,0,-0.00172097767723
threshold_long_only,2005-03-22,2005-03-23,50,0.03,0.2,0,0.2,0.00137839215976,0.00059059089485,6.89196079881e-06,0,0.000583698934051
threshold_long_only,2005-03-23,2005-03-24,50,0.03,0.2,0,0.2,0.000472193842496,0.000423318061279,2.36096921248e-06,0,0.000420957092067
threshold_long_only,2005-03-24,2005-03-28,50,0.03,0,0,0,0.200338511151,0,0.00100169255576,0,-0.00100169255576
threshold_long_only,2005-03-28,2005-03-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-03-29,2005-03-30,50,0.03,0.4,0,0.4,0.4,0.00317653364334,0.002,0,0.00117653364334
threshold_long_only,2005-03-30,2005-03-31,50,0.03,0,0,0,0.401899885137,0,0.00200949942568,0,-0.00200949942568
threshold_long_only,2005-03-31,2005-04-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-01,2005-04-04,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-04,2005-04-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-05,2005-04-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-06,2005-04-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-07,2005-04-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-08,2005-04-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-11,2005-04-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-12,2005-04-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-13,2005-04-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-14,2005-04-15,50,0.03,0.4,0,0.4,0.4,-0.00683188379341,0.002,0,-0.00883188379341
threshold_long_only,2005-04-15,2005-04-18,50,0.03,0.8,0,0.8,0.404127327699,-0.00177171301941,0.0020206366385,0,-0.00379234965791
threshold_long_only,2005-04-18,2005-04-19,50,0.03,0.8,0,0.8,0.40445443305,0.0120688849017,0.00202227216525,0,0.0100466127364
threshold_long_only,2005-04-19,2005-04-20,50,0.03,0,0,0,0.802384992777,0,0.00401192496389,0,-0.00401192496389
threshold_long_only,2005-04-20,2005-04-21,50,0.03,0.2,0,0.2,0.2,0.00420424727508,0.001,0,0.00320424727508
threshold_long_only,2005-04-21,2005-04-22,50,0.03,0,0,0,0.203349316465,0,0.00101674658233,0,-0.00101674658233
threshold_long_only,2005-04-22,2005-04-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-25,2005-04-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-26,2005-04-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-27,2005-04-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-28,2005-04-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-04-29,2005-05-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-02,2005-05-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-03,2005-05-04,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-04,2005-05-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-05,2005-05-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-06,2005-05-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-09,2005-05-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-10,2005-05-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-11,2005-05-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-12,2005-05-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-13,2005-05-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-16,2005-05-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-17,2005-05-18,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-18,2005-05-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-19,2005-05-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-20,2005-05-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-23,2005-05-24,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-24,2005-05-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-25,2005-05-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-26,2005-05-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-27,2005-05-31,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-05-31,2005-06-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-01,2005-06-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-02,2005-06-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-03,2005-06-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-06,2005-06-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-07,2005-06-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-08,2005-06-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-09,2005-06-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-10,2005-06-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-13,2005-06-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-14,2005-06-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-15,2005-06-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-16,2005-06-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-17,2005-06-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-20,2005-06-21,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-21,2005-06-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-22,2005-06-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-23,2005-06-24,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-24,2005-06-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-27,2005-06-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-28,2005-06-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-29,2005-06-30,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-06-30,2005-07-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-01,2005-07-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-05,2005-07-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-06,2005-07-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-07,2005-07-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-08,2005-07-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-11,2005-07-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-12,2005-07-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-13,2005-07-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-14,2005-07-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-15,2005-07-18,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-18,2005-07-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-19,2005-07-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-20,2005-07-21,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-21,2005-07-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-22,2005-07-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-25,2005-07-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-26,2005-07-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-27,2005-07-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-28,2005-07-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-07-29,2005-08-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-01,2005-08-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-02,2005-08-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-03,2005-08-04,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-04,2005-08-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-05,2005-08-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-08,2005-08-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-09,2005-08-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-10,2005-08-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-11,2005-08-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-12,2005-08-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-15,2005-08-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-16,2005-08-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-17,2005-08-18,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-18,2005-08-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-19,2005-08-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-22,2005-08-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-23,2005-08-24,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-24,2005-08-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-25,2005-08-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-26,2005-08-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-29,2005-08-30,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-30,2005-08-31,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-08-31,2005-09-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-01,2005-09-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-02,2005-09-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-06,2005-09-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-07,2005-09-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-08,2005-09-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-09,2005-09-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-12,2005-09-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-13,2005-09-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-14,2005-09-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-15,2005-09-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-16,2005-09-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-19,2005-09-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-20,2005-09-21,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-21,2005-09-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-22,2005-09-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-23,2005-09-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-26,2005-09-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-27,2005-09-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-28,2005-09-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-29,2005-09-30,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-09-30,2005-10-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-03,2005-10-04,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-04,2005-10-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-05,2005-10-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-06,2005-10-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-07,2005-10-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-10,2005-10-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-11,2005-10-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-12,2005-10-13,50,0.03,0.4,0,0.4,0.4,-8.31306098614e-05,0.002,0,-0.00208313060986
threshold_long_only,2005-10-13,2005-10-14,50,0.03,0.4,0,0.4,0.00015510442821,0.00674802800686,7.7552214105e-07,0,0.00674725248472
threshold_long_only,2005-10-14,2005-10-17,50,0.03,0.2,0,0.2,0.604021678406,0.000278121871466,0.00302010839203,0,-0.00274198652056
threshold_long_only,2005-10-17,2005-10-18,50,0.03,0,0,0,0.200222435633,0,0.00100111217816,0,-0.00100111217816
threshold_long_only,2005-10-18,2005-10-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-19,2005-10-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-20,2005-10-21,50,0.03,0.2,0,0.2,0.2,0.00659000987025,0.001,0,0.00559000987025
threshold_long_only,2005-10-21,2005-10-24,50,0.03,0,0,0,0.205237492767,0,0.00102618746384,0,-0.00102618746384
threshold_long_only,2005-10-24,2005-10-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-25,2005-10-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-26,2005-10-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-27,2005-10-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-28,2005-10-31,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-10-31,2005-11-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-01,2005-11-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-02,2005-11-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-03,2005-11-04,50,0.03,0.2,0,0.2,0.2,0.000150758856712,0.001,0,-0.000849241143288
threshold_long_only,2005-11-04,2005-11-07,50,0.03,0.4,0,0.4,0.200120588906,0.000887709479542,0.00100060294453,0,-0.000112893464986
threshold_long_only,2005-11-07,2005-11-08,50,0.03,0,0,0,0.40053215329,0,0.00200266076645,0,-0.00200266076645
threshold_long_only,2005-11-08,2005-11-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-09,2005-11-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-10,2005-11-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-11,2005-11-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-14,2005-11-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-15,2005-11-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-16,2005-11-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-17,2005-11-18,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-18,2005-11-21,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-21,2005-11-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-22,2005-11-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-23,2005-11-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-25,2005-11-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-28,2005-11-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-29,2005-11-30,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-11-30,2005-12-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-01,2005-12-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-02,2005-12-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-05,2005-12-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-06,2005-12-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-07,2005-12-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-08,2005-12-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-09,2005-12-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-12,2005-12-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-13,2005-12-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-14,2005-12-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-15,2005-12-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-16,2005-12-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-19,2005-12-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-20,2005-12-21,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-21,2005-12-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-22,2005-12-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-23,2005-12-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-27,2005-12-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-28,2005-12-29,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-29,2005-12-30,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2005-12-30,2006-01-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-03,2006-01-04,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-04,2006-01-05,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-05,2006-01-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-06,2006-01-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-09,2006-01-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-10,2006-01-11,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-11,2006-01-12,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-12,2006-01-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-13,2006-01-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-17,2006-01-18,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-18,2006-01-19,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-19,2006-01-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-20,2006-01-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-23,2006-01-24,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-24,2006-01-25,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-25,2006-01-26,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-26,2006-01-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-27,2006-01-30,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-30,2006-01-31,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-01-31,2006-02-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-01,2006-02-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-02,2006-02-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-03,2006-02-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-06,2006-02-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-07,2006-02-08,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-08,2006-02-09,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-09,2006-02-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-10,2006-02-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-13,2006-02-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-14,2006-02-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-15,2006-02-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-16,2006-02-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-17,2006-02-21,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-21,2006-02-22,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-22,2006-02-23,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-23,2006-02-24,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-24,2006-02-27,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-27,2006-02-28,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-02-28,2006-03-01,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-01,2006-03-02,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-02,2006-03-03,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-03,2006-03-06,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-06,2006-03-07,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-07,2006-03-08,50,0.03,0.2,0,0.2,0.2,9.50709645034e-05,0.001,0,-0.000904929035497
threshold_long_only,2006-03-08,2006-03-09,50,0.03,0,0,0,0.200076049541,0,0.00100038024771,0,-0.00100038024771
threshold_long_only,2006-03-09,2006-03-10,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-10,2006-03-13,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-13,2006-03-14,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-14,2006-03-15,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-15,2006-03-16,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-16,2006-03-17,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-17,2006-03-20,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-20,2006-03-21,50,0.03,0,0,0,0,0,0,0,0
threshold_long_only,2006-03-21,2006-03-22,50,0.03,0,0,0,0,0,0,0,0
