decision_date,ticker,research_weight,research_score,price_score,fundamental_rank,feature_count,fundamental_snapshot_date,fundamental_available_at
2022-07-01,LPPF,0.089619478901989,0.2745394426074634,0.273972602739726,0.27586206896551724,3.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-07-01,MDKA,0.0651146961046953,0.27430798299480397,0.2219178082191781,0.39655172413793105,3.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-07-01,ADRO,0.0713365424019922,0.2709352857817666,0.3205479452054794,0.15517241379310343,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-07-01,ESSA,0.04513447314785994,0.2695701464336325,0.28904109589041094,0.22413793103448276,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-07-01,UNTR,0.1,0.26247992442135093,0.28630136986301363,0.2068965517241379,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-07-01,AALI,0.1,0.24728389230042513,0.2054794520547945,0.3448275862068966,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-07-01,MAPI,0.1,0.24094945677846008,0.18904109589041096,0.3620689655172413,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-07-01,CASH_IDR,0.0,,,,,,
2022-08-01,ITMG,0.09748183477275169,0.3593822393822394,0.32972972972972975,0.4285714285714286,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,MAPI,0.1,0.34393822393822393,0.322972972972973,0.3928571428571429,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,PTBA,0.1,0.32850386100386103,0.3391891891891892,0.3035714285714286,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,SMDR,0.05550222269779557,0.313996138996139,0.31081081081081086,0.3214285714285714,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,LPPF,0.09705074909564218,0.3007625482625483,0.3148648648648649,0.2678571428571429,3.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,BRMS,0.05734688645872061,0.27680501930501933,0.295945945945946,0.2321428571428571,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,SIDO,0.1,0.27175675675675676,0.2810810810810811,0.25,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,ADRO,0.07659438453432839,0.2613610038610038,0.2891891891891892,0.1964285714285714,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,UNTR,0.1,0.22699806949806944,0.25540540540540535,0.1607142857142857,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,ESSA,0.04700262224592283,0.22320463320463318,0.22702702702702698,0.2142857142857143,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,SRTG,0.06902130019483885,0.1831081081081081,0.047297297297297286,0.5,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,BBNI,0.1,0.17280888030888025,0.2851351351351351,-0.0892857142857143,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-08-01,CASH_IDR,0.0,,,,,,
2022-09-01,ITMG,0.1,0.3792471042471043,0.3581081081081081,0.4285714285714286,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,PTBA,0.1,0.3190444015444016,0.32567567567567574,0.3035714285714286,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,SMDR,0.05922745274061431,0.3102123552123552,0.3054054054054054,0.3214285714285714,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,MAPI,0.1,0.2994787644787645,0.2594594594594595,0.3928571428571429,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,ESSA,0.051271008566493706,0.26388030888030894,0.2851351351351352,0.2142857142857143,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,ADRO,0.0818344684118432,0.25852316602316594,0.2851351351351351,0.1964285714285714,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,LPPF,0.1,0.25251930501930503,0.24594594594594596,0.2678571428571429,3.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,BRMS,0.06409714680851944,0.2503185328185328,0.2581081081081081,0.2321428571428571,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,UNTR,0.1,0.24497104247104246,0.2810810810810811,0.1607142857142857,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,MDKA,0.06512570368150966,0.19101351351351348,0.11216216216216215,0.375,3.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,ISAT,0.07844421979101977,0.16516409266409265,0.09054054054054053,0.3392857142857143,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,BMRI,0.1,0.16457528957528955,0.18918918918918917,0.1071428571428571,4.0,2022-06-30,2022-06-30 17:00:00+00:00
2022-09-01,CASH_IDR,0.0,,,,,,
2022-10-03,SMDR,0.04856823900988381,0.35060111835973906,0.3013513513513514,0.4655172413793104,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,ITMG,0.1,0.3404380242311277,0.345945945945946,0.3275862068965517,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,ADRO,0.08149164832021068,0.31823858341099714,0.3216216216216216,0.31034482758620685,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,ESSA,0.045678790167969247,0.3124417520969245,0.28378378378378377,0.3793103448275862,3.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,MAPI,0.1,0.28778657968313137,0.23378378378378376,0.4137931034482759,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,TAPG,0.1,0.2635135135135135,0.16216216216216217,0.5,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,AMRT,0.09393196333488944,0.2470922646784715,0.28648648648648645,0.15517241379310343,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,BMRI,0.1,0.2337278657968313,0.23783783783783785,0.22413793103448276,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,TLKM,0.1,0.23328518173345758,0.2445945945945946,0.2068965517241379,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,INDY,0.07498527686927584,0.20603448275862069,0.25,0.10344827586206895,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,MDKA,0.05534408229777115,0.18801957129543334,0.09864864864864864,0.39655172413793105,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,TOWR,0.1,0.1417287977632805,0.04729729729729731,0.3620689655172413,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-10-03,CASH_IDR,0.0,,,,,,
2022-11-01,ITMG,0.0880296919558818,0.35084342963653303,0.3608108108108108,0.3275862068965517,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,SMDR,0.04213569551535977,0.34303355079217146,0.2905405405405405,0.4655172413793104,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,ADRO,0.07223138451660539,0.321076421248835,0.3256756756756757,0.31034482758620685,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,AMRT,0.08431836681520863,0.2783084808946878,0.3310810810810811,0.15517241379310343,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,MAPI,0.09538737392683261,0.2764352283317801,0.21756756756756757,0.4137931034482759,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,BMRI,0.0940911188252864,0.23278191985088534,0.23648648648648646,0.22413793103448276,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,INDY,0.06852604143362055,0.2268452935694315,0.27972972972972976,0.10344827586206895,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,TOWR,0.1,0.20226933830382102,0.13378378378378375,0.3620689655172413,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,TAPG,0.1,0.19351351351351348,0.06216216216216214,0.5,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,TLKM,0.1,0.18882572227399813,0.1810810810810811,0.2068965517241379,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,SRTG,0.061358493152314494,0.16739049394221805,0.11351351351351349,0.2931034482758621,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,MIKA,0.09392183385889048,0.14744641192917055,0.18108108108108106,0.06896551724137934,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-11-01,CASH_IDR,0.0,,,,,,
2022-12-01,ITMG,0.08553464248804224,0.33814252873563216,0.3426666666666667,0.3275862068965517,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,MAPI,0.08879287997921892,0.3350712643678161,0.30133333333333334,0.4137931034482759,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,SMDR,0.05899237701977156,0.33378850574712643,0.2773333333333333,0.4655172413793104,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,ADRO,0.0704813900108899,0.2872367816091953,0.27733333333333327,0.31034482758620685,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,AMRT,0.08321775610587094,0.2826850574712644,0.3373333333333334,0.15517241379310343,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,BMRI,0.1,0.2688413793103448,0.28800000000000003,0.22413793103448276,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,TAPG,0.1,0.248,0.14,0.5,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,ESSA,0.05066907951200827,0.2043264367816092,0.12933333333333336,0.3793103448275862,3.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,CASH_IDR,0.0,0.20319540229885058,0.25333333333333335,0.08620689655172409,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,TOWR,0.1,0.1926206896551724,0.12000000000000001,0.3620689655172413,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,INDY,0.062311874884198294,0.18316781609195398,0.21733333333333327,0.10344827586206895,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2022-12-01,INKP,0.1,0.17581609195402295,0.2733333333333333,-0.051724137931034475,4.0,2022-09-30,2022-09-30 17:00:00+00:00
2023-01-02,ITMG,0.0815172937238768,0.37221052631578944,0.36315789473684207,0.3933333333333333,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,MAPI,0.07056095288353313,0.3236578947368421,0.3223684210526316,0.32666666666666666,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,ADRO,0.0826973355640223,0.32310526315789473,0.28157894736842104,0.42000000000000004,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,AMRT,0.06557435001268334,0.29686842105263156,0.3355263157894737,0.20666666666666667,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,MEDC,0.04897291232152712,0.2935526315789474,0.29078947368421054,0.30000000000000004,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,BMRI,0.1,0.2593157894736842,0.3447368421052632,0.06000000000000005,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,BBRI,0.1,0.25699999999999995,0.24999999999999997,0.2733333333333333,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,DSNG,0.08531419790077242,0.24018421052631578,0.18026315789473685,0.38,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,TOWR,0.1,0.2266578947368421,0.17236842105263162,0.3533333333333334,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,BBNI,0.1,0.21939473684210525,0.29342105263157897,0.046666666666666634,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,LPPF,0.06536295759358503,0.21013157894736845,0.11447368421052632,0.43333333333333335,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,KLBF,0.1,0.20676315789473682,0.30394736842105263,-0.020000000000000018,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-01-02,CASH_IDR,0.0,,,,,,
2023-02-01,ITMG,0.08720991491815992,0.3505405405405405,0.3270270270270271,0.4054054054054054,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,MAPI,0.06380464289874346,0.3322972972972973,0.26621621621621616,0.4864864864864865,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,AMRT,0.07275528639058258,0.3214864864864865,0.32027027027027033,0.32432432432432434,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,ADRO,0.08051125534133714,0.30635135135135133,0.2581081081081081,0.41891891891891897,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,MEDC,0.052246268836187354,0.2878378378378378,0.28378378378378377,0.29729729729729726,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,BMRI,0.1,0.26040540540540535,0.3256756756756757,0.10810810810810811,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,BBRI,0.1,0.24783783783783783,0.23243243243243245,0.28378378378378377,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,MDKA,0.0870481342831181,0.23864864864864863,0.17297297297297295,0.3918918918918919,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,ESSA,0.058698945049348444,0.23094594594594595,0.1445945945945946,0.43243243243243246,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,KLBF,0.1,0.21270270270270267,0.327027027027027,-0.05405405405405406,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,MYOR,0.0977255522825231,0.2048648648648648,0.28108108108108104,0.027027027027026973,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,TOWR,0.1,0.1927027027027027,0.11891891891891893,0.3648648648648649,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,CASH_IDR,0.0,,,,,,
2023-03-01,MAPI,0.05781994488150823,0.35121621621621624,0.29324324324324325,0.4864864864864865,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,AMRT,0.07051908781106674,0.34797297297297297,0.3581081081081081,0.32432432432432434,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,MEDC,0.05521854342959288,0.31054054054054053,0.31621621621621626,0.29729729729729726,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,BMRI,0.1,0.2632432432432433,0.3297297297297298,0.10810810810810811,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,MDKA,0.07583828594133278,0.2528378378378378,0.19324324324324324,0.3918918918918919,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,ITMG,0.08015804372885489,0.25027027027027027,0.18378378378378377,0.4054054054054054,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,BBRI,0.1,0.23175675675675672,0.20945945945945943,0.28378378378378377,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,MYOR,0.08263260497214055,0.22662162162162153,0.3121621621621621,0.027027027027026973,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,UNVR,0.09813095526863141,0.222027027027027,0.20135135135135135,0.2702702702702703,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,ICBP,0.1,0.21527027027027026,0.3364864864864865,-0.06756756756756754,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,INCO,0.08973078022955067,0.2144594594594595,0.3121621621621622,-0.013513513513513487,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,KLBF,0.0899517537373219,0.20513513513513512,0.3162162162162162,-0.05405405405405406,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,CASH_IDR,0.0,,,,,,
2023-04-03,AMRT,0.07195813649376483,0.32667423898228076,0.3422535211267606,0.29032258064516125,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,ITMG,0.0832127854640418,0.3209268514311676,0.27183098591549293,0.4354838709677419,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,MEDC,0.052023521518366624,0.2988868696047251,0.2887323943661972,0.32258064516129037,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,MYOR,0.08361066967451655,0.28142662426169923,0.3605633802816901,0.09677419354838712,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,ISAT,0.0900244148808836,0.26186278964107224,0.1943661971830986,0.4193548387096774,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,BMRI,0.09638199854334796,0.2486188096319854,0.2929577464788732,0.14516129032258063,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,BFIN,0.07966689900901634,0.20584734211721945,0.12816901408450704,0.3870967741935484,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,KLBF,0.09145783499177268,0.19816901408450704,0.2830985915492958,0.0,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,HMSP,0.07032641259052583,0.19090413448432533,0.24507042253521127,0.06451612903225812,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,BBRI,0.1,0.18533848250795093,0.1887323943661972,0.17741935483870963,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,AKRA,0.08133732683376381,0.1735347569286688,0.323943661971831,-0.1774193548387097,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,ICBP,0.1,0.1687869150386188,0.33098591549295775,-0.2096774193548387,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-04-03,CASH_IDR,0.0,,,,,,
2023-05-02,MYOR,0.1,0.3455111313039528,0.4521126760563381,0.09677419354838712,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,ITMG,0.07640635560785387,0.3169831894593366,0.2661971830985915,0.4354838709677419,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,AMRT,0.06404317757711656,0.30892776010904127,0.3169014084507042,0.29032258064516125,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,BFIN,0.08506295356195999,0.30049522944116314,0.2633802816901409,0.3870967741935484,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,MEDC,0.04881736891381401,0.27226715129486595,0.2507042253521127,0.32258064516129037,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,BMRI,0.0978760009405091,0.27129486597001357,0.3253521126760563,0.14516129032258063,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,BBRI,0.1,0.2444934120854157,0.2732394366197183,0.17741935483870963,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,KLBF,0.08431109993908627,0.2267605633802817,0.323943661971831,0.0,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,BBCA,0.1,0.22532030895047703,0.2873239436619718,0.08064516129032262,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,ICBP,0.1,0.21512494320763284,0.39718309859154927,-0.2096774193548387,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,HMSP,0.06033910538221273,0.20076328941390278,0.2591549295774648,0.06451612903225812,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,MPMX,0.08314393807744755,0.19997273966378912,0.3478873239436619,-0.14516129032258063,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-05-02,CASH_IDR,0.0,,,,,,
2023-06-05,ISAT,0.08612739210541934,0.3811585642889595,0.36478873239436616,0.4193548387096774,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,BFIN,0.07471917692835287,0.3488050885960927,0.33239436619718316,0.3870967741935484,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,BBRI,0.1,0.33716946842344386,0.40563380281690137,0.17741935483870963,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,AMRT,0.061915401726957246,0.3325897319400273,0.3507042253521127,0.29032258064516125,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,MYOR,0.08768070908169001,0.2912857791912767,0.3746478873239436,0.09677419354838712,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,BMRI,0.08830932468872195,0.2870695138573376,0.347887323943662,0.14516129032258063,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,BBCA,0.1,0.26179918218991366,0.33943661971830985,0.08064516129032262,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,BRIS,0.04513953796858823,0.24243071331213084,0.2633802816901408,0.19354838709677424,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,KLBF,0.07355138008208996,0.23760563380281688,0.33943661971830985,0.0,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,BSDE,0.08385745286249334,0.2328577919127669,0.3464788732394366,-0.03225806451612906,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,ICBP,0.1,0.21315311222171737,0.39436619718309857,-0.2096774193548387,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-06-05,CASH_IDR,0.0,0.2097273966378918,0.2788732394366197,0.048387096774193505,4.0,2023-03-31,2023-03-31 17:00:00+00:00
2023-07-03,ISAT,0.08784965680608758,0.4403076923076923,0.4257142857142857,0.47435897435897434,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,BBRI,0.1,0.36953846153846154,0.44000000000000006,0.20512820512820518,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,MYOR,0.09254284646405735,0.36592307692307696,0.34142857142857147,0.42307692307692313,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,BBCA,0.1,0.35838461538461536,0.34714285714285714,0.3846153846153846,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,BFIN,0.06565145970429478,0.3497692307692307,0.31285714285714283,0.4358974358974359,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,ICBP,0.1,0.34946153846153843,0.3728571428571429,0.2948717948717948,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,MAPI,0.04506129871080289,0.3302307692307692,0.30142857142857143,0.39743589743589747,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,BSDE,0.07440875389789563,0.31846153846153846,0.2571428571428571,0.46153846153846156,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,BMRI,0.09666443220628723,0.3142307692307692,0.35,0.23076923076923073,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,BRIS,0.047922162438824294,0.3021538461538461,0.29428571428571426,0.3205128205128205,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,INCO,0.08989938977175037,0.23307692307692307,0.15714285714285714,0.41025641025641024,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,INDF,0.1,0.21646153846153848,0.25428571428571434,0.1282051282051282,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-07-03,CASH_IDR,0.0,,,,,,
2023-08-01,ISAT,0.0855591371807211,0.42419958419958415,0.4027027027027027,0.47435897435897434,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-08-01,BBCA,0.1,0.35193347193347185,0.33243243243243237,0.39743589743589747,4.0,2023-06-30,2023-06-30 17:00:00+00:00
2023-08-01,MAPI,0.05310332126995831,0.3414656964656964,0.32297297297297295,0.3846153846153846,4.0,2023-06-30,2023-06-30 17:00:00+00:00
