variant,ann_return,ann_vol,sharpe,calmar,max_drawdown,cvar_5,hidden_beta,avg_BIL,sharpe_delta_vs_ggg,sharpe_calm_trend,sharpe_neutral_mixed,sharpe_recovery_confirmed,sharpe_recovery_fragile,sharpe_stressed_panic
ggg_baseline,0.07138099253495223,0.07624804196475403,0.9361682043972799,0.6062669886058957,-0.11773854403501671,-0.025377145718160826,-0.030808384689267162,0.00022567056625394418,0.0,0.5136249379525222,1.461560591808118,0.34426726899037596,1.1421213151968295,0.4806870620874762
fg_fragility_guard,0.07134169431933479,0.07523466354534096,0.9482556438408204,0.6148313289168827,-0.11603457885760937,-0.02494792885739992,-0.030144326551793266,0.00022567056625394418,0.012087439443540515,0.5277137095896701,1.473903788135377,0.3387042392718812,1.1569536260791131,0.47928296592095626
rule_a_defensive_gate,0.0617613137532802,0.0675214988417427,0.914691095617364,0.6680426772259539,-0.09245114999200943,-0.02298201277807127,-0.014812128767602526,0.00022567056625394418,-0.021477108779915932,0.43164845867171975,1.404300547962656,0.3593648661196122,1.3961497217078271,0.5729390335854054
rule_b_confidence_deploy,0.07136692255097565,0.07629525339225857,0.9354044895041534,0.6061474866697023,-0.11773854403501705,-0.025412228858665793,-0.030716014606767487,0.00022567056625394418,-0.0007637148931264326,0.5084732261833695,1.4637238856643107,0.3312971969553599,1.1558237013489878,0.4806870620874762
rule_c_tri_state,0.07025410650311392,0.07619978035246713,0.9219725592140673,0.5966959000462884,-0.11773854403501682,-0.025424145200480665,-0.030744971023012668,0.00022567056625394418,-0.01419564518321259,0.4835773960001184,1.450948070518208,0.34643335420802585,1.1598226925034898,0.4732875130282633
