Date,leader_weight,valuation_weight,gross_return,turnover,cost,net_return,wealth,drawdown
2023-01-06,0.9,0.1,0.035892928449821344,0.1,0.0005,0.035392928449821344,1.0353929284498213,0.0
2023-01-13,0.9,0.1,0.0048140732505001504,0.0,0.0,0.0048140732505001504,1.0403773858504286,0.0
2023-01-20,0.9,0.1,0.02303131987302606,0.0,0.0,0.02303131987302606,1.0643386502126124,0.0
2023-01-27,0.9,0.1,0.01805873268879063,0.0,0.0,0.01805873268879063,1.0835592573871502,0.0
2023-02-03,0.9,0.1,-0.00888792848315334,0.0,0.0,-0.00888792848315334,1.0739286602002345,-0.00888792848315334
2023-02-10,0.9,0.1,-0.00273372500308275,0.0,0.0,-0.00273372500308275,1.070992834570318,-0.01159735633391612
2023-02-17,0.9,0.1,-0.02200456848978099,0.0,0.0,-0.02200456848978099,1.0474260993899507,-0.03334673000194699
2023-02-24,0.9,0.1,0.03197115328344047,0.0,0.0,0.03197115328344047,1.080913519766623,-0.0024417101349001324
2023-03-03,0.9,0.1,-0.04184265697780469,0.0,0.0,-0.04184265697780469,1.0356852261363567,-0.0441821994730911
2023-03-10,0.9,0.1,0.012677499237278381,0.0,0.0,0.012677499237278381,1.048815124800761,-0.03206482003593403
2023-03-17,0.9,0.1,0.018129484297844826,0.0,0.0,0.018129484297844826,1.0678296021371785,-0.014516654389443828
2023-03-24,0.9,0.1,0.04807611447390335,0.0,0.0,0.04807611447390335,1.119166700328148,0.0
2023-03-31,0.9,0.1,-0.013237955500316196,0.0,0.0,-0.013237955500316196,1.1043512213517683,-0.013237955500316145
2023-04-07,0.9,0.1,0.007124999705647742,0.0,0.0,0.007124999705647742,1.1122197234788314,-0.006207276223711644
2023-04-14,0.9,0.1,-0.011909284340263296,0.0,0.0,-0.011909284340263296,1.0989739825430729,-0.018042636346448204
2023-04-21,0.9,0.1,0.005840380553417297,0.0,0.0,0.005840380553417297,1.105392408819429,-0.01230763165548121
2023-04-28,0.9,0.1,-0.0038069214275860486,0.0,0.0,-0.0038069214275860486,1.1011842667724032,-0.016067698896395144
2023-05-05,0.9,0.1,-0.012621932740264904,0.0,0.0,-0.012621932740264904,1.087285193022564,-0.02848682622189902
2023-05-12,0.9,0.1,0.031667822520333275,0.0,0.0,0.031667822520333275,1.121717147544189,0.0
2023-05-19,0.9,0.1,0.03398663648066785,0.0,0.0,0.03398663648066785,1.159840540471905,0.0
2023-05-26,0.9,0.1,0.01176049720353439,0.0,0.0,0.01176049720353439,1.1734808419046705,0.0
