candidate,sleeve,window_days,family,confirmation,breadth,market_cap_floor,sector_cap,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,active_weeks,beats_control_both
discretionary__win30d__none__top10__floor50m__sector50__w0.10__50bps,discretionary__win30d__none__top10__floor50m__sector50,30,discretionary,none,10,50000000,0.5,0.1,50,0.9443203443112052,2.713362750136751,-0.09175788890973136,0.3764740502731714,1.6027016452340446,-0.20650357412885478,126,False
cluster_2plus__win14d__none__top10__floor50m__sector70__w0.10__50bps,cluster_2plus__win14d__none__top10__floor50m__sector70,14,cluster_2plus,none,10,50000000,0.7,0.1,50,0.9438148605768486,2.728182399220966,-0.09102378827320956,0.36942907911967526,1.626888837124159,-0.19480663206177606,21,False
discretionary_cluster_2plus__win14d__none__top10__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top10__floor50m__sector70,14,discretionary_cluster_2plus,none,10,50000000,0.7,0.1,50,0.9438148605768484,2.728182399220966,-0.09102378827320956,0.3693243894230194,1.626517005655289,-0.19480663206177617,21,False
discretionary_cluster_2plus__win30d__none__top10__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win30d__none__top10__floor50m__sector70,30,discretionary_cluster_2plus,none,10,50000000,0.7,0.1,50,0.9418209742323072,2.7211594726385298,-0.09025818357006576,0.3795855003021438,1.630252854196393,-0.20576447023425015,82,False
cluster_2plus__win14d__none__top5__floor250m__sector70__w0.10__50bps,cluster_2plus__win14d__none__top5__floor250m__sector70,14,cluster_2plus,none,5,250000000,0.7,0.1,50,0.9382137013471337,2.7194776372143714,-0.09358495589718607,0.36367532429053173,1.5849185122423297,-0.20744528065067147,45,False
discretionary_cluster_2plus__win14d__none__top5__floor250m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top5__floor250m__sector70,14,discretionary_cluster_2plus,none,5,250000000,0.7,0.1,50,0.9382137013471337,2.719477637214372,-0.09358495589718607,0.3617476876414243,1.5793285345789765,-0.20744528065067147,43,False
executive_or_cluster__win30d__none__top10__floor50m__sector70__w0.10__50bps,executive_or_cluster__win30d__none__top10__floor50m__sector70,30,executive_or_cluster,none,10,50000000,0.7,0.1,50,0.937058827772749,2.703576981216103,-0.09116292468858012,0.38411643221327707,1.6326154661662107,-0.20290376747210415,105,False
all_open_market__win30d__none__top10__floor50m__sector70__w0.10__50bps,all_open_market__win30d__none__top10__floor50m__sector70,30,all_open_market,none,10,50000000,0.7,0.1,50,0.9361152382353455,2.6842304442549185,-0.0912631872121521,0.3734214212779128,1.576729167249147,-0.2067389091915084,148,False
discretionary__win30d__none__top10__floor50m__sector70__w0.10__50bps,discretionary__win30d__none__top10__floor50m__sector70,30,discretionary,none,10,50000000,0.7,0.1,50,0.9360446894003978,2.6793892239847925,-0.09159890089469613,0.375738325491358,1.588021000379415,-0.20756345899160167,144,False
executive_or_cluster__win7d__none__top10__floor50m__sector70__w0.10__50bps,executive_or_cluster__win7d__none__top10__floor50m__sector70,7,executive_or_cluster,none,10,50000000,0.7,0.1,50,0.935542581444011,2.7382718619327866,-0.09102378827320934,0.37706049302039446,1.6652084651558485,-0.18350155995903017,12,False
discretionary_cluster_2plus__win14d__none__top5__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top5__floor50m__sector70,14,discretionary_cluster_2plus,none,5,50000000,0.7,0.1,50,0.9344831855105793,2.7299047681678603,-0.09502268547169801,0.38101098027986824,1.6391766168085722,-0.2072657831494087,67,False
cluster_2plus__win14d__none__top5__floor50m__sector70__w0.10__50bps,cluster_2plus__win14d__none__top5__floor50m__sector70,14,cluster_2plus,none,5,50000000,0.7,0.1,50,0.9344831855105793,2.7299047681678608,-0.09502268547169801,0.3806342222382515,1.6379565104538865,-0.2072657831494087,67,False
all_open_market__win30d__none__top5__floor250m__sector70__w0.10__50bps,all_open_market__win30d__none__top5__floor250m__sector70,30,all_open_market,none,5,250000000,0.7,0.1,50,0.9342967654647232,2.662665096515795,-0.09337316741458757,0.3885538136105591,1.6195574769402246,-0.2100553246462209,154,False
all_open_market__win14d__none__top5__floor250m__sector70__w0.10__50bps,all_open_market__win14d__none__top5__floor250m__sector70,14,all_open_market,none,5,250000000,0.7,0.1,50,0.9332416202682869,2.6980820326758703,-0.0887104377589738,0.3774315446556975,1.6004564627363864,-0.2101350192688226,114,False
executive_or_cluster__win14d__none__top10__floor250m__sector70__w0.10__50bps,executive_or_cluster__win14d__none__top10__floor250m__sector70,14,executive_or_cluster,none,10,250000000,0.7,0.1,50,0.9324643935984351,2.7036114534028095,-0.09141412224692114,0.3842056035765804,1.6696165600571262,-0.18808668539546725,31,False
discretionary__win30d__none__top5__floor250m__sector70__w0.10__50bps,discretionary__win30d__none__top5__floor250m__sector70,30,discretionary,none,5,250000000,0.7,0.1,50,0.932345370214156,2.6579697373839832,-0.09337316741458768,0.3881362414286891,1.6168727185805662,-0.2100553246462209,153,False
cluster_2plus__win7d__none__top10__floor50m__sector70__w0.10__50bps,cluster_2plus__win7d__none__top10__floor50m__sector70,7,cluster_2plus,none,10,50000000,0.7,0.1,50,0.9310829392779487,2.727090255808615,-0.09102378827320956,0.37062282190805385,1.6450547638455764,-0.192434867713018,4,False
discretionary_cluster_2plus__win7d__none__top10__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win7d__none__top10__floor50m__sector70,7,discretionary_cluster_2plus,none,10,50000000,0.7,0.1,50,0.9310829392779487,2.727090255808615,-0.09102378827320956,0.37062282190805385,1.6450547638455764,-0.192434867713018,4,False
cluster_2plus__win7d__none__top5__floor50m__sector70__w0.10__50bps,cluster_2plus__win7d__none__top5__floor50m__sector70,7,cluster_2plus,none,5,50000000,0.7,0.1,50,0.9308283016323382,2.7275858553959775,-0.09518922536480534,0.3681478114385013,1.626186937545796,-0.19859233158126377,30,False
discretionary_cluster_2plus__win7d__none__top5__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win7d__none__top5__floor50m__sector70,7,discretionary_cluster_2plus,none,5,50000000,0.7,0.1,50,0.9308283016323382,2.727585855395978,-0.09518922536480534,0.36785092644944695,1.6249938337300356,-0.19859233158126377,29,False
executive_or_cluster__win14d__none__top10__floor50m__sector50__w0.10__50bps,executive_or_cluster__win14d__none__top10__floor50m__sector50,14,executive_or_cluster,none,10,50000000,0.5,0.1,50,0.9305405180932791,2.723370539157583,-0.09141412224692103,0.3760875408293871,1.6520683074668763,-0.1875153325443405,24,False
discretionary__win14d__none__top20__floor50m__sector70__w0.10__50bps,discretionary__win14d__none__top20__floor50m__sector70,14,discretionary,none,20,50000000,0.7,0.1,50,0.9304006194207783,2.700898730252549,-0.09265532411763733,0.37263954979441416,1.6149059489833097,-0.2010122920678158,38,False
cluster_2plus__win30d__none__top10__floor50m__sector50__w0.10__50bps,cluster_2plus__win30d__none__top10__floor50m__sector50,30,cluster_2plus,none,10,50000000,0.5,0.1,50,0.929760586097834,2.728486703555285,-0.08714443371411507,0.36587888685288483,1.598428224733168,-0.2065127701978574,56,False
executive_or_cluster__win14d__none__top10__floor50m__sector70__w0.10__50bps,executive_or_cluster__win14d__none__top10__floor50m__sector70,14,executive_or_cluster,none,10,50000000,0.7,0.1,50,0.9283743484472262,2.695756643047298,-0.09141412224692136,0.38015688996146935,1.6557551968250017,-0.19270783673435743,42,False
cluster_2plus__win14d__none__top10__floor50m__sector50__w0.10__50bps,cluster_2plus__win14d__none__top10__floor50m__sector50,14,cluster_2plus,none,10,50000000,0.5,0.1,50,0.9283711343063437,2.7195878996932072,-0.09102378827320945,0.3673436032123216,1.6275249045222242,-0.18862974247910536,10,False
discretionary_cluster_2plus__win14d__none__top10__floor50m__sector50__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top10__floor50m__sector50,14,discretionary_cluster_2plus,none,10,50000000,0.5,0.1,50,0.9283711343063437,2.7195878996932072,-0.09102378827320945,0.36723907294549174,1.62715106935639,-0.1886297424791058,10,False
executive_or_cluster__win14d__none__top20__floor50m__sector70__w0.10__50bps,executive_or_cluster__win14d__none__top20__floor50m__sector70,14,executive_or_cluster,none,20,50000000,0.7,0.1,50,0.9278440410391358,2.71842332889208,-0.09102378827320956,0.36826631884183936,1.634746454288891,-0.19450586648377288,7,False
discretionary__win30d__none__top20__floor250m__sector70__w0.10__50bps,discretionary__win30d__none__top20__floor250m__sector70,30,discretionary,none,20,250000000,0.7,0.1,50,0.9271433598822725,2.665611991126648,-0.09524007404296109,0.3698098715053073,1.5885788292219705,-0.20551552670609374,87,False
discretionary__win30d__none__top20__floor50m__sector70__w0.10__50bps,discretionary__win30d__none__top20__floor50m__sector70,30,discretionary,none,20,50000000,0.7,0.1,50,0.9267558970860028,2.6662387990702654,-0.09518819526469147,0.37005110284595144,1.582129652491603,-0.20520798310956612,103,False
discretionary__win14d__none__top5__floor50m__sector70__w0.10__50bps,discretionary__win14d__none__top5__floor50m__sector70,14,discretionary,none,5,50000000,0.7,0.1,50,0.9259707867723874,2.710657676920785,-0.09481788288749782,0.3718998782529963,1.5862113647849578,-0.20846093907008556,123,False
discretionary__win14d__none__top10__floor50m__sector50__w0.10__50bps,discretionary__win14d__none__top10__floor50m__sector50,14,discretionary,none,10,50000000,0.5,0.1,50,0.9259389111131728,2.6947851171188217,-0.0979345398928596,0.36781825840235305,1.5870682653570365,-0.20684447540284434,77,False
all_open_market__win30d__none__top20__floor50m__sector70__w0.10__50bps,all_open_market__win30d__none__top20__floor50m__sector70,30,all_open_market,none,20,50000000,0.7,0.1,50,0.9248824963022131,2.667094643919904,-0.09515168159560639,0.3736897936752832,1.5924965902133679,-0.2036859249506957,110,False
discretionary__win14d__none__top20__floor250m__sector70__w0.10__50bps,discretionary__win14d__none__top20__floor250m__sector70,14,discretionary,none,20,250000000,0.7,0.1,50,0.9246157410342823,2.690994359898377,-0.09274290505540506,0.37119269199447946,1.6276580341876699,-0.19213663951776727,23,False
all_open_market__win14d__none__top20__floor250m__sector70__w0.10__50bps,all_open_market__win14d__none__top20__floor250m__sector70,14,all_open_market,none,20,250000000,0.7,0.1,50,0.9244577079686385,2.690986943327155,-0.09274290505540495,0.3719047857850315,1.630287310217663,-0.19181634849214757,24,False
cluster_2plus__win7d__none__top5__floor250m__sector70__w0.10__50bps,cluster_2plus__win7d__none__top5__floor250m__sector70,7,cluster_2plus,none,5,250000000,0.7,0.1,50,0.9244246634340556,2.7241990762875403,-0.09518922536480534,0.36615242473023857,1.6238069254509337,-0.1955568810400352,16,False
discretionary_cluster_2plus__win7d__none__top5__floor250m__sector70__w0.10__50bps,discretionary_cluster_2plus__win7d__none__top5__floor250m__sector70,7,discretionary_cluster_2plus,none,5,250000000,0.7,0.1,50,0.9244246634340556,2.7241990762875403,-0.09518922536480534,0.36615242473023857,1.6238069254509337,-0.1955568810400352,16,False
executive_or_cluster__win7d__none__top10__floor250m__sector70__w0.10__50bps,executive_or_cluster__win7d__none__top10__floor250m__sector70,7,executive_or_cluster,none,10,250000000,0.7,0.1,50,0.9243595533207616,2.712149664582601,-0.09102378827320934,0.368467338516584,1.6357882868616986,-0.19002616246724946,6,False
executive_or_cluster__win14d__none__top10__floor250m__sector50__w0.10__50bps,executive_or_cluster__win14d__none__top10__floor250m__sector50,14,executive_or_cluster,none,10,250000000,0.5,0.1,50,0.9243572505968145,2.7121616329312888,-0.09141412224692114,0.3703872844097049,1.6353261199728073,-0.18758331786604354,17,False
all_open_market__win14d__none__top10__floor50m__sector50__w0.10__50bps,all_open_market__win14d__none__top10__floor50m__sector50,14,all_open_market,none,10,50000000,0.5,0.1,50,0.9242255555417416,2.691512897999301,-0.0979345398928595,0.3664765327903976,1.5810142215588745,-0.20731381727972797,80,False
cluster_2plus__win14d__none__top10__floor250m__sector50__w0.10__50bps,cluster_2plus__win14d__none__top10__floor250m__sector50,14,cluster_2plus,none,10,250000000,0.5,0.1,50,0.9238629286496047,2.7095505636721198,-0.09102378827320956,0.3697079071192424,1.6412834511822012,-0.1901834204824363,5,False
discretionary_cluster_2plus__win14d__none__top10__floor250m__sector50__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top10__floor250m__sector50,14,discretionary_cluster_2plus,none,10,250000000,0.5,0.1,50,0.9238629286496047,2.7095505636721198,-0.09102378827320956,0.3697079071192424,1.6412834511822012,-0.1901834204824363,5,False
all_open_market__win30d__positive_4w__top20__floor50m__sector70__w0.10__50bps,all_open_market__win30d__positive_4w__top20__floor50m__sector70,30,all_open_market,positive_4w,20,50000000,0.7,0.1,50,0.9236899515481534,2.6967969197065305,-0.09102378827320934,0.3683866749602811,1.6282393951146836,-0.19507172822309515,19,False
all_open_market__win14d__positive_4w__top10__floor50m__sector50__w0.10__50bps,all_open_market__win14d__positive_4w__top10__floor50m__sector50,14,all_open_market,positive_4w,10,50000000,0.5,0.1,50,0.9236842429593335,2.7024635373483252,-0.09102378827320945,0.36560900844163013,1.6230904315741794,-0.19384810054889967,8,False
all_open_market__win30d__none__top10__floor250m__sector50__w0.10__50bps,all_open_market__win30d__none__top10__floor250m__sector50,30,all_open_market,none,10,250000000,0.5,0.1,50,0.9234986526434312,2.6615346745969055,-0.09439237064897599,0.37606757853763795,1.5968255743472302,-0.2079088611693124,117,False
cluster_2plus__win14d__none__top10__floor250m__sector70__w0.10__50bps,cluster_2plus__win14d__none__top10__floor250m__sector70,14,cluster_2plus,none,10,250000000,0.7,0.1,50,0.9230828619775555,2.6956478999042583,-0.09102378827320945,0.3671707182506718,1.6273870008890625,-0.1959026013501023,11,False
discretionary_cluster_2plus__win14d__none__top10__floor250m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top10__floor250m__sector70,14,discretionary_cluster_2plus,none,10,250000000,0.7,0.1,50,0.9230828619775555,2.6956478999042583,-0.09102378827320945,0.3671707182506718,1.6273870008890625,-0.1959026013501023,11,False
executive_or_cluster__win30d__none__top10__floor250m__sector70__w0.10__50bps,executive_or_cluster__win30d__none__top10__floor250m__sector70,30,executive_or_cluster,none,10,250000000,0.7,0.1,50,0.9226925447034899,2.6771728239222177,-0.09410139825409736,0.3866732579388388,1.6484494310786666,-0.2024898551024017,89,False
cluster_2plus__win30d__none__top10__floor250m__sector70__w0.10__50bps,cluster_2plus__win30d__none__top10__floor250m__sector70,30,cluster_2plus,none,10,250000000,0.7,0.1,50,0.9226294642847737,2.6736878264104407,-0.0958872375474833,0.366754352343013,1.5908409340565455,-0.20562316075172804,54,False
cluster_2plus__win30d__positive_4w__top5__floor50m__sector70__w0.10__50bps,cluster_2plus__win30d__positive_4w__top5__floor50m__sector70,30,cluster_2plus,positive_4w,5,50000000,0.7,0.1,50,0.9226032184597317,2.7059252005534495,-0.09102378827320945,0.3499431269898621,1.5525182039534928,-0.19175964786984578,51,False
discretionary__win14d__positive_4w__top10__floor50m__sector50__w0.10__50bps,discretionary__win14d__positive_4w__top10__floor50m__sector50,14,discretionary,positive_4w,10,50000000,0.5,0.1,50,0.9224813991228369,2.6998386819956406,-0.09102378827320945,0.36536823012319863,1.6222324795802567,-0.19384810054889967,8,False
cluster_2plus__win30d__none__top10__floor250m__sector50__w0.10__50bps,cluster_2plus__win30d__none__top10__floor250m__sector50,30,cluster_2plus,none,10,250000000,0.5,0.1,50,0.9224678499602732,2.710933903188379,-0.09167036946762952,0.35710351393575834,1.5704601769772986,-0.20842757953909685,31,False
discretionary_cluster_2plus__win30d__none__top10__floor250m__sector50__w0.10__50bps,discretionary_cluster_2plus__win30d__none__top10__floor250m__sector50,30,discretionary_cluster_2plus,none,10,250000000,0.5,0.1,50,0.9223269912230696,2.7106840687315605,-0.09167036946762963,0.35879283547479224,1.5772806674528146,-0.20842757953909674,29,False
discretionary__win14d__none__top5__floor250m__sector70__w0.10__50bps,discretionary__win14d__none__top5__floor250m__sector70,14,discretionary,none,5,250000000,0.7,0.1,50,0.9222879291299015,2.6835754974361414,-0.08871043775897391,0.37482482586578136,1.5976060723874894,-0.2111877210648988,108,False
discretionary__win30d__positive_4w__top20__floor50m__sector70__w0.10__50bps,discretionary__win30d__positive_4w__top20__floor50m__sector70,30,discretionary,positive_4w,20,50000000,0.7,0.1,50,0.9220368797524701,2.6934421580113033,-0.09102378827320934,0.3678315433496546,1.6263811954536518,-0.19507172822309515,18,False
all_open_market__win14d__none__top5__floor50m__sector70__w0.10__50bps,all_open_market__win14d__none__top5__floor50m__sector70,14,all_open_market,none,5,50000000,0.7,0.1,50,0.9216403491479535,2.688016187196391,-0.09481788288749782,0.37074635957855806,1.5699804303599918,-0.2073120492589523,133,False
discretionary_cluster_2plus__win30d__none__top10__floor250m__sector70__w0.10__50bps,discretionary_cluster_2plus__win30d__none__top10__floor250m__sector70,30,discretionary_cluster_2plus,none,10,250000000,0.7,0.1,50,0.9214002283626608,2.6703815097721617,-0.09588723754748352,0.3671435293330869,1.5926667999996056,-0.20562316075172793,54,False
cluster_2plus__win30d__positive_4w__top5__floor250m__sector70__w0.10__50bps,cluster_2plus__win30d__positive_4w__top5__floor250m__sector70,30,cluster_2plus,positive_4w,5,250000000,0.7,0.1,50,0.9212249973978317,2.7135536361988124,-0.09102378827320934,0.36833853677909967,1.630681892464927,-0.19224248383334752,27,False
discretionary__win14d__positive_4w__top10__floor250m__sector70__w0.10__50bps,discretionary__win14d__positive_4w__top10__floor250m__sector70,14,discretionary,positive_4w,10,250000000,0.7,0.1,50,0.9212098776898932,2.691076786367498,-0.09102378827320945,0.3657461796656736,1.6204130596237285,-0.1938481005488999,10,False
all_open_market__win14d__positive_4w__top10__floor250m__sector50__w0.10__50bps,all_open_market__win14d__positive_4w__top10__floor250m__sector50,14,all_open_market,positive_4w,10,250000000,0.5,0.1,50,0.9210906923658881,2.6941286917688356,-0.09102378827320945,0.36453031152793924,1.6186229792419196,-0.1938481005488999,3,False
discretionary__win14d__positive_4w__top10__floor250m__sector50__w0.10__50bps,discretionary__win14d__positive_4w__top10__floor250m__sector50,14,discretionary,positive_4w,10,250000000,0.5,0.1,50,0.9210906923658881,2.6941286917688356,-0.09102378827320945,0.36453031152793924,1.6186229792419196,-0.1938481005488999,3,False
cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.10__50bps,cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,cluster_2plus,positive_4w,5,250000000,0.7,0.1,50,0.9207199534060602,2.7102891010672807,-0.09102378827320945,0.36820794526435874,1.6360419334010186,-0.19384810054890012,7,False
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.1,50,0.9207199534060602,2.7102891010672807,-0.09102378827320945,0.36820794526435874,1.6360419334010186,-0.19384810054890012,7,False
discretionary__win7d__none__top10__floor50m__sector70__w0.10__50bps,discretionary__win7d__none__top10__floor50m__sector70,7,discretionary,none,10,50000000,0.7,0.1,50,0.9206858939393612,2.6715576890187527,-0.09987839421274947,0.37574314965349087,1.6363951793714338,-0.19306362175451652,53,False
discretionary__win14d__none__top10__floor250m__sector50__w0.10__50bps,discretionary__win14d__none__top10__floor250m__sector50,14,discretionary,none,10,250000000,0.5,0.1,50,0.920667410057167,2.673582863779823,-0.09685418366736842,0.3623727338277989,1.5720690475892813,-0.20603014383798757,58,False
executive_or_cluster__win14d__none__top5__floor50m__sector70__w0.10__50bps,executive_or_cluster__win14d__none__top5__floor50m__sector70,14,executive_or_cluster,none,5,50000000,0.7,0.1,50,0.9203143587849001,2.6992213855994893,-0.09511604790656103,0.37955519514203373,1.622855083610108,-0.20761366845525664,89,False
all_open_market__win14d__positive_4w__top10__floor250m__sector70__w0.10__50bps,all_open_market__win14d__positive_4w__top10__floor250m__sector70,14,all_open_market,positive_4w,10,250000000,0.7,0.1,50,0.920249673986471,2.6884565165072476,-0.09102378827320934,0.364094591251525,1.61324077848594,-0.19384810054890023,12,False
cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.10__50bps,cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,cluster_2plus,positive_4w,5,50000000,0.7,0.1,50,0.9201709216256866,2.7022363369470246,-0.09102378827320934,0.3686603488125859,1.6354854694282503,-0.19384810054890012,12,False
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.1,50,0.9201709216256866,2.7022363369470246,-0.09102378827320934,0.3686603488125859,1.6354854694282503,-0.19384810054890012,12,False
all_open_market__win14d__none__top30__floor50m__sector70__w0.10__50bps,all_open_market__win14d__none__top30__floor50m__sector70,14,all_open_market,none,30,50000000,0.7,0.1,50,0.9201223933259344,2.682642310640683,-0.09102378827320934,0.3659449987972163,1.6214155888118558,-0.19218956319530933,9,False
all_open_market__win14d__none__top20__floor50m__sector70__w0.10__50bps,all_open_market__win14d__none__top20__floor50m__sector70,14,all_open_market,none,20,50000000,0.7,0.1,50,0.9199599871318096,2.668734468782983,-0.09700645650647621,0.3718348668333926,1.6110185390008873,-0.20006708108829363,44,False
executive_or_cluster__win14d__positive_4w__top10__floor50m__sector70__w0.10__50bps,executive_or_cluster__win14d__positive_4w__top10__floor50m__sector70,14,executive_or_cluster,positive_4w,10,50000000,0.7,0.1,50,0.9199086697809533,2.6921611697825996,-0.09102378827320945,0.364083104130837,1.6172326656160152,-0.1938481005488999,5,False
discretionary__win7d__none__top20__floor50m__sector70__w0.10__50bps,discretionary__win7d__none__top20__floor50m__sector70,7,discretionary,none,20,50000000,0.7,0.1,50,0.9195620911372508,2.6968696428225245,-0.09102378827320956,0.3660004002250936,1.6257148374965738,-0.19159466984494977,6,False
discretionary__win14d__none__top30__floor50m__sector70__w0.10__50bps,discretionary__win14d__none__top30__floor50m__sector70,14,discretionary,none,30,50000000,0.7,0.1,50,0.9194909595372871,2.681245047654428,-0.09102378827320934,0.3658090571307644,1.6209231720084911,-0.19220943385012434,9,False
all_open_market__win7d__none__top20__floor50m__sector70__w0.10__50bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.1,50,0.9194659935591005,2.69665470447827,-0.09102378827320945,0.3659811211173063,1.6256449315582238,-0.19159466984494977,6,False
all_open_market__win30d__none__top10__floor250m__sector70__w0.10__50bps,all_open_market__win30d__none__top10__floor250m__sector70,30,all_open_market,none,10,250000000,0.7,0.1,50,0.919173475995922,2.643701076991081,-0.09230962869572734,0.37993768582567666,1.6020442964602053,-0.2073187080355361,137,False
discretionary__win14d__positive_4w__top10__floor50m__sector70__w0.10__50bps,discretionary__win14d__positive_4w__top10__floor50m__sector70,14,discretionary,positive_4w,10,50000000,0.7,0.1,50,0.9190695995089584,2.6866348475633623,-0.09102378827320945,0.36770762814806246,1.6265810161041228,-0.19384810054890023,19,False
executive_or_cluster__win30d__positive_4w__top10__floor50m__sector70__w0.10__50bps,executive_or_cluster__win30d__positive_4w__top10__floor50m__sector70,30,executive_or_cluster,positive_4w,10,50000000,0.7,0.1,50,0.9189394648456939,2.684953632823651,-0.09102378827320934,0.36459018261471066,1.6140602424804202,-0.19369121492750718,27,False
discretionary_cluster_2plus__win30d__none__top10__floor50m__sector50__w0.10__50bps,discretionary_cluster_2plus__win30d__none__top10__floor50m__sector50,30,discretionary_cluster_2plus,none,10,50000000,0.5,0.1,50,0.9188354658769033,2.7129969449743006,-0.08714443371411484,0.3629012165316563,1.5899041766255997,-0.2065469668139439,54,False
all_open_market__win14d__none__top10__floor250m__sector50__w0.10__50bps,all_open_market__win14d__none__top10__floor250m__sector50,14,all_open_market,none,10,250000000,0.5,0.1,50,0.9186534614494895,2.6712528800507616,-0.09685418366736853,0.3646546813500158,1.579756109306446,-0.20568281951117984,62,False
all_open_market__win7d__none__top10__floor50m__sector70__w0.10__50bps,all_open_market__win7d__none__top10__floor50m__sector70,7,all_open_market,none,10,50000000,0.7,0.1,50,0.9185787069507947,2.6676398080289814,-0.10015904400417452,0.3758734611882051,1.6371056242359798,-0.1919968071960234,53,False
cluster_2plus__win7d__none__top10__floor250m__sector70__w0.10__50bps,cluster_2plus__win7d__none__top10__floor250m__sector70,7,cluster_2plus,none,10,250000000,0.7,0.1,50,0.9182606787721299,2.6980766221718833,-0.09102378827320945,0.36738840713385756,1.6331761206563689,-0.1938481005488999,2,False
