candidate,signal_rows,signals_per_year,avg_fwd_4w_return,avg_fwd_8w_return,avg_fwd_12w_return,median_fwd_4w_return,median_fwd_8w_return,median_fwd_12w_return,worst_fwd_4w_return,worst_fwd_8w_return,worst_fwd_12w_return,top_quintile_fwd_8w_return,avg_fwd_8w_return_ex_top3,rough_option_breakeven_move,avg_8w_move_surplus_vs_rough_breakeven,options_readiness
short_reversal_only,401,18.785585585585586,0.016908026147344258,0.031635610703863094,0.04469720294188459,0.022597219050556228,0.03854106960823056,0.05156271092297804,-0.2940575587635743,-0.3507790544904512,-0.3331914540397767,0.09222757177524055,0.02956597444897209,0.045,-0.013364389296136904,NOT READY
drawdown_recovery_only,156,7.308108108108108,0.020586362880990552,0.03248277481894635,0.044560174380353305,0.027728790917804558,0.051576861292920495,0.0658744324835655,-0.13430988095606722,-0.3492291220438597,-0.37898681177768734,0.0975089471499484,0.028596197396286865,0.045,-0.012517225181053651,NOT READY
pullback_in_uptrend,143,6.699099099099099,0.012733386041005275,0.028483925915061888,0.046755549266662984,0.015953852534518198,0.03392773815696337,0.043083801635525054,-0.1395726089074153,-0.14633823534504997,-0.12689913403970232,0.07469269651587296,0.02583298970827488,0.045,-0.01651607408493811,NOT READY
oversold_rebound_after_stress,701,32.839639639639636,0.00949199622037683,0.01782583266016927,0.028712759317798466,0.015162417752915713,0.026405047458955222,0.03584579897411855,-0.20763372393614843,-0.35971631649708335,-0.42133612525385644,0.07222413222341051,0.016788226498978764,0.045,-0.02717416733983073,NOT READY
momentum_reversal_interaction_score,0,0.0,,,,,,,,,,,,0.045,,NOT READY
focused_reversal_composite,19,0.8900900900900901,0.04096732418827559,0.030206880004507664,0.04665953390663811,0.04323249911837812,0.05214671464256737,0.054762638523582874,-0.09447621857879329,-0.19666076628133589,-0.23559216132473348,0.0937381383537832,0.009864138986233395,0.045,-0.014793119995492335,NOT READY
classifier_logistic_reversal,530,24.82882882882883,,0.03972781080544588,,,0.0511544579078822,,,-0.3507790544904512,,0.09362996761720255,0.038401033181515935,0.045,-0.005272189194554119,NOT READY
classifier_ridge_reversal,520,24.36036036036036,,0.03871172147235414,,,0.052656582199932966,,,-0.3507790544904512,,0.09353108183798887,0.037360850662160945,0.045,-0.006288278527645859,NOT READY
