feature,source,feature_group,is_causal,lag_or_fill_rule,allowed_in_live_scoring,leakage_risk_notes,used_in_final_model
refined_state_is_recovery_confirmed,market_state_history_refined.csv,B_phase_cc_refined_state_one_hot,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
refined_state_is_recovery_fragile,market_state_history_refined.csv,B_phase_cc_refined_state_one_hot,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
refined_state_is_stressed_panic,market_state_history_refined.csv,B_phase_cc_refined_state_one_hot,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
deterioration_z,market_state_history_refined.csv,B_phase_cc_refined_numeric,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
deterioration_rank_neutral_mixed,market_state_history_refined.csv,B_phase_cc_refined_numeric,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
defensive_overlay_hint,market_state_history_refined.csv,B_phase_cc_refined_numeric,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
hyg_lqd_credit_spread_proxy,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
uup_dollar_strength_4w,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
tlt_rate_sensitive_4w,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
gld_defensive_4w,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
spy_realized_vol_4w,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
spy_drawdown_from_52w_high,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
spy_minus_iei_3m,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
xlf_minus_xlu_3m,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
ig_credit_4w,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
hy_credit_4w,macro_features_weekly.csv,C_macro_etf_proxy,True,shift(+1) week + ffill via X.fillna,True,all source columns are computed walk-forward in their respective files; 1-week lag added here to guarantee feature at t uses only info up to t-1,True
