name,kind,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight,fold,test_start,test_end
track_a_production,benchmark,0.07377232155661928,0.07377232155661928,0.07645826927511795,0.10255739679011461,0.7193271657196559,0.745516868291724,0.9518215046342006,-0.06957695238076622,1.060298260160829,-0.026449264448610676,-0.03318269565388996,0.5576923076923077,104,,,,,,,,,,,,,,,1,2010-01-01,2011-12-23
track_a_production,benchmark,0.048070415701762625,0.048070415701762625,0.049516647727695276,0.07157686949447092,0.6715914797793148,0.6917967784483823,0.8638546070137887,-0.051618017562368834,0.9312720242244924,-0.017717219328868425,-0.024014497333433735,0.5384615384615384,104,,,,,,,,,,,,,,,2,2010-12-31,2012-12-21
track_a_production,benchmark,0.08122381858200267,0.08122381858200267,0.08011243578793348,0.06284930873820133,1.2923581852004185,1.2746748913602484,1.6871996356263712,-0.06937877676827309,1.170730046931965,-0.012456684963284446,-0.019552252921730746,0.5865384615384616,104,,,,,,,,,,,,,,,3,2011-12-30,2013-12-20
track_a_production,benchmark,0.09455451036526652,0.09455451036526652,0.09250893839841415,0.0647606724611821,1.4600606629269177,1.4284740241674376,1.7822498071774255,-0.0693787767682732,1.362873702444782,-0.014129099252460326,-0.020286385173180654,0.6442307692307693,104,,,,,,,,,,,,,,,4,2012-12-28,2014-12-19
track_a_production,benchmark,0.024816803440251833,0.024816803440251833,0.026948889906071485,0.06993799317820819,0.3548400849451946,0.3853254673379508,0.42768199086103875,-0.09245114999201132,0.2684315278111332,-0.016877093512887065,-0.023813075695259003,0.6057692307692307,104,,,,,,,,,,,,,,,5,2013-12-27,2015-12-18
track_a_production,benchmark,-0.01781354445152028,-0.01781354445152028,-0.014941975434009887,0.0781721213228812,-0.22787592494699518,-0.19114199769881807,-0.309727087146625,-0.09245114999201043,-0.1926806151471314,-0.020044289328282356,-0.02527282692540307,0.5288461538461539,104,,,,,,,,,,,,,,,6,2014-12-26,2016-12-16
track_a_production,benchmark,0.06441215688763369,0.06441215688763369,0.06433729159232958,0.061549474856007896,1.0465102592397888,1.0452939158757024,1.3326914214030752,-0.08721552130631038,0.7385400662963556,-0.014702721847901858,-0.01960184446192369,0.6153846153846154,104,,,,,,,,,,,,,,,7,2015-12-25,2017-12-15
track_a_production,benchmark,0.045623975612371304,0.045623975612371304,0.04630455012266764,0.05799261762093728,0.7867204048382103,0.7984559418464695,0.883339183021936,-0.07747670482030267,0.5888734648458565,-0.0125434849908291,-0.02014137304656931,0.5961538461538461,104,,,,,,,,,,,,,,,8,2016-12-23,2018-12-14
track_a_production,benchmark,0.04638999659691678,0.04638999659691678,0.047477661891260126,0.06516785438552633,0.7118539812969494,0.7285441931291332,0.8062625467823373,-0.07747670482030355,0.5987605784798402,-0.013537466582238694,-0.022829477935620294,0.6057692307692307,104,,,,,,,,,,,,,,,9,2017-12-22,2019-12-13
track_a_production,benchmark,0.0982087222994048,0.0982087222994048,0.0992154366503743,0.10466666577253854,0.9382999025958453,0.9479181926554263,0.9252985935150857,-0.11603457885760948,0.8463746175174258,-0.022137977320953923,-0.035999772943892026,0.6634615384615384,104,,,,,,,,,,,,,,,10,2018-12-21,2020-12-11
track_a_production,benchmark,0.08058923529799755,0.08058923529799755,0.0834116541710686,0.10845555923077824,0.743062281634775,0.7690860179290606,0.8241167583131747,-0.11603457885760948,0.6945277527735221,-0.022305721431295535,-0.03576937849808557,0.5961538461538461,104,,,,,,,,,,,,,,,11,2019-12-20,2021-12-10
track_a_production,benchmark,0.03494684232793088,0.03494684232793088,0.036582273162915596,0.06704636775645535,0.5212339385017041,0.5456264729477964,0.8710620950916491,-0.0684667915049676,0.5104203302033705,-0.014013725267201713,-0.018488295541050456,0.5384615384615384,104,,,,,,,,,,,,,,,12,2020-12-18,2022-12-09
track_a_production,benchmark,0.038711063342829144,0.038711063342829144,0.040468515021460275,0.07083831547937823,0.5464706928851002,0.571280030412935,1.1595871107980749,-0.06846679150496782,0.5653991152779569,-0.013702085031300352,-0.016457956290316555,0.5576923076923077,104,,,,,,,,,,,,,,,13,2021-12-17,2023-12-08
track_a_production,benchmark,0.12283108462372128,0.12283108462372128,0.11874934216745738,0.07483181550669546,1.6414286328885226,1.5868830839314925,3.3451130508773854,-0.0498520394795674,2.463912929260706,-0.01291330947741106,-0.01701417506933205,0.6057692307692307,104,,,,,,,,,,,,,,,14,2022-12-16,2024-12-06
track_a_production,benchmark,0.1633657547555103,0.1633657547555103,0.15405689461050381,0.07139564554159206,2.288175329409136,2.1577911851886937,3.7428537860321174,-0.03233453432739675,5.05236145049697,-0.012906496743026895,-0.017686704565823722,0.6538461538461539,104,,,,,,,,,,,,,,,15,2023-12-15,2025-12-05
spy_buy_hold,benchmark,0.08275795423326349,0.08275795423326349,0.0985915661044186,0.19573188524026347,0.42281283977660056,0.503707231876892,0.6137767465816091,-0.17028179863893855,0.48600587317462784,-0.04559705952534467,-0.05765509677468822,0.5384615384615384,104,,,,,,,,,,,,,,,1,2010-01-01,2011-12-23
spy_buy_hold,benchmark,0.07802224450168649,0.07802224450168649,0.09007503975562636,0.17339480501349117,0.449968754805635,0.5194794604637548,0.6532238192290224,-0.17028179863893822,0.45819485773181867,-0.03870128869164357,-0.05201950037764752,0.5288461538461539,104,,,,,,,,,,,,,,,2,2010-12-31,2012-12-21
