annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_ml_exposure,average_number_of_etfs_held,top_quintile_hit_rate,active_weeks,strategy_name,model_name,seed,target,loss_function,top_n,weighting,wrapper,split,cost_bps,rank_ic
0.11084421625120222,0.21551574898163228,0.5143207249352766,-0.4281618826105207,0.2588838959119398,-0.06935463701448923,0.3654952076677317,0.019005750798722045,0.0,1.0,5.0,0.4155484558040469,939,cross_asset_attention_ranker_seed0__top5__equal_weight__raw_ml,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,raw_ml,train,10.0,0.06802094451891978
-0.10698799215963906,0.1553604629866982,-0.6886436233702474,-0.36500622128393734,-0.2931127907444991,-0.04874874991058417,0.3307692307692308,0.017200000000000003,0.0,1.0,5.0,0.28846153846153844,104,cross_asset_attention_ranker_seed0__top5__equal_weight__raw_ml,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,raw_ml,validation,10.0,-0.03082187170879499
-0.03929835208619015,0.23830500404198118,-0.16490779219754498,-0.55437739076481,-0.07088736434935557,-0.08353873475667542,0.44096385542168676,0.02293012048192771,0.0030120481927710845,1.0,4.9879518072289155,0.3207317073170732,332,cross_asset_attention_ranker_seed0__top5__equal_weight__raw_ml,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,raw_ml,holdout,10.0,0.011426844689657035
0.07747237108970273,0.17636765140288488,0.43926633072143695,-0.41640863483709933,0.1860489063105289,-0.059218286343162924,0.37454739084132055,0.019476464323748673,0.1869009584664537,0.8130990415335463,5.48136315228967,0.4155484558040469,939,cross_asset_attention_ranker_seed0__top5__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,bil_fallback_original,train,10.0,0.06802094451891978
-0.026210415710766655,0.10522148892312629,-0.24909755582261062,-0.23055927039865454,-0.11368189908584829,-0.03409254777945953,0.3009615384615385,0.015650000000000004,0.34615384615384615,0.6538461538461539,5.75,0.28846153846153844,104,cross_asset_attention_ranker_seed0__top5__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,bil_fallback_original,validation,10.0,-0.03082187170879499
0.007728232640034971,0.1527958983693645,0.05057879643701534,-0.3645872953979771,0.021197207740327233,-0.04915290785534121,0.4141566265060241,0.021536144578313255,0.2545180722891566,0.7484939759036144,5.566265060240964,0.3207317073170732,332,cross_asset_attention_ranker_seed0__top5__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,bil_fallback_original,holdout,10.0,0.011426844689657035
0.06563721072533579,0.1420740413449477,0.46199298692413754,-0.30508135712183826,0.21514658038944906,-0.047001490086915156,0.31772097976570823,0.016521490947816825,0.3357294994675186,0.6642705005324814,5.792332268370607,0.4155484558040469,939,cross_asset_attention_ranker_seed0__top5__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,regime_gate_original,train,10.0,0.06802094451891978
-0.015106127095697475,0.09231982248123059,-0.16362820778569714,-0.20382058888576982,-0.07411482411211963,-0.029352805743754304,0.26134615384615384,0.013590000000000001,0.4264423076923078,0.5735576923076923,5.788461538461538,0.28846153846153844,104,cross_asset_attention_ranker_seed0__top5__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,regime_gate_original,validation,10.0,-0.03082187170879499
-0.005205872443321713,0.1383399114564798,-0.03763102338661987,-0.37314642169969403,-0.013951285984758465,-0.0460611835658279,0.386566265060241,0.02010144578313253,0.3287650602409638,0.6733433734939759,5.617469879518072,0.3207317073170732,332,cross_asset_attention_ranker_seed0__top5__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,regime_gate_original,holdout,10.0,0.011426844689657035
0.05830450013798183,0.12478897265326865,0.4672247787469435,-0.2653308249156626,0.21974265582038705,-0.041667053456754845,0.28766773162939296,0.014958722044728435,0.4183173588924387,0.5816826411075613,6.0,0.4155484558040469,939,cross_asset_attention_ranker_seed0__top5__equal_weight__defensive_first,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,defensive_first,train,10.0,0.06802094451891978
-0.005499885366085366,0.08203772948921659,-0.06704092617297869,-0.17391699718238773,-0.03162362192993481,-0.026699617006469747,0.23711538461538464,0.01233,0.5048076923076923,0.49519230769230776,6.0,0.28846153846153844,104,cross_asset_attention_ranker_seed0__top5__equal_weight__defensive_first,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,defensive_first,validation,10.0,-0.03082187170879499
0.00535900472148465,0.12171856064435659,0.0440278351396453,-0.31475455224797544,0.017025980031776078,-0.04045171083629678,0.3469879518072289,0.018043373493975903,0.41024096385542164,0.591566265060241,5.984939759036145,0.3207317073170732,332,cross_asset_attention_ranker_seed0__top5__equal_weight__defensive_first,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,equal_weight,defensive_first,holdout,10.0,0.011426844689657035
0.11499781425078082,0.2023460648917062,0.5683224643500066,-0.41242644529985206,0.278832299822996,-0.06525967846033033,0.47678203635266914,0.024792665890338794,0.0,1.0,4.981895633652822,0.4155484558040469,939,cross_asset_attention_ranker_seed0__top5__inverse_vol__raw_ml,cross_asset_attention_ranker_seed0,0,top_quintile_forward_4w,BCEWithLogitsLoss,5,inverse_vol,raw_ml,train,10.0,0.06802094451891978
