annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_ml_exposure,average_number_of_etfs_held,top_quintile_hit_rate,active_weeks,strategy_name,model_name,seed,target,loss_function,top_n,weighting,wrapper,split,cost_bps,rank_ic,comparison_label,category
0.05676374973708476,0.12660063632602123,0.4483685973813518,-0.21485645111257534,0.26419383473546737,-0.042434263133052534,0.45246644882941145,0.023528255339129396,0.2545180722891566,0.7484939759036144,10.551204819277109,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__inverse_vol__bil_fallback_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,bil_fallback_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__inverse_vol__bil_fallback_original,cross_asset_attention
0.04486281887502663,0.10165421969490246,0.44132765968470977,-0.16286574091041384,0.2754589063620442,-0.034357713582463305,0.37503653598741044,0.019501899871345343,0.41024096385542164,0.591566265060241,10.96987951807229,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__inverse_vol__defensive_first,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,defensive_first,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__inverse_vol__defensive_first,cross_asset_attention
0.05059269135079214,0.11708166836812556,0.43211454069581356,-0.19410408879864183,0.2606472211065867,-0.038159312634814056,0.3918926301180889,0.020378416766140623,0.2545180722891566,0.7484939759036144,15.536144578313253,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__inverse_vol__bil_fallback_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,bil_fallback_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__inverse_vol__bil_fallback_original,cross_asset_attention
0.0388224065004088,0.0944675537606923,0.4109602181374861,-0.1447654765855273,0.26817448065715144,-0.03174577011031609,0.33013175747065254,0.017166851388473934,0.41024096385542164,0.591566265060241,15.954819277108435,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__inverse_vol__defensive_first,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,defensive_first,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__inverse_vol__defensive_first,cross_asset_attention
0.045111590384517175,0.1191908011346559,0.3784821475740592,-0.19278285787968363,0.23400208338373868,-0.038823065560416974,0.3296184738955823,0.017140160642570283,0.2545180722891566,0.7484939759036144,15.536144578313253,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,bil_fallback_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__equal_weight__bil_fallback_original,cross_asset_attention
0.0353813971914716,0.09615078676144667,0.3679782390055115,-0.14330900239577693,0.24688886671444882,-0.03215600456098353,0.28313253012048195,0.01472289156626506,0.41024096385542164,0.591566265060241,15.954819277108435,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__equal_weight__defensive_first,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,defensive_first,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__equal_weight__defensive_first,cross_asset_attention
0.044028517438645665,0.1205010637669368,0.3653786619162299,-0.21164271640649823,0.20803228283122632,-0.03971755321189979,0.39833211521422085,0.02071326999113948,0.2545180722891566,0.7484939759036144,15.536144578313253,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__inverse_vol__bil_fallback_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,bil_fallback_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__inverse_vol__bil_fallback_original,cross_asset_attention
0.042389182226504785,0.11639491870500136,0.36418413018474294,-0.19429353855210818,0.21817082823439493,-0.04002648830921805,0.42052696918716803,0.021867402397732733,0.3287650602409638,0.6733433734939759,10.602409638554217,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__inverse_vol__regime_gate_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,regime_gate_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__inverse_vol__regime_gate_original,cross_asset_attention
0.037758591843667366,0.10446342639033253,0.36145274138893935,-0.1545846096885991,0.2442584156322525,-0.03473333839670895,0.3234638554216868,0.016820120481927714,0.41024096385542164,0.591566265060241,10.96987951807229,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__equal_weight__defensive_first,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,defensive_first,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__equal_weight__defensive_first,cross_asset_attention
0.04572295084637923,0.13017138894913952,0.35125192421695733,-0.21328850166322277,0.2143713819068157,-0.043360004453895734,0.3834337349397591,0.019938554216867473,0.2545180722891566,0.7484939759036144,10.551204819277109,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,bil_fallback_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__equal_weight__bil_fallback_original,cross_asset_attention
0.03643312913453123,0.10770085164875799,0.33828078958325836,-0.17494619674024503,0.20825333624500605,-0.03676699895755555,0.3683979543967606,0.019156693628631552,0.3287650602409638,0.6733433734939759,15.587349397590362,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__inverse_vol__regime_gate_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,regime_gate_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__inverse_vol__regime_gate_original,cross_asset_attention
0.0404214583832585,0.12201956656469687,0.3312702996844883,-0.20750867615843804,0.19479406418840872,-0.04006898385260414,0.32781124497991965,0.017046184738955826,0.2545180722891566,0.7484939759036144,15.536144578313253,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,bil_fallback_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__equal_weight__bil_fallback_original,cross_asset_attention
0.031495546645879724,0.09727125681880158,0.32379088824307184,-0.16007478422218102,0.19675520288170092,-0.03295854064776199,0.3346414190305999,0.017401353789591196,0.41024096385542164,0.591566265060241,15.954819277108435,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__inverse_vol__defensive_first,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,defensive_first,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__inverse_vol__defensive_first,cross_asset_attention
0.04207858501486572,0.13190774286215004,0.31900011403303197,-0.2853959180094383,0.14743933728398367,-0.043693668083167166,0.4221133364353487,0.021949893494638134,0.2545180722891566,0.7484939759036144,10.551204819277109,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__inverse_vol__bil_fallback_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,bil_fallback_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__inverse_vol__bil_fallback_original,cross_asset_attention
0.029250196848937593,0.09827793786543328,0.2976272954463933,-0.1538977934392829,0.19006248364748413,-0.032906621749335,0.2814056224899599,0.014633092369477912,0.41024096385542164,0.591566265060241,15.954819277108435,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__equal_weight__defensive_first,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,defensive_first,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__equal_weight__defensive_first,cross_asset_attention
0.03141717227850016,0.10680321435014878,0.29415942647101045,-0.22422074551931426,0.14011715198669653,-0.03541615884873389,0.3526450622149797,0.018337543235178947,0.41024096385542164,0.591566265060241,10.96987951807229,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__inverse_vol__defensive_first,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,defensive_first,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__inverse_vol__defensive_first,cross_asset_attention
0.03160147172155958,0.10978832738500573,0.2878399960565893,-0.17584962806224702,0.17970735605066696,-0.037289448294576394,0.31323293172690764,0.0162881124497992,0.3287650602409638,0.6733433734939759,15.587349397590362,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,regime_gate_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__equal_weight__regime_gate_original,cross_asset_attention
0.03369111407921954,0.11968328469952114,0.28150225124423195,-0.18861665033651898,0.17862216309700016,-0.040575272015505454,0.35972891566265064,0.018705903614457835,0.3287650602409638,0.6733433734939759,10.602409638554217,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,regime_gate_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__equal_weight__regime_gate_original,cross_asset_attention
0.039261992904558785,0.14567896349995477,0.26951038064305677,-0.283548768248136,0.13846645551357242,-0.04767519222430878,0.5497240120873872,0.028585648628544135,0.2545180722891566,0.7484939759036144,5.566265060240964,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__inverse_vol__bil_fallback_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,inverse_vol,bil_fallback_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__inverse_vol__bil_fallback_original,cross_asset_attention
0.031135150250488186,0.11680028026619516,0.266567427574054,-0.22910915802523735,0.13589657663120788,-0.03938565929996313,0.452350224624531,0.023522211680475615,0.41024096385542164,0.591566265060241,5.984939759036145,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__inverse_vol__defensive_first,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,inverse_vol,defensive_first,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__inverse_vol__defensive_first,cross_asset_attention
0.029166499353011854,0.11055838288305972,0.2638108354376164,-0.18797493813867971,0.15516163825783033,-0.03791987536341687,0.37487289299609394,0.019493390435796884,0.3287650602409638,0.6733433734939759,15.587349397590362,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__inverse_vol__regime_gate_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,regime_gate_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__inverse_vol__regime_gate_original,cross_asset_attention
0.033672697548573716,0.13380491344076373,0.25165516484176664,-0.2789946138457794,0.1206930022211363,-0.04475919337442197,0.3521084337349398,0.01830963855421687,0.2545180722891566,0.7484939759036144,10.551204819277109,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,bil_fallback_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__equal_weight__bil_fallback_original,cross_asset_attention
0.02573070199113814,0.10801183859410575,0.23822112766574344,-0.21740086192506491,0.11835602565369385,-0.035913583981432934,0.299277108433735,0.015562409638554217,0.41024096385542164,0.591566265060241,10.96987951807229,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__equal_weight__defensive_first,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,defensive_first,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__equal_weight__defensive_first,cross_asset_attention
0.0443752529844883,0.18811381989999953,0.23589576251270633,-0.35844193582954476,0.12380039428642838,-0.0626827563698887,0.41928786757819786,0.02180296911406629,0.0030120481927710845,1.0,14.957831325301205,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__inverse_vol__raw_ml,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,raw_ml,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__inverse_vol__raw_ml,cross_asset_attention
0.043666932025757,0.18739228629383306,0.2330241702547286,-0.3645472291521983,0.11978401845848642,-0.06272231575202564,0.43035486287067803,0.022378452869275263,0.0030120481927710845,1.0,14.957831325301205,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__inverse_vol__raw_ml,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,inverse_vol,raw_ml,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__inverse_vol__raw_ml,cross_asset_attention
0.025774610409006637,0.11187416051521043,0.2303893078643689,-0.1820439135078954,0.1415845765581653,-0.0379970889498343,0.31180722891566265,0.01621397590361446,0.3287650602409638,0.6733433734939759,15.587349397590362,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,regime_gate_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__equal_weight__regime_gate_original,cross_asset_attention
0.02707404651874512,0.12126228579035958,0.22326848238331265,-0.25994753932205483,0.10415196308206817,-0.04086019328756273,0.3948184597559666,0.020530559907310262,0.3287650602409638,0.6733433734939759,10.602409638554217,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__inverse_vol__regime_gate_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,regime_gate_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__inverse_vol__regime_gate_original,cross_asset_attention
0.026544270704151218,0.1219242953835454,0.217711085560504,-0.22567447464240065,0.11762194526524433,-0.0399747365778331,0.4022891566265061,0.020919036144578313,0.41024096385542164,0.591566265060241,5.984939759036145,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__equal_weight__defensive_first,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,equal_weight,defensive_first,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__equal_weight__defensive_first,cross_asset_attention
0.027595213455019918,0.13380750525411372,0.20623068491273244,-0.25743230210308177,0.1071940592908584,-0.0452737093410505,0.5093055642448081,0.026483889340730017,0.3287650602409638,0.6733433734939759,5.617469879518072,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__inverse_vol__regime_gate_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,inverse_vol,regime_gate_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__inverse_vol__regime_gate_original,cross_asset_attention
0.041363075113538095,0.20943825720762504,0.19749531754617838,-0.40871636582338267,0.10120239504040851,-0.07210168385092203,0.5082891554816744,0.026431036085047068,0.0030120481927710845,1.0,9.97289156626506,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__inverse_vol__raw_ml,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,raw_ml,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__inverse_vol__raw_ml,cross_asset_attention
0.02947033986972225,0.15246906873859403,0.19328733436582285,-0.2890931815226305,0.1019406259065134,-0.0498237443294801,0.48343373493975905,0.02513855421686747,0.2545180722891566,0.7484939759036144,5.566265060240964,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,equal_weight,bil_fallback_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__equal_weight__bil_fallback_original,cross_asset_attention
0.032141496080763776,0.19205796044168383,0.16735310531699188,-0.3795993571587891,0.08467215624740576,-0.06431080206254255,0.316867469879518,0.016477108433734945,0.0030120481927710845,1.0,14.957831325301205,0.3166666666666667,332.0,cross_asset_attention_ranker_seed0__top15__equal_weight__raw_ml,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,raw_ml,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top15__equal_weight__raw_ml,cross_asset_attention
0.019895004764907798,0.12264278704480384,0.16221911817479945,-0.2507830849141587,0.07933152577542349,-0.0414190425408996,0.331566265060241,0.017241445783132532,0.3287650602409638,0.6733433734939759,10.602409638554217,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,regime_gate_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__equal_weight__regime_gate_original,cross_asset_attention
0.0311964813345027,0.19364806317559966,0.16109885543349742,-0.37775810782244457,0.08258322108381007,-0.0652591324063209,0.321285140562249,0.01670682730923695,0.0030120481927710845,1.0,14.957831325301205,0.32499999999999996,332.0,cross_asset_attention_ranker_seed1__top15__equal_weight__raw_ml,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,15.0,equal_weight,raw_ml,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top15__equal_weight__raw_ml,cross_asset_attention
0.021230940758043104,0.13970720189082772,0.15196740376085788,-0.2532164231012083,0.08384503855643397,-0.04630603262587098,0.4501204819277108,0.023406265060240967,0.3287650602409638,0.6733433734939759,5.617469879518072,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__equal_weight__regime_gate_original,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,equal_weight,regime_gate_original,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__equal_weight__regime_gate_original,cross_asset_attention
0.029510901531559774,0.20257538987249438,0.1456786115536276,-0.3939337228183518,0.07491336695022592,-0.06969855484774753,0.4667910152890103,0.024273132795028532,0.0030120481927710845,1.0,9.97289156626506,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__inverse_vol__raw_ml,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,inverse_vol,raw_ml,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__inverse_vol__raw_ml,cross_asset_attention
0.029446847629535977,0.24261245387229005,0.1213740150579271,-0.4195568318701085,0.07018559916729586,-0.08233445211777456,0.6494933807418,0.033773655798573596,0.0030120481927710845,1.0,4.9879518072289155,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__inverse_vol__raw_ml,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,inverse_vol,raw_ml,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__inverse_vol__raw_ml,cross_asset_attention
0.021779736143791473,0.21646751763782016,0.10061433873063559,-0.4162834842504889,0.05231948171810252,-0.07541303776581265,0.39698795180722896,0.020643373493975905,0.0030120481927710845,1.0,9.97289156626506,0.336280487804878,332.0,cross_asset_attention_ranker_seed1__top10__equal_weight__raw_ml,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,raw_ml,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top10__equal_weight__raw_ml,cross_asset_attention
0.011174044993360388,0.1492186852483514,0.07488368480638279,-0.37815415663058816,0.02954891490000494,-0.048459393098755035,0.4885739537513673,0.025405845595071096,0.2545180722891566,0.7484939759036144,5.566265060240964,0.3207317073170732,332.0,cross_asset_attention_ranker_seed0__top5__inverse_vol__bil_fallback_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,inverse_vol,bil_fallback_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top5__inverse_vol__bil_fallback_original,cross_asset_attention
0.01469962145471948,0.20577521948089286,0.07143533362181351,-0.4000455526280311,0.03674486907341632,-0.07237187876344002,0.3518072289156627,0.018293975903614458,0.0030120481927710845,1.0,9.97289156626506,0.32378048780487806,332.0,cross_asset_attention_ranker_seed0__top10__equal_weight__raw_ml,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,10.0,equal_weight,raw_ml,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top10__equal_weight__raw_ml,cross_asset_attention
0.008559750087193008,0.11993918235247922,0.07136742071525447,-0.3254291681582189,0.026302959060606954,-0.03998438657291023,0.4042999149472177,0.021023595577255322,0.41024096385542164,0.591566265060241,5.984939759036145,0.3207317073170732,332.0,cross_asset_attention_ranker_seed0__top5__inverse_vol__defensive_first,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,inverse_vol,defensive_first,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top5__inverse_vol__defensive_first,cross_asset_attention
0.007728232640034971,0.1527958983693645,0.05057879643701534,-0.3645872953979771,0.021197207740327233,-0.04915290785534121,0.4141566265060241,0.021536144578313255,0.2545180722891566,0.7484939759036144,5.566265060240964,0.3207317073170732,332.0,cross_asset_attention_ranker_seed0__top5__equal_weight__bil_fallback_original,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,equal_weight,bil_fallback_original,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top5__equal_weight__bil_fallback_original,cross_asset_attention
0.00535900472148465,0.12171856064435659,0.0440278351396453,-0.31475455224797544,0.017025980031776078,-0.04045171083629678,0.3469879518072289,0.018043373493975903,0.41024096385542164,0.591566265060241,5.984939759036145,0.3207317073170732,332.0,cross_asset_attention_ranker_seed0__top5__equal_weight__defensive_first,cross_asset_attention_ranker_seed0,0.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,equal_weight,defensive_first,holdout,10.0,0.011426844689657035,cross_asset_attention_ranker_seed0__top5__equal_weight__defensive_first,cross_asset_attention
0.009809099999794846,0.2529282305203493,0.03878214772473038,-0.4319853448845479,0.022707020309720043,-0.08631733546781169,0.53855421686747,0.028004819277108437,0.0030120481927710845,1.0,4.9879518072289155,0.35670731707317077,332.0,cross_asset_attention_ranker_seed1__top5__equal_weight__raw_ml,cross_asset_attention_ranker_seed1,1.0,top_quintile_forward_4w,BCEWithLogitsLoss,5.0,equal_weight,raw_ml,holdout,10.0,0.009174093852030241,cross_asset_attention_ranker_seed1__top5__equal_weight__raw_ml,cross_asset_attention
