decision_date,realization_date,cost_bps,gross_return,turnover,cost,net_return
2013-12-13,2013-12-20,10.0,0.025041984242416066,0.0,0.0,0.025041984242416066
2013-12-20,2013-12-27,10.0,0.016298219461230362,0.0,0.0,0.016298219461230362
2013-12-27,2014-01-03,10.0,-0.007033091451188138,0.0,0.0,-0.007033091451188138
2014-01-03,2014-01-10,10.0,0.010502173128410348,0.25681228754541857,0.0002568122875454186,0.01024536084086493
2014-01-10,2014-01-17,10.0,0.0013234508056753393,0.0,0.0,0.0013234508056753393
2014-01-17,2014-01-24,10.0,-0.021194253194124983,0.0,0.0,-0.021194253194124983
2014-01-24,2014-01-31,10.0,-0.007242793478029301,0.0,0.0,-0.007242793478029301
2014-01-31,2014-02-07,10.0,0.014932275163178141,0.0,0.0,0.014932275163178141
2014-02-07,2014-02-14,10.0,0.018904357559939577,0.5833604324445609,0.000583360432444561,0.018320997127495017
2014-02-14,2014-02-21,10.0,0.01627200385525556,0.0,0.0,0.01627200385525556
2014-02-21,2014-02-28,10.0,0.016169516084534367,0.0,0.0,0.016169516084534367
2014-02-28,2014-03-07,10.0,0.01658274268792236,0.0,0.0,0.01658274268792236
2014-03-07,2014-03-14,10.0,-0.009630067808118559,0.3982485304335923,0.0003982485304335923,-0.01002831633855215
2014-03-14,2014-03-21,10.0,-0.007418009670799978,0.0,0.0,-0.007418009670799978
2014-03-21,2014-03-28,10.0,-0.0068337771993854145,0.0,0.0,-0.0068337771993854145
2014-03-28,2014-04-04,10.0,-0.0001672575167676509,0.0,0.0,-0.0001672575167676509
2014-04-04,2014-04-11,10.0,-0.01847950584734821,0.45060822615394774,0.00045060822615394775,-0.018930114073502157
2014-04-11,2014-04-18,10.0,0.0175411806194407,0.0,0.0,0.0175411806194407
2014-04-18,2014-04-25,10.0,-0.002299827608240547,0.0,0.0,-0.002299827608240547
2014-04-25,2014-05-02,10.0,0.004380050616461269,0.0,0.0,0.004380050616461269
2014-05-02,2014-05-09,10.0,-0.005239511412929822,0.5718803832085935,0.0005718803832085934,-0.0058113917961384156
2014-05-09,2014-05-16,10.0,0.007449222892670166,0.0,0.0,0.007449222892670166
2014-05-16,2014-05-23,10.0,0.008642809045535145,0.0,0.0,0.008642809045535145
2014-05-23,2014-05-30,10.0,0.0026323445194600366,0.0,0.0,0.0026323445194600366
2014-05-30,2014-06-06,10.0,0.013151259916905186,0.0,0.0,0.013151259916905186
2014-06-06,2014-06-13,10.0,-0.0012478758327637033,0.2212728386630251,0.00022127283866302513,-0.0014691486714267284
2014-06-13,2014-06-20,10.0,0.011111207984242963,0.0,0.0,0.011111207984242963
2014-06-20,2014-06-27,10.0,-0.0027433786545361344,0.0,0.0,-0.0027433786545361344
2014-06-27,2014-07-04,10.0,0.00808824163207956,0.0,0.0,0.00808824163207956
2014-07-04,2014-07-11,10.0,-0.002962838237099055,0.6135458657837484,0.0006135458657837484,-0.003576384102882803
2014-07-11,2014-07-18,10.0,0.001471041682982022,0.0,0.0,0.001471041682982022
2014-07-18,2014-07-25,10.0,-0.0009346315082549948,0.0,0.0,-0.0009346315082549948
2014-07-25,2014-08-01,10.0,-0.020285103489004027,0.0,0.0,-0.020285103489004027
2014-08-01,2014-08-08,10.0,0.004542719872771635,0.4629904701759501,0.0004629904701759501,0.004079729402595685
2014-08-08,2014-08-15,10.0,0.017480068504667746,0.0,0.0,0.017480068504667746
2014-08-15,2014-08-22,10.0,0.01125940932180886,0.0,0.0,0.01125940932180886
2014-08-22,2014-08-29,10.0,0.01001718993615609,0.0,0.0,0.01001718993615609
2014-08-29,2014-09-05,10.0,-0.0004810848729362698,0.0,0.0,-0.0004810848729362698
2014-09-05,2014-09-12,10.0,-0.021377357843978574,0.2530036414851595,0.00025300364148515955,-0.021630361485463732
2014-09-12,2014-09-19,10.0,0.0037455345217868572,0.0,0.0,0.0037455345217868572
2014-09-19,2014-09-26,10.0,-0.008336157183633949,0.0,0.0,-0.008336157183633949
2014-09-26,2014-10-03,10.0,-0.0014144668048525657,0.0,0.0,-0.0014144668048525657
2014-10-03,2014-10-10,10.0,-0.008725457226801101,0.4794443237400619,0.0004794443237400619,-0.009204901550541163
2014-10-10,2014-10-17,10.0,-0.0015653919576518569,0.0,0.0,-0.0015653919576518569
2014-10-17,2014-10-24,10.0,0.016839225679205833,0.0,0.0,0.016839225679205833
2014-10-24,2014-10-31,10.0,0.011650044954442036,0.0,0.0,0.011650044954442036
2014-10-31,2014-11-07,10.0,0.0007559484915368793,0.0,0.0,0.0007559484915368793
2014-11-07,2014-11-14,10.0,0.0065469146635891325,0.698055326692276,0.000698055326692276,0.005848859336896856
2014-11-14,2014-11-21,10.0,0.006266639960232539,0.0,0.0,0.006266639960232539
2014-11-21,2014-11-28,10.0,0.003574459462599035,0.0,0.0,0.003574459462599035
2014-11-28,2014-12-05,10.0,-0.001028805731810114,0.0,0.0,-0.001028805731810114
2014-12-05,2014-12-12,10.0,0.001001602632849197,0.7065027702015424,0.0007065027702015424,0.00029509986264765454
2014-12-12,2014-12-19,10.0,0.011157922883466226,0.0,0.0,0.011157922883466226
2014-12-19,2014-12-26,10.0,0.002642997452360902,0.0,0.0,0.002642997452360902
2014-12-26,2015-01-02,10.0,0.0018911933486532185,0.0,0.0,0.0018911933486532185
2015-01-02,2015-01-09,10.0,0.01819237612662736,0.6626404559851955,0.0006626404559851955,0.017529735670642164
2015-01-09,2015-01-16,10.0,0.014126627022454217,0.0,0.0,0.014126627022454217
2015-01-16,2015-01-23,10.0,0.009327676673659371,0.0,0.0,0.009327676673659371
2015-01-23,2015-01-30,10.0,-0.0010835641087131363,0.0,0.0,-0.0010835641087131363
2015-01-30,2015-02-06,10.0,-0.012620641704497523,0.0,0.0,-0.012620641704497523
2015-02-06,2015-02-13,10.0,0.0041379285363562735,0.4088467807994284,0.00040884678079942835,0.0037290817555568454
2015-02-13,2015-02-20,10.0,-0.004374227468355364,0.0,0.0,-0.004374227468355364
2015-02-20,2015-02-27,10.0,0.0031763343685182275,0.0,0.0,0.0031763343685182275
2015-02-27,2015-03-06,10.0,-0.029371218999049008,0.0,0.0,-0.029371218999049008
2015-03-06,2015-03-13,10.0,0.01431003248340363,0.40203525983651767,0.00040203525983651767,0.013907997223567113
2015-03-13,2015-03-20,10.0,0.03564187828280156,0.0,0.0,0.03564187828280156
2015-03-20,2015-03-27,10.0,-0.010422711576335581,0.0,0.0,-0.010422711576335581
2015-03-27,2015-04-03,10.0,0.004936778908392039,0.0,0.0,0.004936778908392039
2015-04-03,2015-04-10,10.0,-6.217815059841696e-05,0.519133621102686,0.000519133621102686,-0.0005813117717011029
2015-04-10,2015-04-17,10.0,0.0017600884618807313,0.0,0.0,0.0017600884618807313
2015-04-17,2015-04-24,10.0,0.005266913943840804,0.0,0.0,0.005266913943840804
2015-04-24,2015-05-01,10.0,-0.02243611831130614,0.0,0.0,-0.02243611831130614
2015-05-01,2015-05-08,10.0,0.0026226966974665753,0.8569442495861574,0.0008569442495861574,0.0017657524478804179
2015-05-08,2015-05-15,10.0,0.005886037550951817,0.0,0.0,0.005886037550951817
2015-05-15,2015-05-22,10.0,0.004282158246360766,0.0,0.0,0.004282158246360766
2015-05-22,2015-05-29,10.0,-0.012552625127508083,0.0,0.0,-0.012552625127508083
2015-05-29,2015-06-05,10.0,-0.004529947745117389,0.0,0.0,-0.004529947745117389
2015-06-05,2015-06-12,10.0,0.002207888203176144,0.40435213295153416,0.00040435213295153413,0.00180353607022461
2015-06-12,2015-06-19,10.0,0.010058062816123573,0.0,0.0,0.010058062816123573
2015-06-19,2015-06-26,10.0,-0.005415426964804631,0.0,0.0,-0.005415426964804631
2015-06-26,2015-07-03,10.0,-0.011748910995561827,0.0,0.0,-0.011748910995561827
2015-07-03,2015-07-10,10.0,-0.011365121554801181,0.5912758096298855,0.0005912758096298854,-0.011956397364431067
2015-07-10,2015-07-17,10.0,0.01771908775703323,0.0,0.0,0.01771908775703323
2015-07-17,2015-07-24,10.0,-0.02906223312085948,0.0,0.0,-0.02906223312085948
2015-07-24,2015-07-31,10.0,0.0053680140785484715,0.0,0.0,0.0053680140785484715
2015-07-31,2015-08-07,10.0,-0.005700881475721309,0.0,0.0,-0.005700881475721309
2015-08-07,2015-08-14,10.0,0.0047231154673671874,0.6197195080093418,0.0006197195080093419,0.004103395959357846
2015-08-14,2015-08-21,10.0,-0.055019715801352786,0.0,0.0,-0.055019715801352786
2015-08-21,2015-08-28,10.0,0.010006667907880818,0.0,0.0,0.010006667907880818
2015-08-28,2015-09-04,10.0,-0.040572204883258946,0.0,0.0,-0.040572204883258946
2015-09-04,2015-09-11,10.0,0.016456084058537823,0.4720722430616229,0.00047207224306162294,0.0159840118154762
2015-09-11,2015-09-18,10.0,0.0007911776809587101,0.0,0.0,0.0007911776809587101
2015-09-18,2015-09-25,10.0,0.00041388448946717425,0.0,0.0,0.00041388448946717425
2015-09-25,2015-10-02,10.0,0.008812970117281169,0.0,0.0,0.008812970117281169
2015-10-02,2015-10-09,10.0,0.018664714671639177,0.7836734371225259,0.0007836734371225259,0.017881041234516653
2015-10-09,2015-10-16,10.0,0.00795033444805325,0.0,0.0,0.00795033444805325
2015-10-16,2015-10-23,10.0,0.006516586036663805,0.0,0.0,0.006516586036663805
2015-10-23,2015-10-30,10.0,-0.006488666230173528,0.0,0.0,-0.006488666230173528
2015-10-30,2015-11-06,10.0,-0.013887973544052029,0.0,0.0,-0.013887973544052029
2015-11-06,2015-11-13,10.0,-0.007900434840393007,0.317062270135656,0.00031706227013565604,-0.008217497110528663
2015-11-13,2015-11-20,10.0,0.013254678977793017,0.0,0.0,0.013254678977793017
2015-11-20,2015-11-27,10.0,-0.00022083029955771,0.0,0.0,-0.00022083029955771
2015-11-27,2015-12-04,10.0,0.0027934798584327283,0.0,0.0,0.0027934798584327283
2015-12-04,2015-12-11,10.0,-0.03486348474320103,0.7080672512230912,0.0007080672512230912,-0.03557155199442412
2015-12-11,2015-12-18,10.0,0.002852931524289148,0.0,0.0,0.002852931524289148
2015-12-18,2015-12-25,10.0,0.022822671009729546,0.0,0.0,0.022822671009729546
2015-12-25,2016-01-01,10.0,-0.0056123398458869924,0.0,0.0,-0.0056123398458869924
2016-01-01,2016-01-08,10.0,-0.05667366258528747,0.021884563017071312,2.188456301707131e-05,-0.05669554714830454
2016-01-08,2016-01-15,10.0,-0.026687031038573443,0.0,0.0,-0.026687031038573443
2016-01-15,2016-01-22,10.0,0.01490438010453449,0.0,0.0,0.01490438010453449
2016-01-22,2016-01-29,10.0,0.01247597606435818,0.0,0.0,0.01247597606435818
2016-01-29,2016-02-05,10.0,-0.03874016226447386,0.0,0.0,-0.03874016226447386
2016-02-05,2016-02-12,10.0,0.001412738614078886,0.7303375119217004,0.0007303375119217003,0.0006824011021571857
2016-02-12,2016-02-19,10.0,0.010304549432899096,0.0,0.0,0.010304549432899096
2016-02-19,2016-02-26,10.0,0.0076345498028820655,0.0,0.0,0.0076345498028820655
2016-02-26,2016-03-04,10.0,0.01329725855546818,0.0,0.0,0.01329725855546818
2016-03-04,2016-03-11,10.0,0.003741894706769937,0.14210918498871203,0.00014210918498871203,0.003599785521781225
2016-03-11,2016-03-18,10.0,0.01271989769996246,0.0,0.0,0.01271989769996246
2016-03-18,2016-03-25,10.0,-0.0049521712914486,0.0,0.0,-0.0049521712914486
2016-03-25,2016-04-01,10.0,0.015378539511343586,0.0,0.0,0.015378539511343586
2016-04-01,2016-04-08,10.0,0.00248624783228844,0.1122848819430626,0.0001122848819430626,0.0023739629503453773
2016-04-08,2016-04-15,10.0,0.0037405460479982304,0.0,0.0,0.0037405460479982304
2016-04-15,2016-04-22,10.0,-0.009695340419152657,0.0,0.0,-0.009695340419152657
2016-04-22,2016-04-29,10.0,0.011202963794009601,0.0,0.0,0.011202963794009601
2016-04-29,2016-05-06,10.0,0.005139785547373388,0.0,0.0,0.005139785547373388
2016-05-06,2016-05-13,10.0,-0.005800071334139855,0.6031765737136815,0.0006031765737136815,-0.006403247907853536
2016-05-13,2016-05-20,10.0,-0.006797803499050664,0.0,0.0,-0.006797803499050664
2016-05-20,2016-05-27,10.0,0.009319516786644997,0.0,0.0,0.009319516786644997
2016-05-27,2016-06-03,10.0,0.017448016689008812,0.0,0.0,0.017448016689008812
2016-06-03,2016-06-10,10.0,0.003636762719664206,0.2562196376654579,0.00025621963766545795,0.003380543081998748
2016-06-10,2016-06-17,10.0,-0.005116393284306918,0.0,0.0,-0.005116393284306918
2016-06-17,2016-06-24,10.0,-0.011507275670786693,0.0,0.0,-0.011507275670786693
2016-06-24,2016-07-01,10.0,0.03906633519550592,0.0,0.0,0.03906633519550592
2016-07-01,2016-07-08,10.0,0.008049759823275139,0.5043648301424303,0.0005043648301424303,0.007545394993132708
2016-07-08,2016-07-15,10.0,-0.012543005445804382,0.0,0.0,-0.012543005445804382
2016-07-15,2016-07-22,10.0,0.0007722468243698763,0.0,0.0,0.0007722468243698763
2016-07-22,2016-07-29,10.0,0.00926911147189789,0.0,0.0,0.00926911147189789
2016-07-29,2016-08-05,10.0,-0.011730953655498227,0.0,0.0,-0.011730953655498227
2016-08-05,2016-08-12,10.0,0.007142099008296628,0.3665335903411031,0.0003665335903411031,0.006775565417955525
2016-08-12,2016-08-19,10.0,-0.004697746779875395,0.0,0.0,-0.004697746779875395
2016-08-19,2016-08-26,10.0,-0.008514610977796707,0.0,0.0,-0.008514610977796707
2016-08-26,2016-09-02,10.0,0.007864465706282608,0.0,0.0,0.007864465706282608
2016-09-02,2016-09-09,10.0,-0.021035747970122892,0.24076140379940808,0.0002407614037994081,-0.021276509373922302
2016-09-09,2016-09-16,10.0,-0.004765016765688601,0.0,0.0,-0.004765016765688601
2016-09-16,2016-09-23,10.0,0.024960305067834178,0.0,0.0,0.024960305067834178
2016-09-23,2016-09-30,10.0,-0.006691462923255761,0.0,0.0,-0.006691462923255761
2016-09-30,2016-10-07,10.0,-0.026961584891242608,0.0,0.0,-0.026961584891242608
2016-10-07,2016-10-14,10.0,-0.014157229515323059,0.6347836229291124,0.0006347836229291124,-0.014792013138252172
2016-10-14,2016-10-21,10.0,0.011928219772153328,0.0,0.0,0.011928219772153328
2016-10-21,2016-10-28,10.0,-0.011695569738696336,0.0,0.0,-0.011695569738696336
2016-10-28,2016-11-04,10.0,-0.02235736503879752,0.0,0.0,-0.02235736503879752
2016-11-04,2016-11-11,10.0,-0.01018852232549362,0.5105639930105041,0.0005105639930105042,-0.010699086318504124
2016-11-11,2016-11-18,10.0,0.009501349661841515,0.0,0.0,0.009501349661841515
2016-11-18,2016-11-25,10.0,0.01255626402837193,0.0,0.0,0.01255626402837193
2016-11-25,2016-12-02,10.0,0.0003802329426120703,0.0,0.0,0.0003802329426120703
2016-12-02,2016-12-09,10.0,0.02933316503086769,0.5473625289990193,0.0005473625289990193,0.02878580250186867
2016-12-09,2016-12-16,10.0,-0.006499492146792938,0.0,0.0,-0.006499492146792938
2016-12-16,2016-12-23,10.0,-0.0009854144215674348,0.0,0.0,-0.0009854144215674348
2016-12-23,2016-12-30,10.0,0.0001564018218184692,0.0,0.0,0.0001564018218184692
2016-12-30,2017-01-06,10.0,0.016555972154002955,0.0,0.0,0.016555972154002955
2017-01-06,2017-01-13,10.0,0.00651560227721875,0.4241061734034987,0.0004241061734034987,0.006091496103815252
2017-01-13,2017-01-20,10.0,-0.003442033655936641,0.0,0.0,-0.003442033655936641
2017-01-20,2017-01-27,10.0,0.012617726880604767,0.0,0.0,0.012617726880604767
2017-01-27,2017-02-03,10.0,0.0025993545881994803,0.0,0.0,0.0025993545881994803
2017-02-03,2017-02-10,10.0,0.008929636999712153,0.45545197882037997,0.00045545197882038,0.008474185020891773
2017-02-10,2017-02-17,10.0,0.007185440624765666,0.0,0.0,0.007185440624765666
2017-02-17,2017-02-24,10.0,0.006012802544374189,0.0,0.0,0.006012802544374189
2017-02-24,2017-03-03,10.0,-0.002692174871470873,0.0,0.0,-0.002692174871470873
2017-03-03,2017-03-10,10.0,-0.014738928317527352,0.4238068862061187,0.00042380688620611873,-0.015162735203733471
2017-03-10,2017-03-17,10.0,0.01326911341806956,0.0,0.0,0.01326911341806956
2017-03-17,2017-03-24,10.0,0.004942783438232337,0.0,0.0,0.004942783438232337
2017-03-24,2017-03-31,10.0,0.002426360151197804,0.0,0.0,0.002426360151197804
2017-03-31,2017-04-07,10.0,0.0007786691156783222,0.0,0.0,0.0007786691156783222
2017-04-07,2017-04-14,10.0,0.001958207385430195,0.21581163833297945,0.00021581163833297944,0.0017423957470972158
2017-04-14,2017-04-21,10.0,0.007680205546425987,0.0,0.0,0.007680205546425987
2017-04-21,2017-04-28,10.0,0.007248003029856803,0.0,0.0,0.007248003029856803
2017-04-28,2017-05-05,10.0,0.0006335872063456351,0.0,0.0,0.0006335872063456351
2017-05-05,2017-05-12,10.0,0.004115393928302056,0.262159222774912,0.000262159222774912,0.003853234705527144
2017-05-12,2017-05-19,10.0,0.0037763623440500204,0.0,0.0,0.0037763623440500204
2017-05-19,2017-05-26,10.0,0.011392253754765762,0.0,0.0,0.011392253754765762
2017-05-26,2017-06-02,10.0,0.01230156921332242,0.0,0.0,0.01230156921332242
2017-06-02,2017-06-09,10.0,-0.011692094950834408,0.6682886122663839,0.0006682886122663839,-0.012360383563100793
2017-06-09,2017-06-16,10.0,-0.0020525057529929116,0.0,0.0,-0.0020525057529929116
2017-06-16,2017-06-23,10.0,0.004364710599556294,0.0,0.0,0.004364710599556294
2017-06-23,2017-06-30,10.0,-0.0054408162522108635,0.0,0.0,-0.0054408162522108635
2017-06-30,2017-07-07,10.0,-0.004822588063286143,0.0,0.0,-0.004822588063286143
2017-07-07,2017-07-14,10.0,0.025359749421812183,0.6682886122663839,0.0006682886122663839,0.0246914608095458
2017-07-14,2017-07-21,10.0,0.005539727764265294,0.0,0.0,0.005539727764265294
2017-07-21,2017-07-28,10.0,0.006412447898361072,0.0,0.0,0.006412447898361072
2017-07-28,2017-08-04,10.0,-0.0025388867997323174,0.0,0.0,-0.0025388867997323174
2017-08-04,2017-08-11,10.0,-0.009986184910277885,0.6430781380559312,0.0006430781380559312,-0.010629263048333816
