annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_ml_sleeve_exposure,average_core_exposure,average_number_of_etfs_held,hit_rate,active_weeks,strategy_name,strategy_family,score_name,top_n,weighting,wrapper,core_name,sleeve_size,selection_group,split,cost_bps,comparison_label,category
0.08954872177185913,0.08989878363346641,0.99610604451519,-0.13706252733788793,0.6533421169967392,-0.027278601537266862,0.036585365853658534,0.006216962577778696,0.0,0.0,1.0,1.0,0.5945121951219512,328.0,meta_phase4b_switch_thr0.50_random_forest,meta_label_gated,task_c_phase4b_switch,,inverse_vol,meta_switch,production_phase4b_switch,,ensemble,holdout,10.0,meta_phase4b_switch_thr0.50_random_forest,ensemble
0.0867967370733651,0.08793841090687425,0.9870173474624397,-0.12622800675969492,0.687618693358625,-0.026727949791467837,0.07373082454266394,0.006114347215851685,0.03783536585365854,0.1402439024390244,0.8597560975609756,15.628048780487806,0.600609756097561,328.0,meta_core_switch_plus_ml_sleeve_20pct_thr0.60,meta_label_gated,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,meta_switch_plus_sleeve,production_phase4b_switch,0.2,ensemble,holdout,10.0,meta_core_switch_plus_ml_sleeve_20pct_thr0.60,ensemble
0.11155601308531904,0.11304410988034971,0.9868361403649802,-0.1313027582802323,0.8496090603613302,-0.0328814904108678,0.3056132883761278,0.015891890995556792,0.25150602409638556,,,15.533132530120483,0.5753012048192772,332.0,mlx6_transformer,,,,,,,,benchmark,holdout,,mlx6_transformer,benchmark
0.08432679812981392,0.08661568693142016,0.9735742002090393,-0.13310248987526185,0.6335478638216423,-0.027213726427332434,0.07721433009882014,0.006159558622960222,0.03685975609756098,0.1323170731707317,0.8676829268292684,15.628048780487806,0.5914634146341463,328.0,meta_core_switch_plus_ml_sleeve_20pct_thr0.70,meta_label_gated,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,meta_switch_plus_sleeve,production_phase4b_switch,0.2,ensemble,holdout,10.0,meta_core_switch_plus_ml_sleeve_20pct_thr0.70,ensemble
0.08637530733597365,0.0894345870720198,0.9657931026887553,-0.1388426829662356,0.6221091777445614,-0.0273962485960904,0.07228915662650602,0.003759036144578313,0.0,,,,0.5873493975903614,332.0,mlx7_meta_label,,,,,,,,benchmark,holdout,,mlx7_meta_label,benchmark
0.11655065433061385,0.12084122760840889,0.9644941270234458,-0.11341231663787932,1.0276719300493182,-0.03627059595287643,0.34174415822115034,0.017770696227497954,0.25150602409638556,,,10.548192771084338,0.5692771084337349,332.0,mlx5_sequence,,,,,,,,benchmark,holdout,,mlx5_sequence,benchmark
0.0851959158123825,0.0884058608482026,0.9636908118418559,-0.12609917916801516,0.6756262520858051,-0.027167926491637812,0.08400969780365602,0.008737008571580227,0.09809451219512194,0.29999999999999993,0.7000000000000001,15.628048780487806,0.5884146341463414,328.0,phase4b_plus_ml_sleeve_30pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,core_ml_sleeve,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,core_blend,phase4b,0.3,ensemble,holdout,10.0,phase4b_plus_ml_sleeve_30pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ensemble
0.0865780460036214,0.090283560080456,0.9589569344238038,-0.13405496506497527,0.6458399057555069,-0.02733967408406767,0.07303505989197198,0.006232231594618744,0.040609756097560984,0.15121951219512195,0.848780487804878,15.628048780487806,0.6036585365853658,328.0,meta_core_switch_plus_ml_sleeve_20pct_thr0.50,meta_label_gated,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,meta_switch_plus_sleeve,production_phase4b_switch,0.2,ensemble,holdout,10.0,meta_core_switch_plus_ml_sleeve_20pct_thr0.50,ensemble
0.08040069214115908,0.0852674107394025,0.9429240485193426,-0.13674121541523354,0.5879770184652177,-0.027149708992946112,0.05645382318178438,0.002935598805452295,,,,,0.5884146341463414,328.0,official_shadow,,,,,,,,benchmark,holdout,,official_shadow,benchmark
0.08180363821928194,0.08681805223747723,0.9422422654164235,-0.12721286422670686,0.6430453297042282,-0.026707476000251015,0.13109756097560976,0.0106787908517197,0.0,0.0,1.0,1.0,0.5914634146341463,328.0,meta_phase4b_switch_thr0.60_random_forest,meta_label_gated,task_c_phase4b_switch,,inverse_vol,meta_switch,production_phase4b_switch,,ensemble,holdout,10.0,meta_phase4b_switch_thr0.60_random_forest,ensemble
0.07992198697880926,0.08493583664401294,0.940968973011734,-0.1329849806171225,0.6009850631847886,-0.026625861438572738,0.08231707317073171,0.007421003983321562,0.0,0.0,1.0,1.0,0.5823170731707317,328.0,meta_phase4b_switch_thr0.70_random_forest,meta_label_gated,task_c_phase4b_switch,,inverse_vol,meta_switch,production_phase4b_switch,,ensemble,holdout,10.0,meta_phase4b_switch_thr0.70_random_forest,ensemble
0.08248080977664762,0.08782925893488748,0.9391040158700992,-0.1338418897103174,0.6162555680823555,-0.02760054658830697,0.1158214951482302,0.009239337934440333,0.05528963414634146,0.19847560975609754,0.8015243902439023,15.628048780487806,0.5823170731707317,328.0,meta_core_switch_plus_ml_sleeve_30pct_thr0.70,meta_label_gated,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,meta_switch_plus_sleeve,production_phase4b_switch,0.3,ensemble,holdout,10.0,meta_core_switch_plus_ml_sleeve_30pct_thr0.70,ensemble
0.08346297795219826,0.0889745980578806,0.9380540038843798,-0.12688042042924164,0.6578081761538904,-0.026978752577751824,0.11059623681399591,0.009171520823777526,0.056753048780487814,0.21036585365853658,0.7896341463414634,15.628048780487806,0.5853658536585366,328.0,meta_core_switch_plus_ml_sleeve_30pct_thr0.60,meta_label_gated,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,meta_switch_plus_sleeve,production_phase4b_switch,0.3,ensemble,holdout,10.0,meta_core_switch_plus_ml_sleeve_30pct_thr0.60,ensemble
0.0806746221962884,0.08604358919273446,0.937601777810317,-0.139754039463866,0.5772614695487723,-0.0272982669707991,0.05597522886750206,0.0029107119011096342,,,,,0.5884146341463414,328.0,production,,,,,,,,benchmark,holdout,,production,benchmark
0.0802716673639301,0.08570344809976227,0.936621211208336,-0.13792418545783958,0.581998487774049,-0.02751566857907168,0.028003232601218675,0.0029123361905267426,0.03269817073170732,0.09999999999999999,0.9000000000000001,15.628048780487806,0.5975609756097561,328.0,production_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,core_ml_sleeve,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,core_blend,production,0.1,ensemble,holdout,10.0,production_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ensemble
0.08175880309156436,0.08770518839722542,0.9322003017799894,-0.14780700679804215,0.5531456516352873,-0.027769142785605473,0.004169048125168488,0.0029819668085628837,0.0031035826757277642,0.049999999999999996,0.9500000000000001,,0.5945121951219512,328.0,production_plus_rl_diagnostic_5pct,rl_diagnostic_blend,mlx8_rl,,inverse_vol,rl_low_weight,production,0.05,ensemble,holdout,10.0,production_plus_rl_diagnostic_5pct,ensemble
0.08281905734546524,0.08958856056133778,0.9244378615589238,-0.15580904280561858,0.5315420456615418,-0.02824001860041184,0.008338096250336977,0.003053221716016133,0.0062071653514555285,0.09999999999999999,0.9000000000000001,,0.6036585365853658,328.0,production_plus_rl_diagnostic_10pct,rl_diagnostic_blend,mlx8_rl,,inverse_vol,rl_low_weight,production,0.1,ensemble,holdout,10.0,production_plus_rl_diagnostic_10pct,ensemble
0.08167279729670551,0.09107591504560508,0.8967551657955775,-0.1337044158691183,0.6108459228201862,-0.02763833308570166,0.10955258983795797,0.009348347391928115,0.060914634146341455,0.2268292682926829,0.7731707317073171,15.628048780487806,0.5853658536585366,328.0,meta_core_switch_plus_ml_sleeve_30pct_thr0.50,meta_label_gated,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,meta_switch_plus_sleeve,production_phase4b_switch,0.3,ensemble,holdout,10.0,meta_core_switch_plus_ml_sleeve_30pct_thr0.50,ensemble
0.07669403229242566,0.0858030677695418,0.8938378811631529,-0.13691907565613326,0.5601413238067692,-0.02775553145090473,0.05600646520243735,0.005824672381053485,0.06539634146341464,0.19999999999999998,0.7999999999999999,15.628048780487806,0.5914634146341463,328.0,production_plus_ml_sleeve_20pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,core_ml_sleeve,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,core_blend,production,0.2,ensemble,holdout,10.0,production_plus_ml_sleeve_20pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ensemble
0.22211623073057285,0.2557121267030421,0.8686182919612409,-0.4349648719127598,0.510653262075661,-0.07832213606960779,0.4696704970258159,0.024422865845341212,0.0,,,2.9909638554216866,0.5602409638554217,332.0,simple_momentum,,,,,,,,benchmark,holdout,,simple_momentum,benchmark
0.07308140814555308,0.0864072544919258,0.8457786163357623,-0.13630670748146367,0.5361541592184039,-0.028076181797926175,0.08400969780365602,0.008737008571580227,0.09809451219512194,0.29999999999999993,0.7000000000000001,15.628048780487806,0.5792682926829268,328.0,production_plus_ml_sleeve_30pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,core_ml_sleeve,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,,inverse_vol,core_blend,production,0.3,ensemble,holdout,10.0,production_plus_ml_sleeve_30pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ensemble
0.08832358284730213,0.1122722814493,0.7866909063141053,-0.14188948721430328,0.6224815141794282,-0.03540972846407728,0.29506053909651986,0.015343148033019033,0.2552264158209527,0.7484939759036144,0.0,15.5,0.5783132530120482,332.0,sequence_only__top15__inverse_vol__bil_fallback,sequence_baseline,score_sequence_only,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,sequence_only__top15__inverse_vol__bil_fallback,ensemble
0.08525896320617621,0.11177006420036392,0.7628067838749493,-0.14259889788646984,0.5978935634836053,-0.03513691277636392,0.2844046168098533,0.01478904007411237,0.2545180722891566,0.7484939759036144,0.0,15.536144578313253,0.5692771084337349,332.0,sequence_transformer_80_20__top15__inverse_vol__bil_fallback,sequence_dominant,score_sequence_transformer_80_20,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,sequence_transformer_80_20__top15__inverse_vol__bil_fallback,ensemble
0.08446079730183853,0.11178694420904317,0.7555515351049908,-0.14323864395243047,0.5896509138266343,-0.035389166811033226,0.29016477556895054,0.01508856832958543,0.2545180722891566,0.7484939759036144,0.0,15.536144578313253,0.5692771084337349,332.0,sequence_dominant_70_20_10__top15__inverse_vol__bil_fallback,sequence_dominant,score_sequence_dominant_70_20_10,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,sequence_dominant_70_20_10__top15__inverse_vol__bil_fallback,ensemble
0.10340133715667177,0.14706970869579103,0.7030770515127226,-0.29663863634530885,0.34857676811966304,-0.04945353347825459,0.08315951599151432,0.00432429483155814,0.06209786572800298,,,,0.5770392749244713,331.0,mlx8_rl,,,,,,,,benchmark,holdout,,mlx8_rl,benchmark
0.1323878136288854,0.19370579184359185,0.6834478843863493,-0.3363227134230694,0.3936332823955045,-0.0630899620596373,,0.0,,,,,0.5602409638554217,332.0,SPY,,,,,,,,benchmark,holdout,,SPY,benchmark
0.0819272619451139,0.12045581601900918,0.6801436796724281,-0.21875971875877032,0.374507987164933,-0.03853362241614393,,0.0,,,,,0.5662650602409639,332.0,60_40,,,,,,,,benchmark,holdout,,60_40,benchmark
0.07659918865145077,0.11476999382508424,0.6674147666871197,-0.16215224615230162,0.47239054943158126,-0.03616766516140779,0.3075932155828798,0.01599484721030975,0.2545180722891566,0.7484939759036144,0.0,15.536144578313253,0.5662650602409639,332.0,agreement_2of3__top15__inverse_vol__bil_fallback,agreement_filter,score_agreement_2of3,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,agreement_2of3__top15__inverse_vol__bil_fallback,ensemble
0.06597882307204261,0.1027960045925017,0.6418422907932293,-0.14322500593695942,0.46066552862342514,-0.03357732066329011,0.28290531704449395,0.014711076486313687,0.3287650602409638,0.6733433734939759,0.0,15.587349397590362,0.5692771084337349,332.0,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,defensive_first,score_sequence_dominant_70_20_10,15.0,inverse_vol,regime_gate,,,ensemble,holdout,10.0,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ensemble
0.07374070169287927,0.11496353949113645,0.6414268560212918,-0.1669641667404217,0.44165585426197196,-0.03687990291627159,0.30775240664483167,0.016003125145531247,0.2545180722891566,0.7484939759036144,0.0,15.536144578313253,0.5662650602409639,332.0,rank_average_no_tabular__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,rank_average_no_tabular__top15__inverse_vol__bil_fallback,ensemble
0.07221255299782214,0.1164534897163983,0.6200978019094399,-0.17026585089497748,0.4241164779563691,-0.03677214989203877,0.3370737060217523,0.01752783271313111,0.2545180722891566,0.7484939759036144,0.0,15.536144578313253,0.572289156626506,332.0,rank_average_all__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_all,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,rank_average_all__top15__inverse_vol__bil_fallback,ensemble
0.0713988895849027,0.12095717384922947,0.5902823893182217,-0.12987871859965405,0.5497350940532985,-0.040264007012422644,0.22694969952007593,0.011801384375043949,0.22183734939759037,0.7811746987951806,0.0,15.373493975903614,0.5692771084337349,332.0,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__drawdown_kill_switch,defensive_first,score_sequence_dominant_70_20_10,15.0,inverse_vol,drawdown_kill_switch,,,ensemble,holdout,10.0,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__drawdown_kill_switch,ensemble
0.07120792653350039,0.12146634654542869,0.5862358468719437,-0.17374644113977977,0.4098381875702035,-0.040641425284414924,0.3262873593396501,0.016966942685661807,0.2552408269201987,0.7484939759036144,0.0,10.533132530120483,0.5481927710843374,332.0,sequence_only__top10__inverse_vol__bil_fallback,sequence_baseline,score_sequence_only,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,sequence_only__top10__inverse_vol__bil_fallback,ensemble
0.103735140970737,0.18075752168314596,0.5738911443617639,-0.309669777506842,0.334986325775511,-0.05717323463957997,0.3082182495308355,0.01602734897560345,0.005845422319955216,1.0,0.0,14.957831325301205,0.5813253012048193,332.0,sequence_only__top15__inverse_vol__raw_ml,sequence_baseline,score_sequence_only,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,sequence_only__top15__inverse_vol__raw_ml,ensemble
0.06921910779203322,0.12525388493800954,0.5526304260046787,-0.17011337017498673,0.40689986754616136,-0.042314450132526944,0.3708256425963023,0.01928293341500772,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.5692771084337349,332.0,rank_average_all__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_all,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,rank_average_all__top10__inverse_vol__bil_fallback,ensemble
0.05603051953009075,0.10577751056172054,0.5297016278086567,-0.1665765904502544,0.33636490805005054,-0.03495504946433349,0.2977317536653318,0.015482051190597252,0.3287650602409638,0.6733433734939759,0.0,15.587349397590362,0.5662650602409639,332.0,defensive_first__rank_average_no_tabular__top15__inverse_vol__regime_gate,defensive_first,score_rank_average_no_tabular,15.0,inverse_vol,regime_gate,,,ensemble,holdout,10.0,defensive_first__rank_average_no_tabular__top15__inverse_vol__regime_gate,ensemble
0.09123849395051997,0.1795703580122849,0.5080932897860464,-0.312874432052788,0.29161377410067907,-0.05779269931196363,0.2789162312715178,0.014503644026118924,0.0030120481927710845,1.0,0.0,14.957831325301205,0.5692771084337349,332.0,sequence_transformer_80_20__top15__inverse_vol__raw_ml,sequence_dominant,score_sequence_transformer_80_20,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,sequence_transformer_80_20__top15__inverse_vol__raw_ml,ensemble
0.05729802129750072,0.11395035281412284,0.5028332065892409,-0.14356202809873964,0.39911682814965577,-0.038970617252986506,0.22748969099546887,0.011829463931764381,0.29849397590361443,0.7045180722891566,0.0,15.524096385542169,0.5632530120481928,332.0,defensive_first__rank_average_no_tabular__top15__inverse_vol__drawdown_kill_switch,defensive_first,score_rank_average_no_tabular,15.0,inverse_vol,drawdown_kill_switch,,,ensemble,holdout,10.0,defensive_first__rank_average_no_tabular__top15__inverse_vol__drawdown_kill_switch,ensemble
0.0908116885284469,0.18142387962643303,0.5005498102864726,-0.31602532349692314,0.2873557331532359,-0.058590328390749125,0.28522190950194787,0.014831539294101286,0.0030120481927710845,1.0,0.0,14.957831325301205,0.5692771084337349,332.0,sequence_dominant_70_20_10__top15__inverse_vol__raw_ml,sequence_dominant,score_sequence_dominant_70_20_10,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,sequence_dominant_70_20_10__top15__inverse_vol__raw_ml,ensemble
0.06087572193186919,0.1216893187486208,0.5002552611673582,-0.16376153831055318,0.3717339404593649,-0.04029555777108919,0.31651018875880016,0.016458529815457604,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.5632530120481928,332.0,sequence_dominant_70_20_10__top10__inverse_vol__bil_fallback,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,sequence_dominant_70_20_10__top10__inverse_vol__bil_fallback,ensemble
0.05811341704044759,0.1199678189524471,0.48440838174679673,-0.1648243863332829,0.35257778495798214,-0.03905899267654724,0.3381371076822452,0.01758312959947675,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.5542168674698795,332.0,rank_average_no_tabular__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,rank_average_no_tabular__top10__inverse_vol__bil_fallback,ensemble
0.057466100726375924,0.11998514771786357,0.478943451080323,-0.16728331422302578,0.3435255990311195,-0.03903817392706218,0.3340920899452189,0.017372788677151384,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.5512048192771084,332.0,agreement_2of3__top10__inverse_vol__bil_fallback,agreement_filter,score_agreement_2of3,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,agreement_2of3__top10__inverse_vol__bil_fallback,ensemble
0.05698263187142816,0.12101539395026648,0.4708709364268667,-0.16532534438862678,0.3446696698691296,-0.040529899113833714,0.31863309388701216,0.016568920882124635,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.572289156626506,332.0,sequence_transformer_80_20__top10__inverse_vol__bil_fallback,sequence_dominant,score_sequence_transformer_80_20,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0,sequence_transformer_80_20__top10__inverse_vol__bil_fallback,ensemble
0.08302608465868322,0.18637501077197463,0.4454786310395638,-0.33208636586122,0.2500135301952749,-0.059922842068017866,0.30224828614499666,0.01571691087953983,0.0030120481927710845,1.0,0.0,14.957831325301205,0.5602409638554217,332.0,agreement_2of3__top15__inverse_vol__raw_ml,agreement_filter,score_agreement_2of3,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,agreement_2of3__top15__inverse_vol__raw_ml,ensemble
0.049826877565928296,0.11563764455975244,0.43088803612029375,-0.19228960639341774,0.25912413312648974,-0.040057283150575315,0.2464132491616508,0.012813488956405841,0.2910622607816034,0.711274136976108,0.0,15.801204819277109,0.5692771084337349,332.0,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__vol_target_10pct,defensive_first,score_sequence_dominant_70_20_10,15.0,inverse_vol,vol_target_10pct,,,ensemble,holdout,10.0,defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__vol_target_10pct,ensemble
0.04620635679709406,0.1112721069103088,0.4152555216226725,-0.16346766615723218,0.28266358652634244,-0.038120660128848384,0.3043704365466513,0.01582726270042587,0.3287650602409638,0.6733433734939759,0.0,10.602409638554217,0.572289156626506,332.0,defensive_first__sequence_dominant_70_20_10__top10__inverse_vol__regime_gate,defensive_first,score_sequence_dominant_70_20_10,10.0,inverse_vol,regime_gate,,,ensemble,holdout,10.0,defensive_first__sequence_dominant_70_20_10__top10__inverse_vol__regime_gate,ensemble
0.044555798288489434,0.10904634313175578,0.40859507076413076,-0.14672787525407327,0.3036628057983995,-0.03646470447892154,0.32365299242223816,0.016829955605956383,0.3287650602409638,0.6733433734939759,0.0,10.602409638554217,0.5602409638554217,332.0,defensive_first__rank_average_no_tabular__top10__inverse_vol__regime_gate,defensive_first,score_rank_average_no_tabular,10.0,inverse_vol,regime_gate,,,ensemble,holdout,10.0,defensive_first__rank_average_no_tabular__top10__inverse_vol__regime_gate,ensemble
0.07535184794333838,0.18895531325867657,0.3987813131255166,-0.3501024340265533,0.21522800363514002,-0.06175340733045392,0.3015417359856215,0.015680170271252316,0.0030120481927710845,1.0,0.0,14.957831325301205,0.5602409638554217,332.0,rank_average_no_tabular__top15__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,rank_average_no_tabular__top15__inverse_vol__raw_ml,ensemble
0.07460192087154671,0.18857105693972545,0.3956170267179037,-0.3485743710899182,0.21402009745662687,-0.06000668019788811,0.34301879444246725,0.017836977311008296,0.0030120481927710845,1.0,0.0,14.957831325301205,0.572289156626506,332.0,rank_average_all__top15__inverse_vol__raw_ml,rank_average,score_rank_average_all,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,rank_average_all__top15__inverse_vol__raw_ml,ensemble
0.07482106093640795,0.1941176640647833,0.38544179529915296,-0.3395306169570099,0.2203661678789972,-0.06439908334288671,0.34489959041720614,0.017934778701694718,0.0059030667169395895,1.0,0.0,9.97289156626506,0.5421686746987951,332.0,sequence_only__top10__inverse_vol__raw_ml,sequence_baseline,score_sequence_only,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,sequence_only__top10__inverse_vol__raw_ml,ensemble
