strategy_name,audit_type,item,category,average_weight,max_weight,holding_frequency
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,CORE_PRODUCTION_PHASE4B_SWITCH,Core strategy,0.9338414634146344,1.0,1.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,BIL,Bonds,0.01842987804878049,0.07500000000000001,0.39939024390243905
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,SLV,Commodities,0.0029043217180984124,0.01155096260811737,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,SMH,US sectors,0.0028815279368622727,0.010056146172886422,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XBI,US sectors,0.0028380536036663913,0.0108437544577399,0.009146341463414634
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EWZ,International equity,0.0026938260671247956,0.011629680572796954,0.024390243902439025
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,FXI,International equity,0.002645176373519642,0.009525738096105064,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,USO,Commodities,0.0026290278941814445,0.009545348028356028,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EWW,International equity,0.002577483052597666,0.009585886523996133,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,KRE,US sectors,0.002479971885898288,0.010008928815446827,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLE,US sectors,0.0024787953876882433,0.01005046878145905,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EWY,International equity,0.002330223861857698,0.00934675305439974,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,ASHR,International equity,0.001813327385678066,0.01255776471162895,0.012195121951219513
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLK,US sectors,0.0016750832294075365,0.010664892589675276,0.009146341463414634
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,UNG,Commodities,0.0014748057658368347,0.0062841981213848114,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IWM,US broad equity,0.001384766986312427,0.009353649547708563,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,VIXY,Volatility proxies,0.0013618875585392552,0.0059542918138601325,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IJR,US broad equity,0.0013583428349601208,0.009186087503692113,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,GLD,Commodities,0.0010646567274531092,0.011786056822512159,0.018292682926829267
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IAU,Commodities,0.0010390578186695878,0.010990191827413225,0.012195121951219513
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EWT,International equity,0.0009786700687291728,0.008683841019991376,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,PDBC,Commodities,0.0009280691558233998,0.010820933249068,0.01524390243902439
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IBB,US sectors,0.0009088324286516743,0.009245515888501784,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,DBC,Commodities,0.0008153749461609802,0.011025819027283773,0.009146341463414634
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EWG,International equity,0.0007660107409773913,0.011164658155134703,0.009146341463414634
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLF,US sectors,0.0007525086709931359,0.009948121413671695,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,MTUM,Factors/styles,0.0006833170137550533,0.008434331634198515,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,DBA,Commodities,0.0006027787598965353,0.00794283116420392,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLY,US sectors,0.0005076197764247647,0.0083721856736071,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,VNQ,Real estate,0.00044774772528313067,0.00969925775576163,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,QQQ,US broad equity,0.00040907647931414125,0.00910971491555848,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,SCHH,Real estate,0.00035077210304005686,0.010431861083086375,0.009146341463414634
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLU,US sectors,0.00029168009895894716,0.010005956549795211,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,TLT,Bonds,0.00026608924847634167,0.01285177315759596,0.009146341463414634
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLB,US sectors,0.0002273721359715185,0.008877629571383784,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IYR,Real estate,0.00019042171762494108,0.009008834055899521,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,UUP,Currency/dollar,0.00013773762237610348,0.011160667001710369,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLRE,US sectors,0.00013052213090397342,0.00985422069895352,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,VUG,Factors/styles,0.00011568814331041924,0.005287681349851676,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EWJ,International equity,0.00010781737411698204,0.006658831264382272,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,XLI,US sectors,7.966306185393707e-05,0.009716080327519,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,REET,Real estate,7.064261191483413e-05,0.010587758108009689,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EWA,International equity,6.96247871067644e-05,0.007303739290850907,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IVW,Factors/styles,6.519224505511029e-05,0.005205801812055753,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,INDA,International equity,5.461580220540253e-05,0.007881005831991375,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IWF,Factors/styles,4.6009740062344e-05,0.005144365661439335,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,EEM,International equity,4.468995522918741e-05,0.010279826589326564,0.003048780487804878
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,MDY,US broad equity,2.4916488000723303e-05,0.008172608064237244,0.0
meta_core_switch_plus_ml_sleeve_10pct_thr0.70,ticker,IJH,US broad equity,2.4861416016609306e-05,0.008154544453447852,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,Core strategy,Core strategy,0.9000000000000001,0.9,1.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,Bonds,Bonds,0.03329831380469612,0.08017885687582088,0.6402439024390244
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,US sectors,US sectors,0.02171584369690018,0.04606050593069354,0.8109756097560976
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,International equity,International equity,0.01978444614422883,0.058092879411120305,0.7195121951219512
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,Commodities,Commodities,0.01570166765278284,0.042442999443788085,0.6676829268292683
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,US broad equity,US broad equity,0.0039311448869992,0.030740252359936243,0.16463414634146342
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,Volatility proxies,Volatility proxies,0.0020550113614601338,0.005971458232458271,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,Real estate,Real estate,0.001723315734131361,0.03360289895066913,0.06707317073170732
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,Factors/styles,Factors/styles,0.0014696719141293886,0.015082466362221214,0.018292682926829267
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,category,Currency/dollar,Currency/dollar,0.0003205848046719695,0.011160667001710369,0.006097560975609756
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,summary,average_top3_weight,,0.9429905484993887,0.9808446879773971,
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,summary,average_safe_asset_weight,,0.03329831380469612,0.08017885687582088,
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,summary,average_BIL_weight,,0.03269817073170732,0.07500000000000001,
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,summary,average_sector_weight,,0.02171584369690018,0.04606050593069354,
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,summary,average_commodities_weight,,0.01570166765278284,0.042442999443788085,
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,summary,average_SPY_QQQ_SMH_weight,,0.0046428714624439935,0.017224445612716625,
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,CORE_PHASE4B,Core strategy,0.9000000000000001,0.9,1.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,BIL,Bonds,0.03269817073170732,0.07500000000000001,0.6280487804878049
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XBI,US sectors,0.0040860043210328755,0.0108437544577399,0.012195121951219513
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,SLV,Commodities,0.004006124009722246,0.01155096260811737,0.006097560975609756
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,SMH,US sectors,0.003961390069188854,0.010056146172886422,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWZ,International equity,0.003811765590025108,0.011676239734734658,0.036585365853658534
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWW,International equity,0.0037678179459081865,0.012476258936314715,0.012195121951219513
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,USO,Commodities,0.0036480539388800727,0.009545348028356028,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,FXI,International equity,0.00357062484813395,0.009525738096105064,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLE,US sectors,0.0035483236071384852,0.01005046878145905,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,KRE,US sectors,0.0033776599438628315,0.010008928815446827,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWY,International equity,0.0031292739284196694,0.00934675305439974,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,ASHR,International equity,0.002567174758180272,0.01255776471162895,0.01524390243902439
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLK,US sectors,0.002085683599990317,0.010664892589675276,0.009146341463414634
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,VIXY,Volatility proxies,0.0020550113614601338,0.005971458232458271,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,UNG,Commodities,0.002041555975271704,0.0062841981213848114,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IWM,US broad equity,0.0016252007799872929,0.009353649547708563,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IJR,US broad equity,0.0015746848097394344,0.009687342236981153,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IBB,US sectors,0.0015319898021239017,0.009392145111994623,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,PDBC,Commodities,0.0014551469722345564,0.011020731463890276,0.027439024390243903
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWT,International equity,0.0014381391903026681,0.009241160715629072,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,GLD,Commodities,0.0012770108390667047,0.011786056822512159,0.021341463414634148
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IAU,Commodities,0.0012709128285331188,0.010990191827413225,0.01524390243902439
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,DBC,Commodities,0.0012490444582900946,0.011025819027283773,0.012195121951219513
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWG,International equity,0.0010598677918236788,0.011164658155134703,0.009146341463414634
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLF,US sectors,0.0010027326476068766,0.010630099945846384,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,MTUM,Factors/styles,0.0008986939457562526,0.008727150530124092,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLY,US sectors,0.0008093433773545064,0.009005236327044096,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,DBA,Commodities,0.0007538186307843438,0.00794283116420392,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,QQQ,US broad equity,0.0006814813932551397,0.010977650662522341,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,VNQ,Real estate,0.0006472890420999249,0.00969925775576163,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,TLT,Bonds,0.0006001430729887883,0.013084428081487923,0.012195121951219513
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,SCHH,Real estate,0.0005062611862628262,0.010431861083086375,0.009146341463414634
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLU,US sectors,0.00043939153358199507,0.010005956549795211,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLRE,US sectors,0.0004199354368837966,0.00985422069895352,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IYR,Real estate,0.00035967580551927954,0.009008834055899521,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,VUG,Factors/styles,0.0003375657077053012,0.010049566509998914,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLB,US sectors,0.00032841515464474144,0.008877629571383784,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,UUP,Currency/dollar,0.0003205848046719695,0.011160667001710369,0.006097560975609756
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,REET,Real estate,0.00021008970024933026,0.010587758108009689,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWJ,International equity,0.00017995480158810602,0.006658831264382272,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWA,International equity,0.00015497293495492494,0.0077600199189925105,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,XLI,US sectors,0.00012497420349099437,0.009716080327519,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IWF,Factors/styles,9.297692393948537e-05,0.005144365661439335,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IVW,Factors/styles,8.082641812106288e-05,0.005205801812055753,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,INDA,International equity,5.461580220540253e-05,0.007881005831991375,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EEM,International equity,4.468995522918741e-05,0.010279826589326564,0.003048780487804878
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,VLUE,Factors/styles,3.012519260853552e-05,0.004975815997198626,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,DVY,Factors/styles,2.9483725998750713e-05,0.004938966897865691,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,MDY,US broad equity,2.4916488000723303e-05,0.008172608064237244,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,IJH,US broad equity,2.4861416016609306e-05,0.008154544453447852,0.0
phase4b_plus_ml_sleeve_10pct__defensive_first__sequence_dominant_70_20_10__top15__inverse_vol__regime_gate,ticker,EWU,International equity,5.548597457677086e-06,0.0018199399661180842,0.0
