annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_ml_sleeve_exposure,average_core_exposure,average_number_of_etfs_held,hit_rate,active_weeks,strategy_name,strategy_family,score_name,top_n,weighting,wrapper,core_name,sleeve_size,selection_group,split,cost_bps
0.0805120534832322,0.19347658046860794,0.41613332884129345,-0.5504671662918136,0.1462613184099543,-0.06204275456661629,0.35271927191462965,0.018341402139560748,0.0010649627263045794,1.0,0.0,9.99041533546326,0.5420660276890309,939,rank_average_all__top10__inverse_vol__raw_ml,rank_average,score_rank_average_all,10.0,inverse_vol,raw_ml,,,ensemble,train,10.0
-0.0196975249427086,0.13691894069424657,-0.14386267409631154,-0.19902463077100352,-0.0989702875789904,-0.042966542630942524,0.3033964605860311,0.015776615950473614,0.0,1.0,0.0,10.0,0.4807692307692308,104,rank_average_all__top10__inverse_vol__raw_ml,rank_average,score_rank_average_all,10.0,inverse_vol,raw_ml,,,ensemble,validation,10.0
0.0706434907299045,0.19813177320716843,0.35654801643570316,-0.3492452938517948,0.20227471056455426,-0.06579377124918126,0.384390448578095,0.01998830332606094,0.0030120481927710845,1.0,0.0,9.97289156626506,0.572289156626506,332,rank_average_all__top10__inverse_vol__raw_ml,rank_average,score_rank_average_all,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0
0.037772480350782844,0.15973715962705876,0.2364664580174766,-0.5504671662918136,0.06861895252578772,-0.05534901661479726,0.35992551923240934,0.018716127000085285,0.18796592119275826,0.8130990415335463,0.0,10.471778487752928,0.5410010649627263,939,rank_average_all__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_all,10.0,inverse_vol,bil_fallback,,,ensemble,train,10.0
-0.01730485728843001,0.0844723335868897,-0.2048582838146638,-0.1373326734477084,-0.12600684785342878,-0.026689324189369697,0.2769810270324307,0.014403013405686397,0.34615384615384615,0.6538461538461539,0.0,10.75,0.49038461538461536,104,rank_average_all__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_all,10.0,inverse_vol,bil_fallback,,,ensemble,validation,10.0
0.06921910779203322,0.12525388493800954,0.5526304260046787,-0.17011337017498673,0.40689986754616136,-0.042314450132526944,0.3708256425963023,0.01928293341500772,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.5692771084337349,332,rank_average_all__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_all,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0
0.07729538131433822,0.16923146697201977,0.4567435518780796,-0.4653467566772429,0.16610276144666258,-0.053491874725432965,0.29833990917023306,0.015513675276852117,0.0010649627263045794,1.0,0.0,14.980830670926517,0.5346112886048988,939,rank_average_all__top15__inverse_vol__raw_ml,rank_average,score_rank_average_all,15.0,inverse_vol,raw_ml,,,ensemble,train,10.0
-0.021335424683420312,0.13737747434084907,-0.15530511669245503,-0.23632257006700796,-0.0902809438699434,-0.0446930449674135,0.30834571536011646,0.01603397719872606,0.0,1.0,0.0,15.0,0.49038461538461536,104,rank_average_all__top15__inverse_vol__raw_ml,rank_average,score_rank_average_all,15.0,inverse_vol,raw_ml,,,ensemble,validation,10.0
0.07460192087154671,0.18857105693972545,0.3956170267179037,-0.3485743710899182,0.21402009745662687,-0.06000668019788811,0.34301879444246725,0.017836977311008296,0.0030120481927710845,1.0,0.0,14.957831325301205,0.572289156626506,332,rank_average_all__top15__inverse_vol__raw_ml,rank_average,score_rank_average_all,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0
0.03763660102021538,0.13885737622786937,0.2710450250655213,-0.4653467566772429,0.08087861466781324,-0.04797026749115438,0.31737098901470134,0.01650329142876447,0.18796592119275826,0.8130990415335463,0.0,15.462193823216188,0.5356762513312034,939,rank_average_all__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_all,15.0,inverse_vol,bil_fallback,,,ensemble,train,10.0
-0.009006607380062759,0.08225479899106661,-0.10949643656707414,-0.14431853575158693,-0.06240783509310045,-0.027670395636407535,0.2677311650366882,0.01392202058190779,0.34615384615384615,0.6538461538461539,0.0,15.75,0.5,104,rank_average_all__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_all,15.0,inverse_vol,bil_fallback,,,ensemble,validation,10.0
0.07221255299782214,0.1164534897163983,0.6200978019094399,-0.17026585089497748,0.4241164779563691,-0.03677214989203877,0.3370737060217523,0.01752783271313111,0.2545180722891566,0.7484939759036144,0.0,15.536144578313253,0.572289156626506,332,rank_average_all__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_all,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0
0.04763289131776305,0.19017271657084764,0.25047174051393284,-0.5415949431094733,0.08794929111466047,-0.0626375181155789,0.3354214044736949,0.017441913032632133,0.0010649627263045794,1.0,0.0,9.987220447284345,0.531416400425985,939,rank_average_no_tabular__top10__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,raw_ml,,,ensemble,train,10.0
-0.025312691903801254,0.13609804303955508,-0.185988654491119,-0.18980294252573615,-0.1333630109573723,-0.043569416588135006,0.304143183936399,0.01581544556469275,0.0,1.0,0.0,10.0,0.47115384615384615,104,rank_average_no_tabular__top10__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,raw_ml,,,ensemble,validation,10.0
0.05171595919783534,0.19793095073711994,0.26128283123603735,-0.3250054592307956,0.15912335540527142,-0.06578671976618826,0.3519747554444191,0.01830268728310979,0.0030120481927710845,1.0,0.0,9.97289156626506,0.5572289156626506,332,rank_average_no_tabular__top10__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0
0.018460338295895662,0.158005955321193,0.11683318048594854,-0.5415949431094733,0.03408513785211663,-0.05555879365261385,0.34396443764331935,0.017886150757452604,0.18796592119275826,0.8130990415335463,0.0,10.468583599574014,0.531416400425985,939,rank_average_no_tabular__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,bil_fallback,,,ensemble,train,10.0
-0.02689762046124511,0.08604197189894923,-0.3126104605416835,-0.14770802087416457,-0.1820999313514581,-0.027266407827653504,0.26531776363081616,0.013796523708802442,0.34615384615384615,0.6538461538461539,0.0,10.75,0.4807692307692308,104,rank_average_no_tabular__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,bil_fallback,,,ensemble,validation,10.0
0.05811341704044759,0.1199678189524471,0.48440838174679673,-0.1648243863332829,0.35257778495798214,-0.03905899267654724,0.3381371076822452,0.01758312959947675,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.5542168674698795,332,rank_average_no_tabular__top10__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0
0.04923904783607269,0.16854736157352457,0.2921377550878682,-0.46171538302600756,0.10664372391789932,-0.054983345484628014,0.282979854541112,0.014714952436137825,0.0010649627263045794,1.0,0.0,14.979765708200214,0.5239616613418531,939,rank_average_no_tabular__top15__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,raw_ml,,,ensemble,train,10.0
-0.03152278367658612,0.13396314750093832,-0.23530936876774505,-0.2398892026289814,-0.13140559612989353,-0.04645989609247548,0.3273693748313234,0.017023207491228817,0.0,1.0,0.0,15.0,0.4807692307692308,104,rank_average_no_tabular__top15__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,raw_ml,,,ensemble,validation,10.0
0.07535184794333838,0.18895531325867657,0.3987813131255166,-0.3501024340265533,0.21522800363514002,-0.06175340733045392,0.3015417359856215,0.015680170271252316,0.0030120481927710845,1.0,0.0,14.957831325301205,0.5602409638554217,332,rank_average_no_tabular__top15__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0
0.02002940834479139,0.13895042873479013,0.1441478700509865,-0.46171538302600756,0.04338042240118123,-0.04843084076009306,0.30196051625947584,0.015701946845492743,0.18796592119275826,0.8130990415335463,0.0,15.461128860489882,0.5271565495207667,939,rank_average_no_tabular__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,bil_fallback,,,ensemble,train,10.0
-0.016792524276196263,0.07919268742782191,-0.2120464000101192,-0.15768847415170995,-0.1064917671791307,-0.028049234126433068,0.28918751990863206,0.015037751035248867,0.34615384615384615,0.6538461538461539,0.0,15.75,0.49038461538461536,104,rank_average_no_tabular__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,bil_fallback,,,ensemble,validation,10.0
0.07374070169287927,0.11496353949113645,0.6414268560212918,-0.1669641667404217,0.44165585426197196,-0.03687990291627159,0.30775240664483167,0.016003125145531247,0.2545180722891566,0.7484939759036144,0.0,15.536144578313253,0.5662650602409639,332,rank_average_no_tabular__top15__inverse_vol__bil_fallback,rank_average,score_rank_average_no_tabular,15.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0
0.05761986915721917,0.18592564391839966,0.3099081328582505,-0.5050239734038799,0.1140933345576828,-0.0594150020559483,0.33014187527788535,0.017167377514450043,0.0010649627263045794,1.0,0.0,9.987220447284345,0.5346112886048988,939,sequence_dominant_70_20_10__top10__inverse_vol__raw_ml,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,raw_ml,,,ensemble,train,10.0
-0.03463415973335693,0.12895504241368871,-0.26857545920732817,-0.19707550259925877,-0.17574056276179298,-0.043418101342124954,0.3498140650202496,0.018190331381052978,0.0,1.0,0.0,10.0,0.4519230769230769,104,sequence_dominant_70_20_10__top10__inverse_vol__raw_ml,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,raw_ml,,,ensemble,validation,10.0
0.05939135384501926,0.19629618608759336,0.3025598970044024,-0.34744670269516353,0.17093658792648542,-0.06470914307516695,0.32516131079722593,0.016908388161455748,0.0030120481927710845,1.0,0.0,9.97289156626506,0.5602409638554217,332,sequence_dominant_70_20_10__top10__inverse_vol__raw_ml,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0
0.02793790777951788,0.15389035871459866,0.18154423716258175,-0.5050239734038799,0.05531996350829717,-0.05286404125114566,0.3400770347383543,0.017684005806394426,0.18796592119275826,0.8130990415335463,0.0,10.468583599574014,0.5346112886048988,939,sequence_dominant_70_20_10__top10__inverse_vol__bil_fallback,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,bil_fallback,,,ensemble,train,10.0
-0.02999340535391648,0.08438782052492212,-0.35542339128261496,-0.163904769098296,-0.18299287762596472,-0.02886993673407527,0.28975824085090524,0.015067428524247075,0.34615384615384615,0.6538461538461539,0.0,10.75,0.47115384615384615,104,sequence_dominant_70_20_10__top10__inverse_vol__bil_fallback,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,bil_fallback,,,ensemble,validation,10.0
0.06087572193186919,0.1216893187486208,0.5002552611673582,-0.16376153831055318,0.3717339404593649,-0.04029555777108919,0.31651018875880016,0.016458529815457604,0.2545180722891566,0.7484939759036144,0.0,10.551204819277109,0.5632530120481928,332,sequence_dominant_70_20_10__top10__inverse_vol__bil_fallback,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,bil_fallback,,,ensemble,holdout,10.0
