decision_date,realization_date,gross_return,net_return,turnover,cost,invested_weight
2005-01-07,2005-01-14,0.0,0.0,0.0,0.0,0.0
2005-01-14,2005-01-21,-0.00573750385323506,-0.010737503853235061,1.0,0.005,1.0
2005-01-21,2005-01-28,-0.004235367899041664,-0.005258813730089578,0.20468916620958277,0.0010234458310479139,1.0
2005-01-28,2005-02-04,0.022434861492749293,0.020403923919150028,0.40618751471985304,0.0020309375735992653,1.0
2005-02-04,2005-02-11,0.003343320046328291,0.002320453827951394,0.20457324367537938,0.001022866218376897,1.0
2005-02-11,2005-02-18,-0.003547690020834015,-0.004560364196880481,0.20253483520929305,0.0010126741760464652,1.0
2005-02-18,2005-02-25,0.0026760889168480516,0.0016530194586926938,0.20461389163107158,0.0010230694581553578,1.0
2005-02-25,2005-03-04,0.01174685241784803,0.010726603032804542,0.2040498770086977,0.0010202493850434886,1.0
2005-03-04,2005-03-11,-0.006272086599109317,-0.007300661579581764,0.2057149960944893,0.0010285749804724465,1.0
2005-03-11,2005-03-18,-0.008691599467050337,-0.009722120910774535,0.20610428874483966,0.0010305214437241982,1.0
2005-03-18,2005-03-25,-0.014373123305161696,-0.01738226774823594,0.6018288886148486,0.003009144443074243,1.0
2005-03-25,2005-04-01,0.00379915193558229,0.0027891392092037506,0.2020025452757079,0.0010100127263785396,1.0
2005-04-01,2005-04-08,0.006122674761586632,0.004109429794436618,0.4026489934300027,0.0020132449671500137,1.0
2005-04-08,2005-04-15,-0.022999373168091888,-0.025002583301245537,0.4006420266307298,0.0020032101331536488,1.0
2005-04-15,2005-04-22,0.010394353740803376,0.008339019793444709,0.4110667894717333,0.0020553339473586662,1.0
2005-04-22,2005-04-29,-0.0030993330947086013,-0.004104040293256218,0.20094143970952322,0.001004707198547616,1.0
2005-04-29,2005-05-06,0.019091880298077023,0.017076750220161738,0.4030260155830569,0.0020151300779152844,1.0
2005-05-06,2005-05-13,-0.0094892942418648,-0.011526816194570695,0.4075043905411791,0.0020375219527058955,1.0
2005-05-13,2005-05-20,0.027839555243187354,0.024805423550051484,0.6068263386271744,0.003034131693135872,1.0
2005-05-20,2005-05-27,0.004619196595708486,0.0035821154123024906,0.20741623668119907,0.0010370811834059953,1.0
2005-05-27,2005-06-03,0.0068178148321117685,0.005790353737835421,0.20549221885526958,0.001027461094276348,1.0
2005-06-03,2005-06-10,0.004781248652447846,0.003769341041722856,0.20238152214499794,0.0010119076107249897,1.0
2005-06-10,2005-06-17,0.017678620416146408,0.01565949456584622,0.40382517006003743,0.002019125850300187,1.0
2005-06-17,2005-06-24,-0.010443198837285596,-0.012474451014861533,0.40625043551518764,0.002031252177575938,1.0
2005-06-24,2005-07-01,0.000495698887912943,-0.0015258804031042638,0.4043158582034413,0.0020215792910172068,1.0
2005-07-01,2005-07-08,0.014799130764915992,0.012783827742991001,0.4030606043849981,0.0020153030219249904,1.0
2005-07-08,2005-07-15,0.0052836796833767965,0.0032694750045565114,0.40284093576405705,0.002014204678820285,1.0
2005-07-15,2005-07-22,0.008337769415217067,0.006309148104308234,0.4057242621817668,0.002028621310908834,1.0
2005-07-22,2005-07-29,0.004875277356571784,0.0018708901539273531,0.6008774405288861,0.003004387202644431,1.0
2005-07-29,2005-08-05,-0.0021743573821587205,-0.00318099193819425,0.20132691120710589,0.0010066345560355294,1.0
2005-08-05,2005-08-12,0.005571478377289574,0.003571126240181147,0.4000704274216854,0.002000352137108427,1.0
2005-08-12,2005-08-19,-0.010377398882956745,-0.01140932106615413,0.20638443663947703,0.0010319221831973852,1.0
2005-08-19,2005-08-26,-0.0008831647086882995,-0.0029008250488811987,0.40353206803857977,0.002017660340192899,1.0
2005-08-26,2005-09-02,0.02201415064693304,0.02100743770757984,0.20134258787064063,0.0010067129393532032,1.0
2005-09-02,2005-09-09,0.0196023832190281,0.01859520266119653,0.2014361115663141,0.0010071805578315705,1.0
2005-09-09,2005-09-16,-0.0008573761783020606,-0.0018602992164469575,0.2005846076289794,0.001002923038144897,1.0
2005-09-16,2005-09-23,-0.010341560194217215,-0.012352085042498665,0.40210496965628995,0.0020105248482814495,1.0
2005-09-23,2005-09-30,0.018854549648948084,0.014841442039508032,0.8026215218880105,0.004013107609440052,1.0
2005-09-30,2005-10-07,-0.0203864724042766,-0.021396356116887193,0.20197674252211834,0.0010098837126105917,1.0
2005-10-07,2005-10-14,-0.00420428699333184,-0.00524595676888982,0.20833395511159608,0.0010416697755579803,1.0
2005-10-14,2005-10-21,-0.017835310422567054,-0.0188511086660511,0.20315964869680908,0.0010157982434840455,1.0
2005-10-21,2005-10-28,0.005545279407741233,0.0035284616158975618,0.4033635583687343,0.0020168177918436715,1.0
2005-10-28,2005-11-04,0.021405925803328764,0.018405925803328765,0.6,0.003,1.0
2005-11-04,2005-11-11,0.01937031624246757,0.017333100255305694,0.4074431974323748,0.0020372159871618737,1.0
2005-11-11,2005-11-18,0.015086206712319949,0.013080675955725408,0.40110615131890803,0.0020055307565945402,1.0
2005-11-18,2005-11-25,0.012696453341571235,0.011694437076073726,0.2004032530995018,0.001002016265497509,1.0
2005-11-25,2005-12-02,0.011689841446825921,0.010674943687735406,0.20297955181810315,0.0010148977590905158,1.0
2005-12-02,2005-12-09,0.013943854512899569,0.012943854512899568,0.20000000000000004,0.0010000000000000002,1.0
2005-12-09,2005-12-16,-0.0002418496462496026,-0.0022502948032306425,0.40168903139620804,0.00200844515698104,1.0
2005-12-16,2005-12-23,0.01642751076036149,0.014383658009845764,0.40877055010314484,0.0020438527505157243,1.0
2005-12-23,2005-12-30,-0.004911681273520664,-0.006927254064520815,0.4031145582000302,0.0020155727910001514,1.0
2005-12-30,2006-01-06,0.05145374002704864,0.05043001031904208,0.20474594160131154,0.0010237297080065578,1.0
2006-01-06,2006-01-13,0.005936962630731246,0.003919858906481255,0.40342074484999835,0.0020171037242499917,1.0
2006-01-13,2006-01-20,-0.018206515835429204,-0.019227339277943616,0.204164688502882,0.00102082344251441,1.0
2006-01-20,2006-01-27,0.03261179931212724,0.02960003950406812,0.602351961611824,0.00301175980805912,1.0
2006-01-27,2006-02-03,-0.013490761822210118,-0.014526190987900917,0.20708583313815962,0.0010354291656907981,1.0
2006-02-03,2006-02-10,-0.012645491433127966,-0.013664516209427467,0.20380495525990017,0.001019024776299501,1.0
2006-02-10,2006-02-17,0.004265496245515599,0.0022378539713604827,0.40552845483102323,0.002027642274155116,1.0
2006-02-17,2006-02-24,0.014153888619540478,0.012127953048756059,0.4051871141568838,0.002025935570784419,1.0
2006-02-24,2006-03-03,0.0007636116062386344,-0.002247688913961577,0.6022601040400423,0.003011300520200211,1.0
2006-03-03,2006-03-10,-0.009016050205265238,-0.012022303597582898,0.6012506784635319,0.0030062533923176597,1.0
2006-03-10,2006-03-17,0.02528871118192373,0.023233295316459287,0.4110831730928886,0.0020554158654644433,1.0
2006-03-17,2006-03-24,-0.00036410316359845006,-0.0013712354567708947,0.20142645863448894,0.0010071322931724446,1.0
2006-03-24,2006-03-31,0.014080549615929729,0.013065448939831173,0.20302013521971102,0.001015100676098555,1.0
2006-03-31,2006-04-07,-0.0004250453163315406,-0.002425409589031396,0.40007285453997105,0.0020003642726998555,1.0
2006-04-07,2006-04-14,-0.005476626092189907,-0.006513613618991027,0.2073975053602241,0.0010369875268011204,1.0
2006-04-14,2006-04-21,0.028453603585958654,0.02743220034461881,0.204280648267969,0.001021403241339845,1.0
2006-04-21,2006-04-28,0.003487541299231034,0.0014800197227632828,0.4015043152935502,0.002007521576467751,1.0
2006-04-28,2006-05-05,0.022934890017931454,0.021908564378073384,0.20526512797161428,0.0010263256398580713,1.0
2006-05-05,2006-05-12,-0.02272842158706241,-0.02375976378229356,0.20626843904622977,0.001031342195231149,1.0
2006-05-12,2006-05-19,-0.030693658174851656,-0.03272487321994839,0.4062430090193464,0.0020312150450967317,1.0
2006-05-19,2006-05-26,-0.0016684025377048826,-0.004717100108935935,0.6097395142462105,0.003048697571231053,1.0
2006-05-26,2006-06-02,0.0018673588231553184,-0.0011504657520305485,0.6035649150371734,0.003017824575185867,1.0
2006-06-02,2006-06-09,-0.0631140183470482,-0.06514647198764675,0.40649072811971104,0.002032453640598555,1.0
2006-06-09,2006-06-16,-0.007626943226575357,-0.009675757913339831,0.40976293735289476,0.0020488146867644738,1.0
2006-06-16,2006-06-23,0.002583924009844663,0.0015431214215455853,0.20816051765981552,0.0010408025882990776,1.0
2006-06-23,2006-06-30,0.0452388286908684,0.04423298238010526,0.20116926215262826,0.0010058463107631413,1.0
2006-06-30,2006-07-07,-0.0035982341091119977,-0.004598591648339954,0.20007150784559113,0.0010003575392279556,1.0
2006-07-07,2006-07-14,-0.025618600109870427,-0.026640635558199077,0.20440708966572982,0.001022035448328649,1.0
2006-07-14,2006-07-21,-0.014935494742753819,-0.015993192214993374,0.21153949444791098,0.001057697472239555,1.0
2006-07-21,2006-07-28,0.049029696933544684,0.047981035493971196,0.20973228791469742,0.001048661439573487,1.0
2006-07-28,2006-08-04,-0.0008247552697264072,-0.003824755269726408,0.6000000000000001,0.0030000000000000005,1.0
2006-08-04,2006-08-11,-0.015047959412983314,-0.018062105746581666,0.6028292667196702,0.003014146333598351,1.0
2006-08-11,2006-08-18,0.025918930905365657,0.0248952308070416,0.20474001966481142,0.0010237000983240572,1.0
2006-08-18,2006-08-25,-0.006308094204080784,-0.007359316013095408,0.21024436180292488,0.0010512218090146246,1.0
2006-08-25,2006-09-01,0.01902386563850356,0.015997608269607333,0.6052514737792456,0.003026257368896228,1.0
2006-09-01,2006-09-08,-0.010704786677458802,-0.012711969303665197,0.40143652524127893,0.0020071826262063946,1.0
2006-09-08,2006-09-15,0.0032087366175653767,0.003188384144183401,0.004070494676395114,2.035247338197557e-05,1.0
2006-09-15,2006-09-22,0.0008896964303638287,-0.002166761193075447,0.6112915246878551,0.0030564576234392753,1.0
2006-09-22,2006-09-29,0.018600235780264953,0.016569375036691165,0.40617214871475793,0.0020308607435737896,1.0
2006-09-29,2006-10-06,0.014220958732854474,0.014207279767719835,0.0027357930269277103,1.3678965134638552e-05,1.0
2006-10-06,2006-10-13,0.020268913995943817,0.019266543128501044,0.20047417348855456,0.0010023708674427728,1.0
2006-10-13,2006-10-20,0.00034421759679161825,-0.0006792255515181166,0.204688629661947,0.001023443148309735,1.0
2006-10-20,2006-10-27,0.008470402290508484,0.007456575779652306,0.20276530217123545,0.0010138265108561772,1.0
2006-10-27,2006-11-03,0.007811068527176169,0.006804949489254347,0.2012238075843643,0.0010061190379218215,1.0
