variant,decision_date,realization_date,cost_bps,annual_borrow_fee,long_exposure,short_exposure,invested_weight,turnover,gross_return,trading_cost,borrow_cost,net_return
normalized_unconfirmed,2005-02-10,2005-02-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-11,2005-02-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-14,2005-02-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-15,2005-02-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-16,2005-02-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-17,2005-02-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-18,2005-02-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-22,2005-02-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-23,2005-02-24,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-24,2005-02-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-25,2005-02-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-02-28,2005-03-01,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-01,2005-03-02,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-02,2005-03-03,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-03,2005-03-04,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-04,2005-03-07,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-07,2005-03-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-08,2005-03-09,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-09,2005-03-10,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-10,2005-03-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-11,2005-03-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-14,2005-03-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-15,2005-03-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-16,2005-03-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-17,2005-03-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-18,2005-03-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-21,2005-03-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-22,2005-03-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-23,2005-03-24,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-03-24,2005-03-28,50,0.03,0,0.2,0.2,0.2,-0.000385904464361,0.001,2.38095238095e-05,-0.00140971398817
normalized_unconfirmed,2005-03-28,2005-03-29,50,0.03,0,0.4,0.4,0.200463264133,0.00292585286981,0.00100231632066,4.7619047619e-05,0.00187591750153
normalized_unconfirmed,2005-03-29,2005-03-30,50,0.03,0,0.4,0.4,0.00408424412036,-0.00660445513735,2.04212206018e-05,4.7619047619e-05,-0.00667249540557
normalized_unconfirmed,2005-03-30,2005-03-31,50,0.03,0,0.4,0.4,0.0093077095424,0.00124358957533,4.6538547712e-05,4.7619047619e-05,0.00114943198
normalized_unconfirmed,2005-03-31,2005-04-01,50,0.03,0,0.4,0.4,0.0017388629736,0.00292199019492,8.69431486798e-06,4.7619047619e-05,0.00286567683243
normalized_unconfirmed,2005-04-01,2005-04-04,50,0.03,0,0.4,0.4,0.00407886786099,-0.00177687463706,2.03943393049e-05,4.7619047619e-05,-0.00184488802398
normalized_unconfirmed,2005-04-04,2005-04-05,50,0.03,0,0.4,0.4,0.00249205255687,-0.00150074540295,1.24602627843e-05,4.7619047619e-05,-0.00156082471335
normalized_unconfirmed,2005-04-05,2005-04-06,50,0.03,0,0.2,0.2,0.202104201435,-0.000693795406207,0.00101052100717,2.38095238095e-05,-0.00172812593719
normalized_unconfirmed,2005-04-06,2005-04-07,50,0.03,0,0,0,0.200833132511,0,0.00100416566255,0,-0.00100416566255
normalized_unconfirmed,2005-04-07,2005-04-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-08,2005-04-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-11,2005-04-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-12,2005-04-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-13,2005-04-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-14,2005-04-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-15,2005-04-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-18,2005-04-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-19,2005-04-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-20,2005-04-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-21,2005-04-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-22,2005-04-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-25,2005-04-26,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-26,2005-04-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-27,2005-04-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-28,2005-04-29,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-04-29,2005-05-02,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-02,2005-05-03,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-03,2005-05-04,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-04,2005-05-05,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-05,2005-05-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-06,2005-05-09,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-09,2005-05-10,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-10,2005-05-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-11,2005-05-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-12,2005-05-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-13,2005-05-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-16,2005-05-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-17,2005-05-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-18,2005-05-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-19,2005-05-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-20,2005-05-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-23,2005-05-24,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-24,2005-05-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-25,2005-05-26,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-26,2005-05-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-27,2005-05-31,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-05-31,2005-06-01,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-01,2005-06-02,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-02,2005-06-03,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-03,2005-06-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-06,2005-06-07,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-07,2005-06-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-08,2005-06-09,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-09,2005-06-10,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-10,2005-06-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-13,2005-06-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-14,2005-06-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-15,2005-06-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-16,2005-06-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-17,2005-06-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-20,2005-06-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-21,2005-06-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-22,2005-06-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-23,2005-06-24,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-24,2005-06-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-27,2005-06-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-28,2005-06-29,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-29,2005-06-30,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-06-30,2005-07-01,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-01,2005-07-05,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-05,2005-07-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-06,2005-07-07,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-07,2005-07-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-08,2005-07-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-11,2005-07-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-12,2005-07-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-13,2005-07-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-14,2005-07-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-15,2005-07-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-18,2005-07-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-19,2005-07-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-20,2005-07-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-21,2005-07-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-22,2005-07-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-25,2005-07-26,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-26,2005-07-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-27,2005-07-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-28,2005-07-29,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-07-29,2005-08-01,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-01,2005-08-02,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-02,2005-08-03,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-03,2005-08-04,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-04,2005-08-05,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-05,2005-08-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-08,2005-08-09,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-09,2005-08-10,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-10,2005-08-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-11,2005-08-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-12,2005-08-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-15,2005-08-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-16,2005-08-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-17,2005-08-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-18,2005-08-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-19,2005-08-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-22,2005-08-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-23,2005-08-24,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-24,2005-08-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-25,2005-08-26,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-26,2005-08-29,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-29,2005-08-30,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-30,2005-08-31,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-08-31,2005-09-01,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-01,2005-09-02,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-02,2005-09-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-06,2005-09-07,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-07,2005-09-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-08,2005-09-09,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-09,2005-09-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-12,2005-09-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-13,2005-09-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-14,2005-09-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-15,2005-09-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-16,2005-09-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-19,2005-09-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-20,2005-09-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-21,2005-09-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-22,2005-09-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-23,2005-09-26,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-26,2005-09-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-27,2005-09-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-28,2005-09-29,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-29,2005-09-30,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-09-30,2005-10-03,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-03,2005-10-04,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-04,2005-10-05,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-05,2005-10-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-06,2005-10-07,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-07,2005-10-10,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-10,2005-10-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-11,2005-10-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-12,2005-10-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-13,2005-10-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-14,2005-10-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-17,2005-10-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-18,2005-10-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-19,2005-10-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-20,2005-10-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-21,2005-10-24,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-24,2005-10-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-25,2005-10-26,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-26,2005-10-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-27,2005-10-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-28,2005-10-31,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-10-31,2005-11-01,50,0.03,0,0.2,0.2,0.2,-0.000599365005218,0.001,2.38095238095e-05,-0.00162317452903
normalized_unconfirmed,2005-11-01,2005-11-02,50,0.03,0,0.2,0.2,0.000719669350885,-0.00209150035968,3.59834675443e-06,2.38095238095e-05,-0.00211890823025
normalized_unconfirmed,2005-11-02,2005-11-03,50,0.03,0,0.2,0.2,0.00251506068194,-0.000854139893183,1.25753034097e-05,2.38095238095e-05,-0.000890524720402
normalized_unconfirmed,2005-11-03,2005-11-04,50,0.03,0,0.2,0.2,0.00102584408618,0.000261687628504,5.12922043089e-06,2.38095238095e-05,0.000232748884264
normalized_unconfirmed,2005-11-04,2005-11-07,50,0.03,0,0.2,0.2,0.000313942999206,-0.000196591463328,1.56971499603e-06,2.38095238095e-05,-0.000221970702133
normalized_unconfirmed,2005-11-07,2005-11-08,50,0.03,0,0.2,0.2,0.000235956142957,0,1.17978071478e-06,2.38095238095e-05,-2.49893045243e-05
normalized_unconfirmed,2005-11-08,2005-11-09,50,0.03,0,0.2,0.2,0,-0.000261846273008,0,2.38095238095e-05,-0.000285655796818
normalized_unconfirmed,2005-11-09,2005-11-10,50,0.03,0,0,0,0.200314297825,0,0.00100157148913,0,-0.00100157148913
normalized_unconfirmed,2005-11-10,2005-11-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-11,2005-11-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-14,2005-11-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-15,2005-11-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-16,2005-11-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-17,2005-11-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-18,2005-11-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-21,2005-11-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-22,2005-11-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-23,2005-11-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-25,2005-11-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-28,2005-11-29,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-29,2005-11-30,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-11-30,2005-12-01,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-01,2005-12-02,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-02,2005-12-05,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-05,2005-12-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-06,2005-12-07,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-07,2005-12-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-08,2005-12-09,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-09,2005-12-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-12,2005-12-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-13,2005-12-14,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-14,2005-12-15,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-15,2005-12-16,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-16,2005-12-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-19,2005-12-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-20,2005-12-21,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-21,2005-12-22,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-22,2005-12-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-23,2005-12-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-27,2005-12-28,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-28,2005-12-29,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-29,2005-12-30,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2005-12-30,2006-01-03,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-03,2006-01-04,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-04,2006-01-05,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-05,2006-01-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-06,2006-01-09,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-09,2006-01-10,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-10,2006-01-11,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-11,2006-01-12,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-12,2006-01-13,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-13,2006-01-17,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-17,2006-01-18,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-18,2006-01-19,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-19,2006-01-20,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-20,2006-01-23,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-23,2006-01-24,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-24,2006-01-25,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-25,2006-01-26,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-26,2006-01-27,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-27,2006-01-30,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-30,2006-01-31,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-01-31,2006-02-01,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-02-01,2006-02-02,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-02-02,2006-02-03,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-02-03,2006-02-06,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-02-06,2006-02-07,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-02-07,2006-02-08,50,0.03,0,0,0,0,0,0,0,0
normalized_unconfirmed,2006-02-08,2006-02-09,50,0.03,0,0,0,0,0,0,0,0
