week,index,causal_probability
2012-01-06 00:00:00+00:00,0.3150694538495397,0.0
2012-01-13 00:00:00+00:00,0.19740527377080458,0.18855770523610058
2012-01-20 00:00:00+00:00,0.14970847901886103,0.18859084125876258
2012-01-27 00:00:00+00:00,0.07878686103958513,0.19855316355680477
2012-02-03 00:00:00+00:00,0.08488109793526406,0.573066200931873
2012-02-10 00:00:00+00:00,0.07590175826076956,0.7871521336632215
2012-02-17 00:00:00+00:00,0.053220385815171405,0.8634744615180043
2012-02-24 00:00:00+00:00,0.08448099776207613,0.8828915539343154
2012-03-02 00:00:00+00:00,0.057416328274419615,0.8765371207497035
2012-03-09 00:00:00+00:00,0.11255314210485577,0.8844466987369748
2012-03-16 00:00:00+00:00,0.2120823764984882,0.8246411085968407
2012-03-23 00:00:00+00:00,0.2050506172117432,0.1886309910903189
2012-03-30 00:00:00+00:00,0.14985079860672143,0.18856845170923328
2012-04-06 00:00:00+00:00,0.17180638141923188,0.1984173230273944
2012-04-13 00:00:00+00:00,0.1349116292161388,0.18956371092593685
2012-04-20 00:00:00+00:00,0.1816590486985257,0.22474418636540622
2012-04-27 00:00:00+00:00,0.20694452740791594,0.18890824850678348
2012-05-04 00:00:00+00:00,0.16351671911478577,0.18856577713813824
2012-05-11 00:00:00+00:00,0.11064096331346147,0.19098602498157446
2012-05-18 00:00:00+00:00,0.03187520365803639,0.35023696240054375
2012-05-25 00:00:00+00:00,0.04041878773978888,0.7199703300521578
2012-06-01 00:00:00+00:00,0.09097541268411044,0.8578525812647954
2012-06-08 00:00:00+00:00,0.04991527170717125,0.86428651076517
2012-06-15 00:00:00+00:00,0.03164670878106228,0.882967999597323
2012-06-22 00:00:00+00:00,0.061745914612094215,0.8823734320630292
2012-06-29 00:00:00+00:00,0.09216485896005039,0.8847815129507223
2012-07-06 00:00:00+00:00,0.09489946149751322,0.870204336384321
2012-07-13 00:00:00+00:00,0.07609464328955749,0.8624915962244489
2012-07-20 00:00:00+00:00,0.10606247973373832,0.8775842351086792
2012-07-27 00:00:00+00:00,0.08831830016975438,0.8424657189656816
2012-08-03 00:00:00+00:00,0.08231793724091166,0.8635323184872256
2012-08-10 00:00:00+00:00,0.10361486692489116,0.8740368752252331
2012-08-17 00:00:00+00:00,0.10991723401135403,0.8472173152180528
2012-08-24 00:00:00+00:00,0.10712295271729366,0.8126339691535799
2012-08-31 00:00:00+00:00,0.06348874894294199,0.8055476999271166
2012-09-07 00:00:00+00:00,0.0485824490827135,0.8730925228921831
2012-09-14 00:00:00+00:00,0.13604633280501544,0.8840889371218896
2012-09-21 00:00:00+00:00,0.1208271633725631,0.6251781737607993
2012-09-28 00:00:00+00:00,0.08945045715934236,0.5603704293586457
2012-10-05 00:00:00+00:00,0.04794052983153544,0.7659233230708511
2012-10-12 00:00:00+00:00,0.03455487817111661,0.8681162912234225
2012-10-19 00:00:00+00:00,0.05641168314558957,0.8809840850327103
2012-10-26 00:00:00+00:00,0.0505011195301916,0.8851011322249597
2012-11-02 00:00:00+00:00,0.04478971366675654,0.8857369402587797
2012-11-09 00:00:00+00:00,0.06621635043497351,0.8854777191349309
