Date,source_return,exposure,exposure_turnover,turnover,financing_cost,exposure_cost,net_return,wealth,drawdown
2023-11-29,0.0009259530884044853,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0010979175509817972,1.3516818651794795,-0.005973160170643976
2023-11-30,0.0007322828732900799,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0008558297820887903,1.3528386747756096,-0.005122442396922278
2023-12-01,0.0024815337834227513,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0030423934197546295,1.3569545422577363,-0.002095633462209312
2023-12-04,-0.011136933871546462,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.013980691148956887,1.3379833798992569,-0.016047026206969517
2023-12-05,0.003598935888672772,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.004439146051317155,1.3439228835368646,-0.011679115248674377
2023-12-06,-0.010307377710091936,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.01294374594713873,1.3265274871598174,-0.024471689695146903
2023-12-07,0.011041686547214491,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.013742584374494304,1.344757403077197,-0.011065409581074714
2023-12-08,0.008287540446826336,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.01029990174900911,1.3586082722051447,-0.0008794804635632314
2023-12-11,0.007644166843925104,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.00949568474538257,1.3715091880504737,0.0
2023-12-12,0.006175506312875445,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.007659859081570497,1.3820147551600195,0.0
2023-12-13,0.010903833792882622,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.013570268431579468,1.4007690663639445,0.0
2023-12-14,0.0009235987457270056,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0010949746226349476,1.4023028729437852,0.0
2023-12-15,0.004389539718329338,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.005427400838387863,1.409913732732074,0.0
2023-12-18,0.0028403653995705547,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0034909329399393837,1.4148356470241412,0.0
2023-12-19,0.004603435680807566,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.005694770791485648,1.422892811741567,0.0
2023-12-20,-0.015376822418083913,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.0192805518321287,1.3954586531332203,-0.019280551832128734
2023-12-21,0.01079605517797999,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.013435545162951179,1.4142074008904226,-0.006104051394084764
2023-12-22,0.0011012403582653096,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0013170266383078276,1.4160699497094873,-0.004795063954064593
2023-12-26,0.005071917353705935,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.006280372882608609,1.4249633970215196,0.0
2023-12-27,-7.720293344581908e-05,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.00015602747633108337,1.4247410635788182,-0.0001560274763310332
2023-12-28,0.00022820857393601734,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.00022573690789621216,1.4250626802210633,0.0
2023-12-29,-0.00485441778930551,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.006127546046155697,1.4163305430293507,-0.00612754604615573
2024-01-02,-0.02106096604087415,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.026385731360616498,1.3789596258031422,-0.03235159762289841
2024-01-03,-0.010026576762169559,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.012592744762235758,1.3615947391979752,-0.04453694697361843
2024-01-04,-0.006707629384692715,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.008444060540389703,1.3500973507887115,-0.052604934837478745
2024-01-05,0.000454296278188826,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.000508346538212223,1.3507836681032346,-0.05212332983578394
2024-01-08,0.022131828470913772,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.027605261779118408,1.3880724048681823,-0.02595694622158151
2024-01-09,-8.592498607129517e-05,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.0001669300421129285,1.387840693883182,-0.026119543269568446
2024-01-10,0.007917996928343607,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.009837972350905699,1.4014942322570665,-0.016538534263167093
2024-01-11,0.0017611259921055389,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.002141883680608114,1.4044960698816045,-0.014432074199198341
2024-01-12,0.0026716133452859836,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.00327999287208367,1.4091028069796856,-0.011199418427617513
2024-01-16,0.0009924517884696282,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0011810409260632258,1.4107670150637592,-0.010031604473065281
2024-01-17,-0.003905010611233606,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.004940787073565817,1.403796715631919,-0.014922827524923576
2024-01-18,0.01782967133495106,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.022227565359165015,1.4349996988796088,0.0
2024-01-19,0.02141813961988004,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.02671315071532624,1.4733330621122274,0.0
2024-01-22,0.004187977847725843,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0051754485001334945,1.4809582214987331,0.0
2024-01-23,0.0026413532101707826,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0032421677031896686,1.4857597364142496,0.0
2024-01-24,0.005860565977761523,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.007266183662678094,1.496555539537648,0.0
2024-01-25,0.002210043628196434,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.002703030725721733,1.500600775143767,0.0
2024-01-26,-0.009983117073727787,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.012538420151683544,1.4817856121450725,-0.012538420151683605
2024-01-29,0.01042333832800324,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.01296964910048024,1.5010038515767345,0.0
2024-01-30,-0.007411499184487802,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.009323897790133562,1.4870086450820363,-0.00932389779013354
2024-01-31,-0.021648478671369653,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.027120122148735874,1.4466807889911855,-0.036191154691898486
2024-02-01,0.013150347409353058,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.016378410452167515,1.4703751207465487,-0.020405497826012753
2024-02-02,0.008983868912048498,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.011170312330536813,1.4867996700883386,-0.00946312127945248
2024-02-05,-0.0010643411538932002,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.0013899502518903096,1.484733092512389,-0.010839918263536696
2024-02-06,-0.0016485079639649847,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.0021201587644800405,1.4815852226333852,-0.012937094680304129
2024-02-07,0.011393746416167527,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0141826592106856,1.502598040937582,0.0
2024-02-08,0.00485427191090082,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.006008316079102216,1.5116261249073748,0.0
2024-02-09,0.013908594311585087,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.01732621907995755,1.537816890314507,0.0
2024-02-12,-0.005132943661994016,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.00647570338701633,1.5278584442692866,-0.006475703387016196
2024-02-13,-0.021287154055698587,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.026668466379147042,1.4871128027161953,-0.0329714726881053
2024-02-14,0.013450858873150118,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.01675404978191384,1.5120279646442238,-0.016769828600990966
2024-02-15,0.0006833631772154014,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0007946801619954422,1.5132295432721088,-0.015988475089104948
2024-02-16,-0.009885150592073289,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.01241596204961542,1.4944413426904855,-0.028205924838782814
2024-02-20,-0.013318911710380132,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.016708163447498973,1.469471972474113,-0.044442819083887475
2024-02-21,-0.008050312444395913,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.0101224143650187,1.4545973682709485,-0.054115364818589584
2024-02-22,0.0279593201877526,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.03488962642516694,1.505347727048953,-0.02111380325580481
2024-02-23,-0.006030661659244485,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.007597850883579416,1.4939103194908998,-0.028551234610661447
2024-02-26,0.0008269630178459053,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0009741799627835721,1.4953656569903435,-0.02760486868854828
2024-02-27,0.003525352158579409,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.0043471663887004516,1.501866260313229,-0.023377705257175196
2024-02-28,-0.006097578526095049,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.007681496967142621,1.490329679189579,-0.030879626452286035
2024-02-29,0.004138920839303006,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.005114127239604948,1.497951414797914,-0.02592342155146954
2024-03-01,0.011457706508782417,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.014262609326454212,1.519316110617186,-0.012030547859009033
2024-03-04,-0.00459460698074321,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.005802782535452822,1.5104998496246644,-0.017763519741453626
2024-03-05,-0.017967843553222784,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.022519328251052288,1.4764844076878014,-0.039882825460554217
2024-03-06,0.009753376882835063,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.01213219729402002,1.4943974078234141,-0.02823449447366455
2024-03-07,0.012942414925622758,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.01611849484750464,1.51848484474154,-0.012571097179855606
2024-03-08,-0.009901055907925671,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.012435843694430898,1.499601204559972,-0.024850608674690355
2024-03-11,-0.005602104546387876,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.007062154492508655,1.4890107891762174,-0.03173726432950552
2024-03-12,0.004973234480877942,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.006157019291573617,1.4981786573305367,-0.025775651986670423
2024-03-13,-0.002620452894075753,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.003335089927118501,1.4931820967814498,-0.02902477779648316
2024-03-14,-0.004176238639581942,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.005279822109001237,1.4852983609340982,-0.03415135424196569
2024-03-15,-0.007351149948242486,1.25,0.0,0.0,5.9523809523809524e-05,0.0,-0.009248461244826917,1.4715616366059943,-0.043083968010627416
2024-03-18,0.0026071378162986214,1.25,0.0,0.0,5.9523809523809524e-05,0.0,0.003199398460849467,1.4762697486411964,-0.04002241233071857
