version,state,sleeve,bucket,n_weeks,avg_sleeve_weight,standalone_ann_return,standalone_sharpe,ann_contribution_mean,cumulative_contribution,avg_SPY_exposure,avg_QQQ_exposure,avg_IWM_exposure,avg_GLD_exposure,avg_TLT_exposure,avg_HYG_exposure,avg_LQD_exposure,avg_IEF_exposure,avg_SHY_exposure,avg_BIL_exposure,offense_quality_rank,is_weak_confirmed_sleeve,uplift_if_shift_1pp_to_comp_off_ann_pp,uplift_if_shift_1pp_to_cta_ann_pp,recovery_fragile_standalone_ann_return,recovery_fragile_standalone_sharpe,recovery_fragile_ann_contribution_mean,avg_offensive_total,avg_dual_momentum_topn,avg_cta_trend_long_only,avg_composite_selective_signals,avg_composite_regime_offense_component,recovery_confirmed_dual_share_of_offense,recovery_confirmed_css_share_of_offense
improved_phasebbb_offense_defense_composition_combo,recovery_confirmed,composite_regime_offense_component,offense,44,0.21295663332269713,0.31620311698715087,2.8011599024011664,0.0635447512495953,0.0548550158518204,0.007113195228345811,0.030348599551755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018715150584927377,1,False,0.0,-0.21927641193099334,0.41285703796451556,3.816669977164329,0.05092894112332095,0.5918376820638288,0.09303264249665451,0.16075407523347277,0.1250943310110044,0.21295663332269713,0.15719283397474018,0.2113659450928864
improved_phasebbb_offense_defense_composition_combo,recovery_confirmed,cta_trend_long_only,offense,44,0.16075407523347277,0.09692670505615752,1.0170234710188066,0.01856450935410596,0.015701213773156697,0.016003860269416057,0.018717443035971334,0.004344261706226926,0.020632998734694045,0.01843634163212686,0.00512863329614739,0.02212033801816868,0.0,0.0,0.0,2,False,0.21927641193099334,0.0,0.16099892710709107,1.7959106034271137,0.017537403899176747,0.5918376820638288,0.09303264249665451,0.16075407523347277,0.1250943310110044,0.21295663332269713,0.15719283397474018,0.2113659450928864
improved_phasebbb_offense_defense_composition_combo,recovery_confirmed,dual_momentum_topn,offense,44,0.09303264249665451,0.001042729812852805,0.010553314556758875,-0.0013545868961833162,-0.001181878772111511,0.016400797880166226,0.0,0.0,0.02092024088932876,0.0184736707916997,0.0021055524840806316,0.006873448562845815,0.0,0.0,0.0,3,True,0.31516038717429806,0.09588397524330472,0.10897262099505034,1.41000096095416,0.011202229567283834,0.5918376820638288,0.09303264249665451,0.16075407523347277,0.1250943310110044,0.21295663332269713,0.15719283397474018,0.2113659450928864
improved_phasebbb_offense_defense_composition_combo,recovery_confirmed,composite_selective_signals,offense,44,0.1250943310110044,-0.014439163815455625,-0.21553027190631752,0.005077189781150842,0.004274957771979615,0.00143254159271885,0.0,0.0,0.024764629328259923,0.01919538202963801,0.02055561909616758,0.0312735827527511,0.0,0.0,0.0,4,True,0.3306422808026065,0.11136586887161315,0.026438767406250507,0.4227327860389162,0.008295782735955557,0.5918376820638288,0.09303264249665451,0.16075407523347277,0.1250943310110044,0.21295663332269713,0.15719283397474018,0.2113659450928864
improved_phaseccc_confirmed_cap_css,recovery_confirmed,composite_regime_offense_component,offense,44,0.21359635454267883,0.31620311698715087,2.8011599024011664,0.06379120716810588,0.05507385196687298,0.007113195228345811,0.030348599551755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019021582451121267,1,False,0.0,-0.21927641193099334,0.41285703796451556,3.816669977164329,0.05092894112332095,0.5918420864771307,0.09303264249665451,0.1610072601212119,0.12420582931658547,0.21359635454267883,0.157191664165724,0.20986312422610198
improved_phaseccc_confirmed_cap_css,recovery_confirmed,cta_trend_long_only,offense,44,0.1610072601212119,0.09692670505615752,1.0170234710188066,0.018593383803275732,0.015725864692793134,0.016024848185937333,0.018747378269707547,0.004355537827284247,0.020655666178002973,0.018487599964051287,0.0051309905245885455,0.022176794301067008,0.0,0.0,0.0,2,False,0.21927641193099334,0.0,0.16099892710709107,1.7959106034271137,0.017537403899176747,0.5918420864771307,0.09303264249665451,0.1610072601212119,0.12420582931658547,0.21359635454267883,0.157191664165724,0.20986312422610198
improved_phaseccc_confirmed_cap_css,recovery_confirmed,dual_momentum_topn,offense,44,0.09303264249665451,0.001042729812852805,0.010553314556758875,-0.0013545868961833162,-0.001181878772111511,0.016400797880166226,0.0,0.0,0.02092024088932876,0.0184736707916997,0.0021055524840806316,0.006873448562845815,0.0,0.0,0.0,3,True,0.31516038717429806,0.09588397524330472,0.10897262099505034,1.41000096095416,0.011202229567283834,0.5918420864771307,0.09303264249665451,0.1610072601212119,0.12420582931658547,0.21359635454267883,0.157191664165724,0.20986312422610198
improved_phaseccc_confirmed_cap_css,recovery_confirmed,composite_selective_signals,offense,44,0.12420582931658547,-0.014439163815455625,-0.21553027190631752,0.00519525420340763,0.004376097397226664,0.00143254159271885,0.0,0.0,0.024543891943793018,0.01899682382922616,0.020424263880297323,0.031051457329146367,0.0,0.0,0.0,4,True,0.3306422808026065,0.11136586887161315,0.026438767406250507,0.4227327860389162,0.008295782735955557,0.5918420864771307,0.09303264249665451,0.1610072601212119,0.12420582931658547,0.21359635454267883,0.157191664165724,0.20986312422610198
improved_phaseccc_confirmed_cap_dual,recovery_confirmed,composite_regime_offense_component,offense,44,0.21838003079182847,0.31620311698715087,2.8011599024011664,0.06471514480830377,0.05587370472502262,0.007302340528867365,0.03186257653611615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867976101351377,1,False,0.0,-0.21927641193099334,0.41285703796451556,3.816669977164329,0.051176795075518755,0.5908052694954029,0.08379242802740262,0.163653680975359,0.12497912970081271,0.21838003079182847,0.14182748928249805,0.21154030973277427
improved_phaseccc_confirmed_cap_dual,recovery_confirmed,cta_trend_long_only,offense,44,0.163653680975359,0.09692670505615752,1.0170234710188066,0.018395911052639324,0.015551200311804791,0.01630632386226937,0.01924589865876843,0.004429068183782144,0.02115193812569294,0.01885008910903148,0.005178645649171697,0.022442554324431683,0.0,0.0,0.0,2,False,0.21927641193099334,0.0,0.16099892710709107,1.7959106034271137,0.017569171028709897,0.5908052694954029,0.08379242802740262,0.163653680975359,0.12497912970081271,0.21838003079182847,0.14182748928249805,0.21154030973277427
improved_phaseccc_confirmed_cap_dual,recovery_confirmed,dual_momentum_topn,offense,44,0.08379242802740262,0.001042729812852805,0.010553314556758875,0.0001184683907597801,7.047890094225018e-05,0.014219274385986693,0.0,0.0,0.018637871894596217,0.015878589948655722,0.0020324384677413033,0.00626473438187686,0.0,0.0,0.0,3,True,0.31516038717429806,0.09588397524330472,0.10897262099505034,1.41000096095416,0.011327902253763088,0.5908052694954029,0.08379242802740262,0.163653680975359,0.12497912970081271,0.21838003079182847,0.14182748928249805,0.21154030973277427
improved_phaseccc_confirmed_cap_dual,recovery_confirmed,composite_selective_signals,offense,44,0.12497912970081271,-0.014439163815455625,-0.21553027190631752,0.005097423829036051,0.004292175746821725,0.00143254159271885,0.0,0.0,0.02473579608439799,0.019166453140667814,0.02053817652301238,0.031244782425203177,0.0,0.0,0.0,4,True,0.3306422808026065,0.11136586887161315,0.026438767406250507,0.4227327860389162,0.008295632460159491,0.5908052694954029,0.08379242802740262,0.163653680975359,0.12497912970081271,0.21838003079182847,0.14182748928249805,0.21154030973277427
improved_phaseccc_confirmed_cap_dual_css,recovery_confirmed,composite_regime_offense_component,offense,44,0.22805787687669812,0.31620311698715087,2.8011599024011664,0.06835540091075333,0.05908786857834647,0.007567194670797159,0.032985576874196204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02014713459918358,1,False,0.0,-0.21927641193099334,0.41285703796451556,3.816669977164329,0.051464377607106274,0.5901721630345714,0.07601699541347808,0.1648268008282183,0.12127048991617685,0.22805787687669812,0.12880477964702838,0.2054832428771687
improved_phaseccc_confirmed_cap_dual_css,recovery_confirmed,cta_trend_long_only,offense,44,0.1648268008282183,0.09692670505615752,1.0170234710188066,0.018570857635203525,0.015700822961221883,0.016363583355720194,0.0192866857356949,0.004468100655472863,0.02122838737717117,0.019042081447210726,0.005221474633362502,0.02280111723574022,0.0,0.0,0.0,2,False,0.21927641193099334,0.0,0.16099892710709107,1.7959106034271137,0.017573470523081763,0.5901721630345714,0.07601699541347808,0.1648268008282183,0.12127048991617685,0.22805787687669812,0.12880477964702838,0.2054832428771687
improved_phaseccc_confirmed_cap_dual_css,recovery_confirmed,dual_momentum_topn,offense,44,0.07601699541347808,0.001042729812852805,0.010553314556758875,0.001090402520496083,0.0008982108723867288,0.012826952022871803,0.0,0.0,0.01722479254504739,0.013898214875391161,0.001934322375938779,0.005280529594473182,0.0,0.0,0.0,3,True,0.31516038717429806,0.09588397524330472,0.10897262099505034,1.41000096095416,0.011428419318223478,0.5901721630345714,0.07601699541347808,0.1648268008282183,0.12127048991617685,0.22805787687669812,0.12880477964702838,0.2054832428771687
improved_phaseccc_confirmed_cap_dual_css,recovery_confirmed,composite_selective_signals,offense,44,0.12127048991617685,-0.014439163815455625,-0.21553027190631752,0.004987528837084129,0.004201077166867462,0.00143254159271885,0.0,0.0,0.023931716954844598,0.018394984461563152,0.019996129608886613,0.030317622479044213,0.0,0.0,0.0,4,True,0.3306422808026065,0.11136586887161315,0.026438767406250507,0.4227327860389162,0.008295458090575107,0.5901721630345714,0.07601699541347808,0.1648268008282183,0.12127048991617685,0.22805787687669812,0.12880477964702838,0.2054832428771687
improved_phaseccc_conservative_confirmed_pruning,recovery_confirmed,composite_regime_offense_component,offense,44,0.21588388533599992,0.31620311698715087,2.8011599024011664,0.06396359610955839,0.05521370983955953,0.007200473551202059,0.03144394700488437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018715150584927377,1,False,0.0,-0.21927641193099334,0.41285703796451556,3.816669977164329,0.051066216894371665,0.5911254563555585,0.08804833295373254,0.16218057780988307,0.1250126602559429,0.21588388533599992,0.14895033195926516,0.21148245082639197
improved_phaseccc_conservative_confirmed_pruning,recovery_confirmed,cta_trend_long_only,offense,44,0.16218057780988307,0.09692670505615752,1.0170234710188066,0.01841715152634222,0.01557172046150912,0.016170708263293133,0.01903052651094124,0.00438792629566633,0.02092935486316522,0.018636582259602442,0.005141926540197606,0.022210346253353462,0.0,0.0,0.0,2,False,0.21927641193099334,0.0,0.16099892710709107,1.7959106034271137,0.017553746574814455,0.5911254563555585,0.08804833295373254,0.16218057780988307,0.1250126602559429,0.21588388533599992,0.14895033195926516,0.21148245082639197
improved_phaseccc_conservative_confirmed_pruning,recovery_confirmed,dual_momentum_topn,offense,44,0.08804833295373254,0.001042729812852805,0.010553314556758875,-0.00041278548289245723,-0.0003819726141200963,0.015026140387405884,0.0,0.0,0.019482546017540833,0.016985831435693974,0.0020839021106863714,0.006738385826219914,0.0,0.0,0.0,3,True,0.31516038717429806,0.09588397524330472,0.10897262099505034,1.41000096095416,0.011270091550856435,0.5911254563555585,0.08804833295373254,0.16218057780988307,0.1250126602559429,0.21588388533599992,0.14895033195926516,0.21148245082639197
improved_phaseccc_conservative_confirmed_pruning,recovery_confirmed,composite_selective_signals,offense,44,0.1250126602559429,-0.014439163815455625,-0.21553027190631752,0.005091455805568384,0.004287097357456693,0.00143254159271885,0.0,0.0,0.024744211639494543,0.019174899239128212,0.0205432243516145,0.031253165063985726,0.0,0.0,0.0,4,True,0.3306422808026065,0.11136586887161315,0.026438767406250507,0.4227327860389162,0.008295699505173693,0.5911254563555585,0.08804833295373254,0.16218057780988307,0.1250126602559429,0.21588388533599992,0.14895033195926516,0.21148245082639197
improved_phaseyy_conservative_decomposition,recovery_confirmed,composite_regime_offense_component,offense,44,0.1356173140977424,0.31620311698715087,2.8011599024011664,0.039561804070062837,0.03390598277505252,0.004470651413892526,0.019308651110754502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011090180310303606,1,False,0.0,-0.21927641193099334,0.41285703796451556,3.816669977164329,0.039935825340797884,0.5553436730832169,0.10831920281211307,0.13475949447715255,0.1766476616962089,0.1356173140977424,0.19504895448026777,0.31808710580148936
improved_phaseyy_conservative_decomposition,recovery_confirmed,cta_trend_long_only,offense,44,0.13475949447715255,0.09692670505615752,1.0170234710188066,0.017696987712370434,0.01498471394677603,0.013996904237792514,0.015761809015126613,0.0036770966668816536,0.01724862101116671,0.014624529412890074,0.004265921824240548,0.016907576639582346,0.0,0.0,0.0,2,False,0.21927641193099334,0.0,0.16099892710709107,1.7959106034271137,0.01620970443475548,0.5553436730832169,0.10831920281211307,0.13475949447715255,0.1766476616962089,0.1356173140977424,0.19504895448026777,0.31808710580148936
improved_phaseyy_conservative_decomposition,recovery_confirmed,dual_momentum_topn,offense,44,0.10831920281211307,0.001042729812852805,0.010553314556758875,-0.00401977674176778,-0.003444734975426522,0.020107164944040256,0.0,0.0,0.0244054621448909,0.022923448661914272,0.0022448188990763433,0.00815235141024974,0.0,0.0,0.0,3,True,0.31516038717429806,0.09588397524330472,0.10897262099505034,1.41000096095416,0.010290698853674963,0.5553436730832169,0.10831920281211307,0.13475949447715255,0.1766476616962089,0.1356173140977424,0.19504895448026777,0.31808710580148936
improved_phaseyy_conservative_decomposition,recovery_confirmed,composite_selective_signals,offense,44,0.1766476616962089,-0.014439163815455625,-0.21553027190631752,0.002514222256944066,0.0020659607237307753,0.00143254159271885,0.0,0.0,0.03329027487639146,0.030299837789428175,0.029678088681651137,0.04416191542405223,0.0,0.0,0.0,4,True,0.3306422808026065,0.11136586887161315,0.026438767406250507,0.4227327860389162,0.007598790472365193,0.5553436730832169,0.10831920281211307,0.13475949447715255,0.1766476616962089,0.1356173140977424,0.19504895448026777,0.31808710580148936
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,composite_regime_offense_component,offense,44,0.16361945524564667,0.31620311698715087,2.8011599024011664,0.04807112448174273,0.04131188386035278,0.005337385953474142,0.023068283018376642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014319779578096782,1,False,0.0,-0.21927641193099334,0.41285703796451556,3.816669977164329,0.048938757262616255,0.5946623190078819,0.1144268320211831,0.14316123821906548,0.17345479352198653,0.16361945524564667,0.1924232095487228,0.291686202366704
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,cta_trend_long_only,offense,44,0.14316123821906548,0.09692670505615752,1.0170234710188066,0.01797656282493718,0.015216049549841903,0.014634483675054823,0.01669994671275982,0.003877997186613641,0.018408794984791983,0.01578665441604529,0.0045476146355212434,0.01843907538085819,0.0,0.0,0.0,2,False,0.21927641193099334,0.0,0.16099892710709107,1.7959106034271137,0.017402589693535597,0.5946623190078819,0.1144268320211831,0.14316123821906548,0.17345479352198653,0.16361945524564667,0.1924232095487228,0.291686202366704
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,dual_momentum_topn,offense,44,0.1144268320211831,0.001042729812852805,0.010553314556758875,-0.004359862692810323,-0.0037378350931733806,0.020834802157754753,0.0,0.0,0.025485937528765098,0.024203411392294438,0.0023258406381237444,0.008958370016003038,0.0,0.0,0.0,3,True,0.31516038717429806,0.09588397524330472,0.10897262099505034,1.41000096095416,0.010926036478311429,0.5946623190078819,0.1144268320211831,0.14316123821906548,0.17345479352198653,0.16361945524564667,0.1924232095487228,0.291686202366704
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,composite_selective_signals,offense,44,0.17345479352198653,-0.014439163815455625,-0.21553027190631752,0.0025971280749359053,0.002138832053283579,0.00143254159271885,0.0,0.0,0.03270955028318882,0.02962973437682618,0.029110385658534486,0.04336369838049663,0.0,0.0,0.0,4,True,0.3306422808026065,0.11136586887161315,0.026438767406250507,0.4227327860389162,0.00764669390246582,0.5946623190078819,0.1144268320211831,0.14316123821906548,0.17345479352198653,0.16361945524564667,0.1924232095487228,0.291686202366704
