decision_date,realization_date,core_return,pair_return,allocation_turnover,turnover,short_exposure,net_return
2006-04-28,2006-05-05,0.0114153494,0,0.00180992714,0.00180992714,0,0.00912322984
2006-05-05,2006-05-12,-0.00943706528,0,0.00152141661,0.00152141661,0,-0.00755725931
2006-05-12,2006-05-19,-0.0163771149,0,0.00265512502,0.00265512502,0,-0.0131149676
2006-05-19,2006-05-26,0.000127759468,0,2.04394259e-05,2.04394259e-05,0,0.000102105378
2006-05-26,2006-06-02,0.000283144475,0,4.52928564e-05,4.52928564e-05,0,0.000226289116
2006-06-02,2006-06-09,-0.0287737637,0,0.00471227409,0.00471227409,0,-0.0230425724
2006-06-09,2006-06-16,-0.0015623024,0,0.000250281197,0.000250281197,0,-0.00125109333
2006-06-16,2006-06-23,0.0012441953,0,0.000198873298,0.000198873298,0,0.000994361872
2006-06-23,2006-06-30,0.0210890033,0,0.00331825753,0.00331825753,0,0.0168546114
2006-06-30,2006-07-07,-0.00136850204,0,0.000219200308,0.000219200308,0,-0.00109589764
2006-07-07,2006-07-14,-0.00366406476,0,0.000587973861,0.000587973861,0,-0.00293419168
2006-07-14,2006-07-21,-0.0031563703,0,0.000506297698,0.000506297698,0,-0.00252762773
2006-07-21,2006-07-28,0.0108248628,0,0.00171710808,0.00171710808,0,0.00865130468
2006-07-28,2006-08-04,0.00156789669,0,0.000250549201,0.000250549201,0,0.0012530646
2006-08-04,2006-08-11,-0.00710990236,0,0.00114409188,0.00114409188,0,-0.00569364235
2006-08-11,2006-08-18,0.00749937171,0,0.00119274361,0.00119274361,0,0.00599353365
2006-08-18,2006-08-25,-0.00123097652,0,0.000197150392,0.000197150392,0,-0.000985766964
2006-08-25,2006-09-01,0.00483631908,0,0.000770828675,0.000770828675,0,0.00386520112
2006-09-01,2006-09-08,-0.00290385524,0,0.000465698695,0.000465698695,0,-0.00232541268
2006-09-08,2006-09-15,0.00329165017,0,0.000525280795,0.000525280795,0,0.00263069373
2006-09-15,2006-09-22,-0.000482058468,0,7.7159111e-05,7.7159111e-05,0,-0.00038603257
2006-09-22,2006-09-29,0.00556659408,0,0.000886706305,0.000886706305,0,0.00444884173
2006-09-29,2006-10-06,0.00160804383,0,0.000256956455,0.000256956455,0,0.00128515028
2006-10-06,2006-10-13,0.00644333214,0,0.00102564628,0.00102564628,0,0.00514953748
2006-10-13,2006-10-20,0.00187129072,0,0.000298958963,0.000298958963,0,0.00149553778
2006-10-20,2006-10-27,0.00714106698,0,0.00113608045,0.00113608045,0,0.00570717318
2006-10-27,2006-11-03,-0.00495450481,0,0.000795875303,0.000795875303,0,-0.00396758322
2006-11-03,2006-11-10,0.0117890674,0,0.00186862729,0.00186862729,0,0.00942191081
2006-11-10,2006-11-17,0.00903916026,0,0.00143588231,0.00143588231,0,0.0072241488
2006-11-17,2006-11-24,0.0166041018,0,0.00262182978,0.00262182978,0,0.0132701723
2006-11-24,2006-12-01,-0.000656984286,0,0.000105172763,0.000105172763,0,-0.000526113292
2006-12-01,2006-12-08,0.00120174396,0,0.000192094355,0.000192094355,0,0.000960434697
2006-12-08,2006-12-15,0.00336737444,0,0.000537332392,0.000537332392,0,0.00269121289
2006-12-15,2006-12-22,-0.00819613319,0,0.00132003667,0.00132003667,0,-0.00656350673
2006-12-22,2006-12-29,0.00306154786,0,0.000488650836,0.000488650836,0,0.00244679504
2006-12-29,2007-01-05,-0.0152669346,0,0.00247291257,0.00247291257,0,-0.0122259122
2007-01-05,2007-01-12,0.00901340229,0,0.00143181991,0.00143181991,0,0.00720356273
2007-01-12,2007-01-19,0.00654495047,0,0.00104173758,0.00104173758,0,0.00523075169
2007-01-19,2007-01-26,-0.00148406584,0,0.000237732784,0.000237732784,0,-0.00118844134
2007-01-26,2007-02-02,0.0103380803,0,0.00164052495,0.00164052495,0,0.00826226165
2007-02-02,2007-02-09,0.00164854549,0,0.000263419871,0.000263419871,0,0.00131751929
2007-02-09,2007-02-16,0.00870444205,0,0.00138307958,0.00138307958,0,0.00695663825
2007-02-16,2007-02-23,-0.00259665663,0,0.000416329913,0.000416329913,0,-0.00207940695
2007-02-23,2007-03-02,-0.0333088203,0,0.0054753122,0.0054753122,0,-0.0266744328
2007-03-02,2007-03-09,0.0107644704,0,0.00170761006,0.00170761006,0,0.0086030383
2007-03-09,2007-03-16,-0.00752179513,0,0.00121077297,0.00121077297,0,-0.00602348997
2007-03-16,2007-03-23,0.0239125857,0,0.0037541957,0.0037541957,0,0.0191112976
2007-03-23,2007-03-30,-0.00442376396,0,0.00071031605,0.00071031605,0,-0.00354256275
2007-03-30,2007-04-06,0.00717248917,0,0.00114105093,0.00114105093,0,0.00573228608
2007-04-06,2007-04-13,0.00303038483,-0.00164432576,0.000746389677,0.000746389677,0.02,0.00209171077
2007-04-13,2007-04-20,0.0110367243,-0.00725821052,0.0029057517,0.0029057517,0.1,0.00736320858
2007-04-20,2007-04-27,-0.000843609073,-0.00172993456,0.000141956998,0.000141956998,0.1,-0.00102158396
2007-04-27,2007-05-04,0.00641641615,-0.0155154069,0.00350198249,0.00350198249,0.04,0.00201254162
2007-05-04,2007-05-11,-0.00100066042,0,0.00016023394,0.00016023394,0,-0.000801329509
2007-05-11,2007-05-18,-0.00269091161,0,0.000431474707,0.000431474707,0,-0.00215488667
2007-05-18,2007-05-25,-0.00283321389,0,0.000454344025,0.000454344025,0,-0.00226884283
2007-05-25,2007-06-01,0.00631566177,0,0.00100542594,0.00100542594,0,0.00504750228
2007-06-01,2007-06-08,-0.00911320431,-0.00688473057,0.000359673269,0.000359673269,0.04,-0.00866930792
2007-06-08,2007-06-15,0.00546163165,0.00373188801,0.000275350377,0.000275350377,0.1,0.00511430617
2007-06-15,2007-06-22,-0.00538052763,-0.0040199293,0.000218813522,0.000218813522,0.1,-0.00510950203
2007-06-22,2007-06-29,0.00094480626,-4.98730055e-05,0.000159030067,0.000159030067,0.1,0.000745075257
2007-06-29,2007-07-06,0.0158376965,-0.0102574151,0.00413134842,0.00413134842,0.075,0.0105980175
2007-07-06,2007-07-13,0.0127062094,0.000613465149,0.00191513681,0.00191513681,0.1,0.0102780849
2007-07-13,2007-07-20,-0.00305513811,-0.00559279892,0.000407477438,0.000407477438,0.1,-0.00356470766
2007-07-20,2007-07-27,-0.0312405436,-0.00797963114,0.00382340404,0.00382340404,0.06,-0.0266074781
2007-07-27,2007-08-03,-0.00515600929,0,0.000828378388,0.000828378388,0,-0.00412894933
2007-08-03,2007-08-10,-0.0012976124,0,0.000207833734,0.000207833734,0,-0.00103912909
2007-08-10,2007-08-17,-0.0105105786,0,0.00169595293,0.00169595293,0,-0.00841694264
2007-08-17,2007-08-24,0.0244766646,0,0.00384105339,0.00384105339,0,0.0195621264
2007-08-24,2007-08-31,0.00372729477,0,0.00059459418,0.00059459418,0,0.00297886284
2007-08-31,2007-09-07,-0.00225811091,0,0.000361951607,0.000361951607,0,-0.00180829848
2007-09-07,2007-09-14,0.00651384463,0,0.00103681223,0.00103681223,0,0.00520589164
2007-09-14,2007-09-21,0.00691339726,0,0.00110005944,0.00110005944,0,0.00552521751
2007-09-21,2007-09-28,0.00563631992,0,0.000897763123,0.000897763123,0,0.00450456712
2007-09-28,2007-10-05,0.00782838942,0,0.00124474682,0.00124474682,0,0.0062564878
2007-10-05,2007-10-12,0.00554339217,0,0.000883026776,0.000883026776,0,0.0044302986
2007-10-12,2007-10-19,-0.000885195234,0,0.000141731605,0.000141731605,0,-0.000708864845
2007-10-19,2007-10-26,0.0151146233,0,0.00238944725,0.00238944725,0,0.0120797514
2007-10-26,2007-11-02,0.00352661189,0,0.000562670446,0.000562670446,0,0.00281847616
2007-11-02,2007-11-09,-0.0188710542,0,0.00306565032,0.00306565032,0,-0.0151121716
2007-11-09,2007-11-16,-0.00767768191,0,0.00123602093,0.00123602093,0,-0.00614832563
2007-11-16,2007-11-23,0.00111841907,0,0.000178787085,0.000178787085,0,0.000893841324
2007-11-23,2007-11-30,0.010214268,0,0.00162103672,0.00162103672,0,0.00816330924
2007-11-30,2007-12-07,0.00690418488,0,0.00109860162,0.00109860162,0,0.0055178549
2007-12-07,2007-12-14,-0.00657138539,0,0.00105697831,0.00105697831,0,-0.0052623932
2007-12-14,2007-12-21,0.0151534285,0,0.00239550842,0.00239550842,0,0.0121107652
2007-12-21,2007-12-28,0.0104051879,0,0.00165108618,0.00165108618,0,0.0083158949
2007-12-28,2008-01-04,0.00760276942,0,0.00120908917,0.00120908917,0,0.00607617009
2008-01-04,2008-01-11,0.00952596426,0,0.0015126269,0.0015126269,0,0.00761320828
2008-01-11,2008-01-18,-0.00336082453,0,0.000539181601,0.000539181601,0,-0.00269135553
2008-01-18,2008-01-25,0.000167600822,0,2.68125364e-05,2.68125364e-05,0,0.000133946595
2008-01-25,2008-02-01,0.00726233227,0,0.00115526125,0.00115526125,0,0.00580408951
2008-02-01,2008-02-08,0.000919958269,0,0.000147085073,0.000147085073,0,0.00073523119
2008-02-08,2008-02-15,-0.00473568368,0,0.000760590923,0.000760590923,0,-0.0037923499
2008-02-15,2008-02-22,0.0177915223,0,0.00280669527,0.00280669527,0,0.0142191844
2008-02-22,2008-02-29,0.0126364146,0,0.00200159198,0.00200159198,0,0.0100991237
2008-02-29,2008-03-07,-0.0160186613,0,0.00259625666,0.00259625666,0,-0.0128279104
2008-03-07,2008-03-14,0.0147231706,0,0.00232828352,0.00232828352,0,0.0117668951
2008-03-14,2008-03-21,-0.0336760079,0,0.00553734172,0.00553734172,0,-0.026968493
2008-03-21,2008-03-28,0.0107829451,0,0.00171051569,0.00171051569,0,0.00861780347
2008-03-28,2008-04-04,0.00185931053,0,0.000297047841,0.000297047841,0,0.00148596318
2008-04-04,2008-04-11,0.00253992485,0,0.000405563894,0.000405563894,0,0.00202991206
2008-04-11,2008-04-18,-0.00561379877,0,0.000902259888,0.000902259888,0,-0.00449555032
2008-04-18,2008-04-25,-0.0105567866,0,0.00170347242,0.00170347242,0,-0.00845394668
2008-04-25,2008-05-02,-0.000396627018,0,6.34804654e-05,6.34804654e-05,0,-0.000317619017
2008-05-02,2008-05-09,0.00430908225,0,0.000687084596,0.000687084596,0,0.00344383037
2008-05-09,2008-05-16,0.00111050225,0,0.000177522648,0.000177522648,0,0.000887514183
2008-05-16,2008-05-23,-0.00340261798,0,0.000545904881,0.000545904881,0,-0.00272482391
2008-05-23,2008-05-30,-0.00698541817,0,0.0011239479,0.0011239479,0,-0.00559395427
2008-05-30,2008-06-06,0.00265811095,0,0.00042439528,0.00042439528,0,0.00212436678
2008-06-06,2008-06-13,-0.00416577905,0,0.000668753351,0.000668753351,0,-0.003335967
2008-06-13,2008-06-20,-0.000123150587,0,1.97060353e-05,1.97060353e-05,0,-9.86189996e-05
2008-06-20,2008-06-27,0.00639615725,0,0.00101817523,0.00101817523,0,0.00511183492
2008-06-27,2008-07-04,-0.00284679099,0,0.000456526267,0.000456526267,0,-0.00227971543
2008-07-04,2008-07-11,4.55286965e-05,0,7.28432612e-06,7.28432612e-06,0,3.63865356e-05
2008-07-11,2008-07-18,-0.00709481697,0,0.00114165056,0.00114165056,0,-0.00568156183
2008-07-18,2008-07-25,-0.00433499646,0,0.000696013205,0.000696013205,0,-0.00347147723
2008-07-25,2008-08-01,-0.0037709672,0,0.000605180445,0.000605180445,0,-0.00301979966
2008-08-01,2008-08-08,-0.0137349805,0,0.00222201232,0.00222201232,0,-0.0109990945
2008-08-08,2008-08-15,-0.0122246694,0,0.00197526468,0.00197526468,0,-0.00978961187
2008-08-15,2008-08-22,0.0118945636,0,0.00188519136,0.00188519136,0,0.00950622495
2008-08-22,2008-08-29,-0.000134467878,0,2.15171752e-05,2.15171752e-05,0,-0.000107681889
2008-08-29,2008-09-05,-0.00590619991,0,0.000949478232,0.000949478232,0,-0.00472970732
2008-09-05,2008-09-12,-0.00224253943,0,0.000359451176,0.000359451176,0,-0.0017958288
2008-09-12,2008-09-19,0.00534743947,0,0.000851945732,0.000851945732,0,0.00427369184
2008-09-19,2008-09-26,-0.00616245772,0,0.000990878231,0.000990878231,0,-0.00493492056
2008-09-26,2008-10-03,-0.0235664868,0,0.00384309243,0.00384309243,0,-0.0188724049
2008-10-03,2008-10-10,-0.0313554739,0,0.00514595901,0.00514595901,0,-0.0251101089
2008-10-10,2008-10-17,-0.00384162626,0,0.000616555061,0.000616555061,0,-0.00307638379
2008-10-17,2008-10-24,-0.0147837481,0,0.0023937101,0.0023937101,0,-0.011838967
2008-10-24,2008-10-31,0.0188807444,0,0.0029759683,0.0029759683,0,0.0150897157
2008-10-31,2008-11-07,-0.000208324371,0,3.33374554e-05,3.33374554e-05,0,-0.000166826184
2008-11-07,2008-11-14,-0.00653371296,0,0.00105088703,0.00105088703,0,-0.0052322248
2008-11-14,2008-11-21,0.00552453036,0,0.000880035432,0.000880035432,0,0.00441522411
2008-11-21,2008-11-28,0.0199884811,0,0.00314782085,0.00314782085,0,0.0159750458
2008-11-28,2008-12-05,0.00135780475,0,0.000217013031,0.000217013031,0,0.00108515874
2008-12-05,2008-12-12,0.0133312328,0,0.00211048892,0.00211048892,0,0.0106544338
2008-12-12,2008-12-19,0.0197792511,0,0.0031153842,0.0031153842,0,0.0158078239
2008-12-19,2008-12-26,0.00587651735,0,0.000935843177,0.000935843177,0,0.00469653466
2008-12-26,2009-01-02,-0.00610039879,0,0.00098085067,0.00098085067,0,-0.00488522328
2009-01-02,2009-01-09,-0.00500299975,-0.00518936186,2.99689905e-05,2.99689905e-05,0.06,-0.00504042201
2009-01-09,2009-01-16,-0.000618823369,0.00177876674,0.000383667865,0.000383667865,0.1,-0.000141223686
2009-01-16,2009-01-23,-0.00849592447,0.000978100964,0.00152591683,0.00152591683,0.075,-0.00660874897
2009-01-23,2009-01-30,-0.00534959442,0,0.000859613976,0.000859613976,0,-0.00428397361
2009-01-30,2009-02-06,-0.00686677995,0,0.00110475367,0.00110475367,0,-0.00549894773
2009-02-06,2009-02-13,0.00305489164,-0.00281131243,0.000936829865,0.000936829865,0.08,0.00187696668
2009-02-13,2009-02-20,0.00140764328,0.00331119858,0.000304025143,0.000304025143,0.1,0.00178683421
2009-02-20,2009-02-27,-0.0150549586,-0.005,0.00163005578,0.00163005578,0,-0.0130521172
2009-02-27,2009-03-06,-0.000119836663,0.00386220174,0.000636695375,0.000636695375,0.04,0.000673387542
2009-03-06,2009-03-13,-0.00112756626,0,0.000180573489,0.000180573489,0,-0.000902955878
2009-03-13,2009-03-20,0.00806764502,0,0.00128254551,0.00128254551,0,0.00644770329
2009-03-20,2009-03-27,-0.00290241108,-0.00486184329,0.00031454536,0.00031454536,0.08,-0.00329587025
2009-03-27,2009-04-03,-0.00783449761,-0.00332995282,0.000725759282,0.000725759282,0.06,-0.00693721745
2009-04-03,2009-04-10,-0.00179410639,0,0.000287469624,0.000287469624,0,-0.00143672246
2009-04-10,2009-04-17,-0.000355599246,0,5.69120697e-05,5.69120697e-05,0,-0.000284763958
2009-04-17,2009-04-24,0.00758044891,0,0.00120556087,0.00120556087,0,0.00605833133
2009-04-24,2009-05-01,0.00587889525,0,0.000936220089,0.000936220089,0,0.0046984351
2009-05-01,2009-05-08,0.0152799242,0,0.00241526383,0.00241526383,0,0.012211863
2009-05-08,2009-05-15,-0.0127081027,0,0.00205418021,0.00205418021,0,-0.010176753
2009-05-15,2009-05-22,0.0161983186,0,0.00255857528,0.00255857528,0,0.012945862
2009-05-22,2009-05-29,0.0190900125,0,0.00300845681,0.00300845681,0,0.0152569677
2009-05-29,2009-06-05,0.000549375051,0,8.7861393e-05,8.7861393e-05,0,0.000439060733
2009-06-05,2009-06-12,0.00105471891,0,0.000168612754,0.000168612754,0,0.00084293206
2009-06-12,2009-06-19,-0.0160838648,0,0.00260696239,0.00260696239,0,-0.0128801266
2009-06-19,2009-06-26,0.00680828604,0,0.00108342475,0.00108342475,0,0.00544121171
2009-06-26,2009-07-03,-0.0128475096,0,0.00207694843,0.00207694843,0,-0.0102883924
2009-07-03,2009-07-10,-0.0117531609,0,0.00189835509,0.00189835509,0,-0.00941202053
2009-07-10,2009-07-17,0.0326989133,0,0.00509845498,0.00509845498,0,0.0261336384
2009-07-17,2009-07-24,0.0339614567,0,0.00529010532,0.00529010532,0,0.0271427148
2009-07-24,2009-07-31,0.0206243829,0,0.00324633829,0.00324633829,0,0.0164832746
2009-07-31,2009-08-07,0.00396164973,0,0.000631861386,0.000631861386,0,0.00316616048
2009-08-07,2009-08-14,-0.000863472817,0,0.000138251152,0.000138251152,0,-0.000691469509
2009-08-14,2009-08-21,0.0113107328,0,0.00179348871,0.00179348871,0,0.00903961881
2009-08-21,2009-08-28,0.00588199107,0,0.000936710792,0.000936710792,0,0.0047009093
2009-08-28,2009-09-04,-0.0042999896,0,0.000690373215,0.000690373215,0,-0.00344344355
2009-09-04,2009-09-11,0.0270788652,0,0.00424075066,0.00424075066,0,0.0216418884
2009-09-11,2009-09-18,0.0118131747,0,0.00187241264,0.00187241264,0,0.00944117771
2009-09-18,2009-09-25,-0.0128854318,0,0.00208314284,0.00208314284,0,-0.0103187611
2009-09-25,2009-10-02,-0.0156636467,0,0.00253798677,0.00253798677,0,-0.0125436073
2009-10-02,2009-10-09,0.0330472679,0,0.00515137185,0.00515137185,0,0.0264120574
2009-10-09,2009-10-16,0.00769602948,0,0.00122382981,0.00122382981,0,0.00615070443
2009-10-16,2009-10-23,0.00380287564,0,0.000606614599,0.000606614599,0,0.00303926744
2009-10-23,2009-10-30,-0.026641776,0,0.00435551509,0.00435551509,0,-0.0213351984
2009-10-30,2009-11-06,0.0282011237,0,0.00441262696,0.00441262696,0,0.0225388358
2009-11-06,2009-11-13,0.0199218079,0,0.00313748575,0.00313748575,0,0.0159217589
2009-11-13,2009-11-20,-0.00440755857,0,0.000707704771,0.000707704771,0,-0.00352958538
2009-11-20,2009-11-27,0.000936970607,0,0.000149803008,0.000149803008,0,0.000748827471
2009-11-27,2009-12-04,0.00501234283,0,0.000798771878,0.000798771878,0,0.00400588041
2009-12-04,2009-12-11,-0.00740446456,0,0.00119177389,0.00119177389,0,-0.00592953051
2009-12-11,2009-12-18,-0.000997490069,0,0.000159725871,0.000159725871,0,-0.000798790685
2009-12-18,2009-12-25,0.00755000949,0,0.00120074899,0.00120074899,0,0.00603400385
2009-12-25,2010-01-01,-0.00322161926,0,0.000516791005,0.000516791005,0,-0.00257987937
2010-01-01,2010-01-08,0.0159281256,0,0.00251643443,0.00251643443,0,0.0127299183
2010-01-08,2010-01-15,-0.00623988758,0,0.00100339085,0.00100339085,0,-0.00499692702
2010-01-15,2010-01-22,-0.0222733225,0,0.00362838455,0.00362838455,0,-0.0178367999
2010-01-22,2010-01-29,-0.0117720433,0,0.00190143393,0.00190143393,0,-0.00942714178
2010-01-29,2010-02-05,-0.0059501481,0,0.000956577116,0.000956577116,0,-0.00476490137
2010-02-05,2010-02-12,0.00194643911,0,0.000310946067,0.000310946067,0,0.00155559656
2010-02-12,2010-02-19,0.0141367217,0,0.00223658113,0.00223658113,0,0.0112981945
2010-02-19,2010-02-26,0.00412107404,0,0.000657205133,0.000657205133,0,0.0032935732
2010-02-26,2010-03-05,0.0149724014,0,0.00236722973,0.00236722973,0,0.011966085
2010-03-05,2010-03-12,0.00598731939,0,0.000953404432,0.000953404432,0,0.00478508849
2010-03-12,2010-03-19,0.00255719328,0,0.000408315612,0.000408315612,0,0.00204371305
2010-03-19,2010-03-26,0.00181719921,0,0.000290329804,0.000290329804,0,0.00145230772
2010-03-26,2010-04-02,0.00324450138,0,0.00051777628,0.00051777628,0,0.00259301222
2010-04-02,2010-04-09,0.0100422389,0,0.00159395274,0.00159395274,0,0.00802582135
2010-04-09,2010-04-16,0.000997105624,0,0.000159409741,0.000159409741,0,0.00079688745
2010-04-16,2010-04-23,0.0141182235,0,0.0022336872,0.0022336872,0,0.0112834104
2010-04-23,2010-04-30,-0.0102168877,-0.00495075844,0.000850373221,0.000850373221,0.08,-0.00916791375
2010-04-30,2010-05-07,-0.0553880286,0.00829372059,0.0106430226,0.0106430226,0.1,-0.0427048939
2010-05-07,2010-05-14,0.0282353122,-0.00824358178,0.00571691354,0.00571691354,0.1,0.0209109489
2010-05-14,2010-05-21,-0.0334216639,0.00697385607,0.00663133828,0.00663133828,0.1,-0.0253757166
2010-05-21,2010-05-28,0.00844010172,-0.00166363662,0.00160628681,0.00160628681,0.1,0.00641132262
2010-05-28,2010-06-04,-0.00592287727,0.00614850474,0.00193822157,0.00193822157,0.1,-0.00351829198
2010-06-04,2010-06-11,0.00931402765,0.00111453446,0.00130192775,0.00130192775,0.1,0.00766761937
2010-06-11,2010-06-18,0.0131687245,-0.00543548324,0.00294881319,0.00294881319,0.1,0.00943313886
2010-06-18,2010-06-25,-0.00281037061,0.000274628004,0.000494684806,0.000494684806,0.1,-0.00219584431
2010-06-25,2010-07-02,-0.0139303615,-0.00147201858,0.00201639985,0.00201639985,0.08,-0.0114487749
2010-07-02,2010-07-09,0.00850589584,0,0.00135174509,0.00135174509,0,0.00679795795
2010-07-09,2010-07-16,-0.00148642534,0,0.000238111201,0.000238111201,0,-0.00119033082
2010-07-16,2010-07-23,0.009974198,0,0.00158323845,0.00158323845,0,0.00797144221
2010-07-23,2010-07-30,0.00117009788,0,0.000187040576,0.000187040576,0,0.0009351431
2010-07-30,2010-08-06,0.00655284511,0,0.00104298759,0.00104298759,0,0.00523706115
2010-08-06,2010-08-13,-0.00425322931,0,0.00068284011,0.00068284011,0,-0.00340599765
2010-08-13,2010-08-20,0.00947333374,0,0.00150433256,0.00150433256,0,0.00757114533
2010-08-20,2010-08-27,-0.000353756943,0,5.66171338e-05,5.66171338e-05,0,-0.00028328864
2010-08-27,2010-09-03,0.00760417402,0,0.00120931119,0.00120931119,0,0.00607729266
2010-09-03,2010-09-10,-0.00177357345,0,0.000284174957,0.000284174957,0,-0.00142027964
2010-09-10,2010-09-17,0.0106164865,0,0.00168433249,0.00168433249,0,0.00848476754
2010-09-17,2010-09-24,0.00691615575,0,0.00110049596,0.00110049596,0,0.00552742212
