formation_date,variant,rank,x,y,cointegration_p_value,cointegration_test_statistic,hedge_alpha,hedge_beta,spread_mean,spread_std,half_life_days,daily_return_correlation
2002-07-01,real,1,SPY,XLF,0.00407192790898,-4.16833365029,1.6186892118,0.221708699478,-6.21636780852e-16,0.0466034830499,12.7411123119,0.753273664547
2002-07-01,random_pairs,1,XLI,XLK,0.11230716342,-2.99122044029,-6.50398273919,3.07767383864,8.45884209238e-16,0.224385151821,32.6140184416,0.673611540962
2002-10-01,real,1,XLB,XLY,0.00475163837442,-4.12338155962,0.770734327755,0.839330692092,4.39242998235e-16,0.04568719388,11.7706517971,0.630625486789
2002-10-01,real,2,XLF,XLI,0.00527256253278,-4.09274364163,-0.743531562111,1.39726698299,4.65236315081e-16,0.0441786472551,10.7917939736,0.769708843915
2002-10-01,random_pairs,1,IWM,XLB,0.0203268927655,-3.66474751052,0.333100909245,0.424222082643,1.55078771694e-16,0.0783949968996,22.3030946733,0.546841767855
2002-10-01,random_pairs,2,QQQ,XLF,0.0526586164534,-3.31536678339,2.01147289858,0.157514279503,-1.78428700386e-17,0.0506239519282,15.7374232239,0.581286714091
2003-01-02,real,1,IWM,XLF,0.00108667454964,-4.53146807802,-0.167613392753,0.778096528408,-7.91254187392e-16,0.0324440054643,9.87174782322,0.768914205184
2003-01-02,real,2,QQQ,XLK,0.00709634627084,-4.00362311998,-1.2771498756,0.989015934557,-1.37015619309e-15,0.0336410499587,11.9901729543,0.947389945737
2003-01-02,random_pairs,1,SPY,XLY,0.137868209858,-2.89303631563,0.521418934987,0.419434882601,4.72285350158e-16,0.0644745286326,25.5161584613,0.804032053449
2003-01-02,random_pairs,2,XLB,XLV,0.196878962691,-2.70753888179,1.88014097816,0.56729508071,-9.69462605432e-16,0.0536207886883,24.135968218,0.601022015909
2003-04-01,random_pairs,1,EWJ,XLF,0.1291194039,-2.92502623039,1.01722178225,0.477292736527,-4.74047608927e-16,0.0621922892262,22.3564804568,0.534518556237
2003-07-01,real,1,IWM,XLF,0.000483459101493,-4.73858745693,-0.0266501532437,0.734837211057,-2.88129308772e-16,0.0266699616881,8.30384218222,0.80166533198
2003-07-01,random_pairs,1,XLB,XLY,0.117767433285,-2.96896743988,0.187018221595,1.15062899351,2.12264068756e-15,0.0426319626983,15.7479845529,0.767701755225
2003-10-01,real,1,IWM,XLF,4.45532933365e-05,-5.29999675564,0.193316595657,0.668889361257,-8.52052114931e-16,0.0252930156052,7.00427093209,0.795733217095
2003-10-01,random_pairs,1,EFA,EWJ,0.273261438127,-2.51323948519,0.345722868264,0.928486547739,8.82010514008e-16,0.0542680081156,29.2423661272,0.696710064636
2004-01-02,real,1,IWM,XLF,0.000119960997803,-5.07423917771,0.255267595608,0.649742546088,3.47164977542e-16,0.0236836817893,7.1045576568,0.803818876394
2004-01-02,real,2,EFA,XLB,0.000597359503634,-4.68544959025,-0.8539465238,0.921297858467,-8.44121950469e-16,0.0275778013376,8.89851881029,0.730800435241
2004-01-02,random_pairs,1,XLI,XLY,0.0198631034635,-3.67263763535,-0.205566246835,0.932918916476,2.5728978031e-16,0.0340446040031,16.4366253169,0.828987888372
2004-01-02,random_pairs,2,QQQ,XLU,0.484887892572,-2.08370377174,-0.539016793487,0.656502001492,8.38835174161e-16,0.0796398738467,40.2394179142,0.529303998218
2004-04-01,real,1,IWM,XLF,0.000571734897153,-4.69651539509,0.190945182112,0.668673369117,3.44521589388e-16,0.0240847557703,8.24396810617,0.807507960941
2004-04-01,real,2,EFA,XLB,0.000652965785921,-4.66289784365,-0.777406173558,0.895163757812,9.3575940647e-16,0.024172854767,8.31435708141,0.754415609977
2004-04-01,random_pairs,1,XLV,XLY,0.103567349597,-3.02857994704,-2.33374086955,1.57678499704,-1.05911752032e-15,0.0607118488589,23.3718978685,0.706716858356
2004-04-01,random_pairs,2,XLF,XLP,0.218167928454,-2.64975429384,1.28567567017,0.462767926737,-3.87696929234e-16,0.055938619479,42.457963903,0.665858060666
2004-07-01,real,1,SPY,XLF,0.000288679363445,-4.86553519735,-2.05136658988,1.10256964395,-1.13313238863e-15,0.0128569599938,7.64432005523,0.934498520089
2004-07-01,random_pairs,1,EFA,XLB,0.00577120143179,-4.06589501398,-0.721580015538,0.875579950544,-1.96491852771e-16,0.0242763685153,8.44147306289,0.765342010911
2004-10-01,real,1,IWM,XLK,0.000109492963919,-5.09545116642,-0.698949220111,0.727631614454,-1.13048900047e-15,0.0345947743728,10.6711845721,0.817966756807
2004-10-01,real,2,EFA,SPY,0.00166691016055,-4.41766916664,2.13044855419,0.683730860575,-4.71404220773e-16,0.0168941210905,8.98616643005,0.808943503249
2004-10-01,real,3,QQQ,XLY,0.00563141024826,-4.07320241956,-0.252597223419,0.797640399123,7.92135316776e-16,0.0298405721136,13.927384583,0.780069012993
2004-10-01,random_pairs,1,QQQ,XLB,0.427209684238,-2.19448422219,-0.969968932635,0.886449852849,8.95227454777e-16,0.0494938744107,35.5686867206,0.727136236259
2004-10-01,random_pairs,2,SPY,XLU,0.168492319907,-2.79122609162,-3.10279113221,1.11679976142,-3.87696929234e-17,0.0390912331394,19.0665881846,0.591668388733
2004-10-01,random_pairs,3,XLE,XLI,0.447069985075,-2.15616466205,1.10313461341,0.852926917943,3.1456319031e-16,0.0492755021333,34.0419828841,0.508957026985
2005-01-03,random_pairs,1,IWM,XLF,0.0107639364534,-3.87416846152,0.208479226022,0.664036556707,-1.74463618155e-16,0.0204602186173,12.0012064969,0.734929136066
2005-04-01,real,1,EFA,SPY,0.000105305761616,-5.10448351682,2.44564712163,0.582464812297,-2.73590673925e-15,0.0110667725404,6.96727772714,0.760231403453
2005-04-01,random_pairs,1,EFA,EWJ,0.59124343633,-1.87775845713,0.284521996111,0.944892456397,-1.41685605047e-15,0.0498990324792,45.4138669043,0.760545307564
2005-07-01,real,1,EFA,SPY,0.000568238740618,-4.69806126803,2.53721060466,0.553932296272,1.45386348463e-16,0.0111596482918,8.10960946533,0.763146774204
2005-07-01,random_pairs,1,QQQ,XLP,0.530906130393,-1.99551987331,0.205611939686,0.682394084177,-4.59068409389e-16,0.0351582471233,43.0421760885,0.589244306068
2005-10-03,random_pairs,1,XLF,XLU,0.600163833099,-1.85996729044,-5.46470275506,2.68279032032,1.78340587448e-15,0.0896481072552,43.9364779664,0.559375166081
2006-01-03,random_pairs,1,EWJ,QQQ,0.374401752897,-2.29829924593,1.78229187335,0.493169435341,1.60189322124e-15,0.0382773396677,32.5485332725,0.570861809001
2006-04-03,random_pairs,1,VUG,XLK,0.0144497261136,-3.77911739692,0.293483515971,0.916877222105,9.78934746316e-16,0.0166558171283,13.423329554,0.824380378505
2006-07-03,random_pairs,1,VTV,XLF,0.614228783952,-1.83164243495,-0.0309610616702,0.812160641473,-3.42759330618e-16,0.0240860001136,43.8118925863,0.85460804682
2006-10-02,random_pairs,1,XLP,XLY,0.172167519242,-2.77988898822,1.95355251472,0.229178173229,1.97372982156e-16,0.027685676389,22.2094652345,0.729739101356
2007-01-03,random_pairs,1,XLK,XLY,0.738824659183,-1.5566753629,1.10889999373,0.699361769504,-2.58170909695e-16,0.0291159716343,58.0012546855,0.770058414079
2007-04-02,real,1,EEM,VWO,4.12298644683e-06,-5.81007881673,-0.0988240988567,0.998177605792,2.54646392156e-16,0.00708599140653,3.06408033973,0.953548026361
2007-04-02,real,2,VNQ,VTV,0.000716559651335,-4.63922278074,1.58189789308,0.595210467053,-1.60850169163e-15,0.0145038324295,9.36257821015,0.630722869182
2007-04-02,random_pairs,1,IEF,TIP,0.137506396144,-2.89432999086,1.53222925421,0.634686476691,4.40564692312e-17,0.00648585668971,20.7368525651,0.8440792987
2007-04-02,random_pairs,2,VUG,XLV,0.445366111115,-2.15944217761,1.84245054523,0.641118741286,9.45011265008e-16,0.0234719298152,39.2525410713,0.733433977217
2007-07-02,real,1,EEM,VWO,8.42602742477e-05,-5.15583648833,-0.151176021076,1.01535539297,-9.69242323085e-18,0.0073430120674,3.56989539112,0.958574606295
2007-07-02,random_pairs,1,EFA,EWJ,0.424749666699,-2.19925123813,1.28327356427,0.65570387368,7.89491928622e-16,0.0542287658066,50.2937302777,0.822325982807
2007-10-01,random_pairs,1,IWM,XLP,0.526951819021,-2.00312778386,-0.508113032252,0.79296799881,4.93432455389e-16,0.0354994826626,40.6497143279,0.661926491154
2008-01-02,random_pairs,1,EFA,XLE,0.73756621045,-1.55977256599,-1.10852111858,1.06854188998,2.64338815387e-16,0.0611613115588,49.5923264951,0.632114674887
2008-04-01,random_pairs,1,EWJ,XLY,0.179283599067,-2.75839005034,-1.51663014854,1.12904350264,7.93016446161e-18,0.0566662031444,26.6169352682,0.551416098259
2008-07-01,random_pairs,1,VWO,XLB,0.264202170027,-2.53418947906,0.449471673415,0.644321368846,4.99600361081e-16,0.0383074192808,26.027485912,0.790958861808
2008-10-01,random_pairs,1,EFA,VTV,0.738026718233,-1.55864025034,0.656778955739,0.81092689568,3.55976271388e-16,0.0444266333561,51.461113243,0.843981800848
2009-01-02,real,1,EEM,VWO,0.000240618753973,-4.9095516541,-0.323916645832,1.06989971078,-4.87264549697e-16,0.0126418057038,2.62497111863,0.974066428018
2009-01-02,random_pairs,1,SPY,XLV,0.159547483396,-2.81953722169,0.389321266962,0.60969363919,1.01946669801e-15,0.029767004562,21.2377575546,0.840497736018
2009-04-01,real,1,EEM,VWO,3.19814291686e-05,-5.37357862087,-0.349393947679,1.07760154892,-2.5499884391e-15,0.0133211190943,2.55744195423,0.973539548847
2009-04-01,random_pairs,1,IEF,SHY,0.351891067484,-2.34384408167,2.11226685693,0.497807693673,5.56873771082e-16,0.00941958596651,33.4513466355,0.779778276275
2009-07-01,real,1,EEM,VWO,3.28097845117e-05,-5.36793584379,-0.361135769398,1.08111159635,-7.77156117238e-16,0.0134260057937,2.56726237847,0.974716641216
2009-07-01,random_pairs,1,XLE,XLV,0.241335625093,-2.58888129843,1.65528959411,0.49802013454,2.64338815387e-17,0.0653862679591,29.058997913,0.639563672009
2009-10-01,real,1,EEM,VWO,3.48996464195e-05,-5.35428743181,-0.35450448492,1.07822006494,-1.91733754094e-15,0.0131303506698,2.56359127778,0.975594356194
2009-10-01,random_pairs,1,SPY,VTV,0.348101960725,-2.35161044734,-1.17151848903,1.05131332797,9.44570700316e-16,0.0183662067049,14.0614922206,0.970851440344
2010-01-04,real,1,EEM,VWO,0.000142998188521,-5.03318270058,-0.334136167674,1.07107913635,1.72437020571e-15,0.0135115413183,2.9485858261,0.97606422223
2010-01-04,real,2,VTV,XLI,0.000310541509677,-4.84777429973,-1.08377013936,1.19362702422,-1.78076248632e-15,0.0243436327525,5.76874290965,0.908938349527
2010-01-04,random_pairs,1,EWJ,VNQ,0.263831893847,-2.53505383839,-2.78013964226,1.71732580937,1.3921844277e-15,0.108331793264,13.4412919208,0.656002924337
2010-01-04,random_pairs,2,IWM,XLY,0.616244904689,-1.82755241028,-1.21193971937,0.929621503919,1.2952601954e-15,0.0497503835543,27.6237405385,0.886917991614
2010-04-01,real,1,EEM,VWO,2.26874744391e-05,-5.44883450577,-0.306415121921,1.06157779177,-6.47630097698e-16,0.0115661788026,2.37919954744,0.976416799016
2010-04-01,real,2,VTV,XLI,0.000128343927418,-5.05849090621,-1.16458150618,1.21866938065,4.85502290927e-16,0.0220628112752,4.85631667654,0.910700173469
2010-04-01,random_pairs,1,IWM,VWO,0.774655120693,-1.46421959388,-2.04146204657,1.33809008804,-8.45884209238e-17,0.112547268365,47.9848225612,0.835444791747
2010-04-01,random_pairs,2,EWJ,XLE,0.015006718682,-3.76667482698,-1.86707046949,1.38151456739,1.7534474754e-15,0.0611220235409,12.5165238661,0.779290084057
2010-07-01,real,1,EEM,VWO,5.52018620428e-05,-5.25192725166,-0.292588754207,1.05711718375,2.34909093941e-15,0.0112278573876,2.40984609515,0.978547009485
2010-07-01,random_pairs,1,EEM,XLY,0.306168610647,-2.43996308033,-0.0807424631757,0.770643815442,9.78053616932e-16,0.0713017882946,24.849789528,0.813787170351
2010-10-01,real,1,VUG,XLE,4.01841749861e-06,-5.81537868605,1.4155858748,0.687184669353,-3.6214417708e-16,0.0370404828594,5.74375257221,0.907597990744
2010-10-01,real,2,VNQ,XLI,0.000525698145935,-4.71762527489,0.87278297787,0.683234383359,-1.58383006886e-15,0.0371868096377,5.86071026947,0.792486919799
2010-10-01,real,3,EFA,USO,0.00104786339956,-4.54099261773,4.26628662977,0.415728458439,-5.28677630774e-16,0.162729525417,22.7027612786,0.592385388144
2010-10-01,random_pairs,1,VUG,XLF,0.0709544881963,-3.19389628899,-0.116339039623,1.16236427928,-5.00481490466e-16,0.103002522469,18.1691421511,0.799171086026
2010-10-01,random_pairs,2,EEM,HYG,0.013431711967,-3.80299582571,1.54398520745,0.588352789546,-8.67031314469e-16,0.0381500409307,7.93510587819,0.5838337081
2010-10-01,random_pairs,3,SPY,XLE,1.41265369398e-05,-5.55119388873,-0.514399865391,0.748189702336,5.38370054005e-16,0.0333204652591,6.0748859521,0.916437889545
2011-01-03,real,1,EEM,VWO,4.76907274773e-07,-6.24299479772,-0.351393528313,1.07545942744,8.194503277e-17,0.00808791245353,4.87404134033,0.98444047569
2011-01-03,real,2,SPY,XLK,6.92871894286e-05,-5.20049930659,-2.71343034576,1.10826447522,2.5728978031e-16,0.0231878802747,11.5556504528,0.921354303941
2011-01-03,real,3,HYG,XLP,0.000213513517973,-4.93822147492,-0.12601845097,0.843756144246,-8.37954044777e-16,0.0199029902666,7.8776283391,0.562477973905
2011-01-03,random_pairs,1,EEM,XLV,0.387410542418,-2.27238453477,1.73295421969,0.412294482381,3.10157543387e-16,0.0459898976492,37.2332694763,0.656356507733
2011-01-03,random_pairs,2,QQQ,XLB,0.129119521826,-2.92502578882,-0.974995436749,0.925719403826,3.85934670465e-16,0.0354894887731,15.9179081634,0.838142083068
2011-01-03,random_pairs,3,LQD,TLT,0.181611809248,-2.75147936772,3.29351071568,0.196600029511,-1.34460344093e-15,0.0571221359806,31.385571107,0.547041348156
2011-04-01,real,1,HYG,XLU,9.64260468723e-05,-5.12483269743,-0.406668577662,0.725300237909,-1.33755440586e-15,0.0193456026433,7.22555873189,0.51867634461
2011-04-01,real,2,MBB,SHY,0.000124210820638,-5.06612853074,2.69948076663,0.352182061935,3.26899001695e-16,0.00150366021724,7.08804889653,0.670222034797
2011-04-01,real,3,EEM,VWO,0.000327069014174,-4.83511737511,-0.363801452315,1.07932271742,2.00368822063e-15,0.00690375737613,7.8768463524,0.992043007595
2011-04-01,random_pairs,1,HYG,XLU,9.64260468723e-05,-5.12483269743,-0.406668577662,0.725300237909,-1.33755440586e-15,0.0193456026433,7.22555873189,0.51867634461
2011-04-01,random_pairs,2,XLE,XLK,0.710415066761,-1.62455500032,-0.170779454776,0.834315993685,-2.67863332925e-16,0.0521553565843,59.2420723093,0.772342248866
2011-04-01,random_pairs,3,XLF,XLI,0.330989626827,-2.38709833485,0.277877840962,1.28079016185,4.51138244927e-16,0.0726381692786,21.9859250248,0.79334678781
2011-07-01,real,1,MBB,SHY,0.000190229661461,-4.96576141199,2.6811906077,0.356466737451,-1.39174386301e-15,0.00141684698024,7.82850712245,0.69476034804
2011-07-01,random_pairs,1,SHY,TLT,0.475887859185,-2.10091694227,-10.8876289266,3.57305217354,7.25698161176e-15,0.0369693055181,30.9528015608,0.681682667782
2011-10-03,random_pairs,1,VTV,XLK,0.685243205155,-1.68162622878,-1.17943893491,0.976028972799,6.69658332314e-17,0.0238034643529,42.6937178773,0.912609936821
2012-01-03,random_pairs,1,IWM,SPY,0.372847904299,-2.30141303381,1.54356327837,0.731333954237,-4.85502290927e-16,0.0177621798593,29.2348914842,0.951004805678
2012-04-02,real,1,HYG,VNQ,5.56461939974e-05,-5.25012111184,-2.37001976513,1.59140651732,-1.44681444955e-15,0.0263285794619,6.60663330657,0.715608180162
2012-04-02,random_pairs,1,VUG,XLK,0.795902654026,-1.40468555405,0.287443747947,0.944057003443,9.11968913085e-17,0.0162974669949,57.0011193434,0.968984739367
2012-07-02,real,1,HYG,VNQ,0.000144225377719,-5.03117708294,-3.33763416883,1.85625103853,-3.17206578464e-15,0.0221886130856,5.60078037521,0.724314083311
2012-07-02,random_pairs,1,EFA,USO,0.376946416986,-2.29320874155,2.83154266601,0.80640991039,1.28821116032e-15,0.0645487721813,28.6587573957,0.58510752232
2012-10-01,real,1,MBB,TIP,0.000196231426484,-4.95836794709,-5.01846591217,2.18243591934,-2.18520087387e-16,0.00760115926908,7.46499641134,0.627500588987
2012-10-01,random_pairs,1,EWJ,VEA,0.455725871348,-2.13953754586,-0.148081021065,0.946532521834,-2.56408650925e-16,0.0394410208616,33.5045813455,0.846303496042
2013-01-02,real,1,EEM,VWO,9.77660313835e-05,-5.121649879,-0.0534693162966,0.991731580417,-2.14995569848e-16,0.00250973213627,4.00304911306,0.99631756205
2013-01-02,random_pairs,1,QQQ,XLY,0.490591415852,-2.07279730908,-1.34336261607,1.05680451969,8.78485996469e-16,0.0233902591981,33.7445783571,0.921299940376
2013-04-01,random_pairs,1,IWM,XLI,0.0162704781025,-3.73988724359,-0.69035668516,0.957929976512,-2.02571645525e-15,0.0148297813126,9.99365197707,0.931143492326
2013-07-01,real,1,EFA,VEA,2.86447364565e-05,-5.39783215204,-0.485247731999,1.00201716439,2.86367050003e-16,0.00139254295427,2.91590189645,0.998002704254
2013-07-01,random_pairs,1,VEA,VWO,0.518590268376,-2.01918836367,1.47681723598,0.601798129243,-9.78053616932e-17,0.039892033622,35.856289082,0.916809970303
2013-10-01,real,1,EFA,VEA,0.000120358242412,-5.07346951874,-0.488099363076,1.00278361845,1.88561688309e-16,0.00134153408257,3.1950696474,0.997476148602
2013-10-01,real,2,IWM,XLI,0.000476094184275,-4.74241852566,-0.482369773654,0.909409317985,3.52451753849e-18,0.0119199992998,8.14955146044,0.907489276843
2013-10-01,random_pairs,1,XLB,XLY,0.0362560035667,-3.45849888946,-1.42197450809,1.67805194702,-6.34413156929e-17,0.0491281357528,15.5926589866,0.842339888098
2013-10-01,random_pairs,2,EWJ,VNQ,0.1432562929,-2.87405068001,1.19323550717,0.708181491756,5.28677630774e-17,0.0730923099982,40.654001177,0.551913505229
2014-01-02,random_pairs,1,IWM,SPY,0.199717004678,-2.69961544393,1.22798256284,0.823070492476,-1.71115326494e-15,0.0160357239322,27.169711966,0.905856370253
2014-04-01,random_pairs,1,XLK,XLV,0.202418772178,-2.69213873256,-1.00128145852,1.78404012356,2.66629751787e-15,0.0583428318329,29.7938267988,0.684270359678
2014-07-01,random_pairs,1,SPY,VEA,0.222380755808,-2.63873880503,-1.11130374124,0.891432424154,-2.37904933848e-16,0.0234745962693,30.4884449118,0.867914957231
2014-10-01,random_pairs,1,HYG,VEA,0.26698615404,-2.52771134856,-5.4802227175,2.2754910333,1.27587534893e-15,0.030163137529,26.7408269821,0.600535012184
2015-01-02,random_pairs,1,EEM,EWJ,0.109354505656,-3.003590488,3.20267186628,0.111132460215,9.69242323085e-17,0.0575494031462,28.1650186208,0.513495296608
2015-04-01,random_pairs,1,VNQ,VWO,0.244877912749,-2.5802237272,2.30980911498,0.278928754328,-6.70539461698e-16,0.04450659519,26.3443220859,0.568458914848
2015-07-01,real,1,SPY,XLK,0.000195526408728,-4.95922520426,-3.57156039285,1.26007332329,8.07114516315e-16,0.00949567047556,7.64584259113,0.892191534236
2015-07-01,random_pairs,1,IWM,QQQ,0.370670063618,-2.30578426433,-3.65702726816,1.7664709064,2.30855898771e-15,0.0529012115043,33.1037141289,0.820874868697
2015-10-01,random_pairs,1,EWJ,SPY,0.216990971538,-2.65285490755,2.07974576943,0.823885645553,-5.04006008004e-16,0.0537844733013,49.2915219997,0.710316895629
2016-01-04,random_pairs,1,SHY,TIP,0.106901454082,-3.01405872605,3.53116190354,0.205499521319,4.14571375465e-16,0.0137554862705,22.8250794051,0.66946397075
2016-04-01,random_pairs,1,EWJ,XLF,0.212545155843,-2.66466131654,0.0781346036879,0.728341236227,-4.28228880927e-16,0.0316648132726,24.3273588716,0.695665713707
2016-07-01,random_pairs,1,XLK,XLV,0.466009979875,-2.11982357619,1.15893231813,0.995635482803,8.07995645699e-16,0.0415121208586,40.8874975941,0.75906865262
2016-10-03,random_pairs,1,IWM,VEA,0.0460798772432,-3.36759024057,0.0932163149033,0.696329413907,-1.96491852771e-15,0.0258702745688,16.750725297,0.769327949513
2017-01-03,random_pairs,1,EEM,VUG,0.250673735459,-2.56621091812,2.01615909752,0.232951245909,-1.37632409878e-15,0.034389940948,28.2501445205,0.759884625229
2017-04-03,random_pairs,1,XLP,XLY,0.649357052835,-1.7591220272,1.11300234069,0.670423784948,9.55144252931e-16,0.0355668777024,47.1937354779,0.711088619471
2017-07-03,random_pairs,1,EEM,XLI,0.178043506969,-2.76209519701,0.646224142891,0.966401055917,9.21661336316e-16,0.0523876455693,32.1955889813,0.728378860862
2017-10-02,random_pairs,1,HYG,XLK,0.584448301951,-1.89122988165,-4.23118801226,1.86339546822,1.4380031557e-15,0.0404010670801,45.2483512809,0.628603012337
2018-01-02,real,1,EWJ,XLK,0.000181216952288,-4.97729199879,-2.67199335056,1.55271522306,2.52003004002e-16,0.0275714330379,7.91320254717,0.611133038717
2018-01-02,real,2,VEA,VUG,0.000544423055137,-4.70883657539,-0.756986354193,1.08562490044,-3.34829166157e-17,0.0156633823925,9.48301637484,0.787522390526
2018-01-02,random_pairs,1,EFA,IWM,0.580919219162,-1.89820062709,0.125221450385,1.205383081,-1.10846076586e-15,0.0543741972298,55.2480976494,0.689322450742
2018-01-02,random_pairs,2,QQQ,XLB,0.208406223731,-2.67579097085,-0.836131260587,0.812364415177,-3.46283848157e-16,0.0357582321408,27.9004438417,0.598703368891
2018-04-02,random_pairs,1,VTV,XLE,0.164568435182,-2.80351629667,1.9552593033,0.276698997483,5.32202148312e-16,0.0471137127179,26.5629177342,0.682712510564
2018-07-02,random_pairs,1,VUG,XLP,0.647990172423,-1.76199887938,3.3153680429,0.142801841847,1.68515994809e-15,0.0357634730568,51.4367784551,0.590584369933
2018-10-01,real,1,MBB,TLT,5.47161709784e-05,-5.25391754449,-9.08146036962,3.09295443603,5.32202148312e-16,0.0114695432288,9.57983699958,0.823479422798
2018-10-01,random_pairs,1,IWM,VUG,0.456022078503,-2.13896917707,-2.67405659108,1.17069822053,4.74047608927e-16,0.032574007879,36.600209062,0.747651488424
2019-01-02,random_pairs,1,VNQ,XLU,0.441421036849,-2.16703726757,-0.63198832928,0.892774830246,-1.26001502001e-15,0.0385452019049,39.1772368075,0.594207981359
2019-04-01,random_pairs,1,TIP,TLT,0.413447347226,-2.22122380635,-5.30460380122,2.21962888743,4.19417587081e-16,0.0177497236133,37.5246933232,0.823731933535
2019-07-01,random_pairs,1,XLB,XLF,0.124369971065,-2.9430527403,0.224554693304,0.91443232483,8.47646468007e-16,0.0295928613927,20.9269327401,0.727203896556
2019-10-01,random_pairs,1,MBB,SHY,0.419405356751,-2.20962583453,1.66708716786,0.583255751594,-2.96940602618e-16,0.00319036575543,38.3929617099,0.717549399762
2020-01-02,random_pairs,1,XLB,XLI,0.403007046536,-2.24163805151,1.34073677036,0.892289247954,-9.09325524931e-16,0.0303566853913,36.4117461361,0.851455259725
2020-04-01,random_pairs,1,SHY,TIP,0.298355936065,-2.45699851049,-2.13764730693,1.5519357466,6.34413156929e-17,0.0138458026706,21.0561762504,0.534476158469
2020-07-01,random_pairs,1,HYG,VNQ,0.010605021019,-3.87888751942,-4.43169668437,2.11748928081,-1.24415469109e-15,0.0328638000376,11.847377437,0.818970117234
2020-10-01,random_pairs,1,EWJ,XLV,0.456624203004,-2.13781392117,1.0147566699,0.885631393872,8.67031314469e-16,0.0567899831876,40.5781843344,0.744112493072
2021-01-04,real,1,EWJ,HYG,0.000308554528817,-4.84933872288,2.20583572312,0.484326560097,1.17983224601e-15,0.0182819276083,12.9730530138,0.697255230261
2021-01-04,random_pairs,1,QQQ,XLB,0.512713865077,-2.03045738115,0.85083409453,0.447355414757,-8.81129384623e-16,0.0681163501549,37.1066785215,0.75853966121
2021-04-01,real,1,EFA,HYG,6.41016728963e-05,-5.2181561728,2.37430752272,0.433324420114,5.22509725082e-16,0.0144409977839,11.9966232175,0.803774441501
2021-04-01,random_pairs,1,EEM,IWM,0.0743643811834,-3.17411484809,0.516514892639,1.23143165617,-9.69242323085e-16,0.0454254758692,16.6571642379,0.789250413398
2021-07-01,real,1,XLB,XLP,0.000308462061514,-4.8494117581,2.57803736603,0.421286271892,-7.31337389237e-17,0.0221601563506,8.0899383055,0.760473099802
2021-07-01,real,2,EFA,HYG,0.000333091224993,-4.83065570795,2.52424924502,0.396047974569,-4.50697680235e-16,0.0136360426679,10.9240961519,0.796580790865
2021-07-01,real,3,XLI,XLU,0.00177218368214,-4.40110403073,1.79622429188,0.338226948239,-4.72285350158e-16,0.0361944925327,8.93788234614,0.727425922708
2021-07-01,random_pairs,1,QQQ,XLV,0.0592330395906,-3.26827165794,1.79069056035,0.50180669795,2.58170909695e-16,0.0302517123507,16.0961363544,0.814096815333
2021-07-01,random_pairs,2,EFA,IWM,0.142955651763,-2.87509656974,-1.60880386009,1.65440692307,2.19048765017e-15,0.0404849336115,15.3032004079,0.876012856612
