Date,ACWX,AGG,ASHR,BIL,BKLN,BND,DBA,DBC,DIA,DVY,EEM,EFA,EMB,EWA,EWC,EWG,EWJ,EWT,EWU,EWW,EWY,EWZ,FXE,FXI,GLD,HYG,IAU,IBB,IEF,IEFA,IEMG,IJH,IJR,INDA,ITOT,IVE,IVV,IVW,IWD,IWF,IWM,IYR,JNK,KRE,LQD,MBB,MDY,MTUM,MUB,PDBC,QQQ,QUAL,REET,RSP,SCHB,SCHD,SCHH,SHV,SHY,SJNK,SLV,SMH,SPLV,SPY,STIP,TIP,TLT,UNG,USMV,USO,UUP,VCIT,VCSH,VEA,VGIT,VGSH,VIXY,VLUE,VNQ,VNQI,VOO,VT,VTI,VTV,VUG,VWO,XBI,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2000-01-14,,,,,,,,,0.0171677977032452,,,,,0.0571581726240157,0.030305125176573973,0.025143852102949154,0.024692622126829062,,0.017911364744707663,0.06230392015706138,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01910656966271311,,,,0.03681421648253493,,,,,,,,,,,,,0.008327384342510505,,,,,,,,,,,,,,,,,,,,,,,,-0.032979233801306636,-0.0005572572836281636,0.037941319617207835,-0.01284814515758455,0.036104764398919895,-0.009015738017003823,,-0.018938849368362647,0.07425809007395746,-0.013899637232707086
2000-01-21,,,,,,,,,-0.040051215190004104,,,,,-0.028170727359796553,0.0037245343791909406,-0.041479742748899665,-0.028868060611727808,,-0.03922097852289162,-0.062303920157061404,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005285283886434921,,,,0.030324771828518327,,,,,,,,,,,,,-0.017372662091732757,,,,,,,,,,,,,,,,,,,,,,,,-0.06626609224522031,0.0360895458484316,-0.06824673743549675,-0.023440438955899385,0.014084820562700287,-0.03488324338606469,,0.033051222270350324,-0.004880269455652341,-0.04235718700111054
2000-01-28,,,,,,,,,-0.0491098520848218,,,,,-0.05279823560243021,-0.003724534379190868,-0.04573636911322142,0.004175438484898646,,-0.044032290936678084,-0.05505991338748433,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05335634593077122,,,,-0.11260167554859425,,,,,,,,,,,,,-0.06111242249783197,,,,,,,,,,,,,,,,,,,,,,,,-0.057564678298987614,-0.08632800682164221,0.004187155458914329,-0.04801842784448199,-0.09147155549969013,-0.02235093952105048,,-0.05353792308536648,-0.05428485101235913,-0.06767941723907428
2000-02-04,,,,,,,,,0.021587980115259774,,,,,0.01197633030555656,0.07543971375429748,0.08721611186212115,0.064538789946436,,-0.026060109885547824,0.09015103737744422,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034734777647613665,,,,0.12197371755415982,,,,,,,,,,,,,0.048264831253426954,,,,,,,,,,,,,,,,,,,,,,,,-0.0019992335175610214,-0.014151341973826042,0.006247345643582244,0.004042687333769599,0.10075181726597415,-0.004118015548574085,,0.025687841460838592,0.04494559872654378,0.03859698050412163
2000-02-11,,,,,,,,,-0.049018095313706406,,,,,-0.005970406194553032,-0.028071697990555457,0.006749543864455181,-0.03984616781960681,,-0.0033056464016851745,0.030562674653337726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011501611048730606,,,,0.027598644704000325,,,,,,,,,,,,,-0.027776354135766644,,,,,,,,,,,,,,,,,,,,,,,,-0.07549483021497888,-0.02282397560822945,-0.048928869554422716,-0.06242770820028005,0.004608928849656359,-0.051510887676406755,,-0.03280931158203947,-0.031605298839735944,-0.03917664576248236
2000-02-18,,,,,,,,,-0.020534680802315967,,,,,-0.030396965099026303,0.03496830878159184,-0.004494412712993245,-0.028868060611727808,,-0.006644862465277124,-0.03748287355103093,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013888733096923678,,,,-0.014497995820862685,,,,,,,,,,,,,-0.024636475384651413,,,,,,,,,,,,,,,,,,,,,,,,0.002156075965364472,0.030514388769486003,-0.059897370159895005,0.012801569159263056,-0.013889190615940343,-0.013853532662494773,,-0.048819775109580896,-0.08340350476379776,-0.07638215070401125
2000-02-25,,,,,,,,,-0.036730559904757897,,,,,0.0,-0.04570179650842342,0.01785777279471056,-0.008403249685250315,,0.0,-0.01047168402761489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01923814003006009,,,,0.055570067193027865,,,,,,,,,,,,,-0.014773913943431836,,,,,,,,,,,,,,,,,,,,,,,,-0.032837796223304086,-0.06638712810623186,-0.021842124014496242,-0.018337983362286647,0.030418418381037864,-0.05198929578607073,,-0.06391353216797468,-0.030944948192651263,-0.029170823160263686
2000-03-03,,,,,,,,,0.05249797184208352,,,,,0.054067051561952094,0.028370371076439024,0.028354991606472483,0.03319791951648812,,0.05826897292145327,0.11270224859392822,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07168220687514927,,,,0.06510129666832122,,,,,,,,,,,,,0.05683325384119308,,,,,,,,,,,,,,,,,,,,,,,,-0.004460913454514449,0.07984908406354586,0.05522883588878602,0.03931585253723001,0.05792772152024708,0.0030889524684075127,,0.11273330727755561,0.046338443878010754,0.06175911512336585
2000-03-10,,,,,,,,,-0.042402766410582465,,,,,-0.04179730603538837,-0.028370371076439038,-0.028354991606472518,-0.02479466983123778,,0.006269977499328845,0.00936019744177516,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014439692481637569,,,,0.030482049483327306,,,,,,,,,,,,,-0.0071118539970753646,,,,,,,,,,,,,,,,,,,,,,,,-0.028724739570129255,0.03203919267220313,-0.043468143693141725,-0.021583805266164966,0.019807670462262353,-0.034513436499657886,,-0.025332556658839996,-0.028779507079235826,-0.03383883060678768
2000-03-17,,,,,,,,,0.06531288992293602,,,,,0.0,0.02486761307356669,-0.008888927379129425,0.004175438484898646,,0.009331177715310408,-0.025158610280636554,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008978129274966261,,,,-0.032735179550381875,,,,,,,,,,,,,0.05001171425349978,,,,,,,,,,,,,,,,,,,,,,,,0.07910411501190737,0.004470570888065874,0.14852824678810747,0.07000251391511599,0.0020895485985876197,0.07776904003926031,,0.048125814517512834,0.05196703017669648,0.12597027992003765
