year,candidate_cagr,control_cagr,difference
2022,0.0,0.0,0.0
2023,0.24148376855964893,0.28815462858217655,-0.04667086002252763
2024,0.13016683790231331,0.10046010586066711,0.0297067320416462
2025,0.5441871972922168,0.46096214183942563,0.08322505545279113
2026,1.0608895572649413,1.0430494141099067,0.01784014315503457
