candidate,gate,lookback_weeks,allocation,underlying_cost_bps,outer_cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,active_share,average_sleeve_weight
relative__lb4__w0.40__under50__outer100,relative,4,0.4,50,100,0.7093160895034722,2.182615417429954,-0.10496310379325058,0.2863283848194331,1.278749865182183,-0.22633475306953788,0.4148936170212766,0.16595744680851063
relative__lb4__w0.40__under50__outer200,relative,4,0.4,50,200,0.5989811571964452,1.911319648710746,-0.11606488345945298,0.22122724019912732,1.0344578970534941,-0.2359308660938363,0.4148936170212766,0.16595744680851063
relative__lb4__w0.50__under50__outer50,relative,4,0.5,50,50,0.7010527429181643,2.1870863667126796,-0.10432159207579628,0.29803525429118216,1.3258885864453684,-0.22552696234200542,0.4148936170212766,0.2074468085106383
relative__lb4__w0.50__under50__outer100,relative,4,0.5,50,100,0.631730912949449,2.0175538457827447,-0.11127407726721972,0.25667399470695385,1.1739327634875258,-0.23133003395442853,0.4148936170212766,0.2074468085106383
relative__lb4__w0.50__under50__outer200,relative,4,0.5,50,200,0.5009771108933134,1.6776021839544546,-0.12507095313363692,0.17757686871309297,0.8669574989177851,-0.24489387564488618,0.4148936170212766,0.2074468085106383
relative_positive__lb4__w0.10__under50__outer50,relative_positive,4,0.1,50,50,0.9784322040608251,2.621262278506259,-0.10076752452473314,0.3938865661094004,1.5972848840091125,-0.21595279211723506,0.32978723404255317,0.032978723404255325
relative_positive__lb4__w0.10__under50__outer100,relative_positive,4,0.1,50,100,0.9620439894926531,2.588204893744962,-0.10082112619110795,0.38568147696800703,1.5710144389841612,-0.21789687507006106,0.32978723404255317,0.032978723404255325
relative_positive__lb4__w0.10__under50__outer200,relative_positive,4,0.1,50,200,0.9296496217864063,2.5220326885010156,-0.10179163131363711,0.3694038510917279,1.5182395171553638,-0.22177347258984015,0.32978723404255317,0.032978723404255325
relative_positive__lb4__w0.20__under50__outer50,relative_positive,4,0.2,50,50,0.9077882291058594,2.5361515876729803,-0.10082112619110795,0.3783817514176204,1.5641304350563987,-0.21796784398914304,0.32978723404255317,0.06595744680851065
relative_positive__lb4__w0.20__under50__outer100,relative_positive,4,0.2,50,100,0.87629300022113,2.4688570964811287,-0.10179163131363711,0.3621924703199688,1.5107897280882971,-0.22184257408953323,0.32978723404255317,0.06595744680851065
relative_positive__lb4__w0.20__under50__outer200,relative_positive,4,0.2,50,200,0.8147630742696867,2.33411904915631,-0.1037326415586951,0.33033515084568243,1.403235942071784,-0.22954596167616415,0.32978723404255317,0.06595744680851065
relative_positive__lb4__w0.30__under50__outer50,relative_positive,4,0.3,50,50,0.8390422841154055,2.435998881877936,-0.10130637875237236,0.36283614785052,1.5250690105914495,-0.2199918671092923,0.32978723404255317,0.09893617021276596
relative_positive__lb4__w0.30__under50__outer100,relative_positive,4,0.3,50,100,0.7936612026739971,2.3337774181985385,-0.10276213643616616,0.338882716618379,1.4441017271891172,-0.22578377478148004,0.32978723404255317,0.09893617021276596
relative_positive__lb4__w0.30__under50__outer200,relative_positive,4,0.3,50,200,0.7060386206824953,2.1292018042824115,-0.10700610628377916,0.2921286489793806,1.2803814677891878,-0.23726437877358186,0.32978723404255317,0.09893617021276596
relative_positive__lb4__w0.40__under50__outer50,relative_positive,4,0.4,50,50,0.7721604681099106,2.320844978297395,-0.10179163131363678,0.347252626093808,1.480177535679529,-0.22221275962021703,0.32978723404255317,0.1319148936170213
relative_positive__lb4__w0.40__under50__outer100,relative_positive,4,0.4,50,100,0.7140565697496402,2.1835819009944917,-0.10496310379325058,0.3157541727986668,1.3713093601239756,-0.2299064830186821,0.32978723404255317,0.1319148936170213
relative_positive__lb4__w0.40__under50__outer200,relative_positive,4,0.4,50,200,0.6031794795639625,1.9092048759092597,-0.11606488345945298,0.2547714323100947,1.150766152370224,-0.24542488336245372,0.32978723404255317,0.1319148936170213
relative_positive__lb4__w0.50__under50__outer50,relative_positive,4,0.5,50,50,0.7071089898487521,2.191414269306355,-0.10432159207579628,0.3316340109497604,1.4297173935147747,-0.22620323044631674,0.32978723404255317,0.16489361702127658
relative_positive__lb4__w0.50__under50__outer100,relative_positive,4,0.5,50,100,0.6373890614164421,2.0196156827310694,-0.11127407726721972,0.2928086935109442,1.2929825169005786,-0.2357625575292951,0.32978723404255317,0.16489361702127658
relative_positive__lb4__w0.50__under50__outer200,relative_positive,4,0.5,50,200,0.5059015451508959,1.676866373154956,-0.12507095313363692,0.21825060734405977,1.0157671689226104,-0.25661087469096233,0.32978723404255317,0.16489361702127658
sleeve_positive__lb4__w0.10__under50__outer50,sleeve_positive,4,0.1,50,50,1.0212572116199965,2.7610979381305643,-0.102649000544354,0.4032424178879601,1.6407048612845199,-0.21595279211723528,0.5478723404255319,0.054787234042553194
sleeve_positive__lb4__w0.10__under50__outer100,sleeve_positive,4,0.1,50,100,1.0123532974633473,2.742495450451327,-0.10398261554421484,0.3961206843225953,1.6175787503270203,-0.21789687507006084,0.5478723404255319,0.054787234042553194
sleeve_positive__lb4__w0.10__under50__outer200,sleeve_positive,4,0.1,50,200,0.9946497292797585,2.705177458427559,-0.10664588305134715,0.38197496167800105,1.5711368361713918,-0.22177347258984037,0.5478723404255319,0.054787234042553194
sleeve_positive__lb4__w0.20__under50__outer50,sleeve_positive,4,0.2,50,50,0.9906904280308149,2.816733935123798,-0.10547304208741348,0.3967997264377796,1.649109743622913,-0.21796784398914304,0.5478723404255319,0.10957446808510639
sleeve_positive__lb4__w0.20__under50__outer100,sleeve_positive,4,0.2,50,100,0.973187240343979,2.7775804804165167,-0.10813601424153796,0.3826512219556195,1.6017810980218892,-0.22184257408953334,0.5478723404255319,0.10957446808510639
sleeve_positive__lb4__w0.20__under50__outer200,sleeve_positive,4,0.2,50,200,0.9385896898547337,2.698803873088036,-0.11344610320527249,0.3547414395847135,1.506388908469833,-0.23267098515125972,0.5478723404255319,0.10957446808510639
sleeve_positive__lb4__w0.30__under50__outer50,sleeve_positive,4,0.3,50,50,0.9593505229431698,2.852381352755349,-0.10832265806758112,0.39002312070139533,1.6486811717534575,-0.22187286095108572,0.5478723404255319,0.16436170212765958
sleeve_positive__lb4__w0.30__under50__outer100,sleeve_positive,4,0.3,50,100,0.9335605282703834,2.791089581844085,-0.1123106341080976,0.36894716954243845,1.5764113129800794,-0.23112849130187096,0.5478723404255319,0.16436170212765958
sleeve_positive__lb4__w0.30__under50__outer200,sleeve_positive,4,0.3,50,200,0.8828817456690341,2.6674387773665864,-0.12025090020556939,0.32765795713956614,1.4303115384550453,-0.2529947623322524,0.5478723404255319,0.16436170212765958
sleeve_positive__lb4__w0.40__under50__outer50,sleeve_positive,4,0.4,50,50,0.9272806606769681,2.8615152552748846,-0.1111977609458451,0.3829162408101445,1.638578249302794,-0.2296134526275604,0.5478723404255319,0.21914893617021278
sleeve_positive__lb4__w0.40__under50__outer100,sleeve_positive,4,0.4,50,100,0.8935233797167117,2.7771617757952547,-0.11650629248917277,0.3550164249943015,1.5410508043953357,-0.2418187087735274,0.5478723404255319,0.21914893617021278
sleeve_positive__lb4__w0.40__under50__outer200,sleeve_positive,4,0.4,50,200,0.8275775537481964,2.6066027098257747,-0.1270598945829109,0.300735006483958,1.343456664378125,-0.28149165984993796,0.5478723404255319,0.21914893617021278
sleeve_positive__lb4__w0.50__under50__outer50,sleeve_positive,4,0.5,50,50,0.8945244156549059,2.8387052685958594,-0.11409826327436101,0.37548284416553845,1.6184107144976703,-0.2373064526158145,0.5478723404255319,0.27393617021276595
sleeve_positive__lb4__w0.50__under50__outer100,sleeve_positive,4,0.5,50,100,0.8531256502108662,2.7313115521492337,-0.12072280712777372,0.3408668977907148,1.4957886565841705,-0.2523948451314778,0.5478723404255319,0.27393617021276595
sleeve_positive__lb4__w0.50__under50__outer200,sleeve_positive,4,0.5,50,200,0.7727267249903329,2.513806067796317,-0.13387270872342794,0.2739827244836168,1.2470338630100686,-0.31065112711335474,0.5478723404255319,0.27393617021276595
leader_negative_relative__lb4__w0.10__under50__outer50,leader_negative_relative,4,0.1,50,50,1.0379500217464086,2.682475416036371,-0.10076752452473337,0.39554800527243694,1.5893672596906165,-0.21724226708735128,0.16489361702127658,0.01648936170212766
leader_negative_relative__lb4__w0.10__under50__outer100,leader_negative_relative,4,0.1,50,100,1.0301113930135606,2.669220825318496,-0.10076752452473314,0.39096161528934426,1.574934851206316,-0.21801611697215806,0.16489361702127658,0.01648936170212766
leader_negative_relative__lb4__w0.10__under50__outer200,leader_negative_relative,4,0.1,50,200,1.0145130111324678,2.6425215887810682,-0.10076752452473314,0.38182722620439224,1.5459256894573994,-0.21956266861563045,0.16489361702127658,0.01648936170212766
leader_negative_relative__lb4__w0.20__under50__outer50,leader_negative_relative,4,0.2,50,50,1.0248892894360746,2.6715865194564867,-0.10076752452473303,0.3818075235108258,1.5520751830914579,-0.2205346973180382,0.16489361702127658,0.03297872340425532
leader_negative_relative__lb4__w0.20__under50__outer100,leader_negative_relative,4,0.2,50,100,1.0093376845752586,2.6448800883587085,-0.10076752452473325,0.3727328406481074,1.5229339193539355,-0.22207540473860599,0.16489361702127658,0.03297872340425532
leader_negative_relative__lb4__w0.20__under50__outer200,leader_negative_relative,4,0.2,50,200,0.9785467996634458,2.5907142735352924,-0.10076752452473314,0.3547352252451299,1.4641090105059706,-0.22515224698310055,0.16489361702127658,0.03297872340425532
leader_negative_relative__lb4__w0.30__under50__outer50,leader_negative_relative,4,0.3,50,50,1.0118272524122949,2.6591804535458254,-0.10076752452473337,0.36812686848002896,1.5128122935739776,-0.2238240331529704,0.16489361702127658,0.049468085106382974
leader_negative_relative__lb4__w0.30__under50__outer100,leader_negative_relative,4,0.3,50,100,0.9886876435118621,2.6188415297578653,-0.10076752452473325,0.3546610969707651,1.4687372347501717,-0.2261246226445781,0.16489361702127658,0.049468085106382974
leader_negative_relative__lb4__w0.30__under50__outer200,leader_negative_relative,4,0.3,50,200,0.9431040573694327,2.536490076174824,-0.10076752452473325,0.32806694442219775,1.3794532474642716,-0.23071555801946986,0.16489361702127658,0.049468085106382974
leader_negative_relative__lb4__w0.40__under50__outer50,leader_negative_relative,4,0.4,50,50,0.9987651423006194,2.645236273583061,-0.10076752452473325,0.3545066628818405,1.471660106676423,-0.2271102666301985,0.16489361702127658,0.06595744680851064
leader_negative_relative__lb4__w0.40__under50__outer100,leader_negative_relative,4,0.4,50,100,0.9681618111115877,2.591102472779635,-0.10076752452473325,0.3367461113226524,1.4124829572141493,-0.23016377960274925,0.16489361702127658,0.06595744680851064
leader_negative_relative__lb4__w0.40__under50__outer200,leader_negative_relative,4,0.4,50,200,0.9081792956588668,2.4799035526510487,-0.10076752452473325,0.3018176741477354,1.2922788663037352,-0.23625267411156892,0.16489361702127658,0.06595744680851064
leader_negative_relative__lb4__w0.50__under50__outer50,leader_negative_relative,4,0.5,50,50,0.9857041744317967,2.6297399910676895,-0.10076752452473314,0.34094751563090475,1.4287200978405212,-0.2303933898041658,0.16489361702127658,0.08244680851063829
leader_negative_relative__lb4__w0.50__under50__outer100,leader_negative_relative,4,0.5,50,100,0.947760702808373,2.5616688039356044,-0.10076752452473314,0.3189875943987228,1.3543334499049764,-0.23419288453249199,0.16489361702127658,0.08244680851063829
leader_negative_relative__lb4__w0.50__under50__outer200,leader_negative_relative,4,0.5,50,200,0.873767047494947,2.421026561404596,-0.1026568748651574,0.27598272560661896,1.2029453696762231,-0.24176366755525525,0.16489361702127658,0.08244680851063829
leader_negative_sleeve_positive__lb4__w0.10__under50__outer50,leader_negative_sleeve_positive,4,0.1,50,50,1.0413424745652242,2.6860616869426117,-0.10076752452473337,0.4033765027853491,1.6092960532530018,-0.2166086680306335,0.0797872340425532,0.00797872340425532
leader_negative_sleeve_positive__lb4__w0.10__under50__outer100,leader_negative_sleeve_positive,4,0.1,50,100,1.0353942224029673,2.675134771135194,-0.10076752452473314,0.40030135046346715,1.5997209637534369,-0.21737874731099405,0.0797872340425532,0.00797872340425532
leader_negative_sleeve_positive__lb4__w0.10__under50__outer200,leader_negative_sleeve_positive,4,0.1,50,200,1.0235408667566284,2.653159813254609,-0.10076752452473314,0.39416669158917217,1.580471378107099,-0.21891776989801137,0.0797872340425532,0.00797872340425532
leader_negative_sleeve_positive__lb4__w0.20__under50__outer50,leader_negative_sleeve_positive,4,0.2,50,50,1.031639714358183,2.6788369705100763,-0.10076752452473303,0.3973948568958432,1.5931118111687457,-0.21927180981965366,0.0797872340425532,0.01595744680851064
leader_negative_sleeve_positive__lb4__w0.20__under50__outer100,leader_negative_sleeve_positive,4,0.2,50,100,1.0198162920258618,2.656896738481707,-0.10076752452473325,0.3912728535435894,1.5738265566953893,-0.22080624514081437,0.0797872340425532,0.01595744680851064
leader_negative_sleeve_positive__lb4__w0.20__under50__outer200,leader_negative_sleeve_positive,4,0.2,50,200,0.996340719109388,2.612536683894485,-0.10076752452473314,0.3790911269003099,1.5348740963782195,-0.22387058794592918,0.0797872340425532,0.01595744680851064
leader_negative_sleeve_positive__lb4__w0.30__under50__outer50,leader_negative_sleeve_positive,4,0.3,50,50,1.0219010216243243,2.6701769641718913,-0.10076752452473337,0.3914030024036126,1.5760886945787551,-0.22193617076176653,0.0797872340425532,0.023936170212765957
leader_negative_sleeve_positive__lb4__w0.30__under50__outer100,leader_negative_sleeve_positive,4,0.3,50,100,1.0042754087110315,2.6371545387429958,-0.10076752452473325,0.3822624330076194,1.5469754158468438,-0.2242292418684253,0.0797872340425532,0.023936170212765957
leader_negative_sleeve_positive__lb4__w0.30__under50__outer200,leader_negative_sleeve_positive,4,0.3,50,200,0.9694065802667602,2.57004380821107,-0.10076752452473325,0.36412074362075675,1.4879272150783458,-0.22880523257764118,0.0797872340425532,0.023936170212765957
leader_negative_sleeve_positive__lb4__w0.40__under50__outer50,leader_negative_sleeve_positive,4,0.4,50,50,1.0121274883808535,2.660064364632347,-0.10076752452473325,0.38540120032132075,1.558244496766281,-0.22460174581242665,0.0797872340425532,0.03191489361702128
leader_negative_sleeve_positive__lb4__w0.40__under50__outer100,leader_negative_sleeve_positive,4,0.4,50,100,0.9887725542641397,2.6159091409475677,-0.10076752452473325,0.37327033238850893,1.5192037638650706,-0.22764773543353756,0.0797872340425532,0.03191489361702128
leader_negative_sleeve_positive__lb4__w0.40__under50__outer200,leader_negative_sleeve_positive,4,0.4,50,200,0.9427372566561851,2.5257310151181973,-0.10076752452473325,0.3492552982717838,1.4397327274992184,-0.23372173178778066,0.0797872340425532,0.03191489361702128
leader_negative_sleeve_positive__lb4__w0.50__under50__outer50,leader_negative_sleeve_positive,4,0.5,50,50,1.0023201977539062,2.6484883816467355,-0.10076752452473314,0.37938970978281783,1.5396007987163673,-0.22726852992708813,0.0797872340425532,0.0398936170212766
leader_negative_sleeve_positive__lb4__w0.50__under50__outer100,leader_negative_sleeve_positive,4,0.5,50,100,0.9733086938934348,2.593168640122976,-0.10076752452473314,0.3642967921708453,1.4905526722252858,-0.2310617237758622,0.0797872340425532,0.0398936170212766
leader_negative_sleeve_positive__lb4__w0.50__under50__outer200,leader_negative_sleeve_positive,4,0.5,50,200,0.9163315396241958,2.47965916663231,-0.1026568748651574,0.334494543419358,1.3904019614701004,-0.23862011357098145,0.0797872340425532,0.0398936170212766
relative__lb8__w0.10__under50__outer50,relative,8,0.1,50,50,1.0355252682630063,2.7349034426683505,-0.10076752452473325,0.3972982045207565,1.6083107100421967,-0.21501367841281926,0.3776595744680851,0.03776595744680851
relative__lb8__w0.10__under50__outer100,relative,8,0.1,50,100,1.0255258303268708,2.7140616576359577,-0.10082112619110772,0.3922846774403048,1.5916086190169336,-0.21619703016928948,0.3776595744680851,0.03776595744680851
relative__lb8__w0.10__under50__outer200,relative,8,0.1,50,200,1.005659171124234,2.67231255624431,-0.10179163131363678,0.38230406247599324,1.5581026776005324,-0.2185601656240712,0.3776595744680851,0.03776595744680851
relative__lb8__w0.20__under50__outer50,relative,8,0.2,50,50,1.0193428892655456,2.765467905848092,-0.10082112619110772,0.3850994324070651,1.5855481083735505,-0.21612178956257733,0.3776595744680851,0.07553191489361702
relative__lb8__w0.20__under50__outer100,relative,8,0.2,50,100,0.9995500944053615,2.7226368413707953,-0.101791631313637,0.375171213641889,1.5516481825426962,-0.2184855734790344,0.3776595744680851,0.07553191489361702
relative__lb8__w0.20__under50__outer200,relative,8,0.2,50,200,0.9604862627023765,2.636728473141304,-0.10373264155869533,0.35549842623529493,1.4834780205289344,-0.22319887940463112,0.3776595744680851,0.07553191489361702
relative__lb8__w0.30__under50__outer50,relative,8,0.3,50,50,1.002471498041884,2.780983904421251,-0.10130637875237247,0.3727553468315963,1.5561424379788125,-0.2172706827090184,0.3776595744680851,0.11329787234042553
relative__lb8__w0.30__under50__outer100,relative,8,0.3,50,100,0.973099695813854,2.7154267327119794,-0.10276213643616616,0.3580123931468113,1.5047561522496027,-0.22081179240054372,0.3776595744680851,0.11329787234042553
relative__lb8__w0.30__under50__outer200,relative,8,0.3,50,200,0.915513835011146,2.583806848449287,-0.10567365180375365,0.3289349430674875,1.401248721416133,-0.22912150604773251,0.3776595744680851,0.11329787234042553
relative__lb8__w0.40__under50__outer50,relative,8,0.4,50,50,0.9849218687658476,2.7793411324291206,-0.10179163131363722,0.3602698975630847,1.5201195741587816,-0.21864875584842247,0.3776595744680851,0.15106382978723404
relative__lb8__w0.40__under50__outer100,relative,8,0.4,50,100,0.9461934180605862,2.690846229815959,-0.10373264155869522,0.3408132321403259,1.451193036672217,-0.22383722096061354,0.3776595744680851,0.15106382978723404
relative__lb8__w0.40__under50__outer200,relative,8,0.4,50,200,0.8707655361687148,2.5130622089431696,-0.10761466204881176,0.3026175678445848,1.3122305159681318,-0.2423188021106265,0.3776595744680851,0.15106382978723404
relative__lb8__w0.50__under50__outer50,relative,8,0.5,50,50,0.9667051054971956,2.759218598869792,-0.10227688387490164,0.34764699572638924,1.4777457678824732,-0.22256265050975244,0.3776595744680851,0.18882978723404256
relative__lb8__w0.50__under50__outer100,relative,8,0.5,50,100,0.9188501102039739,2.6481695719599254,-0.10470314668122449,0.3235786540429102,1.3914731659632584,-0.23256603887553107,0.3776595744680851,0.18882978723404256
relative__lb8__w0.50__under50__outer200,relative,8,0.5,50,200,0.8262642978005443,2.4250125401342273,-0.1095556722938702,0.27655003823570445,1.2175251036235624,-0.25536891281664176,0.3776595744680851,0.18882978723404256
relative_positive__lb8__w0.10__under50__outer50,relative_positive,8,0.1,50,50,1.0355252682630063,2.7349034426683505,-0.10076752452473325,0.40043089785066477,1.615846705764719,-0.2142263042889836,0.31382978723404253,0.03138297872340426
relative_positive__lb8__w0.10__under50__outer100,relative_positive,8,0.1,50,100,1.0255258303268708,2.7140616576359577,-0.10082112619110772,0.3946327202040121,1.5965722675256293,-0.21542232563205976,0.31382978723404253,0.03138297872340426
relative_positive__lb8__w0.10__under50__outer200,relative_positive,8,0.1,50,200,1.005659171124234,2.67231255624431,-0.10179163131363678,0.38309966200168133,1.5579208761824317,-0.21781072630875498,0.31382978723404253,0.03138297872340426
relative_positive__lb8__w0.20__under50__outer50,relative_positive,8,0.2,50,50,1.0193428892655456,2.765467905848092,-0.10082112619110772,0.391332879863608,1.6011576569339678,-0.21454767351141157,0.31382978723404253,0.06276595744680852
relative_positive__lb8__w0.20__under50__outer100,relative_positive,8,0.2,50,100,0.9995500944053615,2.7226368413707953,-0.101791631313637,0.37982899016321037,1.562108518786781,-0.21693915924062634,0.31382978723404253,0.06276595744680852
relative_positive__lb8__w0.20__under50__outer200,relative_positive,8,0.2,50,200,0.9604862627023765,2.636728473141304,-0.10373264155869533,0.357071869526455,1.4836453889260426,-0.22170755856995972,0.31382978723404253,0.06276595744680852
relative_positive__lb8__w0.30__under50__outer50,relative_positive,8,0.3,50,50,1.002471498041884,2.780983904421251,-0.10130637875237247,0.3820562619202139,1.5803503430399883,-0.21491058179662037,0.31382978723404253,0.09414893617021276
relative_positive__lb8__w0.30__under50__outer100,relative_positive,8,0.3,50,100,0.973099695813854,2.7154267327119794,-0.10276213643616616,0.3649408554302416,1.521253648590212,-0.2184967841328448,0.31382978723404253,0.09414893617021276
relative_positive__lb8__w0.30__under50__outer200,relative_positive,8,0.3,50,200,0.915513835011146,2.583806848449287,-0.10567365180375365,0.3312682998835579,1.4023558504588571,-0.22563639405616598,0.31382978723404253,0.09414893617021276
relative_positive__lb8__w0.40__under50__outer50,relative_positive,8,0.4,50,50,0.9849218687658476,2.7793411324291206,-0.10179163131363722,0.3726036629796312,1.5534069052574442,-0.2155043106996969,0.31382978723404253,0.12553191489361704
relative_positive__lb8__w0.40__under50__outer100,relative_positive,8,0.4,50,100,0.9461934180605862,2.690846229815959,-0.10373264155869522,0.3499726163626171,1.4742422353222222,-0.2202831378796105,0.31382978723404253,0.12553191489361704
relative_positive__lb8__w0.40__under50__outer200,relative_positive,8,0.4,50,200,0.8707655361687148,2.5130622089431696,-0.10761466204881176,0.305692746751808,1.3148871307620558,-0.23613855128379757,0.31382978723404253,0.12553191489361704
relative_positive__lb8__w0.50__under50__outer50,relative_positive,8,0.5,50,50,0.9667051054971956,2.759218598869792,-0.10227688387490164,0.3629776797133575,1.5205160393025374,-0.2186478143993139,0.31382978723404253,0.15691489361702127
relative_positive__lb8__w0.50__under50__outer100,relative_positive,8,0.5,50,100,0.9188501102039739,2.6481695719599254,-0.10470314668122449,0.3349285034154901,1.4215259786275067,-0.2238755322786521,0.31382978723404253,0.15691489361702127
relative_positive__lb8__w0.50__under50__outer200,relative_positive,8,0.5,50,200,0.8262642978005443,2.4250125401342273,-0.1095556722938702,0.28034879968000737,1.2223143063689093,-0.25623324554633153,0.31382978723404253,0.15691489361702127
sleeve_positive__lb8__w0.10__under50__outer50,sleeve_positive,8,0.1,50,50,1.045959992205526,2.8045359758762523,-0.10731191618530023,0.4020188472200743,1.634050062325678,-0.21523918384674556,0.6063829787234043,0.060638297872340416
sleeve_positive__lb8__w0.10__under50__outer100,sleeve_positive,8,0.1,50,100,1.0430563823347598,2.8003909684769144,-0.1077544600981526,0.3962526504999715,1.6154860927555368,-0.21644894883876242,0.6063829787234043,0.060638297872340416
sleeve_positive__lb8__w0.10__under50__outer200,sleeve_positive,8,0.1,50,200,1.0372573236496785,2.792009333280044,-0.10863954792385722,0.38478278738975713,1.578185072428356,-0.2188647482338898,0.6063829787234043,0.060638297872340416
sleeve_positive__lb8__w0.20__under50__outer50,sleeve_positive,8,0.2,50,50,1.0394869821916872,2.903491634973047,-0.11382959739543663,0.3943046865782287,1.6339067221535186,-0.21658522337591246,0.6063829787234043,0.12127659574468083
sleeve_positive__lb8__w0.20__under50__outer100,sleeve_positive,8,0.2,50,100,1.0336983599021754,2.8949833943034764,-0.11470865881941572,0.38284981308883115,1.5959313739939611,-0.21900329115335848,0.6063829787234043,0.12127659574468083
sleeve_positive__lb8__w0.20__under50__outer200,sleeve_positive,8,0.2,50,200,1.0221536645187554,2.877556144836437,-0.11646678166737423,0.3601880659163521,1.5193163753578829,-0.22960791625750065,0.6063829787234043,0.12127659574468083
sleeve_positive__lb8__w0.30__under50__outer50,sleeve_positive,8,0.3,50,50,1.031596008906777,2.980537155193911,-0.12032059890182045,0.386210787436148,1.623146334920326,-0.21975512212507986,0.6063829787234043,0.18191489361702126
sleeve_positive__lb8__w0.30__under50__outer100,sleeve_positive,8,0.3,50,100,1.02294700859769,2.967481995745301,-0.1216301821818786,0.3691491334202681,1.5652461777713098,-0.22455175266826832,0.6063829787234043,0.18191489361702126
sleeve_positive__lb8__w0.30__under50__outer200,sleeve_positive,8,0.3,50,200,1.005721978769171,2.9403605613475325,-0.12424934874199489,0.3355789251251724,1.448054650005117,-0.2639886722093071,0.6063829787234043,0.18191489361702126
sleeve_positive__lb8__w0.40__under50__outer50,sleeve_positive,8,0.4,50,50,1.0222962428770526,3.027473004793923,-0.12678495145112845,0.3777429250741777,1.6012525854558917,-0.22764104523945805,0.6063829787234043,0.24255319148936166
sleeve_positive__lb8__w0.40__under50__outer100,sleeve_positive,8,0.4,50,100,1.010817482865785,3.0097212144302423,-0.12851909167889575,0.35516064759106913,1.523321606639689,-0.24169229551097193,0.6063829787234043,0.24255319148936166
sleeve_positive__lb8__w0.40__under50__outer200,sleeve_positive,8,0.4,50,200,0.9879891274613728,2.9723100327328766,-0.13198737213442946,0.31097045172014215,1.3652352314997824,-0.2974370769769783,0.6063829787234043,0.24255319148936166
sleeve_positive__lb8__w0.50__under50__outer50,sleeve_positive,8,0.5,50,50,1.0115991668258237,3.037822757449203,-0.13346930124842227,0.36890705021101255,1.5683594925416027,-0.23547220777059252,0.6063829787234043,0.30319148936170215
sleeve_positive__lb8__w0.50__under50__outer100,sleeve_positive,8,0.5,50,100,0.997327179907332,3.0152643454189527,-0.1356214517581299,0.34089444878833275,1.470737218736924,-0.2622562405199347,0.6063829787234043,0.30319148936170215
sleeve_positive__lb8__w0.50__under50__outer200,sleeve_positive,8,0.5,50,200,0.9689840088171755,2.9670947986685205,-0.13992575277754504,0.2863773983445117,1.2724842197899568,-0.32951829205565963,0.6063829787234043,0.30319148936170215
leader_negative_relative__lb8__w0.10__under50__outer50,leader_negative_relative,8,0.1,50,50,1.0549915539374668,2.7044563441155183,-0.10076752452473325,0.4003486406860852,1.5983529859922898,-0.21976908157537944,0.13829787234042554,0.01382978723404255
