series,cumulative_return,cagr,annualized_volatility,sharpe_zero_rf,maximum_drawdown,daily_observations
baseline_net_25bps,0.2861587156812302,0.03577950114363637,0.216812245418003,0.2703624851323559,-0.45386859693376114,1804
challenger_net_25bps,0.18720751954402726,0.0242609010069339,0.12700507377268241,0.2521883024036213,-0.21681500250738417,1804
baseline_net_50bps,0.18524681615943295,0.024024435065810756,0.21689119003365773,0.21772054105363156,-0.4599511821697342,1804
challenger_net_50bps,0.10038109375615378,0.013451899285580549,0.12709677172599412,0.16862907277330383,-0.2263325427537488,1804
baseline_net_100bps,0.006272977832816995,0.0008739143015401574,0.21722029349672434,0.11246282003285893,-0.4719299188729139,1804
challenger_net_100bps,-0.054947589182234635,-0.007863461381827253,0.12757095492983447,0.0018675442484228013,-0.24505371491483596,1804
baseline_net_150bps,-0.14599565627593147,-0.02180443963819867,0.2177767453612055,0.007515707443442176,-0.48366394511755295,1804
challenger_net_150bps,-0.1886512021348542,-0.028780826592187614,0.12842891001327378,-0.16316981869719782,-0.3040661997385732,1804
