security_id,ticker,event_date,action_type,amount,knowledge_at_utc,source_revision
yahoo-ticker:XLY,XLY,2009-06-19,cash_distribution,0.049,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:EEM,EEM,2009-06-23,cash_distribution,0.247,2026-08-14T22:06:14.778672+00:00,yfinance-1.5.2:2026-08-14T22:06:14.778672+00:00
yahoo-ticker:EFA,EFA,2009-06-23,cash_distribution,0.945,2026-08-14T22:06:15.302398+00:00,yfinance-1.5.2:2026-08-14T22:06:15.302398+00:00
yahoo-ticker:EWJ,EWJ,2009-06-23,cash_distribution,0.2,2026-08-14T22:06:15.842138+00:00,yfinance-1.5.2:2026-08-14T22:06:15.842138+00:00
yahoo-ticker:VNQ,VNQ,2009-06-24,cash_distribution,0.485,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VTV,VTV,2009-06-24,cash_distribution,0.269,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2009-06-24,cash_distribution,0.024167,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:BIL,BIL,2009-07-01,cash_distribution,0.002,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2009-07-01,cash_distribution,0.725,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2009-07-01,cash_distribution,0.252,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2009-07-01,cash_distribution,0.445,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2009-07-01,cash_distribution,0.341,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2009-07-01,cash_distribution,0.112,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2009-07-01,cash_distribution,0.389,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2009-07-01,cash_distribution,0.303,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:IWM,IWM,2009-07-02,cash_distribution,0.181,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:BIL,BIL,2009-08-03,cash_distribution,0.004,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2009-08-03,cash_distribution,0.709,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2009-08-03,cash_distribution,0.264,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2009-08-03,cash_distribution,0.492,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2009-08-03,cash_distribution,0.316,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2009-08-03,cash_distribution,0.112,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2009-08-03,cash_distribution,0.429,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2009-08-03,cash_distribution,0.318,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:BIL,BIL,2009-09-01,cash_distribution,0.004,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2009-09-01,cash_distribution,0.703,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2009-09-01,cash_distribution,0.257,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2009-09-01,cash_distribution,0.494,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2009-09-01,cash_distribution,0.368,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2009-09-01,cash_distribution,0.108,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2009-09-01,cash_distribution,0.92,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2009-09-01,cash_distribution,0.307,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:QQQ,QQQ,2009-09-18,cash_distribution,0.041,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2009-09-18,cash_distribution,0.508,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2009-09-18,cash_distribution,0.0665,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2009-09-18,cash_distribution,0.123,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2009-09-18,cash_distribution,0.03818,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2009-09-18,cash_distribution,0.144,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2009-09-18,cash_distribution,0.0385,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2009-09-18,cash_distribution,0.179,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2009-09-18,cash_distribution,0.1525,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2009-09-18,cash_distribution,0.127,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2009-09-18,cash_distribution,0.045,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:IWM,IWM,2009-09-22,cash_distribution,0.145,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:VNQ,VNQ,2009-09-24,cash_distribution,0.417,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VTV,VTV,2009-09-24,cash_distribution,0.3,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2009-09-24,cash_distribution,0.023667,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:BIL,BIL,2009-10-01,cash_distribution,0.004,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2009-10-01,cash_distribution,0.705,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2009-10-01,cash_distribution,0.253,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2009-10-01,cash_distribution,0.472,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2009-10-01,cash_distribution,0.363,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2009-10-01,cash_distribution,0.104,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2009-10-01,cash_distribution,0.047,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2009-10-01,cash_distribution,0.307,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:BIL,BIL,2009-11-02,cash_distribution,0.002,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2009-11-02,cash_distribution,0.703,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2009-11-02,cash_distribution,0.77,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2009-11-02,cash_distribution,0.484,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2009-11-02,cash_distribution,0.373,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2009-11-02,cash_distribution,0.19,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2009-11-02,cash_distribution,0.342,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2009-11-02,cash_distribution,0.308,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2009-12-01,cash_distribution,0.622,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2009-12-01,cash_distribution,0.208,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2009-12-01,cash_distribution,0.456,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2009-12-01,cash_distribution,0.373,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2009-12-01,cash_distribution,0.581,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2009-12-01,cash_distribution,0.208,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2009-12-01,cash_distribution,0.307,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:QQQ,QQQ,2009-12-18,cash_distribution,0.073,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2009-12-18,cash_distribution,0.59,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2009-12-18,cash_distribution,0.0885,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2009-12-18,cash_distribution,0.152,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2009-12-18,cash_distribution,0.042242,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2009-12-18,cash_distribution,0.181,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2009-12-18,cash_distribution,0.0395,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2009-12-18,cash_distribution,0.249,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2009-12-18,cash_distribution,0.1845,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2009-12-18,cash_distribution,0.171,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2009-12-18,cash_distribution,0.0805,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:EEM,EEM,2009-12-22,cash_distribution,0.323,2026-08-14T22:06:14.778672+00:00,yfinance-1.5.2:2026-08-14T22:06:14.778672+00:00
yahoo-ticker:EFA,EFA,2009-12-22,cash_distribution,0.496,2026-08-14T22:06:15.302398+00:00,yfinance-1.5.2:2026-08-14T22:06:15.302398+00:00
yahoo-ticker:EWJ,EWJ,2009-12-22,cash_distribution,0.352,2026-08-14T22:06:15.842138+00:00,yfinance-1.5.2:2026-08-14T22:06:15.842138+00:00
yahoo-ticker:VTV,VTV,2009-12-22,cash_distribution,0.411,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2009-12-22,cash_distribution,0.029833,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:IWM,IWM,2009-12-23,cash_distribution,0.253,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:VEA,VEA,2009-12-24,cash_distribution,0.797,2026-08-14T22:06:23.727192+00:00,yfinance-1.5.2:2026-08-14T22:06:23.727192+00:00
yahoo-ticker:VNQ,VNQ,2009-12-24,cash_distribution,0.584,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VWO,VWO,2009-12-24,cash_distribution,0.545,2026-08-14T22:06:25.843751+00:00,yfinance-1.5.2:2026-08-14T22:06:25.843751+00:00
yahoo-ticker:BIL,BIL,2009-12-29,cash_distribution,0.008,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:EEM,EEM,2009-12-29,cash_distribution,0.012,2026-08-14T22:06:14.778672+00:00,yfinance-1.5.2:2026-08-14T22:06:14.778672+00:00
yahoo-ticker:HYG,HYG,2009-12-29,cash_distribution,0.58,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2009-12-29,cash_distribution,0.164,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2009-12-29,cash_distribution,0.435,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2009-12-29,cash_distribution,0.311,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2009-12-29,cash_distribution,0.085,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2009-12-29,cash_distribution,0.239,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2009-12-29,cash_distribution,0.318,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2010-02-01,cash_distribution,0.663,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2010-02-01,cash_distribution,0.3,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2010-02-01,cash_distribution,0.452,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2010-02-01,cash_distribution,0.325,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2010-02-01,cash_distribution,0.084,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2010-02-01,cash_distribution,0.208,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2010-02-01,cash_distribution,0.325,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2010-03-01,cash_distribution,0.646,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2010-03-01,cash_distribution,0.244,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2010-03-01,cash_distribution,0.445,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2010-03-01,cash_distribution,0.378,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2010-03-01,cash_distribution,0.075,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2010-03-01,cash_distribution,0.004,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2010-03-01,cash_distribution,0.29,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:QQQ,QQQ,2010-03-19,cash_distribution,0.051,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2010-03-19,cash_distribution,0.48,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2010-03-19,cash_distribution,0.0365,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2010-03-19,cash_distribution,0.1015,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2010-03-19,cash_distribution,0.029245,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2010-03-19,cash_distribution,0.106,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2010-03-19,cash_distribution,0.0365,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2010-03-19,cash_distribution,0.118,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2010-03-19,cash_distribution,0.1335,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2010-03-19,cash_distribution,0.108,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2010-03-19,cash_distribution,0.031,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:VEA,VEA,2010-03-23,cash_distribution,0.011,2026-08-14T22:06:23.727192+00:00,yfinance-1.5.2:2026-08-14T22:06:23.727192+00:00
yahoo-ticker:IWM,IWM,2010-03-24,cash_distribution,0.172,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:VNQ,VNQ,2010-03-25,cash_distribution,0.371,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VTV,VTV,2010-03-25,cash_distribution,0.27,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2010-03-25,cash_distribution,0.024167,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:HYG,HYG,2010-04-01,cash_distribution,0.658,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2010-04-01,cash_distribution,0.255,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2010-04-01,cash_distribution,0.469,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2010-04-01,cash_distribution,0.316,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2010-04-01,cash_distribution,0.08,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2010-04-01,cash_distribution,0.442,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2010-04-01,cash_distribution,0.332,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2010-05-03,cash_distribution,0.64,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2010-05-03,cash_distribution,0.273,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2010-05-03,cash_distribution,0.452,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2010-05-03,cash_distribution,0.302,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2010-05-03,cash_distribution,0.078,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2010-05-03,cash_distribution,0.163,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2010-05-03,cash_distribution,0.32,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2010-06-01,cash_distribution,0.643,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2010-06-01,cash_distribution,0.26,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2010-06-01,cash_distribution,0.443,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2010-06-01,cash_distribution,0.334,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2010-06-01,cash_distribution,0.071,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2010-06-01,cash_distribution,0.541,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2010-06-01,cash_distribution,0.326,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:QQQ,QQQ,2010-06-18,cash_distribution,0.089,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2010-06-18,cash_distribution,0.531,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2010-06-18,cash_distribution,0.068,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2010-06-18,cash_distribution,0.126,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2010-06-18,cash_distribution,0.025183,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2010-06-18,cash_distribution,0.147,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2010-06-18,cash_distribution,0.0395,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2010-06-18,cash_distribution,0.192,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2010-06-18,cash_distribution,0.1585,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2010-06-18,cash_distribution,0.151,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2010-06-18,cash_distribution,0.0525,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
