start,end,observations,years,total_return,annual_return,annual_volatility,sharpe_zero_rf,sortino_zero_target,max_drawdown,max_drawdown_duration_weeks,calmar,cvar_5_weekly,positive_week_share,worst_week,best_week,average_annual_turnover,total_cost
2005-01-14,2008-01-04,156,3.0,0.2928619827618846,0.08939168221579852,0.06847215433285991,1.2855205097196525,1.983223228718068,-0.05478521532955527,26,1.6316752919208464,-0.02313643086371378,0.47435897435897434,-0.0333088202710585,0.03075183475041148,2.638888888888889,0.03958333333333333
2006-01-13,2009-01-02,156,3.0,0.14817322460906013,0.04713450743391401,0.07688645808457063,0.6376357699163687,0.9011674945275556,-0.14233259670783116,44,0.33115750379140424,-0.027146158168468784,0.5448717948717948,-0.03367600791158794,0.02660520567376034,2.6,0.039
2007-01-12,2010-01-01,156,3.0,0.23935415083402867,0.07415051717153442,0.08619031328060589,0.8732860660984396,1.3489621216716652,-0.14233259670783038,79,0.5209665170638671,-0.026843003434059494,0.5256410256410257,-0.03367600791158794,0.033961456663336276,2.6277777777777778,0.03941666666666667
2008-01-11,2010-12-31,156,3.0,0.2012212854518638,0.06301894957788812,0.09290532845398373,0.7045113092312052,1.0234584158902982,-0.14233259670783105,79,0.4427583774590185,-0.031178080816795874,0.5448717948717948,-0.055388028574277236,0.033961456663336276,2.1166666666666667,0.03175
2009-01-09,2011-12-30,156,3.0,0.3149065637333013,0.09554855683125352,0.08942205627001122,1.0659569905004307,1.5972223340508493,-0.07077035513595686,23,1.3501212004333634,-0.027589942855707567,0.5897435897435898,-0.055388028574277236,0.033961456663336276,2.3500000000000005,0.035250000000000004
2010-01-08,2012-12-28,156,3.0,0.17035387591806583,0.05383446851717477,0.0759706090912233,0.7286305271876592,0.9777400758861617,-0.07077035513595686,23,0.7606923607173289,-0.027713541371533902,0.6089743589743589,-0.055388028574277236,0.02823531223044325,2.2500000000000004,0.03375000000000001
2011-01-07,2013-12-27,156,3.0,0.2688798549258131,0.08261365569162593,0.06802959632697837,1.201569719253853,1.7980082825778012,-0.07436521253408357,21,1.110918033801919,-0.022118884936179778,0.6153846153846154,-0.027630564144864332,0.023058637303020414,2.727777777777778,0.04091666666666667
2012-01-06,2014-12-26,156,3.0,0.3085823177810194,0.09378933012523971,0.0639746876783949,1.4343401041016786,2.205672976187274,-0.07436521253408357,21,1.2611989790556108,-0.020514521420168692,0.6217948717948718,-0.027630564144864332,0.023058637303020414,2.750000000000001,0.04125
2013-01-04,2015-12-25,156,3.0,0.18920567423157153,0.05946266649873233,0.07556204996886223,0.8026461152265378,1.1037985648804425,-0.10306594358120724,40,0.5769380692845526,-0.025610749201371366,0.6153846153846154,-0.05340795980321936,0.028505454433696873,2.6722222222222225,0.04008333333333334
2014-01-03,2016-12-23,156,3.0,0.07130458429427078,0.023224635411573935,0.06973897590572208,0.3641562593173186,0.492151295729164,-0.10846078557751637,92,0.21412933059548428,-0.02311550275926853,0.5705128205128205,-0.05340795980321936,0.028505454433696873,2.566666666666667,0.038500000000000006
2015-01-02,2017-12-22,156,3.0,0.1345241811375546,0.042968644870543526,0.06776262347218034,0.6549976610509387,0.9061414146666519,-0.10846078557751648,103,0.3961675608539089,-0.022541645902836756,0.5833333333333334,-0.05340795980321936,0.028505454433696873,2.5388888888888888,0.03808333333333334
2016-01-01,2018-12-21,156,3.0,0.15289052000758985,0.04856660647289601,0.07115289435278165,0.7022648127101833,1.0147544974796716,-0.09823485151637978,47,0.494392832311636,-0.022974621618330825,0.5769230769230769,-0.0473096322214708,0.042450609005128835,2.894444444444445,0.043416666666666666
2016-12-30,2019-12-20,156,3.0,0.23375576893038308,0.0725306997601447,0.06863493086843879,1.0551324206880461,1.5013460552452351,-0.09823485151638078,91,0.738339791230306,-0.023844875344178815,0.6410256410256411,-0.0473096322214708,0.042450609005128835,3.083333333333333,0.04625
2017-12-29,2020-12-18,156,3.0,0.05640728331790301,0.01845957512246965,0.13411565196737266,0.20424636793556364,0.2627532413241486,-0.2350043235630217,91,0.07854993832706784,-0.05246775405945642,0.6282051282051282,-0.11096301469862585,0.103979964669373,3.424720944223794,0.05137081416335691
2018-12-28,2021-12-17,156,3.0,0.26144226119612646,0.08049424714432307,0.13268575860983473,0.6509970660693541,0.8646364111577067,-0.2350043235630217,50,0.3425224094770185,-0.04765961815319063,0.6346153846153846,-0.11096301469862585,0.103979964669373,3.5508086539764903,0.05326212980964735
2019-12-27,2022-12-16,156,3.0,0.09597343680984793,0.031019017534104076,0.13671064579672718,0.2924544007048221,0.3925072918730279,-0.2350043235630216,50,0.13199339086110748,-0.047565129481154,0.5384615384615384,-0.11096301469862585,0.103979964669373,3.2162924533942596,0.04824438680091389
2020-12-25,2023-12-15,156,3.0,0.1623710900211952,0.05143299128252443,0.08303059595425913,0.6454371538050013,1.0270122807591766,-0.08191201423719963,87,0.6279053416216274,-0.022262451848933704,0.5128205128205128,-0.02450949633911818,0.04393014158412085,3.363793731392687,0.050456905970890316
2021-12-24,2024-12-13,156,3.0,0.188306993530446,0.05919572120029448,0.07840043345588721,0.7727693743523796,1.236000731401434,-0.0819120142371993,93,0.7226744666402246,-0.02129425380762,0.5384615384615384,-0.02450949633911818,0.04393014158412085,3.0710393549733257,0.04606559032459988
2022-12-23,2025-12-12,156,3.0,0.3448376129810604,0.10379887995705328,0.08955522450318196,1.1484947404642736,1.727016656486191,-0.08489132401225641,26,1.222726599741418,-0.02604325454890617,0.5833333333333334,-0.06348708227697265,0.04228399115670298,3.7222222222222228,0.05583333333333334
2023-08-18,2026-08-07,156,3.0,0.3520776217680004,0.10577612373494838,0.09135302699738022,1.147424995438094,1.6463878617945213,-0.08584924188620957,23,1.232114826070931,-0.029760448832772825,0.6089743589743589,-0.06348708227697265,0.04228399115670298,3.672222222222222,0.05508333333333334
