scenario,delay_weeks,observations,years,total_return,annual_return,annual_volatility,sharpe_zero_rf,sortino_zero_target,max_drawdown,max_drawdown_duration_weeks,calmar,cvar_5_weekly,positive_week_share,worst_week,best_week,average_annual_turnover,total_cost,insufficient_history,invalid_covariance,fully_invested_pass,unpriced_exposure_events,pass
baseline,0,1126,21.653846153846153,2.976836317533323,0.06582856277216576,0.08805136475279825,0.7688190479561966,1.0811597241046211,-0.2350043235630217,103,0.2801163900906374,-0.02904340714211844,0.5701598579040853,-0.11096301469862585,0.103979964669373,2.902434833685173,0.31424438680091393,13,0,True,0,True
delay_1_weeks,1,1126,21.653846153846153,2.9754395656315453,0.0658112723093549,0.08805467787836711,0.7686089800468195,1.0808690546667643,-0.2350043235630217,103,0.2800428150067891,-0.029045440073902355,0.5701598579040853,-0.11096301469862585,0.103979964669373,2.9019862062099278,0.3141958142492671,13,0,True,0,True
delay_4_weeks,4,1126,21.653846153846153,2.9710708853776517,0.06575715476567856,0.0880748744444055,0.7678756347754759,1.0798535056863814,-0.2350043235630216,103,0.2798125318236723,-0.029038593222037765,0.5701598579040853,-0.11096301469862585,0.103979964669373,2.897373386566714,0.31369638781481923,14,0,True,0,True
delay_13_weeks,13,1126,21.653846153846153,3.038153371386395,0.06658195742965844,0.08822967801965195,0.7754592938888399,1.0925019545814842,-0.23500432356302148,103,0.28332226582122033,-0.029022732762743045,0.5701598579040853,-0.11096301469862585,0.103979964669373,2.8962077190644666,0.3135701818910182,16,0,True,0,True
rounded_4dp,0,1126,21.653846153846153,2.976840434684284,0.06582861373002435,0.0880509157988161,0.7688230655531563,1.0811641407532913,-0.2350043235630217,103,0.28011660692859947,-0.029043189056341533,0.5701598579040853,-0.11096301469862585,0.103979964669373,2.9024182500225617,0.3142425913005196,13,0,True,0,True
synthetic_revision_5bps,0,1126,21.653846153846153,2.976792994437302,0.06582802656040765,0.08805570929522996,0.7687797111350705,1.0811150355004413,-0.2350043235630217,103,0.2801141083804545,-0.02904571337145476,0.5701598579040853,-0.11096301469862585,0.103979964669373,2.902645774331143,0.3142672251823911,13,0,True,0,True
missing_every_10th,0,1126,21.653846153846153,2.984529189136864,0.06592368953975081,0.08808907466014106,0.7695420086154113,1.0823530731966156,-0.2350043235630216,103,0.2805211773989848,-0.029036104404108788,0.5701598579040853,-0.11096301469862585,0.103979964669373,2.8991446345640335,0.31388815947299054,14,0,True,0,True
