Date,net_return,wealth,turnover,cost,cash_conversion_target,drawdown
2023-03-01,-0.0015883628203831046,1.0484124159507207,0.0,0.0,,-0.04925572040837478
2023-03-02,0.007463088635583093,1.0562368107376068,0.0,0.0,,-0.04216023158000881
2023-03-03,0.019210197187387257,1.0765273281484533,0.0,0.0,0.0,-0.023759940754739306
2023-03-06,0.0020740678561841364,1.0787601188760698,0.0,0.0,,-0.021735152627939458
2023-03-07,-0.013814414728609226,1.063857679201232,0.0,0.0,,-0.035249308943956725
2023-03-08,0.003489506542083687,1.0675700175326506,0.0,0.0,,-0.031882805096036915
2023-03-09,-0.012848427722733535,1.053853421323425,0.0,0.0,,-0.04432158890189608
2023-03-10,-0.017981495797356195,1.0349035604568684,0.0,0.0,0.0,-0.06150611623468061
2023-03-13,0.00026217052106747296,1.0351748816625679,0.0,0.0,,-0.0612600708041553
2023-03-14,0.018250158546845974,1.0540669873766222,0.0,0.0,,-0.04412791826207618
2023-03-15,-0.012661514268863305,1.0407209031756153,0.0,0.0,,-0.05623070626420912
2023-03-16,0.02244833545602032,1.064083355126194,0.0,0.0,,-0.03504465656533673
2023-03-17,-0.008036613025400374,1.055531728974275,0.0,0.0,0.0,-0.0427996292473134
2023-03-20,0.007789069659383641,1.0637533391389453,0.0,0.0,,-0.035343928881532816
2023-03-21,0.015016067196881533,1.0797267307603629,0.0,0.0,,-0.020858588495738184
2023-03-22,-0.009779848690788406,1.0691671667061269,0.0,0.0,,-0.030434443347134854
2023-03-23,0.010132642224395694,1.080000655084431,0.0,0.0,,-0.020610182448474235
2023-03-24,-0.003996953671548176,1.075683942500817,0.5,0.00249624823641216,0.5,-0.024524758175613615
2023-03-27,0.003146251740105077,1.0790683149767133,0.0,0.0,,-0.021455667498594178
2023-03-28,-0.004272665685663313,1.0744578168148258,0.0,0.0,,-0.025636660289973134
2023-03-29,0.015624220243308562,1.091245382386885,0.0,0.0,,-0.010412992873338078
2023-03-30,0.010252381720179393,1.1024332465974984,0.0,0.0,,-0.000267369130945716
2023-03-31,0.014426662431312742,1.1183376788992168,0.5019094777484232,0.002552156539554381,0.0,0.0
2023-04-03,-0.0013634211015990383,1.1168129137090923,0.0,0.0,,-0.0013634211015990383
2023-04-04,-0.0036059316387933027,1.1127857626889357,0.0,0.0,,-0.004964436337105083
2023-04-05,-0.01148516725083426,1.1000052320901061,0.0,0.0,,-0.016392586206301574
2023-04-06,0.0035191725153407294,1.1038763402696086,0.0,0.0,,-0.012931102029793529
2023-04-10,0.0010616371206662034,1.105048256369064,0.0,0.0,0.0,-0.011883193047053209
2023-04-11,-0.007332965574998518,1.0969449755463976,0.0,0.0,,-0.01912901957651658
2023-04-12,-0.0035048922219261813,1.093100301633724,0.0,0.0,,-0.02256686664651597
2023-04-13,0.018361823510367303,1.1131716164514516,0.0,0.0,,-0.004619411958694086
2023-04-14,-0.005978738868308464,1.1065162540410756,0.0,0.0,0.0,-0.010570532569176283
2023-04-17,0.0057544432370242315,1.1128836390157997,0.0,0.0,,-0.0048769168618064684
2023-04-18,0.0039001847503070675,1.1172240908135553,0.0,0.0,,-0.0009957529882723692
2023-04-19,-0.005884729874080286,1.1106495288303027,0.0,0.0,,-0.006874623124995316
2023-04-20,-0.005325981763857124,1.104734229693716,0.0,0.0,,-0.012163990771455357
2023-04-21,-0.004399295670065695,1.099874177180451,0.0,0.0,0.0,-0.016509773449589482
2023-04-24,-0.0038822793214882134,1.0956041584061444,0.0,0.0,,-0.020327957219011816
2023-04-25,-0.01945977723900949,1.0742839455414284,0.0,0.0,,-0.03939215693881526
2023-04-26,0.006274829199878651,1.0810248938118725,0.0,0.0,,-0.03336450679554259
2023-04-27,0.017581023808670215,1.1000304182077443,0.0,0.0,,-0.016370065175209336
2023-04-28,0.007150674313987304,1.107896377463827,0.0,0.0,0.0,-0.009336447865788688
2023-05-01,-0.0007226403804221349,1.1070957668041483,0.0,0.0,,-0.010052341351973304
2023-05-02,-0.007823893850452346,1.0984339670423875,0.0,0.0,,-0.01779758675073928
2023-05-03,-0.004035001622224255,1.0940017842034653,0.0,0.0,,-0.021760775081552608
2023-05-04,0.0026554786998798097,1.096906882639048,0.0,0.0,,-0.019163081656394798
2023-05-05,0.012166188274311152,1.1102520582926223,0.0,0.0,0.0,-0.007230035041431493
2023-05-08,-0.0007543378887793217,1.109414553098957,0.0,0.0,,-0.007978919040841803
2023-05-09,-0.005156488661829162,1.1036938695346339,0.0,0.0,,-0.01309426449710327
2023-05-10,0.009708550765726631,1.1144091374968321,0.0,0.0,,-0.0035128400629865775
2023-05-11,-0.007605525960027393,1.1059334698715082,0.0,0.0,,-0.01109164902672155
2023-05-12,0.0005680076747345275,1.106561648570141,0.0,0.0,0.0,-0.010529941493759631
2023-05-15,0.0070473608391834475,1.1143599877984165,0.0,0.0,,-0.00355678895189826
2023-05-16,-0.003885603499457546,1.1100300267301715,0.0,0.0,,-0.007428572179757453
2023-05-17,0.011091592904695302,1.1223420278986507,0.0,0.0,,0.0
2023-05-18,0.014521188519043715,1.138639768068613,0.0,0.0,,0.0
2023-05-19,0.000694991572534498,1.1394311131115733,0.0,0.0,0.0,0.0
2023-05-22,0.002704395295781037,1.1425125852537388,0.0,0.0,,0.0
2023-05-23,-0.01113690161511105,1.1297885349977417,0.0,0.0,,-0.01113690161511105
2023-05-24,-0.006924198376784041,1.1219656550576012,0.0,0.0,,-0.017983985875809294
2023-05-25,0.02288687656354016,1.1476439445134359,0.0,0.0,,0.0
2023-05-26,0.02056569158255872,1.1712460359228902,0.0,0.0,0.0,0.0
2023-05-30,0.004224906348406776,1.176194440735607,0.0,0.0,,0.0
2023-05-31,-0.005595773697459117,1.1696127228210411,0.0,0.0,,-0.005595773697459117
2023-06-01,0.009991452470163864,1.1812988527496064,0.0,0.0,,0.0
2023-06-02,0.00917026573934443,1.192131677146903,0.0,0.0,0.0,0.0
2023-06-05,-0.006015202424362154,1.18496076379237,0.0,0.0,,-0.006015202424362154
2023-06-06,0.0018979556127836084,1.1872097667249382,0.0,0.0,,-0.004128663398781929
2023-06-07,-0.012396815332350264,1.1724921464860865,0.0,0.0,,-0.016474296453408033
2023-06-08,0.00975005243410143,1.183924006392898,0.0,0.0,,-0.00688486927354226
2023-06-09,0.003061234215535835,1.1875482750698623,0.0,0.0,0.0,-0.003844711255395983
2023-06-12,0.018239983255525782,1.2092091357222652,0.0,0.0,,0.0
2023-06-13,0.006067157848409499,1.216545598420431,0.0,0.0,,0.0
2023-06-14,0.0066290101597310525,1.224610091552136,0.0,0.0,,0.0
2023-06-15,0.01279415647339821,1.2402779446823566,0.0,0.0,,0.0
2023-06-16,-0.006786011617265886,1.2318614041411036,0.0,0.0,0.0,-0.006786011617265886
2023-06-20,-0.00880292419317863,1.2210174215839469,0.0,0.0,,-0.015529199064603594
2023-06-21,-0.014261808306002322,1.2036035051790275,0.0,0.0,,-0.029569532910400764
2023-06-22,0.005518163412233434,1.2102451860041423,0.0,0.0,,-0.02421453901279036
2023-06-23,-0.011534347782900634,1.1962857971261893,0.0,0.0,0.0,-0.035469587881314824
2023-06-26,-0.005139447729830993,1.1901375488019201,0.0,0.0,,-0.040426741518231
2023-06-27,0.017448543912158554,1.2109037160836993,0.0,0.0,,-0.023683585380678718
2023-06-28,0.0012593594476872916,1.212428679118789,0.0,0.0,,-0.022454052079995623
2023-06-29,0.0017188813023782945,1.2145127001057936,0.0,0.0,,-0.020773766627900203
2023-06-30,0.013689582582412374,1.2311388720112806,0.0,0.0,0.0,-0.00736856823928822
2023-07-03,-0.00019291079026917402,1.2309013720385498,0.0,0.0,,-0.007560057553235189
2023-07-05,-0.0020459211711801872,1.2283830448618613,0.0,0.0,,-0.009590511442611915
2023-07-06,-0.005588830100257458,1.2215178207260915,0.0,0.0,,-0.015125741803841963
2023-07-07,-0.0021340428726925875,1.218911049326904,0.0,0.0,0.0,-0.017227505695043943
2023-07-10,0.0035689493632418134,1.2232612811402477,0.0,0.0,,-0.013720040427282587
2023-07-11,0.004730783546244455,1.2290482654818238,0.0,0.0,,-0.009054163422545503
2023-07-12,0.012102629150360533,1.2439229808468442,0.0,0.0,,0.0
2023-07-13,0.014530688340742781,1.2619980380014173,0.0,0.0,,0.0
2023-07-14,-0.0055562902297005,1.2549860106329689,0.5,0.0024923401247375927,0.5,-0.0055562902297005
2023-07-17,0.014462975112880194,1.2731368420717664,0.0,0.0,,0.0
2023-07-18,0.0030558312960391465,1.2770273334779096,0.0,0.0,,0.0
2023-07-19,-0.0034438569400511154,1.2726294340328768,0.0,0.0,,-0.0034438569400511154
2023-07-20,-0.020863955733203432,1.246077349856443,0.0,0.0,,-0.024235960194505912
2023-07-21,-0.0033646797920851013,1.241884698578006,0.001979202308089567,9.862812232899126e-06,0.5,-0.027519093741082745
2023-07-24,0.003447323402944402,1.2461658767631727,0.0,0.0,,-0.02416663755401971
2023-07-25,0.006378146035773913,1.2541141047099664,0.0,0.0,,-0.017942629861758985
2023-07-26,-0.0031645436419714956,1.2501454058935997,0.0,0.0,,-0.021050393268481238
2023-07-27,-0.002365056676075672,1.2471887411553257,0.0,0.0,,-0.023365664571423306
2023-07-28,0.01645151877354656,1.2677068901445985,0.002741415433961558,1.393277038475619e-05,0.5,-0.007298546467229827
2023-07-31,0.009999329477221819,1.2803831090196987,0.0,0.0,,0.0
2023-08-01,-0.004109915698907174,1.275120842379323,0.0,0.0,,-0.004109915698907174
2023-08-02,-0.023835724636049105,1.2447274131026824,0.0,0.0,,-0.02784767751607986
2023-08-03,-0.0028905290087876123,1.241129492407076,0.0,0.0,,-0.03065771200517986
2023-08-04,-0.007820642959296631,1.2314230617807072,0.002124349337674414,1.0538789740273243e-05,0.5,-0.03823859194493506
2023-08-07,0.005917245779034852,1.2387096946952352,0.0,0.0,,-0.03254761331268263
2023-08-08,-0.0074353641154986105,1.229499437081778,0.0,0.0,,-0.03974097407211097
2023-08-09,-0.010957825019709877,1.216026797388404,0.0,0.0,,-0.05026332445182591
2023-08-10,-0.0035004986938947935,1.2117700971724048,0.0,0.0,,-0.053587876444126215
2023-08-11,-0.0043550590169254555,1.2064927668842735,0.00011445376095747806,5.697768664345222e-07,0.5,-0.057709557096545794
2023-08-14,0.008157273655172048,1.2163344585467342,0.0,0.0,,-0.050023036091129125
2023-08-15,-0.012434857726912663,1.2012095126063642,0.0,0.0,,-0.06183586448118039
2023-08-16,-0.011145809121848926,1.1878210606635045,0.0,0.0,,-0.07229246286063751
2023-08-17,-0.01150424180276488,1.174156079963215,0.0,0.0,,-0.08296503469013616
2023-08-18,0.0024161355272520613,1.176993000182553,0.00180046772202605,9.024170718915025e-06,0.5,-0.08074935393071869
2023-08-21,0.01563735431665525,1.1953980567546307,0.0,0.0,,-0.06637470587231908
2023-08-22,-0.002812266586404766,1.1920362787421666,0.0,0.0,,-0.06900030909121657
2023-08-23,0.013497652124237591,1.208125969752099,0.0,0.0,,-0.056433999135557134
2023-08-24,-0.0168336647877384,1.1877887821559308,0.0,0.0,,-0.07231767289921609
2023-08-25,0.010225743730125192,1.1999348058477748,0.00155863971199513,7.872951166759637e-06,0.5,-0.06283143115931733
2023-08-28,0.00705731109996055,1.2084031190723132,0.0,0.0,,-0.056217541015903816
2023-08-29,0.016744523917466392,1.2286372540015607,0.0,0.0,,-0.04041435305855934
2023-08-30,0.007450558234601612,1.2377912874117003,0.0,0.0,,-0.03326490431493423
2023-08-31,0.006432432342161176,1.2457532961216926,0.0,0.0,,-0.027046446219147424
2023-09-01,0.004049408214349404,1.2507978597520606,0.0015377596349083478,7.719992614493325e-06,0.5,-0.023106560106286866
2023-09-05,-0.0008629800697400603,1.249718446127821,0.0,0.0,,-0.02394959967517496
2023-09-06,-0.006244582764320272,1.241914475858878,0.0,0.0,,-0.030044627182151284
2023-09-07,-0.008783576246428781,1.231006025368628,0.0,0.0,,-0.038564304154930173
2023-09-08,0.0016288812821902976,1.2330111880416144,0.0026884809038217328,1.3464481595225713e-05,0.5,-0.036998239545938505
2023-09-11,0.005531253996511776,1.2398312861032132,0.0,0.0,,-0.03167163220977909
2023-09-12,-0.009653528623384644,1.227862539294648,0.0,0.0,,-0.04101941782507734
2023-09-13,-0.00048029543475913705,1.227272802522513,0.0,0.0,,-0.0414800118207187
2023-09-14,0.006452102703439877,1.2351912926895268,0.0,0.0,,-0.03529554241368593
2023-09-15,-0.01439503298960243,1.2174106732827914,0.0009971354563229062,4.9139327919532624e-06,0.5,-0.049182494905857466
2023-09-18,0.0015639426764635367,1.2193146337895207,0.0,0.0,,-0.04769547083211212
2023-09-19,-0.0035213383203039905,1.2150210144450502,0.0,0.0,,-0.05104885726327002
2023-09-20,-0.010371904125651477,1.2024189329725743,0.0,0.0,,-0.06089128753566275
2023-09-21,-0.014324426786679112,1.1851949710002918,0.0,0.0,,-0.0743434815320907
2023-09-22,0.0037600652382676625,1.1896513814113197,0.0013989399717945772,7.021049496898652e-06,0.5,-0.07086295263442366
2023-09-25,0.004384605844305334,1.1948675338109416,0.0,0.0,,-0.06678905290638404
2023-09-26,-0.015861032427223032,1.1759157011109302,0.0,0.0,,-0.08159074199967531
2023-09-27,0.007644323961302879,1.184904781681405,0.0,0.0,,-0.074570124102461
2023-09-28,0.007549874441210136,1.193850664007889,0.0,0.0,,-0.06758324473528987
2023-09-29,-0.00293454803815163,1.1903472518839786,0.5035244520749724,0.0025165699494343586,0.0,-0.07031946649519172
2023-10-02,0.007268477627698111,1.1989992642534892,0.0,0.0,,-0.06356210433650555
2023-10-03,-0.015545267428940357,1.180360500043566,0.0,0.0,,-0.07811928185518868
2023-10-04,0.006595851194449054,1.1881459822576588,0.0,0.0,,-0.07203869381927375
2023-10-05,0.00015523539096817807,1.1883304245637418,0.0,0.0,,-0.07189464138310542
2023-10-06,0.015855640292829154,1.2071721643246496,0.0,0.0,0.0,-0.057178936663028646
2023-10-09,0.010996770338828066,1.2204471593751538,0.0,0.0,,-0.04681094995890234
2023-10-10,0.0016406257607088914,1.2224494564244086,0.0,0.0,,-0.045247123448579285
2023-10-11,0.006522522392147012,1.2304229103772049,0.0,0.0,,-0.03901972643230578
2023-10-12,-7.709216849727252e-05,1.230328054406875,0.0,0.0,,-0.03909381048547822
2023-10-13,-0.006845591996484268,1.2219057305245773,0.0,0.0,0.0,-0.045671782205791045
2023-10-16,0.008091703462449917,1.2317930293550503,0.0,0.0,,-0.03794964126155209
2023-10-17,-0.0029101793280150723,1.2282082907446281,0.0,0.0,,-0.0407493803280623
2023-10-18,-0.009081046688862449,1.2170548739127283,0.0,0.0,,-0.04946037999162334
2023-10-19,-0.0013868827174754461,1.2153669615418794,0.0,0.0,,-0.050778666962888686
2023-10-20,-0.016338285162187938,1.1955099495475063,0.0,0.0,0.0,-0.06628731578408109
2023-10-23,-0.0012792307587738971,1.193980616447625,0.0,0.0,,-0.06748174976958743
2023-10-24,0.004319773615786726,1.1991383424123163,0.0,0.0,,-0.06345348203600243
2023-10-25,-0.007751063229298749,1.189843745299602,0.0,0.0,,-0.07071271331392082
2023-10-26,-0.02005454066601886,1.165981975523283,0.0,0.0,,-0.08934914299518115
2023-10-27,0.006298273627708406,1.1733256490501047,0.0,0.0,0.0,-0.08361361471845752
2023-10-30,0.009263962392384917,1.1841952937369256,0.0,0.0,,-0.07512424570831577
2023-10-31,0.0068867120495239575,1.1923505057352932,0.0,0.0,,-0.0687548927069227
2023-11-01,0.01804628077209003,1.2138679977405358,0.0,0.0,,-0.05194938203307675
2023-11-02,0.01654087368996837,1.2339464349674567,0.0,0.0,,-0.036267796509589445
2023-11-03,0.010150310556280573,1.2464713744921916,0.0,0.0,0.0,-0.0264856153510733
2023-11-06,0.0046193424507667835,1.252229252626049,0.0,0.0,,-0.021988619027632383
2023-11-07,0.0067455962221203425,1.260676285541792,0.0,0.0,,-0.015391349150954414
2023-11-08,0.004783867165155886,1.266707193430086,0.0,0.0,,-0.01068111215562928
2023-11-09,-0.005473215268131826,1.259774232278752,0.0,0.0,,-0.016095867397630248
2023-11-10,0.024886121655177673,1.2911251270812991,0.0,0.0,0.0,0.0
2023-11-13,-0.004767318662936115,1.2849699221667787,0.0,0.0,,-0.004767318662936115
2023-11-14,0.020684661350002242,1.3115490898517372,0.0,0.0,,0.0
2023-11-15,-0.0006428326603933332,1.3107059832610715,0.0,0.0,,-0.0006428326603933332
2023-11-16,0.002661146131126557,1.314193963417471,0.0,0.0,,0.0
2023-11-17,0.0009575497234148855,1.315452369483655,0.0,0.0,0.0,0.0
2023-11-20,0.014188138878928225,1.3341161903905043,0.0,0.0,,0.0
2023-11-21,-0.008034601616164538,1.3233970982910415,0.0,0.0,,-0.008034601616164538
2023-11-22,0.0028320799790775286,1.3271450647174807,0.0,0.0,,-0.005225276271464074
2023-11-24,-0.0009530572805991344,1.3258802194511405,0.0,0.0,0.0,-0.006173353564469575
2023-11-27,-0.0008520045162828671,1.324750563516118,0.0,0.0,,-0.007020098355634885
2023-11-28,0.0016235906659085586,1.3269014161657,0.0,0.0,,-0.005407905455890205
2023-11-29,0.0009259530884044853,1.328130064630007,0.0,0.0,,-0.004486959834244408
2023-11-30,0.0007322828732900799,1.329102631529837,0.0,0.0,,-0.003757962684794114
2023-12-01,0.0024815337834227513,1.3324008446116145,0.0,0.0,0.0,-0.0012857544127305998
2023-12-04,-0.011136933871546573,1.3175619845147821,0.0,0.0,,-0.012408368922407487
2023-12-05,0.003598935888672772,1.3223038056264034,0.0,0.0,,-0.008854089957969435
2023-12-06,-0.01030737771009227,1.3086743208543197,0.0,0.0,,-0.019070205218585712
2023-12-07,0.011041686547214491,1.323124292497582,0.0,0.0,,-0.008239085899785836
2023-12-08,0.008287540446826336,1.334089738587834,0.0,0.0,0.0,-1.982721059889947e-05
2023-12-11,0.007644166843925104,1.3442877431343678,0.0,0.0,,0.0
2023-12-12,0.006175506312875445,1.3525894005784151,0.0,0.0,,0.0
2023-12-13,0.010903833792882622,1.3673378105923368,0.0,0.0,,0.0
2023-12-14,0.0009235987457270056,1.368600682079185,0.0,0.0,,0.0
2023-12-15,0.004389539718329338,1.3746082091317042,0.0,0.0,0.0,0.0
2023-12-18,0.0028403653995705547,1.3785125987268876,0.0,0.0,,0.0
2023-12-19,0.004603435680807566,1.3848584928103096,0.0,0.0,,0.0
2023-12-20,-0.015376822418083913,1.36356376969219,0.0,0.0,,-0.015376822418083913
2023-12-21,0.01079605517797999,1.3782848793884814,0.0,0.0,,-0.004746776263391594
2023-12-22,0.0011012403582653096,1.379802702322851,0.0,0.0,0.0,-0.003650763246719091
2023-12-26,0.005071917353705935,1.3868009475934526,0.0,0.0,,0.0
2023-12-27,-7.720293344570806e-05,1.386693882492193,0.0,0.0,,-7.720293344570806e-05
2023-12-28,0.00022820857393601734,1.3870103379256025,0.0,0.0,,0.0
2023-12-29,-0.007342281744832424,1.3768265172415575,0.5,0.0024878639555267357,0.5,-0.007342281744832424
2024-01-02,-0.022735445865469717,1.3455237524926689,0.0,0.0,,-0.029910797561163438
2024-01-03,-0.01664130849834755,1.323132476635584,0.0,0.0,,-0.04605435124986412
2024-01-04,-0.005517947018753633,1.3158315017307167,0.0,0.0,,-0.05131817279843787
2024-01-05,-0.0014525594456621382,1.313920178253978,0.49666870378830946,0.002485909682555132,0.0,-0.052696189547467465
2024-01-08,0.022131828470913772,1.3429996342635675,0.0,0.0,,-0.031730624104688965
2024-01-09,-8.59249860714062e-05,1.3428842370386995,0.0,0.0,,-0.03181382263732613
2024-01-10,0.007917996928343607,1.353517190302693,0.0,0.0,,-0.0241477274589037
2024-01-11,0.0017611259921055389,1.3559009046072967,0.0,0.0,,-0.02242912865727642
2024-01-12,0.0026716133452859836,1.359523347558931,0.0,0.0,0.0,-0.019817437271434257
2024-01-16,0.0009924517884696282,1.360872608936682,0.0,0.0,,-0.018844653334027628
2024-01-17,-0.003905010611233717,1.355558386958247,0.0,0.0,,-0.022676075374026827
2024-01-18,0.01782967133495106,1.379727547473049,0.0,0.0,,-0.00525071101016128
2024-01-19,0.02141813961988004,1.4092787447222215,0.0,0.0,0.0,0.0
2024-01-22,0.004187977847725843,1.415180772886389,0.0,0.0,,0.0
2024-01-23,0.0026413532101707826,1.4189187651638244,0.0,0.0,,0.0
2024-01-24,0.005860565977761523,1.427234432204151,0.0,0.0,,0.0
2024-01-25,0.002210043628196434,1.4303886825669863,0.0,0.0,,0.0
2024-01-26,-0.012458159281043435,1.412568672525765,0.5,0.002475042207315681,0.5,-0.012458159281043435
2024-01-29,0.012072803640955865,1.4296223367385341,0.0,0.0,,-0.0005357605508153895
2024-01-30,-0.006742061840323443,1.4199837345359352,0.0,0.0,,-0.00727421026037367
2024-01-31,-0.022878545833885044,1.3874965715819836,0.0,0.0,,-0.02998633274141138
2024-02-01,0.010319693889232928,1.40181511147307,0.0,0.0,,-0.019976088626930455
2024-02-02,0.006170322983534149,1.4104647634740577,0.4986623479827091,0.0025149668750825862,0.0,-0.013929024562172154
2024-02-05,0.00016441260069210983,1.410696661654005,0.0,0.0,,-0.013766902068633291
2024-02-06,-0.00451853729083751,1.4043223761822614,0.0,0.0,,-0.01822323309909446
2024-02-07,0.010670364920460251,1.419307008402094,0.0,0.0,,-0.007747316725832176
2024-02-08,0.003755202864768492,1.4246367941460316,0.0,0.0,,-0.004021206607026762
2024-02-09,0.013805777856303436,1.444305013251928,0.0,0.0,0.0,0.0
2024-02-12,-0.005942237189575095,1.4357226102890925,0.0,0.0,,-0.005942237189575095
2024-02-13,-0.02002649820264768,1.4069701140146373,0.0,0.0,,-0.025849733189826085
2024-02-14,0.012503648289655667,1.4245623734743331,0.0,0.0,,-0.013669300872357404
2024-02-15,-0.001057639627300766,1.423055699856585,0.0,0.0,,-0.01471248330537811
2024-02-16,-0.008347214829992122,1.4111771482148374,0.0,0.0,0.0,-0.022936889876537525
2024-02-20,-0.011768533726004393,1.3945696623527044,0.0,0.0,,-0.034435490040460204
2024-02-21,-0.005846825816870349,1.3864158564474365,0.0,0.0,,-0.04008097754514539
2024-02-22,0.034049740193807354,1.4336229561600466,0.0,0.0,,-0.007395984223464103
2024-02-23,-0.007099161592286962,1.4234454351318544,0.0,0.0,0.0,-0.014442640528614659
2024-02-26,-0.0015133170147357822,1.4212913109353214,0.0,0.0,,-0.01593410124970074
2024-02-27,0.002349982306053544,1.424631320367767,0.0,0.0,,-0.013621563799646852
2024-02-28,-0.001716863084957665,1.422185423444153,0.0,0.0,,-0.015315040524557455
2024-02-29,0.008380204087610421,1.4341036275430397,0.0,0.0,,-0.007063179602152969
2024-03-01,0.01397159678582871,1.4541403451761652,0.0,0.0,0.0,0.0
2024-03-04,0.0017842100755067758,1.4567348370312294,0.0,0.0,,0.0
2024-03-05,-0.015145637981043847,1.4346716585551795,0.0,0.0,,-0.015145637981043847
2024-03-06,0.007944773649834147,1.4460698001442325,0.0,0.0,,-0.007321192996751491
2024-03-07,0.010358733250989571,1.4610492514662383,0.0,0.0,,0.0
2024-03-08,-0.010884506240101954,1.4451464517715578,0.0,0.0,0.0,-0.010884506240101954
2024-03-11,-0.005906900235552848,1.43661011585518,0.0,0.0,,-0.016727112783181175
2024-03-12,0.013513938239377632,1.456024376234912,0.0,0.0,,-0.0034392237128786363
2024-03-13,-0.005254329858851325,1.4483739438796457,0.0,0.0,,-0.008675482755884034
2024-03-14,-0.0053954615198562594,1.4405592979990807,0.0,0.0,,-0.014024136042364743
2024-03-15,-0.00920484327484139,1.4272991754328836,0.0,0.0,0.0,-0.023099889342870994
2024-03-18,0.0015684984746009434,1.4295378920123494,0.0,0.0,,-0.021567623009467796
2024-03-19,0.005277392419442251,1.4370821244469607,0.0,0.0,,-0.01640405140020118
2024-03-20,0.012219168290660054,1.4546420727730773,0.0,0.0,,-0.004385326974248871
2024-03-21,0.004566370798363417,1.461284507856259,0.0,0.0,,0.0
2024-03-22,-0.0008466727984881572,1.460047278012605,0.0,0.0,0.0,-0.0008466727984881572
2024-03-25,-0.006390335552410087,1.4507170859837215,0.0,0.0,,-0.007231597827612846
2024-03-26,-0.004157441964335762,1.444685813892074,0.0,0.0,,-0.011358974843670766
2024-03-27,0.009449091678991106,1.458336782594878,0.0,0.0,,-0.002017215159356822
2024-03-28,-0.0012397912274512146,1.4565287494451475,0.0,0.0,,-0.0032545054611495816
2024-04-01,-0.005906227970268851,1.447926158605674,0.0,0.0,0.0,-0.009141511580234352
2024-04-02,-0.009075179407257772,1.434785968947866,0.0,0.0,,-0.01813373012984798
2024-04-03,0.002273379253590724,1.438047781603015,0.0,0.0,,-0.015901575722124695
2024-04-04,-0.015060499388279469,1.4163900638678661,0.0,0.0,,-0.03072258943896844
