Date,layer,asset,side,before_weight,after_weight,weight_change,notional_on_10000,turnover,cost_on_10000
2023-01-06,incumbent,XLE,BUY,0.0,0.4,0.4,4000.0,1.0,50.0
2023-01-06,incumbent,XLK,BUY,0.0,0.6,0.6,6000.0,1.0,50.0
2023-01-06,incumbent,cash::USD,SELL,1.0,0.0,-1.0,10000.0,1.0,50.0
2023-01-13,incumbent,XLE,BUY,0.39563629485110247,0.4,0.0043637051488975565,45.09596829078062,0.004363705148897529,0.22547984145390165
2023-01-13,incumbent,XLK,SELL,0.6043637051488975,0.6,-0.004363705148897501,45.09596829078004,0.004363705148897529,0.22547984145390165
2023-01-20,incumbent,XLE,BUY,0.39985177050867726,0.4,0.00014822949132275998,1.5414161933877297,0.00014822949132275998,0.007707080966938649
2023-01-20,incumbent,XLK,SELL,0.6001482294913227,0.6,-0.00014822949132275998,1.5414161933877297,0.00014822949132275998,0.007707080966938649
2023-01-27,incumbent,EFA,BUY,0.0,0.4,0.4,4275.179225287066,0.39999999999999997,21.375896126435332
2023-01-27,incumbent,XLE,SELL,0.3924060895815652,0.0,-0.3924060895815652,4194.015905138108,0.39999999999999997,21.375896126435332
2023-01-27,incumbent,XLK,SELL,0.6075939104184347,0.6,-0.007593910418434713,81.16332014895777,0.39999999999999997,21.375896126435332
2023-02-03,incumbent,EFA,BUY,0.3906931486214449,0.4,0.009306851378555137,101.38147800306858,0.009306851378555192,0.5069073900153459
2023-02-03,incumbent,XLK,SELL,0.6093068513785552,0.6,-0.009306851378555248,101.38147800306979,0.009306851378555192,0.5069073900153459
2023-02-10,incumbent,EFA,BUY,0.3998310627326837,0.4,0.00016893726731631586,1.8216284842490935,0.0001689372673162326,0.00910814242124098
2023-02-10,incumbent,XLK,SELL,0.6001689372673161,0.6,-0.00016893726731614933,1.8216284842472978,0.0001689372673162326,0.00910814242124098
2023-02-17,incumbent,EFA,SELL,0.4021469788318317,0.4,-0.0021469788318316807,23.141025960588898,0.002146978831831736,0.11570512980294749
2023-02-17,incumbent,XLK,BUY,0.5978530211681682,0.6,0.0021469788318317917,23.141025960590095,0.002146978831831736,0.11570512980294749
2023-02-24,incumbent,EFA,BUY,0.3997034034497816,0.4,0.0002965965502184087,3.1099866353802184,0.0002965965502184087,0.01554993317690109
2023-02-24,incumbent,XLK,SELL,0.6002965965502184,0.6,-0.0002965965502184087,3.1099866353802184,0.0002965965502184087,0.01554993317690109
2023-03-03,incumbent,EFA,BUY,0.3992746080016865,0.4,0.0007253919983135071,7.823042782466775,0.0007253919983134793,0.03911521391233238
2023-03-03,incumbent,XLK,SELL,0.6007253919983134,0.6,-0.0007253919983134516,7.8230427824661755,0.0007253919983134793,0.03911521391233238
2023-03-10,incumbent,EFA,BUY,0.3999310153760618,0.4,6.898462393822857e-05,0.7206849241188235,6.898462393822857e-05,0.0036034246205941174
2023-03-10,incumbent,XLK,SELL,0.6000689846239382,0.6,-6.898462393822857e-05,0.7206849241188235,6.898462393822857e-05,0.0036034246205941174
2023-03-17,incumbent,EFA,BUY,0.38173167491638055,0.4,0.018268325083619474,195.70096252592143,0.018268325083619502,0.9785048126296088
2023-03-17,incumbent,XLK,SELL,0.6182683250836195,0.6,-0.01826832508361953,195.70096252592202,0.018268325083619502,0.9785048126296088
2023-03-24,incumbent,EFA,SELL,0.4011134425362981,0.4,-0.0011134425362980815,12.18399885078717,0.0011134425362980815,0.06091999425393584
2023-03-24,incumbent,XLK,BUY,0.5988865574637019,0.6,0.0011134425362980815,12.18399885078717,0.0011134425362980815,0.06091999425393584
2023-03-31,incumbent,EFA,SELL,0.40107316039114593,0.0,-0.40107316039114593,4548.753275679579,0.4010731603911459,22.74376637839789
2023-03-31,incumbent,GLD,BUY,0.0,0.1,0.1,1134.1455187984693,0.4010731603911459,22.74376637839789
2023-03-31,incumbent,XLK,BUY,0.5989268396088542,0.9,0.30107316039114584,3414.6077568811083,0.4010731603911459,22.74376637839789
2023-04-10,incumbent,GLD,SELL,0.10215599021364165,0.1,-0.0021559902136416426,24.1344238367157,0.002155990213641705,0.120672119183582
2023-04-10,incumbent,XLK,BUY,0.8978440097863583,0.9,0.0021559902136417675,24.134423836717097,0.002155990213641705,0.120672119183582
2023-04-14,incumbent,GLD,SELL,0.10081426765318204,0.1,-0.0008142676531820298,9.102348778704563,0.0008142676531820367,0.04551174389352319
2023-04-14,incumbent,XLK,BUY,0.899185732346818,0.9,0.0008142676531820436,9.102348778704718,0.0008142676531820367,0.04551174389352319
2023-04-21,incumbent,GLD,BUY,0.09951670198223526,0.1,0.00048329801776474113,5.367330692688614,0.0004832980177647203,0.02683665346344192
2023-04-21,incumbent,XLK,SELL,0.9004832980177647,0.9,-0.0004832980177646995,5.367330692688152,0.0004832980177647203,0.02683665346344192
