Date,net_return,wealth,turnover,cost,drawdown
2023-04-25,-0.03939861489233998,1.0628463484040394,0.0,0.0,-0.10075295950381236
2023-04-26,-0.0021190912345572244,1.0605940800234552,0.0,0.0,-0.10265854602502933
2023-04-27,-0.0006084226507929724,1.059948790561872,0.0,0.0,-0.10320450889112309
2023-04-28,0.009925361615072736,1.0704691656016576,0.0,0.0,-0.09430348934710076
2023-05-01,-0.0019942323443427057,1.0683344013679932,0.0,0.0,-0.09610965862280318
2023-05-02,-0.01573954066446559,1.0515193086144141,0.0,0.0,-0.11033647740712726
2023-05-03,-0.005337058695904173,1.0459072883444624,0.0,0.0,-0.11508466384681026
2023-05-04,-0.00792787745204715,1.0376154635362647,0.0,0.0,-0.12210016418726988
2023-05-05,0.026821381122373866,1.0654457433422395,0.0,0.0,-0.09855367810366711
2023-05-08,0.00487497125386005,1.0706397607135805,0.0,0.0,-0.09415915319752466
2023-05-09,-0.0028174912994063384,1.0676232425029715,0.0,0.0,-0.0967113519020375
2023-05-10,0.007889103970904143,1.0760458332648313,0.0,0.0,-0.08958521384145512
2023-05-11,-0.007329982846812633,1.0681584357646159,0.0,0.0,-0.09625853860748179
2023-05-12,0.0019515969453594018,1.070243050505014,0.0,0.0,-0.09449479953203355
2023-05-15,0.01538254321112964,1.0867061104758187,0.0,0.0,-0.08056582665793233
2023-05-16,-0.0047115763681545575,1.0815860116465716,0.0,0.0,-0.08489781098112459
2023-05-17,0.017572989993084098,1.1005927118058967,0.0,0.0,-0.06881672937084649
2023-05-18,0.026759885955711216,1.1300444472575095,0.0,0.0,-0.043898371244944
2023-05-19,-0.00013673867411900797,1.129889926478096,0.0,0.0,-0.04402910731398302
2023-05-22,0.010243953510739034,1.1414644663571898,0.0,0.0,-0.03423618593168787
2023-05-23,-0.007709198992235433,1.1326646896434764,0.0,0.0,-0.041681451353840715
2023-05-24,-0.003153412312537518,1.1290929308651783,0.0,0.0,-0.04470342486447454
2023-05-25,0.007959223776838442,1.1380796341667807,0.0,0.0,-0.03710000564972349
2023-05-26,0.0210520157873475,1.1620385045925186,0.0,0.0,-0.016829019767024556
2023-05-30,-0.0026499494404358392,1.1589591613075088,0.0,0.0,-0.01943437315594565
2023-05-31,-0.003941620797602408,1.1543909837737272,0.0,0.0,-0.023299391024128258
2023-06-01,0.011713494755115628,1.1679129365075136,0.0,0.0,-0.011858813563571102
2023-06-02,0.011377720656803314,1.1812011236505628,0.0,0.0,-0.000616019174815241
2023-06-05,-0.003957407509705191,1.1765266294533558,0.0,0.0,-0.004570988845611912
2023-06-06,0.015407911444524691,1.1946544475720982,0.0,0.0,0.0
2023-06-07,-0.0010524288881054167,1.1933971587201697,0.0,0.0,-0.0010524288881054167
2023-06-08,0.0033760909797682093,1.1974261761030058,0.0,0.0,0.0
2023-06-09,-0.005179663854586791,1.191223911020109,0.0,0.0,-0.005179663854586791
2023-06-12,0.006448419790626936,1.1989054228629992,0.0,0.0,0.0
2023-06-13,0.011038833355942579,1.2121399400355197,0.0,0.0,0.0
2023-06-14,-8.56652513325784e-06,1.2121295562082584,0.0,0.0,-8.56652513325784e-06
2023-06-15,0.008120498829281564,1.2219726528503851,0.0,0.0,0.0
2023-06-16,-0.0013223938354994802,1.220356723747107,0.0,0.0,-0.0013223938354994802
2023-06-20,-0.014521592244795212,1.2026352010116572,0.0,0.0,-0.015824782816228455
2023-06-21,-0.00957193958919822,1.1911236495197304,0.0,0.0,-0.025245248540297638
2023-06-22,-0.005680619009157284,1.1843573298740118,0.0,0.0,-0.030782458910705968
2023-06-23,-0.014527949358444592,1.1671510465632995,0.0,0.0,-0.04486320226496743
2023-06-26,0.0006743361937544545,1.1679380987575756,0.0,0.0,-0.04421911895226793
2023-06-27,0.017218486614878348,1.1880482252780393,0.0,0.0,-0.0277620186451909
2023-06-28,0.0072212897920711505,1.1966274657997278,0.0,0.0,-0.020741206434969683
2023-06-29,0.016686130616454742,1.2165945479932994,0.0,0.0,-0.004401166298231618
2023-06-30,0.008520976228461707,1.2269611212164264,0.0,0.0,0.0
2023-07-03,0.0008562142020589469,1.228011662753786,0.0,0.0,0.0
2023-07-05,-0.008239817199756305,1.217893071133526,0.0,0.0,-0.008239817199756305
2023-07-06,-0.0137677960629492,1.2011253677036808,0.0,0.0,-0.021894169139903275
2023-07-07,0.0006348645729710167,1.2018879196473327,0.7535821960410785,0.003784562989845551,-0.021273204399273826
2023-07-10,0.015951828925895306,1.2210602301296472,0.0,0.0,-0.005660721990661255
2023-07-11,0.023953212663323287,1.2503085454966691,0.0,0.0,0.0
2023-07-12,0.007979491822107443,1.260285372310571,0.0,0.0,0.0
2023-07-13,0.018508601552524206,1.283611492109142,0.0,0.0,0.0
2023-07-14,-0.01505356033552796,1.2642885690652998,0.0,0.0,-0.01505356033552796
2023-07-17,0.01754668850061747,1.2864726467615801,0.0,0.0,0.0
2023-07-18,-0.0035759374824485546,1.2818723010038806,0.0,0.0,-0.0035759374824485546
2023-07-19,-0.00529142549523498,1.275089369228713,0.0,0.0,-0.008848441170919541
2023-07-20,-0.020109167108665504,1.24944838402441,0.0,0.0,-0.028779673497427938
2023-07-21,-0.0026397483490706586,1.2461501547154326,0.0,0.0,-0.03134345075089695
2023-07-24,0.005683079843273875,1.2532321255413885,0.0,0.0,-0.025838498240804086
2023-07-25,0.004311509908132338,1.25863544826785,0.0,0.0,-0.021638391273848256
2023-07-26,0.0023099760610523212,1.2615428660229404,0.0,0.0,-0.019378399378638278
2023-07-27,-0.001169213723930862,1.2600678527906592,0.0,0.0,-0.020524955612067908
2023-07-28,0.015066816908096525,1.2790530644204345,0.0,0.0,-0.005767384452225133
2023-07-31,0.01613596976870424,1.2996918260004913,0.0,0.0,0.0
2023-08-01,-0.007342528875367904,1.290148801239003,0.0,0.0,-0.007342528875367904
2023-08-02,-0.023395689314458012,1.2599648807157948,0.0,0.0,-0.030566434665475373
2023-08-03,-0.0016111421147387839,1.2579348982333818,0.0,0.0,-0.03212832991002723
2023-08-04,-0.008107242044297025,1.2477365155374356,0.0,0.0,-0.03997509980726466
2023-08-07,0.005986880552006912,1.2552065650163355,0.0,0.0,-0.03422754540285833
2023-08-08,-0.005731974872214773,1.2480117525262229,0.0,0.0,-0.039763328844886425
2023-08-09,-0.010834608059590356,1.2344900343338387,0.0,0.0,-0.05016711682129782
2023-08-10,-0.007573603079600089,1.2251404968080724,0.0,0.0,-0.057360774070445486
2023-08-11,-0.002402727157010287,1.2221968184652385,0.0,0.0,-0.059625678937849536
2023-08-14,0.004791041113816341,1.228052413671681,0.0,0.0,-0.05512030690326364
2023-08-15,-0.013394634495752067,1.2116031004489227,0.0,0.0,-0.0677766250347529
2023-08-16,-0.01076850439326471,1.1985559471388454,0.0,0.0,-0.07781527654357012
2023-08-17,-0.013803496840825269,1.182011683908962,0.0,0.0,-0.09054465046045823
2023-08-18,0.005091864368762522,1.188030327085719,0.0,0.0,-0.08591382717115736
2023-08-21,0.015237938295631137,1.2061334599031899,0.0,0.0,-0.07198503847270177
2023-08-22,-0.004793941588024042,1.2003513265490526,0.0,0.0,-0.07643388799107609
2023-08-23,0.010490906676236866,1.2129441002945758,0.0,0.0,-0.06674484210065557
2023-08-24,-0.011290635942279525,1.199249190039814,0.0,0.0,-0.07728188632975164
2023-08-25,0.013110835317897473,1.2149723486755477,0.0,0.0,-0.06518428109658014
2023-08-28,0.007944071723360313,1.2246241761553258,0.0,0.0,-0.05775803797748669
2023-08-29,0.014204110190736419,1.2420188728956758,0.0,0.0,-0.04437432932258334
2023-08-30,0.007730042716722618,1.251619731838135,0.0,0.0,-0.036987302067050254
2023-08-31,0.008697103741317713,1.2625051984906115,0.0,0.0,-0.02861188072892118
2023-09-01,0.00623557623174964,1.2703776458987799,0.0,0.0,-0.022554716060590452
2023-09-05,-0.0030711056982257734,1.2664761818715615,0.0,0.0,-0.025556553841800667
2023-09-06,-0.002510879159713264,1.263296213220227,0.0,0.0,-0.028003263583078475
2023-09-07,-0.00567007196431224,1.256133232779025,0.0,0.0,-0.033514555027639115
2023-09-08,0.002332454254973859,1.2590631060826347,0.0,0.0,-0.031260271939142936
2023-09-11,0.003719015283773386,1.2637455810173912,0.0,0.0,-0.027657514084486134
2023-09-12,-0.006130444649163014,1.2559982586823397,0.0,0.0,-0.033618405874420776
2023-09-13,-0.0007972043782416005,1.2549969713714544,0.0,0.0,-0.034388809512309715
2023-09-14,0.005950761523858983,1.2624651590612512,0.0,0.0,-0.028642687592947857
2023-09-15,-0.013344393676599342,1.2456183269757473,0.0,0.0,-0.04160486197035107
2023-09-18,0.0005694059653296168,1.2463275894816512,0.0,0.0,-0.041059146061614094
2023-09-19,-0.005343558800607551,1.2396677647224366,0.0,0.0,-0.04618330290093864
2023-09-20,-0.007507317368354971,1.230361185381346,0.0,0.0,-0.05334390755729734
2023-09-21,-0.013956612694353998,1.2131895108428123,0.0,0.0,-0.06655601999427074
2023-09-22,0.006133005176329975,1.2206300083926807,0.0,0.0,-0.06083120323308144
2023-09-25,0.0056504014469491715,1.2275270579582922,0.0,0.0,-0.05552452250490014
2023-09-26,-0.015581449689172966,1.2084004068626166,0.0,0.0,-0.07024081964014761
2023-09-27,0.014037518111562397,1.22536334945997,0.0,0.0,-0.057189308306454745
2023-09-28,0.006614052194083175,1.2334679666100148,0.0,0.0,-0.050953509182454004
2023-09-29,-0.0003327669691464141,1.2330575092132268,0.0,0.0,-0.051269320506782456
2023-10-02,-0.01016444530295435,1.2205241636054318,0.0,0.0,-0.06091264160572596
2023-10-03,-0.015050513571759572,1.2021546481164278,0.0,0.0,-0.07504638863830682
2023-10-04,0.00488572198445425,1.208028041509444,0.0,0.0,-0.07052732244467674
2023-10-05,-0.0021688997441423608,1.2054079497992973,0.0,0.0,-0.07254325549721374
2023-10-06,0.018769900538893936,1.228033337125822,0.4368812972245795,0.0022302794154248594,-0.0551349846487702
2023-10-09,0.010214043265361905,1.240576522762532,0.0,0.0,-0.04548409250204588
2023-10-10,-0.0012884187413945147,1.2389781407204707,0.0,0.0,-0.04671390868622538
2023-10-11,-0.00038469694213261185,1.2385015096183665,0.0,0.0,-0.047080634930531384
2023-10-12,-0.010911366315392135,1.2249877659647543,0.0,0.0,-0.05747828719183523
2023-10-13,-0.007754199500148884,1.215488966442222,0.0,0.0,-0.0647867885861717
2023-10-16,0.016035907917734127,1.2349804355831113,0.0,0.0,-0.04978979564449115
2023-10-17,0.008998035164446971,1.2460928329698922,0.0,0.0,-0.041239770812083965
2023-10-18,-0.015230016893969855,1.227114818072306,0.0,0.0,-0.055841705299882305
2023-10-19,-0.011778916377878423,1.2126607352441767,0.0,0.0,-0.06696286690063524
2023-10-20,-0.016946916901441234,1.192109874534353,0.0,0.0,-0.08277496966122921
2023-10-23,-0.005611125305969189,1.1854207966498576,0.0,0.0,-0.08792163424023147
2023-10-24,0.010651896937279748,1.19804777680308,0.0,0.0,-0.07820626948943576
2023-10-25,-0.022723350126675035,1.1708241177022989,0.0,0.0,-0.09915251117240131
2023-10-26,-0.004694725525030696,1.1653274198316004,0.0,0.0,-0.10338174287236002
2023-10-27,-0.003848335436344885,1.160842849026918,0.0,0.0,-0.10683223068413816
2023-10-30,0.002621072069027397,1.1638855017950327,0.0,0.0,-0.10449117359102889
2023-10-31,0.01734667939102752,1.1840750504425364,0.0,0.0,-0.08895706908747703
2023-11-01,-0.0017616743507606891,1.181989095796796,0.0,0.0,-0.09056203005130758
2023-11-02,0.013546379873902836,1.1980007690952703,0.0,0.0,-0.0782424378386315
2023-11-03,0.019888406615151455,1.2218270955163013,0.0,0.0,-0.05991014864177546
2023-11-06,-0.01824679082800329,1.1995326720764286,0.0,0.0,-0.07706377151903765
2023-11-07,0.009584223208884524,1.2110292609519586,0.0,0.0,-0.06821814469771015
2023-11-08,-0.0039884596555804785,1.2061991196029243,0.0,0.0,-0.07193451903538528
2023-11-09,-0.011363292210643583,1.1924927265426553,0.0,0.0,-0.08248039828619769
2023-11-10,0.01314354997824796,1.2081663142926657,0.0,0.0,-0.07042093354505019
2023-11-13,0.0014404636625342526,1.2099066339667022,0.0,0.0,-0.06908190867836939
2023-11-14,0.040902238182217054,1.2593945232874528,0.0,0.0,-0.031005275178997094
2023-11-15,-0.001890340741963703,1.2570138385098766,0.0,0.0,-0.03283700538607415
2023-11-16,-0.004594002651078344,1.25123911360332,0.0,0.0,-0.037280154747355354
2023-11-17,0.013595464071944674,1.268250290017726,0.0,0.0,-0.024191531679874867
2023-11-20,0.008363545553297769,1.2788573590912722,0.0,0.0,-0.016030313103785887
2023-11-21,-0.008287843778054582,1.2682583890847083,0.0,0.0,-0.024185300151122968
2023-11-22,0.0007997575665799062,1.2692726883277574,0.0,0.0,-0.023404884961338746
2023-11-24,0.008621995539970229,1.2802163517855254,0.0,0.0,-0.014984686235118727
2023-11-27,-0.004455593678954317,1.2745122279008159,0.0,0.0,-0.01937351424080269
2023-11-28,-0.002746846033170658,1.271011339043379,0.0,0.0,-0.022067144213232415
2023-11-29,0.013697557537974747,1.2884210899913442,0.0,0.0,-0.008671852652817114
2023-11-30,0.0065650612870944425,1.2968796534107225,0.0,0.0,-0.002163722609860974
2023-12-01,0.01973885132952291,1.32247856808168,0.0,0.0,0.0
2023-12-04,-0.0016068220601589411,1.3203535803443989,0.0,0.0,-0.0016068220601589411
2023-12-05,-0.005433625286434207,1.3131792737432055,0.0,0.0,-0.0070317164776163565
2023-12-06,-0.01204413057433329,1.2973631711027342,0.0,0.0,-0.018991156140531484
2023-12-07,0.006782272150827273,1.3061622412076133,0.0,0.0,-0.012337687179108214
2023-12-08,0.01422784660416676,1.3247461172156698,0.0,0.0,0.0
2023-12-11,0.0009483602232218669,1.3260024537391046,0.0,0.0,0.0
2023-12-12,0.0015201058387308564,1.328018117811205,0.0,0.0,0.0
2023-12-13,0.019325988120344473,1.3536833801796264,0.0,0.0,0.0
2023-12-14,0.017933991083164624,1.377960325849196,0.0,0.0,0.0
2023-12-15,-0.004308602340120649,1.3720232427646486,0.0,0.0,-0.004308602340120649
2023-12-18,-0.0010011847434466814,1.3706495940263383,0.0,0.0,-0.005305473376638892
2023-12-19,0.003539654870013953,1.3755012205369164,0.0,0.0,-0.001784598051300268
2023-12-20,-0.0142813141691851,1.355857255466331,0.0,0.0,-0.016040425815049053
2023-12-21,0.011645210777817772,1.3716464989908699,0.0,0.0,-0.004582009176813617
2023-12-22,0.007382506471323547,1.3817726881460382,0.0,0.0,0.0
2023-12-26,0.008955294323422347,1.3941468692564525,0.0,0.0,0.0
2023-12-27,-0.0024603278564646613,1.390716810878018,0.0,0.0,-0.0024603278564646613
2023-12-28,5.281127056200319e-05,1.3907902563997923,0.0,0.0,-0.002407646518942763
2023-12-29,-0.010343250268092685,1.3764049647074243,0.0,0.0,-0.01272599389653295
2024-01-02,-0.02440992569006517,1.3428070217994794,0.0,0.0,-0.036825279021251434
2024-01-03,-0.02327874697402421,1.3115481569040663,0.0,0.0,-0.05924677964269209
2024-01-04,-0.004307983726869469,1.305898028787118,0.0,0.0,-0.06329952920699145
2024-01-05,0.0016208562018551476,1.308014701706068,0.2949551043111492,0.0014793476262733032,-0.061781272439626056
2024-01-08,0.01881781676319494,1.3326286826863378,0.0,0.0,-0.04412604434059697
2024-01-09,0.0023018201351237,1.3356961542207886,0.0,0.0,-0.04192579442281985
2024-01-10,0.006236499760762015,1.3440262229670372,0.0,0.0,-0.03595076486894555
2024-01-11,0.0005888035010390702,1.3448175903126085,0.0,0.0,-0.03538312930412635
2024-01-12,-0.004758350735175498,1.3384184765430676,0.0,0.0,-0.039973114699964785
2024-01-16,-0.012980926156898942,1.3210445651320328,0.0,0.0,-0.052435152806682206
2024-01-17,-0.010867268211917969,1.3066884195228465,0.0,0.0,-0.06273259414931698
2024-01-18,0.008966469971381397,1.31840480199845,0.0,0.0,-0.054328614099602324
2024-01-19,0.018651928537266382,1.3429955941485139,0.0,0.0,-0.03669001899005042
2024-01-22,0.02796140372214495,1.3805476361535625,0.0,0.0,-0.009754519701459352
2024-01-23,0.0005805559304439267,1.3813491212709916,0.0,0.0,-0.009179626815276842
2024-01-24,-0.01181985801658858,1.365021770786229,0.0,0.0,-0.02089098294626368
2024-01-25,0.005226327822145604,1.3721558220447236,0.0,0.0,-0.015773838249522054
2024-01-26,-0.0065139083463829905,1.3632177247829684,0.0,0.0,-0.02218499725927703
2024-01-29,0.013722268953908268,1.3819241650451752,0.0,0.0,-0.00876715680450224
2024-01-30,-0.006074803029100795,1.3735292479413712,0.0,0.0,-0.014788701082890432
2024-01-31,-0.024102961128105838,1.340423125869924,0.0,0.0,-0.038535210723660174
2024-02-01,0.007494959878129315,1.3504695434180358,0.0,0.0,-0.031329070703799866
2024-02-02,0.007752438315686616,1.3609389752505976,0.0,0.0,-0.023819509076232315
2024-02-05,-0.012770577350780465,1.3435589987974679,0.0,0.0,-0.036285897543897105
2024-02-06,0.012056664569994213,1.3597578389759661,0.0,0.0,-0.024666719869210874
2024-02-07,0.01711341818814538,1.3830279435089707,0.0,0.0,-0.007975433573517154
2024-02-08,0.010569143144870896,1.3976453638172734,0.0,0.0,0.0
2024-02-09,0.01618621347160043,1.4202679500336124,0.0,0.0,0.0
2024-02-12,0.0008246052175431284,1.4214391103955193,0.0,0.0,0.0
2024-02-13,-0.031135604437895203,1.3771817445216907,0.0,0.0,-0.031135604437895203
2024-02-14,0.018212500776566776,1.4022636681132656,0.0,0.0,-0.01349016088133248
2024-02-15,0.014304871375717676,1.422322869520468,0.0,0.0,0.0
2024-02-16,-0.010693159014329323,1.4071137449069684,0.0,0.0,-0.010693159014329323
2024-02-20,-0.01375012986812607,1.3877657481752723,0.0,0.0,-0.024296256557307827
2024-02-21,-0.02480870073612873,1.3533370830369422,0.0,0.0,-0.0485021987354981
2024-02-22,0.011621427805394102,1.3690647922438188,0.0,0.0,-0.03744443573111145
2024-02-23,0.0035230088118809455,1.3738880195709298,0.0,0.0,-0.03405334399626703
2024-02-26,0.00706212682892704,1.383590591013883,0.0,0.0,-0.027231706201590766
2024-02-27,0.004925718632901699,1.3904057689683476,0.0,0.0,-0.022440123291331937
2024-02-28,-0.02252406133439222,1.3590881841484117,0.0,0.0,-0.04445874191235888
2024-02-29,0.0003359239491915744,1.3595447344185305,0.0,0.0,-0.04413775271932663
2024-03-01,0.006728496615322266,1.368692426562445,0.0,0.0,-0.037706236823784156
2024-03-04,-0.018818067995853283,1.3429362794139834,0.0,0.0,-0.05581474629121974
2024-03-05,-0.02231045797174791,1.3129747559933822,0.0,0.0,-0.07687995171163364
2024-03-06,0.007575199241443231,1.3229208013690172,0.0,0.0,-0.06988713342207864
2024-03-07,0.01125286053741914,1.3378074446488735,0.0,0.0,-0.059420703050418244
2024-03-08,-0.0033498391757188495,1.3333260048612203,0.0,0.0,-0.06257149242721005
2024-03-11,-0.004009309734606115,1.3279802879305267,0.0,0.0,-0.0663299336681189
2024-03-12,-0.0014865874645046961,1.3260061290813798,0.0,0.0,-0.06771791588471121
2024-03-13,-0.0017627255935117603,1.3236687441404946,0.0,0.0,-0.06936127337475373
2024-03-14,0.005959254207719589,1.3315568226736407,0.0,0.0,-0.06381536062724547
2024-03-15,0.0006253629289190155,1.3323895289482899,0.0,0.0,-0.06322990545915841
2024-03-18,0.0070833600206314795,1.3418273236695502,0.0,0.0,-0.056594425622964684
2024-03-19,0.005855453070535255,1.3496843305920592,0.0,0.0,-0.05107035855571851
2024-03-20,0.011113242884381425,1.3646837003751726,0.0,0.0,-0.04052467297015916
2024-03-21,0.014133888237482628,1.3839719872757896,0.0,0.0,-0.02696355593129718
2024-03-22,-0.006589423127803418,1.3748524102546025,0.0,0.0,-0.03337530478003914
2024-03-25,-1.3988544853016371e-05,1.3748331780699954,0.0,0.0,-0.033388826452944276
2024-03-26,-0.008380808210027846,1.3633109648838078,0.0,0.0,-0.04148980931211199
2024-03-27,0.009206844955764515,1.3758627575639866,0.0,0.0,-0.0326649545979284
2024-03-28,0.0046640730420501875,1.3822798819611015,0.0,0.0,-0.02815323329003827
2024-04-01,-0.008351876728001528,1.3707352507833659,0.0,0.0,-0.03626997768410678
2024-04-02,0.0011808247109521552,1.372353848839664,0.0,0.0,-0.035131981459069705
2024-04-03,0.004363096499688135,1.37834156111387,0.0,0.0,-0.03092216918471269
2024-04-04,-0.010314587185114021,1.364124536910895,0.0,0.0,-0.04091780695981806
2024-04-05,-0.002242788341411006,1.3610650943032785,0.25982596957614085,0.0012979023182451642,-0.043068825320823456
2024-04-08,0.006352229634278395,1.3697108923294938,0.0,0.0,-0.0369901787550615
2024-04-09,0.015477188050428081,1.390910165384797,0.0,0.0,-0.02208549465724441
2024-04-10,-0.017323670699033622,1.3668144957077324,0.0,0.0,-0.03902656351961076
2024-04-11,0.010109394941173688,1.380632163256163,0.0,0.0,-0.02931170352225365
2024-04-12,-0.024224668384416725,1.3471868069404225,0.0,0.0,-0.05282630560906143
2024-04-15,-0.03239114653459485,1.3035498816673423,0.0,0.0,-0.08350634753779185
2024-04-16,-0.002848363382729313,1.29983689791684,0.0,0.0,-0.08611685449796902
2024-04-17,-0.005618032183433597,1.2925343723911287,0.0,0.0,-0.09125107942129695
2024-04-18,-0.0062237665287459,1.2844899402269871,0.0,0.0,-0.09690692053622874
2024-04-19,-0.001341501921939714,1.2827667945034604,0.0,0.0,-0.09811842163801976
2024-04-22,0.012410036032352911,1.2986859766443541,0.0,0.0,-0.08692603875363236
