Date,net_return,wealth,turnover,cost,growth_target,largest_stock_weight,drawdown
2023-02-03,-0.012648202487027804,1.0887805539766091,0.0011205393851383867,5.531863873859053e-06,0.1,0.02813432146663009,-0.012648202487027804
2023-02-06,-0.012696128824120745,1.0749572558021245,0.0,0.0,0.1,0.027353423845409265,-0.02518374810297974
2023-02-07,0.019677467043990315,1.0961096917768691,0.0,0.0,0.1,0.02799674340671582,-0.006001833432329962
2023-02-08,-0.00897282465057192,1.0862744917147629,0.0,0.0,0.1,0.02907325619850474,-0.014920804683931643
2023-02-09,-0.003859003428981378,1.0820825547264206,0.0,0.0,0.1,0.029447165674052415,-0.01872222867647455
2023-02-10,-0.003924452861875483,1.077835972747739,2.9083287148755355e-05,1.4484577685931496e-07,0.1,0.028533993550048792,-0.02257320703443999
2023-02-13,0.01392820356701363,1.0928482915880195,0.0,0.0,0.1,0.028743172241801597,-0.008959407690162347
2023-02-14,0.004004953206435902,1.097225097857563,0.0,0.0,0.1,0.02975639274398182,-0.004990336492282865
2023-02-15,0.0028271304559908117,1.1003270963487937,0.0,0.0,0.1,0.030797198760168985,-0.002177314368575045
2023-02-16,-0.015953301853541046,1.082773246043111,0.0,0.0,0.1,0.02909175820697361,-0.018095880868764236
2023-02-17,-0.008209647616294391,1.0738840592447458,0.002916651476743434,1.4463744908013857e-05,0.1,0.02930479538787971,-0.026156967679819565
2023-02-21,-0.019116098597958597,1.0533555856854473,0.0,0.0,0.1,0.029326867279653834,-0.04477304710458707
2023-02-22,-0.0020357128129468993,1.0512112562230782,0.0,0.0,0.1,0.029925621717431503,-0.04671761485186854
2023-02-23,0.012360871308000565,1.0642051432787734,0.0,0.0,0.1,0.029094424155553276,-0.034934213968868644
2023-02-24,-0.01557788651501757,1.0476270763280786,0.002510580199113162,1.2357508451002772e-05,0.1,0.028086977034476338,-0.04996789926318779
2023-02-27,0.008087554357518734,1.0560998172542904,0.0,0.0,0.1,0.028199603756610608,-0.0422844630070911
2023-02-28,-0.005699738471097726,1.0500803244965669,0.0,0.0,0.1,0.027966536314351354,-0.04774319109765757
2023-03-01,-0.0015883628203831046,1.0484124159507207,0.0,0.0,0.1,0.027535149660446866,-0.04925572040837478
2023-03-02,0.007463088635583093,1.0562368107376068,0.0,0.0,0.1,0.02692422187334133,-0.04216023158000881
2023-03-03,0.019210197187387257,1.0765273281484533,0.000807508438410617,4.11512078868863e-06,0.1,0.0276667773198981,-0.023759940754739306
2023-03-06,0.0020740678561841364,1.0787601188760698,0.0,0.0,0.1,0.02746604946839652,-0.021735152627939458
2023-03-07,-0.013814414728609226,1.063857679201232,0.0,0.0,0.1,0.027210710217612916,-0.035249308943956725
2023-03-08,0.003489506542083687,1.0675700175326506,0.0,0.0,0.1,0.026086823651272358,-0.031882805096036915
2023-03-09,-0.012848427722733535,1.053853421323425,0.0,0.0,0.1,0.025666392009363964,-0.04432158890189608
2023-03-10,-0.017981495797356195,1.0349035604568684,0.006868650129901737,3.3726865922497e-05,0.1,0.026148258152236533,-0.06150611623468061
2023-03-13,0.00026217052106747296,1.0351748816625679,0.0,0.0,0.1,0.02658284624146268,-0.0612600708041553
2023-03-14,0.018250158546845974,1.0540669873766222,0.0,0.0,0.1,0.025996047633146602,-0.04412791826207618
2023-03-15,-0.012661514268863305,1.0407209031756153,0.0,0.0,0.1,0.026960111219693512,-0.05623070626420912
2023-03-16,0.02244833545602032,1.064083355126194,0.0,0.0,0.1,0.027020170712601477,-0.03504465656533673
2023-03-17,-0.008036613025400374,1.055531728974275,0.004737068777074969,2.349555044238655e-05,0.1,0.028349154205934302,-0.0427996292473134
2023-03-20,0.007789069659383641,1.0637533391389453,0.0,0.0,0.1,0.027142091692747113,-0.035343928881532816
2023-03-21,0.015016067196881533,1.0797267307603629,0.0,0.0,0.1,0.028137960367400777,-0.020858588495738184
2023-03-22,-0.009779848690788406,1.0691671667061269,0.0,0.0,0.1,0.026996499277701775,-0.030434443347134854
2023-03-23,0.010132642224395694,1.080000655084431,0.0,0.0,0.1,0.027230412871059047,-0.020610182448474235
2023-03-24,-0.0015007054351359184,1.0783798922313954,7.374102610789753e-05,3.681519484856367e-07,0.1,0.02636225334432528,-0.02207995807079055
2023-03-27,0.0002113682709821152,1.0786078275246782,0.0,0.0,0.1,0.02673721102283713,-0.02187325680236929
2023-03-28,-0.0019257714683965643,1.076530675344842,0.0,0.0,0.1,0.02741542988682917,-0.0237569053768949
2023-03-29,0.017166656557307203,1.095011107721893,0.0,0.0,0.1,0.027099978729939255,-0.006998075455057262
2023-03-30,0.010830208269674513,1.106870306076128,0.0,0.0,0.1,0.026734827702105304,0.0
2023-03-31,0.011562782213073719,1.1196688063634046,0.003408381470298219,1.7239253004444278e-05,0.1,0.027345323585698588,0.0
2023-04-03,-0.0013634211015990383,1.1181422262860066,0.0,0.0,0.1,0.026632703970597697,-0.0013634211015990383
2023-04-04,-0.0036059316387933027,1.114110281855571,0.0,0.0,0.1,0.026218485450224104,-0.004964436337105083
2023-04-05,-0.01148516725083415,1.1013145389325858,0.0,0.0,0.1,0.02634764741681307,-0.016392586206301463
2023-04-06,0.0035191725153407294,1.1051902547887424,0.0,0.0,0.1,0.026264025906677656,-0.012931102029793418
2023-04-10,0.0010616371206662034,1.1063635657886248,0.01999999999999997,0.00010011617532959943,0.1,0.02,-0.011883193047052987
2023-04-11,-0.007332965574998518,1.0982506398472642,0.0,0.0,0.1,0.020391243687648934,-0.01912901957651647
2023-04-12,-0.0035048922219262924,1.094401389721938,0.0,0.0,0.1,0.02043259166930442,-0.02256686664651586
2023-04-13,0.018361823510367303,1.114496594889513,0.0,0.0,0.1,0.021262491138723087,-0.004619411958693975
2023-04-14,-0.005978738868308353,1.1078333107790497,0.01997147181766573,9.92702508793495e-05,0.1,0.025810256942835477,-0.010570532569176172
2023-04-17,0.0057544432370242315,1.1142082746820123,0.0,0.0,0.1,0.027630580683077218,-0.004876916861806357
2023-04-18,0.0039001847503070675,1.1185538928035932,0.0,0.0,0.1,0.027884223154685313,-0.0009957529882721472
2023-04-19,-0.005884729874080286,1.1119715052948431,0.0,0.0,0.1,0.027606150618649853,-0.006874623124995094
2023-04-20,-0.005325981763857124,1.106049165335714,0.0,0.0,0.1,0.027818317671330976,-0.012163990771455024
2023-04-21,-0.004399295670065695,1.1011833280317729,0.00047333345220082826,2.356261168456485e-06,0.1,0.027663560511648894,-0.01650977344958915
2023-04-24,-0.0038822793214882134,1.0969082267681876,0.0,0.0,0.1,0.027894331073205894,-0.020327957219011594
2023-04-25,-0.01945977723900949,1.0755626370236417,0.0,0.0,0.1,0.027941279779213735,-0.039392156938814926
2023-04-26,0.006274829199878651,1.0823116088647362,0.0,0.0,0.1,0.025811773094794425,-0.03336450679554215
2023-04-27,0.017581023808670215,1.1013397550285873,0.0,0.0,0.1,0.025710033347016135,-0.016370065175208892
2023-04-28,0.007150674313987304,1.1092150769258433,0.009334987307234258,4.701088803618308e-05,0.1,0.02701968090668175,-0.009336447865788244
2023-05-01,-0.0007226403804220238,1.1084135133206838,0.0,0.0,0.1,0.026324316466989083,-0.010052341351972749
2023-05-02,-0.007823893850452457,1.0997414036500557,0.0,0.0,0.1,0.02590154943992758,-0.017797586750738836
2023-05-03,-0.004035001622224255,1.0953039453023006,0.0,0.0,0.1,0.02673745933153991,-0.021760775081552164
2023-05-04,0.0026554786998798097,1.0982125015989452,0.0,0.0,0.1,0.030538658985907005,-0.019163081656394243
2023-05-05,0.012166188274311152,1.1115735616586002,0.002940735819561535,1.48827329892248e-05,0.1,0.030000177964358634,-0.007230035041430827
2023-05-08,-0.0007543378887793217,1.1107350596048757,0.0,0.0,0.1,0.030795255810903824,-0.007978919040841137
2023-05-09,-0.005156488661829273,1.105007566863727,0.0,0.0,0.1,0.03136870767759979,-0.013094264497102714
2023-05-10,0.009708550765726631,1.1157355889231355,0.0,0.0,0.1,0.03356916660400601,-0.0035128400629860224
2023-05-11,-0.007605525960027393,1.1072498329370541,0.0,0.0,0.1,0.034082099940750746,-0.011091649026720996
2023-05-12,0.0005680076747345275,1.107878759340011,0.0028060284004385004,1.403830818998474e-05,0.1,0.03336198777686229,-0.010529941493758965
2023-05-15,0.0070473608391834475,1.115686380723147,0.0,0.0,0.1,0.03360313976652732,-0.0035567889518974827
2023-05-16,-0.003885603499457657,1.1113512658179119,0.0,0.0,0.1,0.03357031107619777,-0.007428572179756787
2023-05-17,0.011091592904695302,1.123677921632482,0.0,0.0,0.1,0.03441220465677442,0.0
2023-05-18,0.014521188519043715,1.1399950605671945,0.0,0.0,0.1,0.03513106792748096,0.0
2023-05-19,0.000694991572534498,1.1407873475270196,0.001109195902654108,5.549864701729649e-06,0.1,0.03458025268101638,0.0
2023-05-22,0.002704395295781037,1.1438724874631583,0.0,0.0,0.1,0.03515358477128516,0.0
2023-05-23,-0.01113690161511105,1.1311332921100488,0.0,0.0,0.1,0.03524652696357849,-0.01113690161511105
2023-05-24,-0.00692419837678393,1.123301100804894,0.0,0.0,0.1,0.0356333832681466,-0.017983985875809183
2023-05-25,0.02288687656354016,1.1490099544427046,0.0,0.0,0.1,0.03445209203334487,0.0
2023-05-26,0.02056569158255872,1.172640138791063,0.001716665972418296,8.759927166131053e-06,0.1,0.03462593707558847,0.0
2023-05-30,0.004224906348406776,1.1775944335578379,0.0,0.0,0.1,0.034676423670317154,0.0
2023-05-31,-0.005595773697459228,1.1710048816002605,0.0,0.0,0.1,0.03532564326451404,-0.005595773697459228
2023-06-01,0.009991452470163864,1.1827049212170995,0.0,0.0,0.1,0.03500565983783046,0.0
2023-06-02,0.00917026573934443,1.1935506396358908,0.008479067237940223,4.278548047634021e-05,0.1,0.030000716983580103,0.0
2023-06-05,-0.006015202424362265,1.1863711909347538,0.0,0.0,0.1,0.030665088544929987,-0.006015202424362265
2023-06-06,0.0018979556127836084,1.1886228707954332,0.0,0.0,0.1,0.031064501532939694,-0.00412866339878204
2023-06-07,-0.012396815332350264,1.1738877325663741,0.0,0.0,0.1,0.028903491693388676,-0.016474296453408255
2023-06-08,0.00975005243410143,1.1853331995106446,0.0,0.0,0.1,0.029367615316347528,-0.006884869273542482
2023-06-09,0.003061234215535835,1.1889617820577971,0.005736113151740951,2.876918880453755e-05,0.1,0.03093256212981174,-0.003844711255396427
2023-06-12,0.018239983255525782,1.2106484250539915,0.0,0.0,0.1,0.03103602937629332,0.0
2023-06-13,0.006067157848409499,1.2179936201477224,0.0,0.0,0.1,0.030864652956118177,0.0
2023-06-14,0.0066290101597310525,1.2260677122301693,0.0,0.0,0.1,0.030200300610792204,0.0
2023-06-15,0.01279415647339821,1.2417542143874234,0.0,0.0,0.1,0.03041033985598505,0.0
2023-06-16,-0.006786011617265886,1.2333276558628015,0.0017247860506800668,8.565482030633887e-06,0.1,0.030381010493025492,-0.006786011617265886
2023-06-20,-0.008802924193178518,1.2224707660028906,0.0,0.0,0.1,0.03094853266513717,-0.015529199064603594
2023-06-21,-0.014261808306002322,1.2050361222784656,0.0,0.0,0.1,0.029857012336648624,-0.029569532910400764
2023-06-22,0.005518163412233434,1.2116857085188422,0.0,0.0,0.1,0.03051994348994768,-0.02421453901279047
2023-06-23,-0.011534347782900634,1.1977097041532154,0.004653980658180026,2.300203538860741e-05,0.1,0.0320980148281142,-0.035469587881314935
2023-06-26,-0.005139447729830993,1.1915541377332086,0.0,0.0,0.1,0.032150166791770074,-0.040426741518231335
2023-06-27,0.017448543912158554,1.2123450224291608,0.0,0.0,0.1,0.03239437176168706,-0.02368358538067905
2023-06-28,0.0012593594476872916,1.2138718005870137,0.0,0.0,0.1,0.03318537412635127,-0.022454052079995956
2023-06-29,0.0017188813023782945,1.215958302128527,0.0,0.0,0.1,0.032554630162020724,-0.020773766627900647
2023-06-30,0.013689582582412374,1.2326042637222854,0.0025139279971692838,1.274187327122362e-05,0.1,0.031953912147369326,-0.007368568239288664
2023-07-03,-0.00019291079026917402,1.2323664810596815,0.0,0.0,0.1,0.031930841059153364,-0.007560057553235744
2023-07-05,-0.0020459211711801872,1.2298451563854287,0.0,0.0,0.1,0.031993046981572605,-0.00959051144261236
2023-07-06,-0.005588830100257347,1.222971760756766,0.0,0.0,0.1,0.03178002563976004,-0.015125741803842407
2023-07-07,-0.0021340428726925875,1.2203618865872188,0.10222503353864854,0.0005102952294067768,0.1,0.02,-0.017227505695044276
2023-07-10,0.0035689493632418134,1.2247172963652788,0.0,0.0,0.1,0.02141610463908844,-0.013720040427283031
2023-07-11,0.004730783546244455,1.2305111687997246,0.0,0.0,0.1,0.02101921988431004,-0.009054163422545947
2023-07-12,0.012102629150360533,1.2454035891410844,0.0,0.0,0.1,0.021395570038713355,0.0
2023-07-13,0.014530688340742781,1.263500160553336,0.0,0.0,0.1,0.0216747663268511,0.0
2023-07-14,-0.0030639501049629647,1.2596288591037879,0.0006284491108050228,3.1326277139155456e-06,0.1,0.021170516109285793,-0.0030639501049629647
2023-07-17,0.011379261725143142,1.2739625055680734,0.0,0.0,0.1,0.0218107246597423,0.0
2023-07-18,0.009728040836841423,1.2863556648468446,0.0,0.0,0.1,0.0215782075348697,0.0
2023-07-19,-0.0016095134920429688,1.2842852580487076,0.0,0.0,0.1,0.021113193314843563,-0.0016095134920429688
2023-07-20,-0.021610577873866665,1.2565311114673872,0.0,0.0,0.1,0.020455342857216254,-0.023185308849250852
2023-07-21,-0.004063234332771559,1.2514255311150773,0.002013829141742021,1.0028333386914881e-05,0.1,0.02117618034012415,-0.027154335839090216
2023-07-24,0.0012115669626149295,1.2529417169447492,0.0,0.0,0.1,0.02161831640622945,-0.025975668172669608
2023-07-25,0.008454011970950193,1.263534101218703,0.0,0.0,0.1,0.021237569464077774,-0.01774125481140465
2023-07-26,-0.00864092457917398,1.2526159983468577,0.0,0.0,0.1,0.021704782079441227,-0.02622887854581346
2023-07-27,-0.003574520384864499,1.2481384969263594,0.0,0.0,0.1,0.02166007745331284,-0.02970964326964376
2023-07-28,0.01788343142048432,1.2704594961394082,0.0003166655037874361,1.611645399800771e-06,0.1,0.02195958290747326,-0.012357522217099293
2023-07-31,0.0038626891857396206,1.275366886296066,0.0,0.0,0.1,0.021847971520077523,-0.008542566298790244
2023-08-01,-0.0008377804155305091,1.2742984088961111,0.0,0.0,0.1,0.021842543087615695,-0.009373189919577252
2023-08-02,-0.024278240110443106,1.2433606861525757,0.0,0.0,0.1,0.022133701349323683,-0.03342386547455212
2023-08-03,-0.00417829059958974,1.238165563885725,0.0,0.0,0.1,0.02210162945339584,-0.03746250145122754
2023-08-04,-0.00751025025801233,1.2288666306400902,0.0010062188064542746,4.993334378952218e-06,0.1,0.022273364290092156,-0.044691398948049965
2023-08-07,0.00584761100606257,1.236052564674404,0.0,0.0,0.1,0.022562701557612596,-0.03910512585835246
2023-08-08,-0.009138989209863557,1.2247562936230205,0.0,0.0,0.1,0.023131854877755445,-0.04788673374494623
2023-08-09,-0.011081482772998696,1.2111841778541153,0.0,0.0,0.1,0.023855891616138557,-0.05843756050289517
2023-08-10,0.0005881971620012028,1.2118965929501897,0.0,0.0,0.1,0.02400383909196361,-0.05788373614813602
2023-08-11,-0.006297741019282821,1.2042643820656382,0.0002249806118162674,1.1178199683825456e-06,0.1,0.024964401636962508,-0.0638169403879294
2023-08-14,0.011523506196527755,1.2181417301346293,0.0,0.0,0.1,0.02422566264963895,-0.05302882909940532
2023-08-15,-0.011481469008913336,1.2041556736116246,0.0,0.0,0.1,0.023544711740642026,-0.06390144925043484
2023-08-16,-0.011519877227696318,1.1902839480885847,0.0,0.0,0.1,0.02378277811880407,-0.07468518962809423
2023-08-17,-0.009222977661809573,1.1793059858241532,0.0,0.0,0.1,0.024202158732644315,-0.08321934745429593
2023-08-18,-0.00020844677482356744,1.179060163294878,0.0036490974694479454,1.82420169687369e-05,0.1,0.025420411973612483,-0.08341044742453974
2023-08-21,0.016036770337679584,1.1979684803479451,0.0,0.0,0.1,0.024565926101415128,-0.06871131127597052
2023-08-22,-0.0008321496243509641,1.1969715913270393,0.0,0.0,0.1,0.02453577711565737,-0.06948628280845448
2023-08-23,0.016490120950657383,1.2167097976425232,0.0,0.0,0.1,0.023857431631415172,-0.054141999065719926
2023-08-24,-0.022317815216926218,1.1895554932061136,0.0,0.0,0.1,0.024419007910582415,-0.07525148315202246
2023-08-25,0.007354852895370856,1.1983044988695248,0.001161984232005281,5.852686279137956e-06,0.1,0.025218930582412848,-0.06845009384539325
2023-08-28,0.006170550476560788,1.2056986972660892,0.0,0.0,0.1,0.02477808299887729,-0.06270191812803072
2023-08-29,0.019289415491136053,1.2289559203947764,0.0,0.0,0.1,0.024270378362588187,-0.04462198598775735
2023-08-30,0.007171977945783725,1.237769965152188,0.0,0.0,0.1,0.024108557232883628,-0.03777003594137496
2023-08-31,0.004173836875270842,1.242936215075843,0.0,0.0,0.1,0.023725253131757912,-0.033753845034896535
2023-09-01,0.0018747383658623828,1.2452663952845655,0.0010243928907279001,5.1315930807466735e-06,0.1,0.02460363878021519,-0.03194238629731638
2023-09-05,0.0013451455587454308,1.2469414598456374,0.0,0.0,0.1,0.024485974455630194,-0.030640207897634553
2023-09-06,-0.00996181954596409,1.2345196540382741,0.0,0.0,0.1,0.024901418997712938,-0.04029679522167151
2023-09-07,-0.011906677599616056,1.2198206265272509,0.0,0.0,0.1,0.02561891519384928,-0.05172367187228544
2023-09-08,0.0009457408570698878,1.2209742607320544,0.0011073492115799806,5.542013069581096e-06,0.1,0.026984790277452913,-0.05082684820498273
2023-09-11,0.007343492709250166,1.2299404763139223,0.0,0.0,0.1,0.027104872627115188,-0.043856602084960006
2023-09-12,-0.013163936347225902,1.213749618172849,0.0,0.0,0.1,0.027947965917495366,-0.05644321291393395
2023-09-13,-0.00016227616415409596,1.2135526555405685,0.0,0.0,0.1,0.02780342981100021,-0.05659632969000383
2023-09-14,0.006954880907046546,1.2219927697342832,0.0,0.0,0.1,0.027700602517856863,-0.050035069515727226
2023-09-15,-0.015437796092150124,1.2031278945290436,0.0013950807792388487,6.867766938632669e-06,0.1,0.02731607078698337,-0.06470043440723705
2023-09-18,0.0025584793875974565,1.2062060724478396,0.0,0.0,0.1,0.027739416312240143,-0.06230748974743916
2023-09-19,-0.0017027331207061236,1.2041522254178858,0.0,0.0,0.1,0.027099088667416296,-0.06390412984168425
2023-09-20,-0.013220381027662653,1.1882328741825534,0.0,0.0,0.1,0.027521820089317566,-0.07627967392359858
2023-09-21,-0.014692289889337906,1.1707750123390221,0.0,0.0,0.1,0.02858279928507503,-0.08985124073098683
2023-09-22,0.0013990854042766898,1.1724130265704775,0.0011544513749233388,5.780366120717784e-06,0.1,0.028672765534731966,-0.08857786488617303
2023-09-25,0.003118810241661496,1.176069560325203,0.0,0.0,0.1,0.02883350210032201,-0.08573531219670305
2023-09-26,-0.016141320753877086,1.1570862443231227,0.0,0.0,0.1,0.028314595518108963,-0.10049275177647932
2023-09-27,0.0012313479083421175,1.1585110200498414,0.0,0.0,0.1,0.02875316595005249,-0.0993851454078406
2023-09-28,0.008500598918092628,1.1683590575734755,0.0,0.0,0.1,0.029150540877423328,-0.09172937974927642
2023-09-29,-0.0005043841899489143,1.1677697557366518,0.0021185521645478607,1.0587530152827014e-05,0.1,0.027498451721187422,-0.09218749709032603
2023-10-02,0.007268477627698111,1.176257664080526,0.0,0.0,0.1,0.026602635158446526,-0.0855890822227825
2023-10-03,-0.015545267428940357,1.1579724241270535,0.0,0.0,0.1,0.026140156506659455,-0.09980384447957213
2023-10-04,0.006595851194449054,1.165610237923871,0.0,0.0,0.1,0.02501433005874581,-0.09386628459194424
2023-10-05,0.00015523539096817807,1.1657911818848716,0.0,0.0,0.1,0.024779142139061423,-0.09372562057036349
2023-10-06,0.015855640292829154,1.1842755475213902,0.10000000000000006,0.0005081819111019659,0.1,0.02,-0.07935606000352025
2023-10-09,0.010996770338828066,1.1972987537353728,0.0,0.0,0.1,0.021227602227390494,-0.06923195003154525
2023-10-10,0.0016406257607088914,1.1992630729140157,0.0,0.0,0.1,0.021208863457111177,-0.06770490799152218
2023-10-11,0.006522522392147012,1.2070852931611724,0.0,0.0,0.1,0.021525097982897746,-0.06162399237780802
2023-10-12,-7.709216849727252e-05,1.2069922363383614,0.0,0.0,0.1,0.021399103772647404,-0.061696333819101556
2023-10-13,-0.006845591996484268,1.1987296599454649,0.003149981643489461,1.56423371371828e-05,0.1,0.02142515422862804,-0.0681195778865813
2023-10-16,0.008091703462449917,1.208429424885387,0.0,0.0,0.1,0.021372355545902093,-0.060579077848376794
2023-10-17,-0.0029101793280150723,1.2049126785537205,0.0,0.0,0.1,0.022009483511589684,-0.06331296119632734
2023-10-18,-0.009081046688862449,1.1939708102637718,0.0,0.0,0.1,0.02226804587909375,-0.07181905992855575
2023-10-19,-0.0013868827174754461,1.1923149127818469,0.0,0.0,0.1,0.023836437067120107,-0.07310633803303102
2023-10-20,-0.016338285162187827,1.172834531733688,0.0011887915575600708,5.846878464070044e-06,0.1,0.023718691538117155,-0.08825019099727194
2023-10-23,-0.0012792307587737861,1.171334205725742,0.0,0.0,0.1,0.02363450686450255,-0.08941652939725431
2023-10-24,0.004319773615786726,1.1763941043229047,0.0,0.0,0.1,0.02343018758545881,-0.08548301494597299
2023-10-25,-0.007751063229298749,1.1672757992377236,0.0,0.0,0.1,0.023210848473042847,-0.09257149392139441
2023-10-26,-0.02005454066601886,1.143866619253451,0.0,0.0,0.1,0.02302888967732564,-0.11076955579805259
2023-10-27,0.006298273627708406,1.151071004215111,0.00029047610575617423,1.4615301414606085e-06,0.1,0.02278357523305173,-0.1051689391423799
2023-10-30,0.009263962392384917,1.1617344827091247,0.0,0.0,0.1,0.022459269240231408,-0.09687925784705698
2023-10-31,0.0068867120495239575,1.169735013569545,0.0,0.0,0.1,0.022534428543837373,-0.09065972534989741
2023-11-01,0.01804628077209003,1.1908443800533655,0.0,0.0,0.1,0.022427111830055257,-0.07424951543619229
2023-11-02,0.01654087368996837,1.2105419865282367,0.0,0.0,0.1,0.02237167261077671,-0.058936793602595405
2023-11-03,0.010150310556280573,1.222829363632915,0.003019236790033802,1.5249645116925823e-05,0.1,0.02282473322812088,-0.04938470980457266
2023-11-06,0.0046193424507667835,1.2284780312223886,0.0,0.0,0.1,0.022641169542670862,-0.044993492240224975
2023-11-07,0.0067455962221203425,1.2367648479887603,0.0,0.0,0.1,0.02115080281213005,-0.03855140394938028
2023-11-08,0.004783867165155886,1.2426813667360728,0.0,0.0,0.1,0.02106120687966698,-0.033951961579748446
2023-11-09,-0.005473215268131937,1.2358799041062298,0.0,0.0,0.1,0.020797554438928598,-0.03923935045337912
2023-11-10,0.024886121655177673,1.2666361617510067,0.006689958874168714,3.428337679480118e-05,0.1,0.02207355875467724,-0.015329744047254401
2023-11-13,-0.004767318662936004,1.2605977035379414,0.0,0.0,0.1,0.02267191146324275,-0.020023980935296004
2023-11-14,0.020684661350002242,1.2866727401342142,0.0,0.0,0.1,0.022855958468557487,0.0
2023-11-15,-0.0006428326603932222,1.2858456248736183,0.0,0.0,0.1,0.02257169475084511,-0.0006428326603932222
2023-11-16,0.002661146131126557,1.2892674479834767,0.0,0.0,0.1,0.02177783344357465,0.0
2023-11-17,0.0009575497234148855,1.290501985671701,0.0003347406616898384,1.6753087665591012e-06,0.1,0.022495116182194876,0.0
2023-11-20,0.014188138878928225,1.3088118070679438,0.0,0.0,0.1,0.022338047559404314,0.0
2023-11-21,-0.008034601616164538,1.2982960256076204,0.0,0.0,0.1,0.022530331513413382,-0.008034601616164538
2023-11-22,0.0028320799790775286,1.3019729037886596,0.0,0.0,0.1,0.022149789862846474,-0.005225276271464074
2023-11-24,-0.0009530572805991344,1.300732049033561,0.0007985431669131973,3.988926474320387e-06,0.1,0.022577702275366734,-0.006173353564469575
2023-11-27,-0.0008520045162828671,1.2996238194533105,0.0,0.0,0.1,0.022471224034477637,-0.007020098355634885
2023-11-28,0.0016235906659085586,1.3017338765557673,0.0,0.0,0.1,0.022354923593285003,-0.005407905455890316
2023-11-29,0.0009259530884044853,1.302939221059045,0.0,0.0,0.1,0.022311440713473185,-0.004486959834244519
2023-11-30,0.0007322828732900799,1.3038933411355644,0.0,0.0,0.1,0.022614107801126715,-0.003757962684794114
2023-12-01,0.0024815337834227513,1.3071289965115722,0.0008025528150505043,4.022738027168806e-06,0.1,0.022717625678276204,-0.0012857544127305998
2023-12-04,-0.011136933871546573,1.2925715873158419,0.0,0.0,0.1,0.023019824490412757,-0.012408368922407487
2023-12-05,0.003598935888672772,1.2972234695901117,0.0,0.0,0.1,0.021964173585140235,-0.008854089957969435
2023-12-06,-0.010307377710092158,1.2838524973146501,0.0,0.0,0.1,0.02077660470939763,-0.019070205218585712
2023-12-07,0.011041686547214491,1.298028394162857,0.0,0.0,0.1,0.02058443439853878,-0.008239085899785836
2023-12-08,0.008287540446826336,1.3087858569806106,0.004064172129642298,2.0489686970821523e-05,0.1,0.02137541636347209,-1.9827210599010492e-05
2023-12-11,0.007644166843925104,1.31879043443434,0.0,0.0,0.1,0.021153867492292804,0.0
2023-12-12,0.006175506312875445,1.326934633087549,0.0,0.0,0.1,0.02117579094833689,0.0
2023-12-13,0.010903833792882622,1.3414033077807554,0.0,0.0,0.1,0.021909438576385547,0.0
2023-12-14,0.0009235987457270056,1.3426422261933357,0.0,0.0,0.1,0.0233581760869701,0.0
2023-12-15,0.004389539718329338,1.3485358075727176,0.0023826708717272164,1.196579105348085e-05,0.1,0.022591152917409818,0.0
2023-12-18,0.0028403653995705547,1.352366142020629,0.0,0.0,0.1,0.022368896769185728,0.0
