decision_date,realization_date,gross_return,net_return,turnover,cost,invested_weight
2005-07-01,2005-07-08,0.017528067618160965,0.017528067618160965,0.0,0.0,1.0
2005-07-08,2005-07-15,0.0037543528186500664,0.0037543528186500664,0.0,0.0,1.0
2005-07-15,2005-07-22,0.012366671707591103,0.012366671707591103,0.0,0.0,1.0
2005-07-22,2005-07-29,0.009525582662624793,0.009525582662624793,0.0,0.0,1.0
2005-07-29,2005-08-05,-0.00010337762844285611,-0.0014656007459710374,0.27244462350563625,0.0013622231175281813,1.0
2005-08-05,2005-08-12,0.022582140613409903,0.022582140613409903,0.0,0.0,1.0
2005-08-12,2005-08-19,-0.013911547059454273,-0.013911547059454273,0.0,0.0,1.0
2005-08-19,2005-08-26,-0.0018967118533706033,-0.0018967118533706033,0.0,0.0,1.0
2005-08-26,2005-09-02,0.01942811769699184,0.018181431867867123,0.24933716582494328,0.0012466858291247163,1.0
2005-09-02,2005-09-09,0.019696427868719925,0.019696427868719925,0.0,0.0,1.0
2005-09-09,2005-09-16,0.0056955658163992205,0.0056955658163992205,0.0,0.0,1.0
2005-09-16,2005-09-23,-0.006160480557957405,-0.006160480557957405,0.0,0.0,1.0
2005-09-23,2005-09-30,0.022819824352976872,0.022819824352976872,0.0,0.0,1.0
2005-09-30,2005-10-07,-0.016787554605752486,-0.01930899332244813,0.5042877433391287,0.0025214387166956438,1.0
2005-10-07,2005-10-14,-0.009034533903413081,-0.009034533903413081,0.0,0.0,1.0
2005-10-14,2005-10-21,-0.0021103460269300805,-0.0021103460269300805,0.0,0.0,1.0
2005-10-21,2005-10-28,0.005630654428254431,0.005630654428254431,0.0,0.0,1.0
2005-10-28,2005-11-04,0.022450538449574425,0.01985877174751253,0.5183533404123798,0.0025917667020618988,1.0
2005-11-04,2005-11-11,0.01631941040702673,0.01631941040702673,0.0,0.0,1.0
2005-11-11,2005-11-18,0.013309300287287823,0.013309300287287823,0.0,0.0,1.0
2005-11-18,2005-11-25,0.009665776311961069,0.009665776311961069,0.0,0.0,1.0
2005-11-25,2005-12-02,0.012280030472719946,0.009774255121886531,0.5011550701666827,0.0025057753508334136,1.0
2005-12-02,2005-12-09,0.012671257259004537,0.012671257259004537,0.0,0.0,1.0
2005-12-09,2005-12-16,-0.00430748842823941,-0.00430748842823941,0.0,0.0,1.0
2005-12-16,2005-12-23,0.014931351436254642,0.014931351436254642,0.0,0.0,1.0
2005-12-23,2005-12-30,-0.0024151418805468945,-0.0024151418805468945,0.0,0.0,1.0
2005-12-30,2006-01-06,0.05230533742893038,0.050464219375229206,0.36822361074023363,0.0018411180537011682,1.0
2006-01-06,2006-01-13,0.005344059016154396,0.005344059016154396,0.0,0.0,1.0
2006-01-13,2006-01-20,-0.025166891451313404,-0.025166891451313404,0.0,0.0,1.0
2006-01-20,2006-01-27,0.03843742064523799,0.03843742064523799,0.0,0.0,1.0
2006-01-27,2006-02-03,-0.013945426998665755,-0.01543447082045162,0.2978087643571731,0.0014890438217858653,1.0
2006-02-03,2006-02-10,-0.009590731474327738,-0.009590731474327738,0.0,0.0,1.0
2006-02-10,2006-02-17,0.0023942456258382646,0.0023942456258382646,0.0,0.0,1.0
2006-02-17,2006-02-24,0.012289839954719103,0.012289839954719103,0.0,0.0,1.0
2006-02-24,2006-03-03,-0.00018603002897410394,-0.0027885345820754933,0.5205009106202779,0.0026025045531013896,0.9999999999999999
2006-03-03,2006-03-10,-0.01732503710310392,-0.01732503710310392,0.0,0.0,0.9999999999999999
2006-03-10,2006-03-17,0.02377084132975691,0.02377084132975691,0.0,0.0,0.9999999999999999
2006-03-17,2006-03-24,0.0009459954390638525,0.0009459954390638525,0.0,0.0,0.9999999999999999
2006-03-24,2006-03-31,0.012836512104974133,0.012836512104974133,0.0,0.0,0.9999999999999999
2006-03-31,2006-04-07,-0.0022012174267527877,-0.0037735053061353223,0.3144575758765069,0.0015722878793825346,1.0
2006-04-07,2006-04-14,-0.005052323775384592,-0.005052323775384592,0.0,0.0,1.0
2006-04-14,2006-04-21,0.03301953420957442,0.03301953420957442,0.0,0.0,1.0
2006-04-21,2006-04-28,0.0030117976095396085,0.0030117976095396085,0.0,0.0,1.0
2006-04-28,2006-05-05,0.021821596679656597,0.02064563121822845,0.23519309228562935,0.0011759654614281467,1.0
2006-05-05,2006-05-12,-0.04282446567885274,-0.04282446567885274,0.0,0.0,1.0
2006-05-12,2006-05-19,-0.028373074220952067,-0.028373074220952067,0.0,0.0,1.0
2006-05-19,2006-05-26,0.00032458799180459363,0.00032458799180459363,0.0,0.0,1.0
2006-05-26,2006-06-02,0.005881036648484866,0.002486459386904903,0.6789154523159926,0.0033945772615799627,1.0
2006-06-02,2006-06-09,-0.013254218680684063,-0.013254218680684063,0.0,0.0,1.0
2006-06-09,2006-06-16,-0.012849839803091885,-0.012849839803091885,0.0,0.0,1.0
2006-06-16,2006-06-23,-0.007699579965978188,-0.007699579965978188,0.0,0.0,1.0
2006-06-23,2006-06-30,0.024756686454720706,0.024756686454720706,0.0,0.0,1.0
2006-06-30,2006-07-07,-0.00461072398794146,-0.008530981864041439,0.7840515752199957,0.003920257876099978,0.9999999999999999
2006-07-07,2006-07-14,-0.023769609050476613,-0.023769609050476613,0.0,0.0,0.9999999999999999
2006-07-14,2006-07-21,-0.015177166368654006,-0.015177166368654006,0.0,0.0,0.9999999999999999
2006-07-21,2006-07-28,0.05070560209403091,0.05070560209403091,0.0,0.0,0.9999999999999999
2006-07-28,2006-08-04,0.0013995057998780818,-0.0015650300911261056,0.5929071782008375,0.0029645358910041874,1.0
2006-08-04,2006-08-11,-0.007001370966998745,-0.007001370966998745,0.0,0.0,1.0
2006-08-11,2006-08-18,0.02601585975679369,0.02601585975679369,0.0,0.0,1.0
2006-08-18,2006-08-25,-0.00880452221773525,-0.00880452221773525,0.0,0.0,1.0
2006-08-25,2006-09-01,0.017497524471962015,0.013683533932909327,0.7627981078105375,0.0038139905390526876,1.0
2006-09-01,2006-09-08,-0.0107449366055924,-0.0107449366055924,0.0,0.0,1.0
2006-09-08,2006-09-15,0.009962794168514009,0.009962794168514009,0.0,0.0,1.0
2006-09-15,2006-09-22,-0.0011653843561288944,-0.0011653843561288944,0.0,0.0,1.0
2006-09-22,2006-09-29,0.01270043972825021,0.01270043972825021,0.0,0.0,1.0
2006-09-29,2006-10-06,0.013622321839044138,0.012043702965872868,0.31572377463425394,0.0015786188731712696,1.0
2006-10-06,2006-10-13,0.017212466394709292,0.017212466394709292,0.0,0.0,1.0
2006-10-13,2006-10-20,0.0015234554226758973,0.0015234554226758973,0.0,0.0,1.0
2006-10-20,2006-10-27,0.006919095349333018,0.006919095349333018,0.0,0.0,1.0
2006-10-27,2006-11-03,0.004221176179469483,0.0018466664663982718,0.47490194261424223,0.002374509713071211,1.0
2006-11-03,2006-11-10,0.008484323680594931,0.008484323680594931,0.0,0.0,1.0
2006-11-10,2006-11-17,0.0026229576268871845,0.0026229576268871845,0.0,0.0,1.0
2006-11-17,2006-11-24,0.007986550770640793,0.007986550770640793,0.0,0.0,1.0
2006-11-24,2006-12-01,0.00909872973884948,0.007553045544246445,0.30913683892060695,0.0015456841946030347,1.0
2006-12-01,2006-12-08,0.002741683665728129,0.002741683665728129,0.0,0.0,1.0
2006-12-08,2006-12-15,-0.001985632932853588,-0.001985632932853588,0.0,0.0,1.0
2006-12-15,2006-12-22,-0.005784669130998225,-0.005784669130998225,0.0,0.0,1.0
2006-12-22,2006-12-29,0.017232971077365784,0.017232971077365784,0.0,0.0,1.0
2006-12-29,2007-01-05,-0.010147743999656466,-0.012567340590521931,0.48391931817309314,0.0024195965908654655,1.0
2007-01-05,2007-01-12,0.026819284052246484,0.026819284052246484,0.0,0.0,1.0
2007-01-12,2007-01-19,-0.0029453487533635967,-0.0029453487533635967,0.0,0.0,1.0
2007-01-19,2007-01-26,0.00011565475520505927,0.00011565475520505927,0.0,0.0,1.0
2007-01-26,2007-02-02,0.0,-0.005,1.0,0.005,0.0
2007-02-02,2007-02-09,0.0,0.0,0.0,0.0,0.0
2007-02-09,2007-02-16,0.0,0.0,0.0,0.0,0.0
2007-02-16,2007-02-23,0.0,0.0,0.0,0.0,0.0
2007-02-23,2007-03-02,-0.04081906691427871,-0.04581906691427871,1.0,0.005,1.0
2007-03-02,2007-03-09,0.010884586241190472,0.010884586241190472,0.0,0.0,1.0
2007-03-09,2007-03-16,-0.007425750863145519,-0.007425750863145519,0.0,0.0,1.0
2007-03-16,2007-03-23,0.026100392117912808,0.026100392117912808,0.0,0.0,1.0
2007-03-23,2007-03-30,-0.005783836842643583,-0.005783836842643583,0.0,0.0,1.0
2007-03-30,2007-04-06,0.012010157703410605,0.009301950109298247,0.5416415188224716,0.002708207594112358,0.9999999999999999
2007-04-06,2007-04-13,0.002238884520789661,0.002238884520789661,0.0,0.0,0.9999999999999999
2007-04-13,2007-04-20,0.012478450205978448,0.012478450205978448,0.0,0.0,0.9999999999999999
2007-04-20,2007-04-27,0.004838267558906172,0.004838267558906172,0.0,0.0,0.9999999999999999
2007-04-27,2007-05-04,0.0063924928718372895,0.0054215320704921206,0.19419216026903371,0.0009709608013451685,1.0
2007-05-04,2007-05-11,0.0003484988414321462,0.0003484988414321462,0.0,0.0,1.0
2007-05-11,2007-05-18,-0.014263949543691763,-0.014263949543691763,0.0,0.0,1.0
2007-05-18,2007-05-25,0.0016221839412184362,0.0016221839412184362,0.0,0.0,1.0
2007-05-25,2007-06-01,0.030746278565611854,0.027889615365935053,0.5713326399353601,0.0028566631996768004,0.9999999999999999
2007-06-01,2007-06-08,-0.01606903526264463,-0.01606903526264463,0.0,0.0,0.9999999999999999
2007-06-08,2007-06-15,0.014896859831633844,0.014896859831633844,0.0,0.0,0.9999999999999999
2007-06-15,2007-06-22,-0.02083545548001515,-0.02083545548001515,0.0,0.0,0.9999999999999999
2007-06-22,2007-06-29,0.001575421411602667,0.001575421411602667,0.0,0.0,0.9999999999999999
2007-06-29,2007-07-06,0.027911685212491072,0.02630131470273234,0.32207410195174613,0.0016103705097587305,1.0
2007-07-06,2007-07-13,0.01393573397734022,0.01393573397734022,0.0,0.0,1.0
2007-07-13,2007-07-20,-0.021374343811907504,-0.021374343811907504,0.0,0.0,1.0
2007-07-20,2007-07-27,-0.061492958077259144,-0.061492958077259144,0.0,0.0,1.0
2007-07-27,2007-08-03,0.00019844939894025112,-0.001389308133990306,0.3175515065861114,0.001587757532930557,1.0
2007-08-03,2007-08-10,0.0026724319159912983,0.0026724319159912983,0.0,0.0,1.0
2007-08-10,2007-08-17,-0.016842171939654225,-0.016842171939654225,0.0,0.0,1.0
2007-08-17,2007-08-24,0.03586594957033492,0.03586594957033492,0.0,0.0,1.0
2007-08-24,2007-08-31,0.008545669538328776,0.008545669538328776,0.0,0.0,1.0
2007-08-31,2007-09-07,-0.006914513963448102,-0.010572334320535318,0.7315640714174431,0.0036578203570872157,0.9999999999999999
2007-09-07,2007-09-14,0.011234252583708488,0.011234252583708488,0.0,0.0,0.9999999999999999
2007-09-14,2007-09-21,0.01828343860907362,0.01828343860907362,0.0,0.0,0.9999999999999999
2007-09-21,2007-09-28,0.010404315850787774,0.010404315850787774,0.0,0.0,0.9999999999999999
2007-09-28,2007-10-05,0.04000560568530892,0.03737333182348403,0.5264547723649791,0.0026322738618248954,1.0
2007-10-05,2007-10-12,0.00023479522913493595,0.00023479522913493595,0.0,0.0,1.0
2007-10-12,2007-10-19,-0.048303174169980666,-0.048303174169980666,0.0,0.0,1.0
2007-10-19,2007-10-26,0.03665381608619671,0.03665381608619671,0.0,0.0,1.0
2007-10-26,2007-11-02,-0.012436033972880284,-0.013900502858021668,0.2928937770282768,0.001464468885141384,1.0
2007-11-02,2007-11-09,-0.04822738868728113,-0.04822738868728113,0.0,0.0,1.0
2007-11-09,2007-11-16,-0.0019109305242834516,-0.0019109305242834516,0.0,0.0,1.0
2007-11-16,2007-11-23,-0.0159980967047999,-0.0159980967047999,0.0,0.0,1.0
2007-11-23,2007-11-30,0.027051749684241136,0.027051749684241136,0.0,0.0,1.0
2007-11-30,2007-12-07,0.0037055527112377163,-0.00011210727237769696,0.7635319967230827,0.0038176599836154132,0.9999999999999999
2007-12-07,2007-12-14,-0.024820476623183447,-0.024820476623183447,0.0,0.0,0.9999999999999999
2007-12-14,2007-12-21,0.00507998408056963,0.00507998408056963,0.0,0.0,0.9999999999999999
2007-12-21,2007-12-28,-0.00012162886239007941,-0.00012162886239007941,0.0,0.0,0.9999999999999999
2007-12-28,2008-01-04,0.006094316012993541,0.003599178102529119,0.49902758209288434,0.002495137910464422,0.9999999999999999
2008-01-04,2008-01-11,0.010826184078091664,0.010826184078091664,0.0,0.0,0.9999999999999999
2008-01-11,2008-01-18,-0.009814554092096462,-0.009814554092096462,0.0,0.0,0.9999999999999999
2008-01-18,2008-01-25,0.01570470028354344,0.01570470028354344,0.0,0.0,0.9999999999999999
2008-01-25,2008-02-01,0.047068401142824026,0.04301817922099011,0.8100443843667833,0.004050221921833916,1.0
2008-02-01,2008-02-08,-0.02956414418315729,-0.02956414418315729,0.0,0.0,1.0
2008-02-08,2008-02-15,0.010349741489405836,0.010349741489405836,0.0,0.0,1.0
2008-02-15,2008-02-22,0.011887065091080121,0.011887065091080121,0.0,0.0,1.0
2008-02-22,2008-02-29,-0.00466679100376655,-0.00466679100376655,0.0,0.0,1.0
2008-02-29,2008-03-07,-0.01655279370793546,-0.02030268789394021,0.7499788372009498,0.0037498941860047486,0.9999999999999999
2008-03-07,2008-03-14,0.008184767957977117,0.008184767957977117,0.0,0.0,0.9999999999999999
2008-03-14,2008-03-21,-0.0017041371105234833,-0.0017041371105234833,0.0,0.0,0.9999999999999999
2008-03-21,2008-03-28,0.003972187094758562,0.003972187094758562,0.0,0.0,0.9999999999999999
2008-03-28,2008-04-04,0.023412052664916236,0.01993800142569344,0.6948102478445591,0.003474051239222796,1.0
2008-04-04,2008-04-11,-0.013876234378473608,-0.013876234378473608,0.0,0.0,1.0
2008-04-11,2008-04-18,0.02409764434945176,0.02409764434945176,0.0,0.0,1.0
2008-04-18,2008-04-25,-0.012525392355740983,-0.012525392355740983,0.0,0.0,1.0
2008-04-25,2008-05-02,0.008667080631109521,0.005278930250188894,0.6776300761841254,0.003388150380920627,1.0
2008-05-02,2008-05-09,-0.01776135982082795,-0.01776135982082795,0.0,0.0,1.0
2008-05-09,2008-05-16,0.035858767924780384,0.035858767924780384,0.0,0.0,1.0
2008-05-16,2008-05-23,-0.03395709366268298,-0.03395709366268298,0.0,0.0,1.0
2008-05-23,2008-05-30,0.017119522204388657,0.017119522204388657,0.0,0.0,1.0
2008-05-30,2008-06-06,-0.017650085964399903,-0.01871881448093762,0.2137457033075431,0.0010687285165377155,1.0
2008-06-06,2008-06-13,-0.01558736959032939,-0.01558736959032939,0.0,0.0,1.0
2008-06-13,2008-06-20,-0.014204671464755049,-0.014204671464755049,0.0,0.0,1.0
2008-06-20,2008-06-27,-0.022230052346455628,-0.022230052346455628,0.0,0.0,1.0
2008-06-27,2008-07-04,-0.019821128757291785,-0.02402633808822032,0.8410418661857073,0.004205209330928537,1.0
2008-07-04,2008-07-11,-0.01506219658870345,-0.01506219658870345,0.0,0.0,1.0
2008-07-11,2008-07-18,-0.0022475252952911763,-0.0022475252952911763,0.0,0.0,1.0
2008-07-18,2008-07-25,-0.0017874379015562168,-0.0017874379015562168,0.0,0.0,1.0
2008-07-25,2008-08-01,-0.004905199352362456,-0.0074817771933497375,0.5153155681974563,0.002576577840987281,1.0
2008-08-01,2008-08-08,-0.009897854239197,-0.009897854239197,0.0,0.0,1.0
2008-08-08,2008-08-15,-0.004715429094445462,-0.004715429094445462,0.0,0.0,1.0
2008-08-15,2008-08-22,0.013519781577174502,0.013519781577174502,0.0,0.0,1.0
2008-08-22,2008-08-29,-0.009949683583312835,-0.009949683583312835,0.0,0.0,1.0
2008-08-29,2008-09-05,-0.04162833514929479,-0.043261196460852594,0.3265722623115612,0.0016328613115578062,1.0
2008-09-05,2008-09-12,-0.003164933229035958,-0.003164933229035958,0.0,0.0,1.0
2008-09-12,2008-09-19,0.03484150443277377,0.03484150443277377,0.0,0.0,1.0
2008-09-19,2008-09-26,-0.020017724708872753,-0.020017724708872753,0.0,0.0,1.0
2008-09-26,2008-10-03,-0.09261950181606053,-0.09685507971135221,0.8471155790583363,0.004235577895291682,1.0
2008-10-03,2008-10-10,-0.1746572526125369,-0.1746572526125369,0.0,0.0,1.0
2008-10-10,2008-10-17,0.01181944506726122,0.01181944506726122,0.0,0.0,1.0
2008-10-17,2008-10-24,-0.08012730192989698,-0.08012730192989698,0.0,0.0,1.0
2008-10-24,2008-10-31,0.10800576637781714,0.10800576637781714,0.0,0.0,1.0
2008-10-31,2008-11-07,-0.014754864025654388,-0.018149905699850418,0.6790083348392058,0.003395041674196029,1.0
2008-11-07,2008-11-14,-0.09646879875739639,-0.09646879875739639,0.0,0.0,1.0
2008-11-14,2008-11-21,-0.08450587062764012,-0.08450587062764012,0.0,0.0,1.0
2008-11-21,2008-11-28,0.1068981571552225,0.1068981571552225,0.0,0.0,1.0
2008-11-28,2008-12-05,-0.041235620125126646,-0.04386506216826096,0.5258884086268625,0.002629442043134312,0.9999999999999999
2008-12-05,2008-12-12,0.06111684967880131,0.06111684967880131,0.0,0.0,0.9999999999999999
2008-12-12,2008-12-19,0.016821301019358408,0.016821301019358408,0.0,0.0,0.9999999999999999
2008-12-19,2008-12-26,0.015453524311016263,0.015453524311016263,0.0,0.0,0.9999999999999999
2008-12-26,2009-01-02,0.05387153309753045,0.05137290048921767,0.4997265216625547,0.0024986326083127736,1.0
2009-01-02,2009-01-09,-0.04083524229582866,-0.04083524229582866,0.0,0.0,1.0
2009-01-09,2009-01-16,-0.04073354341130621,-0.04073354341130621,0.0,0.0,1.0
2009-01-16,2009-01-23,-0.03286612407762578,-0.03286612407762578,0.0,0.0,1.0
2009-01-23,2009-01-30,-0.003261415200853993,-0.003261415200853993,0.0,0.0,1.0
2009-01-30,2009-02-06,0.006986107574548447,0.00235886300827412,0.9254489132548653,0.004627244566274327,0.9999999999999999
2009-02-06,2009-02-13,-0.023642056427313592,-0.023642056427313592,0.0,0.0,0.9999999999999999
2009-02-13,2009-02-20,-0.03133466247874508,-0.03133466247874508,0.0,0.0,0.9999999999999999
2009-02-20,2009-02-27,-0.03132302639288858,-0.03132302639288858,0.0,0.0,0.9999999999999999
2009-02-27,2009-03-06,-0.030378275468699596,-0.03370013339967926,0.6643715861959336,0.003321857930979668,1.0
2009-03-06,2009-03-13,0.04598511060069459,0.04598511060069459,0.0,0.0,1.0
2009-03-13,2009-03-20,0.012021217377474717,0.012021217377474717,0.0,0.0,1.0
2009-03-20,2009-03-27,0.020250227039067186,0.020250227039067186,0.0,0.0,1.0
2009-03-27,2009-04-03,0.0557321431173199,0.05232491892035569,0.6814448393928426,0.0034072241969642127,1.0
2009-04-03,2009-04-10,0.002660816567577056,0.002660816567577056,0.0,0.0,1.0
2009-04-10,2009-04-17,0.03437898197615564,0.03437898197615564,0.0,0.0,1.0
2009-04-17,2009-04-24,0.008421231823680818,0.008421231823680818,0.0,0.0,1.0
2009-04-24,2009-05-01,0.035248152495506814,0.03197377907309282,0.6548746844827997,0.0032743734224139984,1.0
2009-05-01,2009-05-08,0.05932803420436914,0.05932803420436914,0.0,0.0,1.0
2009-05-08,2009-05-15,-0.04201818049629444,-0.04201818049629444,0.0,0.0,1.0
2009-05-15,2009-05-22,0.04839697907983848,0.04839697907983848,0.0,0.0,1.0
2009-05-22,2009-05-29,0.02961658874651013,0.02961658874651013,0.0,0.0,1.0
2009-05-29,2009-06-05,0.024270124055465005,0.02093555983853341,0.6669128433863194,0.003334564216931597,1.0
2009-06-05,2009-06-12,0.01043964783809671,0.01043964783809671,0.0,0.0,1.0
2009-06-12,2009-06-19,-0.02694658104166292,-0.02694658104166292,0.0,0.0,1.0
2009-06-19,2009-06-26,0.002308092457775839,0.002308092457775839,0.0,0.0,1.0
2009-06-26,2009-07-03,-0.022022233016993676,-0.025605437849483294,0.7166409664979235,0.0035832048324896176,1.0
2009-07-03,2009-07-10,-0.03553751295414554,-0.03553751295414554,0.0,0.0,1.0
2009-07-10,2009-07-17,0.06174261890842701,0.06174261890842701,0.0,0.0,1.0
2009-07-17,2009-07-24,0.04594519592302521,0.04594519592302521,0.0,0.0,1.0
2009-07-24,2009-07-31,0.02421025889391756,0.02421025889391756,0.0,0.0,1.0
2009-07-31,2009-08-07,0.02942763527493964,0.02676471702073745,0.5325836508404382,0.002662918254202191,1.0
2009-08-07,2009-08-14,-0.012539033891378653,-0.012539033891378653,0.0,0.0,1.0
2009-08-14,2009-08-21,0.006500049638396844,0.006500049638396844,0.0,0.0,1.0
2009-08-21,2009-08-28,0.01012365002763907,0.01012365002763907,0.0,0.0,1.0
2009-08-28,2009-09-04,-0.023785107598271155,-0.02648257646517485,0.5394937733807391,0.0026974688669036953,1.0
2009-09-04,2009-09-11,0.02992111354513518,0.02992111354513518,0.0,0.0,1.0
2009-09-11,2009-09-18,0.019104096912419325,0.019104096912419325,0.0,0.0,1.0
2009-09-18,2009-09-25,-0.007602613776536302,-0.007602613776536302,0.0,0.0,1.0
2009-09-25,2009-10-02,-0.011617811486401319,-0.015333278975879756,0.7430934978956872,0.0037154674894784366,1.0
2009-10-02,2009-10-09,0.039252040585376576,0.039252040585376576,0.0,0.0,1.0
2009-10-09,2009-10-16,0.012841475346550413,0.012841475346550413,0.0,0.0,1.0
2009-10-16,2009-10-23,0.004034830106014061,0.004034830106014061,0.0,0.0,1.0
2009-10-23,2009-10-30,-0.03419177794789326,-0.03419177794789326,0.0,0.0,1.0
2009-10-30,2009-11-06,0.009581463783684227,0.005863502519335553,0.7435922528697346,0.0037179612643486733,1.0
2009-11-06,2009-11-13,0.018435325085120767,0.018435325085120767,0.0,0.0,1.0
2009-11-13,2009-11-20,0.004513795723383766,0.004513795723383766,0.0,0.0,1.0
2009-11-20,2009-11-27,-0.0037910340018428297,-0.0037910340018428297,0.0,0.0,1.0
2009-11-27,2009-12-04,0.034924832453045535,0.0322249377480766,0.5399789409937865,0.0026998947049689326,1.0
2009-12-04,2009-12-11,-0.00443833575764909,-0.00443833575764909,0.0,0.0,1.0
2009-12-11,2009-12-18,0.004049046659537642,0.004049046659537642,0.0,0.0,1.0
2009-12-18,2009-12-25,0.0331931144754795,0.0331931144754795,0.0,0.0,1.0
2009-12-25,2010-01-01,-0.008550706907153132,-0.012785463016142773,0.8469512217979281,0.004234756108989641,0.9999999999999999
2010-01-01,2010-01-08,0.018081905536608253,0.018081905536608253,0.0,0.0,0.9999999999999999
2010-01-08,2010-01-15,0.011170135763914206,0.011170135763914206,0.0,0.0,0.9999999999999999
2010-01-15,2010-01-22,-0.025402278880393897,-0.025402278880393897,0.0,0.0,0.9999999999999999
2010-01-22,2010-01-29,-0.013487475755146916,-0.013487475755146916,0.0,0.0,0.9999999999999999
2010-01-29,2010-02-05,-0.011575997614886393,-0.014955714035641748,0.6759432841510712,0.0033797164207553555,1.0
2010-02-05,2010-02-12,0.012370965366968485,0.012370965366968485,0.0,0.0,1.0
2010-02-12,2010-02-19,0.028200481319412385,0.028200481319412385,0.0,0.0,1.0
2010-02-19,2010-02-26,-0.0023468676597917094,-0.0023468676597917094,0.0,0.0,1.0
2010-02-26,2010-03-05,0.04034146317081477,0.03811696416304215,0.4448998015545235,0.0022244990077726176,1.0
2010-03-05,2010-03-12,0.010092819205745982,0.010092819205745982,0.0,0.0,1.0
2010-03-12,2010-03-19,0.0038984917226947266,0.0038984917226947266,0.0,0.0,1.0
2010-03-19,2010-03-26,0.006996056689199456,0.006996056689199456,0.0,0.0,1.0
2010-03-26,2010-04-02,0.020170943773853076,0.017959631545621187,0.4422624456463776,0.002211312228231888,1.0
2010-04-02,2010-04-09,0.016413778660726484,0.016413778660726484,0.0,0.0,1.0
2010-04-09,2010-04-16,-0.009797780669047934,-0.009797780669047934,0.0,0.0,1.0
2010-04-16,2010-04-23,0.020931338462168096,0.020931338462168096,0.0,0.0,1.0
2010-04-23,2010-04-30,-0.027890860340283933,-0.027890860340283933,0.0,0.0,1.0
2010-04-30,2010-05-07,-0.035330602596254396,-0.037915948967534675,0.5170692742560561,0.0025853463712802805,1.0
2010-05-07,2010-05-14,0.01615820752839189,0.01615820752839189,0.0,0.0,1.0
2010-05-14,2010-05-21,-0.016094256870183316,-0.016094256870183316,0.0,0.0,1.0
2010-05-21,2010-05-28,0.0006698843129271559,0.0006698843129271559,0.0,0.0,1.0
2010-05-28,2010-06-04,-0.008987100027252328,-0.011311220862006519,0.4648241669508379,0.0023241208347541896,1.0
2010-06-04,2010-06-11,0.013634897698538477,0.013634897698538477,0.0,0.0,1.0
2010-06-11,2010-06-18,0.020271420637253276,0.020271420637253276,0.0,0.0,1.0
2010-06-18,2010-06-25,-0.010188117530010386,-0.010188117530010386,0.0,0.0,1.0
2010-06-25,2010-07-02,-0.049232928385424306,-0.05150257486737946,0.45392929639103125,0.002269646481955156,0.9999999999999999
2010-07-02,2010-07-09,0.04002410475897991,0.04002410475897991,0.0,0.0,0.9999999999999999
2010-07-09,2010-07-16,-0.015649069181407856,-0.015649069181407856,0.0,0.0,0.9999999999999999
2010-07-16,2010-07-23,0.0348785335647826,0.0348785335647826,0.0,0.0,0.9999999999999999
2010-07-23,2010-07-30,0.004662466079287204,0.004662466079287204,0.0,0.0,0.9999999999999999
