candidate,annual_return_10bps,annual_return_50bps,sharpe_50bps,max_drawdown_50bps,annual_turnover,annual_return_100bps,validation_return,test_return,blend_sharpe,core_sharpe,paired_lower,historical_gates_passed,promoted
monthly_equal_top5,0.07729030035110185,0.05242348069020997,0.3988385279436155,-0.5279623630585861,5.841360774907796,0.02206946537324317,0.049833752417676624,0.06380076576020821,0.7019320158732303,0.7688190479596629,-0.22329482325916383,False,False
monthly_inverse_volatility_top5,0.0692740988488989,0.04085830550074232,0.33790028815934114,-0.5066609325618844,6.7363728808074,0.006301453460880291,0.03840032579333785,0.05260414826265558,0.6838057105049893,0.7688190479596629,-0.24086394214548923,False,False
buffered_equal_top5,0.09139595364003394,0.05940592482678708,0.45820231590817007,-0.44058222291064375,7.44043329843459,0.02069625723626789,0.048108651940586666,0.10177902718933152,0.7237344364400966,0.7688190479596629,-0.17966721649678408,False,False
buffered_inverse_volatility_top5,0.08394360931972744,0.04371994155637293,0.37669101651851505,-0.403709626449937,9.455668671730967,-0.0045305157986489375,0.02793349488345065,0.09360692684101801,0.7012089321442935,0.7688190479596629,-0.19350132558805488,False,False
