decision_date,realization_date,gross_return,net_return,turnover,cost,invested_weight
2005-07-01,2005-07-08,0.01753648429483598,0.01753648429483598,0.0,0.0,1.0
2005-07-08,2005-07-15,0.003566269567165779,0.003566269567165779,0.0,0.0,1.0
2005-07-15,2005-07-22,0.012096064593673002,0.012096064593673002,0.0,0.0,1.0
2005-07-22,2005-07-29,0.009492263551511601,0.009492263551511601,0.0,0.0,1.0
2005-07-29,2005-08-05,-0.0021743573821587205,-0.003279119977475709,0.2209525190633977,0.0011047625953169884,1.0
2005-08-05,2005-08-12,0.021342193121786836,0.021342193121786836,0.0,0.0,1.0
2005-08-12,2005-08-19,-0.013416703773682759,-0.013416703773682759,0.0,0.0,1.0
2005-08-19,2005-08-26,-0.0023487017206809684,-0.0023487017206809684,0.0,0.0,1.0
2005-08-26,2005-09-02,0.02201415064693304,0.020975988358695036,0.20763245764760102,0.001038162288238005,1.0
2005-09-02,2005-09-09,0.02032150693417517,0.02032150693417517,0.0,0.0,1.0
2005-09-09,2005-09-16,0.004829605851181299,0.004829605851181299,0.0,0.0,1.0
2005-09-16,2005-09-23,-0.007309066637840714,-0.007309066637840714,0.0,0.0,1.0
2005-09-23,2005-09-30,0.025844913481064564,0.025844913481064564,0.0,0.0,1.0
2005-09-30,2005-10-07,-0.0203864724042766,-0.02241717816550054,0.406141152244788,0.0020307057612239396,1.0
2005-10-07,2005-10-14,-0.00739531245476698,-0.00739531245476698,0.0,0.0,1.0
2005-10-14,2005-10-21,-0.004615149687932916,-0.004615149687932916,0.0,0.0,1.0
2005-10-21,2005-10-28,0.009235621805833802,0.009235621805833802,0.0,0.0,1.0
2005-10-28,2005-11-04,0.021405925803328764,0.019367488857773438,0.40768738911106517,0.0020384369455553257,1.0
2005-11-04,2005-11-11,0.016782481792241163,0.016782481792241163,0.0,0.0,1.0
2005-11-11,2005-11-18,0.013203147985664312,0.013203147985664312,0.0,0.0,1.0
2005-11-18,2005-11-25,0.009973185114991557,0.009973185114991557,0.0,0.0,1.0
2005-11-25,2005-12-02,0.011689841446825921,0.009674851096988667,0.4029980699674509,0.0020149903498372546,1.0
2005-12-02,2005-12-09,0.011464925430935403,0.011464925430935403,0.0,0.0,1.0
2005-12-09,2005-12-16,-0.003941985828873971,-0.003941985828873971,0.0,0.0,1.0
2005-12-16,2005-12-23,0.01486273883530299,0.01486273883530299,0.0,0.0,1.0
2005-12-23,2005-12-30,-0.002869119462429157,-0.002869119462429157,0.0,0.0,1.0
2005-12-30,2006-01-06,0.05145374002704864,0.050407740185465184,0.20919996831669038,0.001045999841583452,1.0
2006-01-06,2006-01-13,0.006695139268317569,0.006695139268317569,0.0,0.0,1.0
2006-01-13,2006-01-20,-0.025990333145804505,-0.025990333145804505,0.0,0.0,1.0
2006-01-20,2006-01-27,0.038169701679150604,0.038169701679150604,0.0,0.0,1.0
2006-01-27,2006-02-03,-0.013490761822210118,-0.014540039642258357,0.20985556400964767,0.0010492778200482385,1.0
2006-02-03,2006-02-10,-0.010955855508212329,-0.010955855508212329,0.0,0.0,1.0
2006-02-10,2006-02-17,0.0012303038668142452,0.0012303038668142452,0.0,0.0,1.0
2006-02-17,2006-02-24,0.013954931499396772,0.013954931499396772,0.0,0.0,1.0
2006-02-24,2006-03-03,0.0007636116062386344,-0.0012472103069198289,0.4021643826316927,0.0020108219131584632,1.0
2006-03-03,2006-03-10,-0.02167177693136323,-0.02167177693136323,0.0,0.0,1.0
2006-03-10,2006-03-17,0.024827477603326122,0.024827477603326122,0.0,0.0,1.0
2006-03-17,2006-03-24,0.0010458273687175492,0.0010458273687175492,0.0,0.0,1.0
2006-03-24,2006-03-31,0.01661059470258913,0.01661059470258913,0.0,0.0,1.0
2006-03-31,2006-04-07,-0.0004250453163315406,-0.0014506769714020657,0.20512633101410505,0.001025631655070525,1.0
2006-04-07,2006-04-14,-0.005063092244343409,-0.005063092244343409,0.0,0.0,1.0
2006-04-14,2006-04-21,0.03575068723873826,0.03575068723873826,0.0,0.0,1.0
2006-04-21,2006-04-28,0.002933403386973542,0.002933403386973542,0.0,0.0,1.0
2006-04-28,2006-05-05,0.022934890017931454,0.021806961742439127,0.2255856550984654,0.001127928275492327,1.0
2006-05-05,2006-05-12,-0.04231376781022243,-0.04231376781022243,0.0,0.0,1.0
2006-05-12,2006-05-19,-0.028597792876340605,-0.028597792876340605,0.0,0.0,1.0
2006-05-19,2006-05-26,-5.735737826758963e-05,-5.735737826758963e-05,0.0,0.0,1.0
2006-05-26,2006-06-02,0.0018673588231553184,-0.0011326411768446821,0.6000000000000001,0.0030000000000000005,1.0
2006-06-02,2006-06-09,-0.02526811231248096,-0.02526811231248096,0.0,0.0,1.0
2006-06-09,2006-06-16,-0.015469758869306044,-0.015469758869306044,0.0,0.0,1.0
2006-06-16,2006-06-23,-0.005776238320689314,-0.005776238320689314,0.0,0.0,1.0
2006-06-23,2006-06-30,0.03334034232478639,0.03334034232478639,0.0,0.0,1.0
2006-06-30,2006-07-07,-0.0035982341091119977,-0.006679010258049381,0.6161552297874767,0.0030807761489373836,1.0
2006-07-07,2006-07-14,-0.02255825509669052,-0.02255825509669052,0.0,0.0,1.0
2006-07-14,2006-07-21,-0.016151080872945794,-0.016151080872945794,0.0,0.0,1.0
2006-07-21,2006-07-28,0.05172092389201285,0.05172092389201285,0.0,0.0,1.0
2006-07-28,2006-08-04,-0.0008247552697264072,-0.0028368141723388992,0.4024117805224984,0.002012058902612492,1.0
2006-08-04,2006-08-11,-0.006914739786092529,-0.006914739786092529,0.0,0.0,1.0
2006-08-11,2006-08-18,0.029033712621609097,0.029033712621609097,0.0,0.0,1.0
2006-08-18,2006-08-25,-0.012460225425317314,-0.012460225425317314,0.0,0.0,1.0
2006-08-25,2006-09-01,0.01902386563850356,0.01600787719280157,0.6031976891403976,0.003015988445701988,1.0
2006-09-01,2006-09-08,-0.011814659334401675,-0.011814659334401675,0.0,0.0,1.0
2006-09-08,2006-09-15,0.010276984824610157,0.010276984824610157,0.0,0.0,1.0
2006-09-15,2006-09-22,-0.0051243334232086955,-0.0051243334232086955,0.0,0.0,1.0
2006-09-22,2006-09-29,0.015093787643796003,0.015093787643796003,0.0,0.0,1.0
2006-09-29,2006-10-06,0.014220958732854474,0.013178494347264166,0.20849287711806158,0.001042464385590308,1.0
2006-10-06,2006-10-13,0.018493049576858225,0.018493049576858225,0.0,0.0,1.0
2006-10-13,2006-10-20,0.0006564411143756598,0.0006564411143756598,0.0,0.0,1.0
2006-10-20,2006-10-27,0.006511572360671384,0.006511572360671384,0.0,0.0,1.0
2006-10-27,2006-11-03,0.007811068527176169,0.005797772904624906,0.40265912451025254,0.0020132956225512627,1.0
2006-11-03,2006-11-10,0.008667028678046907,0.008667028678046907,0.0,0.0,1.0
2006-11-10,2006-11-17,0.0023780360334092476,0.0023780360334092476,0.0,0.0,1.0
2006-11-17,2006-11-24,0.010096917415793306,0.010096917415793306,0.0,0.0,1.0
2006-11-24,2006-12-01,0.009971209677487615,0.008893233021207703,0.2155953312559824,0.001077976656279912,1.0
2006-12-01,2006-12-08,0.0015791563680185826,0.0015791563680185826,0.0,0.0,1.0
2006-12-08,2006-12-15,-0.0022126918990054887,-0.0022126918990054887,0.0,0.0,1.0
2006-12-15,2006-12-22,-0.004613864720298797,-0.004613864720298797,0.0,0.0,1.0
2006-12-22,2006-12-29,0.017264725690944924,0.017264725690944924,0.0,0.0,1.0
2006-12-29,2007-01-05,-0.011237727110570651,-0.013301556829386298,0.41276594376312925,0.0020638297188156464,1.0
2007-01-05,2007-01-12,0.02752670326403739,0.02752670326403739,0.0,0.0,1.0
2007-01-12,2007-01-19,-0.0020465755773094426,-0.0020465755773094426,0.0,0.0,1.0
2007-01-19,2007-01-26,0.0010254100794088558,0.0010254100794088558,0.0,0.0,1.0
2007-01-26,2007-02-02,0.013471697025671326,0.011440949961102311,0.4061494129138028,0.0020307470645690136,1.0
2007-02-02,2007-02-09,-0.0003590686058510971,-0.0003590686058510971,0.0,0.0,1.0
2007-02-09,2007-02-16,0.015122136132989128,0.015122136132989128,0.0,0.0,1.0
2007-02-16,2007-02-23,0.007619767994490534,0.007619767994490534,0.0,0.0,1.0
2007-02-23,2007-03-02,-0.04953480400724524,-0.05353480400724524,0.8,0.004,1.0
2007-03-02,2007-03-09,0.013836489997759176,0.013836489997759176,0.0,0.0,1.0
2007-03-09,2007-03-16,-0.008538249744336696,-0.008538249744336696,0.0,0.0,1.0
2007-03-16,2007-03-23,0.0308224366870523,0.0308224366870523,0.0,0.0,1.0
2007-03-23,2007-03-30,-0.006353163055675808,-0.006353163055675808,0.0,0.0,1.0
2007-03-30,2007-04-06,0.014585327391828608,0.012540720355420113,0.408921407281699,0.002044607036408495,1.0
2007-04-06,2007-04-13,0.004883105576149823,0.004883105576149823,0.0,0.0,1.0
2007-04-13,2007-04-20,0.012314689233763217,0.012314689233763217,0.0,0.0,1.0
2007-04-20,2007-04-27,0.003957190380575487,0.003957190380575487,0.0,0.0,1.0
2007-04-27,2007-05-04,0.0061871487777779965,0.0051305524450433754,0.21131926654692418,0.0010565963327346208,1.0
2007-05-04,2007-05-11,0.00030173653883504314,0.00030173653883504314,0.0,0.0,1.0
2007-05-11,2007-05-18,-0.015983104923011134,-0.015983104923011134,0.0,0.0,1.0
2007-05-18,2007-05-25,0.0056917833860404944,0.0056917833860404944,0.0,0.0,1.0
2007-05-25,2007-06-01,0.030788977187624814,0.028718042922272254,0.4141868530705117,0.0020709342653525585,1.0
2007-06-01,2007-06-08,-0.016286226792230126,-0.016286226792230126,0.0,0.0,1.0
2007-06-08,2007-06-15,0.019614422299671773,0.019614422299671773,0.0,0.0,1.0
2007-06-15,2007-06-22,-0.021699242975496767,-0.021699242975496767,0.0,0.0,1.0
2007-06-22,2007-06-29,0.0003072579415905501,0.0003072579415905501,0.0,0.0,1.0
2007-06-29,2007-07-06,0.028897856950123396,0.027845923868989562,0.2103866162267671,0.0010519330811338354,1.0
2007-07-06,2007-07-13,0.014169377062776255,0.014169377062776255,0.0,0.0,1.0
2007-07-13,2007-07-20,-0.022571669441815993,-0.022571669441815993,0.0,0.0,1.0
2007-07-20,2007-07-27,-0.06167090578191521,-0.06167090578191521,0.0,0.0,1.0
2007-07-27,2007-08-03,-0.0011111784414000298,-0.0021670079119163977,0.21116589410327358,0.001055829470516368,1.0
2007-08-03,2007-08-10,0.006609364381958551,0.006609364381958551,0.0,0.0,1.0
2007-08-10,2007-08-17,-0.018206566197216376,-0.018206566197216376,0.0,0.0,1.0
2007-08-17,2007-08-24,0.03800598153461307,0.03800598153461307,0.0,0.0,1.0
2007-08-24,2007-08-31,0.008507615741429227,0.008507615741429227,0.0,0.0,1.0
2007-08-31,2007-09-07,-0.010822544011689562,-0.013831924344546276,0.6018760665713425,0.0030093803328567125,1.0
2007-09-07,2007-09-14,0.015397872756035283,0.015397872756035283,0.0,0.0,1.0
2007-09-14,2007-09-21,0.024968346491251014,0.024968346491251014,0.0,0.0,1.0
2007-09-21,2007-09-28,0.011454066299692619,0.011454066299692619,0.0,0.0,1.0
2007-09-28,2007-10-05,0.04425870590651959,0.04223527091602084,0.40468699809974995,0.0020234349904987496,1.0
2007-10-05,2007-10-12,-0.0003793010018296889,-0.0003793010018296889,0.0,0.0,1.0
2007-10-12,2007-10-19,-0.050042287361772575,-0.050042287361772575,0.0,0.0,1.0
2007-10-19,2007-10-26,0.040888965815175767,0.040888965815175767,0.0,0.0,1.0
2007-10-26,2007-11-02,-0.015794612159363976,-0.016833625115315255,0.20780259119025601,0.0010390129559512801,1.0
2007-11-02,2007-11-09,-0.04696154275957148,-0.04696154275957148,0.0,0.0,1.0
2007-11-09,2007-11-16,-0.0020348448609572556,-0.0020348448609572556,0.0,0.0,1.0
2007-11-16,2007-11-23,-0.019893907958243966,-0.019893907958243966,0.0,0.0,1.0
2007-11-23,2007-11-30,0.02807837990801194,0.02807837990801194,0.0,0.0,1.0
2007-11-30,2007-12-07,0.011295182386197755,0.008260079209658992,0.6070206353077529,0.003035103176538764,1.0
2007-12-07,2007-12-14,-0.03619873242324175,-0.03619873242324175,0.0,0.0,1.0
2007-12-14,2007-12-21,0.004919941202437132,0.004919941202437132,0.0,0.0,1.0
2007-12-21,2007-12-28,0.0009486539468939735,0.0009486539468939735,0.0,0.0,1.0
2007-12-28,2008-01-04,-0.007034088629253836,-0.009077169462113508,0.4086161665719345,0.0020430808328596724,1.0
2008-01-04,2008-01-11,0.012571124798893305,0.012571124798893305,0.0,0.0,1.0
2008-01-11,2008-01-18,-0.021712152057475783,-0.021712152057475783,0.0,0.0,1.0
2008-01-18,2008-01-25,0.01879628125402329,0.01879628125402329,0.0,0.0,1.0
2008-01-25,2008-02-01,0.04760591294799106,0.04446059302142899,0.6290639853124141,0.0031453199265620707,1.0
2008-02-01,2008-02-08,-0.03130036027542006,-0.03130036027542006,0.0,0.0,1.0
2008-02-08,2008-02-15,0.01178683276478232,0.01178683276478232,0.0,0.0,1.0
2008-02-15,2008-02-22,0.01227732159766707,0.01227732159766707,0.0,0.0,1.0
2008-02-22,2008-02-29,-0.004889828649997402,-0.004889828649997402,0.0,0.0,1.0
2008-02-29,2008-03-07,-0.017795499333256637,-0.020843337987735758,0.6095677308958244,0.003047838654479122,1.0
2008-03-07,2008-03-14,0.00803434181399079,0.00803434181399079,0.0,0.0,1.0
2008-03-14,2008-03-21,0.001159395935616116,0.001159395935616116,0.0,0.0,1.0
2008-03-21,2008-03-28,0.005360943448587865,0.005360943448587865,0.0,0.0,1.0
2008-03-28,2008-04-04,0.027243420764989403,0.024202012575601076,0.6082816378776655,0.0030414081893883277,1.0
2008-04-04,2008-04-11,-0.01562551729720815,-0.01562551729720815,0.0,0.0,1.0
2008-04-11,2008-04-18,0.026211817760909993,0.026211817760909993,0.0,0.0,1.0
2008-04-18,2008-04-25,-0.01103497723320526,-0.01103497723320526,0.0,0.0,1.0
2008-04-25,2008-05-02,0.00764629032099573,0.00464629032099573,0.6,0.003,1.0
2008-05-02,2008-05-09,-0.018913157851423324,-0.018913157851423324,0.0,0.0,1.0
2008-05-09,2008-05-16,0.036389467474556694,0.036389467474556694,0.0,0.0,1.0
2008-05-16,2008-05-23,-0.034705262360522536,-0.034705262360522536,0.0,0.0,1.0
2008-05-23,2008-05-30,0.018266666082866707,0.018266666082866707,0.0,0.0,1.0
2008-05-30,2008-06-06,-0.015178649130757749,-0.01621519026252901,0.20730822635425222,0.0010365411317712612,1.0
2008-06-06,2008-06-13,-0.016459391477272385,-0.016459391477272385,0.0,0.0,1.0
2008-06-13,2008-06-20,-0.011160560461702562,-0.011160560461702562,0.0,0.0,1.0
2008-06-20,2008-06-27,-0.02002615877885154,-0.02002615877885154,0.0,0.0,1.0
2008-06-27,2008-07-04,-0.01899859884935571,-0.023047605313795475,0.8098012928879533,0.004049006464439767,1.0
2008-07-04,2008-07-11,-0.015640005541401856,-0.015640005541401856,0.0,0.0,1.0
2008-07-11,2008-07-18,-0.00379924686521901,-0.00379924686521901,0.0,0.0,1.0
2008-07-18,2008-07-25,-0.002516312655296727,-0.002516312655296727,0.0,0.0,1.0
2008-07-25,2008-08-01,-0.0018235189579466349,-0.003925265029873227,0.42034921438531847,0.002101746071926592,1.0
2008-08-01,2008-08-08,-0.0059283654369396855,-0.0059283654369396855,0.0,0.0,1.0
2008-08-08,2008-08-15,0.002838341570566876,0.002838341570566876,0.0,0.0,1.0
2008-08-15,2008-08-22,0.010630553898030068,0.010630553898030068,0.0,0.0,1.0
2008-08-22,2008-08-29,-0.010429552211056754,-0.010429552211056754,0.0,0.0,1.0
2008-08-29,2008-09-05,-0.04095706011536922,-0.04207320385355831,0.22322874763781814,0.0011161437381890908,1.0
2008-09-05,2008-09-12,-0.002255159272507995,-0.002255159272507995,0.0,0.0,1.0
2008-09-12,2008-09-19,0.03391673872005793,0.03391673872005793,0.0,0.0,1.0
2008-09-19,2008-09-26,-0.01879218157792991,-0.01879218157792991,0.0,0.0,1.0
2008-09-26,2008-10-03,-0.09576105606557606,-0.09976105606557606,0.8000000000000002,0.004000000000000001,1.0
2008-10-03,2008-10-10,-0.17160399120543482,-0.17160399120543482,0.0,0.0,1.0
2008-10-10,2008-10-17,0.005365378126283659,0.005365378126283659,0.0,0.0,1.0
2008-10-17,2008-10-24,-0.08606801641369298,-0.08606801641369298,0.0,0.0,1.0
2008-10-24,2008-10-31,0.11226905272771712,0.11226905272771712,0.0,0.0,1.0
2008-10-31,2008-11-07,-0.014202684672917744,-0.017343735169653738,0.6282100993471986,0.003141050496735993,1.0
2008-11-07,2008-11-14,-0.09581997050269755,-0.09581997050269755,0.0,0.0,1.0
2008-11-14,2008-11-21,-0.08301291392054297,-0.08301291392054297,0.0,0.0,1.0
2008-11-21,2008-11-28,0.10568654466071543,0.10568654466071543,0.0,0.0,1.0
2008-11-28,2008-12-05,-0.028637721846576626,-0.030782568878464048,0.42896940637748404,0.00214484703188742,1.0
2008-12-05,2008-12-12,0.059028898501157036,0.059028898501157036,0.0,0.0,1.0
2008-12-12,2008-12-19,0.022630068435677195,0.022630068435677195,0.0,0.0,1.0
2008-12-19,2008-12-26,0.004121181568878117,0.004121181568878117,0.0,0.0,1.0
2008-12-26,2009-01-02,0.04700033578989937,0.044923668432615374,0.4153334714568001,0.0020766673572840005,1.0
2009-01-02,2009-01-09,-0.043354219936904755,-0.043354219936904755,0.0,0.0,1.0
2009-01-09,2009-01-16,-0.0379856795557947,-0.0379856795557947,0.0,0.0,1.0
2009-01-16,2009-01-23,-0.0346365078384357,-0.0346365078384357,0.0,0.0,1.0
2009-01-23,2009-01-30,-0.0068815762991981475,-0.0068815762991981475,0.0,0.0,1.0
2009-01-30,2009-02-06,0.015357517964630564,0.011279330961754982,0.8156374005751166,0.004078187002875582,1.0
2009-02-06,2009-02-13,-0.04132119374629897,-0.04132119374629897,0.0,0.0,1.0
2009-02-13,2009-02-20,-0.0387946054253963,-0.0387946054253963,0.0,0.0,1.0
2009-02-20,2009-02-27,-0.03605761215007604,-0.03605761215007604,0.0,0.0,1.0
2009-02-27,2009-03-06,-0.04409641622898373,-0.04721523007018318,0.6237627682398912,0.003118813841199456,1.0
2009-03-06,2009-03-13,0.06903566403770228,0.06903566403770228,0.0,0.0,1.0
2009-03-13,2009-03-20,-0.001269289760805226,-0.001269289760805226,0.0,0.0,1.0
2009-03-20,2009-03-27,0.027478213737332106,0.027478213737332106,0.0,0.0,1.0
2009-03-27,2009-04-03,0.06965642004681515,0.06663376892072824,0.60453022521738,0.0030226511260869,1.0
2009-04-03,2009-04-10,-0.0058675459773395635,-0.0058675459773395635,0.0,0.0,1.0
2009-04-10,2009-04-17,0.0519101603091878,0.0519101603091878,0.0,0.0,1.0
2009-04-17,2009-04-24,0.010901617320855823,0.010901617320855823,0.0,0.0,1.0
2009-04-24,2009-05-01,0.032713285212498014,0.029663880915716947,0.6098808593562136,0.003049404296781068,1.0
2009-05-01,2009-05-08,0.06351049178590759,0.06351049178590759,0.0,0.0,1.0
2009-05-08,2009-05-15,-0.04525682663790921,-0.04525682663790921,0.0,0.0,1.0
2009-05-15,2009-05-22,0.04601433519654727,0.04601433519654727,0.0,0.0,1.0
2009-05-22,2009-05-29,0.03331519525611306,0.03331519525611306,0.0,0.0,1.0
2009-05-29,2009-06-05,0.02905791296791556,0.025987470388640455,0.6140885158550206,0.0030704425792751028,1.0
2009-06-05,2009-06-12,0.005984168970630694,0.005984168970630694,0.0,0.0,1.0
2009-06-12,2009-06-19,-0.03238911614227055,-0.03238911614227055,0.0,0.0,1.0
2009-06-19,2009-06-26,0.0013445087501347602,0.0013445087501347602,0.0,0.0,1.0
2009-06-26,2009-07-03,-0.0227728281918548,-0.02581270526185256,0.6079754139995511,0.0030398770699977557,1.0
2009-07-03,2009-07-10,-0.03623564459904415,-0.03623564459904415,0.0,0.0,1.0
2009-07-10,2009-07-17,0.06310701548676348,0.06310701548676348,0.0,0.0,1.0
2009-07-17,2009-07-24,0.04910827294285592,0.04910827294285592,0.0,0.0,1.0
2009-07-24,2009-07-31,0.02486604856842093,0.02486604856842093,0.0,0.0,1.0
2009-07-31,2009-08-07,0.04259247090075631,0.04050306626426095,0.41788092729907145,0.0020894046364953573,1.0
2009-08-07,2009-08-14,-0.015878071169489458,-0.015878071169489458,0.0,0.0,1.0
2009-08-14,2009-08-21,0.006366363468471758,0.006366363468471758,0.0,0.0,1.0
2009-08-21,2009-08-28,0.012544372653896654,0.012544372653896654,0.0,0.0,1.0
2009-08-28,2009-09-04,-0.026728435246016737,-0.028781679312783318,0.4106488133533164,0.002053244066766582,1.0
2009-09-04,2009-09-11,0.03392853781106366,0.03392853781106366,0.0,0.0,1.0
2009-09-11,2009-09-18,0.0266581325561384,0.0266581325561384,0.0,0.0,1.0
2009-09-18,2009-09-25,-0.013558090042925113,-0.013558090042925113,0.0,0.0,1.0
2009-09-25,2009-10-02,-0.014258697494869809,-0.017323529498410123,0.6129664007080629,0.0030648320035403143,1.0
2009-10-02,2009-10-09,0.038434636453379,0.038434636453379,0.0,0.0,1.0
2009-10-09,2009-10-16,0.012796060006945564,0.012796060006945564,0.0,0.0,1.0
2009-10-16,2009-10-23,0.00500143912427497,0.00500143912427497,0.0,0.0,1.0
2009-10-23,2009-10-30,-0.03391837394125321,-0.03391837394125321,0.0,0.0,1.0
2009-10-30,2009-11-06,0.01167064667394151,0.008633717953531777,0.6073857440819466,0.003036928720409733,1.0
2009-11-06,2009-11-13,0.022619168138900476,0.022619168138900476,0.0,0.0,1.0
2009-11-13,2009-11-20,0.0031754171353189763,0.0031754171353189763,0.0,0.0,1.0
2009-11-20,2009-11-27,-0.007007803002339648,-0.007007803002339648,0.0,0.0,1.0
2009-11-27,2009-12-04,0.040707923889408096,0.03869660160887843,0.40226445610593287,0.0020113222805296645,1.0
2009-12-04,2009-12-11,-0.005986873195146541,-0.005986873195146541,0.0,0.0,1.0
2009-12-11,2009-12-18,0.003567749129687338,0.003567749129687338,0.0,0.0,1.0
2009-12-18,2009-12-25,0.034598413882062924,0.034598413882062924,0.0,0.0,1.0
2009-12-25,2010-01-01,-0.010719363608760314,-0.014719363608760314,0.8,0.004,1.0
2010-01-01,2010-01-08,0.020619548370063252,0.020619548370063252,0.0,0.0,1.0
2010-01-08,2010-01-15,0.008718644610807623,0.008718644610807623,0.0,0.0,1.0
2010-01-15,2010-01-22,-0.03053879585633547,-0.03053879585633547,0.0,0.0,1.0
2010-01-22,2010-01-29,-0.014934343962881609,-0.014934343962881609,0.0,0.0,1.0
2010-01-29,2010-02-05,-0.012111431208750313,-0.015197323147647268,0.6171783877793909,0.003085891938896955,1.0
2010-02-05,2010-02-12,0.01224859492930526,0.01224859492930526,0.0,0.0,1.0
2010-02-12,2010-02-19,0.028599582678271365,0.028599582678271365,0.0,0.0,1.0
2010-02-19,2010-02-26,-0.0023629035765646237,-0.0023629035765646237,0.0,0.0,1.0
2010-02-26,2010-03-05,0.04099627011750653,0.038989127927020834,0.40142843809713835,0.002007142190485692,1.0
2010-03-05,2010-03-12,0.010869114975097086,0.010869114975097086,0.0,0.0,1.0
2010-03-12,2010-03-19,0.004240195132199484,0.004240195132199484,0.0,0.0,1.0
2010-03-19,2010-03-26,0.0067528074138967385,0.0067528074138967385,0.0,0.0,1.0
2010-03-26,2010-04-02,0.02084569438405597,0.018840630581378907,0.4010127605354121,0.0020050638026770607,1.0
2010-04-02,2010-04-09,0.016770434152115054,0.016770434152115054,0.0,0.0,1.0
2010-04-09,2010-04-16,-0.010975120382199064,-0.010975120382199064,0.0,0.0,1.0
2010-04-16,2010-04-23,0.021755034799798244,0.021755034799798244,0.0,0.0,1.0
2010-04-23,2010-04-30,-0.02723765791830235,-0.02723765791830235,0.0,0.0,1.0
2010-04-30,2010-05-07,-0.045287454538182975,-0.047287899264751375,0.4000889453136795,0.0020004447265683976,1.0
2010-05-07,2010-05-14,0.02146366699922139,0.02146366699922139,0.0,0.0,1.0
2010-05-14,2010-05-21,-0.02555270336672547,-0.02555270336672547,0.0,0.0,1.0
2010-05-21,2010-05-28,0.005505717735559719,0.005505717735559719,0.0,0.0,1.0
2010-05-28,2010-06-04,-0.018634546515391138,-0.020676143159418552,0.40831932880548294,0.002041596644027415,1.0
2010-06-04,2010-06-11,0.02108491022922754,0.02108491022922754,0.0,0.0,1.0
2010-06-11,2010-06-18,0.022833119478407736,0.022833119478407736,0.0,0.0,1.0
2010-06-18,2010-06-25,-0.01710995108116625,-0.01710995108116625,0.0,0.0,1.0
2010-06-25,2010-07-02,-0.051196906131769464,-0.05323357488310936,0.4073337502679793,0.0020366687513398963,1.0
2010-07-02,2010-07-09,0.0460487816873493,0.0460487816873493,0.0,0.0,1.0
2010-07-09,2010-07-16,-0.015640130991877527,-0.015640130991877527,0.0,0.0,1.0
2010-07-16,2010-07-23,0.04030435924151256,0.04030435924151256,0.0,0.0,1.0
2010-07-23,2010-07-30,0.006159612852775136,0.006159612852775136,0.0,0.0,1.0
2010-07-30,2010-08-06,0.011104393050755924,0.009011402455916872,0.4185981189678103,0.0020929905948390516,1.0
2010-08-06,2010-08-13,-0.02246702217354135,-0.02246702217354135,0.0,0.0,1.0
2010-08-13,2010-08-20,0.00963245912580076,0.00963245912580076,0.0,0.0,1.0
2010-08-20,2010-08-27,0.0015509842444122218,0.0015509842444122218,0.0,0.0,1.0
