candidate,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover
sector_top2_equal_40,100,full,1127,2005-01-07,2026-08-07,0.05942927701241185,0.5414588902511894,0.758666007761679,-0.22878149989498442,2.9498552755682694
sector_top2_equal_40,100,trailing_1y,53,2025-08-08,2026-08-07,0.14834441226524886,1.321559157606248,2.0946954938350837,-0.08599156577063805,3.030798534883782
sector_top2_equal_40,100,trailing_2y,105,2024-08-09,2026-08-07,0.1497266484579356,1.2782205209936597,1.983343401202198,-0.08599156577063793,2.9847113970615657
sector_top2_equal_40,100,trailing_3y,157,2023-08-11,2026-08-07,0.13264968808744482,1.184254178993667,1.8533143647900303,-0.08599156577063782,2.9721244480139477
sector_top2_equal_40,100,post_2024,136,2024-01-05,2026-08-07,0.13830383659026801,1.2517435211284547,1.9373742110434555,-0.08599156577063805,2.9462334472891127
sector_top2_score_invvol_20,50,full,1127,2005-01-07,2026-08-07,0.07003456181943313,0.7147696702119787,1.0179392425062683,-0.19459477224634625,2.9761639969580256
sector_top2_score_invvol_20,50,trailing_1y,53,2025-08-08,2026-08-07,0.17243773878942092,1.5470561179691376,2.4200435515713763,-0.08768244773210399,3.2271965230895616
sector_top2_score_invvol_20,50,trailing_2y,105,2024-08-09,2026-08-07,0.16723524129582312,1.5318401286938377,2.399789430862811,-0.08768244773210399,3.2025356047275695
sector_top2_score_invvol_20,50,trailing_3y,157,2023-08-11,2026-08-07,0.1538392465688887,1.482605749681947,2.3689187396970595,-0.08768244773210399,3.119546832454821
sector_top2_score_invvol_20,50,post_2024,136,2024-01-05,2026-08-07,0.15968886550562233,1.561078226838804,2.4570199492679063,-0.08768244773210387,3.1477671964887652
sector_top2_score_invvol_20,100,full,1127,2005-01-07,2026-08-07,0.05423940969775831,0.568079212649276,0.7980692161217311,-0.1964935165310996,2.9761639969580256
sector_top2_score_invvol_20,100,trailing_1y,53,2025-08-08,2026-08-07,0.15373863730789328,1.3974321807462446,2.1510846153760204,-0.08851940453756335,3.2271965230895616
sector_top2_score_invvol_20,100,trailing_2y,105,2024-08-09,2026-08-07,0.14866993377702387,1.3708389712861373,2.111588889318923,-0.08851940453756335,3.2025356047275695
sector_top2_score_invvol_20,100,trailing_3y,157,2023-08-11,2026-08-07,0.13598722773336536,1.3222015414219983,2.0727557762812783,-0.08851940453756357,3.119546832454821
sector_top2_score_invvol_20,100,post_2024,136,2024-01-05,2026-08-07,0.1415642753034685,1.3928160542671135,2.153232153069236,-0.08851940453756335,3.1477671964887652
sector_top2_score_invvol_30,50,full,1127,2005-01-07,2026-08-07,0.07209521824266552,0.6915933663346617,0.9812454062134143,-0.20865829451308437,3.0451096423509894
sector_top2_score_invvol_30,50,trailing_1y,53,2025-08-08,2026-08-07,0.16195829655578042,1.452177164508211,2.2790820584642106,-0.08707455453964152,3.296261414369555
sector_top2_score_invvol_30,50,trailing_2y,105,2024-08-09,2026-08-07,0.1644352636320483,1.469768468141043,2.30344115067834,-0.08707455453964152,3.224480417476557
sector_top2_score_invvol_30,50,trailing_3y,157,2023-08-11,2026-08-07,0.15193581690422397,1.418335250047171,2.2639073557445744,-0.08707455453964152,3.140978750071883
sector_top2_score_invvol_30,50,post_2024,136,2024-01-05,2026-08-07,0.15731149383872722,1.4944067565509336,2.350687290381917,-0.08707455453964141,3.1586131180706523
sector_top2_score_invvol_30,100,full,1127,2005-01-07,2026-08-07,0.05590170402440453,0.5514710035242855,0.7724179542009407,-0.2105648616145801,3.0451096423509894
sector_top2_score_invvol_30,100,trailing_1y,53,2025-08-08,2026-08-07,0.14301701682945756,1.299073367995596,2.0063952202579807,-0.0878672476840765,3.296261414369555
sector_top2_score_invvol_30,100,trailing_2y,105,2024-08-09,2026-08-07,0.14577611450862826,1.3115642857624965,2.0222256551772277,-0.08786724768407628,3.224480417476557
sector_top2_score_invvol_30,100,trailing_3y,157,2023-08-11,2026-08-07,0.13398341727140717,1.2620250954826244,1.977118163280189,-0.08786724768407617,3.140978750071883
sector_top2_score_invvol_30,100,post_2024,136,2024-01-05,2026-08-07,0.13915099785907437,1.3302966740769022,2.056206702946594,-0.08786724768407628,3.1586131180706523
sector_top2_score_invvol_40,50,full,1127,2005-01-07,2026-08-07,0.07397315193071141,0.6655825879492429,0.9422410429342439,-0.222585859291058,3.1140552877439514
sector_top2_score_invvol_40,50,trailing_1y,53,2025-08-08,2026-08-07,0.1514012172204524,1.3415979554475654,2.11904016094041,-0.08647663066313083,3.3653263056495497
sector_top2_score_invvol_40,50,trailing_2y,105,2024-08-09,2026-08-07,0.16147109919885128,1.3952321002184997,2.186294810042954,-0.0864766306631306,3.246425230225545
sector_top2_score_invvol_40,50,trailing_3y,157,2023-08-11,2026-08-07,0.14987332749987625,1.3434299538976293,2.140826399267573,-0.08647663066313072,3.1624106676889445
sector_top2_score_invvol_40,50,post_2024,136,2024-01-05,2026-08-07,0.1547772530318825,1.41498816625262,2.2245888775056812,-0.08647663066313083,3.1694590396525397
sector_top2_score_invvol_40,100,full,1127,2005-01-07,2026-08-07,0.05738170380158292,0.5323559260534743,0.7445175059361212,-0.22449892566021468,3.1140552877439514
sector_top2_score_invvol_40,100,trailing_1y,53,2025-08-08,2026-08-07,0.13222223361730157,1.1869092874681129,1.8456288595624848,-0.08722509396688605,3.3653263056495497
sector_top2_score_invvol_40,100,trailing_2y,105,2024-08-09,2026-08-07,0.14271838418622984,1.2414669812780241,1.9152797799347192,-0.08722509396688627,3.246425230225545
sector_top2_score_invvol_40,100,trailing_3y,157,2023-08-11,2026-08-07,0.1318213367339527,1.1926277204358167,1.8665631933832394,-0.08722509396688616,3.1624106676889445
sector_top2_score_invvol_40,100,post_2024,136,2024-01-05,2026-08-07,0.13658089946755125,1.2567119701163465,1.9427428265778608,-0.08722509396688627,3.1694590396525397
sector_top3_equal_20,50,full,1127,2005-01-07,2026-08-07,0.0695894590778039,0.71751583821455,1.0219289740872095,-0.18961998028532345,2.7529879376954303
sector_top3_equal_20,50,trailing_1y,53,2025-08-08,2026-08-07,0.18222967954287772,1.6421512739861563,2.5495835155201703,-0.08738687874298157,3.1253354006167533
sector_top3_equal_20,50,trailing_2y,105,2024-08-09,2026-08-07,0.16993329598891305,1.544895217731608,2.410905074192071,-0.08738687874298168,2.956120082757333
sector_top3_equal_20,50,trailing_3y,157,2023-08-11,2026-08-07,0.15538760928905226,1.4945853540236835,2.3847847037870853,-0.08738687874298168,2.8808772667844185
sector_top3_equal_20,50,post_2024,136,2024-01-05,2026-08-07,0.16108795732325065,1.5668335280183574,2.453754225685084,-0.0873868787429819,2.9341912613430865
sector_top3_equal_20,100,full,1127,2005-01-07,2026-08-07,0.05497882029687462,0.580385893412805,0.8160085907256793,-0.19107533982921465,2.7529879376954303
sector_top3_equal_20,100,trailing_1y,53,2025-08-08,2026-08-07,0.16395792632102735,1.4946910905448088,2.28396212422696,-0.0884461529140893,3.1253354006167533
sector_top3_equal_20,100,trailing_2y,105,2024-08-09,2026-08-07,0.15274045738284658,1.3964488377181081,2.143379645298656,-0.0884461529140893,2.956120082757333
sector_top3_equal_20,100,trailing_3y,157,2023-08-11,2026-08-07,0.13886176108973802,1.34561039685461,2.1074275455112272,-0.0884461529140893,2.8808772667844185
sector_top3_equal_20,100,post_2024,136,2024-01-05,2026-08-07,0.14415774535945025,1.4098573973166815,2.1696733223217755,-0.0884461529140892,2.9341912613430865
sector_top3_equal_30,50,full,1127,2005-01-07,2026-08-07,0.07141797233334657,0.6952401739403291,0.985386727828965,-0.20477474605827983,2.715589082283257
sector_top3_equal_30,50,trailing_1y,53,2025-08-08,2026-08-07,0.17656575821875675,1.6061512540393252,2.4975069743346365,-0.08661603828401832,3.159458667045198
sector_top3_equal_30,50,trailing_2y,105,2024-08-09,2026-08-07,0.16847977423164573,1.4950407870571327,2.3321051547569223,-0.0866160382840182,2.862927740505938
sector_top3_equal_30,50,trailing_3y,157,2023-08-11,2026-08-07,0.15424197607312418,1.4409739026497468,2.295936579361974,-0.08661603828401832,2.7936713036579817
sector_top3_equal_30,50,post_2024,136,2024-01-05,2026-08-07,0.1594170908989958,1.5091116542119285,2.357284357448719,-0.08661603828401843,2.8444801979138794
sector_top3_equal_30,100,full,1127,2005-01-07,2026-08-07,0.056978308338886396,0.5683880361533509,0.7961561797202991,-0.2116543216094402,2.715589082283257
sector_top3_equal_30,100,trailing_1y,53,2025-08-08,2026-08-07,0.1581710277444588,1.4547025740388704,2.2256704939601115,-0.08774225499338828,3.159458667045198
sector_top3_equal_30,100,trailing_2y,105,2024-08-09,2026-08-07,0.15183618721199799,1.3546151201409946,2.0800664403731424,-0.08774225499338828,2.862927740505938
sector_top3_equal_30,100,trailing_3y,157,2023-08-11,2026-08-07,0.13822072022850795,1.300570239603677,2.0352927386919526,-0.08774225499338839,2.7936713036579817
sector_top3_equal_30,100,post_2024,136,2024-01-05,2026-08-07,0.1430149826942153,1.3608990572811934,2.090598116857136,-0.08774225499338806,2.8444801979138794
sector_top3_equal_40,50,full,1127,2005-01-07,2026-08-07,0.07303378507154856,0.6693956952325748,0.9450430794734772,-0.23995636103323836,2.6861016459323803
sector_top3_equal_40,50,trailing_1y,53,2025-08-08,2026-08-07,0.17066611841579582,1.5562566352719922,2.4292466345022765,-0.0858450187224512,3.222033754142964
sector_top3_equal_40,50,trailing_2y,105,2024-08-09,2026-08-07,0.16680806871098408,1.4344358022865236,2.235134786012638,-0.08584501872245098,2.7840967934495344
sector_top3_equal_40,50,trailing_3y,157,2023-08-11,2026-08-07,0.15285667772171396,1.37736444113947,2.1893940072442204,-0.0858450187224511,2.7257855942182156
sector_top3_equal_40,50,post_2024,136,2024-01-05,2026-08-07,0.15755413045724254,1.4404940498574672,2.2441314922397755,-0.0858450187224512,2.765856976363157
sector_top3_equal_40,100,full,1127,2005-01-07,2026-08-07,0.05872677984337793,0.5523080215618946,0.7714155290997662,-0.24501288988238268,2.6861016459323803
sector_top3_equal_40,100,trailing_1y,53,2025-08-08,2026-08-07,0.15199189305885663,1.4008441980767443,2.1508283881337116,-0.08703824228711143,3.222033754142964
sector_top3_equal_40,100,trailing_2y,105,2024-08-09,2026-08-07,0.1506349035753074,1.3024675420088179,2.0001380246888503,-0.0870382422871111,2.7840967934495344
sector_top3_equal_40,100,trailing_3y,157,2023-08-11,2026-08-07,0.13723428721446806,1.2455754135204389,1.9465954129011998,-0.0870382422871111,2.7257855942182156
sector_top3_equal_40,100,post_2024,136,2024-01-05,2026-08-07,0.14161949198736723,1.3016508390575436,1.9965951360825303,-0.0870382422871111,2.765856976363157
sector_top3_score_invvol_20,50,full,1127,2005-01-07,2026-08-07,0.06956125409638214,0.7203508248180641,1.0254967722404182,-0.18905877820715655,2.849247519857873
sector_top3_score_invvol_20,50,trailing_1y,53,2025-08-08,2026-08-07,0.17534704823870673,1.5801098114134524,2.4682768957438292,-0.08769223644454416,3.2208409256492945
sector_top3_score_invvol_20,50,trailing_2y,105,2024-08-09,2026-08-07,0.16717532614042985,1.5313026013588837,2.3985838846227625,-0.08769223644454416,3.0478635930795397
sector_top3_score_invvol_20,50,trailing_3y,157,2023-08-11,2026-08-07,0.15409654529299655,1.4908944105916846,2.383968262678076,-0.08769223644454427,2.9738287077649215
sector_top3_score_invvol_20,50,post_2024,136,2024-01-05,2026-08-07,0.16050358082436444,1.5719991622809695,2.4740087613062265,-0.08769223644454438,3.0208545735567456
sector_top3_score_invvol_20,100,full,1127,2005-01-07,2026-08-07,0.054443966717363956,0.5777227343280427,0.8115352425008133,-0.1905777233478052,2.849247519857873
sector_top3_score_invvol_20,100,trailing_1y,53,2025-08-08,2026-08-07,0.1566350410277959,1.4294193008912266,2.1969374600656177,-0.08862195118511673,3.2208409256492945
sector_top3_score_invvol_20,100,trailing_2y,105,2024-08-09,2026-08-07,0.14949893064407904,1.3778687263368667,2.1220097390114967,-0.08862195118511673,3.0478635930795397
sector_top3_score_invvol_20,100,trailing_3y,157,2023-08-11,2026-08-07,0.1370618431728854,1.3364652727945685,2.0969572958977407,-0.08862195118511673,2.9738287077649215
sector_top3_score_invvol_20,100,post_2024,136,2024-01-05,2026-08-07,0.1430883052456413,1.4095049712928287,2.179037179185364,-0.08862195118511673,3.0208545735567456
sector_top3_score_invvol_30,50,full,1127,2005-01-07,2026-08-07,0.07140061156867539,0.7001716460856403,0.9921840485776298,-0.20044666136875633,2.8599784555269205
sector_top3_score_invvol_30,50,trailing_1y,53,2025-08-08,2026-08-07,0.16627727374810708,1.5095921706808655,2.364315870738032,-0.08708141481165843,3.3027169545940094
sector_top3_score_invvol_30,50,trailing_2y,105,2024-08-09,2026-08-07,0.16434774006724884,1.4740506606574053,2.3095970554095766,-0.08708141481165832,3.0005430059892477
sector_top3_score_invvol_30,50,trailing_3y,157,2023-08-11,2026-08-07,0.15230286121657888,1.4342395673049908,2.291261586184741,-0.08708141481165832,2.933098465128737
sector_top3_score_invvol_30,50,post_2024,136,2024-01-05,2026-08-07,0.15853900777307972,1.5152429887278704,2.381934785753308,-0.08708141481165843,2.9744751662343676
sector_top3_score_invvol_30,100,full,1127,2005-01-07,2026-08-07,0.05619920981357596,0.5654286801195336,0.7913373002021556,-0.20179306267310093,2.8599784555269205
sector_top3_score_invvol_30,100,trailing_1y,53,2025-08-08,2026-08-07,0.14722900672121408,1.3536065916694375,2.085427921247483,-0.08801313765104801,3.3027169545940094
sector_top3_score_invvol_30,100,trailing_2y,105,2024-08-09,2026-08-07,0.14697744011419478,1.32634370040893,2.044808163068626,-0.08801313765104835,3.0005430059892477
sector_top3_score_invvol_30,100,trailing_3y,157,2023-08-11,2026-08-07,0.13551773376829535,1.2859846841915958,2.0169182581385745,-0.08801313765104823,2.933098465128737
sector_top3_score_invvol_30,100,post_2024,136,2024-01-05,2026-08-07,0.14140912739286038,1.3590595860847348,2.0999377656890217,-0.08801313765104812,2.9744751662343676
sector_top3_score_invvol_40,50,full,1127,2005-01-07,2026-08-07,0.0730442546009693,0.6763657294168222,0.9552179784710476,-0.2191701876803277,2.8786208102572646
sector_top3_score_invvol_40,50,trailing_1y,53,2025-08-08,2026-08-07,0.1569990036143778,1.424634848182754,2.241850156140286,-0.0864753221794986,3.4130448042080457
sector_top3_score_invvol_40,50,trailing_2y,105,2024-08-09,2026-08-07,0.16130653168937292,1.4058119109368883,2.2017052645417876,-0.0864753221794986,2.9675838140939477
sector_top3_score_invvol_40,50,trailing_3y,157,2023-08-11,2026-08-07,0.15026853578649746,1.3669574308160883,2.180057229923925,-0.08647532217949871,2.911688476179223
sector_top3_score_invvol_40,50,post_2024,136,2024-01-05,2026-08-07,0.15638173652080956,1.4464264764479116,2.2705825897357226,-0.0864753221794986,2.9391836007904746
sector_top3_score_invvol_40,100,full,1127,2005-01-07,2026-08-07,0.05771950609092724,0.5493366976460329,0.7668733843605732,-0.22732429198404547,2.8786208102572646
sector_top3_score_invvol_40,100,trailing_1y,53,2025-08-08,2026-08-07,0.13746510937185197,1.2636744313731603,1.9557303205725,-0.08740901419473013,3.4130448042080457
sector_top3_score_invvol_40,100,trailing_2y,105,2024-08-09,2026-08-07,0.14416341446250636,1.2645112158896945,1.95053444019479,-0.0874090141947299,2.9675838140939477
sector_top3_score_invvol_40,100,trailing_3y,157,2023-08-11,2026-08-07,0.1336274908259758,1.2252244601690652,1.9198880696742873,-0.0874090141947299,2.911688476179223
sector_top3_score_invvol_40,100,post_2024,136,2024-01-05,2026-08-07,0.13947692358030883,1.2974890442891895,2.0038611103934656,-0.0874090141947299,2.9391836007904746
sector_top4_score_invvol_20,50,full,1127,2005-01-07,2026-08-07,0.06944978628564069,0.7274223099660214,1.0363987727018105,-0.19265461075141455,2.7718030109465923
sector_top4_score_invvol_20,50,trailing_1y,53,2025-08-08,2026-08-07,0.1767834816605396,1.59827882879652,2.492027904753394,-0.0877174024081302,3.117664851514282
sector_top4_score_invvol_20,50,trailing_2y,105,2024-08-09,2026-08-07,0.16751789979469556,1.532490657220413,2.3988093767997567,-0.08771740240813009,3.019010550869522
sector_top4_score_invvol_20,50,trailing_3y,157,2023-08-11,2026-08-07,0.15369988978034188,1.4912444501478448,2.3809311638912107,-0.08771740240813009,2.9482886118830023
sector_top4_score_invvol_20,50,post_2024,136,2024-01-05,2026-08-07,0.16089530421711773,1.5784721262318502,2.4816340819892324,-0.08771740240813009,2.974472745624871
sector_top4_score_invvol_20,100,full,1127,2005-01-07,2026-08-07,0.054745599717608284,0.5870258023208583,0.8253988978877691,-0.194174919181609,2.7718030109465923
sector_top4_score_invvol_20,100,trailing_1y,53,2025-08-08,2026-08-07,0.1586391835250025,1.4511866074490438,2.227004436554093,-0.08865444382892285,3.117664851514282
sector_top4_score_invvol_20,100,trailing_2y,105,2024-08-09,2026-08-07,0.14999787370268325,1.380184011743269,2.1245595023888257,-0.08865444382892307,3.019010550869522
sector_top4_score_invvol_20,100,trailing_3y,157,2023-08-11,2026-08-07,0.13681316375075725,1.3373668772551386,2.0955014631649234,-0.08865444382892296,2.9482886118830023
sector_top4_score_invvol_20,100,post_2024,136,2024-01-05,2026-08-07,0.14373675860400414,1.417705388086153,2.1903385581266774,-0.08865444382892296,2.974472745624871
sector_top4_score_invvol_30,50,full,1127,2005-01-07,2026-08-07,0.07120215508951411,0.711117265959931,1.0086250942477335,-0.205772196259017,2.7580651578321542
sector_top4_score_invvol_30,50,trailing_1y,53,2025-08-08,2026-08-07,0.1681082952173787,1.5371613917796585,2.39872181592651,-0.08711918591574375,3.205502702425306
sector_top4_score_invvol_30,50,trailing_2y,105,2024-08-09,2026-08-07,0.16470962508103248,1.4766157699398106,2.310771907799235,-0.08711918591574352,2.986312419138911
sector_top4_score_invvol_30,50,trailing_3y,157,2023-08-11,2026-08-07,0.15153545268134105,1.4353565535453292,2.2870441251274056,-0.08711918591574375,2.9287892291325597
sector_top4_score_invvol_30,50,post_2024,136,2024-01-05,2026-08-07,0.1590176675113344,1.526193947619138,2.394076009973415,-0.08711918591574386,2.927329942930616
sector_top4_score_invvol_30,100,full,1127,2005-01-07,2026-08-07,0.056546796137554756,0.5786244920249403,0.8106516631328664,-0.20712110925277194,2.7580651578321542
sector_top4_score_invvol_30,100,trailing_1y,53,2025-08-08,2026-08-07,0.14958277822634303,1.3838883140265636,2.1241112293146394,-0.08806189252749408,3.205502702425306
sector_top4_score_invvol_30,100,trailing_2y,105,2024-08-09,2026-08-07,0.14741098872339586,1.329179397310695,2.046396793562423,-0.08806189252749386,2.986312419138911
sector_top4_score_invvol_30,100,trailing_3y,157,2023-08-11,2026-08-07,0.134783469762346,1.2862170605657297,2.0115094377854685,-0.08806189252749408,2.9287892291325597
sector_top4_score_invvol_30,100,post_2024,136,2024-01-05,2026-08-07,0.14214771095244028,1.3713293022899666,2.114759783832015,-0.08806189252749375,2.927329942930616
sector_top4_score_invvol_40,50,full,1127,2005-01-07,2026-08-07,0.07278867587548499,0.6910274616926245,0.9766484864487973,-0.21876976296448247,2.7522516750849384
sector_top4_score_invvol_40,50,trailing_1y,53,2025-08-08,2026-08-07,0.15923807469684892,1.4621933877786613,2.2852429551183544,-0.08652571298417822,3.3208122514495386
sector_top4_score_invvol_40,50,trailing_2y,105,2024-08-09,2026-08-07,0.16170036398872734,1.4105285944584316,2.2040287290118035,-0.08652571298417822,2.9674809540749663
sector_top4_score_invvol_40,50,trailing_3y,157,2023-08-11,2026-08-07,0.14920148314516135,1.3698087587810377,2.17559408613816,-0.08652571298417822,2.9185637317324344
sector_top4_score_invvol_40,50,post_2024,136,2024-01-05,2026-08-07,0.15696203075245307,1.4623598093649537,2.2866519877496163,-0.08652571298417822,2.8908930225893026
sector_top4_score_invvol_40,100,full,1127,2005-01-07,2026-08-07,0.05814275411836278,0.566216884671408,0.791118460327041,-0.21995247939912543,2.7522516750849384
sector_top4_score_invvol_40,100,trailing_1y,53,2025-08-08,2026-08-07,0.14018564470764527,1.3026921217472802,2.0016764801531144,-0.08747404164413908,3.3208122514495386
sector_top4_score_invvol_40,100,trailing_2y,105,2024-08-09,2026-08-07,0.14454627503244843,1.2685396968230391,1.9514155913493596,-0.08747404164413908,2.9674809540749663
sector_top4_score_invvol_40,100,trailing_3y,157,2023-08-11,2026-08-07,0.13253380668636194,1.2261466867161066,1.9122660666035927,-0.08747404164413908,2.9185637317324344
sector_top4_score_invvol_40,100,post_2024,136,2024-01-05,2026-08-07,0.1403216725616101,1.3142011914257599,2.0215873548859107,-0.08747404164413908,2.8908930225893026
three_way_1,50,full,1127,2005-01-07,2026-08-07,0.06884180637594906,0.7317328544962589,1.047472430187723,-0.18262775652882768,2.775014786047554
three_way_1,50,trailing_1y,53,2025-08-08,2026-08-07,0.1900538071595279,1.651370754907332,2.572662295630474,-0.08982812869776124,3.0868508710290867
three_way_1,50,trailing_2y,105,2024-08-09,2026-08-07,0.17430135187581763,1.5818077031031683,2.471088418710524,-0.08982812869776113,3.0557751620779596
three_way_1,50,trailing_3y,157,2023-08-11,2026-08-07,0.15895728251759822,1.5325899435254287,2.4452235680926666,-0.08982812869776124,2.9958956604071174
three_way_1,50,post_2024,136,2024-01-05,2026-08-07,0.166142696487807,1.6157762462644871,2.538861187248,-0.08982812869776113,3.034720469637684
three_way_1,100,full,1127,2005-01-07,2026-08-07,0.054127943901348896,0.5888213334248303,0.8315057106488207,-0.1842307004541216,2.775014786047554
three_way_1,100,trailing_1y,53,2025-08-08,2026-08-07,0.17190386392300794,1.5123268669611278,2.3207614792022038,-0.09072602207126845,3.0868508710290867
three_way_1,100,trailing_2y,105,2024-08-09,2026-08-07,0.1564795128487586,1.4292421122427446,2.1964204349045153,-0.09072602207126856,3.0557751620779596
three_way_1,100,trailing_3y,157,2023-08-11,2026-08-07,0.14173358656935675,1.377814403668207,2.1587655023623515,-0.09072602207126834,2.9958956604071174
three_way_1,100,post_2024,136,2024-01-05,2026-08-07,0.148572589574957,1.45398082050329,2.2459361957097066,-0.09072602207126856,3.034720469637684
three_way_2,50,full,1127,2005-01-07,2026-08-07,0.07162179366882948,0.7131057896366088,1.0144911406676307,-0.19902192356152015,2.7728910011524954
three_way_2,50,trailing_1y,53,2025-08-08,2026-08-07,0.1868350965420733,1.6136551044308471,2.519984157777023,-0.09073116309957008,3.0853178842938718
three_way_2,50,trailing_2y,105,2024-08-09,2026-08-07,0.1760957448142093,1.5461312763052797,2.4186071617156903,-0.09073116309957019,2.9536451645422055
three_way_2,50,trailing_3y,157,2023-08-11,2026-08-07,0.16056964025144405,1.4893050234039857,2.377518747822905,-0.09073116309957008,2.917615894052384
three_way_2,50,post_2024,136,2024-01-05,2026-08-07,0.16814249509720636,1.5777663213276905,2.4777373440566897,-0.09073116309957019,2.9461893626216344
three_way_2,100,full,1127,2005-01-07,2026-08-07,0.05688014306988176,0.5801550280270935,0.8152632236282557,-0.2003596194317998,2.7728910011524954
three_way_2,100,trailing_1y,53,2025-08-08,2026-08-07,0.1687321349742117,1.47467139934421,2.269297187133925,-0.0916024308525949,3.0853178842938718
three_way_2,100,trailing_2y,105,2024-08-09,2026-08-07,0.15882923668473503,1.4029633068885965,2.161122283431431,-0.09160243085259467,2.9536451645422055
three_way_2,100,trailing_3y,157,2023-08-11,2026-08-07,0.1437606589643443,1.3438311724779222,2.1081091750680216,-0.09160243085259479,2.917615894052384
three_way_2,100,post_2024,136,2024-01-05,2026-08-07,0.15104284350121144,1.4256131620545727,2.2026352087634575,-0.09160243085259479,2.9461893626216344
three_way_3,50,full,1127,2005-01-07,2026-08-07,0.07413217959522589,0.6893524645001818,0.9757305055552375,-0.21531398372389476,2.786456189273301
three_way_3,50,trailing_1y,53,2025-08-08,2026-08-07,0.18326924851344284,1.5613750041989485,2.4472465934691665,-0.09163656551233168,3.123332632816733
three_way_3,50,trailing_2y,105,2024-08-09,2026-08-07,0.1776099731563081,1.4967856494454062,2.3413647064449132,-0.09163656551233179,2.8714773571843364
three_way_3,50,trailing_3y,157,2023-08-11,2026-08-07,0.1618624684434189,1.4325972362726334,2.283825318229144,-0.09163656551233179,2.866411728858442
three_way_3,50,post_2024,136,2024-01-05,2026-08-07,0.16989328481356702,1.524858106022673,2.3908904227843055,-0.09163656551233168,2.8736205304750273
three_way_3,100,full,1127,2005-01-07,2026-08-07,0.059283526192991376,0.5656218525751753,0.7916954621204444,-0.21647036187843283,2.786456189273301
three_way_3,100,trailing_1y,53,2025-08-08,2026-08-07,0.16499066389186146,1.4221326417355757,2.1971871428050314,-0.09248171373098002,3.123332632816733
three_way_3,100,trailing_2y,105,2024-08-09,2026-08-07,0.16079140987023277,1.363268282386427,2.1027347084795234,-0.09248171373098002,2.8714773571843364
three_way_3,100,trailing_3y,157,2023-08-11,2026-08-07,0.1453210962221818,1.2962963293491705,2.0328407924222156,-0.09248171373098002,2.866411728858442
three_way_3,100,post_2024,136,2024-01-05,2026-08-07,0.1531791347193674,1.3828716851481424,2.1358217493316336,-0.09248171373098002,2.8736205304750273
leader_residual_10,50,full,1127,2005-01-07,2026-08-07,0.064087253148162,0.7038931041256264,1.007443183453512,-0.1659466129310826,3.2979593612269293
leader_residual_10,50,trailing_1y,53,2025-08-08,2026-08-07,0.19973482285725352,1.669887538262901,2.5797812568904694,-0.09445496111942508,3.7463515923105413
leader_residual_10,50,trailing_2y,105,2024-08-09,2026-08-07,0.17430798214436827,1.583696449068498,2.440873266900045,-0.0944549611194253,3.8325489019372947
leader_residual_10,50,trailing_3y,157,2023-08-11,2026-08-07,0.15652149973616725,1.5268988280281224,2.402418262371227,-0.0944549611194252,3.7842220752380356
leader_residual_10,50,post_2024,136,2024-01-05,2026-08-07,0.1663921370330652,1.6303001446219463,2.5384951194608294,-0.09445496111942508,3.8492181570297235
leader_residual_10,100,full,1127,2005-01-07,2026-08-07,0.04670888626035863,0.5294971523209586,0.7455703692632095,-0.16777534906893543,3.2979593612269293
leader_residual_10,100,trailing_1y,53,2025-08-08,2026-08-07,0.17758600501969846,1.5087852956352805,2.292772458883992,-0.09533645980243943,3.7463515923105413
leader_residual_10,100,trailing_2y,105,2024-08-09,2026-08-07,0.15204197680688947,1.3970947291055673,2.1129326097947176,-0.09533645980243954,3.8325489019372947
leader_residual_10,100,trailing_3y,157,2023-08-11,2026-08-07,0.1348823547649287,1.3329623875853678,2.0536742861364385,-0.09533645980243954,3.7842220752380356
leader_residual_10,100,post_2024,136,2024-01-05,2026-08-07,0.1441840415183997,1.4284646757527544,2.1797783814885494,-0.09533645980243965,3.8492181570297235
leader_residual_20,50,full,1127,2005-01-07,2026-08-07,0.062458910697376524,0.6591044372946548,0.9376553044723653,-0.1825799450749651,3.7909300708758926
leader_residual_20,50,trailing_1y,53,2025-08-08,2026-08-07,0.20560012703587827,1.6378048696019953,2.504671806237929,-0.09988416719845095,4.485776811017657
leader_residual_20,50,trailing_2y,105,2024-08-09,2026-08-07,0.17582097753397607,1.5485335313923179,2.360119298564511,-0.09988416719845084,4.558323985559113
leader_residual_20,50,trailing_3y,157,2023-08-11,2026-08-07,0.1553532384746874,1.477665697356491,2.2971343420227748,-0.09988416719845106,4.56027172300816
leader_residual_20,50,post_2024,136,2024-01-05,2026-08-07,0.16832294200918985,1.6044008445978521,2.473248617838721,-0.09988416719845106,4.63343349846308
leader_residual_20,100,full,1127,2005-01-07,2026-08-07,0.042543679187128314,0.4687356594295832,0.6553221901058326,-0.19139866029879105,3.7909300708758926
leader_residual_20,100,trailing_1y,53,2025-08-08,2026-08-07,0.17900923056526552,1.4543124304619623,2.1855850074586307,-0.10076817723702725,4.485776811017657
leader_residual_20,100,trailing_2y,105,2024-08-09,2026-08-07,0.14938051269406882,1.3368542886725931,1.9958436720555757,-0.10076817723702713,4.558323985559113
