date,factor,ticker,characteristic_loading_score,portfolio_weight
2010-01-01,ipca_style_f1,XLI,-0.0844193673514407,-0.006514579860511098
2010-01-01,ipca_style_f1,XLK,-0.8935680385066049,-0.06895598166967533
2010-01-01,ipca_style_f1,XLP,-0.16858978158024934,-0.013009948193504362
2010-01-01,ipca_style_f1,XLU,-0.012965584777663958,-0.0010005445447214356
2010-01-01,ipca_style_f1,XLV,-0.4639409129040442,-0.03580197557142958
2010-01-01,ipca_style_f1,XLY,-0.6611917534613111,-0.05102367639292153
2010-01-01,ipca_style_f2,BIL,-0.7648163306429165,-0.04970127806563326
2010-01-01,ipca_style_f2,DBA,-0.07310837983090591,-0.004750918317668956
2010-01-01,ipca_style_f2,EEM,0.7987078015050534,0.0519037015101698
2010-01-01,ipca_style_f2,EFA,0.21297830394527684,0.01384030842729652
2010-01-01,ipca_style_f2,EWJ,-0.25427400002289396,-0.01652389243490029
2010-01-01,ipca_style_f2,GLD,-0.10370424695287309,-0.006739178294034485
2010-01-01,ipca_style_f2,HYG,-0.24262770235699851,-0.015767062519616938
2010-01-01,ipca_style_f2,IAU,-0.07998704320697259,-0.005197925458437497
2010-01-01,ipca_style_f2,IEF,-0.8368794670227032,-0.05438427166290995
2010-01-01,ipca_style_f2,IWM,0.4698533716418948,0.030533230186676082
2010-01-01,ipca_style_f2,LQD,-0.6361303166389665,-0.04133866980412838
2010-01-01,ipca_style_f2,MBB,-0.8368920279068268,-0.054385087926854064
2010-01-01,ipca_style_f2,PDBC,-0.3724844528897051,0.0
2010-01-01,ipca_style_f2,QQQ,0.35337463552435955,0.02296390691183872
2010-01-01,ipca_style_f2,SHY,-0.8864644914678335,-0.057606534301793445
2010-01-01,ipca_style_f2,SLV,0.7898625835000498,0.05132889861697284
2010-01-01,ipca_style_f2,SPY,0.09198519043168181,0.005977620174143162
2010-01-01,ipca_style_f2,TIP,-0.5901478496679449,-0.0383505178969255
2010-01-01,ipca_style_f2,TLT,-0.661489431633075,-0.042986621574144936
2010-01-01,ipca_style_f2,USO,0.7672491517564979,0.04985937395585621
2010-01-01,ipca_style_f2,UUP,-0.532478762935853,-0.03460291575949019
2010-01-01,ipca_style_f2,VEA,0.2592160747131116,0.016845051147859724
2010-01-01,ipca_style_f2,VNQ,0.6810089279914496,0.04425508810308682
2010-01-01,ipca_style_f2,VTV,0.11031534133827108,0.00716879757281035
2010-01-01,ipca_style_f2,VUG,0.13481855361401907,0.0087611288529158
2010-01-01,ipca_style_f2,VWO,0.5930951180965518,0.03854204493660197
2010-01-01,ipca_style_f2,XLB,0.7344704620117417,0.047729264139474856
2010-01-01,ipca_style_f2,XLE,0.3598211062489073,0.023382828188994738
2010-01-01,ipca_style_f2,XLF,0.4991580063576444,0.03243757995048793
2010-01-01,ipca_style_f2,XLI,0.4576479746685461,0.02974006743037889
2010-01-01,ipca_style_f2,XLK,0.181756255433387,0.011811356308081597
2010-01-01,ipca_style_f2,XLP,-0.42622549345356864,-0.027698090273503968
2010-01-01,ipca_style_f2,XLU,-0.3299914618633405,-0.021444360885400766
2010-01-01,ipca_style_f2,XLV,-0.2261544815453854,-0.014696556967641715
2010-01-01,ipca_style_f2,XLY,0.4115724998072661,0.02674587144326973
2010-01-01,ipca_style_f3,BIL,-0.11091184169889022,-0.012979169808555365
2010-01-01,ipca_style_f3,DBA,0.39799951549812695,0.04657485815984463
2010-01-01,ipca_style_f3,EEM,-0.6691536195105673,-0.07830596194783052
2010-01-01,ipca_style_f3,EFA,-0.30061001079103433,-0.03517810466803866
2010-01-01,ipca_style_f3,EWJ,0.1371101096004517,0.016044953971688543
2010-01-01,ipca_style_f3,GLD,-0.3207895443805169,-0.03753956210219072
2010-01-01,ipca_style_f3,HYG,0.529812400038037,0.06199991814616809
2010-01-01,ipca_style_f3,IAU,-0.25076909743439224,-0.029345601411753578
2010-01-01,ipca_style_f3,IEF,0.02211932330513043,0.002588456280502793
2010-01-01,ipca_style_f3,IWM,0.3371515377923877,0.039454281825948234
2010-01-01,ipca_style_f3,LQD,0.09678961867716761,0.011326553389374024
2010-01-01,ipca_style_f3,MBB,-0.12066601904631852,-0.01412062704338102
2010-01-01,ipca_style_f3,PDBC,-0.020723953568527777,0.0
2010-01-01,ipca_style_f3,QQQ,-0.23413495882730428,-0.027399034604337548
2010-01-01,ipca_style_f3,SHY,-0.04844593758480445,-0.005669259844723534
2010-01-01,ipca_style_f3,SLV,-0.5048338584293249,-0.059076869280117364
2010-01-01,ipca_style_f3,SPY,0.03824784299122552,0.004475854348734049
2010-01-01,ipca_style_f3,TIP,-0.007481107082267693,-0.0008754570989845003
2010-01-01,ipca_style_f3,TLT,0.035731741352069704,0.004181414098441869
2010-01-01,ipca_style_f3,USO,0.23739032930181825,0.027779985867352208
2010-01-01,ipca_style_f3,UUP,0.22338877868619988,0.02614149082264309
2010-01-01,ipca_style_f3,VEA,-0.3143954803518346,-0.036791313389304435
2010-01-01,ipca_style_f3,VNQ,0.5025845998759028,0.05881365564791145
2010-01-01,ipca_style_f3,VTV,0.18563478537586697,0.021723427948381238
2010-01-01,ipca_style_f3,VUG,-0.0977420671534312,-0.0114380111951229
2010-01-01,ipca_style_f3,VWO,-0.5900161670910563,-0.06904510740393215
2010-01-01,ipca_style_f3,XLB,-0.28691431801568695,-0.033575401841593605
2010-01-01,ipca_style_f3,XLE,0.17775114286827762,0.020800865188187065
2010-01-01,ipca_style_f3,XLF,-0.23708753758906825,-0.027744552454686724
2010-01-01,ipca_style_f3,XLI,0.16822608682518647,0.019686220278088855
2010-01-01,ipca_style_f3,XLK,-0.018591471355820767,-0.0021756185815865435
2010-01-01,ipca_style_f3,XLP,-0.16078901886797525,-0.018815916743174458
2010-01-01,ipca_style_f3,XLU,0.7522791772890235,0.0880335141488527
2010-01-01,ipca_style_f3,XLV,0.3623333046991312,0.042401112603940395
2010-01-01,ipca_style_f3,XLY,0.06749022334801191,0.00789786785462728
2010-01-08,ipca_style_f1,BIL,0.4096149773439499,0.030992882187800993
2010-01-08,ipca_style_f1,DBA,0.44235217261006365,0.03346989131139496
2010-01-08,ipca_style_f1,EEM,-0.5387759760896533,-0.040765648904831836
2010-01-08,ipca_style_f1,EFA,0.09410840355633034,0.007120566448072674
2010-01-08,ipca_style_f1,EWJ,0.6106072458306352,0.04620065056155358
2010-01-08,ipca_style_f1,GLD,-0.3129556990583354,-0.023679307758249758
2010-01-08,ipca_style_f1,HYG,-0.35194603388292045,-0.0266294509915783
2010-01-08,ipca_style_f1,IAU,-0.21948879919083852,-0.016607279692196157
2010-01-08,ipca_style_f1,IEF,0.8472716679701137,0.0641074971348267
2010-01-08,ipca_style_f1,IWM,0.008386390083016972,0.0006345432032521519
2010-01-08,ipca_style_f1,LQD,0.21910825690835878,0.01657848655039053
2010-01-08,ipca_style_f1,MBB,0.21495740147566342,0.016264418509621365
2010-01-08,ipca_style_f1,PDBC,0.12018027944950385,0.0
2010-01-08,ipca_style_f1,QQQ,-0.8527971003921262,-0.06452557041232869
2010-01-08,ipca_style_f1,SHY,0.2967443473177211,0.022452700963108155
2010-01-08,ipca_style_f1,SLV,0.015369110840722428,0.0011628799432736386
2010-01-08,ipca_style_f1,SPY,-0.23297391405160212,-0.017627610000620568
2010-01-08,ipca_style_f1,TIP,0.138168695219057,0.01045432010502549
2010-01-08,ipca_style_f1,TLT,1.318345946577055,0.0997506020653108
2010-01-08,ipca_style_f1,USO,0.4741057221868184,0.03587247440896194
2010-01-08,ipca_style_f1,UUP,0.7264448063331914,0.05496531998076622
2010-01-08,ipca_style_f1,VEA,0.08808921909221043,0.006665134187824864
2010-01-08,ipca_style_f1,VNQ,-0.4768597631566509,-0.03608085464903975
2010-01-08,ipca_style_f1,VTV,0.00571468788877916,0.00043239299897050433
2010-01-08,ipca_style_f1,VUG,-0.6377423030434568,-0.04825378259498029
2010-01-08,ipca_style_f1,VWO,-0.4985201076082779,-0.03771975102946376
2010-01-08,ipca_style_f1,XLB,-0.3824852513497956,-0.028940153532769148
2010-01-08,ipca_style_f1,XLE,0.0824746617296442,0.006240317409876459
2010-01-08,ipca_style_f1,XLF,0.49847038962432355,0.03771598919529133
2010-01-08,ipca_style_f1,XLI,-0.06887580106896159,-0.005211380701854293
2010-01-08,ipca_style_f1,XLK,-0.9729003333342425,-0.07361299532312099
2010-01-08,ipca_style_f1,XLP,-0.13625412067325246,-0.010309456790400993
2010-01-08,ipca_style_f1,XLU,0.04815320065154328,0.003643437269886894
2010-01-08,ipca_style_f1,XLV,-0.33842322472666897,-0.025606268602727574
2010-01-08,ipca_style_f1,XLY,-0.656935215785349,-0.049705984580628686
2010-01-08,ipca_style_f2,BIL,-0.7900809069922924,-0.04883143010731758
2010-01-08,ipca_style_f2,DBA,0.056875274599152655,0.003515210875042841
2010-01-08,ipca_style_f2,EEM,0.7727207194958001,0.04775847317989095
2010-01-08,ipca_style_f2,EFA,0.23165510898088804,0.014317584646193236
2010-01-08,ipca_style_f2,EWJ,-0.3481286024181415,-0.021516299618040843
2010-01-08,ipca_style_f2,GLD,-0.1038343180761127,-0.006417543065528279
2010-01-08,ipca_style_f2,HYG,-0.2976512391791858,-0.018396515538726555
2010-01-08,ipca_style_f2,IAU,-0.09099118186254107,-0.00562376523490175
2010-01-08,ipca_style_f2,IEF,-0.9062240293123669,-0.056009726291702755
2010-01-08,ipca_style_f2,IWM,0.4635444619832354,0.028649646886340096
2010-01-08,ipca_style_f2,LQD,-0.6590425332990386,-0.04073252386904658
2010-01-08,ipca_style_f2,MBB,-0.9229988946151164,-0.05704650702560153
2010-01-08,ipca_style_f2,PDBC,-0.369132416521764,0.0
2010-01-08,ipca_style_f2,QQQ,0.36595354274943837,0.022617980876569625
2010-01-08,ipca_style_f2,SHY,-0.9752604646119674,-0.060276565086762615
2010-01-08,ipca_style_f2,SLV,0.7780213633633744,0.04808608269209722
2010-01-08,ipca_style_f2,SPY,0.10434508254699895,0.006449111173731692
2010-01-08,ipca_style_f2,TIP,-0.6281978596757598,-0.0388261500902497
2010-01-08,ipca_style_f2,TLT,-0.6618716331886128,-0.04090737810524154
2010-01-08,ipca_style_f2,USO,0.854968094040925,0.05284182209525693
2010-01-08,ipca_style_f2,UUP,-0.5251474538953225,-0.032457057200061395
2010-01-08,ipca_style_f2,VEA,0.2520794693530276,0.015579924638429664
2010-01-08,ipca_style_f2,VNQ,0.671455164628847,0.041499694083976676
2010-01-08,ipca_style_f2,VTV,0.15133324056573802,0.009353242806146946
2010-01-08,ipca_style_f2,VUG,0.15338729375418575,0.009480194810455256
2010-01-08,ipca_style_f2,VWO,0.5956827083745997,0.03681653142444014
2010-01-08,ipca_style_f2,XLB,0.7878162567655657,0.04869146202520696
2010-01-08,ipca_style_f2,XLE,0.40602040545830936,0.02509433765050545
2010-01-08,ipca_style_f2,XLF,0.5469548299941849,0.033804875318903714
2010-01-08,ipca_style_f2,XLI,0.46733179609594133,0.028883725370430668
2010-01-08,ipca_style_f2,XLK,0.20722969348775697,0.01280795701320114
2010-01-08,ipca_style_f2,XLP,-0.4648345984184577,-0.02872938455194866
2010-01-08,ipca_style_f2,XLU,-0.3033648050360499,-0.01874964594516193
2010-01-08,ipca_style_f2,XLV,-0.20262931443101834,-0.012523627792752718
2010-01-08,ipca_style_f2,XLY,0.4321294485628676,0.026708022910136228
2010-01-08,ipca_style_f3,BIL,0.05030742097627458,0.006342119314769655
2010-01-08,ipca_style_f3,DBA,0.30932275408342835,0.03899547571908803
2010-01-08,ipca_style_f3,EEM,-0.36630633078720964,-0.046179239772668655
2010-01-08,ipca_style_f3,EFA,-0.14876787974872752,-0.018754760734339744
2010-01-08,ipca_style_f3,EWJ,0.13206919308012852,0.016649602863055626
2010-01-08,ipca_style_f3,GLD,-0.5081588062738382,-0.0640621943581545
2010-01-08,ipca_style_f3,HYG,0.6096301291423947,0.07685440720014057
2010-01-08,ipca_style_f3,IAU,-0.5579571066746649,-0.07034013023095011
2010-01-08,ipca_style_f3,IEF,-0.15122927718923132,-0.019065062394528324
2010-01-08,ipca_style_f3,IWM,0.4113921737256689,0.05186308898961669
2010-01-08,ipca_style_f3,LQD,-0.09492241844633725,-0.011966610328068212
2010-01-08,ipca_style_f3,MBB,-0.08859903048323974,-0.01116943805890228
2010-01-08,ipca_style_f3,PDBC,-0.021330010405979292,0.0
2010-01-08,ipca_style_f3,QQQ,-0.1525823065031891,-0.019235635108831212
2010-01-08,ipca_style_f3,SHY,-0.03695240504868752,-0.004658488891668635
2010-01-08,ipca_style_f3,SLV,-0.6626544751406728,-0.08353904184017319
2010-01-08,ipca_style_f3,SPY,0.06164329619549898,0.007771202177347073
2010-01-08,ipca_style_f3,TIP,-0.2868087422218333,-0.03615719566597788
2010-01-08,ipca_style_f3,TLT,-0.17957746589798998,-0.022638841206074692
2010-01-08,ipca_style_f3,USO,0.45777792158287767,0.05771081367329663
2010-01-08,ipca_style_f3,UUP,0.14808531556365453,0.01866871172968568
2010-01-08,ipca_style_f3,VEA,-0.12344192283040674,-0.015561986439420984
2010-01-08,ipca_style_f3,VNQ,0.523806385192868,0.06603484194306176
2010-01-08,ipca_style_f3,VTV,0.1696364750512599,0.02138560761084172
2010-01-08,ipca_style_f3,VUG,-0.06749469518210978,-0.008508872083918302
2010-01-08,ipca_style_f3,VWO,-0.27112652261592707,-0.03418018102418213
2010-01-08,ipca_style_f3,XLB,0.0718494736211405,0.00905786712110664
2010-01-08,ipca_style_f3,XLE,0.15346242621652365,0.01934658939996613
2010-01-08,ipca_style_f3,XLF,-0.1544670420485379,-0.019473238577135156
2010-01-08,ipca_style_f3,XLI,0.12849897500914392,0.01619951521104481
2010-01-08,ipca_style_f3,XLK,0.049187800012896035,0.006200971754444253
2010-01-08,ipca_style_f3,XLP,-0.11032496784791426,-0.013908367710194885
2010-01-08,ipca_style_f3,XLU,0.6166383359906401,0.07773791271784779
2010-01-08,ipca_style_f3,XLV,0.07390685339039682,0.009317235375714055
2010-01-08,ipca_style_f3,XLY,-0.0036865458185570276,-0.0004647527737842154
2010-01-15,ipca_style_f1,BIL,0.427152759797868,0.033539360264213156
2010-01-15,ipca_style_f1,DBA,0.3104104820740125,0.024372940942708497
2010-01-15,ipca_style_f1,EEM,-0.5559302415942575,-0.04365076480700739
2010-01-15,ipca_style_f1,EFA,0.04010958487484891,0.003149341275009379
2010-01-15,ipca_style_f1,EWJ,0.6585029030524221,0.05170460823185731
2010-01-15,ipca_style_f1,GLD,-0.34004277344959105,-0.026699621674842737
2010-01-15,ipca_style_f1,HYG,-0.3441242741962658,-0.02702009466915549
2010-01-15,ipca_style_f1,IAU,-0.2759362083425514,-0.021666075401037366
2010-01-15,ipca_style_f1,IEF,0.878450206595798,0.06897452322942008
2010-01-15,ipca_style_f1,IWM,0.007633644370106753,0.0005993817031149397
2010-01-15,ipca_style_f1,LQD,0.18808041021264701,0.01476777684814211
2010-01-15,ipca_style_f1,MBB,0.29499628025251473,0.023162642153298486
2010-01-15,ipca_style_f1,PDBC,0.11745496086504922,0.0
2010-01-15,ipca_style_f1,QQQ,-0.822957791957057,-0.06461734644943029
2010-01-15,ipca_style_f1,SHY,0.3554478314321772,0.02790920250445869
2010-01-15,ipca_style_f1,SLV,-0.05988951950253869,-0.0047024305112690285
2010-01-15,ipca_style_f1,SPY,-0.22776270382357106,-0.01788356788776191
2010-01-15,ipca_style_f1,TIP,0.03128143641406892,0.0024561689967074166
2010-01-15,ipca_style_f1,TLT,1.2919469678771864,0.10144163605169115
2010-01-15,ipca_style_f1,USO,0.2570327882768098,0.020181808704245612
2010-01-15,ipca_style_f1,UUP,0.7897766470625948,0.06201201534230822
2010-01-15,ipca_style_f1,VEA,-0.006508589959234257,-0.0005110442071311831
2010-01-15,ipca_style_f1,VNQ,-0.3161777602439893,-0.024825778518610654
2010-01-15,ipca_style_f1,VTV,0.03210293466300167,0.002520671742143063
2010-01-15,ipca_style_f1,VUG,-0.5833602740312754,-0.04580452764445117
2010-01-15,ipca_style_f1,VWO,-0.6311834726600183,-0.049559529692326125
2010-01-15,ipca_style_f1,XLB,-0.39044153621237804,-0.030656852951942776
2010-01-15,ipca_style_f1,XLE,0.08681248694567975,0.006816379406002815
2010-01-15,ipca_style_f1,XLF,0.43268630910214084,0.033973845818616726
2010-01-15,ipca_style_f1,XLI,-0.09518326321765214,-0.007473639542188432
2010-01-15,ipca_style_f1,XLK,-0.8710209079862573,-0.06839118643278154
2010-01-15,ipca_style_f1,XLP,-0.010251090452843082,-0.0008048994368235758
2010-01-15,ipca_style_f1,XLU,0.21830890713527668,0.01714127069847681
2010-01-15,ipca_style_f1,XLV,-0.35098780295958176,-0.02755900811076728
2010-01-15,ipca_style_f1,XLY,-0.5533740687349628,-0.043450058150058576
2010-01-15,ipca_style_f2,BIL,-0.8414429545970821,-0.049894962512211934
2010-01-15,ipca_style_f2,DBA,0.10641939516254154,0.006310340710797
2010-01-15,ipca_style_f2,EEM,0.8281690147871512,0.04910785897110142
2010-01-15,ipca_style_f2,EFA,0.22234303813748196,0.013184253896371553
2010-01-15,ipca_style_f2,EWJ,-0.23635218472741115,-0.014014952923695754
2010-01-15,ipca_style_f2,GLD,-0.12109122662349235,-0.007180334899624891
2010-01-15,ipca_style_f2,HYG,-0.2548495722085883,-0.01511179074247472
2010-01-15,ipca_style_f2,IAU,-0.1200028243992016,-0.007115796016884825
2010-01-15,ipca_style_f2,IEF,-0.9341233720006721,-0.055390624371051286
2010-01-15,ipca_style_f2,IWM,0.5243627527095645,0.031093088065336453
2010-01-15,ipca_style_f2,LQD,-0.6650110001141996,-0.0394330937583224
2010-01-15,ipca_style_f2,MBB,-0.9507123237385351,-0.05637429785783437
2010-01-15,ipca_style_f2,PDBC,-0.37005085161621765,0.0
2010-01-15,ipca_style_f2,QQQ,0.3397896866983071,0.02014847659870948
2010-01-15,ipca_style_f2,SHY,-0.9972337843339307,-0.059132876463477445
2010-01-15,ipca_style_f2,SLV,0.919682553990343,0.05453432856474073
2010-01-15,ipca_style_f2,SPY,0.10530659098831158,0.006244354867962028
2010-01-15,ipca_style_f2,TIP,-0.6461529096619912,-0.038314867369921075
2010-01-15,ipca_style_f2,TLT,-0.7380829294582715,-0.04376603297351053
2010-01-15,ipca_style_f2,USO,0.6812356362736874,0.04039516445905048
2010-01-15,ipca_style_f2,UUP,-0.5454106716673262,-0.03234116450548024
2010-01-15,ipca_style_f2,VEA,0.28891315376508375,0.01713165568460482
2010-01-15,ipca_style_f2,VNQ,0.6335700569893516,0.037568743156784525
2010-01-15,ipca_style_f2,VTV,0.13875906030896842,0.008227982746211164
2010-01-15,ipca_style_f2,VUG,0.1504306252345407,0.008920070416847293
2010-01-15,ipca_style_f2,VWO,0.7125887918430449,0.04225430953029506
2010-01-15,ipca_style_f2,XLB,0.8661529483320938,0.05136018865065618
2010-01-15,ipca_style_f2,XLE,0.3964795675183852,0.023510011047225936
2010-01-15,ipca_style_f2,XLF,0.61196955814017,0.03628790043959632
2010-01-15,ipca_style_f2,XLI,0.5885752484877894,0.03490069029453838
2010-01-15,ipca_style_f2,XLK,0.14889292776934787,0.008828889717119813
2010-01-15,ipca_style_f2,XLP,-0.5642299227871266,-0.03345708784169733
2010-01-15,ipca_style_f2,XLU,-0.4166407615251228,-0.024705507442640277
2010-01-15,ipca_style_f2,XLV,-0.19083123958328554,-0.011315701787207031
2010-01-15,ipca_style_f2,XLY,0.37847845362558,0.022442600716017384
2010-01-15,ipca_style_f3,BIL,-0.041139443268501275,-0.005753412244759934
2010-01-15,ipca_style_f3,DBA,0.5180932758778063,0.07245611414594501
2010-01-15,ipca_style_f3,EEM,-0.32368427596571114,-0.04526772675611903
2010-01-15,ipca_style_f3,EFA,-0.1117332576284726,-0.015626062034698743
2010-01-15,ipca_style_f3,EWJ,-0.17112177301396608,-0.02393163412003192
2010-01-15,ipca_style_f3,GLD,-0.36983742718307777,-0.05172231350429618
2010-01-15,ipca_style_f3,HYG,0.4589220966795027,0.06418093684919579
2010-01-15,ipca_style_f3,IAU,-0.3100455984198447,-0.04336033744405217
2010-01-15,ipca_style_f3,IEF,-0.1447778506883329,-0.020247397454647792
2010-01-15,ipca_style_f3,IWM,0.07642442697199836,0.01068806962383269
2010-01-15,ipca_style_f3,LQD,0.058175356852287745,0.008135910062582248
2010-01-15,ipca_style_f3,MBB,-0.11605929002258603,-0.016231064090392024
2010-01-15,ipca_style_f3,PDBC,-0.020289979317224323,0.0
2010-01-15,ipca_style_f3,QQQ,-0.146465807072803,-0.020483460662106573
2010-01-15,ipca_style_f3,SHY,-0.10838660932405242,-0.015158028298610278
2010-01-15,ipca_style_f3,SLV,-0.7314668729935582,-0.10229672862247054
2010-01-15,ipca_style_f3,SPY,0.11521070533540582,0.01611238826150261
2010-01-15,ipca_style_f3,TIP,-0.10116149473567429,-0.014147585292095505
2010-01-15,ipca_style_f3,TLT,0.07495215073074903,0.010482169604749092
2010-01-15,ipca_style_f3,USO,0.7685378260941655,0.10748115647439674
2010-01-15,ipca_style_f3,UUP,0.12076557908739836,0.016889245606270798
2010-01-15,ipca_style_f3,VEA,-0.12001228934251283,-0.016783896916601124
2010-01-15,ipca_style_f3,VNQ,0.10338279333461187,0.014458237200410966
2010-01-15,ipca_style_f3,VTV,0.22219536819901875,0.03107435226533508
2010-01-15,ipca_style_f3,VUG,-0.13672488864766552,-0.019121178752343742
2010-01-15,ipca_style_f3,VWO,-0.3330811829683062,-0.04658189815748545
2010-01-15,ipca_style_f3,XLB,-0.004088099264524747,-0.0005717267541225922
2010-01-15,ipca_style_f3,XLE,0.4087988808675176,0.05717113067079717
2010-01-15,ipca_style_f3,XLF,-0.09991452265253369,-0.013973194394163543
2010-01-15,ipca_style_f3,XLI,0.09885869657261899,0.013825535548688374
2010-01-15,ipca_style_f3,XLK,-0.05895217426731381,-0.008244549131866293
2010-01-15,ipca_style_f3,XLP,-0.06254834596043704,-0.00874747908447739
2010-01-15,ipca_style_f3,XLU,0.3646209791526964,0.05099278549935283
2010-01-15,ipca_style_f3,XLV,0.18564457991858463,0.02596267023610137
2010-01-15,ipca_style_f3,XLY,-0.08465855197500963,-0.011839624235498558
2010-01-22,ipca_style_f1,BIL,0.5377746341931511,0.041132371690870966
2010-01-22,ipca_style_f1,DBA,0.6207442266085018,0.04747840569336453
2010-01-22,ipca_style_f1,EEM,-0.4351372086089933,-0.03328201864315659
2010-01-22,ipca_style_f1,EFA,-0.009209488182157145,-0.0007043993280931056
2010-01-22,ipca_style_f1,EWJ,0.22306225904752763,0.017061198438848013
2010-01-22,ipca_style_f1,GLD,-0.336118906973144,-0.02570847885879091
2010-01-22,ipca_style_f1,HYG,-0.3866384437415187,-0.02957252939573212
2010-01-22,ipca_style_f1,IAU,-0.3236028764649824,-0.02475117446728055
2010-01-22,ipca_style_f1,IEF,0.7459488634252598,0.057054840377187305
2010-01-22,ipca_style_f1,IWM,0.03554742896474894,0.0027188899733558824
2010-01-22,ipca_style_f1,LQD,0.019647827800482284,0.0015027889093731405
2010-01-22,ipca_style_f1,MBB,0.2271884960702666,0.01737679888578723
2010-01-22,ipca_style_f1,PDBC,0.11943862152201175,0.0
2010-01-22,ipca_style_f1,QQQ,-0.7014037993175477,-0.05364775492284807
2010-01-22,ipca_style_f1,SHY,0.3541513536781799,0.02708771330609836
2010-01-22,ipca_style_f1,SLV,-0.3186385802319923,-0.02437147400382284
2010-01-22,ipca_style_f1,SPY,-0.1988232053292968,-0.015207243819978495
2010-01-22,ipca_style_f1,TIP,0.0010285425046963042,7.866937172762355e-05
2010-01-22,ipca_style_f1,TLT,1.208086359930752,0.09240201012064743
2010-01-22,ipca_style_f1,USO,0.8491946554844289,0.06495172510264058
2010-01-22,ipca_style_f1,UUP,0.8232149435099385,0.06296463403993215
2010-01-22,ipca_style_f1,VEA,-0.04913737443760264,-0.003758334106467073
2010-01-22,ipca_style_f1,VNQ,-0.4777997559197996,-0.03654511742411765
2010-01-22,ipca_style_f1,VTV,0.026432023019230935,0.002021686643885426
2010-01-22,ipca_style_f1,VUG,-0.5418843530903525,-0.04144670872812879
2010-01-22,ipca_style_f1,VWO,-0.5592665855066463,-0.04277621071484263
2010-01-22,ipca_style_f1,XLB,-0.32577887898983593,-0.024917608767006928
2010-01-22,ipca_style_f1,XLE,0.16260164486164091,0.012436792047714607
2010-01-22,ipca_style_f1,XLF,0.3355871055610547,0.025667803356532223
2010-01-22,ipca_style_f1,XLI,-0.26822432004295726,-0.02051547567893554
2010-01-22,ipca_style_f1,XLK,-0.6782635772506218,-0.051877845829805515
2010-01-22,ipca_style_f1,XLP,-0.014687795082604574,-0.001123414546250334
2010-01-22,ipca_style_f1,XLU,0.2983934677296662,0.022823001020119242
2010-01-22,ipca_style_f1,XLV,-0.5210256680685076,-0.03985130587580092
2010-01-22,ipca_style_f1,XLY,-0.4599986309388432,-0.03518357591085735
2010-01-22,ipca_style_f2,BIL,-0.808760473931611,-0.05268622001660467
2010-01-22,ipca_style_f2,DBA,0.050429214158018376,0.0032851811605947765
2010-01-22,ipca_style_f2,EEM,0.74320260227675,0.04841549146203338
2010-01-22,ipca_style_f2,EFA,0.18797586578310566,0.01224557596678237
2010-01-22,ipca_style_f2,EWJ,-0.06090370882633367,-0.003967535885442863
2010-01-22,ipca_style_f2,GLD,-0.12592935446892975,-0.008203592893017751
2010-01-22,ipca_style_f2,HYG,-0.313235568238032,-0.020405544777662633
2010-01-22,ipca_style_f2,IAU,-0.12764080246003345,-0.008315084154414249
