ensemble_name,coefficients,observations,years,total_return,annual_return,annual_volatility,sharpe_zero_rf,sortino_zero_target,max_drawdown,max_drawdown_duration_weeks,calmar,cvar_5_weekly,positive_week_share,worst_week,best_week,average_annual_turnover,total_cost,unpriced_exposure_events,fully_invested_pass,untouched_holdout
trend_v4,"{""trend_v4"": 1.0}",1126,21.653846153846153,6.732640542764974,0.09906662555414081,0.13814791356749975,0.7537866497668546,1.0868784491599002,-0.26249212214398965,123,0.37740799512374684,-0.04558092869113451,0.5710479573712256,-0.10315990044333487,0.10727205468812079,1.9280639431616342,0.04175,0,True,False
trend_plus_robust_defensive,"{""defensive"": 0.5, ""trend_v4"": 0.5}",1126,21.653846153846153,5.01078018551438,0.08635543035627169,0.10250908903912789,0.8602162382164152,1.229063323304612,-0.24292556610738392,109,0.35548102960105377,-0.03365303475248128,0.5737122557726465,-0.10803684685289174,0.10521449842640342,2.447602131438721,0.053,0,True,False
equal_robust_multi_family_research,"{""defensive"": 0.5, ""trend_v4"": 0.5}",1126,21.653846153846153,5.01078018551438,0.08635543035627169,0.10250908903912789,0.8602162382164152,1.229063323304612,-0.24292556610738392,109,0.35548102960105377,-0.03365303475248128,0.5737122557726465,-0.10803684685289174,0.10521449842640342,2.447602131438721,0.053,0,True,False
