candidate,additional_delay_weeks,holdout_cagr,holdout_sharpe,holdout_sortino,holdout_drawdown,holdout_turnover,full_cagr,full_sharpe,full_drawdown,holdout_cagr_advantage_over_breadth
ml::random_forest::confidence_70,4,0.30913082056708796,1.2681831844617117,2.039747882136823,-0.2402028441763594,1.7462031967606635,0.12854639845591231,0.7155928200883779,-0.507039807511918,0.027454480301293938
ml::random_forest::sign,1,0.28940859717404477,1.2134754338312892,1.9234202198210248,-0.2402028441763593,3.021496335094633,0.10225838479942806,0.5980713667745787,-0.507039807511918,0.007732256908250745
ml::random_forest::sign,2,0.3259782974504175,1.307965950987886,2.114234081198615,-0.2402028441763594,2.8299860113557216,0.10937700770798364,0.6291645227921623,-0.507039807511918,0.044301957184623486
ml::random_forest::sign,4,0.3308261257681899,1.3162847073435786,2.1393182247448843,-0.2402028441763594,2.8299860113557216,0.1192305300727372,0.672843112913659,-0.507039807511918,0.049149785502395904
regime::broad_risk_on::leadership_persistence__top1__score_invvol,1,0.33158879680539943,1.3314894136599502,2.2104637322532477,-0.22395632087084638,7.700636942675159,0.0937253508255782,0.555174290544843,-0.3968046918285174,0.04991245653960541
regime::broad_risk_on::leadership_persistence__top1__score_invvol,2,0.2721102913353384,1.1057153164350366,1.8095329806821614,-0.23708067396608967,7.700636942675159,0.08467824815730962,0.5063123210110599,-0.42440738975542425,-0.00956604893045565
regime::broad_risk_on::leadership_persistence__top1__score_invvol,4,0.2615762829033035,1.0373153565898383,1.6858653468322342,-0.28020067786634295,7.700636942675159,0.057359927052962334,0.37353654049505763,-0.4604281246229638,-0.020100057362490542
regime::high_dispersion::leadership_persistence__top1__score_invvol,1,0.18767403916337289,0.8087549479781091,1.2468148845185718,-0.3065693440341204,8.694267515923567,0.05625093004819792,0.36997492230426327,-0.5242999212226078,-0.09400230110242114
regime::high_dispersion::leadership_persistence__top1__score_invvol,2,0.13946122237587866,0.6325768185727462,0.9614364393491854,-0.3227612184604016,8.694267515923567,0.05869051372947243,0.37574877620293434,-0.5569616336771666,-0.14221511788991537
regime::high_dispersion::leadership_persistence__top1__score_invvol,4,0.2206315909177854,0.8742165082946454,1.397776709563193,-0.3258096040296794,8.694267515923567,0.053867893551013735,0.35291637150168936,-0.4721554582291755,-0.06104474934800863
regime::low_volatility_risk_on::leadership_persistence__top1__score_invvol,1,0.09990800542272638,0.5634879836599889,0.8286614574486387,-0.227724456647455,5.713375796178344,0.07061432330121531,0.4394615489226242,-0.4957039011726758,-0.18176833484306765
regime::low_volatility_risk_on::leadership_persistence__top1__score_invvol,2,0.10467737590208803,0.5691336429786054,0.8464955649984452,-0.22244296260825447,5.713375796178344,0.056364999002778804,0.36858528062413015,-0.5670198631959802,-0.176998964363706
regime::low_volatility_risk_on::leadership_persistence__top1__score_invvol,4,0.19377369539076605,0.9353029205506698,1.498292017822395,-0.20874009659116244,5.713375796178344,0.04354908820425374,0.3099793646991238,-0.46992545864806745,-0.08790264487502797
regime::tech_leadership::leadership_persistence__top1__score_invvol,1,0.2520680152710133,1.2350711493691222,2.0047111044399695,-0.11863770259146922,5.2165605095541405,0.08801787507395376,0.5208086408372433,-0.4564986966655883,-0.02960832499478072
regime::tech_leadership::leadership_persistence__top1__score_invvol,2,0.19472201947226897,1.0009418924265931,1.576891120819744,-0.11435902343424031,5.2165605095541405,0.07563667635629612,0.4577905846202417,-0.532655747823674,-0.08695432079352505
regime::tech_leadership::leadership_persistence__top1__score_invvol,4,0.23382991504627704,1.170093867890252,1.9429854279079088,-0.15377357811183678,5.2165605095541405,0.0715466369184401,0.43900270203158337,-0.4422521339871406,-0.047846425219516986
selector::equal_top3,1,0.18553748606914344,0.8904262738644452,1.3717302889483698,-0.20705123913590517,5.24416135881104,0.08667248524252535,0.5240798313617121,-0.507039807511918,-0.09613885419665058
selector::equal_top3,2,0.16026621050152579,0.7794587193141328,1.1941659931341095,-0.22236675138143835,5.106157112526538,0.08339405541173228,0.5081507548732215,-0.507039807511918,-0.12141012976426824
selector::equal_top3,4,0.1632459458377813,0.8014164135306776,1.1889350503937368,-0.22918479328264607,5.106157112526538,0.08896572632422317,0.5335695619416785,-0.507039807511918,-0.11843039442801273
selector::top1,1,0.1108597740698325,0.5501650068655837,0.7837067509253424,-0.3089020260892432,4.719745222929936,0.0807955116797261,0.48682929833789,-0.507039807511918,-0.17081656619596153
selector::top1,2,0.07773820042786284,0.42722096652488484,0.6036882885767414,-0.30890202608924267,4.6369426751592355,0.07450476211683088,0.45826838362024164,-0.507039807511918,-0.2039381398379312
selector::top1,4,0.053640185736878454,0.3419983578506718,0.47901214392413993,-0.32980553230269083,4.6369426751592355,0.0743698249386715,0.4601543479571066,-0.507039807511918,-0.22803615452891557
standalone::leadership_persistence__top1__equal,1,0.24308221592550927,1.0215335032488442,1.632802051485628,-0.3065693440341204,7.949044585987261,0.04500822917276248,0.3128611285417001,-0.5017614813383913,-0.03859412434028475
standalone::leadership_persistence__top1__equal,2,0.17027529274847408,0.7541569505063906,1.1766718126842302,-0.32276121846040173,7.949044585987261,0.02527146889598364,0.22500889766673346,-0.5630491235467658,-0.11140104751731994
standalone::leadership_persistence__top1__equal,4,0.24715208842161274,0.9938008747835484,1.6116699314689784,-0.3258096040296796,7.949044585987261,0.014396557335913052,0.177070109272042,-0.5419371453241648,-0.034524251844181286
xlk_blend::downside_efficiency_52__top2__score_invvol::25,1,0.29723875351252693,1.4305021613716717,2.3233644118896697,-0.18673471761614724,1.0825911603943759,0.13481536787030635,0.8293291402760974,-0.423714053701598,0.015562413246732909
xlk_blend::downside_efficiency_52__top2__score_invvol::25,2,0.2955401723279758,1.4200960188679483,2.308864678792949,-0.19072821550635122,1.111887369999556,0.13790920323333222,0.8412532892551738,-0.4407566412239802,0.01386383206218178
xlk_blend::downside_efficiency_52__top2__score_invvol::25,4,0.2836605852528655,1.366081734881999,2.221222226151906,-0.18516004235282957,1.1118873699995557,0.13698709470868886,0.8347772677733841,-0.41787501987315245,0.001984244987071504
xlk_blend::drawdown_recovery__top3__equal::25,1,0.2548665729279551,1.2381440037554126,1.954577879189538,-0.22071394628458418,1.7112526539278132,0.13040446584607346,0.7849215064015268,-0.405534262877579,-0.026809767337838908
xlk_blend::drawdown_recovery__top3__equal::25,2,0.23981383094668995,1.1664684550168487,1.8387042823889796,-0.22131823820978236,1.6560509554140128,0.12938926096554515,0.7741069080669365,-0.4354583987417162,-0.04186250931910407
xlk_blend::drawdown_recovery__top3__equal::25,4,0.25376026946587893,1.2275551151140052,1.9752825210419473,-0.21240160097108096,1.6560509554140128,0.13795506247807676,0.8179195920097048,-0.4118237755371572,-0.027916070799915094
xlk_blend::gain_to_pain_26__top3__score_invvol::25,1,0.2487063607096467,1.2564710753911479,2.0042618677158055,-0.18696393785845467,1.5623022867879055,0.12175290688740459,0.7598173639080575,-0.45746016276630896,-0.03296997955614733
xlk_blend::gain_to_pain_26__top3__score_invvol::25,2,0.2548014825935885,1.2696112445959475,2.0317627078521188,-0.19070429661461397,1.5156027603306788,0.11904042764828682,0.7397022592961665,-0.49163159460660644,-0.026874857672205543
xlk_blend::gain_to_pain_26__top3__score_invvol::25,4,0.24846151254821036,1.2550399867989668,2.0258311951772368,-0.18987859569275045,1.5156027603306788,0.12372447194385305,0.7598727940468842,-0.48414754052594067,-0.03321482771758366
xlk_blend::gain_to_pain_52__top3__equal::25,1,0.28226753340833355,1.3298438108852548,2.1466088180950385,-0.18816609132021966,0.8832271762208069,0.13439519826542834,0.8122264598854183,-0.41437125500322813,0.0005911931425395256
xlk_blend::gain_to_pain_52__top3__equal::25,2,0.2902610633762477,1.3475031924571867,2.188621815306191,-0.19130902640166436,0.910828025477707,0.14060166246550532,0.8400276276614723,-0.42386724074006665,0.008584723110453663
xlk_blend::gain_to_pain_52__top3__equal::25,4,0.295921276435015,1.3744320019260574,2.2457945643960673,-0.18896012684890184,0.910828025477707,0.1336236072334287,0.8056565741843903,-0.47169425986218694,0.014244936169220956
xlk_blend::high_proximity_strength__top1__equal::25,1,0.2526252742634194,1.1896416915702892,1.865872640597303,-0.2061033429375253,2.235668789808917,0.13231565496663777,0.7908165611025454,-0.4028214630295641,-0.029051066002374615
xlk_blend::high_proximity_strength__top1__equal::25,2,0.24544206332950624,1.1587377758968673,1.8165800079492076,-0.20710810860179762,2.1528662420382165,0.13095260622745508,0.7796733519043582,-0.4492071489652699,-0.03623427693628778
xlk_blend::high_proximity_strength__top1__equal::25,4,0.2580078083230035,1.1943403113779365,1.9140075164346864,-0.20044438457010294,2.1528662420382165,0.14475620720844695,0.8445191606630237,-0.4457378974044014,-0.023668531942790505
xlk_blend::leadership_persistence__top1__equal::25,1,0.3071745472280216,1.3894311614191712,2.3013841755552296,-0.18863457755202695,1.9872611464968153,0.1344489062353491,0.7820607156725417,-0.45922068559894125,0.0254982069622276
xlk_blend::leadership_persistence__top1__equal::25,2,0.28774936276461194,1.3071017076299638,2.1518291781788417,-0.2012945363793872,1.9872611464968153,0.12999285301427665,0.7546562632953703,-0.48578838948558933,0.006073022498817915
xlk_blend::leadership_persistence__top1__equal::25,4,0.3085217838709138,1.3779134289594122,2.296317710786094,-0.20250785754010214,1.9872611464968153,0.12574315829758387,0.7301741950082913,-0.46208595302928335,0.026845443605119756
xlk_blend::low_vol_momentum_26__top2__score_invvol::25,1,0.25383271137472785,1.2613287940634867,1.999298493991073,-0.18777959175960157,1.7351273693055134,0.12217488181171787,0.759100762160005,-0.45508937595531296,-0.027843628891066174
xlk_blend::low_vol_momentum_26__top2__score_invvol::25,2,0.25243396791918826,1.2480346577926635,1.974769765852665,-0.1923958980154794,1.7170450624012736,0.12170763562902986,0.7524772798744662,-0.4741323245107055,-0.02924237234660576
xlk_blend::low_vol_momentum_26__top2__score_invvol::25,4,0.24333399585617954,1.2214422687861015,1.951199068000259,-0.19468897470970514,1.7170450624012736,0.12557999574289802,0.7671880952044297,-0.4777653980735238,-0.03834234440961448
xlk_blend::persistent_consensus__top3__score_invvol::25,1,0.29011092471893773,1.3426855762366625,2.175214742550577,-0.20126406326066681,1.851121881202196,0.136005165199369,0.8026876445911986,-0.3937541696075374,0.008434584453143712
xlk_blend::persistent_consensus__top3__score_invvol::25,2,0.2661523020361636,1.2573682643045196,2.0038853388790647,-0.20883415369417602,1.8003538211161363,0.13033373985380114,0.7718864852557656,-0.42350997887993125,-0.015524038229630444
xlk_blend::persistent_consensus__top3__score_invvol::25,4,0.27612609944454003,1.280618028692326,2.0456571035364868,-0.21216499816321244,1.8003538211161363,0.1396400522901069,0.8139162637888028,-0.3886080682996593,-0.005550240821253993
xlk_blend::rank_consensus__top3__score_invvol::25,1,0.28799762261589,1.3295690881670403,2.1522120315996753,-0.20396890342588492,1.7348771431561603,0.1352577238042576,0.8006652045064218,-0.3984638997149035,0.006321282350095991
xlk_blend::rank_consensus__top3__score_invvol::25,2,0.2608118163596711,1.2323505146835871,1.9603438411265675,-0.21447234252323077,1.6817920258950696,0.13042389224246365,0.7735930770035456,-0.4275472585963743,-0.020864523906122923
xlk_blend::rank_consensus__top3__score_invvol::25,4,0.2734362521510245,1.2685200996321788,2.0241511336112286,-0.21667955279103435,1.68179202589507,0.1391498679322154,0.8112148825132621,-0.3948911150098371,-0.008240088114769506
xlk_blend::trend_quality_26__top3__equal::25,1,0.26178993234944525,1.2504109583784708,2.0106045362290628,-0.21987760014341928,1.1592356687898089,0.13792538636551321,0.8125399680435551,-0.4361880829790814,-0.01988640791634877
xlk_blend::trend_quality_26__top3__equal::25,2,0.26932228521096935,1.2685211535307557,2.0550125025652686,-0.22054312634731021,1.1040339702760085,0.1382683714515771,0.8096588823955058,-0.44485399417392946,-0.012354055054824675
xlk_blend::trend_quality_26__top3__equal::25,4,0.2856938399904527,1.3269947667698074,2.1635770303006567,-0.21384034749719816,1.1040339702760085,0.1353356176661651,0.7914598957539839,-0.48388518506542055,0.004017499724658702
xlk_blend::trend_quality_52__top3__equal::25,1,0.30904398361329766,1.3833420695336553,2.231479013767962,-0.2007456723549771,0.5520169851380042,0.1414190214112343,0.8215461189030324,-0.4754106003020999,0.027367643347503634
xlk_blend::trend_quality_52__top3__equal::25,2,0.3220025741453072,1.4195270714200212,2.312862083167302,-0.19639240851154638,0.5520169851380042,0.1441841749624,0.8327006415822182,-0.47456814454827445,0.040326233879513174
xlk_blend::trend_quality_52__top3__equal::25,4,0.3182779229754229,1.402070402564436,2.288431260628429,-0.1970225083686178,0.5520169851380042,0.13963957278102912,0.8073354498378698,-0.489462743846916,0.03660158270962888
xlk_blend::volatility_breakout__top3__score_invvol::25,1,0.2410721670648992,1.1965711645667267,1.8819522857257838,-0.20725043335191196,1.791876251419436,0.1295165169169501,0.8028613907968779,-0.40383102751166977,-0.04060417320089482
xlk_blend::volatility_breakout__top3__score_invvol::25,2,0.2400533367995814,1.1791757363048119,1.8747506907005012,-0.2119593498659187,1.7348223873800748,0.13045589921312017,0.802227357537424,-0.422835964587819,-0.041623003466212616
xlk_blend::volatility_breakout__top3__score_invvol::25,4,0.2480960757278785,1.221259574144636,1.9617485500329326,-0.2103100336960092,1.7348223873800748,0.13321062075999435,0.8165153921362635,-0.4031003385455838,-0.033580264537915516
