decision_date,realization_date,core_return,candidate_return,turnover,mean_invested_weight,net_return
2005-02-18,2005-02-25,0,0.00576549353128,0.2,1,0.000153098706257
2005-02-25,2005-03-04,0,-0.00240370715101,0.000384778122947,1,-0.000482665320817
2005-03-04,2005-03-11,0,-0.00804040130907,0.00128853627921,1,-0.00161452294321
2005-03-11,2005-03-18,0,-0.00747513309448,0.00119781205602,1,-0.00150101567918
2005-03-18,2005-03-25,0,-0.0166687923984,0.00267592768034,1,-0.00334713811808
2005-03-25,2005-04-01,0,-0.00152040550333,0.000243338875286,1,-0.000305297795042
2005-04-01,2005-04-08,0,0.0018243822433,0.000291794689917,1,0.00036341747521
2005-04-08,2005-04-15,0,-0.0288326614801,0.00463998244545,1,-0.00578973220825
2005-04-15,2005-04-22,0,0.0112739669382,0.00179977658576,1,0.0022457945047
2005-04-22,2005-04-29,0,-0.00183027151362,0.000292950678035,1,-0.000367519056114
2005-04-29,2005-05-06,0,0.00461942697427,0.000738426094799,1,0.00092019326438
2005-05-06,2005-05-13,0,-0.0116349172102,0.00186592873891,1,-0.00233631308574
2005-05-13,2005-05-20,0,0.00522223883454,0.000834686427152,1,0.00104027433477
2005-05-20,2005-05-27,0,0.00152185080492,0.000243422038382,1,0.000303153050792
2005-05-27,2005-06-03,0,0.00476741947032,0.000762060502836,1,0.00094967359155
2005-06-03,2005-06-10,0,-0.00473103924108,0.000757683204367,1,-0.000949996264238
2005-06-10,2005-06-17,0,-9.45645171576e-05,1.5130608909e-05,1,-1.89885564761e-05
2005-06-17,2005-06-24,0,0.00097366035132,0.000155755325654,1,0.000193953293636
2005-06-24,2005-07-01,0,-0.00133991488206,0.000214443848431,1,-0.000269055195655
2005-07-01,2005-07-08,0,0.00632531363368,0.00101077149205,1,0.00126000886928
2005-07-08,2005-07-15,0,0.000957700264825,0.000153202697919,1,0.000190774039475
2005-07-15,2005-07-22,0,0.00134882896107,0.000215754430607,1,0.000268687020062
2005-07-22,2005-07-29,0,0.00234417039049,0.000374891500567,1,0.000466959620595
2005-07-29,2005-08-05,-0.0120274957753,-0.00165749747125,0.00167588059969,1,-0.00996187551749
2005-08-05,2005-08-12,0.00176378920212,0.00423353505257,0.000394269179417,1,0.00225576702631
2005-08-12,2005-08-19,-0.000883790302747,-0.0115224944083,0.00170733434742,1,-0.0030200677956
2005-08-19,2005-08-26,-0.000345418433129,-0.00761727301992,0.00116559455856,1,-0.00180561732328
2005-08-26,2005-09-02,0.0126113684623,0.0181473793203,0.000873774796024,1,0.0137142017599
2005-09-02,2005-09-09,0.00927639811376,0.00259252449387,0.00106099587154,1,0.00793431841043
2005-09-09,2005-09-16,-0.00469440585283,-0.00637676936987,0.000270539212649,1,-0.0050322312523
2005-09-16,2005-09-23,-0.00975345854914,-0.00853818413862,0.000196310901602,1,-0.00951138522154
2005-09-23,2005-09-30,0.0112984829907,0.0175540371407,0.000988483596364,1,0.0125446514027
2005-09-30,2005-10-07,-0.0257322413531,-0.0070269454845,0.00306014351245,1,-0.0220064828969
2005-10-07,2005-10-14,-0.0081906226715,-0.00749642365346,0.00011197342862,1,-0.00805234273504
2005-10-14,2005-10-21,-0.00622971747763,-0.00847520198625,0.000361693203145,1,-0.00668062284537
2005-10-21,2005-10-28,0.0088685095788,0.00800890385912,0.000136351125528,1,0.00869590667924
2005-10-28,2005-11-04,0.00768024573079,-0.00660286442749,0.00227432712709,1,0.0048122520635
2005-11-04,2005-11-11,0.0154156104595,0.0145293103667,0.000139679529225,1,0.0152376520433
2005-11-11,2005-11-18,0.01127852579,0.00773610849364,0.000560858469652,1,0.0105672380384
2005-11-18,2005-11-25,0.0103912415566,-0.00200875454817,0.00196842667631,1,0.00790140020226
2005-11-25,2005-12-02,0.00750202000498,0.00716088726253,5.41784871089e-05,1,0.00743352256405
2005-12-02,2005-12-09,0.0110146607031,-0.00162109394322,0.00200470578348,1,0.00847748624492
2005-12-09,2005-12-16,-0.00187915386185,0.00284263507419,0.000756193116122,1,-0.000938577040223
2005-12-16,2005-12-23,0.0107405188245,0.00339819760615,0.00116397891887,1,0.00926623468624
2005-12-23,2005-12-30,-0.00103541670362,-0.0137364150737,0.00203945203731,1,-0.00358581363781
2005-12-30,2006-01-06,0.0307518347504,0.0152359380357,0.00241575120182,1,0.0276365766515
2006-01-06,2006-01-13,0.00313029143341,0.00104667991219,0.000332475647741,1,0.00271190675093
2006-01-13,2006-01-20,-0.0155209741608,-0.0208033265693,0.000859423429695,1,-0.0165817417597
2006-01-20,2006-01-27,0.0266052056738,0.020998793072,0.000874734353258,1,0.0254795494817
2006-01-27,2006-02-03,-0.00806500844405,-0.00029764000649,0.00125092438764,1,-0.00651778937848
2006-02-03,2006-02-10,-0.0042846232071,-0.00885214878333,0.000734622755549,1,-0.00520180143612
2006-02-10,2006-02-17,0.00835472848192,0.00372543763466,0.000735224647008,1,0.00742519418923
2006-02-17,2006-02-24,0.00506957080621,-0.000195901704018,0.000839105354862,1,0.00401228077739
2006-02-24,2006-03-03,-0.00380020092414,-0.00353412780697,4.27318142701e-05,1,-0.00374719995978
2006-03-03,2006-03-10,0.000323642905093,-0.00219094593224,0.000402406355317,1,-0.00018128689415
2006-03-10,2006-03-17,0.0170686899629,0.00932948193437,0.00121934796963,1,0.0155147516173
2006-03-17,2006-03-24,-0.00293841366643,0.000117242974816,0.000490045536922,1,-0.00232973256587
2006-03-24,2006-03-31,0.00652302323452,-0.00133233445514,0.00125066400262,1,0.00494569837657
2006-03-31,2006-04-07,-7.63314039067e-05,-0.00860450513828,0.0013669436448,1,-0.001788800869
2006-04-07,2006-04-14,-0.00404101942715,-0.0106844920014,0.00106869419399,1,-0.00537505741297
2006-04-14,2006-04-21,0.019535951911,0.0169431332683,0.000407108836068,1,0.0190153526383
2006-04-21,2006-04-28,0.00182196074295,-0.00187561865443,0.000590973007884,1,0.00107948999843
2006-04-28,2006-05-05,0.0114153493503,3.41054555975e-06,0.00180938516356,1,0.00912391466353
2006-05-05,2006-05-12,-0.00943706528414,-0.0153717602103,0.00095974755026,1,-0.0106288030071
2006-05-12,2006-05-19,-0.0163771149378,-0.0209931102055,0.000751561492631,1,-0.0173040717988
2006-05-19,2006-05-26,0.000127759468295,-0.000701325224918,0.000132658599565,1,-3.87207633455e-05
2006-05-26,2006-06-02,0.000283144474746,-0.00351253785692,0.000607598385032,1,-0.000479029983512
2006-06-02,2006-06-09,-0.0287737637432,-0.0492985860711,0.00339561507771,1,-0.0328957062842
2006-06-09,2006-06-16,-0.0015623024041,-0.00789524114506,0.00101614476046,1,-0.00283397087609
2006-06-16,2006-06-23,0.00124419529868,-0.0096149255148,0.00173907254405,1,-0.000936324226737
2006-06-23,2006-06-30,0.0210890032999,0.0124516900653,0.00135572126515,1,0.0193547620467
2006-06-30,2006-07-07,-0.00136850204289,-0.00610942379209,0.000760308877102,1,-0.00232048793712
2006-07-07,2006-07-14,-0.00366406476014,-0.0242119059784,0.00331341184258,1,-0.00779020006301
2006-07-14,2006-07-21,-0.00315637030039,-0.00468125356071,0.000244828758929,1,-0.00346257109625
2006-07-21,2006-07-28,0.0108248627778,0.0151451709396,0.000683262699836,1,0.0116855080967
2006-07-28,2006-08-04,0.00156789668523,0,0.000250549201427,1,0.00125306460218
2006-08-04,2006-08-11,-0.00710990235834,-0.00669745945156,6.64578921914e-05,1,-0.00702774606645
2006-08-11,2006-08-18,0.00749937170692,0.00483149208874,0.000423907883164,1,0.00696367624387
2006-08-18,2006-08-25,-0.00123097651512,-0.000590154629276,0.000102644699556,1,-0.00110332536145
2006-08-25,2006-09-01,0.00483631908446,0.00764295138178,0.00044665030753,1,0.00539541229239
2006-09-01,2006-09-08,-0.00290385523604,-0.00262587192297,4.4604374884e-05,1,-0.0028484815953
2006-09-08,2006-09-15,0.00329165016926,-0.00789724035323,0.00178833780434,1,0.00104493037574
2006-09-15,2006-09-22,-0.000482058467626,5.41543473938e-05,8.58262194353e-05,1,-0.000375245035719
2006-09-22,2006-09-29,0.00556659407805,0.00656687817584,0.000159127821054,1,0.0057658552585
2006-09-29,2006-10-06,0.00160804382772,0.0122685232269,0.00169932100591,1,0.00373164310254
2006-10-06,2006-10-13,0.00644333214056,-0.00486479758725,0.00180176629915,1,0.0041726973635
2006-10-13,2006-10-20,0.00187129071537,0.00243259972306,8.96316521419e-05,1,0.00198310435865
2006-10-20,2006-10-27,0.00714106697606,0.00143374890133,0.00090772490258,1,0.0059950647366
2006-10-27,2006-11-03,-0.00495450480629,-0.00660579983085,0.000265610894774,1,-0.00528609186568
2006-11-03,2006-11-10,0.0117890674321,0.0027442253212,0.00143287450828,1,0.00997293463738
2006-11-10,2006-11-17,0.0090391602594,-0.00209499149494,0.00176941047281,1,0.00680348285617
2006-11-17,2006-11-24,0.016604101799,-0.00148489776883,0.00285713629638,1,0.012972016204
2006-11-24,2006-12-01,-0.000656984285541,0.00837397310723,0.00144329453838,1,0.00114199072032
2006-12-01,2006-12-08,0.00120174396092,-0.000127933741893,0.000212549526813,1,0.000934745672723
2006-12-08,2006-12-15,0.0033673744448,-0.00633809592117,0.00155066357753,1,0.00141852705372
2006-12-15,2006-12-22,-0.00819613318772,-0.00689039230832,0.000210589565751,1,-0.00793603795967
2006-12-22,2006-12-29,0.00306154786283,0.00412718325673,0.000169945147907,1,0.00327382521587
2006-12-29,2007-01-05,-0.015266934606,0.00576095266412,0.00340209373711,1,-0.0110783676207
2007-01-05,2007-01-12,0.00901340228859,0.0159554333394,0.00109929036031,1,0.0103963120469
2007-01-12,2007-01-19,0.00654495047041,-0.00375513404899,0.00164065529311,1,0.00447673029006
2007-01-19,2007-01-26,-0.00148406584221,-0.00582358372005,0.000695959736471,1,-0.00235544921646
2007-01-26,2007-02-02,0.0103380803433,0.00589906355477,0.000703593532399,1,0.00944675901793
2007-02-02,2007-02-09,0.0016485454906,0.0010012155332,0.00010341569652,1,0.00151856242064
2007-02-09,2007-02-16,0.00870444205496,0.00774513231426,0.000152193994939,1,0.00851181913685
2007-02-16,2007-02-23,-0.00259665662513,0.00121995785547,0.000611779913646,1,-0.00183639262858
2007-02-23,2007-03-02,-0.0333088202711,-0.0223173683028,0.00181510107102,1,-0.0311196053828
2007-03-02,2007-03-09,0.0107644704426,0.00969075878362,0.00017000040736,1,0.0105488781088
2007-03-09,2007-03-16,-0.00752179512721,-0.0063491920525,0.000188993741227,1,-0.00728821948097
2007-03-16,2007-03-23,0.0239125857494,0.00780747310059,0.00252458050665,1,0.0206789403171
2007-03-23,2007-03-30,-0.00442376395743,-0.0032141125872,0.000194356987836,1,-0.00418280546832
2007-03-30,2007-04-06,0.00717248917269,0.00533516538696,0.00029198484174,1,0.00680356449134
2007-04-06,2007-04-13,0.00303038483339,-0.00184249731345,0.000778061597922,1,0.00205191809603
2007-04-13,2007-04-20,0.011036724303,0.00853795988752,0.000395633527306,1,0.0105349932523
2007-04-20,2007-04-27,-0.000843609073419,-0.0074045615511,0.00105202034143,1,-0.00216105967066
2007-04-27,2007-05-04,0.00641641614924,0.00602968273823,6.14875717729e-05,1,0.00633876202918
2007-05-04,2007-05-11,-0.00100066042376,-0.00456609087432,0.000571448189432,1,-0.00171660375482
2007-05-11,2007-05-18,-0.00269091161458,-0.0212728684459,0.00299228557329,1,-0.00642226440872
2007-05-18,2007-05-25,-0.00283321388824,-0.00177349051636,0.000170001358829,1,-0.00262211922066
2007-05-25,2007-06-01,0.0063156617656,0.0149483901203,0.00137021696767,1,0.00803535635171
2007-06-01,2007-06-08,-0.00911320430542,-0.0102449806188,0.000182791401318,1,-0.0093404735251
2007-06-08,2007-06-15,0.00546163164655,0.00322703196997,0.000355751954759,1,0.00501293295146
2007-06-15,2007-06-22,-0.00538052763215,-0.00894174716511,0.000573288038317,1,-0.00609563797893
2007-06-22,2007-06-29,0.000944806260133,-0.00191077671154,0.000456722602951,1,0.000371406052784
2007-06-29,2007-07-06,0.0158376965372,0.00900775425876,0.00107720181435,1,0.0144663220724
2007-07-06,2007-07-13,0.0127062094454,0.00572728433704,0.00110413972839,1,0.0113049037251
2007-07-13,2007-07-20,-0.00305513810845,-0.00538259860735,0.00037370937233,1,-0.00352249875509
2007-07-20,2007-07-27,-0.0312405436067,-0.0505053449629,0.00319447348461,1,-0.0351094762454
2007-07-27,2007-08-03,-0.00515600929321,-0.00283855958232,0.000372540105396,1,-0.00469438205156
2007-08-03,2007-08-10,-0.0012976123986,0.0245128435727,0.00411377535777,1,0.00384390991888
