decision_date,realization_date,net_return,turnover,mean_invested_weight,daily_observations
2005-02-18,2005-02-25,-0.00508284132859,0.634648756274,0.475,4
2005-02-25,2005-03-04,0.00355500910918,0.545512049256,0.60746031746,5
2005-03-04,2005-03-11,-0.0142463730271,1.08559964142,0.832087912088,5
2005-03-11,2005-03-18,-0.0110917363806,0.461672540169,0.48,5
2005-03-18,2005-03-25,-0.00256250191321,0.400055839342,0.05,4
2005-03-25,2005-04-01,-0.00499727195603,0.914285714286,0.222857142857,5
2005-04-01,2005-04-08,-0.00406472277921,0.658538513633,0.905274725275,5
2005-04-08,2005-04-15,-0.0138081819657,1.22296250368,0.86648018648,5
2005-04-15,2005-04-22,0.00201152310251,0.285275494714,0.679365079365,5
2005-04-22,2005-04-29,0.00453617794402,0.474528006673,0.904935064935,5
2005-04-29,2005-05-06,0.00244390552345,0.54867656804,0.937902097902,5
2005-05-06,2005-05-13,-0.0117391118612,0.685797573914,0.91,5
2005-05-13,2005-05-20,0.0145052151646,0.554372629827,0.672727272727,5
2005-05-20,2005-05-27,0.000573551853663,0.42407688761,0.87023976024,5
2005-05-27,2005-06-03,0.00389088294106,0.314036811532,0.985714285714,4
2005-06-03,2005-06-10,-0.000887190352789,0.485564130822,1,5
2005-06-10,2005-06-17,0.0193534945275,0.555408473268,0.954505494505,5
2005-06-17,2005-06-24,-0.0161522865434,0.340123390873,1,5
2005-06-24,2005-07-01,-0.0125641482884,0.976122456695,0.688888888889,5
2005-07-01,2005-07-08,0.00808151028656,0.605685649467,0.692857142857,4
2005-07-08,2005-07-15,-0.00190228081982,0.679990017695,0.893333333333,5
2005-07-15,2005-07-22,0.0057455579648,0.596515540022,0.945384615385,5
2005-07-22,2005-07-29,-0.000652225154539,0.665706408799,0.92,5
2005-07-29,2005-08-05,-0.0107676984736,0.317151527545,1,5
2005-08-05,2005-08-12,0.00777445144321,1.12088671302,0.570793650794,5
2005-08-12,2005-08-19,-0.0121348585207,0.896593948993,0.855194805195,5
2005-08-19,2005-08-26,0.00196572672909,0.318727250739,0.644444444444,5
2005-08-26,2005-09-02,-0.00128999284212,0.815987550174,0.602222222222,5
2005-09-02,2005-09-09,0.00236820932055,0.692276904831,0.984615384615,4
2005-09-09,2005-09-16,-0.00941359416287,0.979507098785,0.821904761905,5
2005-09-16,2005-09-23,0.000847057612942,0.158722140481,0.564285714286,5
2005-09-23,2005-09-30,0.0125927379768,0.232256602508,0.63,5
2005-09-30,2005-10-07,-0.0404118546243,1.48020486225,0.701538461538,5
2005-10-07,2005-10-14,-0.00343701857517,0.402508824892,0.16,5
2005-10-14,2005-10-21,-0.00478969295921,0.806307685566,0.44,5
2005-10-21,2005-10-28,-0.00328965228984,0.746028860428,0.912380952381,5
2005-10-28,2005-11-04,0.0128303241961,0.9016655228,0.933406593407,5
2005-11-04,2005-11-11,0.00968533178054,0.254722857763,1,5
2005-11-11,2005-11-18,0.0100633221147,0.458629370186,1,5
2005-11-18,2005-11-25,0.0112530248089,0.295428936708,1,4
2005-11-25,2005-12-02,0.00294448504101,0.506031026233,1,5
2005-12-02,2005-12-09,0.00544604341143,0.549382722492,1,5
2005-12-09,2005-12-16,-0.00272230930676,0.376254728329,0.982857142857,5
2005-12-16,2005-12-23,0.0101076937392,0.469630505218,0.914615384615,5
2005-12-23,2005-12-30,-0.00734547251494,0.628744466689,1,4
2005-12-30,2006-01-06,0.038966974122,0.276347030087,1,4
2006-01-06,2006-01-13,0.00200259642501,0.400091374626,1,5
2006-01-13,2006-01-20,-0.019784749308,1.12508043082,0.783333333333,4
2006-01-20,2006-01-27,0.00749895112827,0.77243777621,0.76101010101,5
2006-01-27,2006-02-03,-0.0123615176322,0.267051849216,1,5
2006-02-03,2006-02-10,-0.0117348088084,1.0852199963,0.348571428571,5
2006-02-10,2006-02-17,3.65400416287e-05,1.11144341824,0.422222222222,5
2006-02-17,2006-02-24,0.00210038115316,0.542637667226,0.992307692308,4
2006-02-24,2006-03-03,-0.00803095062131,0.359419756817,1,5
2006-03-03,2006-03-10,-0.028057937311,1.26237848017,0.4,5
2006-03-10,2006-03-17,0.0135343796243,1.50956524185,0.814285714286,5
2006-03-17,2006-03-24,-0.010955537169,0.668709420467,0.92,5
2006-03-24,2006-03-31,0.00649930152516,0.518989640965,0.927832167832,5
2006-03-31,2006-04-07,0.00430165578561,0.193245152249,1,5
2006-04-07,2006-04-14,-0.00561386668403,0.948932923714,0.5,4
2006-04-14,2006-04-21,0.0102663239891,0.815078143446,0.590909090909,5
2006-04-21,2006-04-28,0.00077538522175,0.639752260083,0.881978021978,5
2006-04-28,2006-05-05,0.0311480564778,0.211876864319,0.88024975025,5
2006-05-05,2006-05-12,-0.0214792632172,0.562760318843,0.981538461538,5
2006-05-12,2006-05-19,-0.0115014637305,0.918039770564,0.08,5
2006-05-19,2006-05-26,-0.00258166809113,0.401288443516,0.4,5
2006-05-26,2006-06-02,0.00204826476759,1.20701113901,0.9,4
2006-06-02,2006-06-09,-0.0249227740324,1.10981797697,0.52,5
2006-06-09,2006-06-16,-0.00928077720951,0.402898798568,0.24,5
2006-06-16,2006-06-23,-0.00273025206023,0.400842206059,0.12,5
2006-06-23,2006-06-30,0.0358824042485,0.572236537389,0.653333333333,5
2006-06-30,2006-07-07,-0.00198301598587,0.43594284548,1,4
2006-07-07,2006-07-14,-0.0133044924905,0.760722269437,0.96,5
2006-07-14,2006-07-21,-0.016678313688,0.670374849691,0.558571428571,5
2006-07-21,2006-07-28,0.0233278611404,0.643748118309,0.89,5
2006-07-28,2006-08-04,0.000445054134055,0.194320051557,1,5
2006-08-04,2006-08-11,-0.0169360818357,0.440807158367,1,5
2006-08-11,2006-08-18,0.0139474157629,1.37310848538,0.810909090909,5
2006-08-18,2006-08-25,-0.0129273215578,0.656688494632,0.98,5
2006-08-25,2006-09-01,0.00603234495972,0.528051603209,0.882727272727,5
2006-09-01,2006-09-08,-0.0206158817872,1.04531961976,0.9,4
2006-09-08,2006-09-15,0.00266196066636,0.738942633018,0.619480519481,5
2006-09-15,2006-09-22,-0.00838593167217,0.564960843376,0.945714285714,5
2006-09-22,2006-09-29,0.00527873085841,0.664347551805,1,5
2006-09-29,2006-10-06,-0.0114289789763,0.670570917678,0.981538461538,5
2006-10-06,2006-10-13,0.0146297287995,0.723359421341,0.910158730159,5
2006-10-13,2006-10-20,-0.00284932882598,0.331287226717,1,5
2006-10-20,2006-10-27,0.00511130511181,0.307905774227,1,5
2006-10-27,2006-11-03,-0.00953735397452,0.889322895014,0.975384615385,5
2006-11-03,2006-11-10,0.0044685893179,0.855708724584,0.84,5
2006-11-10,2006-11-17,0.00433512959727,0.493569123269,1,5
2006-11-17,2006-11-24,0.0124178496774,0.335606005149,1,4
2006-11-24,2006-12-01,-0.0059825716718,1.01242306476,0.926363636364,5
2006-12-01,2006-12-08,-0.00461663627668,0.543159844407,1,5
2006-12-08,2006-12-15,0.00469811151833,0.439373055735,0.922077922078,5
2006-12-15,2006-12-22,-0.0101653052569,0.699337250278,0.71021978022,5
2006-12-22,2006-12-29,0.00568105115325,0.648799080064,0.746428571429,4
2006-12-29,2007-01-05,-0.0225102333759,0.0825896404395,0.912820512821,3
2007-01-05,2007-01-12,-0.00552647779023,1.95362420837,0.52,5
2007-01-12,2007-01-19,-0.00434325004309,0.838101849862,0.955322455322,4
2007-01-19,2007-01-26,0.00491157125796,0.313143490686,0.966993006993,5
2007-01-26,2007-02-02,0.00480839520804,0.911576332429,0.72,5
2007-02-02,2007-02-09,0.00319281089757,0.225891822826,1,5
2007-02-09,2007-02-16,0.000301292600798,1.38630072494,0.694358974359,5
2007-02-16,2007-02-23,3.2573341332e-05,0.545080675594,0.966983016983,4
2007-02-23,2007-03-02,-0.0310869400638,1.1119062227,0.8,5
2007-03-02,2007-03-09,-0.00328312844169,0.574130159383,0.542857142857,5
2007-03-09,2007-03-16,-0.0157317545175,1.00023991187,0.830989010989,5
2007-03-16,2007-03-23,0.0167431935342,1.15520904535,0.896703296703,5
2007-03-23,2007-03-30,-0.0149179348176,0.995732679246,0.8,5
2007-03-30,2007-04-06,0.00717627881223,0.607904151159,0.710751748252,4
2007-04-06,2007-04-13,0.00500307612619,0.341896057708,0.987692307692,5
2007-04-13,2007-04-20,0.00428521426638,0.830663091081,0.981538461538,5
2007-04-20,2007-04-27,-0.00365673501701,0.551193760296,1,5
2007-04-27,2007-05-04,-0.0121409639181,1.26414300955,0.728051948052,5
2007-05-04,2007-05-11,-0.00413914576844,0.461013241124,1,5
2007-05-11,2007-05-18,-0.00350520645044,0.413908898081,0.94,5
2007-05-18,2007-05-25,-0.00571027322579,0.480745071694,0.962337662338,5
2007-05-25,2007-06-01,0.00479358019112,0.987504667389,0.717063492063,4
2007-06-01,2007-06-08,-0.0268227426381,0.832097510599,0.853986013986,5
2007-06-08,2007-06-15,0.00920166575462,0.905652648602,0.42,5
2007-06-15,2007-06-22,-0.0184614162801,0.644448707951,0.951538461538,5
2007-06-22,2007-06-29,-0.00677717814363,1.06248884215,0.426666666667,5
2007-06-29,2007-07-06,0.00365838857087,1.03086277387,0.942307692308,4
2007-07-06,2007-07-13,0.00711251632134,0.79033450066,0.963956043956,5
2007-07-13,2007-07-20,-0.0127313325202,0.710794335025,0.94,5
2007-07-20,2007-07-27,-0.0209218147178,0.860041155226,0.653760683761,5
2007-07-27,2007-08-03,0.0022610101119,0.00282435719892,0.2,5
2007-08-03,2007-08-10,-0.0368375773278,1.10608650914,0.64,5
2007-08-10,2007-08-17,-0.0285739240043,1.39363798893,0.733333333333,5
2007-08-17,2007-08-24,0.00801543183539,0.959374081996,0.733333333333,5
2007-08-24,2007-08-31,0.00275103437761,0.374537305099,1,5
2007-08-31,2007-09-07,-0.00277049464532,0.331163450182,1,4
2007-09-07,2007-09-14,0.00743756549649,0.681477983624,1,5
2007-09-14,2007-09-21,0.0178989998012,0.410245582305,1,5
2007-09-21,2007-09-28,0.0167995879572,0.236331246695,1,5
2007-09-28,2007-10-05,0.0188997907943,0.3044178011,1,5
2007-10-05,2007-10-12,0.000942378224122,0.249599137639,1,5
2007-10-12,2007-10-19,-0.0168001699737,0.724022416478,1,5
2007-10-19,2007-10-26,0.00754940539897,0.581612240457,0.855384615385,5
2007-10-26,2007-11-02,-0.00197241370758,0.539673359951,1,5
2007-11-02,2007-11-09,-0.000219190744927,0.789371646823,0.786153846154,5
2007-11-09,2007-11-16,-0.0286106506066,0.913279451367,0.64,5
2007-11-16,2007-11-23,-0.00285506807949,0.989184320646,0.471428571429,4
2007-11-23,2007-11-30,-0.00302927055688,0.538880277626,0.856363636364,5
2007-11-30,2007-12-07,0.00574710459646,0.672107750134,1,5
2007-12-07,2007-12-14,-0.0328181511752,0.692269017656,0.981538461538,5
2007-12-14,2007-12-21,-0.00579482159743,1.11855620397,0.506666666667,5
2007-12-21,2007-12-28,-0.00920871610182,0.813429068688,1,4
2007-12-28,2008-01-04,-0.00457874197892,0.893790118584,0.959615384615,4
2008-01-04,2008-01-11,0.0139318998969,0.578406999019,0.738585858586,5
2008-01-11,2008-01-18,-0.00722224752656,0.559783952954,0.457142857143,5
2008-01-18,2008-01-25,-0.0168099058573,0.7112275857,0.516666666667,4
2008-01-25,2008-02-01,0.0240128527414,0.666268859574,0.972857142857,5
2008-02-01,2008-02-08,-0.0377783330087,1.10860906945,0.72,5
2008-02-08,2008-02-15,-0.0214867342321,1.17347748101,0.613333333333,5
2008-02-15,2008-02-22,0.0108893959159,0.408992270716,0.91038961039,4
2008-02-22,2008-02-29,-0.000127769521877,0.50401388275,0.985454545455,5
2008-02-29,2008-03-07,-0.0198259494158,1.19596616257,0.673015873016,5
2008-03-07,2008-03-14,-0.0185701967849,1.44488923152,0.52,5
2008-03-14,2008-03-21,-0.0112850453846,0.711320720929,0.725,4
2008-03-21,2008-03-28,-0.0112719520863,0.929209033839,0.912597402597,5
2008-03-28,2008-04-04,0.0305497315752,0.447018891826,1,5
2008-04-04,2008-04-11,-0.023860892172,0.804077245191,0.991428571429,5
2008-04-11,2008-04-18,-0.00553040197756,1.15857016545,0.645194805195,5
2008-04-18,2008-04-25,-0.0040655983423,0.828291719966,1,5
2008-04-25,2008-05-02,0.00896996335342,0.469416617774,1,5
2008-05-02,2008-05-09,-0.0184884667665,0.782828028863,0.991428571429,5
2008-05-09,2008-05-16,0.0119001099345,1.0198509262,0.94,5
2008-05-16,2008-05-23,-0.0284672422197,1.21192471528,0.921538461538,5
2008-05-23,2008-05-30,-0.00609753762209,0.935001952454,0.45,4
2008-05-30,2008-06-06,-0.0195976447158,0.295091831953,0.765909090909,5
2008-06-06,2008-06-13,0.00604010724649,0.911258040814,0.38,5
2008-06-13,2008-06-20,-0.0271191657832,1.35957117509,0.766883116883,5
2008-06-20,2008-06-27,-0.0102265604024,1.05975768286,0.625454545455,5
2008-06-27,2008-07-04,-0.00516029253923,0.210826940478,0.6,4
2008-07-04,2008-07-11,-0.00477852648536,0.801949713299,0.36,5
2008-07-11,2008-07-18,-0.0137157853437,0.923425114119,0.569523809524,5
2008-07-18,2008-07-25,-0.00564642152782,0.876140938135,1,5
2008-07-25,2008-08-01,-0.00194817451661,0.63361717067,0.87041958042,5
2008-08-01,2008-08-08,-0.00437203767731,0.873586211696,0.62,5
2008-08-08,2008-08-15,0.00844938247329,0.365862622949,0.945194805195,5
2008-08-15,2008-08-22,-0.0246387762828,0.987870949212,0.798571428571,5
2008-08-22,2008-08-29,-0.00594738195599,0.535050687153,0.92,5
2008-08-29,2008-09-05,-0.0154449308187,0.715928023381,0.877777777778,4
2008-09-05,2008-09-12,-0.00519284525716,0.514116937279,0.52,5
2008-09-12,2008-09-19,-0.00150494777861,0.212798157648,0.28,5
2008-09-19,2008-09-26,-0.0315788443835,1.0870264667,0.680952380952,5
2008-09-26,2008-10-03,-0.0364015351526,0.587004277038,0.426666666667,5
2008-10-03,2008-10-10,-0.0129051810576,0.210856595023,0.32,5
2008-10-10,2008-10-17,-0.0753392021479,2.41030293682,0.44,5
