variant,decision_date,realization_date,cost_bps,active_assets,total_units,invested_weight,turnover,gross_return,cost,net_return
source_exact,2005-02-08,2005-02-09,50,3,4,0.6,0.400038779243,-0.0014099691352,0.00200019389621,-0.00341016303141
source_exact,2005-02-09,2005-02-10,50,3,4,0.6,0.00108989849419,0.00593322585405,5.44949247093e-06,0.00592777636158
source_exact,2005-02-10,2005-02-11,50,5,6,0.866666666667,0.333333333333,0.00918782501845,0.00166666666667,0.00752115835179
source_exact,2005-02-11,2005-02-14,50,3,3,0.6,0.532445682113,0.00135336718061,0.00266222841056,-0.00130886122995
source_exact,2005-02-14,2005-02-15,50,1,1,0.2,0.400540615221,-0.00100993663313,0.00200270307611,-0.00301263970923
source_exact,2005-02-15,2005-02-16,50,1,2,0.2,0.000808766109023,-0.000755873855501,4.04383054511e-06,-0.000759917686046
source_exact,2005-02-16,2005-02-17,50,1,3,0.2,0.000605156506382,-0.00125717775647,3.02578253191e-06,-0.001260203539
source_exact,2005-02-17,2005-02-18,50,3,5,0.6,0.401007008193,-4.03096434146e-05,0.00200503504097,-0.00204534468438
source_exact,2005-02-18,2005-02-22,50,5,7,0.771428571429,0.287495144745,-0.00515971924544,0.00143747572373,-0.00659719496917
source_exact,2005-02-22,2005-02-23,50,7,11,0.927272727273,0.26216197493,0.00185384285799,0.00131080987465,0.000543032983335
source_exact,2005-02-23,2005-02-24,50,7,11,0.927272727273,0.00162607635095,0.00407607482484,8.13038175475e-06,0.00406794444308
source_exact,2005-02-24,2005-02-25,50,7,11,0.927272727273,0.00250471565083,0.00780816358411,1.25235782541e-05,0.00779564000586
source_exact,2005-02-25,2005-02-28,50,6,9,0.844444444444,0.18219504889,-0.00476510580312,0.000910975244452,-0.00567608104758
source_exact,2005-02-28,2005-03-01,50,4,8,0.725,0.223739847936,0.00341518611233,0.00111869923968,0.00229648687265
source_exact,2005-03-01,2005-03-02,50,4,8,0.725,0.00239709810546,-0.00113682741251,1.19854905273e-05,-0.00114881290303
source_exact,2005-03-02,2005-03-03,50,3,7,0.6,0.124727194254,-0.00177791635153,0.000623635971271,-0.0024015523228
source_exact,2005-03-03,2005-03-04,50,4,8,0.725,0.126295162485,0.00518753374035,0.000631475812423,0.00455605792793
source_exact,2005-03-04,2005-03-07,50,4,8,0.725,0.00180587020545,0.00450798159444,9.02935102723e-06,0.00449895224341
source_exact,2005-03-07,2005-03-08,50,1,1,0.2,0.601536927663,0.00257647822806,0.00300768463832,-0.000431206410259
source_exact,2005-03-08,2005-03-09,50,0,0,0,0.202055885638,0,0.00101027942819,-0.00101027942819
source_exact,2005-03-09,2005-03-10,50,3,3,0.6,0.6,0.000633013517351,0.003,-0.00236698648265
source_exact,2005-03-10,2005-03-11,50,6,6,1,0.5,-0.00621171133197,0.0025,-0.00871171133197
source_exact,2005-03-11,2005-03-14,50,6,7,0.914285714286,0.118294819577,0.00544926456949,0.000591474097884,0.0048577904716
source_exact,2005-03-14,2005-03-15,50,6,8,0.9,0.0731195219561,-0.00524907733187,0.00036559760978,-0.00561467494165
source_exact,2005-03-15,2005-03-16,50,7,9,0.955555555556,0.111671057899,-0.00474335589301,0.000558355289493,-0.00530171118251
source_exact,2005-03-16,2005-03-17,50,7,11,0.927272727273,0.100521957,0.00243523329557,0.000502609785002,0.00193262351057
source_exact,2005-03-17,2005-03-18,50,8,12,0.95,0.166666666667,-0.00249480428866,0.000833333333333,-0.00332813762199
source_exact,2005-03-18,2005-03-21,50,8,14,0.971428571429,0.0937761777238,-0.0023333703425,0.000468880888619,-0.00280225123112
source_exact,2005-03-21,2005-03-22,50,10,20,1,0.194418144848,-0.0111373296888,0.00097209072424,-0.012109420413
source_exact,2005-03-22,2005-03-23,50,10,20,1,0.00138503228464,-0.00176737864864,6.92516142319e-06,-0.00177430381007
source_exact,2005-03-23,2005-03-24,50,10,27,1,0.118576266204,0.000549003626212,0.000592881331019,-4.38777048077e-05
source_exact,2005-03-24,2005-03-28,50,10,27,1,0.000868345064467,-0.000114126725052,4.34172532233e-06,-0.000118468450374
source_exact,2005-03-28,2005-03-29,50,10,27,1,0.00114362542527,-0.008283467247,5.71812712634e-06,-0.00828918537412
source_exact,2005-03-29,2005-03-30,50,10,28,1,0.0346817863326,0.0112839580932,0.000173408931663,0.0111105491616
source_exact,2005-03-30,2005-03-31,50,9,26,1,0.0709838046637,0.000586353607716,0.000354919023319,0.000231434584397
source_exact,2005-03-31,2005-04-01,50,4,12,0.8,0.537942630318,-0.00166083919066,0.00268971315159,-0.00435055234225
source_exact,2005-04-01,2005-04-04,50,3,9,0.6,0.200544991684,0.000611697698424,0.00100272495842,-0.000391027259997
source_exact,2005-04-04,2005-04-05,50,4,10,0.7,0.100372605847,0.00384716650936,0.000501863029235,0.00334530348012
source_exact,2005-04-05,2005-04-06,50,4,10,0.7,0.00182293897077,0.00161000639063,9.11469485384e-06,0.00160089169577
source_exact,2005-04-06,2005-04-07,50,1,1,0.2,0.600219619987,-0.000281498342893,0.00300109809993,-0.00328259644283
source_exact,2005-04-07,2005-04-08,50,1,1,0.2,0.000225262085218,0.000563772293845,1.12631042609e-06,0.000562645983419
source_exact,2005-04-08,2005-04-11,50,3,3,0.6,0.4,0.00205289670598,0.002,5.28967059809e-05
source_exact,2005-04-11,2005-04-12,50,4,4,0.8,0.2,0.00481689571866,0.001,0.00381689571866
source_exact,2005-04-12,2005-04-13,50,4,4,0.8,0.201793201637,-0.00509831648617,0.00100896600818,-0.00610728249436
source_exact,2005-04-13,2005-04-14,50,3,3,0.6,0.202808955734,-0.00963874674365,0.00101404477867,-0.0106527915223
source_exact,2005-04-14,2005-04-15,50,7,9,0.955555555556,0.447506624707,-0.0139136818419,0.00223753312353,-0.0161512149655
source_exact,2005-04-15,2005-04-18,50,7,15,1,0.0913604108981,-0.00123817335702,0.00045680205449,-0.00169497541151
source_exact,2005-04-18,2005-04-19,50,7,16,1,0.0544898544473,0.014580632781,0.000272449272236,0.0143081835088
source_exact,2005-04-19,2005-04-20,50,6,15,1,0.0624531788147,-0.0137094129007,0.000312265894074,-0.0140216787948
source_exact,2005-04-20,2005-04-21,50,6,15,1,0.000921104542971,0.0218564729839,4.60552271485e-06,0.0218518674612
source_exact,2005-04-21,2005-04-22,50,6,15,1,0.00121668240996,-0.00875046358772,6.08341204981e-06,-0.00875654699977
source_exact,2005-04-22,2005-04-25,50,6,15,1,0.00232307808697,0.00907351994274,1.16153904349e-05,0.00906190455231
source_exact,2005-04-25,2005-04-26,50,3,7,0.6,0.533411436386,-0.00592704685039,0.00266705718193,-0.00859410403232
source_exact,2005-04-26,2005-04-27,50,2,5,0.4,0.199943357366,0.000199754541317,0.000999716786832,-0.000799962245514
source_exact,2005-04-27,2005-04-28,50,3,6,0.566666666667,0.166792292434,-0.0093446904839,0.000833961462168,-0.0101786519461
source_exact,2005-04-28,2005-04-29,50,5,9,0.822222222222,0.259643118442,0.0101464285971,0.00129821559221,0.00884821300487
source_exact,2005-04-29,2005-05-02,50,5,9,0.822222222222,0.00270492024729,0.00208585807505,1.35246012364e-05,0.00207233347381
source_exact,2005-05-02,2005-05-03,50,4,7,0.685714285714,0.201529628426,0.000634453608376,0.00100764814213,-0.000373194533754
source_exact,2005-05-03,2005-05-04,50,2,3,0.4,0.401766548985,0.00761290900339,0.00200883274492,0.00560407625847
source_exact,2005-05-04,2005-05-05,50,2,3,0.4,0.00539442731859,0.000172668090618,2.6972136593e-05,0.000145695954025
source_exact,2005-05-05,2005-05-06,50,1,2,0.2,0.200103582969,-0.00181775526001,0.00100051791484,-0.00281827317486
source_exact,2005-05-06,2005-05-09,50,2,4,0.4,0.201456852409,0.00033884850542,0.00100728426205,-0.000668435756626
source_exact,2005-05-09,2005-05-10,50,3,5,0.6,0.2,0.0018124424073,0.001,0.000812442407301
source_exact,2005-05-10,2005-05-11,50,5,7,0.771428571429,0.285714285714,0.0021335281526,0.00142857142857,0.000704956724027
source_exact,2005-05-11,2005-05-12,50,4,6,0.7,0.142987971255,-0.00846242312899,0.000714939856276,-0.00917736298526
source_exact,2005-05-12,2005-05-13,50,4,9,0.8,0.102560394077,-0.00281321427261,0.000512801970384,-0.00332601624299
source_exact,2005-05-13,2005-05-16,50,7,13,0.938461538462,0.231805101163,0.00295671791745,0.00115902550582,0.00179769241164
source_exact,2005-05-16,2005-05-17,50,7,13,0.938461538462,0.00194349331624,0.000421820475165,9.71746658122e-06,0.000412103008583
source_exact,2005-05-17,2005-05-18,50,7,13,0.938461538462,0.00099043429419,0.00900173468317,4.95217147095e-06,0.0089967825117
source_exact,2005-05-18,2005-05-19,50,5,11,0.854545454545,0.155246555266,-0.000117673250514,0.000776232776328,-0.000893906026842
source_exact,2005-05-19,2005-05-20,50,3,7,0.6,0.290704043402,-0.00359538415962,0.00145352021701,-0.00504890437663
source_exact,2005-05-20,2005-05-23,50,3,7,0.6,0.00211013183013,0.00347604237269,1.05506591506e-05,0.00346549171354
source_exact,2005-05-23,2005-05-24,50,3,7,0.6,0.00222197182931,0.00017897214482,1.11098591465e-05,0.000167862285674
source_exact,2005-05-24,2005-05-25,50,1,3,0.2,0.400071576048,0.000670977192352,0.00200035788024,-0.00132938068789
source_exact,2005-05-25,2005-05-26,50,2,4,0.4,0.2,-0.00171548305718,0.001,-0.00271548305718
source_exact,2005-05-26,2005-05-27,50,2,4,0.4,0.00103105859786,0.00194983052462,5.15529298931e-06,0.00194467523163
source_exact,2005-05-27,2005-05-31,50,2,4,0.4,0.00116762165044,0.00100321590123,5.83810825219e-06,0.000997377792974
source_exact,2005-05-31,2005-06-01,50,2,4,0.4,0.00189904167137,0.00171484531835,9.49520835685e-06,0.00170535011
source_exact,2005-06-01,2005-06-02,50,1,3,0.2,0.201944784909,0.00274500222287,0.00100972392455,0.00173527829832
source_exact,2005-06-02,2005-06-03,50,1,3,0.2,0.00218999025019,0.000332540129982,1.09499512509e-05,0.000321590178731
source_exact,2005-06-03,2005-06-06,50,0,0,0,0.200265943667,0,0.00100132971834,-0.00100132971834
source_exact,2005-06-06,2005-06-07,50,0,0,0,0,0,0,0
source_exact,2005-06-07,2005-06-08,50,0,0,0,0,0,0,0
source_exact,2005-06-08,2005-06-09,50,1,1,0.2,0.2,0.00127283146341,0.001,0.000272831463407
source_exact,2005-06-09,2005-06-10,50,2,2,0.4,0.2,-0.00300518665759,0.001,-0.00400518665759
source_exact,2005-06-10,2005-06-13,50,3,3,0.6,0.201808547016,-0.00071132493457,0.00100904273508,-0.00172036766965
source_exact,2005-06-13,2005-06-14,50,4,6,0.733333333333,0.168053241075,-0.00153394851003,0.000840266205377,-0.0023742147154
source_exact,2005-06-14,2005-06-15,50,4,6,0.733333333333,0.00141694565173,0.00117249193777,7.08472825866e-06,0.00116540720952
source_exact,2005-06-15,2005-06-16,50,4,6,0.733333333333,0.00092616462871,0.00372209261747,4.63082314355e-06,0.00371746179432
source_exact,2005-06-16,2005-06-17,50,3,5,0.6,0.167935715081,-3.09221464478e-05,0.000839678575404,-0.000870600721852
source_exact,2005-06-17,2005-06-20,50,2,4,0.4,0.200032535831,-0.000574833052137,0.00100016267916,-0.00157499573129
source_exact,2005-06-20,2005-06-21,50,2,5,0.4,0.000345098205137,0.00213638560984,1.72549102568e-06,0.00213466011881
source_exact,2005-06-21,2005-06-22,50,2,5,0.4,0.00127909871781,0.00385174469354,6.39549358904e-06,0.00384534919995
source_exact,2005-06-22,2005-06-23,50,0,0,0,0.402302179409,0,0.00201151089704,-0.00201151089704
source_exact,2005-06-23,2005-06-24,50,1,1,0.2,0.2,-0.000406409096514,0.001,-0.00140640909651
source_exact,2005-06-24,2005-06-27,50,7,8,0.95,0.750325259466,-0.000600268379995,0.00375162629733,-0.00435189467732
source_exact,2005-06-27,2005-06-28,50,7,11,1,0.171579818658,0.00784252636119,0.000857899093289,0.0069846272679
source_exact,2005-06-28,2005-06-29,50,7,11,1,0.00107181670169,-0.00144236737724,5.35908350845e-06,-0.00144772646075
source_exact,2005-06-29,2005-06-30,50,5,9,0.911111111111,0.1825570317,-0.00358773010494,0.0009127851585,-0.00450051526344
source_exact,2005-06-30,2005-07-01,50,5,10,0.9,0.0119058727118,0.0020812494039,5.9529363559e-05,0.00202172004035
source_exact,2005-07-01,2005-07-05,50,5,10,0.8,0.201991876981,0.00265976854077,0.0010099593849,0.00164980915586
source_exact,2005-07-05,2005-07-06,50,6,13,0.907692307692,0.132317305087,-0.00393556959057,0.000661586525437,-0.004597156116
source_exact,2005-07-06,2005-07-07,50,6,13,0.907692307692,0.00184642420503,0.000109695516692,9.23212102514e-06,0.000100463395667
source_exact,2005-07-07,2005-07-08,50,6,14,0.957142857143,0.0671434223175,0.00954207759682,0.000335717111588,0.00920636048523
source_exact,2005-07-08,2005-07-11,50,6,14,0.957142857143,0.0035424084828,0.0069430905094,1.7712042414e-05,0.00692537846699
source_exact,2005-07-11,2005-07-12,50,2,4,0.4,0.743690194694,-0.000650091275034,0.00371845097347,-0.0043685422485
source_exact,2005-07-12,2005-07-13,50,1,2,0.2,0.200600547227,-0.000297355777352,0.00100300273613,-0.00130035851349
source_exact,2005-07-13,2005-07-14,50,1,3,0.2,0.000237955379289,-0.000510968733323,1.18977689644e-06,-0.00051215851022
source_exact,2005-07-14,2005-07-15,50,2,4,0.4,0.200408983965,0.00124941592815,0.00100204491982,0.000247371008331
source_exact,2005-07-15,2005-07-18,50,3,6,0.566666666667,0.166666666667,-0.00123920889509,0.000833333333333,-0.00207254222842
source_exact,2005-07-18,2005-07-19,50,3,6,0.566666666667,0.00124356344935,0.00140089747814,6.21781724673e-06,0.00139467966089
source_exact,2005-07-19,2005-07-20,50,3,7,0.542857142857,0.025266005984,0.00383222972094,0.00012633002992,0.00370589969102
source_exact,2005-07-20,2005-07-21,50,2,6,0.4,0.144602331338,-0.00148805308912,0.000723011656689,-0.00221106474581
source_exact,2005-07-21,2005-07-22,50,1,3,0.2,0.20153210999,0.00155117622281,0.00100766054995,0.000543515672865
source_exact,2005-07-22,2005-07-25,50,1,3,0.2,0.00123901904137,-0.000726941800179,6.19509520687e-06,-0.000733136895386
source_exact,2005-07-25,2005-07-26,50,2,4,0.4,0.200581976503,-0.000854487434106,0.00100290988252,-0.00185739731662
source_exact,2005-07-26,2005-07-27,50,4,7,0.685714285714,0.28672074008,0.00467812017429,0.0014336037004,0.00324451647389
source_exact,2005-07-27,2005-07-28,50,4,7,0.685714285714,0.00271467760193,0.00651475746774,1.35733880097e-05,0.00650118407973
source_exact,2005-07-28,2005-07-29,50,2,5,0.4,0.287881057336,-0.00333461231084,0.00143940528668,-0.00477401759752
source_exact,2005-07-29,2005-08-01,50,2,5,0.4,0.00200746149231,0.00101229295825,1.00373074616e-05,0.00100225565079
source_exact,2005-08-01,2005-08-02,50,1,3,0.2,0.201552119326,-0.000649223519651,0.00100776059663,-0.00165698411628
source_exact,2005-08-02,2005-08-03,50,1,3,0.2,0.000519716227719,0.000976941421981,2.5985811386e-06,0.000974342840843
source_exact,2005-08-03,2005-08-04,50,1,3,0.2,0.000780790351149,-0.000410577019277,3.90395175575e-06,-0.000414480971032
source_exact,2005-08-04,2005-08-05,50,1,3,0.2,0.000328596529605,-0.00155870792209,1.64298264802e-06,-0.00156035090473
source_exact,2005-08-05,2005-08-08,50,6,8,0.825,0.626248913028,-0.00621831228548,0.00313124456514,-0.00934955685062
source_exact,2005-08-08,2005-08-09,50,7,11,0.927272727273,0.208438585042,0.00524160096932,0.00104219292521,0.00419940804411
source_exact,2005-08-09,2005-08-10,50,8,12,0.95,0.0836368757706,0.00295513622794,0.000418184378853,0.00253695184909
source_exact,2005-08-10,2005-08-11,50,7,11,0.927272727273,0.0855715913209,0.00840010385711,0.000427857956604,0.00797224590051
source_exact,2005-08-11,2005-08-12,50,6,10,0.9,0.0918040715226,-0.000587284516581,0.000459020357613,-0.00104630487419
source_exact,2005-08-12,2005-08-15,50,5,8,0.775,0.202153929331,0.00503856980198,0.00101076964666,0.00402780015532
source_exact,2005-08-15,2005-08-16,50,3,5,0.6,0.325284466863,-0.00934859778662,0.00162642233432,-0.0109750201209
source_exact,2005-08-16,2005-08-17,50,3,5,0.6,0.00377472752402,0.00092291269688,1.88736376201e-05,0.00090403905926
source_exact,2005-08-17,2005-08-18,50,5,9,0.822222222222,0.222853080571,-0.00476418967211,0.00111426540285,-0.00587845507496
source_exact,2005-08-18,2005-08-19,50,6,13,0.938461538462,0.16449308157,0.00124131058796,0.00082246540785,0.000418845180109
source_exact,2005-08-19,2005-08-22,50,6,14,0.971428571429,0.0667834088131,0.00506424718099,0.000333917044065,0.00473033013692
source_exact,2005-08-22,2005-08-23,50,6,14,0.971428571429,0.0021628161096,-0.00301981554198,1.0814080548e-05,-0.00303062962253
source_exact,2005-08-23,2005-08-24,50,6,14,0.971428571429,0.0014922320253,-0.00713544321617,7.46116012649e-06,-0.0071429043763
source_exact,2005-08-24,2005-08-25,50,6,15,1,0.0579432673754,0.00602463125982,0.000289716336877,0.00573491492295
source_exact,2005-08-25,2005-08-26,50,6,15,1,0.00181730034439,-0.00784031921755,9.08650172197e-06,-0.00784940571927
source_exact,2005-08-26,2005-08-29,50,6,16,1,0.0540303644729,0.00704562403628,0.000270151822364,0.00677547221391
source_exact,2005-08-29,2005-08-30,50,7,18,1,0.0981641880467,-0.00569596641647,0.000490820940234,-0.0061867873567
source_exact,2005-08-30,2005-08-31,50,7,18,1,0.00159107457085,0.0155330493022,7.95537285423e-06,0.0155250939293
source_exact,2005-08-31,2005-09-01,50,7,18,1,0.00220190370605,0.00590085356004,1.10095185302e-05,0.00588984404151
source_exact,2005-09-01,2005-09-02,50,2,5,0.4,0.721886314006,-0.000223519190361,0.00360943157003,-0.00383295076039
source_exact,2005-09-02,2005-09-06,50,0,0,0,0.399865858503,0,0.00199932929251,-0.00199932929251
source_exact,2005-09-06,2005-09-07,50,0,0,0,0,0,0,0
source_exact,2005-09-07,2005-09-08,50,2,2,0.4,0.4,0.000267857718873,0.002,-0.00173214228113
source_exact,2005-09-08,2005-09-09,50,3,3,0.6,0.2,0.00734418411671,0.001,0.00634418411671
source_exact,2005-09-09,2005-09-12,50,3,3,0.6,0.00510673873436,-0.0017164864767,2.55336936718e-05,-0.00174202017037
source_exact,2005-09-12,2005-09-13,50,2,4,0.4,0.200517102972,0.00139421239656,0.00100258551486,0.000391626881706
source_exact,2005-09-13,2005-09-14,50,3,5,0.6,0.2,-0.00111505488866,0.001,-0.00211505488866
source_exact,2005-09-14,2005-09-15,50,6,8,0.9,0.37581050469,-0.0026992372865,0.00187905252345,-0.00457828980995
source_exact,2005-09-15,2005-09-16,50,7,12,0.9,0.126374209751,0.00229414938107,0.000631871048754,0.00166227833231
source_exact,2005-09-16,2005-09-19,50,7,12,0.9,0.00301578336376,-0.00194993235047,1.50789168188e-05,-0.00196501126729
source_exact,2005-09-19,2005-09-20,50,7,12,0.9,0.00196040057904,-0.00418645447677,9.80200289521e-06,-0.00419625647966
source_exact,2005-09-20,2005-09-21,50,7,12,0.9,0.00236477502394,-0.00338835042949,1.18238751197e-05,-0.00340017430461
source_exact,2005-09-21,2005-09-22,50,7,16,1,0.150665285237,0.00218708179108,0.000753326426186,0.0014337553649
source_exact,2005-09-22,2005-09-23,50,5,11,0.927272727273,0.37389979674,0.00144001740876,0.0018694989837,-0.000429481574939
source_exact,2005-09-23,2005-09-26,50,5,12,0.9,0.0465844776236,0.00509211093475,0.000232922388118,0.00485918854663
source_exact,2005-09-26,2005-09-27,50,7,14,0.971428571429,0.142857142857,-0.0020003782564,0.000714285714286,-0.00271466397069
source_exact,2005-09-27,2005-09-28,50,7,14,0.971428571429,0.00076089010133,0.00121479583173,3.80445050665e-06,0.00121099138122
source_exact,2005-09-28,2005-09-29,50,7,14,0.971428571429,0.00227319083888,0.00999277588888,1.13659541944e-05,0.00998140993468
source_exact,2005-09-29,2005-09-30,50,6,11,0.927272727273,0.200589718993,0.00514198668569,0.00100294859496,0.00413903809073
source_exact,2005-09-30,2005-10-03,50,3,4,0.6,0.565925807741,-0.00289193454469,0.0028296290387,-0.00572156358339
source_exact,2005-10-03,2005-10-04,50,2,3,0.4,0.199862748548,0.000916410348412,0.000999313742741,-8.29033943294e-05
source_exact,2005-10-04,2005-10-05,50,2,3,0.4,0.000549342785634,0.00115040109101,2.74671392817e-06,0.00114765437708
source_exact,2005-10-05,2005-10-06,50,7,8,0.95,0.625,-0.00247040588457,0.003125,-0.00559540588457
source_exact,2005-10-06,2005-10-07,50,10,14,1,0.270611438146,0.0045915628647,0.00135305719073,0.00323850567397
source_exact,2005-10-07,2005-10-10,50,9,13,1,0.0713280161675,-0.00481966624355,0.000356640080838,-0.00517630632439
source_exact,2005-10-10,2005-10-11,50,9,16,1,0.116579608968,0.000633828912246,0.000582898044839,5.09308674071e-05
source_exact,2005-10-11,2005-10-12,50,9,17,1,0.0560539151738,-0.00985649135796,0.000280269575869,-0.0101367609338
source_exact,2005-10-12,2005-10-13,50,9,21,1,0.112965607221,0.000387752943153,0.000564828036105,-0.000177075092952
source_exact,2005-10-13,2005-10-14,50,10,24,1,0.114020258547,0.00858175994934,0.000570101292736,0.0080116586566
source_exact,2005-10-14,2005-10-17,50,10,25,1,0.038881158939,0.000374085478317,0.000194405794695,0.000179679683622
source_exact,2005-10-17,2005-10-18,50,8,19,1,0.241050168233,-0.00898951838735,0.00120525084117,-0.0101947692285
source_exact,2005-10-18,2005-10-19,50,8,20,1,0.0453071176707,0.00656902903333,0.000226535588354,0.00634249344498
source_exact,2005-10-19,2005-10-20,50,7,19,1,0.149172960221,-0.0172436657986,0.000745864801105,-0.0179895305997
source_exact,2005-10-20,2005-10-21,50,6,17,1,0.106113084779,0.0140075242921,0.000530565423893,0.0134769588682
source_exact,2005-10-21,2005-10-24,50,6,17,1,0.00329662104054,0.0105458917536,1.64831052027e-05,0.0105294086484
source_exact,2005-10-24,2005-10-25,50,5,14,0.942857142857,0.178453001168,-0.00146744681699,0.000892265005842,-0.00235971182283
source_exact,2005-10-25,2005-10-26,50,2,5,0.4,0.604672309132,0.000265288111803,0.00302336154566,-0.00275807343386
source_exact,2005-10-26,2005-10-27,50,3,7,0.542857142857,0.144377661905,-0.00474224733538,0.000721888309523,-0.0054641356449
source_exact,2005-10-27,2005-10-28,50,4,8,0.65,0.12963944603,0.00878728617523,0.000648197230152,0.00813908894508
source_exact,2005-10-28,2005-10-31,50,4,8,0.65,0.00585760878196,0.00481045607492,2.92880439098e-05,0.00478116803101
source_exact,2005-10-31,2005-11-01,50,3,5,0.6,0.327888647211,-0.0031898233389,0.00163944323606,-0.00482926657496
source_exact,2005-11-01,2005-11-02,50,3,6,0.566666666667,0.0343104957953,0.000480971401581,0.000171552478977,0.000309418922604
source_exact,2005-11-02,2005-11-03,50,4,7,0.685714285714,0.143893652505,-0.00300235339574,0.000719468262523,-0.00372182165827
source_exact,2005-11-03,2005-11-04,50,4,8,0.725,0.0580991363915,-0.0028387732691,0.000290495681958,-0.00312926895106
source_exact,2005-11-04,2005-11-07,50,4,10,0.7,0.0256115466415,0.00250034206231,0.000128057733208,0.0023722843291
source_exact,2005-11-07,2005-11-08,50,4,10,0.7,0.00104070578454,0.00348218081449,5.20352892269e-06,0.00347697728557
source_exact,2005-11-08,2005-11-09,50,3,7,0.542857142857,0.201748691071,0.00238426403991,0.00100874345536,0.00137552058455
source_exact,2005-11-09,2005-11-10,50,2,4,0.4,0.20234917988,0.00718678523421,0.0010117458994,0.00617503933481
source_exact,2005-11-10,2005-11-11,50,2,4,0.4,0.20428130234,0.00207568437203,0.0010214065117,0.00105427786033
source_exact,2005-11-11,2005-11-14,50,1,1,0.2,0.201242830899,-0.00259323235104,0.00100621415449,-0.00359944650554
source_exact,2005-11-14,2005-11-15,50,1,1,0.2,0.00207997975162,-0.00246304921697,1.03998987581e-05,-0.00247344911573
source_exact,2005-11-15,2005-11-16,50,2,3,0.4,0.201975304646,0.0019747024616,0.00100987652323,0.000964825938369
source_exact,2005-11-16,2005-11-17,50,3,4,0.6,0.200746250252,0.0119868126682,0.00100373125126,0.0109830814169
source_exact,2005-11-17,2005-11-18,50,2,2,0.4,0.20473793236,0.00292672343829,0.0010236896618,0.0019030337765
source_exact,2005-11-18,2005-11-21,50,0,0,0,0.401750909635,0,0.00200875454817,-0.00200875454817
source_exact,2005-11-21,2005-11-22,50,0,0,0,0,0,0,0
source_exact,2005-11-22,2005-11-23,50,0,0,0,0,0,0,0
source_exact,2005-11-23,2005-11-25,50,0,0,0,0,0,0,0
source_exact,2005-11-25,2005-11-28,50,0,0,0,0,0,0,0
source_exact,2005-11-28,2005-11-29,50,0,0,0,0,0,0,0
