decision_date,realization_date,core_return,candidate_return,turnover,mean_invested_weight,net_return
2005-02-18,2005-02-25,0,-0.00508284132859,0.2,1,-0.00201656826572
2005-02-25,2005-03-04,0,0.00355500910918,0.000568397325935,1,0.000708159835206
2005-03-04,2005-03-11,0,-0.0142463730271,0.00228593293501,1,-0.0028607042701
2005-03-11,2005-03-18,0,-0.0110917363806,0.00177862342532,1,-0.00222724039324
2005-03-18,2005-03-25,0,-0.00256250191321,0.000410210539173,1,-0.000514551435339
2005-03-25,2005-04-01,0,-0.00499727195603,0.00080036343972,1,-0.00100345620841
2005-04-01,2005-04-08,0,-0.00406472277921,0.000650884777911,1,-0.000816198979732
2005-04-08,2005-04-15,0,-0.0138081819657,0.00221542731923,1,-0.00277271352974
2005-04-15,2005-04-22,0,0.00201152310251,0.000321714269265,1,0.000400696049157
2005-04-22,2005-04-29,0,0.00453617794402,0.00072513060675,1,0.00090360993577
2005-04-29,2005-05-06,0,0.00244390552345,0.00039083385155,1,0.000486826935432
2005-05-06,2005-05-13,0,-0.0117391118612,0.00188267809153,1,-0.0023572357627
2005-05-13,2005-05-20,0,0.0145052151646,0.00231412106155,1,0.00288947242761
2005-05-20,2005-05-27,0,0.000573551853663,9.17577710181e-05,1,0.000114251581877
2005-05-27,2005-06-03,0,0.00389088294106,0.000622057200219,1,0.00077506630221
2005-06-03,2005-06-10,0,-0.000887190352789,0.000141975648331,1,-0.000178147948799
2005-06-10,2005-06-17,0,0.0193534945275,0.00308461949111,1,0.00385527580805
2005-06-17,2005-06-24,0,-0.0161522865434,0.00259274158795,1,-0.00324342101661
2005-06-24,2005-07-01,0,-0.0125641482884,0.00201532790187,1,-0.00252290629719
2005-07-01,2005-07-08,0,0.00808151028656,0.00129095507251,1,0.00160984728195
2005-07-08,2005-07-15,0,-0.00190228081982,0.000304480772758,1,-0.000381978567828
2005-07-15,2005-07-22,0,0.0057455579648,0.000918234120895,1,0.00114452042236
2005-07-22,2005-07-29,0,-0.000652225154539,0.000104369639227,1,-0.000130966879104
2005-07-29,2005-08-05,-0.0120274957753,-0.0107676984736,0.00020396941756,1,-0.011776556162
2005-08-05,2005-08-12,0.00176378920212,0.00777445144321,0.000958862048864,1,0.00296112734009
2005-08-12,2005-08-19,-0.000883790302747,-0.0121348585207,0.00180583039446,1,-0.00314303309831
2005-08-19,2005-08-26,-0.000345418433129,0.00196572672909,0.000369740036399,1,0.000114961899132
2005-08-26,2005-09-02,0.0126113684623,-0.00128999284212,0.00220256418828,1,0.00982008338047
2005-09-02,2005-09-09,0.00927639811376,0.00236820932055,0.00109665239903,1,0.00788927709312
2005-09-09,2005-09-16,-0.00469440585283,-0.00941359416287,0.000759351538494,1,-0.00564204027253
2005-09-16,2005-09-23,-0.00975345854914,0.000847057612942,0.00170912897468,1,-0.0076419009616
2005-09-23,2005-09-30,0.0112984829907,0.0125927379768,0.000204714839994,1,0.0115563104137
2005-09-30,2005-10-07,-0.0257322413531,-0.0404118546243,0.00241805944824,1,-0.0286802543046
