variant,market_state,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks
b7_breadth_gate_50d,calm_trend,0.07627958901593357,0.0760777256623076,1.0026533831271718,-0.0894498627768392,0.8527636225249108,-0.025076037967290684,0.13719924767378566,0.04047377806376677,295
b7_breadth_gate_50d,neutral_mixed,0.048094439405497624,0.0769745414323786,0.6248096904578266,-0.11239740202868065,0.42789636181470886,-0.026661001998176802,0.12522118378442965,0.06160882242193938,492
b7_breadth_gate_50d,recovery_confirmed,0.18436696983007894,0.047834210746517766,3.854291038835641,-0.025578723257683955,7.207825346587396,-0.009795871927613333,0.17385124830190135,0.007649454925283659,44
b7_breadth_gate_50d,recovery_fragile,0.1582936115482596,0.051819346448554245,3.0547203389647533,-0.013873713857487702,11.409606192996973,-0.010912080481328107,0.21435896243648242,0.01050358915938764,49
b7_breadth_gate_50d,stressed_panic,0.010580951372097136,0.07588130512741025,0.13944081950529116,-0.11598136282368077,0.0912297554925501,-0.026214086347151333,0.1059370734216406,0.0242595898135557,229
b7_breadth_gate_13w,calm_trend,0.07783433751893387,0.07659627431156243,1.016163491220676,-0.08813265267967174,0.8831498332613648,-0.025070188360237815,0.13481520669426217,0.03977048597480734,295
b7_breadth_gate_13w,neutral_mixed,0.04784999625943276,0.07773750430932039,0.615532961658196,-0.11235583381756409,0.4258790543722758,-0.026950355144150052,0.12382496625351641,0.060921883396730075,492
b7_breadth_gate_13w,recovery_confirmed,0.18734734878227588,0.048458990510930104,3.866100940340864,-0.025578723257683955,7.32434324007927,-0.009795871927613333,0.17656742908005552,0.0077689668795224405,44
b7_breadth_gate_13w,recovery_fragile,0.1574069027736107,0.05208534780723441,3.022095644943502,-0.013873713857487813,11.345693329883423,-0.010912080481328107,0.20717697292461634,0.010151671673306202,49
b7_breadth_gate_13w,stressed_panic,0.009550006140737421,0.07585286793588497,0.12590171473555375,-0.11598136282368066,0.0823408684657009,-0.02620283749107444,0.10305080505873865,0.023598634358451154,229
b7_breadth_scaler_composite,calm_trend,0.07999945640773154,0.07814550511098216,1.0237243497769501,-0.08842332830176347,0.9047324721222473,-0.025540914480591058,0.13467707056430162,0.03972973581646898,295
b7_breadth_scaler_composite,neutral_mixed,0.04917372596289149,0.08002827761779945,0.614454383208599,-0.11318250667787422,0.43446401220679404,-0.027691103292243318,0.12632668148755852,0.06215272729187879,492
b7_breadth_scaler_composite,recovery_confirmed,0.19382500104733014,0.04977697408306565,3.893868693663126,-0.02636266509469931,7.352253664456032,-0.010228985831805258,0.18127405637910607,0.007976058480680667,44
b7_breadth_scaler_composite,recovery_fragile,0.16273432206210758,0.052723468883480604,3.086563261263254,-0.01389954265875204,11.707890400238432,-0.011085683548879644,0.21955239231209392,0.010758067223292605,49
b7_breadth_scaler_composite,stressed_panic,0.009154556452851015,0.07693539928130497,0.11899017277311434,-0.11781943626199098,0.0776998833409315,-0.026651775191408867,0.10501678027558924,0.024048842683109938,229
b7_risk_on_participation_gate,calm_trend,0.0770115654782213,0.07642343647553333,1.0076956628726876,-0.08935739605260462,0.8618376192708733,-0.025011249773980497,0.13644673642089122,0.040251787244162916,295
b7_risk_on_participation_gate,neutral_mixed,0.0484433219188245,0.07794497623689314,0.6215066609500763,-0.11400818951181146,0.4249108956668914,-0.026920286399721896,0.12307131499253719,0.06055108697632831,492
b7_risk_on_participation_gate,recovery_confirmed,0.18725274983389517,0.04849952472457036,3.8609192749270593,-0.025578723257684288,7.320644894879233,-0.009795871927613333,0.17079051878142118,0.007514782826382531,44
b7_risk_on_participation_gate,recovery_fragile,0.16018780828441592,0.05171237998513339,3.0976684563825483,-0.01387371385748759,11.546137532450489,-0.010470669342870187,0.21486541896636327,0.0105284055293518,49
b7_risk_on_participation_gate,stressed_panic,0.009850828367973019,0.0761587969131732,0.1293459031292696,-0.11598136282368077,0.08493458024759218,-0.026249337755064953,0.10377489049003465,0.023764449922217934,229
b7_sector_breadth_gate,calm_trend,0.07927753880275157,0.07667472060224476,1.0339462365178884,-0.08809544551087733,0.899905078440894,-0.02506162647213938,0.13099731606620932,0.038644208239531755,295
b7_sector_breadth_gate,neutral_mixed,0.04883809587022414,0.0782395575984986,0.6242123213534292,-0.11169004113870151,0.4372645526164225,-0.027100705284469756,0.12143591314588735,0.059746469267776575,492
b7_sector_breadth_gate,recovery_confirmed,0.18789620372054294,0.048491986336633486,3.874788762336096,-0.025578723257683955,7.345800719904897,-0.009795871927613333,0.1727206799072368,0.007599709915918418,44
b7_sector_breadth_gate,recovery_fragile,0.15740510661027596,0.051698400933509754,3.044680372468725,-0.013873713857487702,11.345563864669428,-0.010912080481328107,0.20960006051505498,0.010270402965237693,49
b7_sector_breadth_gate,stressed_panic,0.010177360735761365,0.07579762121901067,0.13427018647926645,-0.11598136282368066,0.08774996678762416,-0.026127797780722935,0.10430437373383983,0.023885701585049324,229
b7_macro_stress_filter_mild,calm_trend,0.07731250194284067,0.07582231967132906,1.0196536096227493,-0.08927765299200852,0.8659782078921936,-0.024849434509032216,0.14134279583323275,0.04169612477080366,295
b7_macro_stress_filter_mild,neutral_mixed,0.04702483580856387,0.07613990454332689,0.6176109110014015,-0.10993223174480804,0.4277620408700999,-0.02622273068400466,0.1278835031598028,0.06291868355462299,492
b7_macro_stress_filter_mild,recovery_confirmed,0.18403347365798073,0.04743548880348103,3.8796580007936066,-0.025263757341645765,7.284485485245409,-0.009275725450167693,0.18161922453446128,0.007991245879516298,44
b7_macro_stress_filter_mild,recovery_fragile,0.15657616081117065,0.05107764300555256,3.0654539167782184,-0.013873713857487813,11.285814484826252,-0.010429844589372718,0.20429236465709574,0.010010325868197693,49
b7_macro_stress_filter_mild,stressed_panic,0.010304843979965117,0.07496404109455065,0.13746382704966267,-0.11598136282368066,0.0888491368706448,-0.025799864751397398,0.1000782146546657,0.022917911155918444,229
b7_macro_stress_filter_medium,calm_trend,0.07607494510039481,0.07532293699507937,1.009983786284974,-0.08914410449929322,0.8533928915175537,-0.02474895289963536,0.14829546229267898,0.0437471613763403,295
b7_macro_stress_filter_medium,neutral_mixed,0.0458583881230501,0.07494430910444885,0.6118995380841779,-0.1081929182125736,0.42385757663869617,-0.025781063545745858,0.13424482348331335,0.06604845315379017,492
b7_macro_stress_filter_medium,recovery_confirmed,0.1808533359078912,0.04675139137779597,3.868405422341834,-0.025109824904081424,7.202492912584778,-0.009016667478586654,0.18733880140265147,0.008242907261716665,44
b7_macro_stress_filter_medium,recovery_fragile,0.15385826747372167,0.0505204564953127,3.0454647116657916,-0.013873713857487702,11.089912121164566,-0.010188726643395025,0.20510082267561391,0.010049940311105083,49
b7_macro_stress_filter_medium,stressed_panic,0.010856423900667211,0.07291525479061471,0.1488909821661159,-0.11243215884998181,0.09655977446055211,-0.024962157527683587,0.09904138673855009,0.022680477563127976,229
b7_dollar_pressure_4w_mild,calm_trend,0.07894022890937391,0.07642382198770671,1.0329269965335153,-0.08872128736346652,0.889755223974351,-0.024931116643507983,0.13382041493368257,0.03947702240543635,295
b7_dollar_pressure_4w_mild,neutral_mixed,0.04953767219220784,0.07832056538655004,0.6324989094207295,-0.11451176904355531,0.43259895996686465,-0.026966060382692822,0.11959913586997847,0.058842774848029404,492
b7_dollar_pressure_4w_mild,recovery_confirmed,0.18741064086055625,0.048365092241194424,3.8749154023308434,-0.025578723257683733,7.326817643420061,-0.009795871927613333,0.1743613357925833,0.007671898774873665,44
b7_dollar_pressure_4w_mild,recovery_fragile,0.15986507436852815,0.05210027273968415,3.068411468156497,-0.013913639699390634,11.489809842893203,-0.0109163414303767,0.20729653139439388,0.010157530038325301,49
b7_dollar_pressure_4w_mild,stressed_panic,0.009227897360835291,0.07869795863022899,0.1172571375604999,-0.12307893633087186,0.07497543963191254,-0.027424095981235217,0.10394162672652403,0.023802632520374005,229
b7_dollar_pressure_blended_mild,calm_trend,0.07943008738018054,0.07633684340282275,1.040520983570607,-0.08866523433016682,0.8958425247533104,-0.024930318389263927,0.13198667160366376,0.03893606812308081,295
b7_dollar_pressure_blended_mild,neutral_mixed,0.04916939300838563,0.07832076845389109,0.6277950788663748,-0.11437989122081982,0.4298779486812071,-0.02699185430594846,0.11859747809490104,0.05834995922269131,492
b7_dollar_pressure_blended_mild,recovery_confirmed,0.1883296935091403,0.04860484077236932,3.874710636151311,-0.025578723257683955,7.362748000041999,-0.009803333501005014,0.1722689243540852,0.007579832671579748,44
b7_dollar_pressure_blended_mild,recovery_fragile,0.15998346296859833,0.0520567914784619,3.0732486276029953,-0.013873713857487702,11.53140857682131,-0.010912080481328107,0.20391722381939745,0.009991943967150477,49
b7_dollar_pressure_blended_mild,stressed_panic,0.00967414818959389,0.07859310283837703,0.12309156707412754,-0.12307893633087175,0.07860116830703658,-0.027347802065845972,0.10255262203277886,0.02348455044550636,229
b7_combined_conservative_gate,calm_trend,0.07767355461321368,0.07616113570359288,1.0198581454392552,-0.0880098262356952,0.8825554819890178,-0.02498631940779387,0.14430306788702058,0.042569405026671066,295
b7_combined_conservative_gate,neutral_mixed,0.046962081396469735,0.0765732610383659,0.6132960874284834,-0.10985218220327964,0.42750248975088345,-0.026416214096734933,0.1334400921329236,0.06565252532939841,492
b7_combined_conservative_gate,recovery_confirmed,0.184120773755041,0.047627482372317405,3.865851491282222,-0.025646220217490967,7.179255741922892,-0.009485946505403462,0.1862501019260871,0.008195004484747833,44
b7_combined_conservative_gate,recovery_fragile,0.1554131232275331,0.051112103616549824,3.0406324966286684,-0.013886628295696979,11.191566442063596,-0.01050784695851408,0.21109373447336682,0.010343592989194975,49
b7_combined_conservative_gate,stressed_panic,0.010885275618063739,0.07345813504401759,0.1481833919625248,-0.11363264197230538,0.09579356273980416,-0.025311226110222587,0.10066512547717595,0.02305231373427329,229
