annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_number_of_etfs_held,weeks,strategy_name,strategy_type,model_name,target,top_n,weighting,split,cost_bps
0.02876514389147178,0.14995295347155477,0.19182779148747053,-0.2003988088734283,0.14353949533522334,-0.04632673919029598,0.9788600472627194,0.05090072245766142,5.0,104,elasticnet_regression__forward_return_4w__top5__inverse_vol,model,elasticnet_regression__forward_return_4w,forward_return_4w,5.0,inverse_vol,validation,10.0
0.021265014531433257,0.18827108578438292,0.11294891322710579,-0.36972187274922763,0.057516246938023985,-0.06189948702094994,0.9673931786708014,0.05030444529088168,4.984939759036145,332,elasticnet_regression__forward_return_4w__top5__inverse_vol,model,elasticnet_regression__forward_return_4w,forward_return_4w,5.0,inverse_vol,holdout,10.0
0.07193268864707814,0.19830867307825265,0.3627309261390372,-0.4282294181627325,0.16797698989410115,-0.06383116090480914,0.5980830670926519,0.03110031948881789,10.0,939,elasticnet_regression__forward_return_4w__top10__equal_weight,model,elasticnet_regression__forward_return_4w,forward_return_4w,10.0,equal_weight,train,10.0
0.021658762796944897,0.1535094836838047,0.14109071490043648,-0.20837086547002315,0.1039433355910344,-0.04700913876279215,0.7557692307692309,0.0393,10.0,104,elasticnet_regression__forward_return_4w__top10__equal_weight,model,elasticnet_regression__forward_return_4w,forward_return_4w,10.0,equal_weight,validation,10.0
0.06343842321369464,0.20145665406393493,0.31489862426466003,-0.3805054786395127,0.16672144495926064,-0.0664282072043042,0.7746987951807228,0.040284337349397584,9.96987951807229,332,elasticnet_regression__forward_return_4w__top10__equal_weight,model,elasticnet_regression__forward_return_4w,forward_return_4w,10.0,equal_weight,holdout,10.0
0.04650660244653437,0.1842293594105422,0.2524386047660171,-0.5010830969678959,0.09281215576408483,-0.06138582788161954,0.7057540877096032,0.03669921256089937,9.781682641107562,939,elasticnet_regression__forward_return_4w__top10__inverse_vol,model,elasticnet_regression__forward_return_4w,forward_return_4w,10.0,inverse_vol,train,10.0
0.007319618941580952,0.1352760483100695,0.054108757854926956,-0.18144206375362293,0.04034135629938677,-0.04327486950022694,0.8133634799242516,0.04229490095606109,10.0,104,elasticnet_regression__forward_return_4w__top10__inverse_vol,model,elasticnet_regression__forward_return_4w,forward_return_4w,10.0,inverse_vol,validation,10.0
0.0059858647714257085,0.17726542503048007,0.033767807627440395,-0.37882634328451503,0.015801078455966996,-0.060921732145350765,0.7922108457708111,0.041194963980082176,9.96987951807229,332,elasticnet_regression__forward_return_4w__top10__inverse_vol,model,elasticnet_regression__forward_return_4w,forward_return_4w,10.0,inverse_vol,holdout,10.0
0.02492899165811191,0.2131867977697807,0.11693496932691205,-0.6593956152838859,0.037805819572184096,-0.07029037338296089,1.0308839190628327,0.05360596379126731,3.0,939,gradient_boosting_classifier__beats_SPY_4w__top3__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,3.0,equal_weight,train,10.0
-0.0014915222112722448,0.1654544382088494,-0.009014700526736733,-0.287160884488494,-0.005194029869106381,-0.052440201346719846,1.0192307692307692,0.053,3.0,104,gradient_boosting_classifier__beats_SPY_4w__top3__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,3.0,equal_weight,validation,10.0
0.09682663427111549,0.23516138532697886,0.4117454663591279,-0.3854810724912403,0.2511838873056881,-0.07507249871645516,1.2961847389558234,0.06740160642570281,2.9909638554216866,332,gradient_boosting_classifier__beats_SPY_4w__top3__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,3.0,equal_weight,holdout,10.0
0.025835919432900534,0.20715278503506462,0.12471915078779802,-0.6448693874127336,0.04006380196857578,-0.06817862214430169,1.071019724099328,0.055693025653165064,3.0,939,gradient_boosting_classifier__beats_SPY_4w__top3__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,3.0,inverse_vol,train,10.0
0.005452433934732381,0.16423226838379115,0.033199528864758146,-0.28637006790046693,0.01903981786471997,-0.052822644682471186,1.0692704272213667,0.055602062215511075,3.0,104,gradient_boosting_classifier__beats_SPY_4w__top3__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,3.0,inverse_vol,validation,10.0
0.08576405765952821,0.22802188691195943,0.37612204170840063,-0.37114061728953873,0.23108238135148898,-0.07235966263110509,1.342079195645656,0.06978811817357411,2.9909638554216866,332,gradient_boosting_classifier__beats_SPY_4w__top3__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,3.0,inverse_vol,holdout,10.0
0.053114814599647175,0.20963448745425456,0.25336868587158223,-0.6130208894662375,0.08664437951844463,-0.06807100635379949,0.9043663471778488,0.047027050053248136,5.0,939,gradient_boosting_classifier__beats_SPY_4w__top5__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,5.0,equal_weight,train,10.0
0.031543063982625075,0.16329100930726445,0.19317085561808572,-0.2484332178249118,0.12696798060578063,-0.05217447622881962,0.8961538461538462,0.0466,5.0,104,gradient_boosting_classifier__beats_SPY_4w__top5__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,5.0,equal_weight,validation,10.0
0.1080474580362043,0.21914894704166968,0.49303206560996987,-0.3637840563906253,0.2970098775307094,-0.0693094983181447,1.1054216867469882,0.05748192771084337,4.984939759036145,332,gradient_boosting_classifier__beats_SPY_4w__top5__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,5.0,equal_weight,holdout,10.0
0.05039515587160359,0.2025616331044994,0.24878924552116571,-0.6109900062841196,0.08248114593247387,-0.0661238992523804,0.9563837474734437,0.049731954868619074,5.0,939,gradient_boosting_classifier__beats_SPY_4w__top5__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,5.0,inverse_vol,train,10.0
0.039979813521182406,0.1617867740097913,0.24711422652362694,-0.24525731581246102,0.16301170625121517,-0.05209926941210385,0.9769312892699339,0.050800427042036564,5.0,104,gradient_boosting_classifier__beats_SPY_4w__top5__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,5.0,inverse_vol,validation,10.0
0.1023070782883162,0.21438493807126008,0.47721206167156216,-0.3530239176840353,0.2898021158438433,-0.06676038978757472,1.1503562271215235,0.05981852381031921,4.984939759036145,332,gradient_boosting_classifier__beats_SPY_4w__top5__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,5.0,inverse_vol,holdout,10.0
0.04224115067128742,0.20630798989124535,0.20474801142483487,-0.6151424063687134,0.06866889720811782,-0.06748901253386734,0.6636847710330139,0.03451160809371672,10.0,939,gradient_boosting_classifier__beats_SPY_4w__top10__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,10.0,equal_weight,train,10.0
0.05551747328989065,0.15646138757537612,0.35483178406010757,-0.2081004454226666,0.2667820973527028,-0.05035784933006954,0.7000000000000001,0.0364,10.0,104,gradient_boosting_classifier__beats_SPY_4w__top10__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,10.0,equal_weight,validation,10.0
0.1061587754193194,0.21250575419835643,0.4995571805562922,-0.36416110085487685,0.2915159668896792,-0.0656878099988524,0.7253012048192772,0.03771566265060241,9.96987951807229,332,gradient_boosting_classifier__beats_SPY_4w__top10__equal_weight,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,10.0,equal_weight,holdout,10.0
0.04201815047390456,0.19831314786111043,0.21187778484224443,-0.6152219872793494,0.06829754355776248,-0.06498621739923792,0.7278386172896021,0.037847608099059314,9.964856230031948,939,gradient_boosting_classifier__beats_SPY_4w__top10__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,10.0,inverse_vol,train,10.0
0.059533698543396296,0.15555868034744497,0.38270894565591584,-0.20997029345911078,0.28353391121487276,-0.05067900480720053,0.7452881628863905,0.038754984470092305,10.0,104,gradient_boosting_classifier__beats_SPY_4w__top10__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,10.0,inverse_vol,validation,10.0
0.09660522392364057,0.2100951483273897,0.4598165388050816,-0.3596097863782747,0.26863902925606487,-0.06496303706613836,0.7701423009230387,0.040047399647998014,9.96987951807229,332,gradient_boosting_classifier__beats_SPY_4w__top10__inverse_vol,model,gradient_boosting_classifier__beats_SPY_4w,beats_SPY_4w,10.0,inverse_vol,holdout,10.0
0.07386107812983522,0.12590025403257904,0.5866634559031334,-0.35346044096106466,0.20896561416888904,-0.04138642581854953,0.8903088391906283,0.04629605963791267,3.0,939,gradient_boosting_classifier__positive_forward_4w__top3__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,3.0,equal_weight,train,10.0
-0.01428941783799731,0.1312130286346337,-0.10890243131104449,-0.18115120914843608,-0.07888116179389396,-0.051570127369684006,1.1474358974358974,0.05966666666666666,3.0,104,gradient_boosting_classifier__positive_forward_4w__top3__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,3.0,equal_weight,validation,10.0
-0.032421252163162606,0.14957124928259416,-0.21676125805372623,-0.36912756854598505,-0.0878321071787507,-0.05409659625428031,1.0030120481927711,0.05215662650602411,2.9909638554216866,332,gradient_boosting_classifier__positive_forward_4w__top3__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,3.0,equal_weight,holdout,10.0
0.06761120609315929,0.11813144172894811,0.5723387872323847,-0.300526985151249,0.22497549116639884,-0.03931936994178137,0.9497079610066117,0.04938481397234381,2.9755058572949946,939,gradient_boosting_classifier__positive_forward_4w__top3__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,3.0,inverse_vol,train,10.0
-0.025684510445488473,0.1292498933178587,-0.19871978062158754,-0.1856380935966292,-0.1383579735595542,-0.05176952874083971,1.2223394808455703,0.06356165300396965,3.0,104,gradient_boosting_classifier__positive_forward_4w__top3__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,3.0,inverse_vol,validation,10.0
-0.039057998014952355,0.1467499008178977,-0.2661534883312767,-0.3852774675033248,-0.10137628413116398,-0.0535925517357721,1.060172736797902,0.05512898231349089,2.9909638554216866,332,gradient_boosting_classifier__positive_forward_4w__top3__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,3.0,inverse_vol,holdout,10.0
0.0791587938883378,0.12150289441767129,0.6514971866943855,-0.3611017198389401,0.21921466871895398,-0.03951319478336322,0.76975505857295,0.040027263045793404,5.0,939,gradient_boosting_classifier__positive_forward_4w__top5__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,5.0,equal_weight,train,10.0
-0.002425778267606926,0.12853500250338257,-0.01887251114763925,-0.18450502073967245,-0.013147491910421128,-0.04849710819507657,0.9846153846153847,0.05120000000000001,5.0,104,gradient_boosting_classifier__positive_forward_4w__top5__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,5.0,equal_weight,validation,10.0
-0.01830907545509064,0.1506627618292043,-0.12152356184633295,-0.32476291101193233,-0.05637674387768354,-0.05392384082956803,0.8536144578313253,0.044387951807228924,4.984939759036145,332,gradient_boosting_classifier__positive_forward_4w__top5__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,5.0,equal_weight,holdout,10.0
0.06335441224033733,0.11422131917055169,0.5546636363544227,-0.3387346250481159,0.18703258408064452,-0.03759319573067937,0.8437694153499294,0.04387600959819633,4.9435569755058575,939,gradient_boosting_classifier__positive_forward_4w__top5__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,5.0,inverse_vol,train,10.0
-0.011435086605597,0.12340327712051358,-0.09266436736870193,-0.18004814540073644,-0.06351127127772252,-0.04756093465168176,1.0035032886795408,0.05218217101133613,5.0,104,gradient_boosting_classifier__positive_forward_4w__top5__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,5.0,inverse_vol,validation,10.0
-0.025386124782477704,0.1450252136829374,-0.17504628428252714,-0.3256383558626522,-0.0779580302057079,-0.05192886228252009,0.925431159139944,0.0481224202752771,4.984939759036145,332,gradient_boosting_classifier__positive_forward_4w__top5__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,5.0,inverse_vol,holdout,10.0
0.10708282626619914,0.1230027240063707,0.8705728034173696,-0.3009162931399285,0.3558558599430997,-0.03848238132206171,0.5561235356762514,0.02891842385516507,10.0,939,gradient_boosting_classifier__positive_forward_4w__top10__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,10.0,equal_weight,train,10.0
0.011940340413751693,0.12511946115258482,0.0954315204346212,-0.1643669281516753,0.07264442152701989,-0.04763650673660735,0.730769230769231,0.038,10.0,104,gradient_boosting_classifier__positive_forward_4w__top10__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,10.0,equal_weight,validation,10.0
0.014067794125472544,0.1535095723163393,0.0916411524910176,-0.3320908089150987,0.04236128717753545,-0.0548474345038373,0.5945783132530121,0.030918072289156627,9.96987951807229,332,gradient_boosting_classifier__positive_forward_4w__top10__equal_weight,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,10.0,equal_weight,holdout,10.0
0.08163922093893117,0.11372761217330331,0.7178487209818984,-0.2924857275239433,0.2791220673571091,-0.03693698895719839,0.646808660777851,0.03363405036044825,9.891373801916933,939,gradient_boosting_classifier__positive_forward_4w__top10__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,10.0,inverse_vol,train,10.0
-0.01786674083656925,0.11560896854604902,-0.1545445916633416,-0.16856736578973108,-0.1059916950879805,-0.04532856504669932,0.8598153147763139,0.04471039636836833,10.0,104,gradient_boosting_classifier__positive_forward_4w__top10__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,10.0,inverse_vol,validation,10.0
-0.009402844895206708,0.1427178233117174,-0.06588416693176063,-0.31339872086343934,-0.03000281835644094,-0.051549781179537006,0.6929564721944091,0.03603373655410928,9.96987951807229,332,gradient_boosting_classifier__positive_forward_4w__top10__inverse_vol,model,gradient_boosting_classifier__positive_forward_4w,positive_forward_4w,10.0,inverse_vol,holdout,10.0
0.09199197388251323,0.2848702174588265,0.3229259088686911,-0.5347897176814189,0.17201522550086507,-0.08312800257177089,0.4913028044018459,0.025547745828895987,3.0,939,gradient_boosting_classifier__top_quintile_forward_4w__top3__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,3.0,equal_weight,train,10.0
-0.191451471393979,0.18278401217416843,-1.0474191321041342,-0.477741742902147,-0.40074260672924467,-0.0521018429432392,0.5705128205128205,0.02966666666666667,3.0,104,gradient_boosting_classifier__top_quintile_forward_4w__top3__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,3.0,equal_weight,validation,10.0
0.02112684294867062,0.25782187273932916,0.08194356329895609,-0.56156716288789,0.03762122208147761,-0.0777861813145911,0.5311244979919678,0.027618473895582328,2.9909638554216866,332,gradient_boosting_classifier__top_quintile_forward_4w__top3__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,3.0,equal_weight,holdout,10.0
0.08905702884277766,0.2792187687967109,0.3189507253633686,-0.5154437183643916,0.17277740647489864,-0.08196136786812318,0.5812194172673371,0.03022340969790153,3.0,939,gradient_boosting_classifier__top_quintile_forward_4w__top3__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,3.0,inverse_vol,train,10.0
-0.12357819397148062,0.17869951138270737,-0.6915418683312594,-0.37563277441904486,-0.3289867189107957,-0.05554889833820697,0.6453957985467055,0.03356058152442869,3.0,104,gradient_boosting_classifier__top_quintile_forward_4w__top3__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,3.0,inverse_vol,validation,10.0
0.04202523603440289,0.2461850456564612,0.17070588476380075,-0.5018607207763709,0.08373884285941026,-0.07586796319189765,0.6397863332217469,0.03326888932753084,2.9909638554216866,332,gradient_boosting_classifier__top_quintile_forward_4w__top3__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,3.0,inverse_vol,holdout,10.0
0.08258906408468669,0.25028217297208366,0.3299838062933017,-0.5444030166268938,0.15170574291892477,-0.07562105947691201,0.4106496272630458,0.021353780617678383,5.0,939,gradient_boosting_classifier__top_quintile_forward_4w__top5__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,5.0,equal_weight,train,10.0
-0.06074309592060445,0.13996816450905775,-0.4339779415816629,-0.22626269011697808,-0.2684627142424595,-0.041982655877455984,0.44615384615384623,0.023200000000000005,5.0,104,gradient_boosting_classifier__top_quintile_forward_4w__top5__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,5.0,equal_weight,validation,10.0
0.00274941233092707,0.2140043604196864,0.012847459395384123,-0.3905897267361279,0.007039131197591636,-0.06803032547575212,0.4765060240963855,0.02477831325301205,4.984939759036145,332,gradient_boosting_classifier__top_quintile_forward_4w__top5__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,5.0,equal_weight,holdout,10.0
0.09357049936478101,0.24499038983278057,0.38193538705190855,-0.5077710661134525,0.18427694212862916,-0.0749305488951324,0.5064972882858212,0.0263378589908627,5.0,939,gradient_boosting_classifier__top_quintile_forward_4w__top5__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,5.0,inverse_vol,train,10.0
-0.019361197218885073,0.14810846920530077,-0.1307230931679371,-0.18049038567473086,-0.10726996425048746,-0.04330232498872324,0.5418134524548412,0.02817429952765174,5.0,104,gradient_boosting_classifier__top_quintile_forward_4w__top5__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,5.0,inverse_vol,validation,10.0
0.033050600549573206,0.21456607973841244,0.15403460132126542,-0.3847426307473615,0.08590314123852745,-0.07172604272290448,0.6062513401144466,0.03152506968595122,4.984939759036145,332,gradient_boosting_classifier__top_quintile_forward_4w__top5__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,5.0,inverse_vol,holdout,10.0
0.06470391904289086,0.21379270641091563,0.30264792531569384,-0.5048764284773439,0.12815793210633997,-0.0678418009092324,0.27284345047923325,0.014187859424920131,10.0,939,gradient_boosting_classifier__top_quintile_forward_4w__top10__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,10.0,equal_weight,train,10.0
0.05300984109349116,0.10973100636153543,0.4830889905341556,-0.08644246942013034,0.6132383936864542,-0.02907662326887563,0.3057692307692308,0.015900000000000004,10.0,104,gradient_boosting_classifier__top_quintile_forward_4w__top10__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,10.0,equal_weight,validation,10.0
0.08404188277110247,0.16296281791711265,0.5157120123797103,-0.19645003535970718,0.4278028386058507,-0.0508730417618966,0.3204819277108434,0.01666506024096386,9.96987951807229,332,gradient_boosting_classifier__top_quintile_forward_4w__top10__equal_weight,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,10.0,equal_weight,holdout,10.0
0.07807219268514998,0.20747989854631282,0.3762879837138682,-0.484173765474449,0.16124829194048934,-0.06667413568317103,0.3768855834950883,0.019598050341744593,9.99041533546326,939,gradient_boosting_classifier__top_quintile_forward_4w__top10__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,10.0,inverse_vol,train,10.0
0.05365522524044852,0.13375354776037962,0.4011499219188729,-0.12142405131742207,0.4418830096533767,-0.03719401680187015,0.415493495422068,0.021605661761947538,10.0,104,gradient_boosting_classifier__top_quintile_forward_4w__top10__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,10.0,inverse_vol,validation,10.0
0.11084564949238551,0.1711414342791703,0.6476844719646981,-0.27701599368514696,0.4001416958559127,-0.0559471236839487,0.4376654149559758,0.022758601577710744,9.96987951807229,332,gradient_boosting_classifier__top_quintile_forward_4w__top10__inverse_vol,model,gradient_boosting_classifier__top_quintile_forward_4w,top_quintile_forward_4w,10.0,inverse_vol,holdout,10.0
0.09207577818243506,0.214415393430919,0.42942708874165003,-0.5912667739920123,0.15572628504181593,-0.06428806833426914,0.9286474973375932,0.04828966986155484,3.0,939,gradient_boosting_regressor__forward_return_4w__top3__equal_weight,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,3.0,equal_weight,train,10.0
0.027380909516168783,0.16487669787396622,0.16606900713828637,-0.23102950788129772,0.11851693650421925,-0.0527686392018743,1.2500000000000002,0.065,3.0,104,gradient_boosting_regressor__forward_return_4w__top3__equal_weight,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,3.0,equal_weight,validation,10.0
0.005607172354789913,0.20239704871593453,0.027703824686987472,-0.40534555905071723,0.013833067193141096,-0.06615414057792061,1.17570281124498,0.06113654618473897,2.9909638554216866,332,gradient_boosting_regressor__forward_return_4w__top3__equal_weight,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,3.0,equal_weight,holdout,10.0
0.06537613858553626,0.20648946069550245,0.31660762910288437,-0.5742510315567949,0.11384592276360654,-0.06271026823122673,0.9729868120250699,0.05059531422530364,3.0,939,gradient_boosting_regressor__forward_return_4w__top3__inverse_vol,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,3.0,inverse_vol,train,10.0
0.02123214093259751,0.16358911114211575,0.1297894510481959,-0.2353314485314416,0.09022228463341471,-0.052747896406377066,1.2781062225146114,0.0664615235707598,3.0,104,gradient_boosting_regressor__forward_return_4w__top3__inverse_vol,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,3.0,inverse_vol,validation,10.0
0.022311380170672024,0.19683881170016426,0.11334848030203488,-0.38292129798975816,0.05826622934739132,-0.06570834611796719,1.2400814659423969,0.06448423622900464,2.9909638554216866,332,gradient_boosting_regressor__forward_return_4w__top3__inverse_vol,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,3.0,inverse_vol,holdout,10.0
0.09201861767795316,0.20046108274116772,0.45903482321686445,-0.5562579050393184,0.1654243775132489,-0.06261837344540536,0.7961661341853037,0.04140063897763578,5.0,939,gradient_boosting_regressor__forward_return_4w__top5__equal_weight,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,5.0,equal_weight,train,10.0
0.031034413496253688,0.16484752961084242,0.18826131983607522,-0.23049053779143602,0.13464506523185693,-0.05282149839700523,1.146153846153846,0.0596,5.0,104,gradient_boosting_regressor__forward_return_4w__top5__equal_weight,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,5.0,equal_weight,validation,10.0
0.007020253703623469,0.19976976077477815,0.03514172353411462,-0.3612121662864052,0.019435263700550744,-0.06632126137477758,1.0704819277108435,0.05566506024096386,4.984939759036145,332,gradient_boosting_regressor__forward_return_4w__top5__equal_weight,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,5.0,equal_weight,holdout,10.0
0.07437014419058108,0.19440875913266117,0.38254523367351045,-0.5413902008511133,0.13736884057684204,-0.060710214411673465,0.8448577945369999,0.043932605315923995,5.0,939,gradient_boosting_regressor__forward_return_4w__top5__inverse_vol,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,5.0,inverse_vol,train,10.0
0.028001032422533267,0.16314632380532687,0.17163140283776968,-0.23186711977859398,0.12076327359080055,-0.052882810695424866,1.174997940457534,0.06109989290379176,5.0,104,gradient_boosting_regressor__forward_return_4w__top5__inverse_vol,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,5.0,inverse_vol,validation,10.0
0.017265133825551393,0.19765748811655529,0.08734874651129046,-0.3498038126100236,0.049356619919975864,-0.06601479945190347,1.1306296690565458,0.058792742790940385,4.984939759036145,332,gradient_boosting_regressor__forward_return_4w__top5__inverse_vol,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,5.0,inverse_vol,holdout,10.0
0.09843136187355483,0.1891394786206727,0.5204167981818494,-0.4620256816476743,0.2130430531968034,-0.06038312666344583,0.4913738019169329,0.025551437699680515,10.0,939,gradient_boosting_regressor__forward_return_4w__top10__equal_weight,model,gradient_boosting_regressor__forward_return_4w,forward_return_4w,10.0,equal_weight,train,10.0
